date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-11-06,江戸川,1,.29,,,.09,.24,,.06,.25,.19,,,.17,,,.23,.23,,.11,.22,.21,,,.29,,,.35,.02,,.12,.21,.01,,,.22,,,,.12,.09,.39,.23,.17,,,.27,,,.21,.12,,.21,.20,.21,,,.15,,,,.16,.13,.15,,.21,.10,,1,,,4,5,,2,3,6,,,5,,,4,2,,3,6,1,,,6,,,5,1,,1,3,4,,,3,,,,4,6,2,5,1,,,4,,,5,6,,5,6,6,,,6,,,,5,4,6,,5,6,,1,,,4,5,,2,3,6,,,5,,,4,2,,3,6,1,,,6,,,5,2,,1,3,4,,,3,,,,4,6,2,5,1,,,4,,,5,6,,5,6,6,,,6,,,,5,4,6,,5,6,,1,,,7,5,,2,8,2,,,6,,,10,4,,1,5,6,,,1,,,9,9,,2,9,5,,,4,,,,8,12,3,10,3,,,1,,,8,6,,1,7,3,,,3,,,,1,7,3,,1,6,,２,,,５,６,,５,６,５,,,５,,,５,２,,２,５,５,,,４,,,６,２,,１,３,６,,,２,,,,５,４,２,２,４,,,６,,,６,５,,６,エ,６,,,６,,,,２,５,６,,２,６,,0.17,0.20,0.22,0.18,0.20,0.16, 15, 24, 39, 52, 61, 66, 35.24, 25.00, 33.64, 37.04, 30.77, 35.85, 50.48, 39.00, 48.18, 51.85, 40.38, 53.77, 36, 41, 48, 27, 56, 15, 33.33, 28.43, 42.86, 22.11, 36.45, 36.19, 45.10, 52.94, 59.05, 42.11, 61.68, 57.14,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 6.67,20.59,24.00,12.50, 0.00,21.74,20.00,26.74,16.67,20.00, 0.00,10.45,23.33,35.29,36.00,31.25, 0.00,34.78,32.50,44.19,29.17,33.33, 1.96,17.91,三　上　　泰　教,酒　見　　峻　介,東　口　　　　晃,藤　井　　　　理,田　嶋　　　　塁,倉　田　　茂　将,4602,4652,4664,3846,5062,5039, 3.37, 4.24, 4.16, 3.81, 0.00, 3.65, 3.95, 4.45, 3.89, 4.02, 1.51, 2.67
2019-11-06,多摩川,1,.20,,,.17,.24,,,,,,,.18,,,.35,.05,,,,,,,.09,,,.08,.18,,,,,,,.19,,,.14,.11,,,,,,,.15,,,,.13,.15,,,,,,.24,,,,.06,,,,,,,5,,,5,2,,,,,,,5,,,6,1,,,,,,,1,,,2,4,,,,,,,6,,,5,1,,,,,,,3,,,,1,2,,,,,,6,,,,6,,,,,,,5,,,6,2,,,,,,,5,,,6,1,,,,,,,1,,,2,6,,,,,,,6,,,5,1,,,,,,,3,,,,1,2,,,,,,6,,,,5,,,,,,,3,,,8,10,,,,,,,2,,,6,6,,,,,,,3,,,11,9,,,,,,,5,,,10,1,,,,,,,10,,,,4,9,,,,,,3,,,,6,,,,,,,４,,,２,１,,,,,,,６,,,２,１,,,,,,,５,,,３,５,,,,,,,５,,,４,３,,,,,,,５,,,,１,２,,,,,,６,,,,６,,,,,,,0.17,0.19,0.17,0.19,0.19,0.21,160,140,124,179,149,139, 31.18, 23.91, 21.35, 25.93, 38.95, 40.22, 44.09, 39.13, 40.45, 50.00, 49.47, 57.61, 61, 11, 68, 50, 38, 28, 20.45, 34.38, 36.47, 25.00, 36.46, 40.51, 44.32, 44.79, 50.59, 35.23, 45.83, 63.29,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,34.48, 0.00,30.30,46.15,40.00, 0.00,44.12,20.00,31.76,39.24,28.41, 1.49,65.52, 0.00,45.45,65.38,70.00, 0.00,70.59,33.85,48.24,54.43,48.86, 4.48,草　場　　康　幸,柳　内　　敬　太,藤　井　　定　美,深　水　　慎一郎,三　宅　　爾　士,大　塚　　雅　治,3892,4790,2787,4152,3044,5063, 5.90, 0.00, 5.09, 6.19, 5.80, 1.26, 6.10, 3.94, 5.12, 5.35, 5.01, 1.90
2019-11-06,　津　,1,.32,,,.08,,,,,,,,.11,,,,,,,,,,,.29,,,.20,,,,,,,,.05,,,,,,,,,,,.26,,,,,,,,,,,.12,,,,,,,,,,,5,,,6,,,,,,,,5,,,,,,,,,,,4,,,5,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,5,,,6,,,,,,,,6,,,,,,,,,,,4,,,5,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,6,,,12,,,,,,,,2,,,,,,,,,,,1,,,9,,,,,,,,3,,,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,３,,,４,,,,,,,,２,,,,,,,,,,,５,,,５,,,,,,,,４,,,,,,,,,,,５,,,,,,,,,,,６,,,,,,,,,,,0.14,0.16,0.21,0.17,0.20,0.20, 65, 24, 33, 58, 12, 44, 26.92, 25.00, 20.83, 18.18, 30.00, 15.63, 42.31, 45.00, 29.17, 27.27, 40.00, 31.25, 39, 30, 45, 72, 63, 32, 65.31, 45.45, 27.03, 42.11, 37.78, 28.13, 79.59, 61.36, 54.05, 63.16, 57.78, 43.75,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,53.85,21.15,13.64,14.29, 0.00, 0.00,47.46,25.93,16.22,15.63,10.81,11.59,66.67,46.15,27.27,28.57,14.29, 0.00,71.19,37.04,22.97,25.00,20.27,21.74,島　村　　隆　幸,黒　田　　誠　司,松　下　　　　潤,小　川　　時　光,金　子　　建　二,金　田　　智　博,4685,3630,3456,4186,3480,5038, 6.72, 4.81, 3.55, 3.57, 3.07, 1.00, 6.87, 4.43, 3.66, 3.50, 2.99, 3.14
2019-11-06,三　国,1,.25,,,.13,.22,.24,.11,.23,,,,.08,,,,.13,.13,.18,.21,,,,.18,,,.21,.14,,.04,,,,,.09,,,.19,.25,,.13,.14,,,,.12,,,.17,.13,,.18,,,,,.24,,,,.22,.21,.09,,,,,4,,,3,2,1,1,3,,,,1,,,,4,3,4,4,,,,6,,,2,4,,3,,,,,5,,,1,6,,4,3,,,,5,,,3,4,,2,,,,,6,,,,6,2,1,,,,,4,,,3,2,1,6,3,,,,1,,,,5,3,4,6,,,,6,,,2,4,,1,,,,,5,,,1,6,,4,3,,,,5,,,3,4,,2,,,,,6,,,,5,2,1,,,,,7,,,12,2,12,5,10,,,,6,,,,3,9,3,10,,,,2,,,11,5,,5,,,,,3,,,7,4,,2,7,,,,1,,,10,9,,6,,,,,9,,,,2,10,6,,,,,３,,,５,１,１,２,２,,,,２,,,,３,２,４,５,,,,６,,,２,３,,４,,,,,６,,,１,６,,５,５,,,,４,,,２,４,,落,,,,,６,,,,５,３,２,,,,,0.17,0.19,0.19,0.17,0.15,0.14, 24, 66, 58, 17, 40, 48, 31.75, 43.65, 34.35, 35.77, 30.66, 30.77, 49.21, 57.94, 50.38, 55.28, 46.72, 51.54, 45, 56, 65, 46, 51, 61, 23.08, 34.92, 26.40, 26.27, 34.06, 33.09, 49.04, 51.59, 40.00, 40.68, 50.00, 54.41,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,44.44,21.31,21.43,26.32, 8.00,21.28,16.00,29.17,12.09,29.81,19.30,16.39,44.44,41.80,64.29,50.88,24.00,46.81,36.00,41.67,29.67,42.31,33.33,24.59,平　尾　　崇　典,窪　田　　好　弘,村　岡　　　　賢,宮　迫　　暢　彦,片　岡　　秀　樹,笠　置　　博　之,3822,3283,4343,3432,4167,4538, 6.78, 4.41, 5.79, 5.16, 3.20, 4.85, 5.08, 4.67, 3.66, 4.67, 4.16, 3.49
2019-11-06,丸　亀,1,.11,,,,.13,.11,.14,,.14,.07,.09,.08,,,,.11,.12,.09,,.14,.12,.13,.12,.16,,,.11,.31,.12,,.24,,.01,.05,.04,,.15,.04,,.13,,.25,.22,.07,.08,.07,,,.08,,.07,.14,.22,,.13,.09,.14,,,.16,,.11,.15,.17,,.11,1,,,,4,3,5,,2,6,6,4,,,,1,3,6,,5,2,3,2,6,,,5,6,1,,3,,4,6,5,,4,1,,3,,5,2,2,3,4,,,2,,5,6,1,,1,6,3,,,2,,3,5,5,,1,1,,,,4,3,5,,2,6,6,4,,,,1,3,6,,5,2,3,2,6,,,4,5,1,,3,,4,6,5,,4,1,,3,,5,2,2,3,4,,,2,,5,6,1,,1,4,3,,,2,,3,5,4,,1,6,,,,1,8,6,,2,8,4,7,,,,5,10,5,,1,12,4,5,8,,,4,10,3,,6,,3,2,6,,9,7,,4,,4,9,2,7,12,,,12,,5,10,6,,6,4,8,,,5,,2,10,5,,1,２,,,,６,４,３,,２,５,４,３,,,,１,５,５,,６,５,５,５,４,,,５,６,１,,５,,４,４,５,,４,５,,６,,５,５,２,６,４,,,３,,３,６,１,,１,２,５,,,５,,５,４,４,,１,0.12,0.15,0.15,0.17,0.14,0.14, 41, 65, 27, 60, 50, 35, 30.51, 29.09, 32.20, 33.87, 31.03, 34.43, 52.54, 47.27, 57.63, 58.06, 51.72, 44.26, 38, 17, 30, 47,  8,  1, 35.21, 41.27, 38.34, 35.45, 40.31, 39.34, 53.52, 59.79, 55.96, 55.91, 58.12, 59.56,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,62.07,52.00,46.67,60.87,49.02,46.03,61.16,44.72,29.00,48.31,51.72,46.43,68.97,76.00,73.33,73.91,64.71,67.46,71.90,66.67,47.00,71.19,66.67,60.71,稲　田　　浩　二,河　村　　　　了,濱　崎　　直　矢,土　屋　　智　則,濱野谷　　憲　吾,石　丸　　海　渡,4290,4308,4230,4362,3590,4772, 7.31, 7.24, 6.63, 7.39, 7.20, 6.29, 7.36, 6.74, 5.32, 6.93, 7.40, 6.19
2019-11-06,宮　島,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.20,0.19,0.24,0.19,0.16, 55, 33, 69, 15, 63, 45, 50.00, 30.00, 41.67, 33.33, 11.11, 45.00, 60.00, 45.00, 41.67, 50.00, 22.22, 60.00, 50, 11, 67, 35, 60, 61, 10.53, 57.14, 18.18, 90.00, 22.22, 31.58, 21.05, 61.90, 54.55,100.00, 27.78, 42.11,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,45.95,22.37,21.95, 0.00,21.21,29.63,51.90,20.99,35.05, 6.98,30.30,26.67,64.86,46.05,48.78,14.29,30.30,48.15,64.56,38.27,52.58,13.95,39.39,44.00,中　尾　　　　誠,半　田　　尚　也,大　井　　清　貴,大　山　　大　我,森　田　　昭　彦,泉　　　　具　巳,4008,4708,4425,4799,3851,3339, 6.08, 4.89, 4.90, 2.57, 3.88, 4.70, 6.33, 4.40, 5.34, 2.95, 4.74, 4.87
2019-11-06,徳　山,1,.19,,,.18,.16,,,,,,,.22,,,.18,.19,,,,,,,.18,,,.28,.25,,,,,,,.32,,,.23,.22,,,,,,,.27,,,.17,.25,,,,,,,.39,,,,.16,.29,,,,,,2,,,5,4,,,,,,,4,,,3,5,,,,,,,2,,,1,6,,,,,,,6,,,2,5,,,,,,,3,,,2,6,,,,,,,6,,,,4,5,,,,,,2,,,5,4,,,,,,,4,,,3,5,,,,,,,2,,,1,6,,,,,,,6,,,2,5,,,,,,,3,,,2,6,,,,,,,6,,,,4,5,,,,,,4,,,12,3,,,,,,,5,,,10,4,,,,,,,3,,,10,7,,,,,,,3,,,9,11,,,,,,,2,,,11,4,,,,,,,11,,,,5,9,,,,,,２,,,５,３,,,,,,,２,,,６,４,,,,,,,６,,,４,６,,,,,,,３,,,５,５,,,,,,,４,,,２,６,,,,,,,４,,,,２,３,,,,,,0.18,0.18,0.18,0.19,0.16,0.24, 70, 64, 67, 12, 28, 37, 33.82, 38.73, 32.34, 33.01, 39.80, 41.09, 53.14, 57.84, 47.76, 50.24, 51.02, 60.89, 46, 29, 61, 42, 44, 28, 39.47, 29.00, 42.39, 39.60, 36.78, 33.33, 60.53, 42.00, 65.22, 51.49, 45.98, 51.28,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,81.82,25.71, 0.00, 0.00,37.50, 0.00,41.41,36.36,29.31,16.98,38.18,10.00,90.91,51.43, 0.00,37.50,65.63,12.50,61.62,49.09,39.66,37.74,54.55,17.50,細　川　　裕　子,倉　田　　郁　美,垣　内　　清　美,古　川　　　　舞,平　田　　さやか,平　川　　香　織,4123,3518,3280,4354,4286,5045, 8.64, 5.03, 0.00, 3.75, 6.22, 2.19, 6.03, 5.15, 4.60, 4.30, 5.74, 2.98
2019-11-06,若　松,1,.19,,,.33,.18,,.23,.21,,,,.17,,,.09,.10,,.14,,,,,.21,,,.09,.02,,.03,,,,,.27,,,,.23,.19,.31,,,,,.13,,,,.17,,.15,.16,,,,.15,,,,.16,.19,.16,,,,,4,,,3,5,,3,2,,,,5,,,3,4,,2,,,,,2,,,6,5,,1,,,,,5,,,,1,2,6,,,,,6,,,,6,,6,6,,,,4,,,,3,2,5,,,,,4,,,3,5,,6,2,,,,5,,,3,4,,2,,,,,2,,,6,5,,1,,,,,5,,,,1,2,6,,,,,6,,,,6,,6,5,,,,4,,,,3,2,5,,,,,2,,,11,2,,1,11,,,,1,,,5,9,,7,,,,,3,,,8,4,,3,,,,,2,,,,1,7,8,,,,,1,,,,2,,2,6,,,,8,,,,2,10,5,,,,,３,,,５,５,,２,２,,,,４,,,３,６,,６,,,,,２,,,５,６,,３,,,,,５,,,,２,４,落,,,,,５,,,,６,,５,転,,,,４,,,,２,５,５,,,,,0.20,0.17,0.15,0.18,0.19,0.21, 35, 56, 36, 58, 22, 63, 45.45, 25.58, 32.35, 28.05, 29.27, 38.71, 53.25, 46.51, 47.06, 45.12, 51.22, 48.39,  9, 39, 19, 53, 21, 13, 33.33, 32.84, 42.86, 36.20, 25.77, 33.33, 45.07, 50.49, 59.61, 54.30, 48.45, 52.78,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,26.67, 7.41, 7.14,36.36, 0.00,22.22,20.22,19.35,24.59,14.47, 0.00,18.39,53.33,18.52,35.71,54.55, 4.55,38.89,38.20,29.03,37.70,30.26, 6.00,40.23,土　屋　　太　朗,深　澤　　　　勉,堂　原　　洋　史,三　品　　隆　浩,眞　鳥　　章　太,齋　藤　　達　希,3441,3916,3503,3202,5055,4740, 5.47, 2.78, 3.71, 5.50, 1.64, 4.61, 4.45, 3.87, 4.07, 4.11, 2.26, 4.32
2019-11-06,唐　津,1,.11,,,.18,.16,,.27,.10,.09,.10,,.21,,,.13,.24,.17,.08,,.06,,,.19,,,.18,.12,,.13,.16,.18,,,.19,,,.09,.10,.16,.17,,.21,.18,,.18,,,.04,.23,.04,.11,,.23,,,.13,,,,.13,.48,.15,.26,.18,,,5,,,2,3,,3,1,3,2,,5,,,6,3,1,5,,4,,,4,,,1,6,,2,6,3,,,2,,,5,6,4,1,,6,4,,6,,,4,1,5,4,,6,,,5,,,,5,1,3,5,3,,,5,,,2,4,,3,1,3,2,,4,,,5,3,1,6,,2,,,4,,,1,5,,2,6,3,,,2,,,5,6,3,1,,6,4,,6,,,4,1,5,3,,6,,,5,,,,4,1,2,6,3,,,5,,,12,5,,8,12,5,10,,2,,,9,4,8,2,,9,,,3,,,8,6,,1,5,8,,,3,,,10,2,10,6,,2,8,,1,,,9,5,9,4,,6,,,11,,,,6,10,4,10,4,,,２,,,３,１,,３,２,１,５,,６,,,６,６,１,３,,６,,,５,,,１,６,,３,５,６,,,３,,,３,６,３,１,,４,１,,４,,,４,２,５,６,,６,,,１,,,,４,５,２,６,３,,,0.15,0.17,0.19,0.17,0.14,0.19, 86, 83, 35, 32, 63, 41, 35.29, 26.09, 29.10, 35.97, 40.74, 31.11, 58.09, 39.86, 41.79, 48.20, 57.04, 48.15, 15, 24, 40, 17, 48, 26, 18.37, 40.74, 23.08, 39.22, 35.19, 43.10, 42.86, 51.85, 32.69, 58.82, 48.15, 68.97,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,81.82,27.94,43.18,30.77,15.38, 0.00,62.39,16.36,22.47,35.21,31.18,34.72,90.91,48.53,47.73,46.15,30.77, 0.00,74.31,36.36,30.34,49.30,50.54,58.33,興　津　　　　藍,北　岡　　　　淳,杉　山　　勝　匡,石　田　　　　豪,井　手　　良　太,尾　形　　栄　治,4052,3073,4552,3273,4675,3868, 8.09, 4.71, 5.11, 4.81, 3.46, 0.00, 7.58, 3.67, 3.97, 5.45, 4.96, 5.69
2019-11-06,大　村,1,.21,,,.25,,,,,,,,.12,,,,,,,,,,,.12,,,,,,,,,,,.15,,,.21,,,,,,,,.19,,,,,,,,,,,.16,,,,,,,,,,,5,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,2,,,6,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,5,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,2,,,6,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,1,,,5,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,2,,,7,,,,,,,,10,,,,,,,,,,,6,,,,,,,,,,,６,,,２,,,,,,,,５,,,,,,,,,,,５,,,,,,,,,,,１,,,４,,,,,,,,６,,,,,,,,,,,４,,,,,,,,,,,0.18,0.14,0.19,0.18,0.21,0.18, 73, 34, 44, 16, 35, 13, 42.03, 28.21, 34.25, 20.83, 30.56, 27.50, 50.72, 50.00, 42.47, 31.94, 44.44, 41.25, 41, 32, 43, 54, 60, 58, 33.33, 30.99, 23.29, 28.76, 21.83, 33.10, 48.15, 46.20, 36.30, 49.67, 39.44, 52.82,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,39.61,34.62, 0.00,10.88, 0.00,31.11,25.32,26.15,25.00,10.00, 1.22,29.29,60.39,50.00, 0.00,21.09, 0.00,55.56,48.10,44.62,42.31,22.50, 4.88,53.54,大　串　　重　幸,森　　　　晋太郎,森　　　　弘　行,田　川　　大　貴,金　子　　千　穂,加　木　　　　郁,4241,4495,3467,4966,5030,3581, 5.74, 5.15, 0.00, 3.19, 1.06, 5.49, 4.96, 4.77, 4.73, 3.23, 1.74, 5.16
