date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-05-04,桐　生,1,.32,,,.29,.20,,.34,,,,,.13,,,,.03,.19,.17,,,,,.24,,,,.27,.08,.13,,,,,.13,,,,.14,.13,.09,.13,,,,.32,,,,.22,.22,.15,,,,,.17,,,,.22,.21,.12,,,,,5,,,6,3,,4,,,,,4,,,,6,3,1,,,,,2,,,,4,4,1,,,,,6,,,,4,1,2,3,,,,3,,,,6,4,1,,,,,5,,,,6,5,6,,,,,5,,,6,2,,3,,,,,4,,,,6,3,1,,,,,2,,,,6,4,1,,,,,6,,,,5,1,2,3,,,,3,,,,6,4,1,,,,,5,,,,4,6,6,,,,,2,,,8,3,,8,,,,,5,,,,6,10,7,,,,,6,,,,1,6,2,,,,,12,,,,4,9,3,12,,,,6,,,,2,8,3,,,,,1,,,,4,8,7,,,,,４,,,６,４,,５,,,,,３,,,,５,４,１,,,,,５,,,,３,４,６,,,,,５,,,,３,１,１,２,,,,３,,,,５,３,２,,,,,４,,,,６,５,４,,,,,0.19,0.17,0.18,0.13,0.21,0.19, 37, 17, 43, 11, 56, 65, 26.67, 31.68, 45.54, 48.51, 32.99, 39.05, 41.90, 47.52, 62.38, 71.29, 48.45, 52.38, 65, 14, 71, 27, 69, 56, 34.83, 43.96, 26.83, 32.91, 31.40, 39.51, 52.81, 59.34, 47.56, 51.90, 43.02, 53.09,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,10.00,36.14,33.93,42.86,21.28, 0.00,18.18,28.42,15.94,48.48,22.67, 1.19,20.00,55.42,50.00,51.79,36.17, 0.00,31.82,43.16,30.43,60.61,36.00, 5.95,齋　藤　　　　篤,加　藤　　知　弘,鈴　木　　唯　由,椎　名　　　　豊,栗　原　　謙　治,柴　田　　百　恵,4194,3691,3235,4787,3419,5019, 3.10, 5.40, 5.18, 5.80, 4.29, 1.33, 3.85, 4.71, 3.78, 6.51, 4.45, 2.23
2019-05-04,戸　田,1,.08,,,,.13,.27,.13,,,,,.18,,,,.08,.09,.17,,,,,.13,,,.14,.10,,.09,,,,,.05,,,,.10,,.14,.19,,,,.17,,,,.17,,.21,.27,,,,.28,,,,.12,.18,.22,,,,,6,,,,3,5,4,,,,,1,,,,3,5,6,,,,,2,,,5,1,,5,,,,,5,,,,1,,3,2,,,,6,,,,2,,1,3,,,,1,,,,4,3,2,,,,,6,,,,3,5,4,,,,,1,,,,3,4,6,,,,,2,,,5,1,,6,,,,,5,,,,1,,3,2,,,,6,,,,2,,1,3,,,,1,,,,4,3,2,,,,,5,,,,2,7,7,,,,,8,,,,3,11,5,,,,,1,,,10,6,,7,,,,,7,,,,3,,2,9,,,,2,,,,1,,3,9,,,,4,,,,1,6,1,,,,,６,,,,４,６,４,,,,,３,,,,２,２,６,,,,,１,,,５,６,,２,,,,,４,,,,５,,４,６,,,,６,,,,４,,１,４,,,,５,,,,３,４,４,,,,,0.16,0.16,0.19,0.15,0.24,0.18, 40, 13, 69, 35, 38, 68, 35.56, 33.71, 40.12, 38.89, 34.43, 37.35, 52.22, 45.14, 56.17, 53.33, 54.10, 51.81, 26, 27, 46, 58, 59, 42, 40.23, 50.27, 32.67, 34.76, 36.77, 30.59, 59.77, 69.19, 56.00, 52.41, 59.35, 43.84,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,27.78,26.15,27.06, 5.36, 0.00,21.74,18.29,27.87,28.43,14.63,20.97,19.10,47.78,43.08,43.53,10.71,16.67,34.78,37.80,52.46,49.02,23.17,38.71,31.46,齋　藤　　智　裕,荒　田　　泰　明,中　田　　友　也,石　田　　貴　洋,宇田川　　信　一,浅　見　　宗　孝,3583,4091,4637,5005,4660,3880, 4.97, 4.77, 4.78, 2.21, 2.50, 3.98, 4.33, 5.08, 4.92, 3.74, 4.29, 4.07
2019-05-04,江戸川,1,.12,,,,.07,.18,.23,,,,,.18,,,.11,.22,,.13,.21,,,,.11,,,,.23,.18,.18,,,,,.27,,,,.19,.21,.22,,,,,.09,,,,.12,.14,.10,,,,,.16,,,.04,.14,,.01,.24,,,,2,,,,3,5,4,,,,,5,,,2,1,,4,6,,,,4,,,,3,5,2,,,,,2,,,,5,3,4,,,,,3,,,,2,4,5,,,,,6,,,4,2,,1,5,,,,2,,,,3,5,4,,,,,5,,,2,1,,4,6,,,,4,,,,3,5,2,,,,,2,,,,5,3,4,,,,,3,,,,2,4,5,,,,,6,,,4,2,,1,5,,,,1,,,,1,7,8,,,,,4,,,11,2,,1,6,,,,6,,,,2,6,1,,,,,7,,,,2,7,6,,,,,5,,,,3,9,2,,,,,1,,,7,5,,2,8,,,,６,,,,４,６,４,,,,,落,,,６,５,,５,４,,,,４,,,,６,５,３,,,,,５,,,,２,５,６,,,,,５,,,,２,４,４,,,,,５,,,４,５,,Ｆ,５,,,,0.19,0.19,0.26,0.19,0.18,0.15, 70, 10, 65, 32, 59, 22,  0.00, 14.29,  0.00, 42.86,  0.00, 50.00,  0.00, 42.86,  0.00, 42.86,  0.00, 83.33, 28, 56, 15, 69, 70, 54, 83.33,  0.00, 50.00,  0.00,  0.00, 28.57,100.00,  0.00, 50.00,  0.00,  0.00, 28.57,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0, 4.17,34.29,31.91,12.96,25.00,30.51, 6.52,22.08,15.66,20.88,27.59,16.13, 8.33,47.14,42.55,38.89,41.67,42.37,17.39,35.06,28.92,39.56,49.43,27.42,田　代　　達　也,寺　島　　吉　彦,小　澤　　　　学,山　口　　　　亮,相　原　　利　章,杉　村　　賢　也,4944,4723,4145,4728,4540,4792, 2.44, 4.84, 5.04, 4.17, 4.46, 4.68, 2.85, 4.09, 3.66, 4.59, 5.10, 3.95
2019-05-04,平和島,1,.14,,,,,,,,,,,.12,,,,,,,,,,,.05,,,,,,,,,,,.35,,,,,,,,,,,.17,,,,,,,,,,,.01,,,,,,,,,,,6,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,8,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,7,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,３,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,Ｆ,,,,,,,,,,,0.18,0.20,0.14,0.16,0.12,0.16, 66, 64, 45, 44, 57, 58, 36.07, 31.79, 38.51, 37.10, 32.46, 39.58, 51.37, 48.72, 52.87, 53.76, 51.31, 56.77, 50, 55, 24, 54, 14, 74, 35.03, 37.37, 33.33, 49.27, 37.81, 41.90, 51.78, 47.98, 47.98, 63.90, 56.22, 58.57,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,20.00,30.00,43.02,27.27,21.33,37.50,34.09,34.48,33.33,12.50,26.76,25.29,30.00,40.00,54.65,36.36,44.00,51.39,59.09,53.45,51.11,20.83,40.85,47.13,内　山　　文　典,高　橋　　真　吾,折　下　　寛　法,宮　内　　直　哉,岡　部　　大　輝,長　畑　　友　輔,3105,3793,3771,4813,4883,4274, 3.90, 4.30, 5.73, 4.15, 4.49, 5.63, 5.66, 5.52, 5.38, 3.21, 4.56, 4.91
2019-05-04,多摩川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,0.18,0.16,0.19,   -,184,176,129,128,175,140, 38.01, 28.57, 36.75, 34.52, 32.52, 36.81, 59.06, 48.30, 50.00, 50.00, 49.08, 50.00, 64, 30, 15, 41, 25, 49, 41.76, 26.32, 31.82, 40.12, 30.94, 31.45, 53.85, 39.85, 50.00, 55.69, 48.20, 43.40,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,44.44, 0.00,27.78,52.50, 0.00, 0.00,43.93, 4.55,35.56,46.53,15.29, 0.00,52.78, 6.67,44.44,67.50, 0.00, 0.00,65.42, 9.09,53.33,69.31,30.59, 0.00,亀　山　　雅　幸,菊　地　　敬　介,冨　田　　秀　幸,渡　辺　　真　至,畑　田　　汰　一,大　塚　　雅　治,4233,4898,3519,3939,5042,5063, 5.92, 1.60, 4.94, 6.78, 2.81, 1.33, 6.18, 3.05, 5.37, 6.47, 3.80, 1.36
2019-05-04,浜名湖,1,.15,,,,.19,.13,.17,,,,,.21,,,.16,.06,,.19,.16,,,,.13,,,,.25,.16,.17,,,,,.18,,,,.17,.13,.11,,,,,.20,,,.23,.15,.19,.19,,,,,.12,,,,.39,.10,.14,,,,,6,,,,2,3,5,,,,,6,,,2,5,,5,2,,,,2,,,,5,6,3,,,,,3,,,,5,1,2,,,,,1,,,4,5,2,6,,,,,1,,,,4,4,2,,,,,6,,,,2,3,5,,,,,6,,,2,4,,5,1,,,,2,,,,4,6,3,,,,,3,,,,5,1,2,,,,,1,,,4,5,2,6,,,,,1,,,,3,4,2,,,,,2,,,,1,7,4,,,,,5,,,9,6,,1,7,,,,8,,,,4,9,5,,,,,9,,,,1,5,1,,,,,7,,,11,2,10,8,,,,,6,,,,4,10,10,,,,,６,,,,６,５,６,,,,,６,,,１,５,,５,５,,,,３,,,,５,６,６,,,,,６,,,,５,５,２,,,,,１,,,５,６,３,４,,,,,２,,,,４,５,６,,,,,0.18,0.16,0.20,0.18,0.21,0.15, 62, 23, 30, 16, 39, 14, 33.09, 36.36, 31.62, 33.87, 35.43, 41.54, 53.96, 50.00, 50.00, 51.61, 50.39, 58.46,  9, 27, 24, 54, 13, 63,  6.67, 46.67, 60.00, 23.53, 33.33,  7.14, 13.33, 73.33, 60.00, 58.82, 66.67,  7.14,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,24.24,39.60, 1.85,25.58,39.08,17.24,24.44,39.17, 7.41,33.66,31.78,17.19,47.47,55.45, 3.70,44.19,64.37,41.38,47.78,53.33,16.05,49.50,59.69,34.38,高　塚　　清　一,芹　澤　　克　彦,牟　田　　奨　太,長　野　　道　臣,杉　田　　篤　光,鈴　木　　諒　祐,2014,3990,4988,3796,4076,4751, 4.59, 5.65, 1.69, 4.90, 6.01, 4.24, 4.96, 5.53, 2.59, 5.26, 5.77, 4.13
2019-05-04,蒲　郡,1,.23,,,,,,,,,,,.22,,,,,,,,,,,.39,,,,,,,,,,,.22,,,.17,,,,,,,,.14,,,,,,,,,,,.23,,,.13,,,,,,,,6,,,,,,,,,,,5,,,,,,,,,,,1,,,,,,,,,,,3,,,6,,,,,,,,3,,,,,,,,,,,3,,,4,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,3,,,6,,,,,,,,3,,,,,,,,,,,2,,,4,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,2,,,7,,,,,,,,8,,,,,,,,,,,3,,,8,,,,,,,,６,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,６,,,６,,,,,,,,３,,,,,,,,,,,５,,,２,,,,,,,,0.19,0.15,0.16,0.18,0.23,0.21, 47, 38, 17, 25, 28, 35,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 66, 55, 56, 33, 21, 59,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,36.84,25.45, 0.00, 5.41,26.47,17.65,21.90,18.46,20.00,13.27, 7.14,12.73,47.37,38.18, 0.00,13.51,41.18,17.65,32.38,32.31,40.00,30.61,25.00,30.91,武　藤　　綾　子,横　家　　翔　一,上　村　　宏　太,八　木　　治　樹,伊　藤　　紘　章,村　上　　祐　次,3604,4310,4945,4943,4626,4265, 4.95, 4.47, 0.00, 2.70, 4.85, 3.41, 4.07, 3.94, 4.12, 3.80, 3.36, 3.67
2019-05-04,常　滑,1,.06,,,,.08,.04,.13,.09,,,,.16,,,.19,.17,.10,.16,,,,,.18,,,,.35,.29,.14,.17,,,,.14,,,.06,.29,,.18,,,,,.20,,,.09,.32,,.06,,,,,.07,,,.11,.06,,.28,,,,,5,,,,2,4,4,6,,,,4,,,4,3,1,6,,,,,5,,,,1,4,3,6,,,,3,,,1,2,,5,,,,,6,,,6,3,,2,,,,,1,,,3,2,,5,,,,,5,,,,2,4,3,6,,,,5,,,4,3,1,6,,,,,5,,,,1,4,2,6,,,,3,,,1,2,,5,,,,,5,,,6,2,,2,,,,,1,,,3,2,,5,,,,,1,,,,7,11,2,7,,,,4,,,11,3,7,3,,,,,5,,,,6,10,2,11,,,,4,,,8,8,,1,,,,,2,,,8,2,,1,,,,,1,,,9,9,,8,,,,,４,,,,６,５,４,３,,,,４,,,３,４,１,４,,,,,４,,,,５,３,５,５,,,,５,,,４,５,,６,,,,,５,,,６,６,,４,,,,,１,,,４,６,,６,,,,,0.15,0.15,0.19,0.19,0.19,0.16, 74, 55, 13, 37, 31, 48, 30.46, 36.98, 27.11, 25.15, 37.24, 34.76, 44.83, 56.25, 47.59, 45.40, 51.53, 48.13,  1, 54, 51, 24, 10, 28, 33.71, 36.36, 39.78, 36.17, 34.04, 42.39, 52.81, 49.49, 56.99, 59.57, 59.57, 65.22,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,35.38,47.13,19.05,23.33,15.56,50.00,30.34,50.00,24.00,22.35,24.68,30.68,47.69,63.22,47.62,40.00,22.22,70.45,50.56,67.07,47.00,31.76,37.66,46.59,川　上　　聡　介,中　山　　雄　太,深　澤　　達　徳,高　野　　心　吾,上　田　　健　太,大須賀　　　　友,3848,4650,4114,4527,5002,4518, 5.35, 6.39, 4.71, 4.27, 3.18, 6.52, 5.13, 6.52, 4.75, 4.14, 4.48, 4.97
2019-05-04,　津　,1,.21,,,.10,.05,.20,.13,.25,.02,,,.13,,,.19,.13,,.12,.13,.11,.17,,.15,,,,.15,.28,.34,,.22,.26,,.07,,,,.23,.39,.20,,.09,.10,,.18,,,,.24,.18,.06,,.18,.23,,.20,,,.29,.27,,.26,.18,.17,,,1,,,2,5,5,5,3,5,,,2,,,4,1,,3,6,5,4,,2,,,,1,5,3,,3,6,,1,,,,4,6,6,,4,2,,6,,,,4,3,1,,5,2,,2,,,4,6,,4,5,1,,,1,,,2,6,3,4,3,5,,,2,,,4,1,,3,6,5,4,,2,,,,1,5,4,,3,6,,1,,,,4,6,5,,3,2,,6,,,,4,3,1,,5,2,,2,,,4,6,,3,5,1,,,5,,,9,8,12,6,12,9,,,2,,,7,3,,6,11,4,8,,5,,,,6,11,5,,5,12,,4,,,,3,9,2,,2,7,,9,,,,2,9,3,,5,10,,1,,,10,5,,5,10,6,,,１,,,２,２,２,３,３,４,,,１,,,２,１,,２,５,２,６,,３,,,,２,４,６,,４,６,,４,,,,５,５,５,,６,５,,３,,,,４,４,１,,６,３,,３,,,４,６,,２,５,１,,,0.16,0.21,0.17,0.15,0.20,0.17, 76, 52, 56, 29, 28, 23, 34.48, 32.17, 29.77, 31.67, 32.06, 31.45, 49.66, 49.57, 49.62, 45.00, 48.85, 55.65, 45, 58, 63, 67, 15, 47, 54.41, 27.63, 34.33, 29.63, 33.80, 23.88, 72.79, 45.39, 48.51, 46.67, 51.41, 42.54,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,48.39,50.68,40.00, 0.00,39.39,20.00,48.94,49.00,32.56,22.78,29.37,29.31,61.29,60.27,60.00,37.50,51.52,30.00,65.96,69.00,54.65,43.04,40.48,53.45,桐　本　　康　臣,岡　　　　祐　臣,佐　川　　正　道,西　尾　　亮　輔,菅　沼　　佳　昭,伊　達　　正　利,4043,4261,3533,4752,3922,3718, 6.31, 6.34, 6.00, 3.88, 5.42, 4.00, 6.38, 6.55, 5.42, 4.54, 4.47, 5.23
2019-05-04,三　国,1,.09,,,.11,.29,.19,.12,.11,,,,.11,,,,.16,.14,.27,,,,,.18,,,,.18,.12,.14,,,,,.22,,,,.11,.29,.11,,,,,.25,,,,.25,.20,.15,,,,,.16,,,.14,.01,,.23,,,,,5,,,2,2,1,5,4,,,,4,,,,1,3,5,,,,,4,,,,5,1,6,,,,,4,,,,5,3,6,,,,,6,,,,2,4,4,,,,,2,,,5,6,,6,,,,,5,,,2,3,1,6,4,,,,4,,,,1,3,5,,,,,4,,,,5,1,6,,,,,4,,,,5,1,6,,,,,6,,,,2,3,4,,,,,2,,,5,6,,6,,,,,6,,,12,3,12,6,10,,,,2,,,,5,11,5,,,,,5,,,,1,6,4,,,,,4,,,,4,10,1,,,,,5,,,,1,8,6,,,,,1,,,11,4,,3,,,,,３,,,５,２,１,１,２,,,,４,,,,５,６,６,,,,,５,,,,３,６,６,,,,,４,,,,５,６,６,,,,,６,,,,４,５,５,,,,,１,,,５,Ｆ,,５,,,,,0.14,0.19,0.16,0.20,0.16,0.18, 63, 38, 70, 59, 66, 57, 23.53, 72.73, 40.00, 27.27, 64.29, 33.33, 29.41,100.00, 40.00, 45.45, 78.57, 33.33, 72, 55, 26, 54, 70, 58, 30.00, 30.00, 57.14, 72.73, 72.73, 36.36, 70.00, 45.00, 76.19,100.00, 81.82, 63.64,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,61.11,31.58,30.65, 0.00,22.35,31.21,49.57,21.05,17.58,24.07,13.92,30.43,80.56,42.11,44.35,13.33,37.65,53.90,66.67,31.58,35.16,44.44,32.91,42.61,中　島　　孝　平,新　地　　雅　洋,寺　嶋　　　　雄,喜　多　　那由夏,出　村　　卓　也,高　倉　　孝　太,4013,3079,3870,4246,4622,4520, 7.69, 4.53, 5.04, 2.27, 3.99, 5.27, 7.17, 3.63, 4.29, 4.41, 3.65, 4.88
