date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-09-22,芦　屋,3,.16,,.09,,,,,,,,.25,,.21,,,,,,,,.19,,.09,,,,,,,,.21,,,,,,,,,,.25,,.21,,,,,,,,.22,,,,,,,,,,4,,5,,,,,,,,5,,1,,,,,,,,5,,1,,,,,,,,3,,,,,,,,,,1,,4,,,,,,,,5,,,,,,,,,,4,,5,,,,,,,,5,,1,,,,,,,,5,,1,,,,,,,,3,,,,,,,,,,1,,4,,,,,,,,5,,,,,,,,,,6,,12,,,,,,,,2,,6,,,,,,,,3,,8,,,,,,,,1,,,,,,,,,,2,,10,,,,,,,,7,,,,,,,,,,２,,６,,,,,,,,２,,４,,,,,,,,４,,１,,,,,,,,４,,,,,,,,,,１,,２,,,,,,,,１,,,,,,,,,,0.15,0.17,0.13,0.16,0.18,0.16, 62, 65, 24, 12, 28, 52, 26.37, 26.97, 31.91, 29.21, 29.67, 40.66, 51.65, 40.45, 50.00, 44.94, 50.55, 60.44, 13, 28, 21, 47, 25, 26, 20.34, 46.67, 24.29, 24.66, 45.00, 36.84, 35.59, 60.00, 45.71, 36.99, 66.67, 50.88,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,73.33,39.66,33.33, 5.41,32.14, 0.00,45.05,15.79,36.00,14.94,33.83,25.84,80.00,58.62,66.67,10.81,60.71, 0.00,61.26,31.58,57.00,29.89,54.89,46.07,濱　崎　　直　矢,別　府　　正　幸,瀬　尾　　達　也,溝　口　　海義也,淺　香　　文　武,畑　田　　汰　一,4230,4037,2942,4958,3712,5042, 7.70, 5.47, 6.11, 2.51, 5.43, 0.00, 6.23, 3.74, 5.73, 4.01, 5.57, 4.63
2019-09-22,福　岡,3,.09,,,.26,.25,,,,,,.11,,,.11,,,,,,,.13,,.08,.20,,,,,,,.12,,.14,.22,.16,,,,,,.24,,.18,.33,,,,,,,.10,,,.25,.19,,,,,,3,,,2,6,,,,,,3,,,5,,,,,,,2,,2,5,,,,,,,5,,3,6,2,,,,,,4,,3,2,,,,,,,1,,,2,4,,,,,,3,,,2,6,,,,,,3,,,5,,,,,,,1,,2,5,,,,,,,5,,3,6,2,,,,,,4,,3,1,,,,,,,1,,,2,4,,,,,,8,,,6,10,,,,,,5,,,8,,,,,,,3,,9,1,,,,,,,5,,12,5,9,,,,,,3,,10,2,,,,,,,9,,,3,9,,,,,,５,,,２,６,,,,,,６,,,４,,,,,,,６,,３,５,,,,,,,４,,２,４,２,,,,,,５,,５,３,,,,,,,６,,,３,１,,,,,,0.17,0.20,0.18,0.15,0.20,0.18,112,119,165,156,143,169, 40.35, 28.57, 38.89, 39.62, 37.04, 13.04, 59.65, 42.86, 50.00, 50.94, 48.15, 26.09, 54, 28, 48, 57, 69, 43, 38.18, 21.74, 36.36, 19.61, 38.30, 50.00, 56.36, 33.33, 50.91, 50.98, 53.19, 62.50,F1,F1,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,60.00, 0.00,23.08,56.67,44.44,57.14,37.86, 0.00,18.37,58.27, 8.77,38.74,70.00, 0.00,34.62,66.67,55.56,76.19,59.22, 6.00,31.63,74.10,22.81,57.66,黒　野　　元　基,渡　辺　　空　依,松　本　　真　吾,中　澤　　和　志,坂　口　　明　義,松　江　　秀　徳,4960,5031,3108,3952,4309,4027, 6.60, 1.26, 4.23, 7.07, 5.78, 7.14, 5.64, 1.60, 4.13, 7.40, 3.39, 5.87
2019-09-22,大　村,3,.16,.18,.17,.19,,.09,.11,.08,.23,.21,.22,.29,.13,.07,,.21,.21,.24,.35,.23,.31,.30,.11,.24,,.21,.22,.19,,.23,.14,,.16,.62,.21,.10,,.16,.21,.20,.13,,.19,.08,.37,.01,,.23,.16,.05,.51,.41,,.54,.23,.26,,.33,.23,.33,1,6,4,3,,2,5,5,6,2,3,4,6,1,,4,2,4,6,3,4,3,1,2,,5,6,2,,5,4,,6,3,2,5,,1,4,3,4,,2,1,5,3,,4,6,4,6,6,,6,6,6,,6,6,6,1,6,4,3,,2,5,4,6,2,3,4,5,1,,4,2,4,6,3,4,3,1,2,,5,6,2,,5,4,,6,3,2,5,,1,4,3,4,,2,1,5,3,,4,6,4,6,6,,6,6,6,,6,6,6,2,11,8,2,,5,12,3,7,4,2,11,9,4,,3,11,4,10,3,3,7,8,7,,4,9,4,,2,5,,10,9,12,11,,5,9,4,4,,10,3,9,10,,7,12,1,3,6,,1,5,4,,1,5,2,１,５,４,１,,２,５,４,４,５,２,３,５,１,,２,３,３,４,６,６,５,１,３,,５,３,２,,３,２,,６,５,６,４,,２,６,２,５,,３,２,６,３,,５,５,３,４,６,,５,６,６,,６,５,６,0.18,0.19,0.20,0.17,0.17,0.23, 43, 53, 14, 70, 22, 68, 47.83, 30.61, 30.00, 41.67,  0.00, 29.17, 71.74, 46.94, 46.00, 58.33, 11.54, 52.08, 65, 54, 41, 52, 57, 61, 36.80, 23.21, 35.82, 28.33, 32.50, 39.84, 55.20, 41.96, 49.25, 53.33, 50.00, 54.69,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,12.50,25.00,16.00,50.98,33.33, 0.00,13.56,25.49,20.54,32.58,24.00, 0.00,31.25,58.33,40.00,64.71,50.00, 0.00,30.51,41.18,36.61,42.70,38.67, 7.50,三　松　　直　美,武　藤　　綾　子,千　葉　　真　弥,藤　崎　　小百合,中　澤　　宏　奈,田　中　　博　子,3943,3604,4775,4304,4569,4990, 3.88, 5.03, 4.28, 6.35, 5.11, 1.38, 3.83, 4.52, 4.25, 5.30, 4.55, 1.65
2019-09-22,戸　田,4,.16,,.16,,,,,,,,.17,,.17,,,,,,,,.02,,,,,,,,,,.12,,.06,,,,,,,,.09,,.26,,,,,,,,.08,,.17,,,,,,,,6,,4,,,,,,,,1,,3,,,,,,,,4,,,,,,,,,,1,,2,,,,,,,,4,,2,,,,,,,,1,,4,,,,,,,,5,,4,,,,,,,,1,,3,,,,,,,,4,,,,,,,,,,1,,2,,,,,,,,4,,2,,,,,,,,1,,4,,,,,,,,4,,11,,,,,,,,5,,9,,,,,,,,10,,,,,,,,,,7,,12,,,,,,,,3,,9,,,,,,,,3,,7,,,,,,,,転,,４,,,,,,,,１,,５,,,,,,,,２,,,,,,,,,,２,,６,,,,,,,,３,,３,,,,,,,,１,,４,,,,,,,,0.18,0.17,0.18,0.13,0.20,0.16, 47, 58, 15, 53, 16, 70, 12.50, 20.41, 26.00, 28.21, 19.05, 39.13, 37.50, 36.73, 40.00, 33.33, 38.10, 58.70, 26, 24, 18, 40, 33, 51, 39.13, 19.05, 32.14, 14.29, 26.83,  9.68, 56.52, 40.48, 46.43, 31.43, 46.34, 45.16,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.57,38.20,22.22,64.29,29.41,14.29,35.00,36.63,24.00,41.00,37.29,32.14,42.86,56.18,44.44,85.71,41.18,42.86,55.00,56.44,52.00,62.00,53.39,54.46,金　児　　隆　太,前　田　　光　昭,高　橋　　真　吾,高　橋　　英　之,吉　田　　和　仁,向井田　　佑　紀,4888,3353,3793,3805,4182,4811, 5.29, 5.55, 4.72, 7.57, 4.82, 4.00, 5.65, 5.50, 4.90, 6.08, 5.52, 5.29
2019-09-22,平和島,4,.15,,,.03,.12,.15,.18,.06,,,.17,,.02,.05,,.08,.11,.12,.09,,.17,,,.08,.18,.12,.19,.13,.16,,.16,,.02,.22,,.20,.23,.22,.22,,.31,,,.22,,.17,.19,.20,,,.22,,,.15,.13,.34,,.03,,,1,,,6,3,4,3,2,,,1,,4,3,,4,6,5,2,,2,,,1,5,6,3,6,1,,5,,1,4,,5,2,5,2,,2,,,4,,3,4,1,,,3,,,2,5,2,,5,,,1,,,6,3,4,3,2,,,1,,4,3,,4,6,5,2,,2,,,1,5,6,3,6,1,,5,,1,4,,6,2,5,2,,2,,,4,,3,5,1,,,3,,,2,5,2,,5,,,3,,,4,11,3,11,8,,,2,,9,3,,1,6,5,11,,8,,,8,12,5,9,2,9,,5,,11,12,,7,12,6,10,,1,,,6,,1,7,7,,,2,,,1,7,9,,8,,,４,,,２,３,４,６,４,,,３,,１,１,,１,５,１,３,,２,,,１,４,２,１,４,２,,３,,１,３,,３,２,１,２,,５,,,５,,４,４,３,,,６,,,２,６,５,,Ｆ,,,0.18,0.17,0.16,0.18,0.17,0.14, 49, 53, 69, 47, 35, 57, 35.71, 35.42, 28.30, 40.35, 26.79, 33.87, 48.21, 47.92, 41.51, 52.63, 41.07, 45.16, 23, 33, 75, 74, 50, 51, 34.85, 31.03, 32.73, 27.78, 20.37, 43.33, 54.55, 44.83, 49.09, 48.15, 46.30, 48.33,F0,F0,F0,F0,F1,F2,L0,L0,L0,L0,L0,L0,32.65,38.24,32.20,53.85, 7.14,43.75,25.84,31.31,38.98,52.34,20.48,24.32,42.86,55.88,62.71,65.38, 7.14,62.50,41.57,49.49,59.32,67.97,34.94,37.84,堤　　　　健　一,松　田　　隆　司,芦　澤　　　　望,田　中　　和　也,谷　村　　啓　司,笠　置　　博　之,3460,4100,4053,4357,4046,4538, 4.94, 5.53, 5.36, 6.50, 2.93, 6.00, 4.58, 5.38, 6.04, 6.57, 4.43, 4.58
2019-09-22,蒲　郡,4,.23,,.13,.12,,.12,.13,.13,,,.09,,,.08,.06,.13,.21,.21,.15,,.07,,.11,.12,.08,.16,,.10,.09,,.12,,.18,.18,.06,.18,,.22,.13,,.20,,.20,.21,,.15,.25,.15,,,.19,,.16,.23,,.13,.14,.01,,,4,,1,5,,5,4,3,,,5,,,1,4,4,3,2,5,,5,,1,2,3,1,,4,4,,3,,1,5,6,2,,1,5,,6,,2,1,,3,2,4,,,3,,5,6,,2,5,6,,,4,,1,6,,5,2,3,,,5,,,1,4,6,3,2,5,,5,,1,2,3,1,,6,4,,3,,1,4,6,2,,1,5,,6,,2,1,,3,2,4,,,3,,5,6,,2,3,4,,,4,,9,8,,7,12,9,,,8,,,7,12,6,11,6,12,,3,,11,5,10,10,,3,10,,3,,10,6,12,9,,6,10,,1,,10,5,,2,10,1,,,1,,6,7,,1,6,4,,,３,,１,５,,４,２,４,,,２,,,１,２,２,１,２,落,,３,,１,４,２,１,,５,５,,２,,１,３,４,２,,１,２,,３,,４,５,,４,６,６,,,６,,６,６,,４,５,Ｆ,,,0.16,0.17,0.15,0.15,0.19,0.18, 71, 51, 31, 75, 12, 14, 30.43, 36.71, 39.74, 30.19, 40.66, 29.41, 47.83, 45.57, 51.28, 50.94, 52.75, 45.59, 34, 73, 15, 54, 32, 36, 31.82, 38.27, 23.08, 27.03, 29.41, 23.44, 42.42, 49.38, 40.00, 40.54, 51.96, 42.19,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,42.11,60.71,50.00,30.00,16.67, 0.00,26.67,44.25,36.57,57.36,32.47, 3.77,52.63,85.71,65.52,35.00,33.33, 5.56,45.00,61.06,55.22,73.64,49.35, 5.66,高　山　　智　至,鈴　木　　　　博,池　田　　雄　祐,塩　田　　北　斗,飯　島　　　　誠,宮　田　　龍　馬,4382,3412,4526,4566,4031,5016, 6.21, 7.21, 6.14, 4.65, 4.23, 1.83, 5.03, 5.98, 5.63, 7.01, 4.70, 1.94
2019-09-22,常　滑,4,.16,,.17,.06,.17,,,,,,.16,,,.23,.13,,,,,,.10,,,.06,.11,,,,,,.16,,.13,.12,.07,,,,,,.32,,,.11,.09,,,,,,.18,,.16,.09,.18,,,,,,5,,3,4,2,,,,,,1,,,2,6,,,,,,6,,,2,1,,,,,,1,,5,6,2,,,,,,4,,,6,4,,,,,,3,,4,1,6,,,,,,5,,3,4,2,,,,,,1,,,2,6,,,,,,6,,,2,1,,,,,,1,,5,6,2,,,,,,5,,,6,4,,,,,,3,,4,1,5,,,,,,1,,10,7,12,,,,,,3,,,4,10,,,,,,5,,,3,7,,,,,,5,,12,6,10,,,,,,4,,,1,10,,,,,,5,,9,6,12,,,,,,２,,３,４,６,,,,,,２,,,４,３,,,,,,５,,,６,２,,,,,,１,,６,３,２,,,,,,４,,,２,５,,,,,,４,,２,１,５,,,,,,0.17,0.21,0.16,0.14,0.15,0.15, 19, 39, 56, 55, 15, 64, 31.48, 33.33, 31.91, 25.49, 36.36, 22.73, 48.15, 56.67, 42.55, 39.22, 52.73, 36.36,  5, 55, 52, 36, 53,  9, 32.60, 34.33, 37.70, 43.09, 31.37, 37.82, 53.04, 55.22, 56.54, 59.12, 47.55, 51.81,F0,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0,28.57,15.38,19.23,40.63,12.50,32.35,40.68,21.74,21.25,51.16,11.49,35.29,50.00,23.08,38.46,56.25,18.75,61.76,55.93,31.52,42.50,67.44,31.03,56.47,林　　　　祐　介,宮　内　　由紀英,秋　元　　　　誠,谷　野　　錬　志,澤　田　　尚　也,佐　口　　達　也,4214,3293,3781,4342,5017,3790, 5.29, 3.54, 4.15, 5.94, 3.56, 5.74, 5.58, 4.34, 4.61, 6.95, 3.75, 5.45
2019-09-22,　津　,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.15,0.17,0.17,0.15,0.18, 46, 57, 52, 33, 74, 68,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 64, 39, 12, 16, 40, 68, 80.95, 63.64,  0.00, 27.27, 33.33, 40.00, 95.24, 86.36,  0.00, 45.45, 38.10, 50.00,F1,F0,F1,F1,F1,F0,L0,L0,L0,L0,L0,L0, 0.00,38.97,20.00,35.29,53.85, 0.00,19.23,39.55,30.77,26.52,51.61,39.62, 0.00,63.38,33.33,52.94,65.38, 0.00,35.90,60.45,46.15,50.00,68.55,57.55,伏　島　　祐　介,松　尾　　　　充,倉　尾　　大　介,柳　橋　　宏　紀,吉　田　　俊　彦,下　寺　　秀　和,4815,4754,3715,4146,4055,4771, 0.00, 6.00, 4.40, 5.41, 7.15, 0.00, 3.96, 5.92, 4.87, 4.90, 6.73, 5.60
2019-09-22,三　国,4,.19,,,.21,,.12,.14,.06,,,.09,,,.12,.41,.19,,.09,,,.17,,,.25,.19,.08,.21,.13,,,.11,,.13,.27,,.05,,.19,.09,,.08,,,.16,.18,.16,,.11,,,.24,,.09,.12,,.17,,.09,.01,,3,,,4,,2,4,3,,,1,,,5,2,6,,4,,,1,,,5,3,6,2,6,,,2,,4,6,,5,,3,1,,6,,,2,3,1,,4,,,2,,5,4,,3,,5,1,,3,,,5,,2,4,3,,,1,,,5,2,6,,4,,,1,,,5,3,6,2,4,,,2,,4,6,,5,,3,1,,6,,,2,3,1,,4,,,2,,6,4,,3,,5,1,,6,,,6,,1,8,6,,,7,,,1,5,1,,1,,,12,,,5,10,3,9,11,,,1,,8,7,,3,,2,7,,4,,,1,6,4,,7,,,6,,10,3,,11,,5,9,,４,,,６,,６,３,転,,,６,,,３,６,４,,５,,,１,,,５,２,４,５,５,,,３,,５,４,,５,,４,１,,６,,,１,５,１,,５,,,５,,４,１,,２,,５,Ｆ,,0.16,0.16,0.15,0.17,0.14,0.14, 40, 62, 35, 51, 63, 47, 37.14, 18.75, 38.32, 42.59, 34.69, 36.45, 53.33, 33.33, 58.88, 57.41, 51.02, 53.27, 18, 44, 50, 49, 35, 43, 38.61, 31.63, 24.44, 32.00, 27.55, 37.74, 50.50, 50.00, 47.78, 46.00, 46.94, 50.00,F0,F0,F0,F1,F0,F1,L0,L0,L1,L0,L0,L0, 0.00,45.00,62.71,50.00, 0.00,54.55,42.03,42.86,49.58,52.63,52.17,48.44,12.50,60.00,83.05,61.76, 0.00,63.64,61.59,66.23,66.39,69.30,67.83,69.53,前　田　　篤　哉,中　田　　達　也,上　條　　暢　嵩,竹　井　　貴　史,藤　原　　啓史朗,近　江　　翔　吾,4983,4802,4719,4737,4762,4643, 2.25, 5.65, 7.64, 6.41, 0.00, 6.73, 5.98, 6.29, 6.74, 6.62, 6.44, 6.94
2019-09-22,尼　崎,4,.33,,,,,,,,,,.25,,.22,,,,,,,,.31,,,,,,,,,,.07,,.04,,,,,,,,.21,,.12,,,,,,,,.14,,,,,,,,,,5,,,,,,,,,,4,,5,,,,,,,,6,,,,,,,,,,2,,2,,,,,,,,1,,3,,,,,,,,3,,,,,,,,,,5,,,,,,,,,,4,,5,,,,,,,,6,,,,,,,,,,6,,2,,,,,,,,1,,3,,,,,,,,3,,,,,,,,,,7,,,,,,,,,,1,,10,,,,,,,,6,,,,,,,,,,3,,12,,,,,,,,5,,11,,,,,,,,7,,,,,,,,,,６,,,,,,,,,,４,,２,,,,,,,,５,,,,,,,,,,２,,１,,,,,,,,１,,４,,,,,,,,１,,,,,,,,,,0.19,0.16,0.24,0.17,0.19,0.15, 60, 30, 17, 21, 51, 65, 27.03, 50.59, 25.68, 37.65, 44.44, 30.86, 40.54, 64.71, 37.84, 49.41, 66.67, 37.04, 44, 33, 19, 42,  7, 59, 39.08, 17.78, 34.88, 50.56, 29.21, 14.08, 57.47, 26.67, 55.81, 61.80, 55.06, 30.99,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.22,14.81, 0.00,62.07,29.63, 7.69,30.67,23.44, 7.56,61.29,37.29,23.08,44.44,22.22, 0.00,72.41,51.85,23.08,41.33,48.44,26.89,70.97,57.63,39.56,松　尾　　光　広,中　村　　魁　生,山　本　　梨　菜,江　口　　晃　生,野　末　　智　一,秋　田　　健太郎,4557,4967,4994,3159,4058,3808, 5.33, 3.67, 0.00, 7.48, 4.89, 3.77, 4.47, 4.86, 3.51, 7.15, 5.53, 4.55
