date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-10-05,桐　生,1,.20,,,.25,.18,,,,,,,.06,,,,.13,.08,,,,,,.26,,,,.22,.16,,,,,,.28,,,.18,.13,,,,,,,.39,,,,.43,.25,,,,,,.19,,,,.27,.13,,,,,,3,,,6,2,,,,,,,5,,,,1,3,,,,,,5,,,,2,5,,,,,,1,,,1,2,,,,,,,1,,,,5,3,,,,,,1,,,,2,6,,,,,,3,,,6,2,,,,,,,5,,,,1,3,,,,,,4,,,,2,5,,,,,,2,,,1,3,,,,,,,1,,,,4,3,,,,,,1,,,,2,5,,,,,,2,,,8,6,,,,,,,6,,,,5,11,,,,,,8,,,,2,9,,,,,,7,,,12,9,,,,,,,3,,,,4,8,,,,,,2,,,,3,7,,,,,,５,,,５,４,,,,,,,３,,,,４,２,,,,,,４,,,,６,４,,,,,,１,,,２,１,,,,,,,５,,,,６,４,,,,,,３,,,,６,５,,,,,,0.19,0.17,0.19,0.17,0.25,0.20, 24, 65, 16, 57, 42, 51, 38.28, 35.68, 35.44, 34.13, 37.02, 35.29, 54.55, 49.75, 53.40, 51.44, 53.85, 47.55, 19, 45, 58, 41, 50, 25, 35.50, 37.16, 34.45, 35.71, 31.82, 32.50, 53.50, 54.10, 50.24, 52.98, 51.82, 48.50,F1,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.07,33.33,27.78,68.39,23.53,13.56,15.94,19.59,31.75,64.71,17.86,19.67,55.91,48.15,50.00,77.59,58.82,27.12,33.33,37.11,53.97,74.79,35.71,34.43,品　川　　賢　次,豊　田　　訓　靖,塩　田　　雄　一,江　口　　晃　生,大　熊　　辰　弥,金　澤　　一　洋,3653,3544,3578,3159,3855,3310, 5.57, 4.96, 4.94, 7.67, 5.00, 3.86, 3.97, 4.18, 5.25, 7.41, 4.13, 3.98
2019-10-05,戸　田,1,.19,,,.23,.23,.24,,,,,,.13,,,,.13,.19,,,,,,.14,,,.22,.26,,,,,,,.20,,,.20,.29,,,,,,,.16,,,,.18,.10,,,,,,.13,,,,.22,.16,,,,,,3,,,6,2,4,,,,,,4,,,,3,5,,,,,,2,,,2,5,,,,,,,2,,,3,5,,,,,,,5,,,,6,6,,,,,,5,,,,6,6,,,,,,3,,,6,2,4,,,,,,4,,,,3,5,,,,,,2,,,3,5,,,,,,,2,,,3,5,,,,,,,6,,,,5,6,,,,,,5,,,,6,5,,,,,,1,,,8,2,6,,,,,,1,,,,4,12,,,,,,2,,,9,1,,,,,,,1,,,6,3,,,,,,,2,,,,4,8,,,,,,1,,,,1,7,,,,,,３,,,６,３,５,,,,,,１,,,,５,４,,,,,,６,,,４,２,,,,,,,４,,,３,４,,,,,,,２,,,,６,６,,,,,,６,,,,６,６,,,,,,0.20,0.19,0.16,0.20,0.17,0.16, 14, 48, 55, 26, 74, 42, 28.07, 20.00, 20.83, 22.81, 36.36, 28.30, 50.88, 48.57, 41.67, 47.37, 46.97, 52.83, 50, 49, 48, 61,  2, 41, 34.38, 23.73, 17.14, 44.64, 34.38, 28.57, 48.44, 49.15, 28.57, 60.71, 50.00, 40.82,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,42.31,33.70,18.18,17.07, 8.11, 0.00,19.28,31.96,14.29,24.71, 6.82, 6.90,57.69,53.26,45.45,24.39, 8.11, 4.55,36.14,49.48,40.00,48.24, 9.09,10.34,井　川　　真　人,岡　部　　　　哲,杉　村　　賢　也,中　北　　将　史,松　本　　純　平,伊久間　　陽　優,3585,3807,4792,4623,5051,5065, 5.81, 5.60, 4.23, 3.63, 2.30, 1.86, 4.22, 5.12, 4.11, 4.67, 2.20, 2.12
2019-10-05,多摩川,1,.19,,,.19,.21,,.24,.16,.18,.21,,.03,,,,.16,.21,.20,,.34,.16,,.07,,,.22,.18,,.28,.06,.30,,,.09,,,.18,.21,.21,.12,.17,.17,,,.23,,,,.10,.21,.21,.19,.24,,,.10,,,,.15,,.15,.13,.16,,,1,,,5,6,,3,2,6,3,,4,,,,2,5,1,,3,4,,1,,,3,5,,2,4,2,,,2,,,6,5,3,4,1,2,,,2,,,,1,4,4,3,4,,,6,,,,6,,6,6,6,,,1,,,5,6,,3,2,6,3,,4,,,,2,5,1,,3,4,,1,,,3,5,,2,4,2,,,2,,,6,5,3,4,1,2,,,2,,,,1,5,4,3,4,,,6,,,,6,,6,5,6,,,1,,,11,7,,6,12,7,12,,5,,,,5,9,7,,2,9,,4,,,8,7,,4,9,2,,,3,,,12,4,11,5,9,5,,,9,,,,2,11,7,12,5,,,3,,,,2,,1,7,1,,,２,,,３,５,,２,２,６,５,,６,,,,２,３,２,,４,６,,１,,,５,６,,５,２,３,,,３,,,６,２,４,５,４,２,,,２,,,,１,６,３,４,５,,,６,,,,６,,６,５,６,,,0.15,0.20,0.18,0.18,0.18,   -,185,151,182,160,124,132, 31.58, 26.67, 47.69, 29.73, 20.00, 26.58, 48.68, 41.67, 60.00, 43.24, 37.14, 43.04, 21, 51, 56, 31, 25, 62, 30.56, 32.89, 22.39, 35.53, 34.67, 32.76, 59.72, 47.37, 35.82, 50.00, 48.00, 44.83,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,31.25, 5.56,26.47,38.78,31.58, 0.00,36.84,12.50,21.35,40.95,13.79, 4.35,37.50,30.56,50.00,55.10,42.11, 0.00,47.37,29.69,46.07,57.14,32.76, 4.35,村　上　　功　祐,坂　本　　徳　克,山　崎　　　　毅,桑　島　　和　宏,原　　　　義　昭,鈴　木　　慶　太,4039,3565,2903,4379,3058,5080, 4.75, 3.67, 4.94, 5.49, 4.84, 1.50, 5.17, 3.78, 4.78, 5.78, 3.83, 1.76
2019-10-05,　津　,1,.17,,,.10,,,,,,,,.35,,,.18,,,,,,,,.19,,,,,,,,,,,.19,,,,,,,,,,,.34,,,,,,,,,,,.20,,,.27,,,,,,,,5,,,5,,,,,,,,3,,,5,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,3,,,4,,,,,,,,6,,,5,,,,,,,,3,,,5,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,3,,,4,,,,,,,,3,,,12,,,,,,,,5,,,9,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,,2,,,7,,,,,,,,２,,,３,,,,,,,,５,,,５,,,,,,,,６,,,,,,,,,,,３,,,,,,,,,,,５,,,,,,,,,,,４,,,６,,,,,,,,0.16,0.20,0.19,0.18,0.17,0.20, 26, 23, 52, 62, 14, 22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 16.67,  0.00,  0.00, 27, 11, 44, 51, 36, 67, 42.86,  6.25, 47.06, 35.00,  0.00, 50.00, 66.67, 12.50, 76.47, 75.00, 20.00, 85.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,42.11,36.84,25.00,25.00,24.00,21.67,50.41,20.69,22.73,21.21,24.64,19.32,63.16,47.37,31.25,34.38,32.00,37.50,66.94,35.63,29.55,36.36,42.03,36.36,今　井　　貴　士,田　中　　定　雄,赤　池　　修　平,塩　崎　　優　司,宮　田　　政　勝,矢　橋　　成　介,4287,3066,4636,3730,3734,3644, 6.42, 5.16, 3.81, 4.41, 3.80, 4.33, 6.60, 4.08, 3.84, 4.42, 4.29, 4.32
2019-10-05,住之江,1,.14,,,.22,.14,,.19,.19,.10,.16,,.03,,,.15,.22,,.11,.20,.18,,,.16,,,.09,.16,,.14,.20,.18,,,.13,,,,.12,.17,.19,,.24,.25,,.10,,,,.25,.01,.19,,.09,,,.13,,,,.22,.04,.16,,.11,,,4,,,1,6,,2,5,2,3,,6,,,5,2,,1,4,3,,,1,,,3,2,,4,5,3,,,2,,,,4,5,5,,1,2,,3,,,,6,4,1,,2,,,5,,,,4,6,5,,4,,,4,,,1,6,,2,5,2,3,,6,,,5,2,,1,4,3,,,1,,,3,2,,4,6,4,,,2,,,,4,5,6,,1,3,,3,,,,6,4,1,,2,,,5,,,,4,6,5,,4,,,6,,,11,10,,2,12,4,9,,1,,,7,11,,4,9,8,,,1,,,6,8,,2,7,7,,,10,,,,5,10,1,,3,7,,5,,,,3,7,7,,5,,,3,,,,2,7,3,,2,,,２,,,１,４,,４,６,１,２,,１,,,６,２,,３,１,４,,,４,,,６,５,,３,５,２,,,６,,,,４,６,５,,４,５,,２,,,,４,エ,２,,５,,,３,,,,転,５,６,,３,,,0.17,0.17,0.16,0.16,0.16,0.16, 75, 35, 56, 29, 16, 89, 34.38, 25.96, 47.00, 19.78, 25.00, 24.24, 50.00, 42.31, 71.00, 43.96, 45.00, 41.41, 59, 82, 33, 74, 63, 88, 35.14, 43.75, 38.94, 45.54, 41.59, 62.04, 43.24, 64.29, 50.44, 63.39, 59.29, 78.70,F0,F0,F1,F0,F1,F1,L0,L0,L0,L0,L0,L0,47.62, 0.00,31.43,18.75,14.29, 0.00,51.43,30.53,22.35,19.10,19.48, 1.67,61.90, 0.00,45.71,43.75,35.71, 1.75,65.71,47.37,32.94,33.71,35.06, 3.33,鈴　木　　　　博,酒　井　　俊　弘,竹　本　　太　樹,永　田　　義　紘,多羅尾　　達　之,河　野　　主　樹,3412,4692,4162,4374,3859,5004, 6.43, 0.00, 4.43, 4.63, 4.36, 1.63, 6.42, 5.02, 4.08, 3.99, 4.08, 1.90
2019-10-05,鳴　門,1,.04,,,.04,.19,,.17,,.13,.08,.16,.10,,,,.29,.19,.15,,.16,.19,.17,.14,.11,,,.12,,.21,.19,.12,,.15,.13,,,,.14,.14,.23,,.21,.22,.20,.08,.15,,,.14,,.13,.22,.11,,.21,.04,.23,,,.12,,.14,.14,.19,,.12,5,,,1,6,,2,,5,3,4,6,,,,2,1,5,,4,3,6,5,3,,,4,,6,2,1,,5,2,,,,6,3,1,,6,4,3,2,2,,,4,,3,1,6,,5,4,5,,,6,,3,3,1,,2,4,,,1,6,,2,,5,3,4,6,,,,2,1,5,,4,3,6,5,3,,,4,,6,2,1,,5,2,,,,5,3,1,,6,4,3,2,2,,,4,,3,1,6,,5,4,5,,,6,,3,2,1,,2,6,,,11,5,,4,,7,12,10,11,,,,3,10,1,,2,6,6,8,6,,,2,,1,6,1,,1,8,,,,6,10,5,,1,10,4,6,8,,,8,,1,8,8,,3,4,5,,,1,,6,10,4,,1,３,,,１,４,,２,,３,３,６,５,,,,６,６,６,,３,５,６,６,２,,,３,,５,４,４,,４,４,,,,４,２,６,,６,６,６,５,２,,,６,,２,３,４,,４,５,５,,,６,,６,６,１,,２,0.15,0.18,0.13,0.13,0.14,0.14, 10, 74, 20, 13, 73, 36, 26.88, 34.09, 35.79, 37.93, 39.56, 40.00, 46.24, 51.14, 48.42, 55.17, 56.04, 56.67, 27, 12, 68, 25, 28, 72, 33.68, 40.59, 26.04, 40.43, 30.61, 30.39, 51.58, 58.42, 41.67, 56.38, 46.94, 50.00,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,67.57,40.00,35.00,57.83,58.08,38.30,60.14,53.42,47.01,56.10,48.31,47.06,75.68,65.00,60.00,73.04,72.46,46.81,79.71,67.12,73.13,67.68,61.02,66.91,木　下　　翔　太,深　井　　利　寿,中　村　　　　尊,山　田　　祐　也,西　野　　雄　貴,近　江　　翔　吾,4659,3918,4090,4757,4812,4643, 7.78, 5.75, 5.55, 7.15, 6.95, 5.94, 7.70, 6.69, 6.56, 6.82, 6.43, 6.81
2019-10-05,若　松,1,.15,,,.09,.01,,.02,.14,,,,.13,,,.21,,,.26,,,,,.05,,,.18,.19,,.19,.11,,,,.21,,,,.19,.19,.26,,,,,.48,,,,.36,,.27,.32,,,,.17,,,.15,.05,,.21,,,,,4,,,2,5,,3,5,,,,2,,,5,,,3,,,,,4,,,5,3,,5,2,,,,6,,,,4,5,6,,,,,6,,,,6,,6,6,,,,3,,,4,3,,4,,,,,4,,,2,5,,3,6,,,,2,,,5,,,3,,,,,3,,,5,1,,6,2,,,,6,,,,4,5,4,,,,,6,,,,6,,4,5,,,,3,,,4,2,,5,,,,,1,,,7,2,,2,10,,,,1,,,5,,,4,,,,,3,,,7,4,,1,7,,,,5,,,,1,6,9,,,,,2,,,,5,,1,8,,,,2,,,9,2,,1,,,,,３,,,４,４,,６,５,,,,４,,,６,,,２,,,,,６,,,６,３,,５,５,,,,５,,,,５,４,５,,,,,６,,,,６,,６,６,,,,２,,,５,５,,４,,,,,0.16,0.19,0.16,0.22,0.20,0.16, 46, 56, 16, 51, 69, 36, 33.33, 26.92, 31.03, 22.95, 40.35, 37.21, 47.62, 46.15, 48.28, 37.70, 61.40, 46.51, 27, 41, 54, 10, 21, 42, 42.02, 25.41, 35.20, 41.85, 27.12, 37.64, 55.32, 42.70, 49.49, 61.96, 49.72, 56.74,F0,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0, 9.30, 0.00,21.43, 0.00, 0.00, 0.00,16.67, 2.99,26.88, 6.15,13.21,26.87,16.28, 6.82,46.43, 0.00, 0.00,11.11,23.96, 8.96,39.78,12.31,13.21,44.78,竹之内　　　　極,羽　野　　　　諒,樋　口　　喜　彦,宇留田　　翔　平,田　代　　達　也,秋　元　　　　誠,4957,5008,4176,5010,4944,3781, 2.65, 1.89, 4.46, 0.00, 0.00, 2.11, 3.43, 2.22, 4.44, 2.45, 2.51, 4.93
2019-10-05,芦　屋,1,.13,,,.15,.19,.21,.21,.11,.09,.14,,.17,,,.16,.16,,.08,,.13,.10,,.17,,,.12,.14,,.19,.13,.12,,,.21,,,,.21,.31,.26,,.23,.26,,.02,,,.36,.39,,.16,,.25,.13,,.16,,,,.21,.07,.20,,.18,.12,,1,,,3,2,6,4,1,4,5,,4,,,3,2,,4,,4,1,,2,,,6,4,,5,3,1,,,6,,,,3,1,4,,5,2,,6,,,6,6,,6,,6,6,,4,,,,2,3,5,,5,2,,1,,,3,2,6,3,1,4,5,,6,,,3,2,,5,,4,1,,2,,,6,4,,5,3,1,,,6,,,,3,1,4,,5,2,,6,,,5,6,,6,,6,5,,4,,,,2,3,5,,5,2,,4,,,12,5,11,3,12,2,10,,3,,,7,2,,6,,1,5,,4,,,10,6,,1,7,9,,,2,,,,2,6,4,,7,11,,1,,,6,8,,4,,4,9,,5,,,,4,9,7,,1,8,,１,,,４,２,２,２,１,２,３,,４,,,２,６,,４,,６,２,,６,,,５,３,,３,５,１,,,５,,,,４,６,５,,５,５,,４,,,４,転,,４,,５,６,,４,,,,５,５,２,,３,６,,0.15,0.14,0.18,0.19,   -,0.18, 44, 42, 19, 56, 66, 12, 30.00, 30.12, 27.55, 34.00, 33.00, 26.80, 49.00, 49.40, 47.96, 49.00, 54.00, 45.36, 38, 18, 60, 24, 12,  5, 32.86, 27.54, 46.67, 28.36, 37.14, 31.25, 55.71, 34.78, 66.67, 52.24, 60.00, 40.00,F0,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,32.35, 0.00,33.33, 0.00, 0.00,11.11,54.10,25.53,41.82,20.99, 0.00,18.42,47.06, 0.00,56.67, 0.00, 0.00,11.11,68.85,42.55,49.09,43.21, 2.70,34.21,遠　藤　　エ　ミ,野田部　　宏　子,大豆生田　　　　蒼,菅　野　　はやか,生　田　　波美音,小　野　　真　歩,4502,4765,4746,4275,5094,4770, 5.79, 1.33, 5.60, 0.00, 0.00, 3.33, 7.23, 4.55, 5.20, 4.40, 1.46, 3.89
2019-10-05,唐　津,1,.15,,,.18,,,,,,,,.20,,,,,,,,,,,.03,,,,,,,,,,,.24,,,,,,,,,,,.26,,,,,,,,,,,.20,,,.27,,,,,,,,4,,,3,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,6,,,5,,,,,,,,4,,,3,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,6,,,5,,,,,,,,7,,,11,,,,,,,,9,,,,,,,,,,,7,,,,,,,,,,,4,,,,,,,,,,,6,,,,,,,,,,,2,,,6,,,,,,,,４,,,３,,,,,,,,２,,,,,,,,,,,５,,,,,,,,,,,１,,,,,,,,,,,３,,,,,,,,,,,６,,,６,,,,,,,,0.18,0.20,0.17,0.18,0.17,0.18, 85, 42, 32, 39, 71, 35, 30.58, 28.57, 36.89, 44.17, 34.78, 29.66, 47.11, 50.42, 50.00, 58.33, 54.78, 44.07, 38, 64, 40, 62, 32, 65, 38.46, 23.08, 19.44, 32.14, 21.62, 20.00, 57.69, 34.62, 30.56, 42.86, 35.14, 36.00,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,36.84,40.56,38.00,18.75, 0.00, 4.35,42.42,38.95,26.36,14.63,13.43, 8.33,47.37,60.00,50.00,43.75, 0.00, 7.25,62.63,63.16,33.64,30.49,23.88,16.67,長　岡　　良　也,小　野　　勇　作,森　岡　　真　希,柴　田　　友　和,若　林　　義　人,梶　山　　涼　斗,4356,4006,3802,4023,5034,5014, 5.74, 5.88, 5.40, 4.38, 0.00, 1.93, 6.21, 5.95, 4.29, 3.80, 3.48, 2.51
2019-10-05,大　村,1,.21,,,,,,,,,,,.17,,,,,,,,,,,.22,,,,,,,,,,,.26,,,.21,,,,,,,,.15,,,.15,,,,,,,,.18,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,3,,,2,,,,,,,,1,,,2,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,3,,,2,,,,,,,,1,,,2,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,6,,,,,,,,,,,2,,,8,,,,,,,,1,,,5,,,,,,,,2,,,,,,,,,,,３,,,,,,,,,,,３,,,,,,,,,,,６,,,,,,,,,,,３,,,４,,,,,,,,２,,,４,,,,,,,,５,,,,,,,,,,,0.19,0.17,0.20,0.17,0.22,   -, 54, 55, 34, 53, 24, 72, 32.20, 27.69, 31.48, 30.00, 23.21, 39.29, 50.85, 44.62, 53.70, 50.00, 32.14, 60.71, 20, 30, 53, 74, 57, 13, 31.91, 26.15, 41.61, 38.31, 30.94, 21.37, 49.65, 37.69, 59.85, 54.55, 48.92, 33.33,F1,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,38.35, 0.00,13.64, 0.00,24.00, 0.00,27.78,17.19,11.54,18.97,18.07, 5.66,59.40,20.00,22.73, 0.00,48.00, 0.00,48.89,29.69,23.08,29.31,30.12,15.09,山　本　　浩　輔,中　嶋　　達　也,村　上　　祐　次,須　藤　　隆　雄,宮　地　　博　士,末　永　　和　也,4004,4449,4265,3889,3964,5084, 5.51, 2.50, 3.32, 0.00, 4.76, 2.29, 4.88, 3.75, 3.13, 3.64, 3.99, 2.49
