date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-02-17,桐　生,1,.12,,.32,.18,.24,,,,,.11,,.21,.12,.12,,,,,.22,.25,.23,,.30,.29,,,,.37,.28,.15,.16,.18,,,,,.22,,.25,.28,.16,,,,,.32,,.33,.32,.38,,,,,2,,6,5,3,,,,,6,,3,5,4,,,,,1,2,6,,5,4,,,,3,1,5,6,2,,,,,6,,3,4,2,,,,,6,,6,6,6,,,,,2,,6,5,3,,,,,6,,3,5,4,,,,,1,2,6,,5,4,,,,3,1,5,6,2,,,,,6,,3,4,2,,,,,6,,5,6,6,,,,,4,,2,6,6,,,,,4,,1,7,6,,,,,1,8,6,,2,8,,,,5,11,3,12,7,,,,,8,,4,10,5,,,,,6,,1,8,2,,,,,４,,５,５,２,,,,,６,,６,５,１,,,,,３,５,３,,４,６,,,,３,１,４,５,１,,,,,３,,４,６,２,,,,,６,,５,５,５,,,,,0.20,0.15,0.21,0.15,0.19,0.30, 60, 22, 17, 73, 37, 68, 27.45, 30.91, 32.69, 26.79, 25.86, 33.33, 37.25, 41.82, 48.08, 39.29, 39.66, 50.88, 26, 50, 52, 51, 28, 17, 34.62, 35.14, 24.24, 44.44, 45.71, 39.29, 61.54, 62.16, 36.36, 59.26, 62.86, 53.57,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00, 0.00,22.35,51.72,33.33, 0.00,15.79,10.00,26.19,48.39,32.39, 7.55,11.11, 7.69,36.47,68.97,55.56, 0.00,28.95,20.00,35.71,56.45,46.48,15.09,伏　見　　俊　介,石　田　　貴　洋,栗　原　　謙　治,佐　藤　　大　佑,天　野　　　　誠,櫻　井　　　　優,4818,5005,3419,4610,3787,5035, 2.89, 1.69, 4.35, 6.62, 5.67, 0.00, 3.64, 3.34, 4.54, 6.13, 5.11, 2.25
2019-02-17,戸　田,1,.22,,.15,.30,.18,.07,,,,.28,.11,.32,,.22,.23,,,,.28,,.23,.41,.16,.31,,,,.25,,.23,.34,.06,.35,,,,.16,,.24,.18,.23,,,,,,,,,,,,,,3,,4,2,6,5,,,,6,4,3,,5,1,,,,1,,2,4,5,2,,,,3,,6,6,4,6,,,,6,,4,6,6,,,,,,,,,,,,,,3,,4,2,6,5,,,,6,4,3,,5,1,,,,1,,3,4,5,2,,,,3,,2,5,4,6,,,,6,,4,6,6,,,,,,,,,,,,,,7,,1,7,1,5,,,,2,10,7,,2,5,,,,3,,2,7,1,6,,,,8,,2,6,5,8,,,,1,,5,8,2,,,,,,,,,,,,,,６,,６,５,転,２,,,,５,４,３,,６,３,,,,５,,５,６,３,２,,,,６,,４,５,１,６,,,,６,,３,２,３,,,,,,,,,,,,,,0.18,0.18,0.19,0.20,0.21,0.19, 40, 15, 37, 74, 53, 34, 34.88, 27.91, 33.60, 31.78, 28.80, 37.31, 48.84, 47.29, 50.40, 46.51, 42.40, 53.73, 63, 35, 50, 61, 48, 39, 22.35, 29.75, 22.34, 25.47, 32.21, 36.30, 35.29, 49.59, 41.49, 42.45, 47.65, 56.30,F0,F0,F1,F1,F0,F0,L0,L0,L0,L0,L0,L0,19.05,31.82,36.36, 0.00, 0.00, 4.76, 6.41,27.78,32.95,17.95, 2.22, 9.09,33.33,45.45,50.00,25.00, 0.00, 4.76,23.08,52.78,43.18,28.21, 2.22,20.00,土　屋　　幸　宏,盛　本　　真　輔,池　田　　剛　規,前　田　　昭　広,間　庭　　菜　摘,岡　　　　悠　平,4667,4365,4674,3794,4947,4807, 3.63, 5.14, 4.86, 3.38, 0.00, 2.19, 3.13, 5.11, 4.40, 3.26, 1.87, 3.27
2019-02-17,平和島,1,.15,,.09,,,,,,,.10,.15,.18,,,,,,,.22,,.22,,,,,,,.10,,.22,,,,,,,.16,.15,.15,,,,,,,.21,.08,.19,,,,,,,3,,5,,,,,,,6,4,3,,,,,,,2,,5,,,,,,,3,,1,,,,,,,2,6,1,,,,,,,1,5,3,,,,,,,3,,5,,,,,,,6,4,3,,,,,,,2,,5,,,,,,,3,,1,,,,,,,2,6,1,,,,,,,1,5,3,,,,,,,1,,1,,,,,,,2,9,12,,,,,,,5,,5,,,,,,,8,,5,,,,,,,4,9,8,,,,,,,4,10,3,,,,,,,６,,４,,,,,,,４,６,３,,,,,,,転,,２,,,,,,,３,,５,,,,,,,１,３,６,,,,,,,６,４,２,,,,,,,0.16,0.15,0.17,0.17,0.15,0.15, 53, 57, 44, 21, 11, 19, 29.41, 33.78, 37.68, 32.89, 32.28, 45.56, 54.41, 52.70, 50.72, 51.01, 52.53, 58.58, 21, 69, 12, 26, 48, 64, 29.05, 31.79, 33.56, 47.68, 43.97, 26.24, 42.57, 47.02, 48.32, 59.60, 62.41, 42.55,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,23.81,58.06,47.50, 0.00,46.67,40.00,36.84,46.38,58.33,52.24,60.00,47.89,33.33,72.58,77.50, 0.00,60.00,60.00,57.89,71.74,76.67,72.39,77.50,63.38,土　屋　　千　明,中　野　　次　郎,内　堀　　　　学,柴　田　　　　光,中　澤　　和　志,梶　野　　学　志,4225,4075,4496,3532,3952,4140, 4.29, 7.29, 6.65, 0.00, 6.77, 6.16, 5.69, 7.39, 7.14, 6.63, 7.30, 6.04
2019-02-17,浜名湖,1,.15,,,,,,,,,.02,,,,,,,,,.19,,,,,,,,,.06,,,,,,,,,.15,.19,,,,,,,,.16,,,,,,,,,6,,,,,,,,,5,,,,,,,,,5,,,,,,,,,3,,,,,,,,,3,4,,,,,,,,2,,,,,,,,,6,,,,,,,,,5,,,,,,,,,6,,,,,,,,,3,,,,,,,,,3,4,,,,,,,,2,,,,,,,,,12,,,,,,,,,7,,,,,,,,,3,,,,,,,,,11,,,,,,,,,4,11,,,,,,,,1,,,,,,,,,５,,,,,,,,,４,,,,,,,,,５,,,,,,,,,４,,,,,,,,,６,１,,,,,,,,４,,,,,,,,,0.15,0.15,0.17,0.14,0.17,0.15, 72, 46, 44, 29, 55, 66, 38.46, 27.14, 34.07, 33.71, 33.33, 38.37, 56.41, 47.14, 48.35, 49.44, 43.33, 58.14, 15, 53, 63, 62, 39, 34, 28.16, 30.57, 41.71, 37.97, 37.04, 35.00, 47.13, 48.19, 60.80, 52.41, 53.97, 58.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,52.04,54.29,44.44,57.76,38.89,34.78,55.24,43.48,43.86,54.24,56.25,44.14,70.41,68.57,55.56,72.41,72.22,47.83,68.57,63.04,66.67,68.64,72.32,58.56,長　嶋　　万　記,丹　下　　　　将,佐　藤　　大　介,佐々木　　康　幸,安　達　　裕　樹,中　嶋　　健一郎,4190,4369,3813,3909,4227,4579, 6.78, 6.69, 6.22, 7.00, 7.17, 5.74, 6.90, 5.89, 6.36, 6.96, 7.27, 6.04
2019-02-17,常　滑,1,.16,,,,,,,,,.17,,,,,,,,,.24,,,,,,,,,.18,,,,,,,,,.35,.39,,,,,,,,.25,,,,,,,,,6,,,,,,,,,5,,,,,,,,,2,,,,,,,,,6,,,,,,,,,1,3,,,,,,,,6,,,,,,,,,6,,,,,,,,,5,,,,,,,,,2,,,,,,,,,6,,,,,,,,,1,3,,,,,,,,4,,,,,,,,,1,,,,,,,,,4,,,,,,,,,3,,,,,,,,,9,,,,,,,,,1,10,,,,,,,,6,,,,,,,,,６,,,,,,,,,５,,,,,,,,,４,,,,,,,,,６,,,,,,,,,４,６,,,,,,,,６,,,,,,,,,0.17,0.17,0.17,0.21,0.20,0.20, 56, 67, 54, 61, 33, 69, 38.46, 30.07, 33.10, 35.46, 21.01, 29.70, 50.35, 51.05, 46.48, 45.39, 38.66, 41.58, 61, 31, 23,  5,  4, 45, 37.21, 28.89, 20.83, 25.00, 29.27, 52.27, 58.14, 46.67, 43.75, 40.00, 34.15, 63.64,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,12.50,32.43,44.44,32.73, 0.00,28.87,20.45,31.68,29.73,25.71, 4.41,47.62,37.50,51.35,50.00,45.45, 0.00,42.27,31.82,54.46,45.95,39.05, 8.82,神　田　　達　也,中　北　　将　史,角　浜　　　　修,安　達　　美　帆,笠　野　　友紀恵,牧　山　　敦　也,4457,4623,3430,3778,3528,4981, 5.05, 4.38, 5.03, 5.39, 5.07, 0.00, 4.67, 4.27, 5.28, 4.77, 4.50, 2.44
2019-02-17,　津　,1,.23,.18,.16,,.09,.18,.09,.09,,.32,,.09,.11,.02,,.08,.24,, ,,.24,.18,.22,.27,.19,,,.30,.26,.16,,.26,.20,.12,,,.15,.44,.09,,.33,.15,.32,,,.33,,.27,.41,.22,,.12,.38,,2,1,6,,3,4,5,3,,2,,4,6,1,,4,6,, ,,3,4,2,5,4,,,4,6,2,,3,5,1,,,3,6,1,,4,2,4,,,6,,6,6,6,,6,6,,2,1,6,,3,4,5,3,,2,,4,5,1,,3,6,,1,,3,4,2,5,6,,,4,6,2,,3,5,1,,,3,6,1,,4,2,5,,,5,,6,4,5,,4,6,,6,10,10,,4,11,6,11,,5,,4,11,4,,4,12,,2,,5,10,1,6,2,,,5,10,2,,1,5,8,,,1,6,7,,2,10,5,,,4,,2,8,9,,2,8,,３,１,５,,２,２,３,４,,３,,３,３,１,,５,６,,Ｌ,,２,４,２,３,３,,,４,６,１,,５,４,１,,,３,５,２,,５,５,３,,,５,,６,６,６,,５,６,,0.19,0.17,0.18,0.19,0.17,   -, 62, 37, 41, 28, 52, 16, 29.90, 42.71, 28.13, 33.33, 32.50, 34.18, 48.45, 55.21, 45.31, 52.53, 46.25, 50.63, 35, 12, 15, 46, 29, 57, 43.62, 38.64, 22.89, 18.75, 33.33, 42.71, 58.51, 59.09, 40.96, 31.25, 48.57, 60.42,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,33.33, 0.00,38.36,40.00, 0.00, 0.00,44.06,26.04,21.43,27.06,14.55, 0.00,48.72,12.50,57.53,53.33, 0.00, 0.00,58.74,42.71,42.06,42.35,45.45, 0.00,原　田　　富士男,下　出　　秀　明,中　村　　守　成,加　木　　　　郁,横　井　　光　弘,数　原　　　　魁,3360,4353,3605,3581,3593,5060, 5.18, 2.25, 5.59, 5.13, 3.00, 0.00, 5.91, 4.53, 4.72, 4.76, 4.36, 1.34
2019-02-17,丸　亀,1,.18,.16,.16,.21,.12,.13,.20,,,.21,,.12,.14,.08,,.22,.31,,.19,,.10,.20,.12,.14,.23,,,.16,,.16,.19,.18,,.24,.14,,.14,,.22,.29,.16,,.22,.11,,.24,.14,.23,,.06,.18,.26,,,3,1,5,2,2,4,5,,,2,,1,3,6,,6,5,,1,,5,6,5,6,3,,,1,,3,5,4,,2,3,,3,,1,4,2,,5,6,,4,6,2,,3,6,1,,,3,1,5,2,2,4,6,,,2,,1,3,4,,6,5,,1,,3,6,5,2,3,,,1,,3,5,6,,2,3,,3,,1,4,2,,5,6,,4,6,2,,3,5,1,,,4,10,3,7,3,12,6,,,4,,3,9,4,,5,12,,4,,2,9,5,11,5,,,2,,3,11,3,,3,8,,1,,4,12,5,,2,8,,2,8,4,,2,7,3,,,３,１,２,１,１,３,３,,,６,,１,１,５,,５,３,,１,,３,６,４,４,４,,,１,,６,６,４,,２,４,,１,,４,４,３,,６,３,,５,５,６,,２,２,エ,,,0.16,0.20,0.16,0.17,0.18,0.12,  1, 57, 30, 21, 14, 24, 31.25, 34.43, 41.86, 47.20, 38.40, 29.73, 45.54, 51.64, 54.26, 60.80, 56.00, 40.54, 30, 60, 26, 53, 14,  5, 34.00, 31.58, 16.28, 35.29, 45.83,  8.57, 52.00, 52.63, 30.23, 54.90, 58.33, 22.86,F0,F0,F1,F0,F1,F1,L0,L0,L0,L0,L0,L0,25.93,17.65,27.78,26.36,33.33, 0.00,43.37,15.15,28.13,28.57,28.70,30.26,37.04,23.53,44.44,40.91,62.50, 0.00,63.86,24.24,45.83,40.82,44.44,50.00,中　村　　　　真,深　尾　　巴　恵,角　山　　雄　哉,金　森　　史　吉,中　川　　り　な,岡　部　　大　輝,3616,4843,4735,3234,4773,4883, 4.48, 2.71, 4.67, 4.65, 5.79, 0.00, 5.90, 3.33, 4.86, 4.57, 4.98, 5.05
2019-02-17,児　島,1,.06,.33,.17,.07,.26,.24,.30,,,.33,.09,.11,.12,.16,,.36,,,,,,,,,,,,.24,.06,.18,,.14,.20,.29,.18,,.21,,.19,.08,.19,.11,.22,,,.23,,.22,.30,.10,,.26,.07,,2,1,5,2,3,3,1,,,2,3,1,2,4,,6,,,,,,,,,,,,2,1,2,,3,3,6,2,,2,,5,1,5,3,6,,,6,,6,6,4,,5,6,,4,1,5,2,3,6,6,,,2,3,1,5,4,,6,,,,,,,,,,,,4,1,2,,3,5,5,2,,2,,4,1,5,3,6,,,6,,5,4,4,,5,6,,7,11,4,8,4,8,3,,,2,9,3,7,6,,1,,,,,,,,,,,,3,7,5,,3,7,4,9,,4,,2,7,5,11,2,,,9,,2,8,3,,2,6,,２,５,４,２,４,４,４,,,３,４,６,３,４,,４,,,,,,,,,,,,４,１,４,,２,５,６,３,,６,,３,１,６,４,４,,,６,,５,６,６,,６,５,,0.16,0.22,0.19,0.23,0.17,0.25, 36, 70, 30, 12, 42, 47, 35.64, 38.31, 31.25, 30.32, 32.52, 39.18, 54.67, 54.44, 47.12, 55.48, 51.22, 57.73, 41, 44, 21, 23, 17, 58, 66.67, 13.79, 32.26, 21.43, 25.00, 17.24, 76.19, 34.48, 51.61, 35.71, 50.00, 27.59,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,45.95,21.43,25.00,26.32,22.22, 0.00,39.52,22.67,24.78,30.11,12.50, 5.17,67.57,35.71,42.86,47.37,22.22, 0.00,62.90,42.67,47.79,43.01,12.50,10.34,亀　本　　勇　樹,小　林　　基　樹,村　岡　　　　賢,前　川　　竜　次,岩　田　　優　一,下　野　　京　香,3212,4041,4343,3153,4321,4993, 6.05, 3.71, 4.75, 4.79, 3.78, 1.00, 5.80, 4.48, 4.68, 4.65, 2.75, 1.93
2019-02-17,宮　島,1,.26,,.13,.05,.24,.17,.16,.27,,.21,,.19,.15,.17,,.21,.16,,.17,.24,.15,,.14,.20,.19,,,.24,,.18,.14,.12,,.18,.10,,.25,,.23,.25,.21,,.24,.33,,.22,,.18,.26,.26,,.10,.15,,3,,2,1,6,4,2,5,,2,,5,3,4,,4,1,,2,3,6,,1,4,5,,,6,,5,2,4,,3,1,,5,,3,2,1,,4,6,,1,,4,5,5,,2,3,,3,,2,1,6,4,2,5,,2,,6,3,4,,5,1,,2,3,6,,1,4,5,,,6,,5,2,4,,3,1,,5,,3,2,1,,4,6,,1,,4,6,5,,2,3,,7,,6,12,5,9,4,12,,2,,1,9,11,,1,5,,3,8,6,,2,7,5,,,11,,4,9,3,,2,8,,4,,3,10,8,,4,9,,4,,4,8,2,,3,8,,１,,１,３,２,２,１,４,,３,,２,１,６,,５,４,,４,６,６,,１,４,６,,,４,,３,３,２,,５,３,,５,,４,５,２,,４,５,,２,,５,３,３,,２,４,,0.16,0.18,0.16,0.17,0.16,0.20, 63, 69, 27, 26, 49, 37, 39.77, 45.56, 29.27, 30.43, 42.86, 33.67, 56.82, 61.11, 51.22, 44.57, 61.54, 50.00, 67, 47, 55, 56, 57, 25, 45.16, 40.24, 47.87, 40.78, 24.68, 27.50, 55.91, 59.76, 69.15, 61.17, 42.86, 40.00,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00, 0.00,30.30,31.03,43.48,14.29,55.30,17.72,14.08,26.04,33.70,31.86,77.27, 0.00,42.42,34.48,52.17,42.86,79.55,35.44,29.58,47.92,55.43,52.21,矢　後　　　　剛,鈴　木　　唯　由,白　井　　弘　文,岡　部　　　　浩,廣　瀬　　真　也,下　河　　誉　史,3347,3235,3723,3361,4568,4151, 6.86, 0.00, 4.76, 4.62, 6.13, 5.14, 7.04, 4.08, 3.83, 4.83, 5.67, 5.28
2019-02-17,徳　山,1,.18,.20,.14,.18,.14,.22,,,,.17,,.10,.19,.10,,,,,.14,,.15,.19,.12,,,,,.16,.15,.23,,.04,,,,,.09,,.11,.11,.08,,,,,.18,.24,.17,,.28,,,,,5,2,5,4,1,3,,,,1,,3,6,6,,,,,3,,5,2,5,,,,,5,2,6,,1,,,,,3,,4,6,1,,,,,6,6,6,,6,,,,,6,2,5,4,1,3,,,,1,,3,5,6,,,,,3,,5,2,6,,,,,5,2,6,,1,,,,,3,,4,6,1,,,,,6,5,6,,6,,,,,8,12,5,9,3,12,,,,8,,1,6,6,,,,,5,,1,8,4,,,,,1,11,4,,10,,,,,10,,5,12,6,,,,,1,8,7,,3,,,,,２,２,３,２,１,３,,,,４,,６,５,４,,,,,４,,５,２,６,,,,,５,１,６,,１,,,,,４,,４,３,３,,,,,６,６,６,,６,,,,,0.19,0.20,0.16,0.17,0.15,0.19, 35, 25, 48, 59, 58, 39, 27.66, 38.30, 44.23, 37.78, 46.15, 27.08, 40.43, 63.83, 61.54, 57.78, 67.31, 39.58, 61, 33, 56, 71, 24, 53, 29.95, 33.87, 30.59, 28.95, 34.43, 38.12, 49.20, 47.85, 47.65, 41.05, 50.82, 57.43,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,52.63, 0.00,35.48,41.67,34.62, 0.00,31.25,13.85,23.61,26.04,43.75, 2.50,73.68, 0.00,56.45,41.67,53.85, 0.00,55.36,33.85,54.17,48.96,58.04, 2.50,柘　植　　政　浩,篠　原　　俊　夫,末　永　　祐　輝,川　崎　　公　靖,杢　野　　誓　良,木　村　　　　颯,4120,3187,4475,4271,3929,5040, 6.37, 0.00, 5.61, 5.17, 5.54, 1.19, 5.53, 3.77, 5.11, 5.21, 5.91, 1.58
