date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-09-24,桐　生,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.18,0.17,0.17,0.21,0.19, 32, 43, 61, 26, 14, 75, 30.50, 44.28, 31.16, 27.81, 33.83, 28.64, 48.00, 63.18, 48.24, 41.71, 53.23, 46.73, 45, 50, 61, 13, 11, 19, 37.36, 32.70, 29.94, 31.88, 49.01, 36.13, 54.60, 52.13, 48.41, 54.11, 66.89, 53.93,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,22.08,17.39,57.14,37.50,14.58,16.67,14.81,13.95,29.36,45.27, 5.66,16.90,38.96,43.48,71.43,87.50,39.58,33.33,20.99,29.07,44.95,60.14,25.47,32.39,太　田　　克　哉,柴　田　　友　和,三　原　　　　司,藤　山　　雅　弘,吉　村　　茂　樹,神　田　　達　也,3560,4023,4487,4578,4107,4457, 4.01, 4.70, 7.71, 7.00, 4.27, 3.78, 3.11, 3.80, 4.82, 6.05, 3.20, 4.04
2019-09-24,戸　田,1,.19,,,,.39,.26,.22,,,,,.33,,,,.19,.14,.29,.18,,,,.16,,,.16,.18,,.27,,,,,.08,,,.20,.20,.19,.31,,,,,.12,,,,.25,.10,.33,.26,,,,.11,,,,.14,.19,.17,,,,,2,,,,3,4,5,,,,,6,,,,1,2,4,4,,,,6,,,4,1,,2,,,,,3,,,1,6,5,2,,,,,2,,,,5,4,4,3,,,,4,,,,6,6,5,,,,,2,,,,3,4,5,,,,,6,,,,1,2,3,4,,,,5,,,4,1,,2,,,,,3,,,1,6,5,2,,,,,2,,,,5,4,4,3,,,,4,,,,6,5,4,,,,,1,,,,2,7,1,,,,,6,,,,2,8,2,9,,,,4,,,11,4,,4,,,,,3,,,8,1,5,7,,,,,5,,,,2,6,1,8,,,,1,,,,3,8,7,,,,,５,,,,６,５,６,,,,,４,,,,３,４,３,４,,,,転,,,４,３,,６,,,,,４,,,２,５,５,５,,,,,２,,,,５,６,３,５,,,,１,,,,６,６,６,,,,,0.20,0.20,0.18,0.18,0.19,0.15, 73, 31, 47, 67, 49, 74, 46.51, 20.00, 12.50, 35.09, 36.36, 39.62, 58.14, 42.22, 37.50, 50.88, 57.58, 47.17, 57, 59, 26, 43, 31, 60, 35.85, 28.57, 39.13, 20.51, 34.09, 32.69, 58.49, 44.90, 56.52, 51.28, 47.73, 57.69,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,24.79,28.57,30.43, 0.00, 3.13, 5.48,26.21,35.00,25.93,15.53, 0.00, 0.00,49.57,42.86,47.83, 0.00, 6.25,10.96,44.66,55.00,37.96,34.95, 2.70,秦　　　　直　也,小　澤　　和　也,金　児　　隆　太,塩　崎　　優　司,笠　井　　広　幸,濱　崎　　寿里矢,4971,4110,4888,3730,3750,4997, 0.00, 4.93, 5.29, 5.39, 0.00, 1.91, 2.26, 4.71, 5.65, 4.56, 4.14, 1.24
2019-09-24,江戸川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.15,0.12,0.14,0.15,0.18, 68, 11, 34, 47, 65, 58, 41.18, 31.08, 27.06, 29.49, 27.78, 43.04, 58.82, 40.54, 41.18, 48.72, 47.22, 55.70, 12, 25, 29, 24, 62, 22, 31.17, 31.25, 39.24, 31.58, 44.16, 47.56, 38.96, 51.25, 60.76, 47.37, 57.14, 59.76,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.82,61.40,42.11,50.00,38.46,45.45,61.83,63.20,58.04,44.38,51.75,50.37,57.14,73.68,66.67,62.50,61.54,54.55,77.10,74.40,72.03,64.38,63.64,66.67,宮　地　　元　輝,福　来　　　　剛,稲　田　　浩　二,松　村　　　　敏,松　尾　　　　拓,長　尾　　章　平,4445,4095,4290,4236,4808,4264, 6.02, 7.40, 6.79, 6.04, 6.46, 6.48, 7.60, 7.29, 7.20, 6.42, 6.59, 6.41
2019-09-24,浜名湖,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.20,0.19,0.19,0.18,0.21, 34, 26, 32, 52, 18, 24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 41, 56, 50, 15,  2,  7, 29.92, 25.64, 38.53, 25.26, 35.77, 39.36, 44.09, 45.30, 54.13, 44.21, 52.03, 48.94,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 7.69, 0.00, 2.60,10.53, 0.00, 6.67,16.36,15.63,17.81, 8.22,12.73,13.56,11.54, 0.00,11.69,36.84,12.50,20.00,27.27,35.42,31.51,28.77,25.45,27.12,定　野　　久　恵,久保田　　美　紀,森　下　　愛　梨,西　　　　茂登子,孫　崎　　百　世,笠　野　　友紀恵,3298,3182,4984,3142,4941,3528, 3.08, 0.00, 2.29, 3.58, 3.25, 3.27, 3.80, 3.77, 3.90, 3.45, 3.55, 3.59
2019-09-24,　津　,1,.16,,,.24,.22,.21,,,,,,.15,,,,.30,.28,,,,,,.10,,,.11,.22,,,,,,,.11,,,.18,.23,,,,,,,.22,,,.31,.21,,,,,,,.14,,,,.22,.27,,,,,,4,,,4,5,3,,,,,,5,,,,4,3,,,,,,6,,,4,2,,,,,,,1,,,4,5,,,,,,,4,,,3,2,,,,,,,6,,,,6,6,,,,,,5,,,4,6,3,,,,,,5,,,,4,3,,,,,,6,,,4,2,,,,,,,1,,,4,6,,,,,,,4,,,1,2,,,,,,,6,,,,5,4,,,,,,4,,,9,7,11,,,,,,2,,,,1,6,,,,,,2,,,8,2,,,,,,,3,,,11,5,,,,,,,2,,,6,4,,,,,,,3,,,,2,6,,,,,,３,,,３,３,２,,,,,,２,,,,４,５,,,,,,６,,,４,５,,,,,,,１,,,４,６,,,,,,,４,,,４,６,,,,,,,６,,,,６,６,,,,,,0.15,0.23,0.16,0.17,0.17,   -, 74, 37, 73, 65, 55, 69,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 40, 30, 20, 47, 21, 13, 33.33, 31.58, 22.22, 10.00,  0.00, 11.11, 38.10, 47.37, 44.44, 40.00, 20.00, 44.44,F1,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,53.85, 0.00, 0.00,31.03,20.69, 0.00,51.61, 3.39,18.52,26.13,20.65, 4.26,65.38, 0.00,14.29,62.07,41.38, 0.00,68.55,13.56,27.78,43.24,42.39, 6.38,吉　田　　俊　彦,山　本　　修　次,竹之内　　　　極,平　岡　　重　典,高　橋　　二　朗,中　島　　秀　治,4055,3633,4957,3107,2538,5075, 7.15, 0.00, 1.86, 5.31, 4.76, 0.00, 6.73, 2.51, 3.62, 4.73, 4.57, 1.89
2019-09-24,住之江,1,.29,,,,,,,,,,,.19,,,.19,,,,,,,,.12,,,,,,,,,,,.17,,,,,,,,,,,.19,,,,,,,,,,,.17,,,,,,,,,,,2,,,,,,,,,,,1,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,3,,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,1,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,,7,,,,,,,,,,,2,,,8,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,8,,,,,,,,,,,６,,,,,,,,,,,３,,,４,,,,,,,,３,,,,,,,,,,,４,,,,,,,,,,,５,,,,,,,,,,,５,,,,,,,,,,,0.24,0.16,0.17,0.21,0.18,0.22, 63, 94, 20, 79, 59, 27, 33.64, 33.00, 30.11, 30.19, 34.62, 27.69, 50.47, 47.00, 47.31, 44.34, 51.92, 49.23, 26, 51, 68, 58, 82, 66, 31.37, 28.57, 41.18, 28.28, 45.63, 45.61, 53.92, 38.78, 58.82, 42.42, 65.05, 58.77,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0, 1.64,47.37,14.29,10.00,16.67,25.00, 9.38,24.49,24.71,12.99,19.78,18.57, 9.84,68.42,38.10,60.00,33.33,25.00,15.63,39.80,36.47,36.36,34.07,34.29,大　山　　大　我,齋　藤　　　　勇,田　中　　健太郎,國　弘　　翔　平,横　家　　翔　一,安　東　　　　将,4799,3277,4038,4697,4310,3695, 2.51, 6.16, 4.24, 4.80, 4.33, 3.50, 3.06, 4.68, 4.33, 4.04, 3.85, 3.84
2019-09-24,尼　崎,1,.14,,,,.12,.21,.22,,,,,.12,,,.08,.15,,.21,.20,,,,.25,,,.30,.16,.19,.21,.13,,,,.20,,,,.09,.25,.32,,,,,.18,,,,.25,.23,.27,.17,,,,.16,,,,.19,.22,.22,,,,,3,,,,5,5,3,,,,,1,,,2,4,,3,4,,,,3,,,6,2,4,1,5,,,,2,,,,6,5,1,,,,,1,,,,2,5,6,3,,,,5,,,,1,3,5,,,,,3,,,,6,5,4,,,,,1,,,2,5,,3,6,,,,3,,,6,2,4,1,5,,,,2,,,,6,5,1,,,,,1,,,,2,4,6,3,,,,5,,,,1,3,2,,,,,7,,,,4,12,7,,,,,1,,,9,6,,4,8,,,,6,,,10,3,10,6,11,,,,1,,,,3,8,1,,,,,8,,,,2,9,4,11,,,,3,,,,2,8,8,,,,,１,,,,３,６,３,,,,,１,,,３,３,,５,４,,,,３,,,５,３,４,２,６,,,,３,,,,５,５,３,,,,,５,,,,２,３,６,３,,,,６,,,,３,３,５,,,,,0.15,0.17,0.17,0.23,0.22,0.17, 65, 68, 59, 74, 56, 50, 30.86, 35.63, 20.00, 31.76, 46.91, 23.75, 37.04, 48.28, 38.33, 45.88, 61.73, 41.25, 59, 32, 54, 49, 55, 60, 14.08, 12.22, 40.22, 35.96, 47.19, 29.03, 30.99, 26.67, 65.22, 57.30, 66.29, 41.94,F0,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0, 7.69,22.64,11.11,16.67,35.29,20.00,23.08,33.64,44.70,14.15,11.90,27.40,23.08,41.51,22.22,23.33,58.82,24.00,39.56,52.73,56.82,27.36,23.81,38.36,秋　田　　健太郎,宮　本　　裕　之,向　井　　美　鈴,萩　原　　善　行,貫地谷　　直　人,福　嶋　　智　之,3808,3346,4017,3376,4097,4054, 3.77, 4.82, 3.67, 4.03, 5.53, 4.24, 4.55, 5.36, 6.05, 3.61, 3.45, 4.70
2019-09-24,下　関,1,.29,,,,.16,.16,,,,,,.11,,,,.25,.11,,,,,,.28,,,.07,.19,,,,,,,.13,,,.19,.20,,,,,,,.24,,,.14,.15,,,,,,,.18,,,.23,.18,,,,,,,5,,,,2,6,,,,,,3,,,,5,2,,,,,,2,,,5,6,,,,,,,1,,,3,6,,,,,,,2,,,6,4,,,,,,,3,,,5,2,,,,,,,5,,,,2,6,,,,,,3,,,,5,2,,,,,,2,,,5,6,,,,,,,1,,,3,6,,,,,,,2,,,6,3,,,,,,,3,,,5,2,,,,,,,7,,,,2,11,,,,,,3,,,,2,7,,,,,,5,,,9,7,,,,,,,3,,,7,1,,,,,,,2,,,10,3,,,,,,,1,,,8,4,,,,,,,４,,,,３,３,,,,,,６,,,,４,４,,,,,,３,,,３,５,,,,,,,３,,,５,４,,,,,,,６,,,５,１,,,,,,,５,,,４,６,,,,,,,0.16,0.18,0.19,0.19,0.19,0.19, 28, 42, 31, 54, 68, 14, 33.00, 33.33, 30.30, 31.68, 30.30, 51.00, 49.00, 51.52, 48.48, 50.50, 43.43, 63.00, 37, 33, 24, 47, 70, 27, 32.32, 36.79, 29.52, 41.18, 34.04, 35.19, 48.48, 51.89, 49.52, 56.86, 53.19, 50.93,F1,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,38.89,12.50,45.45,29.03,10.00,15.38,31.90,33.33,29.36,34.38,27.05,19.63,55.56,25.00,54.55,51.61,20.00,38.46,48.28,47.44,50.46,47.92,36.07,39.25,河　野　　真　也,堤　　　　啓　輔,石　川　　吉　鎬,岡　部　　　　哲,杉　山　　勝　匡,村　岡　　　　賢,4513,4778,3951,3807,4552,4343, 5.44, 3.75, 5.64, 5.55, 2.60, 4.04, 5.14, 5.01, 5.24, 5.13, 4.32, 4.25
2019-09-24,若　松,1,.15,,,,.28,.11,.22,,.19,.09,.16,.32,,,,.26,.14,.11,,.15,.19,.13,.17,,,,.23,.18,.31,,.11,.26,.23,.16,,,,.22,.11,.03,,.17,.16,.12,.25,,,,.33,.17,.23,,.25,.20,.28,.29,.32,,,.22,.16,.21,.22,.14,,.18,5,,,,3,2,4,,4,6,5,3,,,,1,5,6,,2,5,4,1,,,,6,5,3,,4,2,5,6,,,,4,6,5,,6,6,6,5,,,,2,3,1,,5,4,4,2,2,,,3,4,3,5,5,,1,5,,,,3,2,4,,4,6,5,3,,,,1,4,6,,2,5,4,1,,,,6,5,3,,4,2,5,6,,,,4,6,5,,5,6,6,5,,,,2,3,1,,6,4,4,2,2,,,3,4,3,5,5,,1,1,,,,1,6,8,,1,10,8,1,,,,1,8,2,,1,5,2,4,,,,4,9,9,,3,7,1,3,,,,1,5,1,,1,8,4,7,,,,1,7,4,,1,11,1,1,6,,,3,12,4,8,8,,2,４,,,,４,５,５,,６,５,３,５,,,,１,エ,６,,１,６,６,６,,,,４,３,６,,６,４,６,３,,,,５,５,４,,３,６,６,６,,,,２,４,６,,４,４,４,３,６,,,６,６,３,４,５,,４,0.18,0.18,0.17,0.19,0.19,0.21, 33, 39, 68, 48, 18, 53, 33.33, 19.61, 30.61, 40.82, 34.04, 29.41, 56.25, 39.22, 48.98, 59.18, 59.57, 37.25, 40, 29, 28, 54, 46,  9, 34.27, 33.53, 29.44, 36.90, 25.68, 35.20, 55.62, 49.10, 46.11, 50.80, 40.54, 47.49,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0, 0.00,26.19,25.00, 0.00,17.65,23.08, 9.68,23.21,29.17, 5.56,16.67,20.83, 0.00,38.10,41.67, 4.17,52.94,38.46,19.35,37.50,43.33, 9.26,35.00,38.54,岡　　　　悠　平,山　口　　貢　輝,吉　原　　聖　人,伊　藤　　尚　汰,品　川　　賢　次,市　川　　　　猛,4807,4749,3516,5022,3653,3668, 0.00, 4.38, 4.75, 1.33, 4.76, 4.35, 2.81, 4.14, 4.64, 2.24, 3.97, 4.15
2019-09-24,芦　屋,1,.25,,,.21,.26,.21,.16,,,,,.21,,,,.13,.29,.21,.20,,,,.25,,,.16,.25,.17,.20,,,,,.20,,,.34,.25,,.27,.09,,,,.24,,,,.07,.20,.38,,,,,.21,,,,.31,.39,.17,,,,,1,,,4,5,2,6,,,,,6,,,,3,5,4,1,,,,2,,,3,6,4,1,,,,,2,,,1,6,,5,3,,,,6,,,,6,6,6,,,,,3,,,,4,2,5,,,,,1,,,4,5,2,6,,,,,6,,,,3,5,4,1,,,,2,,,3,6,4,1,,,,,2,,,1,6,,5,3,,,,6,,,,5,6,6,,,,,3,,,,4,2,5,,,,,2,,,10,3,12,5,,,,,6,,,,7,11,5,9,,,,1,,,6,4,11,6,,,,,3,,,9,5,,2,7,,,,4,,,,1,7,1,,,,,1,,,,3,8,4,,,,,１,,,２,１,３,２,,,,,６,,,,４,６,５,６,,,,２,,,５,４,３,１,,,,,２,,,５,５,,５,２,,,,６,,,,２,５,４,,,,,４,,,,３,５,３,,,,,0.18,0.17,0.18,0.18,0.18,0.16, 28, 15, 56, 51, 60, 12, 29.67, 29.27, 34.07, 29.79, 30.00, 29.21, 50.55, 56.10, 48.35, 43.62, 45.56, 44.94, 25, 57, 12, 46, 10, 47, 45.00, 21.05, 37.70, 27.03, 30.99, 24.66, 66.67, 43.86, 60.66, 41.89, 50.70, 36.99,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,32.14,16.00,33.33,48.72, 0.00, 5.41,33.83,30.43,27.72,19.39, 3.03,14.94,60.71,24.00,61.90,61.54,12.50,10.81,54.89,48.55,45.54,40.82, 9.09,29.89,淺　香　　文　武,三　浦　　洋次朗,深　澤　　達　徳,栗　山　　繁　洋,山　田　　真　聖,溝　口　　海義也,3712,4706,4114,3224,5067,4958, 5.43, 3.52, 5.95, 5.92, 2.25, 2.51, 5.57, 5.26, 4.84, 4.38, 2.21, 4.01
