date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_12,CS_ST_1_13,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_12,CS_ST_2_13,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_12,CS_ST_3_13,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_12,CS_ST_4_13,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_12,CS_ST_5_13,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_12,CS_ST_6_13,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_12,CS_cource_1_13,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_12,CS_cource_2_13,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_12,CS_cource_3_13,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_12,CS_cource_4_13,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_12,CS_cource_5_13,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_12,CS_cource_6_13,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_12,CS_frame_1_13,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_12,CS_frame_2_13,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_12,CS_frame_3_13,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_12,CS_frame_4_13,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_12,CS_frame_5_13,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_12,CS_frame_6_13,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_12,CS_race_1_13,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_12,CS_race_2_13,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_12,CS_race_3_13,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_12,CS_race_4_13,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_12,CS_race_5_13,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_12,CS_race_6_13,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_12,CS_rank_1_13,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_12,CS_rank_2_13,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_12,CS_rank_3_13,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_12,CS_rank_4_13,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_12,CS_rank_5_13,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_12,CS_rank_6_13,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-07-20,桐　生,1,.17,,,,,.26,.11,,.13,.14,.02,,.05,.27,,,,,,.17,.17,.30,,.35,.30,.19,.29,,,,,,.18,.09,.24,,.20,.16,.05,.12,.10,,,,.17,.20,,.11,.09,.06,,.22,.21,,,,,,.10,.09,.23,,.08,.17,.15,.10,,,,,.07,.20,,.13,.12,.08,,.30,5,,,,,2,3,,1,4,2,,3,4,,,,,,6,3,1,,2,6,4,5,,,,,,4,5,1,,4,4,2,2,5,,,,1,3,,4,3,1,,3,6,,,,,,5,6,4,,4,6,6,1,,,,,5,2,,6,3,4,,2,6,,,,,2,3,,1,4,2,,3,4,,,,,,5,3,1,,2,3,4,6,,,,,,3,5,1,,4,2,2,2,4,,,,1,3,,4,5,1,,3,6,,,,,,4,5,4,,4,6,5,1,,,,,4,2,,5,3,3,,2,2,,,,,8,1,,5,10,5,,1,6,,,,,,2,8,1,,1,7,6,1,,,,,,2,6,7,,2,7,1,2,9,,,,9,11,,2,8,10,,4,6,,,,,,2,7,7,,5,9,7,2,,,,,11,6,,3,11,3,,3,５,,,,,６,２,,４,４,５,,２,６,,,,,,５,６,６,,５,６,５,４,,,,,,６,５,４,,４,３,１,３,３,,,,５,３,,１,２,１,,５,５,,,,,,４,６,６,,４,６,６,６,,,,,１,４,,５,５,３,,４,0.17,0.20,0.16,0.18,0.16,0.17, 39, 37, 61, 14, 65, 32, 32.41, 23.40, 29.08, 34.01, 37.16, 26.00, 50.34, 39.72, 46.10, 55.10, 52.03, 44.00, 31, 28, 20, 15, 19, 56, 35.88, 28.24, 33.59, 31.88, 36.57, 38.69, 51.91, 42.75, 48.09, 50.00, 55.22, 53.28,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 5.00, 0.00, 0.00,48.35, 0.00,28.57,27.27, 4.76,13.83,45.61, 1.59,23.46,10.00, 0.00, 0.00,59.34, 0.00,42.86,43.43,15.87,23.40,61.40, 1.59,43.21,澤　崎　　雄　哉,秦　　　　直　也,桐　村　　翔　太,金　子　　賢　志,倉　田　　茂　将,山　崎　　鉄　平,4880,4971,4920,4539,5039,4879, 2.65, 0.00, 0.00, 6.18, 0.00, 4.57, 4.66, 2.40, 3.39, 5.97, 1.57, 4.60
2019-07-20,戸　田,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.19,0.21,0.23,0.17,   -, 25, 70, 13, 69, 34, 64, 52.63, 28.57, 35.29, 22.22, 29.41, 33.33, 68.42, 28.57, 64.71, 77.78, 52.94, 33.33, 35, 41, 48, 14,  9, 44, 33.33,  0.00,  0.00, 57.89, 47.37, 33.33, 33.33,  0.00,  0.00, 68.42, 63.16, 66.67,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,22.22,19.77,18.18, 0.00,14.29, 0.00,21.54,13.33,14.93, 9.76,13.51, 0.00,44.44,43.02,45.45, 0.00,28.57, 0.00,36.92,23.33,22.39,12.20,28.38, 0.00,酒　井　　陽　祐,山　本　　良　一,川　俣　　昌　史,福　田　　翔　吾,白　石　　浩　二,中　島　　　　航,4837,4284,3791,5036,3498,5070, 4.78, 4.49, 4.36, 0.00, 4.14, 0.00, 4.20, 3.27, 3.10, 2.02, 3.74, 1.38
2019-07-20,蒲　郡,1,.21,,,,,,.13,.13,,,,,,.12,,,,,,.17,.12,,,,,,.08,,,,,.23,.11,,,,,,,.12,,,,,.22,.17,,,,,,,.14,,,,,,.21,,,,,,,.25,,,,,.09,.16,,,,,,,5,,,,,,3,2,,,,,,1,,,,,,4,5,,,,,,2,,,,,6,4,,,,,,,6,,,,,3,1,,,,,,,6,,,,,,2,,,,,,,1,,,,,4,5,,,,,,,5,,,,,,3,2,,,,,,1,,,,,,4,5,,,,,,2,,,,,6,4,,,,,,,6,,,,,3,1,,,,,,,6,,,,,,2,,,,,,,1,,,,,4,5,,,,,,,5,,,,,,5,9,,,,,,7,,,,,,5,11,,,,,,7,,,,,11,7,,,,,,,5,,,,,9,7,,,,,,,7,,,,,,3,,,,,,,3,,,,,7,9,,,,,,,６,,,,,,６,５,,,,,,１,,,,,,４,３,,,,,,４,,,,,６,２,,,,,,,３,,,,,２,１,,,,,,,６,,,,,,５,,,,,,,６,,,,,３,４,,,,,,,0.15,0.16,0.12,0.17,0.20,0.18, 64, 47, 61, 77, 18, 67, 32.14, 40.74, 30.43, 43.75, 34.62, 20.59, 60.71, 59.26, 43.48, 64.58, 48.08, 38.24, 12, 15, 51, 63, 62, 19, 26.53, 17.24, 31.91, 45.00, 30.00, 38.46, 34.69, 48.28, 53.19, 65.00, 44.00, 46.15,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.58,18.75,71.43,31.25, 0.00,10.00,31.58,33.33,42.86,45.16,17.24,23.88,35.48,43.75,71.43,43.75, 0.00,35.00,45.26,54.63,65.93,59.68,34.48,40.30,中　島　　浩　哉,浦　上　　拓　也,片　橋　　幸　貴,林　　　　祐　介,市　川　　美　宏,三　品　　隆　浩,4299,3881,4677,4214,4229,3202, 4.39, 4.44, 7.43, 4.91, 0.00, 3.65, 4.78, 5.45, 6.08, 5.86, 3.99, 4.73
2019-07-20,三　国,1,.17,,,,,.41,.22,.20,,,,,,.22,,,,,,.15,.22,,,,,,.16,,,,,.22,.15,,,,,,,.19,,,,,.36,.21,,,,,,,.16,,,,,,.13,,,,,,,.18,,,,,.10,.34,,,,,,,3,,,,,1,6,2,,,,,,5,,,,,,4,1,,,,,,2,,,,,5,4,,,,,,,2,,,,,5,3,,,,,,,6,,,,,,6,,,,,,,3,,,,,1,6,,,,,,,3,,,,,1,6,2,,,,,,5,,,,,,4,1,,,,,,2,,,,,5,6,,,,,,,2,,,,,6,3,,,,,,,6,,,,,,4,,,,,,,3,,,,,1,5,,,,,,,8,,,,,12,5,10,,,,,,3,,,,,,1,7,,,,,,1,,,,,10,2,,,,,,,3,,,,,11,10,,,,,,,4,,,,,,9,,,,,,,2,,,,,7,7,,,,,,,２,,,,,３,２,１,,,,,,５,,,,,,５,２,,,,,,６,,,,,６,４,,,,,,,４,,,,,６,５,,,,,,,６,,,,,,６,,,,,,,４,,,,,２,５,,,,,,,0.17,0.17,0.16,0.21,0.21,0.19, 49, 42, 58, 61, 59, 41, 41.38, 26.79, 39.66, 23.64, 28.13, 22.58, 53.45, 39.29, 51.72, 52.73, 40.63, 53.23, 13, 64, 45, 56, 55, 15, 15.87, 31.03, 21.43, 44.07, 13.11, 24.59, 30.16, 46.55, 48.21, 61.02, 22.95, 42.62,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,66.67,36.84,25.00,21.05, 0.00,18.63,57.25,27.45,24.04,22.08, 1.89,29.21,66.67,52.63,62.50,31.58, 0.00,40.20,71.76,35.29,49.04,41.56, 5.66,42.70,河　合　　佑　樹,後　藤　　陽　介,森　　　　智　也,花　本　　夏　樹,佐々木　　大　河,窪　田　　好　弘,4494,4062,4633,4181,5054,3283, 7.14, 5.58, 5.00, 4.42, 0.88, 4.29, 7.02, 4.31, 5.00, 4.49, 2.15, 4.69
2019-07-20,尼　崎,1,.13,,,,,,.26,,.27,.16,.15,,,.13,,,,,,.17,.19,.16,.07,.09,,,.18,,,,,.25,.29,,.27,.11,.10,,,.17,,,,,.13,.13,,.11,.10,.09,,,.22,,,,,,.10,.21,.36,,.17,,,.11,,,,,,.17,,.25,.12,.16,,,6,,,,,,4,,5,3,5,,,2,,,,,,5,3,1,4,5,,,5,,,,,6,1,,2,6,5,,,1,,,,,2,4,,5,3,6,,,4,,,,,,5,3,1,,6,,,6,,,,,,4,,3,6,1,,,6,,,,,,4,,5,3,4,,,2,,,,,,6,3,1,4,5,,,4,,,,,3,1,,2,6,5,,,1,,,,,2,4,,5,3,6,,,4,,,,,,5,3,1,,6,,,6,,,,,,4,,3,5,1,,,5,,,,,,3,,2,6,3,,,8,,,,,,4,12,4,9,6,,,3,,,,,11,4,,2,7,7,,,1,,,,,9,6,,1,9,6,,,1,,,,,,1,7,1,,7,,,4,,,,,,5,,3,9,5,,,５,,,,,,６,,４,６,６,,,１,,,,,,４,６,５,６,６,,,５,,,,,６,５,,５,４,３,,,１,,,,,３,５,,４,５,３,,,４,,,,,,６,５,５,,６,,,５,,,,,,６,,４,４,１,,,0.18,0.16,0.18,0.16,0.23,0.16, 72, 16, 60, 59, 58, 17, 46.67, 35.71, 16.67, 35.29, 26.32, 21.74, 66.67, 59.52, 25.00, 52.94, 36.84, 34.78, 32, 16, 45, 26, 28,  1, 17.65, 20.59, 14.71, 26.19, 41.86, 46.15, 32.35, 26.47, 32.35, 38.10, 58.14, 69.23,F1,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,36.36,28.13,34.62,12.50, 0.00, 4.76,24.76,41.18,23.75, 3.03,13.04, 0.00,54.55,46.88,59.62,12.50, 0.00, 7.94,45.71,61.76,48.75, 6.06,23.91,古　場　　健　也,香　月　　大　介,松　江　　秀　徳,泉　　　　具　巳,山　本　　修　次,町　田　　洸　希,5024,3444,4027,3339,3633,4969, 1.11, 5.27, 4.78, 5.88, 2.71, 0.00, 2.10, 4.69, 6.15, 5.00, 2.00, 3.48
2019-07-20,鳴　門,1,.12,,,,,.18,.24,,.16,.31,.05,,,.12,,,,,,.22,.29,.18,,.13,.16,,.14,,,,,.18,.32,,.19,.19,.20,,,.14,,,,,,.21,.21,.21,.12,.16,,,.25,,,,,,.12,.21,.24,,.22,.03,,.10,,,,,.14,.21,.12,.18,.10,.02,,,1,,,,,5,4,,2,6,3,,,6,,,,,,3,5,1,,2,6,,3,,,,,1,6,,4,5,3,,,2,,,,,,5,6,4,1,3,,,2,,,,,,5,1,6,,3,4,,4,,,,,3,6,2,5,1,4,,,1,,,,,5,4,,2,6,3,,,6,,,,,,3,5,1,,2,6,,3,,,,,1,6,,4,5,2,,,2,,,,,,5,6,4,1,3,,,2,,,,,,5,1,6,,3,4,,4,,,,,3,6,2,5,1,4,,,3,,,,,9,5,,7,11,5,,,3,,,,,,1,9,7,,3,11,,1,,,,,5,9,,3,9,7,,,3,,,,,,5,11,1,5,3,,,5,,,,,,3,7,1,,1,5,,5,,,,,11,5,11,3,11,9,,,１,,,,,エ,４,,４,６,４,,,４,,,,,,４,５,１,,２,６,,３,,,,,３,４,,１,４,２,,,３,,,,,,５,６,５,１,６,,,５,,,,,,６,２,６,,４,６,,２,,,,,４,３,２,４,１,１,,,0.19,0.16,0.22,0.20,0.18,0.14, 35, 60, 21, 32, 12, 71, 32.08, 50.00, 39.58, 38.78, 28.57, 19.15, 49.06, 68.75, 54.17, 59.18, 34.69, 40.43, 59, 70, 14, 75, 39, 68, 35.42,  6.00, 50.00, 32.65, 37.50, 22.22, 52.08, 20.00, 62.00, 51.02, 52.08, 37.04,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.50,33.33, 0.00,21.62, 0.00,60.00,36.13,12.66,16.87,25.00,14.29,56.67,62.50,50.00, 0.00,35.14, 0.00,64.00,55.46,24.05,37.35,47.37,14.29,67.50,長谷川　　　　充,田　中　　宏　樹,森　下　　　　勇,坂　口　　貴　彦,伊　藤　　雄　二,中　岡　　正　彦,3619,4861,3652,4423,3647,3849, 5.94, 4.78, 0.00, 4.22, 0.00, 7.12, 5.55, 3.56, 4.20, 4.76, 2.80, 6.82
2019-07-20,児　島,1,.12,,,,,,,,,,,,,.08,,,,,,,,,,,,,.06,,,,,,,,,,,,,.19,,,,,,,,,,,,,.08,,,,,,,,,,,,,.21,,,,,.12,,,,,,,,3,,,,,,,,,,,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,3,,,,,,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,3,,,,,,,,10,,,,,,,,,,,,,6,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,7,,,,,,,,６,,,,,,,,,,,,,５,,,,,,,,,,,,,３,,,,,,,,,,,,,４,,,,,,,,,,,,,５,,,,,,,,,,,,,６,,,,,３,,,,,,,,0.13,0.18,0.16,0.21,0.17,0.18, 13, 54, 73, 64, 65, 71, 31.30, 31.90, 27.78, 26.92, 48.15, 43.18, 50.43, 55.17, 35.19, 42.31, 65.74, 64.77, 60, 46, 14, 31, 52, 72, 36.92, 22.39, 27.13, 38.35, 37.12, 44.78, 53.85, 31.34, 43.41, 52.63, 52.27, 63.43,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,36.36, 0.00,12.66,26.32,14.29,27.63,47.27,15.58,19.44,16.46,13.46,39.29,45.45, 0.00,18.99,57.89,39.29,38.16,64.55,32.47,30.56,39.24,26.92,53.57,中　村　　　　尊,池　田　　剛　規,薮　内　　瑞　希,篠　木　　亜衣花,岩　永　　節　也,金　田　　大　輔,4090,4674,4909,4548,4164,4277, 5.55, 0.00, 2.92, 5.05, 4.36, 4.49, 6.23, 3.91, 4.08, 4.34, 3.58, 5.49
2019-07-20,宮　島,1,.31,,,,,,.14,.14,.24,,,,,.07,,,,,,.24,.18,.08,,,,,.17,,,,,.24,.11,,.12,.15,,,,.25,,,,,,.12,.09,.09,,,,,.43,,,,,,.18,.38,.24,,,,,.21,,,,,,.16,.21,.03,.11,,,,4,,,,,,2,6,6,,,,,1,,,,,,5,4,2,,,,,2,,,,,4,1,,5,3,,,,1,,,,,,2,6,5,,,,,5,,,,,,4,6,6,,,,,5,,,,,,3,1,5,2,,,,4,,,,,,2,6,6,,,,,1,,,,,,5,4,6,,,,,2,,,,,4,1,,5,3,,,,1,,,,,,2,6,5,,,,,5,,,,,,4,6,6,,,,,5,,,,,,3,1,5,2,,,,6,,,,,,1,5,4,,,,,4,,,,,,6,11,5,,,,,3,,,,,8,6,,4,10,,,,7,,,,,,3,7,11,,,,,8,,,,,,2,9,7,,,,,6,,,,,,3,8,3,11,,,,３,,,,,,５,６,５,,,,,２,,,,,,４,６,３,,,,,３,,,,,３,１,,１,１,,,,５,,,,,,１,６,２,,,,,６,,,,,,６,６,６,,,,,１,,,,,,５,１,６,６,,,,0.24,0.14,0.18,   -,0.21,0.18, 58, 51, 27, 54, 57, 34, 27.87, 49.11, 34.03, 39.09, 33.50, 43.06, 48.09, 66.27, 55.50, 58.18, 51.23, 56.94, 12, 61, 51, 65, 64, 53, 38.95, 33.50, 46.34, 35.75, 37.13, 35.29, 52.63, 55.17, 61.46, 54.11, 55.45, 51.87,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 6.25, 0.00,12.50, 0.00, 0.00, 0.00, 2.56,24.14,25.00,20.00, 0.00,33.33, 6.25, 0.00,12.50, 0.00, 0.00, 0.00,17.95,37.93,34.78,32.00, 1.12,42.67,山　本　　梨　菜,野田部　　宏　子,中　川　　り　な,仁　科　　さやか,金　子　　千　穂,大豆生田　　　　蒼,4994,4765,4773,4408,5030,4746, 2.13, 0.00, 3.75, 0.00, 0.00, 0.00, 2.71, 4.26, 4.51, 3.68, 1.37, 4.79
2019-07-20,徳　山,1,.25,.11,.24,.15,,.12,.17,.32,.18,.10,.13,,.16,.28,,.26,,,,.31,.14,.17,,.29,.27,.26,.33,,.24,,,,.17,.31,.45,,.27,.18,.23,.08,,.11,,,,.09,.24,.18,,.12,.09,.09,.09,,.17,,,.16,.21,,.07,,.15,.22,.30,.15,,.09,,,,.15,.31,.14,,.06,.26,.10,6,3,1,6,,4,3,4,1,2,4,,4,1,,5,,,,6,2,5,,3,4,3,4,,2,,,,2,1,5,,2,5,6,6,,2,,,,1,3,3,,4,5,6,1,,3,,,2,4,,3,,5,5,6,3,,2,,,,4,1,2,,6,6,4,6,3,1,6,,4,3,5,1,2,4,,4,1,,5,,,,6,2,5,,3,4,3,4,,2,,,,2,1,5,,3,5,6,6,,2,,,,1,2,3,,4,5,6,1,,3,,,2,4,,3,,4,5,6,3,,2,,,,4,1,2,,6,5,4,3,9,8,12,,9,2,8,3,12,7,,2,8,,6,,,,4,9,11,,1,8,5,4,,7,,,,1,8,10,,3,10,6,5,,1,,,,5,10,7,,4,7,7,7,,7,,,11,4,,6,,3,8,4,3,,9,,,,1,6,11,,4,9,1,３,５,１,６,,３,３,３,１,３,５,,２,６,,３,,,,６,５,５,,５,５,６,６,,４,,,,５,１,６,,５,４,４,５,,４,,,,２,６,５,,３,４,４,３,,１,,,３,４,,４,,４,６,５,５,,２,,,,２,５,２,,４,４,６,0.19,0.19,0.18,0.18,0.18,0.20, 74, 52, 60, 47, 54, 57, 53.52, 24.48, 34.75, 28.26, 33.57, 37.06, 60.56, 43.36, 55.32, 45.65, 54.29, 55.24, 69, 16, 31, 34, 21, 30, 27.03, 41.67, 26.47, 41.46, 34.29, 29.73, 51.35, 58.33, 50.00, 43.90, 42.86, 40.54,F0,F1,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.73,25.71,22.22, 8.33,33.33,33.33,37.74,16.67,27.50,17.14,26.36,22.22,54.05,48.57,44.44,20.83,66.67,44.44,58.49,36.11,40.00,20.00,41.82,41.98,平　野　　和　明,品　川　　賢　次,岩　谷　　　　真,原　村　　拓　也,平　池　　仁　志,小　澤　　和　也,4142,3653,3382,4894,3553,4110, 5.35, 4.77, 4.11, 2.83, 5.81, 4.67, 5.70, 4.11, 4.75, 3.51, 4.79, 4.49
