date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-01-12,戸　田,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.18,0.17,0.19,0.17,0.19, 60, 24, 52, 67, 20, 72, 26.14, 40.63, 25.77, 25.26, 29.47, 35.45, 45.45, 50.00, 41.24, 44.21, 48.42, 50.91,  4, 60, 20,  2, 43, 47, 27.36, 34.91, 24.73, 29.41, 27.54, 17.44, 41.51, 53.77, 40.86, 40.20, 33.33, 36.05,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,25.68,45.16,44.44, 7.14,37.50,28.57,14.29,28.70,26.19,21.74,41.53,18.89,52.70,61.29,55.56,35.71,50.00,28.57,41.43,50.93,39.29,30.43,55.93,45.56,小　澤　　和　也,長　野　　道　臣,今　井　　裕　梨,高　野　　心　吾,宮　迫　　暢　彦,田　中　　　　堅,4110,3796,4240,4527,3432,4491, 5.09, 6.06, 5.78, 4.00, 5.44, 3.57, 4.10, 5.15, 4.21, 3.73, 5.49, 4.68
2019-01-12,江戸川,1,.05,,.13,.09,.28,,,,,.22,,.26,.21,.09,.25,,,,.30,.24,.18,,.26,.25,,,,.29,.29,.11,.24,.41,,,,,.36,.37,.21,,.26,.36,,,,.31,.10,.08,,.09,.22,,,,5,,2,4,3,,,,,6,,4,3,1,4,,,,4,2,1,,6,5,,,,5,3,1,2,6,,,,,5,6,6,,5,4,,,,4,5,3,,2,4,,,,5,,2,4,3,,,,,6,,4,3,1,4,,,,4,2,1,,6,5,,,,5,3,1,2,6,,,,,5,6,6,,5,4,,,,4,5,3,,2,4,,,,5,,3,12,1,,,,,2,,3,8,3,11,,,,2,9,3,,7,11,,,,2,6,1,8,4,,,,,1,9,1,,1,5,,,,1,7,6,,8,12,,,,５,,５,４,２,,,,,６,,４,６,６,３,,,,２,５,３,,５,６,,,,５,５,２,４,６,,,,,６,６,６,,３,６,,,,４,４,３,,３,４,,,,0.15,0.19,0.21,0.19,0.20,0.17, 71, 33, 11, 63, 60, 53, 36.25, 42.07, 35.62, 34.84, 36.60, 27.22, 50.63, 58.54, 55.48, 54.84, 54.25, 40.51, 13, 30, 36, 67, 50, 39, 36.54, 24.81, 38.13, 31.72, 28.48, 43.03, 54.49, 40.60, 53.13, 45.52, 48.34, 58.79,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,55.56,32.14,25.00, 0.00, 0.00, 6.67,21.62,16.09,16.67, 0.00, 5.41, 0.00,77.78,50.00,50.00, 0.00, 0.00,15.56,41.89,35.63,30.95, 2.86,10.81,石　田　　貴　洋,佐　藤　　謙史朗,貫地谷　　直　人,田　中　　浩　之,近　藤　　雄一郎,船　越　　健　吾,5005,4729,4097,3709,5007,4946, 0.00, 6.33, 5.57, 4.80, 1.40, 0.00, 2.76, 4.42, 4.33, 4.04, 1.83, 2.43
2019-01-12,平和島,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.19,0.16,0.15,0.16, 25, 33, 29, 20, 43, 61, 41.48, 36.21, 42.19, 36.64, 39.26, 31.93, 60.00, 53.45, 62.50, 49.62, 52.59, 49.58, 13, 73, 71, 34, 57, 21, 37.60, 18.27, 22.03, 17.00, 47.58, 29.13, 53.60, 29.81, 46.61, 27.00, 62.90, 42.52,F0,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,17.24, 6.67,14.29,35.48, 0.00, 0.00,10.00,25.71,24.05,39.47,14.58,11.11,34.48,13.33,42.86,58.06, 0.00, 0.00,32.00,28.57,40.51,59.65,30.21,13.89,渋　谷　　正　義,武　藤　　直　志,一　色　　雅　昭,桑　原　　将　光,南　部　　圭　史,福　田　　翔　吾,3136,4862,3536,4318,4221,5036, 3.93, 2.93, 3.57, 5.32, 0.00, 0.00, 3.54, 3.63, 4.70, 5.78, 3.74, 2.74
2019-01-12,多摩川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.19,0.19,0.19,0.16,0.15,180,156,145,155,143,149, 42.27, 30.93, 36.11, 34.94, 39.00, 43.68, 62.89, 53.61, 55.56, 57.83, 59.00, 54.02, 28, 56, 34, 66, 72, 18, 34.58, 36.17, 41.67, 32.32, 42.99, 41.41, 53.27, 54.26, 62.04, 47.47, 60.75, 58.59,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00,50.00,61.54,32.50,33.33,70.00,57.05,38.57,51.69,27.78,55.04,62.73,60.00,69.05,73.08,52.50,44.44,80.00,72.48,56.43,73.03,59.72,68.99,73.64,大　山　　千　広,川　野　　芽　唯,細　川　　裕　子,富　樫　　麗　加,今　井　　美　亜,長　嶋　　万　記,4885,4433,4123,4758,4611,4190, 6.65, 6.38, 7.27, 5.38, 5.11, 7.80, 7.06, 5.75, 6.73, 5.35, 6.73, 7.46
2019-01-12,浜名湖,1,.16,.16,.15,.12,,,,,,.10,.20,.17,,,,,,,.25,.15,.13,,,,,,,.23,.18,.13,,,,,,,.26,.16,.11,,,,,,,.17,,.20,.15,,,,,,3,4,6,2,,,,,,3,6,5,,,,,,,4,6,5,,,,,,,2,5,1,,,,,,,6,2,1,,,,,,,6,,6,6,,,,,,3,4,6,2,,,,,,3,6,5,,,,,,,4,2,5,,,,,,,2,6,1,,,,,,,6,2,1,,,,,,,6,,6,5,,,,,,4,8,4,8,,,,,,3,9,4,,,,,,,2,11,3,,,,,,,4,11,6,,,,,,,2,7,5,,,,,,,4,,1,5,,,,,,３,６,５,６,,,,,,４,５,６,,,,,,,３,６,４,,,,,,,６,５,４,,,,,,,６,３,２,,,,,,,５,,６,５,,,,,,0.20,0.18,0.15,0.18,0.17,0.18, 62, 21, 67, 18, 37, 46, 25.53, 35.42, 41.94, 23.44, 27.69, 27.27, 53.19, 45.83, 62.90, 39.06, 46.15, 50.91, 52, 10, 27, 34, 17, 55, 29.71, 32.35, 30.00, 37.57, 31.61, 31.76, 46.86, 52.94, 45.00, 61.27, 43.10, 54.12,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,30.77,30.00,27.78,18.18,13.64, 0.00,32.98,16.67,14.52,24.29,28.57, 2.27,50.77,30.00,44.44,36.36,31.82, 0.00,46.81,33.33,27.42,40.00,46.94, 6.82,加　藤　　　　翔,大　塚　　康　雅,杉　村　　賢　也,岸　本　　雄　貴,下　出　　秀　明,廣　瀬　　篤　哉,4327,4875,4792,4270,4353,4992, 5.02, 3.70, 4.50, 4.18, 3.68, 1.44, 4.90, 3.92, 3.63, 4.51, 4.69, 1.98
2019-01-12,蒲　郡,1,.13,,.19,.19,.08,,,,,.19,.15,.18,,.21,,,,,.29,.18,.17,,.17,.33,,,,.22,,.22,.28,.16,,,,,.19,,.25,.26,.30,.34,,,,.22,,.15,.15,.16,,,,,2,,6,3,6,,,,,5,6,6,,6,,,,,1,6,6,,3,6,,,,2,,1,2,2,,,,,1,,5,2,6,3,,,,5,,4,3,1,,,,,2,,6,3,4,,,,,3,5,4,,6,,,,,1,5,4,,2,6,,,,5,,1,4,3,,,,,1,,4,2,6,3,,,,2,,5,3,1,,,,,1,,7,12,2,,,,,2,8,1,,7,,,,,5,11,5,,2,9,,,,2,,2,9,1,,,,,8,,2,10,4,9,,,,9,,1,7,6,,,,,２,,４,３,落,,,,,４,５,４,,６,,,,,１,４,６,,転,５,,,,５,,６,３,５,,,,,６,,５,４,６,４,,,,５,,１,５,１,,,,,0.18,0.14,0.18,0.17,0.22,0.16, 18, 26, 54, 51, 70, 66, 34.19, 36.18, 34.21, 31.08, 28.95, 30.13, 56.13, 51.97, 53.95, 47.30, 48.25, 46.79, 77, 23, 49, 12, 46, 58, 29.45, 27.21, 29.45, 36.64, 35.80, 26.67, 46.63, 43.38, 46.58, 50.38, 56.79, 42.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 6.67,10.00, 0.00,28.57, 0.00, 0.00,23.38,24.44,27.94,15.00,10.87,23.08,20.00,20.00, 0.00,42.86, 0.00, 0.00,35.06,36.67,39.71,35.00,26.09,34.07,清　水　　さくら,田　中　　宏　樹,松　下　　哲　也,鵜　飼　　菜穂子,浜　本　　裕　己,木　場　　雄二郎,4913,4861,4252,2983,4834,4158, 3.33, 3.20, 0.00, 4.57, 0.00, 0.00, 4.19, 4.18, 4.59, 4.08, 3.39, 4.14
2019-01-12,常　滑,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.22,0.20,0.20,0.19,0.20, 48, 60, 45, 73, 37, 20, 35.09, 31.36, 25.96, 27.93, 19.61, 41.23, 49.12, 44.07, 40.38, 38.74, 41.18, 54.39,  4, 22, 24, 65, 34, 49, 38.89, 43.75, 37.93, 14.29, 19.05, 33.33, 44.44, 62.50, 58.62, 21.43, 33.33, 44.44,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,17.95,42.86, 0.00,35.00, 0.00, 0.00,14.55,16.88,12.35,19.54,25.51, 0.00,48.72,42.86, 0.00,45.00,21.43, 0.00,38.18,36.36,22.22,35.63,51.02, 2.08,村　上　　橋　蔵,熊　本　　英　一,椎　原　　　　健,東　口　　　　晃,増　田　　弘　喜,藤　原　　孝　斗,4307,3989,4490,4664,3065,5033, 4.51, 4.71, 0.00, 5.00, 2.57, 0.89, 4.11, 3.92, 3.09, 3.86, 4.85, 1.29
2019-01-12,　津　,1,.26,.07,.11,.18,.16,.14,,,,.18,,.11,.14,.07,,,,,.04,,.12,.17,.36,,,,,.11,,.07,,.01,.15,,,,.20,.14,.14,,.03,.20,,,,.40,,.15,.13,.22,,,,,3,4,1,2,2,3,,,,1,,5,3,4,,,,,2,,6,5,4,,,,,5,,6,,6,5,,,,6,4,3,,2,1,,,,5,,4,3,1,,,,,3,4,1,2,6,3,,,,1,,5,3,4,,,,,2,,6,5,4,,,,,5,,6,,5,4,,,,6,4,3,,2,1,,,,5,,4,3,1,,,,,6,12,5,10,4,12,,,,3,,1,10,1,,,,,5,,1,5,5,,,,,7,,5,,1,6,,,,2,7,7,,2,6,,,,6,,1,9,4,,,,,２,５,１,２,４,２,,,,３,,４,６,４,,,,,６,,５,５,５,,,,,３,,２,,５,２,,,,４,６,６,,４,１,,,,４,,２,４,１,,,,,0.17,0.18,0.19,0.17,0.17,0.18, 19, 13, 59, 24, 23, 57, 34.48, 22.03, 32.91, 26.15, 35.94, 34.72, 56.90, 37.29, 54.43, 35.38, 60.94, 54.17, 66, 69, 50, 35, 47, 27, 33.33, 28.95, 32.18, 42.47, 20.90, 39.39, 46.15, 46.05, 49.43, 58.90, 43.28, 62.12,F0,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,56.25,22.22,28.57, 0.00, 0.00,12.50,56.52,20.34,23.40, 8.11,11.11,35.56,81.25,22.22,42.86, 0.00, 0.00,25.00,72.17,32.20,42.55,17.57,28.57,52.22,正　木　　聖　賢,塚　原　　武　之,谷　川　　将　太,山　田　　和　佐,花　本　　　　剛,水　長　　照　雄,3920,3594,4603,4978,4896,3559, 7.31, 3.44, 5.00, 0.00, 0.00, 3.38, 6.83, 3.88, 4.50, 2.91, 3.60, 5.18
2019-01-12,三　国,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.22,0.16,0.18,0.14,0.19, 49, 62, 53, 59, 72, 18, 39.20, 28.25, 32.58, 41.24, 34.66, 22.02, 53.98, 45.20, 52.25, 56.50, 46.59, 39.88, 58, 18, 55, 59, 30, 56, 44.75, 23.93, 25.31, 34.87, 44.51, 21.43, 63.54, 38.65, 40.12, 45.13, 62.09, 33.93,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,28.57,23.08,17.81, 0.00,36.36,58.40,24.05,24.72,17.02,40.57,34.21, 0.00,47.62,46.15,36.99, 0.00,45.45,75.20,45.57,47.19,31.91,56.60,54.39,山　地　　正　樹,小　林　　基　樹,笠　置　　博　之,小　寺　　拳　人,森　作　　雄　大,齊　藤　　　　優,3933,4041,4538,4800,4438,4247, 0.00, 4.95, 4.69, 4.15, 0.00, 6.00, 7.06, 4.70, 4.73, 3.89, 5.73, 5.39
2019-01-12,びわこ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.20,0.15,0.18,0.21, 39, 25, 35, 52, 29, 53, 28.78, 33.58, 33.76, 30.82, 34.72, 44.60, 43.17, 54.48, 50.32, 50.00, 59.03, 62.59, 21, 15, 48, 62, 46, 61, 33.97, 25.32, 44.08, 36.23, 31.08, 39.29, 51.28, 45.45, 65.13, 49.28, 52.03, 52.98,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,37.86,20.00,16.28,22.22, 0.00, 0.00,34.65,15.38,11.11,23.60,20.69,16.67,57.28,46.67,34.88,33.33, 0.00,28.57,56.44,28.85,36.11,37.08,34.48,26.67,柘　植　　政　浩,柾　田　　敏　行,潮　田　　浩　子,吉　川　　勇　作,杉　山　　勝　匡,池　田　　真　治,4120,2883,3469,4705,4552,3561, 5.44, 4.93, 4.02, 4.44, 0.00, 3.43, 5.62, 3.62, 4.04, 4.10, 4.10, 3.77
