date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-14,戸　田,1,22.8,39.9,59.6,62.7,16.4,14.5,28.6,23.4,59.3,38.4,93.9,82.0,133.4,88.2,178.3,152.0,122.3,66.7,147.7,172.4,49.7,103.2,124.9,111.1,61.7,102.9,141.2,108.0,185.3,186.3,320.9,307.6,288.0,278.0,514.8,460.1,270.1,235.8,574.5,525.2,20.7,14.1,24.0,19.1,39.0,50.6,84.5,66.0,20.6,42.2,32.6,26.6,53.1,83.9,59.4,58.5,42.2,73.4,45.9,74.5,183.0,83.6,180.8,170.1,251.7,201.1,325.9,351.3,69.9,144.2,111.9,81.6,280.2,379.5,227.5,247.0,276.5,446.3,208.8,345.4,568.2,253.6,580.9,438.7,645.9,458.1,688.6,787.8,262.6,414.3,347.7,378.1,481.4,727.2,438.7,693.2,601.1,806.1,504.8,981.0,415.9,174.4,497.5,533.2,544.4,401.5,945.3,981.0,159.4,268.0,254.8,421.0,658.1,1050,385.1,1072,781.8,1168,527.8,1061,trifecta
2019-11-14,蒲　郡,1,11.6,12.1,34.4,21.4,15.8,17.8,46.3,29.6,21.9,25.5,51.9,38.7,87.2,100.4,121.2,113.7,65.9,62.0,101.0,152.3,22.0,23.6,54.9,31.1,46.3,50.8,153.6,56.5,50.9,57.6,144.2,55.9,216.4,284.2,267.5,240.7,77.0,84.3,83.9,254.1,66.7,70.8,141.7,97.5,81.4,88.3,212.0,105.8,115.1,122.4,254.9,118.1,306.3,364.0,445.2,324.2,190.2,187.6,219.0,443.0,70.9,101.4,132.8,97.4,85.3,124.5,169.8,106.1,156.8,157.0,304.2,140.8,179.6,184.3,297.6,161.2,178.2,148.5,176.4,215.8,359.6,357.4,333.9,385.4,492.1,541.6,448.6,449.7,660.4,619.0,772.4,670.4,340.3,365.5,512.0,319.5,544.9,556.9,772.4,551.7,247.7,307.3,378.8,567.6,303.1,248.1,254.5,648.4,402.8,292.2,313.3,850.0,473.7,320.7,408.4,544.9,765.8,807.5,965.5,769.1,trifecta
2019-11-14,　津　,1,8.0,5.3,11.4,52.2,15.7,12.1,25.4,63.6,8.3,11.5,17.5,47.2,46.5,74.5,46.8,148.6,169.7,274.5,193.2,312.1,59.3,30.3,92.0,160.5,226.3,224.3,670.0,1092,75.9,159.5,234.8,316.0,398.8,985.2,358.9,1732,866.3,1477,1142,2184,160.0,84.1,233.7,392.5,320.0,280.7,728.2,930.5,104.9,206.7,339.5,644.2,670.0,897.3,591.1,1477,1322,2010,1358,2184,44.3,64.5,62.6,138.4,72.1,173.2,160.0,293.8,121.6,208.5,261.7,512.7,125.6,178.1,288.7,259.0,418.7,571.0,1142,605.4,372.2,564.6,288.7,584.3,564.6,913.6,478.5,1046,1046,1435,913.6,1732,314.0,395.6,636.0,661.1,1322,1932,1794,2093,1225,2644,1322,2955,1570,4187,1861,5025,3865,5583,3350,5025,1732,1794,1861,4187,1861,2284,3589,2512,trifecta
2019-11-14,三　国,1,6.5,19.4,97.0,17.1,5.8,10.9,56.3,8.6,36.8,27.7,184.0,49.9,290.8,227.3,345.5,351.1,37.8,25.5,63.8,221.9,42.1,98.0,361.8,85.5,59.9,180.4,421.6,108.5,251.0,289.5,641.7,408.4,1104,840.5,944.0,1431,196.8,209.7,489.7,1113,23.7,35.3,130.6,25.0,48.2,118.6,276.6,72.1,69.9,122.7,332.3,93.3,388.9,487.9,664.7,657.9,60.3,87.0,130.2,397.2,201.6,144.4,675.0,248.1,373.3,470.3,719.7,620.3,187.9,376.5,761.8,327.3,994.5,829.8,1206,1094,370.1,514.9,444.6,1289,1050,668.1,1416,1315,1480,1067,809.2,1760,880.2,1104,1416,1888,1315,719.7,1569,1691,1628,1834,1973,1915,162.6,113.1,294.0,708.0,249.5,247.6,644.9,1163,144.4,226.1,348.3,1113,510.9,685.7,461.9,1608,1400,1514,1550,1628,trifecta
2019-11-14,尼　崎,1,16.2,21.2,59.7,241.3,13.0,4.8,14.4,131.9,18.7,8.3,17.2,150.9,103.0,48.9,47.0,465.3,550.5,395.9,501.5,835.9,132.7,143.7,344.5,635.7,196.2,255.0,480.2,1671,287.5,327.1,578.7,960.4,778.2,1074,868.0,1456,716.5,2507,2821,1805,34.0,11.7,31.9,199.7,104.9,107.2,231.4,557.2,20.8,63.8,46.1,185.0,96.4,245.3,92.3,361.1,835.9,868.0,716.5,820.7,98.5,29.3,56.7,385.8,227.9,315.6,317.8,1049,38.4,170.3,74.3,344.5,102.8,296.9,115.7,395.9,868.0,885.1,578.7,835.9,438.2,217.0,238.8,820.7,673.7,1074,728.0,1049,232.6,820.7,307.0,1220,283.9,518.8,305.0,1101,2375,1504,1880,2149,1253,1880,2257,3472,1456,5642,5015,2375,2821,5642,1962,2507,3224,4103,1410,2375,2655,1805,1880,2375,trifecta
2019-11-14,児　島,1,9.1,10.7,21.7,66.8,8.4,7.6,13.6,56.1,12.8,8.3,15.8,53.1,39.1,32.8,34.6,151.9,147.2,143.2,125.5,229.5,118.9,133.0,207.2,444.7,209.3,514.4,601.3,993.0,307.1,601.3,837.2,970.4,677.7,837.2,667.1,3284,1016,2247,1524,1856,88.7,65.2,88.0,252.6,222.3,384.6,469.2,736.1,169.4,374.5,328.4,593.0,258.7,459.1,381.2,1707,1094,1524,1067,1856,39.7,48.0,49.8,142.3,110.0,184.0,224.7,296.5,150.8,235.9,237.2,328.4,91.2,201.4,227.1,282.7,321.0,371.2,444.7,440.1,245.3,196.7,134.6,547.4,527.1,790.7,609.9,2134,444.7,1154,520.7,2033,153.5,485.2,459.1,1041,1334,1856,3284,1779,444.7,554.5,490.7,677.7,1154,1642,1334,1940,1186,2134,1123,1707,805.6,1377,1041,1472,2134,3049,3284,1940,trifecta
2019-11-14,徳　山,1,7.0,7.6,9.3,19.6,11.8,14.8,14.3,38.5,17.5,22.5,19.8,36.4,20.3,26.7,26.9,30.5,67.2,100.9,82.9,69.3,62.1,66.1,62.8,89.5,217.2,463.5,507.6,743.8,276.3,573.7,535.3,684.1,207.3,592.3,556.2,477.3,463.5,991.7,852.9,676.9,192.6,233.8,195.3,384.1,315.1,784.8,999.5,1163,473.8,913.8,804.6,907.3,325.5,799.6,809.7,969.2,900.9,882.3,1405,1292,162.5,236.9,112.4,180.9,318.2,770.7,456.9,568.6,549.0,999.5,794.6,900.9,162.3,343.9,549.0,233.4,342.0,581.5,426.4,372.9,161.1,226.0,164.4,161.5,307.5,876.2,603.4,735.2,513.8,1305,1230,1007,246.5,486.4,882.3,365.5,351.4,804.6,852.9,507.6,473.8,761.5,551.4,412.7,731.0,1881,1242,1505,927.0,2244,1619,1640,882.3,1279,1361,841.6,633.3,1470,1560,1023,trifecta
2019-11-14,若　松,1,11.7,12.3,144.3,41.9,10.4,7.9,100.3,14.6,12.9,10.2,115.6,18.8,222.5,270.2,270.2,299.3,64.5,39.2,37.3,243.0,67.4,83.9,270.2,150.5,139.0,194.0,630.6,337.4,140.5,212.7,946.0,362.8,569.6,868.4,1081,1059,427.2,437.8,490.5,1471,48.6,25.1,254.6,49.9,109.0,146.7,441.4,194.0,47.9,122.6,468.8,73.9,546.1,456.6,688.0,608.9,107.4,223.5,110.8,790.7,49.3,36.0,229.3,48.6,112.2,156.2,504.5,230.3,62.6,147.1,401.3,93.2,452.7,602.0,519.3,468.8,66.3,155.3,99.9,423.8,551.8,670.5,897.9,790.7,746.1,1018,981.0,1127,1018,1081,1471,1471,1103,1018,1431,1103,1103,1292,1513,1605,254.6,157.6,121.5,623.2,524.5,477.2,434.2,1431,230.3,486.0,246.4,1103,132.7,407.5,224.4,999.5,1081,1261,1431,1513,trifecta
2019-11-14,芦　屋,1,5.8,8.6,16.3,92.1,5.2,5.2,8.9,74.7,14.3,11.2,21.2,101.8,45.4,36.8,47.4,219.0,286.9,256.3,312.3,406.5,138.1,183.3,280.7,577.3,355.4,829.4,1085,2405,598.8,1374,1535,2829,1101,1535,1781,3520,2723,5551,5154,5773,114.0,93.4,130.1,577.3,245.8,659.0,844.0,1850,268.2,771.7,732.6,1781,515.4,1069,1401,2775,1519,4373,4810,4655,106.9,94.5,98.8,338.7,328.0,656.0,581.9,1127,239.7,680.7,548.7,1145,243.3,536.5,504.6,771.7,1163,1255,1374,1718,509.9,405.4,376.8,1016,1118,1551,1678,3520,801.8,1077,1874,3070,603.8,1472,1586,1374,2446,4244,1586,2829,931.1,975.1,1312,1760,2091,3280,4244,5345,1586,3280,2624,4655,2577,4976,3900,3436,3280,6872,6872,3608,trifecta
2019-11-14,福　岡,1,7.0,9.6,17.6,16.9,10.9,13.6,22.8,23.8,20.8,22.5,45.9,35.0,67.8,77.5,105.4,85.3,59.0,68.7,85.5,117.4,22.9,34.0,44.2,38.5,73.5,142.5,181.5,127.6,103.0,186.0,262.8,166.6,250.8,390.6,516.0,409.8,168.7,245.6,293.3,415.8,62.8,68.0,92.8,84.3,99.7,182.0,251.9,177.8,135.9,220.7,229.1,194.2,314.6,426.1,446.4,381.9,263.1,341.4,374.3,495.5,94.4,106.7,144.1,102.8,159.6,298.7,305.6,201.2,182.0,310.3,340.9,272.3,277.4,361.7,484.9,231.0,205.4,243.5,350.4,276.0,464.8,539.5,626.7,491.2,576.9,875.4,1036,858.7,633.7,1124,1216,914.6,659.8,949.3,1184,581.3,757.5,1071,1236,830.2,366.4,459.1,458.2,755.0,499.9,694.4,824.1,1184,685.9,757.5,1216,1278,590.5,730.5,1051,878.8,1331,1618,1814,1171,trifecta
