date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-10-20,平和島,1,19.7,15.2,32.7,178.2,36.8,27.7,44.9,203.6,18.0,24.5,27.2,170.2,59.5,76.3,57.3,334.3,491.2,733.8,503.5,761.7,39.5,25.2,40.5,319.2,72.4,56.6,82.4,654.0,36.4,50.2,42.3,300.8,68.6,91.8,58.3,523.2,756.9,962.8,955.1,1280,96.5,59.2,84.8,559.7,115.7,74.8,111.8,661.2,52.5,68.2,39.6,420.8,116.6,127.0,80.6,695.6,1352,1215,1203,1695,27.5,39.9,30.2,227.5,35.2,56.9,36.3,294.2,52.3,65.6,45.2,384.5,33.1,35.8,48.4,146.7,442.4,471.9,664.9,483.3,106.8,138.9,96.6,514.3,113.1,144.4,84.2,570.3,160.2,169.2,103.6,766.5,83.1,72.0,89.2,332.4,738.3,898.1,1135,703.8,1011,1322,1352,1695,1352,1562,1542,2270,1823,2075,1880,2456,1583,1157,1769,1367,1695,2111,2407,1352,trifecta
2019-10-20,蒲　郡,1,12.7,21.1,27.0,136.3,17.8,20.1,31.6,132.5,31.6,29.7,51.2,166.4,62.3,65.4,88.5,243.4,355.9,364.6,412.9,412.9,22.8,37.0,42.8,164.2,25.2,24.1,29.6,131.3,62.5,38.0,60.8,228.5,96.5,69.9,102.5,346.0,588.5,501.6,638.8,612.6,33.8,32.8,49.2,205.3,33.8,27.1,35.6,160.3,48.8,36.6,48.5,169.1,79.0,60.1,80.5,246.6,476.0,501.6,464.2,455.7,86.6,82.1,100.8,290.8,114.4,70.0,93.6,329.2,90.9,68.8,97.0,245.0,129.9,87.0,129.7,166.4,762.7,617.7,597.9,389.2,278.8,241.8,377.5,762.7,277.8,159.0,226.5,566.2,240.3,191.1,295.4,673.3,335.1,240.3,277.8,464.2,879.3,1225,1311,934.3,1010,1010,1823,1916,2076,1661,1205,1966,1823,1494,1010,1661,1823,1010,1167,1010,2135,1966,1916,1359,trifecta
2019-10-20,常　滑,1,51.1,173.5,44.3,69.9,44.2,97.2,15.2,22.3,180.2,149.0,139.3,204.6,34.7,15.2,65.8,13.1,71.0,33.8,137.6,19.3,187.2,525.7,180.6,213.1,250.8,777.0,282.3,354.0,964.8,954.3,975.5,986.5,225.7,238.5,541.9,143.9,298.6,359.8,731.6,224.5,133.2,300.6,50.9,74.9,230.4,660.1,243.8,290.7,631.6,622.7,364.3,370.4,62.4,139.3,198.6,47.6,111.0,200.9,280.5,63.5,763.4,844.2,627.1,680.6,954.3,1186,1186,1009,964.8,1310,555.7,597.2,605.5,886.8,525.7,178.8,702.4,670.2,559.2,228.0,70.6,30.2,89.5,17.2,163.5,170.4,378.4,101.3,49.4,122.9,139.5,35.0,205.6,364.3,202.3,93.3,15.9,38.7,20.0,31.7,157.0,90.7,242.5,43.5,267.6,339.0,696.8,199.5,129.1,263.6,278.7,84.5,459.6,685.9,485.0,182.5,34.2,86.5,44.6,72.8,trifecta
2019-10-20,　津　,1,8.4,7.4,6.8,32.4,13.5,19.2,17.2,64.0,12.0,23.7,15.4,63.9,11.5,23.3,19.8,50.5,139.0,239.6,218.7,176.2,55.0,52.1,41.8,127.8,182.3,504.7,295.2,956.2,224.6,683.4,319.7,795.6,149.0,427.1,360.0,728.8,898.5,2023,1336,1603,144.3,188.4,165.3,425.4,250.5,569.5,441.6,1102,437.9,666.0,600.7,1362,412.7,622.2,744.5,1007,1930,2481,2742,2265,105.3,226.8,99.9,337.8,210.1,478.1,237.9,709.0,503.5,681.2,614.9,1353,165.1,217.1,450.2,431.5,1007,1052,1708,951.8,88.7,201.2,144.9,267.5,169.7,523.7,386.0,792.6,508.4,792.6,1114,1271,258.9,402.4,956.2,814.2,763.5,1164,1499,1399,1080,2423,2171,1555,1478,4254,2452,2936,3158,5211,3362,3722,3111,2265,4169,2855,1828,3158,3933,2779,trifecta
2019-10-20,住之江,1,58.0,66.4,58.2,268.1,63.1,45.7,45.3,205.6,78.1,55.1,35.2,263.5,60.6,42.6,31.5,168.2,591.6,591.6,679.2,764.1,124.0,111.4,101.8,545.8,167.6,74.1,84.4,595.4,130.8,77.4,56.2,405.7,139.3,81.2,62.9,501.0,1132,1410,1608,1432,123.0,89.1,81.1,451.7,136.6,68.5,64.6,438.7,67.2,53.0,21.8,199.7,81.8,62.0,25.9,288.3,907.9,873.3,623.8,751.6,100.3,75.1,45.3,266.5,121.9,61.1,47.7,322.8,65.7,50.6,20.0,175.3,33.0,29.1,15.6,83.3,460.8,411.2,363.8,263.5,87.2,48.9,38.5,217.8,117.5,56.8,45.3,378.9,65.0,46.1,20.6,201.9,36.1,30.4,16.3,103.8,619.5,664.4,611.3,407.5,1637,2351,2478,2084,3162,2958,2778,2547,3162,3396,1368,1993,1763,1798,1368,841.2,2236,2547,1637,899.0,trifecta
2019-10-20,尼　崎,1,12.6,31.7,57.5,85.3,10.3,9.7,17.6,36.0,50.4,26.8,79.2,123.4,125.2,68.2,136.2,237.5,286.8,176.7,321.8,421.6,50.0,92.1,162.1,207.7,54.2,47.8,64.5,106.4,220.1,110.6,261.0,411.3,465.8,221.9,463.3,653.6,878.3,540.5,936.9,1041,20.5,13.8,22.0,48.2,40.6,30.0,49.2,78.4,20.4,35.2,23.9,45.1,67.1,78.4,58.7,108.8,140.7,201.7,122.5,169.6,216.2,102.4,247.2,337.3,301.1,149.5,358.8,523.7,84.5,114.7,117.2,169.6,379.8,395.8,202.7,436.9,752.9,916.5,419.5,780.7,520.5,246.5,507.9,598.0,926.6,385.0,851.7,1338,266.8,301.1,269.4,481.8,708.6,702.7,319.4,851.7,1028,1873,826.7,1382,1561,624.6,1653,1833,2056,1054,2480,2720,547.5,926.6,611.0,926.6,2279,2555,766.6,1916,2007,3011,1109,2342,trifecta
2019-10-20,丸　亀,1,13.3,6.4,17.4,93.5,20.7,12.6,26.4,137.4,6.3,10.8,10.4,69.4,37.0,49.0,24.0,145.5,225.1,287.0,195.9,270.9,99.4,57.2,106.7,408.5,220.2,320.6,494.2,1220,91.9,273.8,193.3,888.8,263.8,745.0,325.8,1077,1558,1777,1583,1777,169.4,88.1,141.9,460.5,280.6,325.8,496.7,866.0,138.9,279.9,234.0,610.4,333.3,536.1,368.4,1282,1777,1634,1876,2067,35.8,60.7,29.3,143.3,83.5,280.6,117.6,442.4,150.3,342.3,234.5,734.2,48.6,94.6,176.2,175.3,482.5,797.8,1468,491.8,199.0,237.8,96.9,477.9,325.8,837.4,365.8,1266,494.2,1113,694.0,2471,112.0,203.8,371.1,448.3,866.0,1608,2533,1125,566.0,817.1,499.1,881.1,1315,1948,1558,1986,2067,2598,2666,2302,912.8,1447,2111,1407,1535,2471,2666,1583,trifecta
2019-10-20,宮　島,1,6.1,10.9,13.7,53.9,7.3,7.8,11.1,39.7,16.3,13.2,27.4,74.5,31.5,25.8,48.8,82.2,138.7,119.8,196.1,160.9,89.6,145.8,182.1,343.5,195.3,430.1,720.8,1312,441.2,556.3,1112,1190,588.3,930.6,1505,1218,1137,2326,3010,2559,55.6,37.1,57.1,172.3,134.3,254.6,345.8,602.1,90.1,203.1,164.5,348.1,170.6,355.4,297.5,839.0,741.7,1163,965.7,1968,128.9,89.7,121.8,289.1,363.0,461.1,602.1,731.1,170.0,308.3,373.6,478.3,189.5,365.5,368.2,496.9,664.7,799.7,691.6,656.2,236.9,170.6,222.5,336.7,639.7,1383,1346,1279,254.6,867.5,501.8,897.9,341.2,947.8,682.4,882.4,741.7,1462,1312,1190,839.0,1462,2047,2693,1462,2437,2225,2132,1651,2047,1462,3412,2693,2437,1383,2843,3412,2843,3937,3655,trifecta
2019-10-20,徳　山,1,5.8,7.8,19.1,33.4,7.1,7.8,16.1,33.5,13.4,14.7,29.8,69.3,43.0,45.4,59.6,109.9,100.4,109.0,198.7,206.9,41.3,51.5,87.1,106.0,88.9,233.6,350.2,282.4,175.9,391.9,408.8,743.4,290.5,794.0,521.1,824.2,399.1,561.7,892.1,972.2,58.0,67.4,97.5,155.2,114.3,307.0,460.9,439.6,147.1,277.2,286.1,500.5,296.2,565.9,553.5,659.4,460.9,650.9,978.5,991.2,124.7,143.7,204.1,469.5,280.3,601.8,665.2,1213,229.1,465.2,471.0,908.1,352.7,555.5,856.8,861.7,1194,1115,1501,1648,351.0,342.3,424.8,604.2,645.3,1366,1166,1666,594.7,1107,1296,1243,590.1,972.2,1243,1330,1038,1763,1685,2486,351.0,412.1,695.7,781.7,528.4,702.1,1203,1613,611.5,739.8,1131,1194,1596,1501,1417,2407,1296,1704,1630,2298,trifecta
2019-10-20,下　関,1,9.7,4.0,4.7,73.8,30.9,48.3,65.0,259.9,13.1,44.1,21.3,165.6,18.2,66.8,32.2,191.4,215.1,326.6,406.9,384.9,31.4,10.9,15.0,154.1,199.4,246.4,344.0,1079,57.0,190.4,101.0,535.4,86.9,300.4,148.0,1032,1396,1736,1978,2739,339.1,378.8,361.5,913.0,400.0,445.0,653.3,1112,828.0,569.7,962.3,2158,603.5,665.5,828.0,3096,2094,2225,3748,5086,80.0,349.0,124.7,519.8,107.4,456.5,206.4,705.1,741.8,624.6,757.6,1826,163.7,198.3,593.4,1003,1582,1396,2297,1453,98.0,291.8,167.9,630.2,151.5,552.0,258.9,962.3,624.6,924.8,1148,3096,232.7,267.7,818.5,1369,2373,3391,3560,3560,1396,2297,2297,3237,2637,2297,2225,4450,3096,2967,4450,6474,4450,2373,5086,3956,5934,5934,3096,3096,trifecta
2019-10-20,芦　屋,1,14.1,7.8,89.5,35.7,16.1,7.3,75.2,28.0,5.2,4.7,29.3,9.6,239.5,233.8,169.2,257.0,67.8,60.4,36.0,151.7,243.5,136.9,815.1,327.8,536.7,779.0,2316,1743,296.4,768.8,2515,994.6,2794,4001,4191,3912,1060,2708,1645,3143,260.0,118.3,718.6,400.1,546.7,867.2,2023,1558,187.6,647.2,1375,652.0,2347,2750,2984,5030,1041,2257,1304,4401,38.0,40.3,126.8,43.3,172.4,394.7,931.5,415.2,139.3,410.4,972.7,398.3,385.2,1054,1294,649.6,101.0,278.5,296.9,366.0,1443,1073,838.3,1100,3035,4294,3452,4633,2479,5030,4633,4191,1189,2750,3385,2750,2708,4758,5868,3260,430.4,519.3,199.3,880.3,902.8,2286,1248,3260,1158,2257,1100,3745,245.8,838.3,902.8,1333,1796,3521,3667,2445,trifecta
2019-10-20,福　岡,1,5.7,3.1,8.9,11.0,21.2,32.0,67.9,71.4,10.5,29.4,35.1,30.6,40.8,126.0,81.3,130.5,39.8,99.0,69.0,131.6,55.2,33.9,62.8,62.7,278.0,446.2,732.3,661.6,103.6,340.2,396.4,326.3,308.4,1262,940.6,1332,219.0,1066,700.3,1314,232.3,401.4,564.3,444.1,430.2,618.9,1230,1370,675.6,603.4,2180,1499,1410,1370,1881,3094,1547,1998,2398,2821,75.3,227.3,215.1,189.2,141.5,595.9,615.0,492.0,666.2,1054,2041,1279,521.4,849.0,1713,1054,374.7,521.4,1410,888.3,249.8,834.2,524.2,780.0,440.0,1713,1184,1713,1572,2284,4171,3094,989.0,1351,2741,1810,1522,2231,3997,2460,265.0,913.7,434.1,905.1,393.2,1998,1214,2231,2085,4360,2524,3690,738.0,1214,2132,2340,1547,2907,4568,2460,trifecta
2019-10-20,平和島,2,15.9,46.9,46.8,113.0,11.6,21.8,17.3,47.5,75.7,58.8,114.9,188.9,82.0,54.9,161.3,228.4,346.8,261.9,558.4,540.6,31.2,89.7,90.9,194.7,33.8,60.6,53.3,152.1,182.1,143.3,300.7,470.5,198.1,128.1,361.7,540.6,639.2,397.0,915.6,1224,11.1,20.7,13.0,43.5,17.8,33.5,23.2,71.5,39.5,48.0,40.1,106.2,25.0,29.9,47.7,65.2,135.1,173.4,225.8,146.8,220.4,151.2,289.5,461.9,286.3,210.4,384.9,574.2,131.4,144.3,174.0,287.9,382.1,468.3,272.4,555.4,769.9,526.6,659.9,1270,283.9,113.4,493.3,555.4,384.9,202.8,590.9,819.6,99.1,140.1,242.5,360.4,619.7,647.3,380.6,1058,986.7,1373,668.6,1517,1104,700.9,1392,1392,1473,794.0,1752,2540,612.2,781.8,1092,720.8,1722,1613,1693,2117,1693,2258,1006,2209,trifecta
2019-10-20,蒲　郡,2,8.1,17.0,11.3,36.9,12.4,25.2,16.9,70.7,34.4,45.1,54.0,160.3,24.3,34.6,63.8,122.0,118.6,218.6,299.5,259.5,16.5,36.8,19.4,50.6,33.9,83.1,47.7,201.7,118.4,158.4,177.0,427.6,63.2,75.8,181.7,234.4,156.2,519.0,849.8,519.0,42.2,80.5,48.9,165.8,53.2,125.4,64.3,211.8,157.3,186.2,177.9,338.2,98.1,103.6,194.2,266.6,557.2,561.8,747.1,666.5,119.7,187.8,125.2,313.3,171.6,224.3,181.7,433.0,274.1,277.5,273.0,511.2,129.5,180.8,264.5,181.7,591.2,612.5,799.8,412.0,84.4,118.2,194.2,269.8,108.6,160.7,298.2,284.4,200.5,213.1,422.2,571.3,197.6,253.6,355.9,294.3,531.1,472.1,693.7,653.7,666.5,1359,1888,1282,739.0,1259,1446,1333,1478,1359,1618,1581,1837,1545,1618,931.3,1359,1192,1658,894.6,trifecta
