date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-17,戸　田,1,18.3,32.3,31.7,65.0,16.1,14.0,11.6,33.3,49.7,30.8,48.2,74.1,53.2,28.1,59.0,80.3,184.4,137.6,220.1,201.1,61.9,105.0,88.4,149.1,87.6,165.6,113.7,192.0,221.0,268.8,288.4,409.4,181.4,192.0,318.6,384.5,401.1,530.4,759.9,655.8,29.2,23.4,16.4,46.5,57.4,93.7,72.4,140.7,43.7,89.8,45.2,79.2,27.2,56.0,45.6,54.2,142.6,264.3,196.3,153.1,154.6,86.4,116.3,202.3,248.9,294.3,285.3,442.7,96.9,212.4,111.8,190.8,155.5,271.5,153.7,227.4,447.7,506.6,421.5,483.3,128.8,59.9,141.8,150.8,189.2,205.2,343.6,364.2,61.2,132.9,118.1,158.6,186.3,339.1,175.2,314.2,320.6,375.4,301.6,428.3,497.0,441.5,752.6,823.2,587.6,913.6,1386,1145,413.7,873.2,617.4,594.2,1039,1244,778.6,946.4,786.3,924.3,675.4,987.9,trifecta
2019-11-17,江戸川,1,10.0,12.3,39.6,16.3,18.3,27.4,58.8,36.8,25.1,33.0,79.0,41.4,96.7,116.9,151.1,132.3,38.4,65.2,72.6,158.3,16.8,21.2,61.2,21.4,41.2,68.1,130.4,61.1,59.7,83.9,170.5,85.3,205.9,252.5,258.2,283.3,54.1,91.4,115.1,280.7,55.8,83.7,153.2,67.4,74.9,109.7,198.6,117.8,129.1,142.5,199.9,144.1,265.8,251.1,265.8,334.8,91.5,180.4,109.1,394.7,82.9,121.8,179.3,114.4,108.6,154.5,232.3,148.6,158.5,180.0,233.5,188.3,234.7,276.4,245.6,254.6,168.3,172.8,217.8,320.5,245.6,350.3,401.7,326.3,318.3,381.4,424.4,619.1,478.2,383.0,375.0,561.4,407.1,430.4,401.7,528.6,516.5,641.1,510.7,650.3,80.3,196.9,230.0,445.3,112.0,212.7,234.7,641.1,314.9,277.2,297.3,541.3,325.1,286.0,306.4,684.8,807.1,895.0,627.7,723.1,trifecta
2019-11-17,平和島,1,26.6,25.6,238.9,82.2,27.1,15.3,183.7,60.7,29.2,18.0,222.5,48.7,450.7,434.3,617.8,617.8,154.4,146.2,137.8,431.7,51.4,48.6,371.3,101.9,61.4,36.1,180.5,70.2,62.5,41.7,286.6,70.4,787.5,307.5,508.2,383.2,211.4,134.9,122.5,353.0,42.5,21.8,158.2,70.0,55.6,33.9,188.1,74.6,20.3,23.9,115.5,33.7,365.6,242.1,301.1,282.1,125.5,112.5,83.2,260.6,36.2,25.1,182.8,57.0,50.7,34.4,262.5,64.6,25.0,26.4,157.5,39.7,303.6,416.6,321.3,336.4,81.5,80.8,63.4,238.9,754.4,645.6,833.3,930.7,943.0,439.6,1085,477.8,623.2,391.6,754.4,477.8,843.1,918.8,645.6,1053,663.6,409.5,508.2,1155,223.9,255.0,199.6,651.5,257.8,187.6,176.5,354.8,274.5,188.1,145.9,346.2,176.0,157.8,147.1,523.1,943.0,404.9,419.1,770.6,trifecta
2019-11-17,常　滑,1,9.7,7.2,48.0,14.1,31.4,44.2,154.2,60.4,20.4,49.1,184.6,52.3,208.5,369.2,265.9,490.3,41.4,110.3,50.8,122.1,12.5,7.8,51.5,14.6,43.7,53.3,175.3,77.0,22.6,46.6,172.9,44.6,194.9,358.6,258.2,335.6,54.9,125.5,53.7,287.9,160.9,156.5,364.9,229.0,168.7,171.4,633.9,255.1,278.9,219.4,1120,397.2,871.7,1028,1459,1569,318.6,451.5,479.1,1901,52.0,158.4,399.7,128.0,50.6,117.9,394.7,97.1,323.5,228.2,1335,445.1,581.1,729.8,1696,765.4,224.1,131.3,454.8,774.8,514.4,923.0,502.1,825.8,510.2,1082,640.4,747.2,884.0,1426,804.6,2324,581.1,682.2,1609,848.1,1255,682.2,1961,896.6,193.7,330.3,252.0,1364,196.1,410.2,153.8,825.8,356.6,586.5,586.5,1901,247.1,143.6,454.8,848.1,1743,1141,2510,1082,trifecta
2019-11-17,　津　,1,10.6,14.0,26.8,48.7,10.5,6.2,7.6,18.2,17.5,11.4,18.1,32.6,47.0,23.8,35.4,55.0,112.1,69.9,88.3,124.6,136.1,165.8,320.9,403.1,267.2,469.3,842.3,1109,344.3,633.2,725.7,993.1,842.3,1310,881.7,1780,1328,2246,1310,3043,69.7,39.3,49.1,87.1,179.3,367.1,488.8,527.0,104.7,299.5,195.7,275.8,136.7,593.3,398.0,426.9,279.1,820.4,501.8,767.0,152.6,97.8,120.3,158.0,305.3,436.7,554.9,907.1,182.1,530.0,331.0,571.8,232.3,554.9,481.3,442.9,483.8,820.4,865.5,748.7,354.6,166.1,279.9,358.7,655.1,1136,993.1,1521,234.6,1274,865.5,881.7,403.1,842.3,890.0,641.8,578.8,1814,1292,1225,943.4,486.3,720.2,1164,1965,2549,1599,3628,624.8,2620,1546,1814,962.7,2620,1572,1780,1684,3628,2301,1684,trifecta
2019-11-17,尼　崎,1,13.4,24.0,30.3,172.9,12.9,7.4,6.6,112.4,33.6,15.7,19.9,201.8,47.1,14.8,26.3,205.8,510.1,436.4,641.1,724.4,95.5,125.9,153.4,540.6,157.8,351.6,367.7,1187,301.8,409.3,710.2,1366,314.9,670.8,872.8,1574,2069,4261,2414,4024,42.9,19.9,17.3,178.8,111.4,136.4,200.1,658.6,38.4,102.1,43.1,245.5,35.5,123.2,53.5,344.9,689.9,1249,979.0,1006,154.4,60.7,81.4,444.4,300.6,402.4,517.4,1574,84.2,224.2,100.4,482.9,119.3,356.8,129.6,641.1,1724,1609,2195,1958,185.2,68.5,121.9,635.5,314.9,619.2,832.7,2786,83.2,381.3,147.8,872.8,174.1,553.0,186.7,1366,1724,2498,1811,2786,1187,1065,1646,2012,2195,4527,3018,4829,1271,1149,2263,2337,2683,3293,3622,5572,2587,5174,2587,2069,trifecta
2019-11-17,鳴　門,1,14.0,15.6,5.3,22.5,27.5,41.3,20.3,64.2,29.5,48.9,23.0,67.2,5.2,13.6,16.0,9.8,51.2,90.5,106.4,30.0,214.8,218.8,81.1,260.6,618.6,1038,864.6,1697,610.5,1338,717.5,1288,147.6,656.6,548.0,537.4,713.8,2175,2141,934.2,497.1,627.0,294.9,946.9,713.8,1210,1141,2141,1300,1600,1881,2442,473.4,915.8,2282,1718,1618,2320,2626,2840,428.3,833.5,307.9,752.4,706.6,2017,809.3,2109,1657,1906,2400,3163,478.3,647.4,2109,1210,1435,2320,2729,1807,36.7,86.7,105.6,49.4,108.5,462.4,355.1,249.9,366.3,782.0,1179,1277,387.7,577.6,1087,892.3,108.2,216.1,454.9,529.2,437.7,886.6,953.4,225.9,1070,2729,3093,1179,2245,2282,2109,3237,2282,3314,1988,3093,263.6,786.4,1718,1581,trifecta
2019-11-17,児　島,1,7.4,13.0,13.4,94.5,8.4,11.8,9.1,98.2,19.8,18.2,20.1,100.6,23.7,20.6,29.9,136.6,325.6,407.4,409.2,405.6,42.2,82.9,70.8,352.1,126.0,251.6,216.8,917.7,263.3,354.9,354.9,1316,234.1,296.9,386.6,927.1,1150,1622,2329,1622,40.5,57.1,36.1,314.3,93.9,218.9,152.7,750.8,137.8,259.5,206.9,936.6,109.4,175.7,257.3,709.8,1465,2112,1975,1892,94.7,87.9,63.2,265.6,223.2,349.4,278.7,1336,204.1,388.2,325.6,1397,98.0,185.0,282.1,286.6,865.3,1419,1261,635.3,98.6,85.9,109.9,313.3,212.2,305.9,350.8,1009,182.8,326.8,525.1,1419,144.4,250.2,449.7,483.2,811.2,1150,1622,946.4,693.5,1121,908.5,1195,1316,2523,2391,1892,2455,2595,3365,3133,1594,2019,3494,1297,873.6,1622,3244,1244,trifecta
2019-11-17,徳　山,1,10.9,11.6,20.7,138.2,11.9,6.1,8.5,110.3,12.4,7.2,9.0,118.3,29.9,19.2,20.0,145.4,444.3,444.3,403.4,428.7,166.2,179.3,245.4,1069,350.5,650.4,1125,2631,447.7,971.9,1462,3563,583.8,1677,1859,4072,3563,4276,5183,4887,121.6,51.7,76.8,518.3,290.4,568.2,863.9,2280,107.5,437.4,229.9,1527,224.7,822.3,399.6,1900,2086,2631,3167,4386,87.8,51.1,53.8,374.3,245.7,526.3,555.3,2311,110.9,476.4,259.1,1879,118.8,347.6,260.3,842.6,1326,2375,2221,2443,248.9,172.6,156.2,781.0,537.9,1379,1390,2631,344.8,1326,698.1,2899,228.6,727.8,494.3,1943,2591,5345,4276,5031,2758,2443,1745,4072,5701,6579,8145,7775,4172,4072,3421,5898,2479,5031,4623,5345,5031,8145,7127,6579,trifecta
2019-11-17,下　関,1,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,8.9,7.3,14.7,欠場,15.3,16.9,23.2,欠場,11.3,18.6,14.9,欠場,31.0,40.3,27.1,欠場,欠場,欠場,欠場,欠場,41.7,28.8,43.8,欠場,94.1,130.9,157.0,欠場,46.7,119.7,90.9,欠場,114.2,217.5,140.9,欠場,欠場,欠場,欠場,欠場,78.5,66.6,79.7,欠場,103.6,191.9,207.8,欠場,86.3,156.0,101.2,欠場,135.4,179.1,170.0,欠場,欠場,欠場,欠場,欠場,29.7,51.6,30.8,欠場,51.7,123.1,83.5,欠場,78.9,137.0,106.9,欠場,40.7,69.1,100.6,欠場,欠場,欠場,欠場,欠場,124.6,149.0,91.2,欠場,172.5,352.0,225.9,欠場,221.6,350.2,270.4,欠場,92.1,161.4,209.1,trifecta
