date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-23,桐　生,1,10.2,21.2,10.3,29.2,21.0,41.3,27.6,72.3,53.9,75.1,80.5,129.6,26.4,45.2,102.7,74.0,122.7,243.9,281.0,160.6,14.4,33.0,13.0,34.8,37.2,66.5,25.9,65.1,99.4,138.1,83.9,119.8,28.1,33.0,70.6,36.9,127.4,174.0,191.1,85.8,78.1,165.6,95.4,185.2,89.5,144.7,65.2,149.9,299.0,266.6,240.7,366.3,152.6,93.2,219.0,175.8,621.0,391.0,687.0,411.5,257.5,443.6,333.3,503.7,266.6,390.4,252.7,337.9,575.4,461.0,482.1,630.8,354.3,277.6,539.4,317.9,882.8,476.3,983.5,630.8,81.2,186.4,327.0,209.7,77.8,97.9,218.7,102.6,272.2,143.5,475.9,294.6,445.2,311.8,585.8,391.6,320.3,174.6,393.7,488.5,504.2,1181,1119,764.1,499.8,644.2,569.1,313.5,1231,783.8,1390,970.6,1741,718.5,1611,1082,668.3,327.4,855.1,842.5,trifecta
2019-11-23,多摩川,1,14.0,10.5,52.3,216.5,16.5,9.0,32.9,201.9,8.9,7.1,18.5,98.0,114.2,94.1,78.7,332.9,817.1,518.5,434.9,682.6,51.7,34.9,129.6,460.9,126.9,123.7,272.3,605.9,59.7,111.8,201.2,829.7,402.4,347.9,421.3,657.7,1457,1225,1419,1498,107.0,45.5,150.6,709.6,179.7,147.7,296.3,817.1,55.8,119.8,176.8,719.1,364.4,385.2,361.9,1739,1997,2157,1739,2451,19.3,15.6,27.3,120.6,45.0,73.6,102.7,322.9,37.6,73.4,100.4,354.8,56.5,90.9,93.6,225.6,513.6,481.5,494.8,508.8,421.3,357.1,235.5,691.4,513.6,460.9,523.6,963.0,481.5,586.2,612.8,2074,252.0,494.8,504.0,1348,1037,1315,1498,1419,2247,2696,1797,2451,3370,3370,3852,3370,4148,2996,3852,5992,1540,2568,1997,3852,1797,2451,5992,3172,trifecta
2019-11-23,浜名湖,1,12.0,10.8,130.5,87.2,22.7,19.2,163.6,113.5,18.0,20.7,171.2,93.0,480.7,585.2,644.8,847.9,393.0,411.0,489.4,944.6,13.7,12.1,149.5,97.1,23.3,14.1,219.7,121.4,17.7,14.2,157.6,77.3,732.5,677.2,608.4,1098,594.9,533.1,404.8,1416,57.6,49.7,367.5,232.0,61.3,33.6,370.0,225.2,45.5,35.5,277.5,124.7,727.6,732.5,822.0,1196,722.7,611.8,422.3,1252,32.0,37.7,225.7,133.4,30.9,26.4,236.1,108.2,44.1,32.8,268.5,121.2,415.7,324.3,454.3,337.5,358.9,238.7,271.9,552.2,1110,1223,1329,2393,1196,1560,1282,2070,1475,1631,1346,2447,1110,1237,1282,1313,3076,2243,3263,2031,1145,1516,1110,2761,1435,1282,803.6,3167,1607,1416,868.4,3076,1398,828.3,854.6,1994,4894,4487,3473,2447,trifecta
2019-11-23,常　滑,1,3.2,9.9,12.0,77.8,7.1,17.8,24.8,118.6,38.2,42.5,101.3,347.1,46.8,72.7,145.1,420.8,313.2,484.4,661.3,833.2,8.5,28.0,28.4,146.7,32.9,128.1,137.9,514.3,102.8,193.7,289.3,991.9,119.7,199.3,396.7,1016,801.2,1190,1262,1602,42.6,124.3,139.8,457.8,56.2,179.5,226.4,548.2,231.4,262.0,447.9,925.8,277.7,344.3,595.1,1487,1811,1543,1666,1893,122.1,196.5,252.5,743.9,157.8,308.6,362.2,1157,299.7,306.3,555.5,1225,333.3,484.4,586.8,683.0,1301,1301,1190,757.5,226.4,301.9,420.8,946.8,313.2,420.8,650.9,991.9,452.8,468.1,968.9,1735,563.0,631.2,946.8,1602,2450,1602,1301,1983,816.9,1666,1735,2777,1126,1262,2450,2777,2314,2083,2083,3204,2603,2975,2192,2975,3204,2450,1983,2192,trifecta
2019-11-23,　津　,1,5.3,5.7,13.6,18.3,8.4,10.1,19.1,32.2,9.8,14.8,18.7,25.5,33.5,43.0,34.9,58.5,52.0,75.4,54.4,99.6,90.3,103.9,187.7,302.9,357.3,862.8,1186,1708,401.0,993.2,1054,1898,672.5,2588,1743,3050,1986,3285,3882,3713,206.8,240.6,464.2,593.1,469.3,755.9,1708,1611,730.0,1067,1941,2247,1109,2372,2083,3559,2190,3050,4745,4270,206.3,316.3,262.8,345.8,427.0,1016,1081,1674,776.5,1274,1581,1856,505.4,1154,1986,1109,742.7,1817,2135,1334,363.4,488.1,386.5,581.0,632.7,3163,2135,2247,1186,3713,3285,4495,683.3,1447,2308,2033,1581,3285,3050,2945,1611,2372,845.7,3050,2669,3285,3163,7118,3559,6101,8541,8541,1067,5338,7118,5338,4067,7765,7765,5024,trifecta
2019-11-23,三　国,1,3.9,7.2,4.6,52.7,10.1,18.0,18.2,175.5,17.4,20.7,28.7,193.8,13.2,21.0,32.9,120.4,235.5,347.7,808.9,539.2,62.2,74.1,47.1,408.9,235.5,437.7,496.1,2657,288.4,610.0,620.1,1328,164.6,555.3,453.7,2657,1378,3100,6201,6201,234.0,347.7,293.0,1617,375.8,442.9,610.0,1860,744.2,715.6,1378,2862,453.7,610.0,1691,9302,2188,4651,9302,9999,251.4,391.6,293.0,1550,267.7,729.6,865.3,4134,808.9,652.8,1328,2480,387.6,689.0,1063,2067,2188,2862,2067,4134,122.8,215.0,302.5,620.1,202.2,676.5,845.7,2067,483.2,1162,1958,5315,465.1,791.7,907.5,1617,1860,1860,2862,3382,759.4,2862,3721,2657,1488,3100,7442,6201,4134,3721,7442,9999,4651,6201,5315,6201,3100,5315,9999,6201,trifecta
2019-11-23,びわこ,1,4.1,11.4,11.7,125.1,4.8,12.7,9.5,122.8,25.4,24.8,48.4,171.8,34.1,32.2,75.4,252.7,593.6,472.0,522.4,712.4,33.8,59.9,69.8,326.5,93.2,279.8,222.6,799.6,157.9,337.7,346.7,1187,241.8,321.1,425.8,1224,1781,2176,1959,1865,36.4,64.1,59.7,435.3,95.1,223.8,161.9,1031,168.1,277.8,252.7,664.1,144.5,226.4,455.6,1632,1567,2062,1632,2798,94.4,141.4,179.7,768.2,161.9,384.1,373.1,1119,244.8,337.7,440.2,712.4,237.4,296.8,455.6,1031,1451,1507,1567,1703,254.4,223.8,399.8,1451,373.1,593.6,642.3,3562,303.7,602.8,1031,3014,430.5,508.8,911.2,2176,3562,3918,3014,2612,1632,1781,1399,3562,1703,2176,2176,3265,2062,3014,2176,5597,2448,1959,2304,2798,3562,2798,3562,3265,trifecta
2019-11-23,尼　崎,1,24.9,42.4,151.8,407.2,19.7,8.8,23.1,121.7,41.9,17.2,51.7,206.3,239.7,88.8,111.7,474.4,979.2,597.7,902.4,1643,97.3,121.4,306.8,547.9,105.0,86.0,171.0,484.4,203.6,129.2,313.0,979.2,500.2,426.1,541.4,1770,1840,1211,2092,3287,22.4,8.3,18.3,92.4,51.1,35.9,71.3,225.6,10.6,25.5,14.5,61.1,37.0,71.3,31.8,137.3,328.7,474.4,333.5,410.9,109.8,41.9,98.7,346.0,162.0,119.5,287.6,597.7,32.4,69.2,50.9,163.7,126.0,203.6,92.9,255.6,868.3,939.2,630.4,582.5,590.0,176.3,304.7,1587,630.4,561.2,793.5,1917,182.6,400.2,153.9,807.4,321.8,479.4,189.4,630.4,2191,2301,1394,958.8,2301,1917,2092,3287,2001,1917,3287,4602,1394,1840,979.2,1587,2422,3068,1587,2422,3068,4184,2707,2301,trifecta
2019-11-23,丸　亀,1,8.3,5.3,37.3,20.0,26.1,31.5,161.8,97.2,12.5,29.3,95.0,37.0,122.2,242.0,221.0,459.1,90.8,184.4,106.3,359.0,14.3,9.5,53.2,26.1,62.6,86.5,374.0,214.8,22.7,48.7,150.2,50.4,194.8,685.7,309.2,775.2,175.3,305.6,184.1,884.1,135.5,183.1,537.6,378.0,175.9,184.1,636.8,447.6,250.5,268.1,804.3,471.2,1028,1048,1175,1573,798.3,722.8,862.7,2018,32.5,106.6,144.1,58.9,37.9,128.5,170.6,72.8,255.9,260.9,869.7,433.1,287.5,281.5,640.6,324.1,81.1,91.8,252.9,224.7,240.4,732.7,507.0,1091,289.1,862.7,575.1,1188,1150,1320,1813,2228,601.0,652.3,1528,1048,1288,1550,2228,1162,340.7,708.5,293.1,938.4,376.7,842.3,366.3,1069,1150,981.5,1215,2488,254.1,289.9,708.5,594.3,1698,1550,2228,1150,trifecta
2019-11-23,児　島,1,5.5,7.5,10.3,26.7,8.8,12.6,9.3,49.3,16.3,21.1,31.0,55.7,27.9,30.8,39.0,111.7,77.1,120.1,114.2,228.4,48.9,61.6,76.8,146.2,143.5,389.6,343.4,610.0,257.5,526.8,565.4,445.8,348.6,413.9,586.9,1655,526.8,1159,813.4,2440,79.2,103.7,105.3,319.7,153.5,266.4,365.0,724.4,301.0,532.9,551.9,813.4,365.0,463.6,785.8,1854,610.0,1363,1324,2207,119.1,170.4,160.9,256.1,188.4,477.9,399.7,498.5,301.0,594.4,579.5,1030,231.8,338.4,602.1,493.2,482.9,503.9,1053,760.0,266.4,268.0,356.6,681.8,421.5,532.9,799.4,1159,417.7,602.1,635.1,1287,450.1,772.7,891.6,1103,1103,1655,2015,1405,473.1,858.6,813.4,1078,692.0,2107,927.3,1783,1405,2015,2015,3566,965.9,946.2,2015,1854,1287,2440,3566,1598,trifecta
