date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-20,桐　生,1,14.5,13.9,67.3,31.9,16.9,11.0,51.2,19.1,18.3,14.4,55.9,20.0,179.7,164.8,173.5,174.2,84.0,59.4,57.1,190.2,44.1,42.3,146.3,82.7,95.5,94.7,303.0,146.2,102.6,108.6,336.9,146.2,562.0,668.9,646.0,702.1,292.7,309.6,278.6,737.6,54.2,29.5,121.9,46.0,103.6,84.5,267.8,122.6,43.9,75.5,123.1,35.4,374.5,472.4,322.6,281.1,103.3,172.0,68.2,234.4,64.9,43.9,107.8,46.9,125.7,139.1,289.7,140.8,63.0,112.8,178.5,53.5,246.2,328.8,288.3,174.0,85.7,140.3,70.4,160.0,771.1,616.3,477.7,522.2,812.9,938.7,1019,884.9,826.1,1040,777.0,787.8,631.6,826.1,715.9,503.6,880.3,987.8,771.1,630.8,377.8,216.6,223.2,735.5,502.2,460.0,487.3,1046,242.6,424.0,133.1,548.1,262.3,406.4,141.7,451.0,1155,1274,761.9,609.7,trifecta
2019-11-20,江戸川,1,22.7,19.0,75.7,162.3,29.3,23.0,79.2,187.7,21.4,24.2,64.6,132.8,160.8,195.4,134.1,486.9,498.1,637.9,434.6,901.5,30.4,22.5,86.5,189.0,38.8,17.7,79.5,200.8,24.3,15.3,48.7,143.5,218.6,179.4,122.5,571.1,641.6,839.1,565.2,1080,59.2,44.4,136.5,260.3,62.0,26.8,108.7,325.6,40.3,27.3,59.9,185.2,276.1,196.9,149.2,577.1,814.0,732.1,599.3,879.7,32.4,34.4,68.1,180.0,30.1,19.4,45.4,148.6,34.4,22.1,49.3,151.7,94.3,69.0,82.8,188.7,410.0,340.8,416.3,378.7,334.6,362.4,230.1,699.2,396.6,327.5,202.0,1124,540.0,438.0,287.0,1314,254.8,193.4,223.9,669.2,1225,1454,1253,1253,1069,1947,1788,2226,1474,1731,1160,2597,2371,2097,1363,2479,1704,1212,1558,2138,2371,2226,2097,1947,trifecta
2019-11-20,平和島,1,15.5,15.9,76.9,62.4,15.5,10.8,48.0,47.6,17.4,14.3,48.1,41.8,167.1,150.7,140.3,250.7,169.0,164.5,147.7,354.8,42.1,47.4,154.4,142.1,76.7,61.3,254.1,210.6,70.2,66.3,191.8,148.9,511.6,511.6,406.5,606.5,455.8,545.0,361.6,744.7,47.3,28.8,94.3,100.9,80.6,59.6,223.8,178.6,36.9,52.4,79.3,63.7,239.5,264.8,195.3,288.1,259.3,296.1,173.7,325.6,39.4,28.8,61.0,58.3,65.5,60.5,143.2,108.5,43.0,51.8,80.2,68.6,80.6,117.8,99.6,73.9,90.4,122.5,99.3,108.3,361.6,331.3,276.5,439.8,690.0,677.6,518.7,854.7,417.8,606.5,335.7,665.6,244.2,322.8,302.0,226.5,616.5,759.7,642.8,359.8,482.1,450.4,282.7,730.2,606.5,737.4,404.3,1030,491.6,744.7,334.3,683.8,272.5,308.2,283.8,275.5,1059,964.3,864.5,397.9,trifecta
2019-11-20,浜名湖,1,8.6,24.4,73.6,32.2,8.1,17.7,51.3,21.2,55.8,46.1,118.1,97.0,261.2,216.1,340.3,453.2,123.2,89.3,193.6,411.7,14.3,42.1,91.1,43.5,18.3,38.2,81.9,37.9,92.0,65.2,192.9,112.1,386.6,296.3,336.0,357.2,121.3,95.8,154.7,315.4,15.3,34.4,90.5,34.2,21.0,43.1,109.7,39.5,85.2,86.4,290.0,123.1,320.1,283.1,398.0,369.4,89.9,88.5,167.0,309.1,146.5,110.7,275.2,202.4,189.2,163.2,378.5,242.9,151.7,160.5,382.5,209.4,429.8,408.6,443.9,383.9,295.5,255.6,249.7,388.0,691.5,714.4,998.9,891.5,946.3,823.5,1112,1185,954.7,823.5,1160,1299,1365,1047,1254,1123,1160,1225,1240,1254,331.9,263.1,586.3,817.2,345.7,253.8,511.2,998.9,279.4,266.3,477.3,1057,863.0,661.8,589.5,1269,1586,1586,1768,1712,trifecta
2019-11-20,びわこ,1,6.6,10.8,13.4,110.8,6.6,11.4,9.7,102.7,21.4,26.8,35.0,201.4,18.2,19.5,33.7,146.5,388.9,417.9,491.1,357.8,50.4,75.4,72.5,436.9,97.9,220.6,334.7,1462,179.9,256.8,460.8,1180,176.6,346.8,467.2,1818,1869,2102,2925,2691,50.2,64.8,47.6,272.4,99.3,218.4,216.3,739.3,186.3,311.5,314.4,693.6,116.0,225.0,270.2,830.6,1103,1770,1869,1180,208.9,231.2,222.0,1019,363.7,556.0,747.6,2587,369.6,570.2,617.2,1529,323.4,708.2,570.2,1978,2587,2102,2170,1770,40.0,43.9,72.3,234.4,85.6,136.7,215.6,623.0,90.5,142.2,219.1,560.7,173.4,297.7,292.5,672.8,534.0,851.7,715.7,961.2,1401,1051,2038,1529,2102,2403,2925,3738,1431,2170,3738,2691,2925,3204,3058,3541,1770,2925,2803,3541,trifecta
2019-11-20,鳴　門,1,4.4,18.6,5.3,41.0,7.0,30.7,9.3,55.1,60.7,81.7,117.2,184.7,13.3,16.9,70.1,75.3,171.5,243.0,316.5,253.0,27.6,80.7,31.0,140.3,80.6,267.0,114.3,454.0,304.4,510.8,594.1,807.5,114.1,168.3,395.5,474.8,859.0,1450,1226,1226,59.2,203.4,69.4,276.9,109.7,356.7,163.6,518.7,566.6,713.5,956.5,1152,153.7,218.5,583.8,555.0,1162,1482,2043,1434,324.9,539.4,476.5,827.4,503.2,713.5,1078,1272,870.1,911.2,1248,1774,779.5,984.4,1272,1260,1309,1419,1847,1751,87.8,103.9,326.5,304.4,167.9,258.8,745.1,688.0,214.4,286.3,977.2,917.4,588.9,793.3,1152,911.2,753.4,911.2,1123,1215,1078,1847,2074,1390,1822,2544,2325,2452,2366,2544,3136,2931,2175,2497,3371,3211,1983,2544,2931,3211,trifecta
2019-11-20,宮　島,1,10.9,21.2,11.3,29.8,10.7,16.2,8.0,26.9,36.5,28.1,38.3,83.1,16.3,13.2,31.8,28.6,94.8,86.5,190.4,90.6,47.9,133.5,59.0,110.9,114.7,332.8,134.0,321.5,461.4,718.3,766.9,945.8,145.1,164.9,545.7,268.3,564.7,659.9,1474,594.2,61.4,87.5,37.8,108.4,144.9,240.9,121.3,326.1,221.2,448.6,244.6,616.8,75.0,126.9,188.2,199.4,489.2,696.3,828.5,465.1,421.9,384.7,329.9,620.2,746.7,1146,1123,1669,441.6,1013,532.8,1081,396.8,822.5,623.6,840.7,1436,1801,1891,1773,56.6,51.1,151.3,73.9,126.5,143.8,439.9,202.6,96.8,167.6,360.3,257.9,328.0,761.7,545.7,564.7,164.9,236.4,268.3,483.0,761.7,1031,1533,597.4,1207,1319,2702,886.7,1275,1135,1860,915.3,2225,2837,2522,2026,561.9,727.6,788.2,1719,trifecta
2019-11-20,徳　山,1,6.3,6.5,27.6,15.5,7.4,6.7,23.3,15.4,12.4,11.9,40.2,19.1,82.3,75.6,103.1,91.8,47.5,46.6,50.9,102.8,107.2,118.7,244.6,170.0,280.3,419.7,1080,694.5,357.3,557.9,1176,831.5,680.9,1530,1340,1281,642.9,1253,1192,1695,127.2,105.4,241.2,184.9,302.8,507.1,988.2,742.2,240.5,517.8,667.7,532.1,726.6,1453,1074,1184,588.2,1130,1061,1679,165.5,164.2,302.3,179.5,394.8,622.1,1300,1137,345.9,645.3,1137,827.5,691.8,1201,1281,1067,452.7,1011,1011,1417,522.5,617.6,729.7,550.8,831.5,1987,2337,2161,1320,2435,2246,2789,1176,2369,2402,2189,1137,1801,2246,2135,461.2,563.3,598.4,924.8,924.8,1783,2189,2275,929.8,1900,1921,2789,886.9,1783,1987,2789,1544,2581,3034,2745,trifecta
2019-11-20,下　関,1,6.9,4.6,76.2,9.4,14.7,18.0,160.8,34.0,8.2,18.6,120.5,18.0,265.8,345.5,339.2,438.4,27.1,53.0,35.4,295.1,29.9,19.4,136.0,31.7,162.6,236.5,675.4,317.7,71.3,209.4,474.5,148.1,914.3,1136,1229,1209,170.7,433.4,241.8,1102,167.7,176.0,531.7,279.7,264.9,333.2,871.8,524.3,382.5,430.9,1414,539.4,1013,2142,2142,2777,457.1,735.0,694.2,1828,53.8,147.5,348.7,77.2,86.1,330.3,707.3,159.8,376.7,373.0,1292,493.2,892.6,1249,1595,1270,131.7,168.8,398.8,789.2,1338,1315,1414,1973,1136,2999,2343,2999,1785,2677,3748,2999,1666,2418,3570,1973,2883,3408,4410,3570,241.8,414.2,213.0,1338,333.2,789.2,407.4,2142,640.8,1027,814.9,3946,263.0,428.4,814.9,1743,2777,3946,3408,3570,trifecta
2019-11-20,福　岡,1,5.5,36.4,6.4,132.1,8.3,28.6,7.2,88.1,98.6,75.6,145.4,361.8,13.0,13.4,60.8,180.3,399.3,357.4,615.9,478.5,30.9,97.1,36.5,203.1,74.4,311.2,96.3,804.1,474.5,714.8,933.8,1158,115.3,133.4,615.9,1092,904.6,2144,2067,1654,21.1,41.9,16.1,116.7,80.7,288.0,106.2,714.8,239.2,338.6,350.9,864.1,66.6,104.3,268.0,590.8,1052,2144,1702,1412,448.8,470.7,556.7,949.1,864.1,1206,1286,1412,622.5,1033,1702,1231,751.9,998.2,1523,2412,2226,1867,1809,4135,64.1,64.2,264.3,463.2,132.4,188.6,681.1,1092,117.6,178.7,603.1,864.1,531.1,804.1,933.8,1033,1484,1484,2226,2067,1754,1523,2226,3047,2517,5790,2895,2412,2517,6433,3860,5263,2895,2631,2517,3405,5790,3405,5790,5263,trifecta
