date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-12-02,多摩川,1,14.4,11.1,112.6,49.1,15.0,8.7,68.5,33.5,9.0,8.2,55.1,20.5,324.6,244.1,206.9,335.1,114.3,100.0,80.6,304.3,76.7,51.6,281.5,162.6,131.8,153.0,397.9,344.9,89.6,165.5,409.7,295.6,631.9,689.8,695.6,997.3,507.8,678.5,766.4,1403,46.4,26.9,138.1,80.7,97.3,82.6,319.6,245.6,35.5,69.5,165.5,81.9,435.6,484.0,449.8,651.8,216.1,317.1,220.7,551.8,29.5,25.5,96.3,39.9,63.7,94.7,261.9,171.7,43.9,83.6,196.1,93.4,198.5,413.8,369.5,293.5,86.8,155.5,153.8,261.1,844.6,745.7,486.9,795.9,985.4,1089,1293,2019,1047,1254,997.3,1254,534.0,1293,1427,1149,1182,2434,1761,1505,457.3,445.0,266.1,803.6,582.9,1118,780.9,2299,604.2,1034,548.2,1118,296.6,636.7,498.6,962.5,1505,2586,1689,1293,trifecta
2019-12-02,浜名湖,1,13.2,23.4,12.1,62.4,15.5,20.2,8.4,47.5,39.6,41.9,37.5,115.5,15.3,11.9,32.4,32.0,182.6,145.5,291.6,108.4,56.0,99.0,45.7,173.6,122.3,291.6,116.0,403.4,237.1,362.0,309.4,648.7,100.4,129.7,269.3,295.9,605.1,1175,1066,730.5,71.9,91.6,29.5,129.7,136.7,281.5,121.7,433.6,182.6,282.5,157.1,307.1,42.0,92.2,112.1,103.9,363.6,664.6,547.8,244.9,165.1,218.5,150.1,519.7,335.0,500.5,403.4,827.4,294.8,643.5,251.8,693.0,191.2,431.3,270.2,343.5,932.0,1110,1026,648.7,47.2,33.4,86.6,80.9,102.2,146.3,297.0,244.2,48.3,105.3,152.4,135.3,171.7,339.2,237.7,335.0,162.5,297.0,202.2,340.7,772.2,779.6,1351,509.9,942.8,2079,1762,1001,810.8,1977,1801,468.7,1689,2027,2079,1267,555.4,953.9,491.4,1039,trifecta
2019-12-02,　津　,1,3.1,15.4,7.2,6.3,7.5,32.7,21.6,17.9,54.2,73.0,96.3,125.5,20.8,37.3,87.2,41.4,25.2,35.0,121.4,65.1,56.9,162.1,137.8,106.9,240.0,1096,1147,617.2,874.4,1632,2532,2369,447.8,1562,2040,1311,524.6,834.6,2225,1499,191.2,644.3,408.0,378.6,296.1,1165,1360,798.4,1266,2040,3672,1791,807.1,1266,4080,1440,906.8,966.4,3672,3060,667.7,412.6,1130,1562,918.1,2098,3193,3193,1440,1883,3865,3865,1335,2623,4590,3865,2225,2160,3060,4590,185.9,374.7,864.1,333.8,386.5,1985,2532,966.4,941.7,1932,3497,2532,1385,1708,4320,2098,680.1,966.4,2720,3193,358.3,544.1,1530,854.1,650.0,1385,3672,2720,1064,1669,4590,3497,3060,3865,5650,5650,1311,2160,4080,4590,trifecta
2019-12-02,尼　崎,1,14.4,77.7,45.5,188.2,13.0,33.6,16.1,88.6,168.3,126.3,254.6,509.2,73.9,53.0,240.6,320.5,624.1,330.7,976.6,703.5,26.0,107.9,58.6,193.9,25.0,55.4,25.9,102.2,258.6,135.2,198.5,592.9,101.1,54.8,165.6,243.4,855.8,365.6,1169,610.3,12.7,31.9,13.9,65.1,15.6,32.5,14.5,60.1,64.3,57.3,51.3,117.7,20.8,18.0,43.0,56.2,239.2,220.7,273.9,155.1,427.9,321.7,741.1,1257,471.6,272.1,482.6,1092,343.0,254.6,281.4,864.7,643.5,367.3,338.8,922.3,2075,1627,1537,1694,157.5,109.8,441.5,542.5,163.7,90.0,318.0,421.3,88.7,74.3,191.2,265.2,741.1,488.3,360.9,1106,1064,691.7,648.5,1566,1566,1185,2515,1886,2243,1360,2305,1729,1203,1169,1804,954.1,1456,2767,2594,3074,2075,1596,1037,2862,trifecta
2019-12-02,鳴　門,1,5.6,12.5,8.5,177.0,5.6,9.2,7.6,151.9,22.2,21.2,41.3,257.3,21.3,21.1,46.9,118.9,630.3,512.6,682.6,708.3,52.3,87.8,70.6,585.5,148.3,356.0,296.0,1165,261.9,500.9,533.3,1514,250.4,449.6,582.9,2233,2159,2058,2485,3874,39.8,50.2,43.8,385.2,119.9,252.3,238.2,1062,133.2,248.5,275.0,890.1,143.6,267.2,385.2,1037,1330,2195,3467,2744,193.7,178.7,243.5,1079,290.1,636.4,585.5,2026,298.7,636.4,818.3,1996,396.8,624.4,878.3,1480,1909,3293,2485,3378,154.2,153.0,325.3,697.0,280.3,508.6,727.8,1829,268.3,535.5,934.3,1711,542.1,849.9,1053,1330,1626,2159,2864,3378,1689,2124,2395,2058,2688,4249,5269,4879,3560,5728,4705,4705,2583,4391,5067,5489,2439,3992,4249,5269,trifecta
2019-12-02,丸　亀,1,8.9,28.4,10.6,9.6,15.2,40.1,20.5,18.7,43.6,59.0,56.9,40.7,22.2,34.1,58.5,20.4,18.9,28.6,47.8,22.1,41.3,97.9,47.5,43.3,157.2,552.3,240.1,260.3,292.4,730.2,560.8,407.5,128.9,323.8,528.1,124.6,111.5,294.8,520.6,159.0,162.3,248.9,158.1,141.4,250.7,735.1,440.5,459.0,475.1,929.9,954.4,643.8,306.4,453.3,1169,366.3,278.2,461.0,745.2,485.7,264.7,352.1,273.3,218.0,398.5,805.9,659.4,594.5,591.3,1077,1007,782.7,365.1,621.7,946.1,340.0,283.3,566.6,794.2,397.1,91.8,163.6,262.1,84.8,180.7,581.8,740.1,193.2,308.2,675.8,1145,461.0,420.1,782.7,1066,395.6,112.1,162.1,360.2,365.1,69.8,144.3,177.2,79.9,128.7,360.2,581.8,195.6,303.9,528.1,870.4,546.7,336.8,684.3,800.0,506.0,116.6,185.9,380.4,420.1,trifecta
2019-12-02,宮　島,1,7.5,6.6,17.1,78.4,10.9,14.0,19.0,71.2,12.7,19.0,27.6,108.4,37.8,39.8,49.2,131.5,312.8,272.2,378.5,411.4,29.5,25.5,46.7,181.6,85.3,92.6,142.5,526.9,69.8,112.6,142.7,520.8,171.2,246.8,245.5,804.4,958.5,1112,1185,1305,50.0,48.4,55.7,162.9,114.7,114.6,160.0,523.8,106.6,143.0,157.7,457.3,109.6,186.1,194.6,383.4,883.3,1098,948.4,892.0,63.9,94.6,92.8,234.6,103.6,191.2,193.7,487.0,174.9,229.2,276.3,693.0,161.4,185.7,269.7,357.5,703.9,874.7,1098,892.0,184.6,180.9,249.5,506.1,291.5,278.0,357.5,990.1,244.1,425.0,481.8,850.0,333.7,405.8,536.3,874.7,1269,1201,1407,1501,1580,2310,1917,2252,2502,2574,2197,2906,2650,2574,2815,1802,2371,2197,3003,2310,2650,2730,1958,2145,trifecta
2019-12-02,下　関,1,18.7,8.3,45.6,38.1,25.5,11.5,42.6,50.6,5.9,7.0,13.5,12.4,103.8,108.5,55.3,145.4,88.6,104.9,44.2,169.1,116.6,72.9,249.4,182.3,401.5,751.6,868.5,786.9,131.0,496.8,601.2,505.3,771.3,1260,1116,1954,681.6,1522,923.2,2021,256.5,127.7,373.4,388.2,437.5,693.7,1095,977.1,177.9,604.3,563.7,532.9,728.2,881.5,723.7,1522,814.2,1317,945.5,1861,23.8,34.9,30.2,33.3,77.8,281.1,284.5,209.3,122.3,366.4,400.1,266.4,83.4,244.2,327.5,148.0,82.8,233.1,292.3,165.3,335.9,398.8,215.1,415.7,1002,1260,1172,1803,1288,1651,1363,2605,293.1,953.2,938.0,574.7,574.7,681.6,792.2,583.3,393.4,509.7,196.0,776.5,630.3,1172,953.2,1675,1037,1447,1274,2021,252.1,901.9,1138,888.2,1651,2548,2791,1484,trifecta
2019-12-02,若　松,1,13.0,16.1,64.1,30.9,16.5,23.8,78.7,24.6,28.2,36.7,87.6,50.8,131.3,204.4,147.3,239.9,40.0,35.7,48.8,152.3,26.7,25.9,74.7,45.8,52.6,52.2,156.0,79.1,32.1,39.3,53.7,49.9,156.9,209.6,119.3,241.0,85.9,102.7,94.1,239.9,42.1,55.7,165.1,57.2,70.4,87.0,244.0,99.7,123.1,123.5,329.2,143.0,327.0,419.3,530.4,498.0,99.2,114.0,142.2,368.8,59.7,93.0,138.9,110.8,61.6,86.2,104.7,101.8,134.4,123.4,283.5,184.7,155.0,131.1,227.1,244.6,148.8,140.3,179.7,332.6,383.2,421.1,428.4,533.2,392.4,524.7,314.5,605.7,587.5,663.0,721.5,943.5,286.0,305.6,533.2,536.1,557.5,695.9,817.7,691.0,100.5,100.2,144.9,314.5,119.9,133.6,141.1,358.1,137.6,154.0,196.6,456.3,228.1,171.2,219.5,430.3,503.2,493.0,705.9,527.5,trifecta
2019-12-02,唐　津,1,8.8,5.4,8.0,29.2,14.3,13.3,20.4,49.7,7.7,15.6,10.1,28.3,18.3,40.8,19.7,41.5,100.2,135.1,88.1,92.7,183.0,98.4,155.8,312.1,582.8,1024,1815,2049,270.9,1024,726.0,1381,536.1,1427,876.2,2352,1381,2887,2352,3257,307.6,257.7,382.6,779.4,658.3,1221,2082,2703,502.1,1460,1512,1494,948.1,2082,2117,2703,2117,3025,2823,2954,118.6,225.2,122.9,244.3,266.9,1155,830.4,1309,486.8,1460,1411,1671,266.9,683.0,1245,585.5,686.7,1588,2268,1233,306.8,533.8,282.3,412.5,567.2,2592,934.2,2229,907.5,2541,2823,2887,372.5,941.1,2153,969.8,876.2,2117,2887,1381,1351,1954,1165,1134,1716,3529,2823,3630,2310,3850,3970,4381,1443,3098,3529,2397,1494,3098,3529,2310,trifecta
