date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-30,戸　田,1,12.9,14.6,37.9,203.2,20.9,22.1,43.3,284.9,24.3,24.9,46.2,265.5,95.0,97.1,109.9,516.6,532.6,686.0,809.0,1339,20.4,19.6,44.2,273.1,29.8,22.2,45.1,331.1,29.3,27.0,39.3,289.7,117.1,100.5,88.3,575.5,616.9,985.7,612.5,952.8,40.4,44.2,74.3,430.9,45.0,31.1,54.2,398.8,47.5,40.6,46.8,368.0,118.1,99.7,83.4,686.0,884.0,708.7,985.7,1128,48.3,57.0,62.9,368.0,51.3,43.5,53.2,361.8,74.5,57.5,76.7,471.1,74.5,70.5,85.4,309.5,549.7,644.7,840.7,697.2,252.2,304.1,263.8,932.1,283.0,223.9,224.4,1143,341.6,241.5,230.5,1128,227.4,218.2,213.8,902.7,2256,1143,1750,1824,840.7,1058,1478,2522,1319,1824,1361,1994,922.1,2198,1994,2091,1478,1383,2679,2317,2766,2256,2041,2198,trifecta
2019-11-30,江戸川,1,11.8,16.5,38.7,13.1,14.5,25.3,36.9,17.8,26.7,45.8,111.0,42.6,68.0,85.7,190.0,97.3,24.9,30.0,50.6,89.4,37.2,40.9,84.0,35.0,69.1,98.0,161.8,92.9,79.4,117.7,231.7,94.9,200.1,247.7,313.7,257.5,79.9,132.5,137.9,295.6,49.1,75.4,84.8,49.5,74.6,106.9,174.4,89.5,117.2,136.8,184.7,107.4,140.0,210.7,228.8,185.6,92.2,123.8,134.8,239.5,108.8,172.7,232.5,123.6,128.3,175.2,334.2,143.1,222.4,219.7,256.6,163.6,334.2,382.2,332.6,240.3,169.0,193.1,217.0,279.5,223.1,215.1,370.3,231.7,343.8,454.7,516.9,368.4,260.3,435.4,460.6,359.2,498.9,475.8,516.9,460.6,301.9,362.9,449.0,492.1,76.6,100.9,129.7,236.3,112.6,216.4,202.9,488.8,144.5,219.0,211.9,410.5,223.1,239.5,260.3,516.9,368.4,614.1,588.9,584.1,trifecta
2019-11-30,平和島,1,10.3,14.5,29.9,32.9,12.7,11.4,20.4,23.2,21.8,18.8,37.9,36.5,59.2,56.2,76.3,62.7,88.5,77.5,93.9,112.3,33.0,39.3,86.7,87.6,86.3,96.8,192.2,177.3,97.3,116.2,227.2,180.8,261.4,295.1,331.1,394.8,292.6,380.3,340.7,585.3,51.8,40.1,63.5,64.5,103.6,103.9,193.0,176.5,64.9,100.6,98.8,89.5,149.1,226.6,188.5,195.8,189.0,313.1,222.1,285.1,75.0,74.4,102.9,95.2,127.5,142.1,210.4,178.5,109.0,151.3,168.0,137.6,151.9,204.0,219.3,144.3,190.6,278.1,264.1,238.4,256.8,221.9,272.3,245.2,390.8,468.7,497.1,595.2,293.6,523.6,447.3,442.8,335.2,453.6,418.7,287.4,356.8,651.2,553.2,417.7,331.7,286.2,366.9,409.9,529.9,707.3,600.2,1032,404.7,721.8,515.2,768.9,433.0,599.2,562.0,624.7,507.8,975.0,804.0,586.3,trifecta
2019-11-30,浜名湖,1,17.3,6.0,10.5,12.7,26.8,48.5,68.7,81.6,11.5,42.2,22.8,28.0,32.4,107.1,45.6,77.3,39.7,111.6,57.8,90.8,52.5,22.7,35.0,37.5,155.2,278.2,270.7,396.6,56.9,192.6,102.2,106.5,118.8,320.5,177.2,272.5,129.6,445.1,172.6,348.3,141.5,140.5,165.5,207.5,288.2,294.6,320.5,450.1,231.5,339.5,445.1,381.5,374.4,455.2,715.4,541.4,482.7,656.8,741.9,616.3,53.5,164.8,64.8,94.9,76.6,305.8,121.0,135.3,274.4,564.3,328.4,455.2,106.8,155.2,413.0,173.4,183.7,182.9,476.9,205.4,136.7,288.2,147.8,238.4,169.7,465.8,242.8,417.3,513.6,852.4,890.3,728.4,182.1,260.1,646.2,381.5,381.5,460.5,572.3,513.6,165.5,471.3,238.4,367.5,290.3,870.9,342.4,556.4,702.9,1214,1027,890.3,357.7,317.9,690.7,445.1,413.0,500.8,626.0,494.6,trifecta
2019-11-30,住之江,1,6.3,9.5,6.5,132.5,9.0,12.7,9.7,151.7,16.9,25.3,24.6,266.7,12.7,16.2,25.8,199.1,623.6,861.2,886.5,766.3,39.4,68.5,50.1,522.7,151.2,343.8,288.9,1102,271.5,561.6,483.5,1644,151.2,372.1,496.8,1532,2825,3118,3014,4110,84.6,102.7,71.4,548.0,176.6,388.1,290.7,1205,299.4,594.9,418.6,1238,147.7,320.6,488.7,1391,2659,3118,3118,2055,135.1,194.4,136.8,895.3,289.8,568.7,538.2,2260,354.6,598.8,766.3,1808,242.4,401.9,747.3,1016,3931,2102,4306,3014,75.1,102.9,156.9,606.8,151.9,290.7,510.8,1965,176.2,420.5,786.3,1559,310.7,561.6,800.2,993.7,1370,2055,2102,3617,1144,1808,3349,2009,2318,2511,4759,9042,2511,2825,3617,4306,5319,9999,4110,9042,3014,9999,4306,4110,trifecta
2019-11-30,尼　崎,1,20.4,30.1,122.5,317.2,17.4,5.3,28.1,118.3,21.5,6.9,26.8,144.7,247.9,104.2,118.9,640.8,911.6,604.9,548.5,911.6,126.9,150.8,440.3,911.6,177.3,167.6,387.5,980.6,239.7,190.3,486.6,1135,951.8,863.0,898.9,1541,2157,1659,2087,2311,45.1,12.4,50.4,155.9,100.8,80.5,212.9,407.0,16.9,45.7,37.3,86.7,118.7,254.8,102.7,298.2,557.9,799.0,434.3,688.5,59.0,18.9,46.5,135.1,126.9,98.3,180.7,349.8,21.8,57.6,42.3,99.5,63.4,128.9,60.7,125.9,318.8,431.5,252.8,257.8,593.8,251.8,344.2,966.0,886.6,851.6,911.6,1703,277.7,799.0,288.9,1377,287.6,534.9,247.0,752.6,1849,1849,1749,1294,2311,1749,1903,3082,3236,2231,2311,2589,2022,2157,1097,2696,2231,2022,1198,1471,2942,2814,3236,1749,trifecta
2019-11-30,鳴　門,1,4.3,7.2,13.0,41.2,5.8,9.1,11.3,41.7,17.4,20.3,38.8,82.9,32.6,31.2,59.5,102.6,207.4,166.1,316.0,273.4,35.7,62.5,100.7,176.7,124.8,268.4,369.6,764.5,312.6,551.0,993.3,1149,373.4,603.4,1123,1678,1177,2086,2355,2704,66.4,92.7,95.1,240.1,136.2,361.4,453.5,626.7,272.9,466.5,695.3,1043,262.1,548.9,895.8,1248,1248,2028,2116,2517,219.5,293.8,284.6,584.1,426.9,802.3,1327,1505,531.0,869.2,756.6,2000,532.9,1168,1431,1445,1604,1678,2704,3107,299.8,282.4,419.6,588.8,478.7,912.6,1431,2056,411.3,839.2,1604,2317,624.0,1553,1717,1921,1248,2517,2980,2517,1604,2147,1759,2179,2086,3107,3946,3318,2655,4172,3744,5035,3107,3744,4056,4710,2212,4710,5408,4867,trifecta
2019-11-30,丸　亀,1,11.9,10.6,34.0,37.9,11.5,6.5,19.3,22.4,11.1,7.4,17.8,20.3,86.4,63.7,52.5,91.1,110.0,92.4,70.4,130.6,120.0,112.8,208.7,214.9,281.6,360.1,873.6,881.7,225.1,377.4,650.6,714.7,748.8,1241,1209,1451,881.7,1780,1164,1887,106.6,52.8,60.9,119.4,239.4,274.2,483.8,664.4,88.6,218.9,234.1,193.3,206.4,720.2,616.6,799.5,391.4,916.0,542.2,1072,61.1,43.1,66.7,72.4,165.5,292.1,410.2,352.0,101.6,271.1,271.1,260.6,128.0,348.1,305.3,211.0,181.7,464.7,350.7,291.2,742.9,249.6,307.3,507.2,1275,1275,1497,2096,285.9,1474,1474,1965,303.3,1060,827.6,688.6,1194,1965,2051,1387,1014,748.8,561.6,1110,1241,2695,1887,3145,1025,2695,1387,2620,612.6,1626,943.5,1521,1572,3043,2695,1780,trifecta
2019-11-30,宮　島,1,14.7,8.4,25.6,11.0,20.8,15.5,34.3,20.2,10.3,18.0,27.2,9.7,58.6,62.9,50.2,42.9,23.3,39.4,20.4,51.0,117.6,76.4,177.4,102.2,319.7,491.1,684.6,633.4,183.1,494.7,533.6,338.8,410.7,857.9,691.6,484.1,305.3,868.9,445.9,599.8,206.6,169.8,215.1,168.1,370.3,445.9,627.5,779.0,309.4,555.5,574.3,418.3,358.6,633.4,706.0,498.3,329.0,836.7,605.1,579.2,91.0,138.0,123.6,63.5,184.6,440.1,442.9,292.1,337.2,589.3,633.4,434.4,192.5,423.6,484.1,183.1,111.6,240.3,342.3,208.5,302.5,335.5,258.6,209.1,491.1,996.7,836.7,677.7,513.4,968.2,996.7,569.5,318.2,698.7,797.3,340.5,238.6,551.0,533.6,382.9,164.5,236.1,124.1,221.4,378.6,1093,564.8,744.8,494.7,1383,857.9,891.8,198.7,505.8,744.8,555.5,415.8,836.7,880.2,621.8,trifecta
2019-11-30,徳　山,1,3.7,6.7,18.4,10.9,6.2,10.3,19.9,18.2,17.5,21.6,50.9,36.9,57.1,57.4,98.9,101.1,44.8,64.2,78.5,125.0,80.6,125.5,249.9,155.0,261.3,835.8,1543,1052,473.0,1068,2013,956.8,1107,2273,3109,3410,658.7,1639,1155,2225,115.9,168.2,211.4,220.7,268.0,810.2,1208,1124,350.6,870.2,1174,961.2,590.6,1543,1478,1510,839.1,1626,1346,1940,232.8,327.3,418.7,349.5,513.2,1346,2114,1215,607.6,1297,1021,1458,948.2,1807,2033,1468,714.4,1078,1747,1822,474.1,515.7,771.7,664.9,915.4,1733,2157,1888,927.4,2298,2610,2711,1329,2782,3064,2114,1174,2349,2180,2093,546.4,919.4,810.2,1400,877.4,2487,2033,3064,1409,3844,2857,3645,1194,2225,3524,2937,2053,4806,3844,3253,trifecta
