date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-10-27,江戸川,1,12.9,48.1,21.5,26.2,21.7,67.1,37.9,38.9,128.5,160.2,237.1,216.9,49.8,72.2,235.9,101.7,62.9,85.5,235.9,132.0,13.6,59.1,21.9,24.1,22.9,77.6,31.5,26.0,165.1,172.1,199.9,189.3,44.7,50.7,180.2,66.0,50.3,48.0,191.4,83.9,39.7,126.8,63.2,58.4,38.5,101.4,48.0,44.0,261.1,215.1,252.5,225.8,105.3,77.8,240.7,106.7,83.8,62.4,208.4,112.9,307.7,469.9,549.2,495.0,350.0,406.8,417.4,384.5,534.1,457.6,643.7,492.2,648.5,448.3,646.1,535.8,675.9,599.8,650.9,702.9,93.4,155.2,460.0,183.8,89.7,102.4,293.3,135.0,195.4,142.0,497.8,235.9,591.7,439.3,606.0,570.6,202.7,155.8,218.8,493.6,87.6,128.9,418.4,213.2,86.7,87.7,354.3,161.0,133.1,100.3,386.2,246.4,714.4,623.2,714.4,809.8,303.0,192.7,312.1,717.3,trifecta
2019-10-27,多摩川,1,12.3,8.3,125.2,23.3,16.0,9.7,139.8,27.8,7.9,9.1,95.7,12.6,335.5,346.0,289.9,323.8,42.5,52.4,33.9,316.4,73.0,56.0,477.3,116.5,212.9,212.1,738.2,357.2,128.7,227.8,1203,285.4,1977,1628,1582,3460,305.9,907.7,553.7,3460,119.0,68.7,435.9,170.9,225.0,246.0,769.0,376.6,91.9,223.2,988.7,212.9,1044,971.4,1909,2516,374.1,719.1,395.5,1909,24.6,30.0,158.2,25.2,65.2,118.8,439.4,106.4,68.3,138.4,465.3,134.7,359.5,659.1,709.8,465.3,46.8,71.6,109.6,242.8,1287,651.4,938.5,1419,2768,2914,1419,2636,1786,2768,2768,2768,1107,2407,2768,1496,2050,3460,3460,2768,158.6,262.4,133.4,728.5,286.9,659.1,366.7,2214,507.9,865.1,595.3,2214,132.4,211.3,305.9,576.7,1350,1909,2050,1677,trifecta
2019-10-27,常　滑,1,12.7,39.4,17.5,78.3,12.4,30.8,10.4,51.4,96.5,87.1,107.5,202.5,24.2,18.3,73.5,69.8,282.1,220.4,456.4,238.8,35.3,109.1,42.7,140.1,64.0,179.2,55.1,180.5,407.5,412.4,429.7,583.5,78.5,75.2,290.9,221.8,466.8,526.7,815.1,549.2,26.2,51.2,17.5,70.2,45.5,95.8,37.9,107.3,109.4,162.2,79.0,157.5,22.3,33.5,56.9,46.0,228.2,267.4,356.6,150.1,475.5,312.1,359.1,590.2,573.8,546.3,503.4,666.9,329.1,615.0,324.0,486.7,491.4,597.1,410.8,437.0,968.9,908.9,784.0,802.4,58.3,35.4,154.2,112.9,86.8,85.9,321.9,218.5,41.5,66.3,146.5,94.9,350.5,518.7,322.9,438.9,232.9,326.0,195.6,518.7,835.0,1027,2013,841.8,959.9,942.2,1937,987.5,1027,1268,1283,529.4,1488,1902,1194,1092,760.8,1037,518.7,1037,trifecta
2019-10-27,　津　,1,7.2,9.0,10.6,42.4,8.7,10.7,10.1,45.0,15.0,17.1,18.0,49.3,16.8,17.1,26.1,47.0,149.0,189.2,201.2,151.3,108.4,82.5,108.1,320.2,213.4,358.0,465.7,1074,237.0,493.3,465.7,965.2,317.1,853.8,584.2,1256,1256,2018,2296,2466,180.0,154.8,159.3,432.4,367.9,450.0,802.4,1233,306.9,569.2,1074,1447,329.7,740.0,912.3,1128,1624,2664,2561,1707,114.4,160.1,105.2,245.7,214.8,550.4,432.4,900.0,292.1,666.0,1074,1800,164.0,326.4,508.4,411.1,783.5,723.9,1902,792.8,111.5,111.5,119.7,188.6,237.0,605.4,516.3,723.9,281.0,622.4,765.5,994.0,214.8,469.0,616.6,559.6,486.1,774.4,1189,1189,1417,2081,2664,1332,2895,4162,4440,4162,2664,7400,3505,3171,3171,4162,4162,4440,1752,3700,2895,3330,trifecta
2019-10-27,三　国,1,8.0,10.2,50.5,25.7,7.7,4.3,36.8,10.0,12.7,8.1,42.1,16.3,131.2,113.2,125.9,151.0,53.5,31.3,34.6,158.2,113.7,119.5,401.6,330.9,303.1,522.1,1174,1468,382.0,540.1,903.6,1044,1174,2135,2043,2764,870.1,2349,1566,3356,192.5,108.7,372.9,199.1,388.3,566.1,1044,903.6,290.0,757.8,939.7,594.8,958.9,1305,1468,2764,757.8,1957,783.1,2936,130.8,106.7,234.9,136.9,330.9,734.2,1021,854.3,281.3,810.1,839.1,552.8,540.1,1269,1021,711.9,439.1,839.1,1021,1423,711.9,691.0,580.1,958.9,1118,2349,2349,2473,1204,3356,2043,3132,734.2,1879,1305,1678,2473,2936,3614,2349,494.6,378.9,451.8,1515,1174,2135,1957,3356,757.8,1957,1423,2936,796.4,1515,1423,1740,4698,2764,5873,4271,trifecta
2019-10-27,丸　亀,1,4.8,7.5,20.3,25.4,6.4,7.0,18.5,25.0,13.8,15.6,45.5,48.9,53.1,57.2,78.3,104.7,74.7,79.6,113.1,171.2,57.5,80.7,164.3,187.4,143.4,313.4,485.9,630.8,204.3,412.8,819.1,949.2,663.8,839.4,1587,1991,573.8,1253,1451,2208,67.0,78.7,126.1,173.6,150.9,298.7,488.3,558.0,201.5,343.1,546.0,587.1,406.2,619.3,967.3,1154,611.8,1069,1058,1692,133.2,155.3,224.2,290.2,212.9,451.4,520.8,672.6,242.4,520.8,781.3,923.3,349.0,890.9,1025,906.8,681.6,1036,860.7,1223,372.0,386.2,406.2,715.2,646.9,1209,1372,1538,608.2,1336,1493,2116,468.0,1916,2308,1538,1181,2418,2477,2362,421.4,481.3,787.3,1104,853.5,2072,2257,4062,976.6,1538,1781,2987,1751,1751,2308,3077,2418,3174,4232,3761,trifecta
2019-10-27,児　島,1,12.1,17.4,43.0,24.3,10.6,7.3,20.8,11.2,19.1,12.2,39.0,20.5,86.6,73.0,116.9,112.9,46.4,33.8,49.2,110.8,61.8,85.7,181.5,122.4,135.6,252.4,486.9,330.8,210.0,365.0,784.9,430.7,618.8,996.1,1312,1139,451.9,701.0,762.8,1300,49.4,26.4,66.6,37.2,133.1,204.5,370.0,233.2,51.1,139.2,153.0,77.6,260.7,498.6,405.3,353.7,122.9,266.8,151.1,322.4,104.1,57.9,142.4,90.6,221.2,349.7,593.3,391.1,81.9,227.5,256.1,132.6,326.3,636.9,517.1,384.9,166.7,293.4,227.2,318.4,691.5,432.4,695.7,778.3,1075,1481,1851,1707,640.4,1616,1404,1354,779.6,1859,1412,1122,1358,2331,1945,1682,395.1,301.9,433.2,909.3,685.3,948.7,1058,2059,421.2,891.6,647.6,1651,571.8,839.5,661.6,1379,1546,2307,2197,1759,trifecta
2019-10-27,下　関,1,13.3,5.4,16.7,10.8,31.2,29.7,58.6,47.4,8.9,23.6,24.1,13.9,38.5,77.2,55.8,51.9,19.9,54.7,23.9,56.4,103.2,66.8,130.1,82.9,323.3,603.1,863.6,527.7,166.6,510.0,542.8,312.7,506.6,1151,904.7,791.6,187.6,633.3,379.9,617.8,249.9,221.5,367.1,320.6,429.3,710.2,938.2,690.8,415.2,775.4,1085,730.7,767.6,962.0,1357,1041,684.6,1085,1027,1206,68.8,185.3,104.9,67.0,147.2,660.8,404.2,240.5,393.7,723.7,723.7,531.4,191.9,356.7,598.4,228.2,126.4,214.0,466.2,255.0,274.3,426.9,293.4,226.1,567.1,1433,1055,730.7,767.6,1999,1550,1461,410.8,999.9,1288,493.4,355.1,678.5,1134,622.9,53.5,138.6,67.6,131.0,104.9,358.4,192.8,345.4,363.6,622.9,584.6,904.7,146.7,268.5,589.1,356.7,290.0,510.0,949.9,477.9,trifecta
2019-10-27,若　松,1,8.0,85.6,15.3,30.3,9.2,65.5,10.1,22.6,150.7,160.4,299.9,209.8,21.4,19.9,149.9,40.9,50.3,51.7,255.4,67.0,31.8,197.0,43.5,86.6,52.7,303.2,64.2,96.8,568.9,613.1,1103,506.2,100.8,93.6,580.9,192.9,237.8,180.3,836.1,270.5,26.5,168.7,25.2,46.6,46.2,269.1,51.2,78.3,308.3,441.4,399.8,336.4,44.9,61.8,291.9,70.0,99.2,116.4,459.8,113.5,437.9,414.9,627.1,541.0,745.7,875.9,1199,672.9,606.4,862.2,1061,836.1,620.0,1226,1149,1041,1174,1149,890.0,1672,71.9,60.0,363.0,94.4,127.4,131.3,599.8,193.6,83.1,119.1,520.6,146.7,497.1,777.2,904.6,689.8,128.6,173.5,164.2,557.4,192.9,187.7,681.3,196.3,367.9,351.5,1313,418.0,243.1,308.3,1254,281.5,1379,1576,1532,1623,243.1,342.7,301.5,1345,trifecta
2019-10-27,芦　屋,1,11.4,5.5,30.1,11.5,25.1,19.0,50.6,42.4,6.4,13.4,21.7,8.1,97.6,107.9,70.4,85.2,37.8,85.4,27.3,94.6,116.0,49.4,201.9,86.4,426.8,897.2,1038,1177,135.8,609.9,612.0,237.8,789.8,1743,1177,1274,371.1,1540,455.2,1432,397.4,303.9,679.5,653.1,577.5,993.7,1966,1359,467.9,1120,1665,1100,1514,1905,2149,3242,1093,2100,1812,2843,42.1,96.1,73.9,40.7,94.6,406.2,340.3,153.1,280.4,669.6,892.8,526.5,156.1,326.5,441.1,188.2,86.6,154.5,356.8,199.8,888.5,1062,460.9,724.8,1389,2567,1553,2149,1743,3554,2531,3554,506.3,1283,2281,892.8,1015,1966,2603,962.6,378.7,760.6,249.4,814.2,632.9,2149,748.2,2076,1566,2800,1866,3360,306.0,674.5,1389,1021,1283,2640,3080,1292,trifecta
