date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-11,桐　生,1,26.2,21.8,57.5,184.6,44.2,36.0,77.3,290.7,26.1,31.9,45.3,175.6,127.7,131.6,90.4,353.2,615.8,874.8,600.0,965.0,34.2,29.0,57.9,403.4,52.2,21.8,37.6,391.6,32.5,18.4,26.3,252.9,132.3,60.5,60.3,531.8,1075,1051,1028,908.8,77.4,68.8,108.0,793.2,79.4,33.0,53.6,480.0,59.5,28.0,38.4,306.9,171.4,79.7,78.5,725.6,1701,1318,900.0,1231,37.3,47.2,55.3,313.0,39.5,21.1,26.4,231.1,55.0,27.1,33.4,266.6,56.2,30.0,35.0,187.5,477.5,668.6,443.6,514.3,262.9,298.1,200.4,761.0,287.1,162.2,121.4,800.0,307.9,195.4,147.8,1028,152.4,90.0,114.1,544.2,1300,1040,1418,1075,1397,1872,1215,2127,1800,1534,1671,1300,1088,2400,1440,2127,1800,1613,1337,1300,2340,1509,1991,1141,trifecta
2019-11-11,江戸川,1,22.4,18.9,64.5,21.3,32.8,26.0,61.7,35.1,28.9,37.8,56.8,26.8,153.8,160.4,123.0,112.8,38.9,67.2,42.7,94.8,57.5,45.2,149.2,43.3,86.5,73.8,161.8,57.7,76.1,90.8,181.3,51.6,480.2,334.4,363.6,325.7,92.4,95.0,81.0,231.9,63.1,49.2,115.9,56.9,89.8,73.5,176.2,59.5,58.3,62.6,92.9,39.3,237.0,217.1,184.9,194.0,82.3,66.8,57.4,159.3,70.5,80.9,106.8,48.5,106.7,117.9,195.6,73.0,93.7,95.4,123.2,63.3,135.4,172.2,163.5,84.7,69.8,69.4,77.7,82.7,520.2,471.1,363.6,396.3,720.3,345.2,523.8,443.2,542.8,350.0,372.7,462.4,321.5,433.0,356.7,240.8,499.4,451.3,456.8,285.9,132.1,183.1,136.2,322.9,167.2,163.2,143.5,382.2,184.9,142.1,135.9,331.4,152.8,135.9,148.0,226.3,506.1,486.4,423.2,280.5,trifecta
2019-11-11,平和島,1,9.8,28.0,15.6,142.0,11.0,29.7,12.5,139.5,42.6,46.5,48.3,199.3,26.3,25.9,54.6,273.4,585.1,788.7,655.6,850.3,21.0,52.5,31.4,365.2,39.0,89.9,53.9,499.2,117.2,124.8,129.8,788.7,61.9,51.5,130.5,663.6,1327,1876,1649,1432,34.6,72.1,29.2,323.9,54.2,112.9,57.1,457.3,110.8,128.3,117.2,578.9,43.8,62.2,129.2,383.2,1110,1395,1295,1236,87.2,95.4,78.8,300.6,129.5,143.5,134.7,538.8,145.9,160.5,150.3,400.1,69.8,81.3,96.1,172.2,800.3,591.5,333.8,625.5,57.5,52.1,93.0,329.8,80.2,80.0,145.9,394.3,65.7,90.3,161.9,342.2,98.7,119.8,140.9,281.9,892.1,640.2,697.7,922.3,1327,1755,1700,725.6,1470,1876,2015,1470,1649,1943,1700,2176,1943,1943,1876,1876,688.8,1554,2176,1876,trifecta
2019-11-11,蒲　郡,1,15.6,10.3,13.0,欠場,21.6,13.4,15.6,欠場,11.6,12.1,9.0,欠場,18.9,19.8,14.4,欠場,欠場,欠場,欠場,欠場,67.9,47.2,52.2,欠場,246.3,312.2,304.8,欠場,129.0,286.3,186.5,欠場,167.7,326.4,234.3,欠場,欠場,欠場,欠場,欠場,101.8,60.7,64.2,欠場,297.3,307.2,368.7,欠場,127.7,263.0,135.8,欠場,149.4,327.0,180.9,欠場,欠場,欠場,欠場,欠場,44.1,44.4,24.0,欠場,107.3,197.5,120.5,欠場,135.8,257.4,144.6,欠場,36.3,82.4,85.3,欠場,欠場,欠場,欠場,欠場,84.5,82.2,47.4,欠場,185.6,373.0,228.0,欠場,184.1,409.2,231.2,欠場,58.4,142.9,159.8,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,trifecta
2019-11-11,常　滑,1,13.9,9.4,34.2,42.5,24.6,21.9,61.7,85.7,12.5,23.8,32.4,41.0,98.1,139.8,90.9,212.1,101.1,148.3,113.0,185.2,65.5,24.3,69.3,102.4,115.0,61.3,184.3,181.8,36.7,56.9,57.0,103.2,217.9,398.5,154.7,493.1,277.8,268.3,212.1,365.2,121.0,85.3,236.2,229.3,180.1,87.6,252.8,240.5,111.1,85.3,242.0,158.4,597.7,464.1,464.1,962.2,448.3,229.3,251.2,571.7,24.8,49.4,40.2,56.5,31.8,53.5,48.8,67.6,103.5,62.9,154.7,124.4,54.4,54.9,129.7,99.8,85.9,71.5,152.9,83.9,197.2,340.0,166.4,424.2,222.8,433.5,170.0,626.2,571.7,540.4,512.3,1195,141.9,150.0,310.6,290.0,680.1,680.1,1195,519.0,428.8,616.4,352.2,692.1,580.1,597.7,326.0,917.4,1011,668.6,692.1,1160,355.4,266.5,512.3,481.1,1066,1272,1461,773.5,trifecta
2019-11-11,三　国,1,6.5,7.4,62.8,36.7,9.1,14.1,78.1,57.6,13.2,20.6,110.7,57.0,190.3,276.0,357.5,415.2,137.4,190.8,172.2,377.5,16.0,17.4,115.3,60.3,34.5,43.9,210.3,111.5,33.5,48.8,226.5,74.8,397.7,612.9,667.8,874.0,202.2,280.3,184.3,782.2,38.6,53.9,211.3,128.3,56.4,77.4,321.7,178.5,102.9,95.2,392.2,208.2,649.5,599.9,715.1,963.2,467.2,410.4,446.6,969.8,48.0,82.5,269.6,132.3,57.4,89.6,324.0,120.6,140.7,122.9,582.6,271.7,462.7,483.2,749.1,667.8,215.5,172.0,340.3,605.0,496.8,963.2,901.8,1231,602.5,1199,1348,1590,1335,1374,1573,1769,1080,1210,1459,1506,1748,1608,1792,1863,344.5,634.9,522.4,1151,438.3,757.1,394.4,1522,1018,804.4,1056,1573,629.2,384.7,1004,1665,1685,1539,1685,1966,trifecta
2019-11-11,びわこ,1,6.5,21.9,61.9,12.4,5.6,9.6,35.6,5.0,34.6,23.4,91.3,29.7,180.0,123.1,222.1,141.1,24.4,14.6,48.8,114.1,106.7,218.9,538.5,177.4,184.4,668.7,1126,397.7,411.1,950.8,1560,936.2,1352,1901,1963,1484,468.1,668.7,1217,1560,65.5,74.3,258.9,42.0,178.4,408.4,733.2,264.5,213.5,434.6,1031,280.4,715.9,1049,1322,1086,114.1,265.7,362.2,800.7,176.9,151.0,323.7,134.6,353.8,707.6,1241,558.3,250.4,533.8,1170,323.7,676.1,1217,1086,908.3,248.3,468.1,413.9,822.3,950.8,1031,614.7,1014,1690,2253,2173,1521,1521,2253,1901,1963,1014,2028,2098,1448,1383,1415,1789,1644,207.7,115.2,262.3,683.7,515.7,676.1,1170,1601,185.5,533.8,780.2,1690,490.7,908.3,981.5,1294,1106,1690,1521,1484,trifecta
2019-11-11,鳴　門,1,12.8,5.7,8.1,21.4,24.3,21.1,29.8,48.2,8.4,19.4,10.2,18.0,15.8,39.4,18.2,31.9,55.6,91.3,53.2,65.8,196.8,126.1,137.9,317.8,524.2,1301,558.7,1728,351.1,1140,502.8,970.4,308.1,553.1,650.7,970.4,1095,1436,1603,1229,343.5,204.8,236.3,399.3,558.7,1033,970.4,1106,353.4,1043,914.2,1053,646.9,813.4,1349,1349,1286,1286,2048,1875,98.2,160.0,87.6,139.3,295.0,682.8,462.8,650.7,340.3,752.5,709.1,937.5,168.1,338.3,597.9,306.4,299.8,646.9,691.4,449.7,193.0,336.2,167.8,220.3,384.1,1024,604.5,813.4,678.6,970.4,1349,1558,241.0,558.7,906.7,459.0,472.7,813.4,1176,695.7,757.7,1024,526.7,650.7,1580,2212,1580,2257,1813,1843,2087,2765,819.4,1418,2169,1536,906.7,1515,1975,1316,trifecta
2019-11-11,宮　島,1,5.6,10.0,7.8,45.2,8.3,11.9,10.2,51.0,18.0,17.8,20.1,65.7,17.3,19.7,26.2,56.2,145.0,170.5,218.3,209.4,122.5,241.9,194.8,660.3,305.0,863.4,719.5,1439,492.3,967.7,1247,1870,403.7,748.3,984.6,2004,2806,1305,2440,3118,98.6,60.6,89.2,303.3,280.6,684.4,550.2,1220,238.8,623.6,379.2,1220,168.0,529.5,348.6,779.5,1194,1603,1935,1753,224.5,195.5,140.6,313.5,505.6,1439,1194,1477,296.9,876.9,519.6,837.7,160.8,561.2,550.2,381.8,652.6,1122,1169,984.6,159.9,120.9,170.5,279.2,263.5,475.6,935.4,790.5,191.5,660.3,630.6,1403,220.1,738.5,623.6,572.7,652.6,825.3,825.3,1439,1403,1194,1220,1753,2954,2338,3741,5612,1559,2440,3507,3507,1700,3741,3507,4009,2338,2672,3301,3741,trifecta
2019-11-11,下　関,1,12.7,55.7,29.0,48.3,11.1,30.9,6.7,10.8,140.8,89.5,125.5,160.0,35.9,13.8,105.6,26.7,93.5,35.8,187.7,55.8,79.5,256.5,115.6,213.6,144.7,459.0,172.2,286.5,581.7,691.2,1108,1068,264.6,236.9,1030,570.4,519.9,587.5,1250,827.5,39.8,58.5,13.5,21.8,101.4,315.8,119.1,164.5,163.6,312.5,195.1,204.0,23.6,82.8,137.5,41.5,75.8,225.9,205.4,79.1,441.7,292.3,324.6,544.0,683.1,783.3,979.2,1175,343.5,816.0,502.1,459.0,485.5,1432,660.1,804.8,1030,1224,625.0,1175,156.2,63.1,253.2,90.6,246.8,224.2,932.5,413.7,74.0,192.6,277.1,106.6,435.2,1030,593.4,753.2,139.5,345.6,141.9,371.8,549.0,235.0,683.1,282.4,979.2,963.1,1836,1108,252.1,675.3,481.5,272.0,1175,2098,804.8,1432,275.8,864.0,232.2,725.3,trifecta
