date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-12,江戸川,1,50.1,30.3,67.4,110.2,61.2,35.9,71.8,123.6,23.5,26.6,21.1,56.0,96.2,107.1,55.1,189.0,206.4,276.0,177.5,283.8,90.6,41.2,81.2,139.5,144.2,103.2,186.3,292.1,45.3,83.6,40.6,91.3,142.1,193.1,70.4,181.4,276.0,443.3,192.7,284.7,143.7,78.1,164.5,334.5,191.0,130.8,251.3,389.5,86.6,115.8,88.0,187.4,281.2,327.2,148.7,409.0,494.4,661.7,326.0,449.9,23.3,28.8,16.4,49.2,35.0,58.7,27.9,59.3,53.1,75.5,50.7,100.4,20.6,22.9,33.5,28.4,86.0,92.9,134.3,63.5,216.8,194.7,101.1,309.2,253.5,301.9,117.9,305.0,300.9,418.5,182.9,520.1,74.2,84.3,118.1,102.9,420.5,384.5,447.7,175.4,436.8,796.4,282.1,441.1,466.2,947.2,270.2,392.9,569.5,1011,314.6,459.1,374.9,338.3,463.8,236.2,918.2,731.6,825.6,254.2,trifecta
2019-11-12,蒲　郡,1,10.6,13.8,8.8,16.4,18.5,30.2,24.2,44.0,30.7,45.4,41.2,62.2,18.4,34.9,44.2,35.6,47.6,92.8,117.8,68.3,31.2,33.9,18.8,34.8,101.0,245.7,129.7,154.6,137.1,293.1,148.9,206.8,51.4,120.9,94.7,69.2,107.9,214.9,316.8,139.5,135.3,162.9,139.8,234.0,188.1,374.6,263.3,346.0,332.3,470.5,531.5,529.9,295.5,317.9,656.0,501.3,571.1,558.4,744.6,600.2,146.4,253.1,160.4,254.2,206.1,592.1,233.1,275.7,400.1,700.2,681.3,651.1,203.3,211.8,539.6,202.1,522.1,405.6,720.2,331.0,55.1,112.4,143.1,82.5,72.9,187.9,186.5,98.9,305.3,408.4,900.3,531.5,240.7,238.7,612.7,255.0,166.3,154.9,401.0,348.7,273.5,578.5,668.4,324.9,338.7,646.4,697.5,350.1,791.3,805.8,1131,844.3,1014,770.6,1326,697.5,422.1,346.0,856.6,735.2,trifecta
2019-11-12,常　滑,1,12.4,11.5,53.1,25.0,15.4,15.6,45.3,24.8,12.9,18.0,52.3,27.2,117.2,79.8,99.1,133.4,43.4,46.3,48.0,132.3,47.4,41.1,130.6,73.6,83.3,121.4,242.2,124.6,80.3,128.4,209.6,111.1,377.6,380.4,359.1,558.2,145.9,153.7,144.2,513.6,55.4,50.2,116.1,68.4,90.4,131.0,224.2,127.1,92.7,140.3,146.3,97.6,209.6,327.1,209.6,211.3,123.7,170.6,159.0,333.5,47.6,79.5,150.6,72.9,75.1,170.6,181.4,99.7,135.8,177.7,296.8,166.2,221.3,190.2,349.3,185.4,102.7,103.3,173.5,215.7,395.0,327.1,374.8,475.5,508.5,558.2,493.8,766.5,431.5,713.3,535.0,870.5,383.2,431.5,546.3,450.5,493.8,744.3,778.1,570.6,114.6,174.1,120.5,351.7,158.0,234.5,146.7,558.2,226.2,288.5,224.2,577.0,142.2,160.5,211.3,407.6,590.3,634.0,766.5,513.6,trifecta
2019-11-12,三　国,1,24.5,36.1,26.6,19.1,22.7,24.5,14.0,9.7,49.4,41.0,38.2,28.3,39.2,25.8,44.9,12.8,26.2,16.4,36.1,14.7,168.1,240.9,220.6,159.2,291.8,710.0,710.0,429.8,498.6,855.1,975.8,1006,568.0,746.7,1195,628.6,316.8,504.9,1169,673.9,80.9,100.9,50.6,31.3,200.0,473.3,420.7,220.6,240.9,497.0,353.4,237.0,120.9,286.5,362.3,115.0,49.0,139.6,176.9,92.0,340.5,345.0,262.4,204.9,526.6,941.1,1252,1144,487.9,893.5,787.4,483.4,396.6,930.1,787.4,296.7,282.5,893.5,483.4,343.5,241.7,173.2,271.8,77.1,607.0,930.1,1067,554.2,306.4,795.2,795.2,289.1,500.1,963.9,935.6,373.3,95.9,356.6,246.2,298.4,104.2,56.9,126.9,53.1,255.7,406.7,746.7,509.7,82.2,267.3,269.1,157.7,265.0,739.7,406.7,308.8,86.4,359.0,194.4,269.1,trifecta
2019-11-12,びわこ,1,12.7,8.4,70.7,34.9,14.6,7.7,61.2,25.9,7.5,6.7,35.6,12.7,155.4,152.7,107.3,192.7,72.8,71.0,48.0,167.6,137.0,95.3,386.5,216.3,312.9,433.9,1334,996.2,175.0,336.8,744.5,456.3,1263,1768,1263,1644,471.5,1263,895.3,1684,157.8,64.7,276.3,164.4,340.0,421.0,654.9,680.1,113.1,348.4,477.9,247.3,760.5,955.8,1088,1198,512.5,852.2,594.3,1286,39.7,31.8,69.1,34.1,116.9,259.0,386.5,219.6,92.4,213.6,338.4,160.0,118.0,211.1,233.4,118.6,76.2,203.8,193.7,176.8,604.5,456.3,401.8,604.5,1334,2143,1240,1607,813.0,1504,1414,1414,418.5,686.7,930.7,481.1,832.1,930.7,1263,714.4,431.3,442.0,235.7,852.2,686.7,1443,1040,1473,680.1,1504,700.3,1768,269.9,785.9,609.7,654.9,1025,1286,1725,744.5,trifecta
2019-11-12,鳴　門,1,4.7,7.1,13.3,91.2,5.7,7.8,10.7,93.7,17.7,18.1,28.6,153.3,34.0,33.2,48.2,223.7,320.6,471.2,517.6,515.3,41.3,59.1,80.5,260.0,107.9,245.1,365.3,774.8,193.3,348.7,563.1,1228,347.7,497.6,667.3,1143,774.8,1030,1832,1673,63.0,73.8,87.5,344.6,141.8,307.8,343.5,954.0,219.0,390.0,394.0,931.0,303.0,522.3,641.3,1374,1581,1832,1697,2099,172.3,205.4,230.8,780.0,281.5,634.3,659.6,1443,343.5,679.0,774.8,1390,398.0,659.6,703.9,1342,1625,1924,1480,2263,339.5,296.7,407.9,962.0,614.0,894.9,1012,1499,547.1,1099,1059,1956,560.4,978.3,1326,1190,1776,1990,2748,2061,1519,1892,1480,1924,2509,3724,3607,3607,2623,2748,2405,3298,2220,3980,3038,3724,2684,2263,3498,4440,trifecta
2019-11-12,下　関,1,11.3,11.0,17.2,9.1,17.4,18.8,22.5,17.6,18.6,25.5,25.8,15.7,34.5,46.0,41.0,23.5,17.8,34.3,24.7,29.4,115.8,112.0,147.7,89.8,236.4,527.9,613.5,681.0,224.0,544.8,523.9,374.2,356.5,972.9,582.1,592.2,181.1,1016,483.0,702.1,160.2,131.9,137.5,146.4,351.0,587.1,562.8,667.7,292.3,562.8,386.9,405.4,463.3,709.4,810.8,694.9,362.2,681.0,636.5,791.9,127.5,181.6,109.3,72.2,232.4,681.0,451.0,352.8,315.3,810.8,661.2,486.4,173.7,451.0,674.3,192.9,146.4,337.1,479.6,229.3,282.6,428.3,280.2,155.1,572.3,732.3,1016,661.2,667.7,1285,1362,1116,338.8,1047,1547,457.0,207.6,592.2,1216,587.1,172.4,316.7,192.3,186.0,340.5,1031,519.9,702.1,648.6,1513,1047,1945,297.4,582.1,972.9,709.4,288.5,773.9,1583,748.4,trifecta
2019-11-12,若　松,1,15.4,19.2,21.2,148.1,19.4,32.1,19.3,175.7,34.9,47.7,43.6,204.7,30.9,28.4,40.7,150.4,341.2,470.6,463.1,386.4,31.3,34.8,29.3,220.2,50.1,64.5,50.7,313.7,65.4,73.2,54.7,320.6,47.7,53.3,51.9,290.3,566.5,729.4,614.2,634.3,58.5,66.6,38.8,268.9,71.0,80.9,54.0,246.2,113.3,116.9,90.8,270.1,64.4,79.3,92.6,276.5,583.5,607.8,463.1,452.3,64.9,91.1,62.6,242.1,78.6,95.9,60.5,237.2,150.0,119.8,104.0,389.0,66.6,52.7,79.1,157.7,341.2,389.0,435.4,367.0,58.5,55.5,84.4,245.1,89.9,86.7,91.6,297.7,80.0,99.4,132.6,358.0,86.0,78.9,114.6,200.5,408.0,422.8,583.5,601.6,620.8,870.9,1167,897.7,1042,1122,845.7,1326,1080,1357,1061,1268,1061,956.6,956.6,972.6,1042,1101,1167,845.7,trifecta
2019-11-12,芦　屋,1,9.7,14.8,12.7,153.9,8.9,7.3,5.4,118.9,22.7,13.4,12.6,203.2,15.6,9.4,13.5,119.2,547.3,457.0,545.0,394.7,137.7,243.0,217.8,1195,258.9,898.3,603.0,2368,623.2,1264,1094,3520,491.5,840.4,1195,3340,2505,3947,4491,4202,112.2,85.9,63.9,586.7,250.5,719.6,617.3,1973,241.6,784.7,354.9,2554,168.5,504.9,345.5,1714,1973,3618,3340,3177,344.6,225.3,164.0,1184,761.7,1860,1113,3340,438.6,1550,829.7,3177,247.1,829.7,727.7,1447,2171,4202,2771,3520,234.7,122.5,163.2,674.9,527.3,1122,1550,2326,266.9,979.4,641.7,2004,274.2,1059,740.1,1206,1760,4202,3721,3947,2171,2004,1431,2004,2894,4824,5663,6203,2713,5210,3256,4652,2505,5921,3618,5921,1915,5210,4070,5210,trifecta
2019-11-12,福　岡,1,12.5,26.3,48.5,32.3,14.9,24.0,44.7,38.6,60.7,59.6,158.2,123.4,149.9,181.7,284.0,218.7,101.7,116.8,210.6,275.7,15.5,33.5,53.9,34.7,18.0,17.1,28.3,21.9,84.4,48.8,132.2,107.7,201.0,113.8,235.2,173.8,118.3,72.0,169.8,182.9,28.8,41.6,65.6,52.1,27.9,21.8,34.5,27.9,82.0,45.4,93.6,82.9,201.3,106.7,187.8,160.8,144.4,76.2,142.9,192.4,270.8,255.1,494.0,472.1,290.8,133.2,375.2,363.0,279.0,128.4,386.5,301.4,699.2,563.6,584.2,589.6,770.8,662.9,605.0,913.9,533.1,544.5,873.4,763.9,631.8,304.3,746.1,569.9,682.4,326.8,727.0,687.9,1107,799.7,867.5,1103,907.5,710.8,844.6,1168,528.7,710.8,1044,984.2,553.9,233.2,920.5,678.8,675.2,278.7,770.8,904.2,1532,1260,1084,1470,1168,920.5,1093,1319,trifecta
