date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-10-18,江戸川,1,23.7,19.5,45.1,56.3,39.4,42.3,78.1,88.1,36.1,52.2,77.0,114.0,115.5,165.0,153.2,275.3,144.6,169.5,207.5,316.9,44.8,31.5,73.3,101.6,62.2,27.8,58.5,71.8,39.0,27.6,36.1,51.5,135.6,113.8,80.8,217.7,223.3,135.6,121.5,255.7,65.7,63.0,115.0,104.7,70.2,35.0,67.7,81.4,66.0,35.1,53.8,63.3,188.8,105.8,105.5,199.0,183.8,141.3,120.1,240.2,66.4,96.8,92.6,142.0,59.1,41.9,44.6,66.8,101.0,43.3,68.9,73.7,108.4,71.7,109.8,129.3,220.7,118.9,131.3,183.5,209.5,290.4,258.1,427.8,228.9,191.8,140.2,378.3,400.1,227.4,243.4,452.2,266.7,148.5,231.7,299.8,674.2,524.7,529.7,422.9,161.4,182.3,223.8,333.0,154.2,104.3,89.7,188.8,173.8,125.7,124.1,235.1,242.3,121.9,135.1,223.3,441.4,280.2,355.4,280.9,trifecta
2019-10-18,平和島,1,22.8,27.3,78.6,118.8,20.5,13.5,45.7,62.4,27.3,17.9,57.4,73.6,170.1,126.3,161.5,304.8,281.0,196.5,200.6,474.0,53.3,65.1,169.5,193.8,64.4,37.7,123.6,162.4,90.8,50.3,163.4,168.1,341.0,245.8,308.1,532.6,529.3,337.0,334.4,629.8,36.5,20.4,64.8,88.0,45.1,26.2,83.2,106.6,22.1,21.1,38.8,36.1,143.3,138.7,102.1,276.5,199.7,186.7,98.9,305.9,65.2,36.2,81.1,109.3,80.4,40.5,96.9,127.4,31.8,30.4,49.6,54.2,122.9,120.8,81.3,158.0,157.1,170.1,106.6,221.2,490.2,326.8,422.9,837.7,556.6,378.4,476.7,927.7,364.0,395.8,254.5,579.0,425.0,393.9,227.0,535.9,1135,1198,791.6,854.3,743.8,639.1,414.8,1027,821.7,567.6,526.1,1092,560.2,493.0,239.0,725.0,427.1,476.7,259.1,701.5,1348,1120,937.8,854.3,trifecta
2019-10-18,蒲　郡,1,13.0,6.7,16.1,10.4,32.6,38.4,51.5,60.3,12.2,38.0,26.7,14.8,29.0,70.2,44.6,51.8,25.9,81.9,27.0,52.2,76.6,34.6,41.9,40.4,296.8,348.2,563.1,573.8,97.8,278.9,173.1,142.4,97.8,424.3,200.1,247.9,147.6,590.7,213.6,310.5,230.8,238.1,296.8,344.3,409.8,383.7,519.4,717.2,352.3,482.0,725.9,647.8,542.8,602.5,684.6,836.8,912.9,941.4,926.9,1095,70.2,209.9,100.0,68.1,131.2,443.0,245.9,184.2,439.8,684.6,717.2,573.8,149.1,275.1,528.5,201.5,129.5,168.7,510.6,200.1,80.0,200.8,123.2,139.1,118.8,407.1,275.1,258.5,407.1,647.8,825.3,886.0,190.0,348.2,684.6,322.2,238.1,358.6,717.2,365.1,129.0,424.3,184.2,230.8,213.6,762.6,304.3,528.5,987.7,1075,971.8,1038,227.3,362.9,912.9,470.7,325.6,502.1,1075,446.3,trifecta
2019-10-18,常　滑,1,11.3,6.2,16.2,74.8,24.1,27.5,45.4,118.9,11.4,21.5,19.6,74.8,39.0,66.1,39.8,136.4,286.1,442.3,339.4,512.1,27.3,14.1,31.5,121.6,81.5,75.9,134.8,343.4,25.0,58.4,48.0,111.8,98.1,164.9,83.2,333.6,561.3,778.4,405.4,648.7,123.4,150.0,197.9,242.2,143.4,152.0,199.9,499.0,217.0,174.2,293.3,478.5,235.4,225.4,331.7,503.3,778.4,1024,846.1,1061,39.6,103.7,69.0,201.3,51.8,120.8,77.9,213.8,217.8,173.7,262.9,634.6,121.6,108.7,272.8,349.6,583.8,394.4,822.3,678.8,118.4,217.8,109.1,389.2,150.0,286.1,131.7,550.7,353.8,362.6,435.7,941.6,163.5,157.3,374.2,545.6,834.0,846.1,1883,1042,758.2,1242,834.0,1122,1042,1297,810.8,1577,2335,1668,1577,4491,912.2,858.5,1577,1717,1191,1497,2538,1668,trifecta
2019-10-18,　津　,1,11.6,16.6,16.5,54.9,11.9,10.5,8.0,37.9,24.5,19.9,22.0,62.3,27.6,17.6,31.6,49.5,150.3,160.1,213.7,151.7,48.0,77.2,68.7,210.0,105.7,209.7,191.3,513.2,265.8,356.6,367.4,692.1,209.1,292.2,416.9,600.3,922.0,1673,1517,1246,63.3,45.9,30.6,109.2,144.9,269.0,214.7,484.7,113.3,241.6,96.3,302.3,62.0,193.2,109.5,167.2,549.0,1013,744.9,398.5,181.6,129.6,104.5,258.5,348.5,476.2,376.4,725.0,190.5,449.1,190.5,470.7,122.4,249.3,171.0,192.8,722.8,894.9,869.5,455.8,119.0,64.7,104.1,132.5,260.7,351.0,432.4,580.3,102.8,323.1,206.0,313.6,155.0,329.2,215.6,261.5,385.3,637.9,511.1,497.6,872.6,1209,1342,918.5,1596,2808,2493,2395,1508,2201,1628,1285,1986,2070,1908,1071,929.0,1607,1174,1197,trifecta
2019-10-18,住之江,1,11.4,11.3,57.7,93.5,28.3,43.8,146.0,242.5,26.6,60.8,178.0,207.0,186.4,401.5,463.5,652.5,427.5,745.8,698.5,826.6,9.2,8.0,48.9,73.1,13.2,9.3,56.7,77.6,10.9,10.4,55.0,66.3,181.3,192.2,188.9,344.4,349.2,290.0,239.0,583.4,87.7,132.0,354.2,570.0,70.9,48.0,204.1,259.6,147.8,73.4,378.5,527.6,554.1,438.9,793.5,1377,1224,885.6,1271,1740,65.1,135.1,329.5,396.7,49.9,53.8,212.4,185.7,178.4,95.9,566.8,560.4,470.1,411.5,893.6,729.3,774.9,423.9,1033,1140,340.8,708.5,781.0,1239,398.3,493.4,563.5,918.4,910.0,718.7,1377,1944,793.5,763.0,1574,982.1,2204,1626,3005,2680,806.4,2066,1502,1771,1239,1358,847.8,1626,2110,1803,2479,2543,1599,893.6,2755,1740,3099,2024,3199,2610,trifecta
2019-10-18,丸　亀,1,13.1,8.9,25.9,114.9,14.1,6.9,19.2,98.3,9.4,6.9,13.4,66.0,51.7,40.3,33.0,209.0,311.8,266.1,219.9,418.0,106.0,91.1,150.7,456.9,254.0,333.9,658.6,1437,190.4,373.0,592.4,1144,345.7,913.8,566.7,2311,866.8,1786,1370,2679,117.5,43.0,96.0,369.5,222.8,228.0,413.6,1101,66.4,185.0,139.6,285.4,223.7,493.2,303.8,1339,974.3,1637,913.8,2032,50.5,33.6,41.9,123.5,136.6,275.4,302.2,580.7,65.3,198.8,141.0,286.1,70.7,176.7,148.2,193.2,371.9,760.5,662.3,540.7,253.5,234.8,167.6,705.9,371.9,681.4,710.1,1614,363.8,999.0,422.5,2143,185.0,487.1,332.0,548.3,1281,2619,2183,1043,727.7,791.2,510.3,1043,1101,1813,1228,2679,1144,2619,701.7,2357,701.7,1144,999.0,1202,1403,3368,2456,1420,trifecta
2019-10-18,下　関,1,9.2,17.2,13.7,22.9,8.0,10.4,6.1,9.3,30.4,23.9,32.2,41.7,24.7,14.6,35.9,24.1,56.1,34.3,83.4,43.1,129.0,257.1,206.3,365.4,328.7,742.2,666.6,782.6,660.5,1241,1636,1894,467.5,947.4,1674,774.2,727.3,2400,3600,1600,140.0,144.0,85.5,141.4,342.8,423.5,620.7,947.4,365.4,900.0,660.5,1028,213.0,562.5,734.7,545.4,426.0,1565,1384,1090,458.6,409.1,347.8,503.5,483.2,1309,1043,1285,562.5,1469,1014,1263,500.0,1263,1358,590.1,1200,2880,2322,1800,341.2,224.3,441.7,344.5,654.5,1220,1285,935.1,314.4,1500,1333,1358,553.8,1600,1894,1309,576.0,1500,1333,1674,566.9,418.6,750.0,518.0,1220,2571,3000,2000,558.1,2117,2250,1714,1309,3000,3272,2250,620.7,1846,1894,1756,trifecta
2019-10-18,芦　屋,1,6.7,4.4,71.4,20.0,12.1,9.6,86.5,29.6,5.4,8.8,62.8,15.0,266.7,314.0,271.5,359.3,65.9,93.6,63.0,260.3,60.4,41.8,318.9,154.5,257.4,458.5,2491,1137,142.4,393.0,1463,604.4,2363,5422,3762,3234,950.2,1982,1335,3614,165.0,90.9,598.5,288.5,363.6,598.5,2458,1617,170.5,491.6,1396,640.1,1920,3687,3351,3840,1029,2048,1326,3124,51.5,73.8,244.8,81.2,111.8,384.8,826.7,363.6,171.6,463.2,1307,616.5,526.7,743.3,1418,890.6,197.1,372.4,542.2,743.3,1386,1451,1097,1900,2394,4007,3292,4007,2194,5120,4389,5120,1429,2751,3614,2973,3124,4007,4608,4982,837.9,1059,612.4,2425,1280,2525,2143,5120,1739,3178,2596,5586,781.1,1722,2304,3478,3413,5120,5120,5267,trifecta
2019-10-18,福　岡,1,13.0,16.4,42.8,23.9,13.5,6.1,35.5,9.5,21.8,10.3,34.6,12.4,102.5,100.3,85.5,95.6,43.0,24.8,28.3,54.0,84.9,108.0,204.7,121.1,167.8,333.8,766.0,389.9,301.0,546.4,1128,649.9,720.9,2042,1787,1159,377.9,772.9,932.5,1406,71.8,37.6,134.0,48.1,169.8,298.9,635.5,369.7,93.4,245.1,350.1,139.7,510.6,1021,733.2,912.6,131.7,516.8,224.5,680.8,151.8,85.6,159.4,78.2,309.7,446.8,752.5,468.8,134.4,404.6,536.2,183.7,400.9,1361,794.3,498.7,130.5,510.6,220.5,341.8,557.0,504.6,402.7,463.7,963.9,1191,1715,1299,857.9,1906,1361,1429,516.8,1865,1009,801.8,621.6,2144,1682,1340,241.6,144.1,160.9,337.7,473.9,635.5,1191,1505,206.7,649.9,329.9,1208,241.6,997.5,360.4,866.5,659.9,1949,1319,1429,trifecta
