date,venue,raceNumber, 1-2-3, 1-2-4, 1-2-5, 1-2-6, 1-3-2, 1-3-4, 1-3-5, 1-3-6, 1-4-2, 1-4-3, 1-4-5, 1-4-6, 1-5-2, 1-5-3, 1-5-4, 1-5-6, 1-6-2, 1-6-3, 1-6-4, 1-6-5, 2-1-3, 2-1-4, 2-1-5, 2-1-6, 2-3-1, 2-3-4, 2-3-5, 2-3-6, 2-4-1, 2-4-3, 2-4-5, 2-4-6, 2-5-1, 2-5-3, 2-5-4, 2-5-6, 2-6-1, 2-6-3, 2-6-4, 2-6-5, 3-1-2, 3-1-4, 3-1-5, 3-1-6, 3-2-1, 3-2-4, 3-2-5, 3-2-6, 3-4-1, 3-4-2, 3-4-5, 3-4-6, 3-5-1, 3-5-2, 3-5-4, 3-5-6, 3-6-1, 3-6-2, 3-6-4, 3-6-5, 4-1-2, 4-1-3, 4-1-5, 4-1-6, 4-2-1, 4-2-3, 4-2-5, 4-2-6, 4-3-1, 4-3-2, 4-3-5, 4-3-6, 4-5-1, 4-5-2, 4-5-3, 4-5-6, 4-6-1, 4-6-2, 4-6-3, 4-6-5, 5-1-2, 5-1-3, 5-1-4, 5-1-6, 5-2-1, 5-2-3, 5-2-4, 5-2-6, 5-3-1, 5-3-2, 5-3-4, 5-3-6, 5-4-1, 5-4-2, 5-4-3, 5-4-6, 5-6-1, 5-6-2, 5-6-3, 5-6-4, 6-1-2, 6-1-3, 6-1-4, 6-1-5, 6-2-1, 6-2-3, 6-2-4, 6-2-5, 6-3-1, 6-3-2, 6-3-4, 6-3-5, 6-4-1, 6-4-2, 6-4-3, 6-4-5, 6-5-1, 6-5-2, 6-5-3, 6-5-4,placeBed
2019-11-29,戸　田,1,14.0,18.1,15.1,195.4,25.7,34.0,26.3,247.0,28.8,42.0,39.3,274.6,21.7,31.2,37.8,236.6,677.1,561.0,946.4,628.4,23.6,31.4,27.3,320.6,51.2,61.9,56.3,473.2,59.7,85.4,62.2,527.1,42.7,61.3,59.4,402.8,913.3,844.6,1033,755.3,59.4,66.8,46.6,462.0,80.4,81.4,67.3,490.9,91.7,92.4,67.1,392.7,61.1,72.4,73.7,383.1,1091,1122,1076,853.8,85.3,110.7,80.5,586.2,104.8,130.9,99.4,777.7,154.3,138.5,123.5,595.0,75.8,76.3,105.4,443.7,1540,1331,1138,1266,33.7,46.5,52.0,290.9,45.4,64.3,64.1,358.6,74.2,78.8,96.5,411.2,69.7,74.5,100.4,415.6,586.2,638.6,707.6,902.8,1482,1636,2244,1454,1378,1540,1745,1091,892.6,1603,1047,1076,1826,1707,1138,1091,530.7,1227,1428,1571,trifecta
2019-11-29,江戸川,1,11.4,56.1,33.0,28.0,14.0,76.0,26.5,29.2,165.3,132.3,323.1,295.8,62.8,65.2,256.8,114.3,62.1,67.4,237.7,134.3,17.2,84.6,41.3,42.1,22.2,118.2,48.4,27.3,255.9,306.2,417.3,297.1,92.7,76.1,306.2,112.3,78.1,51.6,253.1,120.6,23.4,118.8,47.7,38.9,27.8,115.7,50.5,33.0,211.2,238.5,236.9,236.1,88.5,71.4,229.9,70.2,54.9,41.3,169.3,69.0,274.9,377.0,570.1,535.2,241.8,347.1,500.8,455.3,393.9,372.9,552.1,504.4,701.2,511.8,655.3,473.8,637.4,519.4,589.2,589.2,120.6,125.2,438.2,149.8,139.1,110.2,432.8,154.7,146.3,122.1,438.2,141.6,343.7,579.5,594.2,599.3,153.1,156.5,147.6,417.3,115.3,123.6,363.3,193.7,110.9,72.2,265.6,180.2,111.1,76.8,295.8,138.3,770.5,722.9,796.8,745.9,186.9,193.7,163.0,584.3,trifecta
2019-11-29,平和島,1,15.6,13.5,17.1,23.6,22.9,25.1,21.8,36.9,20.1,27.4,23.0,29.0,30.1,29.6,36.9,33.1,70.9,84.0,70.9,62.4,62.1,48.8,60.2,73.5,132.4,174.4,203.9,255.8,106.0,188.1,148.2,153.8,147.2,226.8,194.8,180.5,249.9,452.7,308.2,302.9,81.1,77.2,72.0,95.8,140.5,170.8,186.5,218.3,144.8,212.6,186.5,186.2,137.2,220.1,235.6,166.4,258.6,392.0,303.2,256.2,70.9,121.6,59.9,74.3,122.3,213.3,154.2,153.9,219.5,297.0,269.2,239.2,88.3,151.7,217.3,69.5,127.7,214.1,293.1,97.6,113.2,123.7,118.2,101.4,200.2,331.3,269.8,242.7,227.3,423.6,418.9,318.1,173.9,274.0,371.2,133.2,139.1,224.1,247.0,137.8,373.3,445.5,285.6,266.4,513.7,835.7,530.7,573.3,615.3,811.5,608.6,555.3,338.0,424.2,627.9,224.1,262.4,432.4,431.2,207.1,trifecta
2019-11-29,蒲　郡,1,13.6,73.1,60.1,34.9,13.2,48.3,28.5,18.5,152.5,118.3,329.5,274.6,117.1,91.3,234.8,153.9,60.6,47.8,210.2,153.9,21.8,111.6,75.1,40.6,30.0,117.4,65.4,34.6,330.6,255.0,505.0,386.5,179.7,127.7,448.6,182.4,108.0,71.1,325.2,181.0,16.8,63.4,35.2,19.6,23.0,83.8,42.8,23.2,139.5,157.7,141.5,94.8,67.6,62.8,135.4,49.1,33.7,32.0,80.7,48.1,497.5,408.5,656.9,712.8,549.2,431.3,644.2,665.6,402.0,410.2,531.7,392.6,587.7,463.1,591.2,398.8,739.0,744.4,518.0,697.9,169.4,129.5,375.0,180.1,217.0,150.0,549.2,231.0,148.2,130.8,347.7,125.9,717.9,515.4,688.4,438.8,253.1,235.3,162.3,438.8,172.1,115.1,591.2,310.2,218.0,111.6,628.1,283.9,105.7,99.6,327.3,142.5,1069,957.2,679.0,966.4,322.1,268.0,177.8,577.6,trifecta
2019-11-29,住之江,1,11.4,5.1,9.4,236.3,28.1,24.4,29.5,287.1,6.7,18.0,7.7,218.0,18.7,48.1,17.2,436.9,708.9,603.4,881.5,1090,127.0,59.3,77.9,699.1,367.3,569.5,576.0,1152,127.3,388.4,194.2,1609,203.1,684.9,329.1,3270,2252,2357,3379,4827,198.3,165.6,225.7,1114,374.0,542.1,645.7,1490,374.0,576.0,512.0,1661,599.8,666.9,603.4,2357,1912,2357,2981,2667,32.3,92.7,25.2,417.1,82.2,293.0,100.3,1067,276.2,469.3,379.6,1448,39.2,69.0,184.3,422.4,1333,1987,2027,1408,101.9,258.6,73.7,1003,219.4,649.8,291.3,1584,579.3,947.4,804.5,3168,83.9,165.9,410.4,1003,2112,3379,3754,2599,1448,2667,3754,3072,2981,3620,6336,5068,2357,4055,7241,6336,4608,5632,5632,3495,3620,5068,4224,3620,trifecta
2019-11-29,鳴　門,1,5.5,10.8,22.2,97.9,5.4,6.2,13.9,98.1,17.0,14.8,38.0,162.4,63.9,55.9,86.9,294.8,384.6,416.9,550.8,611.1,26.4,39.4,78.3,210.1,57.0,118.9,174.9,384.6,132.7,197.4,357.8,571.9,319.4,371.7,675.9,1195,1174,1088,1423,1694,36.5,42.8,67.7,299.4,74.3,166.2,231.5,560.0,112.8,204.9,263.4,562.3,193.9,344.0,369.7,863.5,1153,1286,1365,1612,102.7,98.1,152.0,481.4,195.3,344.9,569.5,949.2,161.2,321.7,441.7,991.4,274.2,616.7,553.0,984.1,1408,1612,1673,1652,403.1,311.9,505.0,1423,508.9,659.3,1062,1833,408.0,731.3,949.2,1885,613.9,1365,1124,1761,2847,2847,2847,2847,2194,1939,1715,2194,2909,2847,3431,5147,2909,3041,2573,4317,2847,3522,3522,4461,3264,5147,4182,4615,trifecta
2019-11-29,宮　島,1,14.3,14.2,40.9,65.3,11.8,5.8,15.3,29.0,12.1,7.5,19.3,29.3,81.6,59.5,54.6,126.4,172.5,115.6,90.7,251.7,141.7,125.8,344.3,378.8,271.4,371.7,750.4,947.0,232.5,348.8,803.5,970.1,743.4,795.4,994.3,2039,837.3,1559,1657,2651,65.5,26.9,63.6,89.8,212.6,224.7,378.8,584.9,49.0,150.6,105.2,146.2,192.6,382.4,257.4,482.1,318.1,820.0,375.2,652.0,57.4,33.0,55.2,105.7,140.5,216.1,345.8,488.0,59.7,177.1,140.7,200.8,112.8,257.4,195.9,266.9,292.4,544.8,373.4,500.3,476.3,233.2,264.2,523.3,679.9,883.8,864.6,1529,470.7,837.3,593.6,1006,260.8,621.4,488.0,607.2,1169,1074,1169,1529,652.0,652.0,631.3,1262,893.8,2093,2093,3181,970.1,2093,947.0,1988,646.7,1807,958.4,2039,1500,3181,2039,2093,trifecta
2019-11-29,徳　山,1,17.2,22.6,56.6,23.8,17.5,6.8,28.1,6.3,22.6,9.6,30.1,8.1,110.6,78.2,73.3,52.1,28.5,10.7,12.7,35.3,322.8,372.0,677.5,409.6,669.9,1246,2200,1339,727.3,1392,2376,1605,1497,3494,2970,2582,817.4,1895,2408,2700,244.1,109.1,254.2,104.5,682.7,1220,1916,1282,247.8,900.0,761.5,329.4,873.5,2072,1549,1196,247.1,968.5,409.6,913.8,264.7,159.3,231.4,112.5,641.0,1310,1875,1300,295.0,933.0,1157,444.4,489.5,1485,1142,553.4,174.2,704.3,403.1,540.0,947.9,865.0,662.4,667.4,1605,3072,3182,2874,1523,3494,2582,2874,958.1,2921,2048,1360,979.1,2741,1958,1425,250.2,122.3,110.4,295.0,696.1,1681,1650,2121,284.2,1282,528.8,1263,276.7,1172,558.6,895.5,761.5,2255,2025,1188,trifecta
2019-11-29,若　松,1,69.1,22.3,19.2,28.6,159.4,163.1,125.8,276.8,31.1,163.5,37.0,33.6,25.2,103.9,42.0,30.9,30.0,170.9,35.0,29.0,97.9,45.7,33.5,54.5,136.9,142.4,93.6,165.2,68.6,144.9,54.6,61.6,40.2,87.5,52.5,45.5,76.4,179.1,66.8,50.5,288.0,404.6,239.4,515.6,300.1,260.9,189.7,314.9,680.2,453.4,440.9,470.1,259.9,201.0,402.1,355.2,603.2,524.1,524.1,440.9,67.7,269.7,85.4,97.0,91.0,226.7,80.6,69.8,456.7,331.3,417.9,437.9,114.7,104.3,353.2,91.2,97.3,72.2,247.8,80.9,44.4,188.0,88.0,60.5,58.6,181.1,87.9,71.3,247.8,211.7,456.7,357.2,117.5,104.3,450.2,130.7,83.9,84.3,324.5,121.7,77.5,359.2,90.1,64.5,101.3,355.2,79.7,71.6,680.2,511.5,503.4,412.5,121.5,83.3,382.8,97.0,82.2,77.6,326.2,104.6,trifecta
2019-11-29,福　岡,1,20.2,21.7,62.1,69.3,13.3,5.6,26.3,18.7,16.5,6.4,27.6,16.1,172.2,95.5,103.2,186.9,163.9,75.6,74.1,195.5,114.3,125.7,245.6,288.3,222.3,216.6,482.5,438.9,218.0,294.5,602.1,548.7,507.7,782.0,1015,716.2,654.2,972.0,861.2,1283,74.0,22.0,95.8,61.1,192.2,155.7,425.2,363.8,32.8,105.8,139.4,83.4,297.1,493.0,285.8,482.5,229.0,576.6,213.9,507.7,69.5,28.6,68.3,46.9,167.5,211.3,331.9,313.5,42.9,163.5,127.1,102.4,164.7,309.2,235.4,226.0,131.8,315.0,189.0,241.2,519.4,317.9,472.5,708.7,576.6,1134,1283,1215,667.0,1063,782.0,883.6,453.6,1046,680.4,756.0,1080,1283,1046,1063,723.8,486.0,360.0,986.1,958.3,1512,1582,1260,618.5,1701,624.2,986.1,412.3,1308,618.5,1000,1334,1582,1360,1237,trifecta
2019-11-29,大　村,1,4.2,11.3,12.1,40.3,7.7,21.4,19.7,69.6,39.8,59.1,63.9,164.3,41.4,55.2,89.2,164.6,169.6,231.4,336.3,291.8,11.8,27.4,27.4,67.5,29.5,97.8,75.8,194.0,100.8,179.5,169.9,313.7,116.5,166.0,254.4,429.0,295.0,466.9,532.7,475.3,29.2,113.0,80.8,218.6,43.6,151.2,112.7,263.7,291.8,298.4,372.6,728.2,207.8,230.7,559.0,715.1,763.2,835.5,1443,1184,155.6,258.5,256.0,438.5,213.9,367.5,378.0,615.3,433.7,496.1,605.9,1150,300.6,378.0,522.2,445.9,826.8,1072,1846,778.2,179.5,231.4,381.6,551.2,220.5,316.2,529.2,684.3,336.3,374.4,1030,1184,481.0,650.6,1087,980.0,912.4,1118,1653,1368,793.8,992.2,1587,1221,980.0,1240,1556,1890,1221,1221,3451,2940,2405,1846,2940,1417,1392,1984,2035,2035,trifecta
2019-11-29,戸　田,2,15.9,9.9,109.5,22.9,22.7,18.9,177.0,46.4,11.7,16.2,106.7,22.1,392.1,410.0,340.7,501.6,47.2,77.1,53.5,328.3,43.2,25.9,190.0,47.9,93.6,83.8,341.9,166.9,43.0,66.5,258.6,78.4,561.4,625.4,496.5,837.4,151.1,249.5,176.7,658.8,86.6,56.8,415.2,114.5,135.9,116.2,549.0,221.5,63.7,91.9,433.4,93.9,803.4,700.8,766.0,941.1,232.5,331.6,196.8,898.3,19.5,30.3,135.5,26.4,36.0,57.4,231.9,57.5,56.2,71.9,463.9,88.2,260.7,315.7,633.4,375.7,39.3,47.3,77.6,203.3,564.6,898.3,489.2,760.1,705.8,998.1,477.3,737.4,1205,1135,1266,1391,549.0,577.9,1317,906.6,1110,816.7,1544,1008,166.3,280.7,134.6,552.0,229.8,437.2,267.8,691.0,345.5,457.5,304.0,823.5,120.2,170.0,214.3,425.9,796.9,602.5,1335,882.3,trifecta
2019-11-29,江戸川,2,121.0,190.8,164.8,315.9,68.6,22.8,19.4,141.5,154.5,33.4,51.2,271.7,215.2,48.0,71.9,362.3,689.6,704.8,878.6,855.1,161.9,254.5,216.6,538.9,212.3,208.2,183.2,327.2,475.1,275.2,294.2,745.7,322.3,280.0,315.9,943.2,1527,433.3,1002,1425,88.9,21.4,23.0,121.4,148.4,107.4,92.5,208.2,18.0,65.6,5.9,48.5,19.0,63.1,8.8,42.9,298.3,320.6,181.6,183.7,249.5,59.3,81.7,277.6,370.7,271.7,274.0,599.4,40.0,137.3,22.0,103.4,61.0,134.7,26.8,93.6,583.0,866.7,341.1,354.3,312.8,80.2,113.5,335.8,454.8,283.7,370.7,668.1,49.1,165.3,26.0,106.0,86.4,223.4,35.3,147.7,538.9,1002,299.7,379.5,2466,1886,1943,1781,1282,525.7,1187,3375,1282,482.2,855.1,801.7,2290,2565,1308,1282,1425,2672,957.2,1018,trifecta
2019-11-29,平和島,2,19.6,13.8,28.8,14.4,35.6,45.5,73.2,48.5,23.1,48.0,56.8,32.1,72.8,127.7,95.4,99.2,35.8,79.1,55.5,109.7,36.2,24.1,50.6,21.7,85.6,84.6,110.8,49.8,60.4,89.3,80.0,35.4,133.0,157.7,133.0,74.8,50.0,64.1,54.3,79.0,141.6,174.5,229.4,163.9,160.5,146.9,192.0,109.9,278.4,191.0,277.2,184.2,410.7,288.1,419.5,270.9,263.9,155.7,255.1,316.5,72.2,160.3,118.6,84.1,90.7,130.8,101.2,58.5,307.8,200.5,273.5,193.8,149.1,100.5,223.7,70.3,118.3,68.3,160.7,86.4,242.2,421.7,279.4,254.3,254.3,344.9,241.6,155.4,505.8,374.5,526.1,362.4,298.5,204.1,454.0,140.8,310.2,169.9,383.6,179.9,107.3,273.5,247.9,376.8,112.9,160.8,129.3,188.7,400.2,218.4,436.3,472.4,279.9,134.2,397.7,205.5,460.6,230.3,490.0,234.6,trifecta
