boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 71, 50, 49, 28, 47, 20, 32.49, 30.61, 37.13, 43.13, 31.75, 30.98, 48.73, 41.33, 56.44, 61.25, 51.32, 52.17,2019-06-06, 25, 20, 12, 64, 26,  7, 38.32, 28.02, 31.08, 29.33, 39.11, 44.29, 57.01, 45.60, 49.00, 45.67, 57.43, 59.52,1,戸　田
178,132,131,157,175,154,  0.00,  0.00, 44.44,  0.00,  0.00, 37.50,  0.00,  0.00, 55.56,  0.00,  0.00, 37.50,2019-06-06, 52, 20, 16, 73, 19, 62, 44.44, 33.33,  0.00,  0.00, 30.00,  0.00, 55.56, 44.44,  0.00,  0.00, 60.00,  0.00,1,多摩川
 32, 67, 38, 20, 72, 56, 38.51, 41.03, 26.45, 28.19, 34.42, 25.00, 60.87, 55.77, 40.65, 42.95, 51.95, 42.57,2019-06-06, 62, 47, 13,  3, 49, 12, 34.62, 29.55, 29.73, 38.46, 33.33, 54.35, 69.23, 50.00, 48.65, 69.23, 52.78, 73.91,1,浜名湖
 36, 69, 59, 58, 43, 40, 25.20, 34.59, 29.22, 40.00, 28.68, 22.56, 46.46, 54.09, 43.51, 57.14, 48.84, 44.36,2019-06-06, 30, 13, 72, 47, 68, 41, 31.01, 35.06, 51.35, 24.07, 30.82, 37.09, 44.30, 52.60, 64.19, 41.98, 50.00, 52.32,1,　津　
 31, 57, 35, 40, 20, 63, 29.17, 30.00, 38.24, 38.24, 51.52, 35.48, 45.83, 43.33, 58.82, 64.71, 63.64, 54.84,2019-06-06, 38, 61, 52, 58, 39, 33, 42.86, 27.78, 41.94, 25.00, 22.22, 25.00, 60.71, 44.44, 48.39, 47.22, 41.67, 46.43,1,三　国
 36, 28, 64, 31, 72, 81, 56.00, 34.48, 32.00, 33.33, 20.00, 36.00, 76.00, 55.17, 44.00, 58.33, 36.00, 52.00,2019-06-06, 71, 79, 12, 17, 37, 70, 28.00, 22.58, 51.85, 33.33, 14.29,  3.57, 48.00, 38.71, 70.37, 45.83, 45.71, 14.29,1,鳴　門
  4,  1, 19, 59, 36, 56, 29.35, 34.43, 42.31, 26.20, 43.52, 35.90, 46.20, 50.27, 64.29, 42.78, 62.18, 48.72,2019-06-06, 20, 24,  1, 35, 37, 66, 38.14, 40.37, 38.94, 43.22, 40.52, 29.73, 50.85, 59.63, 58.41, 62.71, 56.03, 47.75,1,丸　亀
 49, 56, 24, 39, 65, 34, 33.96, 33.33, 35.85, 27.45, 19.23, 40.38, 45.28, 50.98, 50.94, 41.18, 25.00, 55.77,2019-06-06, 30, 59, 56, 43, 37, 28, 37.50, 28.57, 26.92, 42.31, 34.55, 25.00, 53.57, 46.94, 44.23, 57.69, 54.55, 44.23,1,下　関
 39, 74, 43, 21, 30, 53, 33.16, 38.68, 27.23, 40.49, 38.62, 40.10, 46.63, 57.08, 44.55, 58.54, 52.91, 59.90,2019-06-06, 20, 18,  8,  3, 48, 52, 34.48, 31.93, 24.27, 22.64, 33.91, 20.41, 42.24, 47.06, 36.89, 44.34, 54.78, 38.78,1,若　松
 35, 61, 80, 68, 90, 37, 25.00, 43.48, 40.43, 56.82, 43.48, 26.09, 41.67, 56.52, 63.83, 70.45, 56.52, 41.30,2019-06-06, 70, 21, 49, 61, 68, 20, 38.02, 31.72, 28.02, 28.25, 33.68, 41.24, 50.52, 52.15, 47.80, 44.63, 47.89, 55.93,1,唐　津
 61, 68, 37, 12, 64, 57, 41.09, 35.53, 30.20, 34.33, 32.51, 35.41, 57.43, 48.22, 48.02, 55.72, 54.68, 52.15,2019-06-06, 35, 15, 19, 43, 23, 39, 30.70, 37.17, 40.72, 34.21, 33.80, 39.35, 53.02, 54.45, 53.61, 47.37, 46.30, 56.48,2,戸　田
172,160,171,180,133,167,  0.00, 25.00,  0.00,  0.00, 40.00,  0.00,  0.00, 62.50,  0.00,  0.00, 60.00, 25.00,2019-06-06, 14, 57, 49, 75, 55, 69,  0.00, 33.33,  0.00,  0.00, 33.33,  0.00,  0.00, 33.33,  0.00,  0.00, 55.56,  0.00,2,多摩川
 17, 55, 25, 61, 51, 31, 41.18, 41.51, 33.33, 32.48, 27.52, 27.14, 54.90, 52.83, 48.08, 50.32, 42.95, 44.29,2019-06-06, 36, 46, 39, 60, 16, 57, 35.14, 41.86, 42.50, 46.51, 33.33, 36.11, 51.35, 72.09, 55.00, 60.47, 55.56, 44.44,2,浜名湖
 13, 31, 67, 21, 56, 33, 23.21, 34.38, 28.48, 32.88, 29.93, 33.33, 35.71, 56.88, 47.47, 54.11, 49.66, 55.77,2019-06-06, 53, 62, 49, 60, 63, 50, 35.76, 44.17, 29.14, 26.83, 33.55, 27.06, 52.73, 64.42, 45.70, 42.68, 49.34, 39.41,2,　津　
 53, 24, 56, 12, 18, 42, 53.33, 12.12, 36.11, 28.57, 32.26, 26.67, 66.67, 27.27, 63.89, 39.29, 58.06, 33.33,2019-06-06, 40, 46, 59, 26, 34, 70, 15.38, 29.03, 25.00, 50.00,  7.69, 45.16, 30.77, 41.94, 37.50, 70.00, 26.92, 61.29,2,三　国
 56, 54, 11, 62, 80, 73, 28.00, 35.48, 26.92, 16.67, 24.00, 52.17, 48.00, 54.84, 50.00, 41.67, 40.00, 86.96,2019-06-06, 20, 39, 69, 75, 13, 14, 38.46, 36.36, 40.74, 28.00, 19.35, 52.17, 61.54, 45.45, 51.85, 36.00, 38.71, 56.52,2,鳴　門
 34, 32, 57, 43, 62, 58, 33.15, 37.50, 34.25, 29.19, 37.04, 36.27, 48.37, 53.65, 50.28, 48.11, 53.97, 52.33,2019-06-06, 43, 32,  7, 25, 40,  5, 28.70, 21.82, 24.56, 21.30, 37.07, 25.89, 41.74, 46.36, 52.63, 38.89, 56.90, 41.96,2,丸　亀
 25, 59, 18, 13, 61, 17, 33.33, 25.00, 26.42, 49.06, 35.29, 28.85, 49.02, 50.00, 62.26, 60.38, 52.94, 40.38,2019-06-06, 52, 44, 64, 58, 62, 12, 21.43, 34.62, 40.68, 14.29, 55.77, 31.11, 46.43, 51.92, 59.32, 30.95, 71.15, 51.11,2,下　関
 45, 20, 71, 26, 42, 67, 38.81, 34.43, 25.95, 37.02, 38.62, 36.27, 58.71, 49.53, 39.46, 54.14, 54.50, 58.03,2019-06-06, 36, 38, 22, 15, 57, 39, 33.33, 33.93, 35.83, 37.39, 27.47, 29.36, 47.15, 45.54, 47.50, 53.91, 47.25, 44.95,2,若　松
 82, 45, 85, 54, 48, 33, 19.44, 15.91, 37.21, 20.00, 37.21, 27.27, 30.56, 36.36, 58.14, 35.00, 58.14, 59.09,2019-06-06, 51, 26, 30, 44, 56, 63, 38.97, 43.10, 35.42, 35.59, 37.43, 37.88, 60.51, 63.22, 54.69, 50.85, 53.48, 54.04,2,唐　津
 73, 40, 22, 19, 75, 60, 31.03, 35.41, 35.35, 39.67, 32.86, 31.41, 48.28, 51.20, 49.77, 58.70, 51.43, 48.17,2019-06-06, 44, 27, 30, 16, 58, 60, 31.28, 49.07, 29.73, 33.51, 34.86, 28.77, 49.38, 67.59, 46.40, 49.47, 53.21, 46.23,3,戸　田
158,181,183,149,150,185, 50.00,  0.00,  0.00, 50.00, 12.50,  0.00, 50.00,  0.00,  0.00, 66.67, 37.50,  0.00,2019-06-06, 58, 59, 50, 11, 13, 64, 50.00, 70.00, 80.00,  0.00, 37.50, 55.56, 70.00, 70.00, 90.00,  0.00, 37.50, 66.67,3,多摩川
 65, 41, 19, 74, 44, 62, 34.16, 40.91, 26.53, 23.03, 33.97, 32.69, 50.31, 60.39, 37.41, 35.53, 45.51, 52.56,2019-06-06, 45, 61, 31, 63, 33, 22, 39.53, 45.95, 23.81, 23.08, 43.24, 31.82, 55.81, 62.16, 52.38, 25.64, 67.57, 43.18,3,浜名湖
 73, 35, 20, 68, 16, 61, 36.48, 42.57, 37.66, 23.13, 25.78, 40.69, 57.86, 52.70, 51.95, 35.07, 39.06, 54.48,2019-06-06, 23, 57, 35, 54, 25, 26, 33.14, 37.65, 39.73, 50.00, 37.25, 23.57, 49.42, 55.56, 56.85, 69.23, 50.33, 40.00,3,　津　
 43, 60, 37, 13, 22, 32, 55.17, 14.71, 22.22, 19.35, 30.56, 41.67, 68.97, 29.41, 36.11, 35.48, 38.89, 54.17,2019-06-06, 13, 72, 37, 22, 69, 62,  5.71, 37.93, 44.74, 51.61, 52.94, 22.22, 20.00, 72.41, 55.26, 70.97, 64.71, 33.33,3,三　国
 63, 74, 65, 25, 68, 70, 46.43, 45.45, 22.22, 34.78, 20.00, 32.14, 60.71, 63.64, 37.04, 52.17, 28.00, 46.43,2019-06-06, 32, 31, 38, 35, 63, 64, 29.41, 25.00, 42.86, 54.55, 51.85, 44.00, 50.00, 37.50, 53.57, 66.67, 66.67, 56.00,3,鳴　門
  6, 63,  9, 17, 18, 45, 33.51, 29.95, 28.72, 28.25, 27.13, 38.54, 48.65, 46.52, 47.87, 46.89, 42.55, 59.90,2019-06-06, 27, 64, 11, 21,  4, 59, 45.54, 31.09, 27.93, 25.66, 47.32, 40.68, 60.71, 45.38, 40.54, 41.59, 62.50, 59.32,3,丸　亀
 36, 16, 53, 20, 30, 11, 18.52, 42.31, 40.74, 29.63, 24.00, 22.64, 35.19, 59.62, 55.56, 53.70, 44.00, 45.28,2019-06-06, 47, 14, 24, 35, 18, 66, 44.64, 32.08, 24.00, 17.02, 30.00, 23.40, 62.50, 43.40, 42.00, 38.30, 40.00, 29.79,3,下　関
 29, 54, 59, 28, 13, 70, 27.11, 33.33, 33.82, 33.51, 41.05, 34.81, 42.77, 44.93, 53.14, 51.03, 62.63, 44.75,2019-06-06, 28, 24, 11, 46, 23, 54, 30.17, 27.05, 23.81, 24.76, 28.07, 36.75, 45.69, 50.00, 46.67, 40.95, 42.11, 52.14,3,若　松
 64, 38, 50, 40, 81, 76, 32.61, 53.19, 26.83, 34.00, 45.00, 33.33, 47.83, 70.21, 39.02, 40.00, 57.50, 42.22,2019-06-06, 42, 18, 52, 19, 35, 48, 29.08, 34.16, 44.51, 37.31, 34.57, 31.25, 40.82, 50.50, 62.20, 54.92, 54.79, 50.52,3,唐　津
 26, 39, 69, 43, 48, 74, 36.17, 34.36, 42.49, 39.66, 35.82, 33.17, 51.60, 49.23, 56.99, 51.96, 50.75, 46.04,2019-06-06, 54, 51, 10, 11, 56, 61, 43.88, 30.36, 37.61, 45.88, 30.24, 41.48, 57.14, 50.61, 54.70, 60.82, 50.73, 55.68,4,戸　田
136,140,152,123,174,165,  0.00,  0.00, 25.00,  0.00,  0.00, 12.50,  0.00,  0.00, 25.00,  0.00,  0.00, 37.50,2019-06-06, 18, 61, 68, 27, 67, 23,  0.00, 44.44,  0.00, 50.00, 30.00, 50.00,  0.00, 77.78,  0.00, 80.00, 60.00, 70.00,4,多摩川
 35, 12, 52, 11, 66, 60, 36.08, 28.76, 40.00, 39.10, 32.05, 27.39, 55.06, 45.75, 53.75, 54.49, 53.21, 48.41,2019-06-06, 53, 41, 17,  2, 58, 26, 21.88, 21.43, 47.06, 32.50, 36.36, 22.50, 34.38, 38.10, 61.76, 45.00, 54.55, 35.00,4,浜名湖
 22, 45, 15, 50, 28, 14, 34.96, 32.58, 36.17, 32.24, 34.81, 31.54, 46.34, 53.79, 56.03, 49.34, 51.27, 50.34,2019-06-06, 16, 24, 29, 69, 44, 18, 32.56, 25.00, 33.72, 23.26, 35.43, 33.73, 51.74, 38.71, 51.16, 41.86, 49.61, 51.81,4,　津　
 36, 11, 28, 54, 17, 33, 24.24, 25.00, 22.58, 30.00, 39.39, 41.94, 42.42, 33.33, 41.94, 60.00, 63.64, 64.52,2019-06-06, 45, 29, 35, 47, 60, 28, 17.24, 34.48, 11.11, 61.54, 31.25, 33.33, 44.83, 48.28, 29.63, 76.92, 50.00, 50.00,4,三　国
 35, 12, 66, 30, 57, 79, 37.93, 20.83, 41.38, 42.86, 73.08, 32.00, 51.72, 29.17, 58.62, 57.14, 84.62, 48.00,2019-06-06, 29, 60, 56, 54, 10, 52, 16.67, 30.43, 29.03, 30.43, 33.33, 37.50, 33.33, 69.57, 54.84, 39.13, 54.17, 54.17,4,鳴　門
 26, 21, 39, 22, 35, 33, 26.63, 40.51, 39.68, 36.79, 41.01, 35.23, 42.39, 53.33, 58.20, 53.89, 56.18, 55.44,2019-06-06, 23, 45, 54, 57, 58, 39, 48.25, 42.74, 38.66, 20.51, 32.76, 35.90, 64.04, 53.85, 58.82, 30.77, 50.00, 54.70,4,丸　亀
 22, 38, 41, 66, 51, 45, 22.00, 36.54, 37.74, 26.92, 41.18, 33.33, 44.00, 57.69, 50.94, 51.92, 56.86, 49.02,2019-06-06, 40, 19, 31, 49, 60, 61, 22.64, 25.45, 41.82, 20.00, 33.33, 30.00, 56.60, 40.00, 65.45, 32.50, 47.06, 48.00,4,下　関
 31, 24, 56, 63, 65, 51, 34.01, 40.20, 23.83, 36.62, 33.87, 30.35, 59.39, 56.37, 44.04, 53.05, 50.54, 48.76,2019-06-06, 35, 53,  9, 12, 43, 26, 33.05, 33.33, 29.52, 33.33, 30.40, 36.97, 47.46, 49.12, 43.81, 53.33, 52.00, 58.82,4,若　松
 58, 39, 46, 59, 43, 73, 39.13, 62.22, 20.00, 25.00, 37.78, 37.78, 60.87, 77.78, 40.00, 33.33, 57.78, 53.33,2019-06-06, 69, 17, 12, 16, 39, 11, 41.38, 41.11, 42.54, 37.71, 34.69, 41.95, 54.60, 57.22, 60.77, 57.14, 53.57, 59.20,4,唐　津
 65, 76, 17, 27, 14, 28, 36.41, 34.88, 45.65, 28.07, 36.32, 43.13, 58.06, 47.09, 59.42, 46.20, 52.63, 61.25,2019-06-06, 21, 37, 59, 57, 34, 64, 28.92, 39.71, 34.66, 33.33, 33.04, 29.33, 48.04, 54.41, 55.11, 51.52, 52.61, 45.67,5,戸　田
131,126,179,177,127,176, 44.44,  0.00,  0.00,  0.00, 30.00,  0.00, 55.56,  0.00,  0.00,  0.00, 40.00,  0.00,2019-06-06, 16, 40, 71, 42, 32, 41,  0.00,  0.00,  0.00, 37.50,  0.00, 25.00,  0.00,  0.00,  0.00, 37.50,  0.00, 25.00,5,多摩川
 46, 53, 48, 22, 56, 75, 32.69, 29.20, 37.66, 37.50, 25.00, 38.75, 52.56, 45.99, 58.44, 56.25, 42.57, 52.50,2019-06-06, 50,  7, 35, 64, 12, 38, 40.00, 38.89, 41.67, 40.54, 54.35, 41.86, 51.43, 47.22, 61.11, 54.05, 73.91, 60.47,5,浜名湖
 60, 53, 57, 69, 75, 32, 38.71, 35.67, 34.56, 34.59, 25.81, 23.53, 54.19, 53.50, 50.74, 54.09, 39.35, 38.24,2019-06-06, 46, 51, 65, 13, 15, 11, 31.40, 45.86, 24.31, 35.06, 34.38, 38.27, 43.80, 64.33, 42.36, 52.60, 52.50, 50.62,5,　津　
