boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 29, 67, 23, 40, 19, 45, 40.00, 23.53, 21.43, 31.71, 38.46, 20.59, 54.29, 38.24, 35.71, 46.34, 51.28, 41.18,2019-01-29, 68, 54, 36, 62, 59, 17, 38.89, 17.65, 52.63, 21.05, 15.79, 57.89, 55.56, 41.18, 57.89, 26.32, 26.32, 78.95,1,桐　生
 19, 32, 66, 51, 61, 22, 34.76, 34.13, 30.06, 29.87, 32.75, 40.23, 53.05, 46.71, 41.10, 50.00, 52.63, 56.32,2019-01-29, 24, 54, 60, 70, 51, 25, 41.57, 27.27, 32.75, 31.90, 28.13, 33.94, 60.67, 44.85, 53.80, 53.37, 44.38, 54.55,1,江戸川
127,148,122,125,154,129, 31.37, 26.32, 28.13, 32.69, 25.37, 34.41, 49.02, 47.37, 42.71, 39.42, 44.78, 47.31,2019-01-29, 17, 39, 44, 60, 73, 31, 20.00, 35.77, 20.00, 23.86, 30.33, 30.28, 36.00, 60.98, 36.92, 42.05, 45.08, 46.79,1,多摩川
 69, 25, 35, 73, 44, 70, 26.67, 39.51, 46.91, 29.49, 38.46, 32.18, 44.00, 48.15, 58.02, 48.72, 52.56, 51.72,2019-01-29, 30, 24, 54, 19, 60, 67, 18.75, 22.54, 45.56, 46.07, 25.00, 37.80, 36.25, 35.21, 70.00, 68.54, 40.22, 56.10,1,　津　
 16, 71, 67, 72, 69, 26, 34.15, 35.54, 35.80, 34.73, 30.43, 30.72, 49.39, 51.20, 55.11, 47.31, 45.96, 47.59,2019-01-29, 73, 77, 28, 18, 15, 39, 34.59, 26.53, 32.39, 23.03, 47.06, 34.78, 50.31, 42.86, 46.02, 41.45, 65.24, 51.55,1,鳴　門
 55,  6, 43, 11, 16, 62, 31.53, 25.69, 26.85, 23.42, 25.89, 29.91, 47.75, 42.20, 50.93, 50.45, 39.29, 48.60,2019-01-29,  3, 19, 61, 58, 43, 15, 35.48, 13.89, 10.34, 28.95, 43.59, 48.78, 51.61, 25.00, 13.79, 42.11, 64.10, 58.54,1,丸　亀
 39, 20, 37, 43, 53, 55, 35.57, 36.14, 34.32, 24.67, 32.14, 33.82, 48.22, 49.01, 50.89, 40.67, 51.79, 50.49,2019-01-29, 65, 50, 33, 51, 52, 61, 40.00, 36.36, 45.45, 50.00, 54.55, 33.33, 40.00, 81.82, 63.64, 80.00, 63.64, 55.56,1,児　島
 16, 33, 32, 66, 45, 18, 33.33, 35.89, 38.94, 29.21, 35.24, 39.81, 51.43, 54.07, 48.56, 44.06, 55.24, 57.77,2019-01-29, 50, 55, 34, 58, 41, 36, 28.50, 32.56, 29.30, 29.33, 31.82, 33.33, 48.13, 52.09, 46.05, 48.08, 50.91, 54.23,1,下　関
 30, 11, 24, 33, 55, 35, 26.51, 35.00, 38.42, 27.54, 24.86, 36.36, 43.98, 51.67, 56.50, 43.71, 45.66, 58.52,2019-01-29, 37, 11, 14, 61, 19, 55, 26.40, 19.40, 42.25, 42.14, 34.67, 30.37, 40.80, 38.06, 58.45, 57.14, 52.67, 49.63,1,芦　屋
 32, 21, 39, 18, 35, 58, 21.95, 45.45, 35.90, 16.67, 19.51, 25.00, 43.90, 56.82, 53.85, 42.86, 34.15, 38.64,2019-01-29, 51, 16, 27, 31, 41, 64, 52.94, 16.67, 23.53, 62.96,  6.25, 26.32, 70.59, 33.33, 47.06, 77.78, 25.00, 47.37,2,桐　生
 40, 68, 21, 14, 47, 27, 30.54, 33.96, 29.03, 34.94, 34.52, 34.94, 49.10, 48.43, 46.45, 51.20, 48.81, 44.58,2019-01-29, 20, 16, 13, 15, 37, 14, 31.90, 29.01, 36.42, 32.30, 41.28, 42.29, 51.53, 47.53, 53.70, 50.31, 59.30, 58.29,2,江戸川
173,123,182,126,128,142, 29.41, 30.85, 32.69, 22.95, 32.67, 19.40, 36.76, 53.19, 49.04, 40.98, 47.52, 29.85,2019-01-29, 48, 24, 16, 62, 20, 23, 41.00, 27.27, 30.77, 34.04, 23.94, 34.12, 65.00, 42.05, 41.35, 40.43, 42.25, 42.35,2,多摩川
 36, 40, 72, 54, 71, 32, 27.78, 25.00, 41.67, 24.29, 49.52, 25.93, 47.22, 38.89, 58.33, 37.14, 62.86, 38.27,2019-01-29, 63, 48, 13, 38, 16, 29, 39.13, 31.13, 39.73, 24.73, 35.35, 36.84, 53.26, 46.23, 56.16, 40.86, 56.57, 52.63,2,　津　
 29, 20, 68, 59, 38, 78, 36.97, 36.20, 28.22, 36.36, 35.19, 33.53, 52.12, 52.15, 47.24, 53.33, 43.83, 45.66,2019-01-29, 76, 27, 34, 32, 68, 50, 30.06, 36.59, 39.41, 32.96, 32.53, 35.00, 45.66, 53.66, 57.65, 52.51, 49.40, 48.33,2,鳴　門
 54,  3, 63, 61, 18, 33, 31.73, 34.26, 22.94, 37.07, 26.67, 34.91, 44.23, 50.00, 44.04, 54.31, 46.67, 53.77,2019-01-29, 22, 49, 23, 51,  4, 55, 50.00, 50.00, 50.00, 38.46, 54.05, 28.57, 62.50, 57.89, 55.88, 56.41, 64.86, 54.29,2,丸　亀
 25, 50, 64, 11, 26, 17, 34.69, 36.49, 29.87, 38.07, 31.41, 33.66, 49.49, 54.98, 44.16, 53.41, 50.00, 52.97,2019-01-29, 58, 32, 18, 53, 40, 64, 11.11, 60.00, 15.79, 40.00, 15.79, 40.00, 22.22, 70.00, 31.58, 40.00, 26.32, 40.00,2,児　島
 24, 34, 44, 40, 64, 38, 34.60, 42.79, 27.05, 39.81, 33.33, 36.19, 48.82, 54.33, 45.89, 57.35, 51.43, 53.33,2019-01-29, 45, 18, 64, 63, 48, 65, 30.23, 34.04, 26.63, 30.69, 24.22, 34.17, 46.05, 48.51, 39.70, 44.97, 42.15, 54.27,2,下　関
 64, 26, 65, 54, 13, 51, 34.25, 29.21, 35.67, 35.36, 21.02, 31.76, 49.17, 43.82, 59.06, 48.62, 42.68, 51.18,2019-01-29, 52, 13, 40, 20, 62, 21, 19.67, 37.67, 33.11, 26.12, 26.36, 24.65, 30.33, 59.59, 50.68, 43.28, 41.09, 40.85,2,芦　屋
 55, 24, 50, 69, 38, 31, 31.82, 38.10, 18.92, 37.78, 42.86, 30.95, 52.27, 52.38, 37.84, 62.22, 54.76, 45.24,2019-01-29, 45, 35, 50, 72, 18, 66, 57.14, 29.41, 33.33, 44.44, 27.78, 22.22, 64.29, 64.71, 50.00, 61.11, 44.44, 33.33,3,桐　生
 12, 37, 71, 62, 11, 18, 38.95, 30.86, 37.21, 34.16, 34.42, 35.54, 58.72, 48.15, 51.74, 57.76, 54.55, 51.81,2019-01-29, 48, 18, 34, 53, 71, 50, 37.79, 53.04, 41.95, 30.00, 27.81, 27.39, 50.58, 67.40, 58.05, 43.53, 47.93, 47.13,3,江戸川
137,155,158,180,179,134, 39.00, 33.33, 33.67, 42.16, 18.64, 19.70, 54.00, 55.17, 50.00, 61.76, 33.90, 36.36,2019-01-29, 32, 19, 67, 58, 13, 40, 35.65, 34.43, 24.64, 34.00, 22.97, 24.72, 50.43, 46.72, 42.03, 51.00, 47.30, 40.45,3,多摩川
