date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-04-22, 51, 44,  4, 55, 47, 60,  0.00, 12.50, 44.44,  0.00,  0.00,  0.00,  0.00, 50.00, 66.67,  0.00,  0.00,  0.00,2,浜名湖
2019-04-22, 59, 26, 30, 22, 35, 39, 43.33, 31.60, 35.62, 37.35, 36.61, 34.19, 60.00, 50.80, 54.51, 54.47, 51.18, 52.14,2,蒲　郡
2019-04-22, 18, 13, 43, 12, 49,  7, 22.22, 32.91, 28.05,  9.84, 40.43, 49.30, 37.04, 49.37, 51.22, 18.03, 53.19, 69.01,2,常　滑
2019-04-22, 21, 67, 32, 65, 63, 49, 45.00, 31.75, 28.07, 25.86, 35.94, 29.82, 66.67, 47.62, 38.60, 43.97, 50.78, 48.25,2,　津　
2019-04-22, 44, 16, 11, 58, 22, 49, 34.88, 35.44, 44.39, 37.73, 27.70, 31.78, 53.02, 55.34, 61.21, 54.55, 46.95, 49.53,2,びわこ
2019-04-22, 25, 16, 11, 23, 27,  6,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,尼　崎
2019-04-22, 61, 43, 44, 47, 23, 46, 20.73, 33.33, 22.45, 38.30, 44.94, 39.08, 40.24, 48.39, 36.73, 57.45, 60.67, 52.87,2,丸　亀
2019-04-22, 66, 59, 14, 63, 56, 40, 39.59, 27.44, 36.65, 35.18, 29.36, 37.80, 57.55, 44.19, 51.13, 52.17, 47.71, 54.88,2,徳　山
2019-04-22, 31, 42, 36, 12, 20, 52, 44.19, 47.56, 35.29, 28.40, 39.24, 21.79, 56.98, 64.63, 47.06, 45.68, 44.30, 38.46,2,若　松
2019-04-22, 67, 38, 45, 36, 21, 27, 26.88, 29.87, 26.25, 29.81, 33.54, 24.85, 51.25, 45.45, 40.63, 42.24, 54.88, 41.82,2,唐　津
2019-04-22, 13, 12, 51, 48, 30, 54, 42.11, 34.78, 35.14, 42.42, 17.14, 17.86, 57.89, 45.65, 48.65, 57.58, 25.71, 35.71,2,大　村
2019-04-22,  9, 20, 39, 56, 62, 21, 40.49, 28.67, 38.98, 30.11, 26.67, 26.70, 47.85, 46.00, 56.50, 48.86, 46.67, 46.02,3,戸　田
2019-04-22, 14, 67, 41, 37, 54, 62, 37.37, 33.69, 27.44, 30.37, 47.18, 46.88, 55.79, 50.27, 46.95, 50.79, 62.56, 63.02,3,平和島
2019-04-22, 64,  2, 53, 30, 38, 58,  0.00, 50.00,  0.00, 33.33, 42.86,  0.00,  0.00, 50.00,  0.00, 33.33, 71.43,  0.00,3,浜名湖
2019-04-22, 11, 60, 12, 20, 48, 19, 35.96, 36.68, 34.98, 34.07, 42.74, 42.01, 49.56, 57.21, 49.78, 46.46, 58.55, 59.36,3,蒲　郡
2019-04-22, 37, 59, 64,  4, 26, 63, 28.92, 41.03, 44.87, 23.19, 33.33, 36.05, 45.78, 61.54, 62.82, 30.43, 60.00, 50.00,3,常　滑
2019-04-22, 59, 44, 70, 40, 57, 38, 39.34, 38.38, 31.93, 35.88, 36.84, 28.79, 54.10, 50.51, 50.42, 53.44, 52.63, 43.94,3,　津　
2019-04-22, 67, 27, 34, 60, 14, 37, 33.03, 29.41, 40.49, 26.70, 29.30, 46.61, 47.06, 42.65, 61.46, 39.32, 46.51, 59.32,3,びわこ
2019-04-22, 46, 19, 38, 30, 17, 20,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,3,尼　崎
2019-04-22, 27, 40, 45, 66, 34, 25, 46.67, 37.63, 44.57, 31.11, 26.26, 22.99, 58.89, 59.14, 54.35, 45.56, 39.39, 41.38,3,丸　亀
2019-04-22, 71, 22, 53, 17, 32, 24, 32.64, 45.35, 35.92, 35.08, 29.32, 32.65, 45.19, 60.85, 52.24, 52.82, 44.58, 51.02,3,徳　山
2019-04-22, 28, 26,  5, 34, 11, 60, 30.86, 33.75, 36.08, 30.12, 23.94, 31.76, 46.91, 57.50, 53.61, 46.99, 49.30, 40.00,3,若　松
2019-04-22, 44, 23, 19, 61, 32, 31, 33.77, 29.61, 36.36, 28.13, 26.75, 28.03, 49.67, 40.79, 53.25, 44.38, 42.68, 38.64,3,唐　津
2019-04-22, 57, 50, 14, 67, 63, 61, 22.22, 35.29, 54.05, 58.33, 29.03, 37.14, 33.33, 38.24, 75.68, 75.00, 48.39, 51.43,3,大　村
2019-04-22, 58, 57, 36,  2, 40, 30, 35.39, 28.26, 33.66, 28.57, 32.34, 31.75, 52.81, 50.00, 45.05, 44.05, 47.23, 45.50,4,戸　田
2019-04-22, 15, 16, 58, 35, 30, 59, 33.86, 39.69, 37.57, 35.45, 32.12, 30.85, 52.38, 58.25, 59.26, 50.79, 50.26, 44.68,4,平和島
2019-04-22, 28, 65,  3, 63, 40, 54, 20.00,  0.00, 44.44,  0.00, 44.44,  0.00, 40.00,  0.00, 66.67,  0.00, 55.56,  0.00,4,浜名湖
2019-04-22, 77, 46, 25, 29, 56, 69, 29.63, 31.23, 27.89, 35.62, 32.94, 29.57, 45.68, 48.62, 44.74, 50.21, 47.22, 46.52,4,蒲　郡
2019-04-22, 32, 23,  9, 15, 20, 35, 28.24, 27.38, 30.23, 41.56, 24.66, 49.44, 47.06, 51.19, 47.67, 55.84, 41.10, 68.54,4,常　滑
2019-04-22, 55, 58, 43, 19, 17, 61, 35.38, 27.27, 28.21, 49.61, 25.95, 19.84, 56.15, 45.45, 37.61, 70.08, 45.04, 37.30,4,　津　
2019-04-22, 35, 20, 64, 13, 21, 12, 30.85, 35.35, 29.27, 33.64, 33.65, 30.46, 47.76, 52.56, 48.29, 54.55, 51.66, 45.69,4,びわこ
2019-04-22,  8, 42, 12, 45, 40, 24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,4,尼　崎
2019-04-22, 60, 16, 14, 54, 11, 28, 25.51, 35.23, 41.30, 30.53, 24.42, 18.52, 42.86, 46.59, 55.43, 53.68, 37.21, 39.51,4,丸　亀
2019-04-22, 41, 35, 19, 20, 58, 12, 28.71, 29.57, 33.74, 35.39, 36.44, 32.17, 50.00, 46.30, 51.22, 58.44, 55.11, 50.43,4,徳　山
2019-04-22, 54, 35, 41,  3,  6, 27, 33.33, 33.72, 26.19, 23.61, 36.90, 41.77, 52.38, 46.51, 40.48, 47.22, 52.38, 53.16,4,若　松
2019-04-22, 33, 22, 11, 18, 46, 24, 29.11, 25.16, 41.22, 31.29, 25.64, 21.31, 46.20, 45.91, 58.78, 47.85, 38.46, 36.07,4,唐　津
2019-04-22, 68, 39, 29, 38, 71, 19, 35.29, 34.29, 27.27, 50.00, 25.00, 44.12, 55.88, 48.57, 42.42, 70.59, 44.44, 58.82,4,大　村
2019-04-22, 33, 24, 26, 41, 44, 63, 31.55, 24.27, 40.24, 30.39, 29.35, 24.51, 49.40, 40.78, 60.37, 48.62, 47.76, 37.25,5,戸　田
2019-04-22, 52, 10, 50, 74, 39, 46, 39.09, 42.70, 34.95, 42.21, 29.95, 35.45, 56.85, 56.22, 52.15, 59.30, 43.32, 50.26,5,平和島
2019-04-22, 19, 52,  5, 12, 15, 59, 25.00,  0.00, 44.44, 50.00, 14.29,  0.00, 37.50,  0.00, 66.67, 62.50, 71.43,  0.00,5,浜名湖
2019-04-22, 13, 14, 54, 40, 53, 36, 31.88, 35.43, 34.80, 47.23, 28.80, 36.13, 43.96, 55.16, 51.20, 61.28, 47.83, 51.26,5,蒲　郡
2019-04-22,  3, 27, 17, 54, 40, 14, 24.36, 39.76, 24.68, 39.56, 36.25, 20.51, 39.74, 50.60, 36.36, 53.85, 53.75, 42.31,5,常　滑
2019-04-22, 41, 60, 72, 18, 12, 50, 36.07, 23.53, 53.57, 36.72, 29.46, 28.87, 52.46, 39.71, 67.86, 55.47, 51.94, 43.66,5,　津　
2019-04-22, 66, 43, 17, 28, 54, 53, 28.06, 44.50, 33.33, 32.71, 40.38, 30.30, 41.84, 61.01, 46.01, 50.93, 53.85, 48.48,5,びわこ
2019-04-22,  3, 43, 22, 44, 13, 33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,尼　崎
2019-04-22, 64,  5, 58, 17, 36, 18, 28.28, 27.16, 35.48, 32.61, 27.84, 28.00, 42.42, 43.21, 52.69, 55.43, 42.27, 42.00,5,丸　亀
2019-04-22, 57, 54, 34, 55, 61, 11, 43.64, 31.33, 39.83, 45.45, 30.93, 34.86, 57.27, 42.92, 58.44, 63.64, 51.27, 48.62,5,徳　山
2019-04-22, 40, 53, 21,  2, 51, 17, 33.73, 33.33, 34.94, 24.39, 32.50, 22.73, 55.42, 50.72, 59.04, 36.59, 45.00, 45.45,5,若　松
2019-04-22, 41, 55, 52, 58, 68, 26, 34.59, 34.38, 41.91, 29.94, 37.01, 40.14, 54.72, 56.25, 61.76, 53.29, 51.30, 61.27,5,唐　津
2019-04-22, 24, 36, 73, 59, 41, 65, 27.03, 37.84, 48.65, 33.33, 40.00, 30.30, 48.65, 59.46, 70.27, 47.22, 54.29, 42.42,5,大　村
2019-04-22, 46, 59,  4, 17, 52, 65, 32.86, 35.17, 31.93, 24.53, 34.62, 33.15, 55.71, 57.93, 46.39, 39.62, 52.75, 46.63,6,戸　田
2019-04-22, 66, 56, 53, 33, 65, 29, 35.79, 56.35, 44.21, 34.03, 36.27, 42.02, 47.37, 73.10, 63.16, 56.54, 59.07, 63.83,6,平和島
2019-04-22, 66, 37, 41, 51,  1, 56,  0.00, 12.50,  0.00,  0.00, 77.78,  0.00,  0.00, 12.50,  0.00,  0.00,100.00,  0.00,6,浜名湖
2019-04-22, 24, 72, 68, 65, 67, 26, 33.47, 38.68, 31.44, 36.58, 42.49, 31.60, 52.54, 59.43, 48.47, 61.48, 57.51, 50.80,6,蒲　郡
2019-04-22, 31, 63, 34, 37, 16, 58, 29.11, 36.05, 20.00, 28.92, 45.00, 46.43, 48.10, 50.00, 41.43, 45.78, 66.25, 67.86,6,常　滑
2019-04-22, 32, 69, 27, 73, 56, 31, 28.07, 24.14, 46.09, 33.86, 36.59, 48.39, 38.60, 44.83, 67.97, 56.69, 46.34, 64.52,6,　津　
2019-04-22, 45, 25, 57, 48, 65, 49, 26.70, 29.52, 36.50, 41.86, 36.99, 31.78, 42.93, 40.00, 55.00, 62.79, 56.62, 49.53,6,びわこ
2019-04-22, 29, 25, 32, 35,  7, 28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,6,尼　崎
2019-04-22, 44, 19, 48, 31,  9,  2, 22.45, 25.51, 32.99, 23.91, 25.77, 27.66, 36.73, 40.82, 55.67, 39.13, 39.18, 43.62,6,丸　亀
2019-04-22, 69, 65, 23, 38, 63, 39, 36.82, 40.32, 35.60, 25.33, 35.18, 35.77, 54.39, 59.68, 52.80, 41.78, 52.17, 47.56,6,徳　山
2019-04-22, 56, 23, 48, 13, 42, 14, 34.15, 25.84, 24.68, 29.47, 47.56, 25.86, 46.34, 40.45, 46.75, 53.68, 64.63, 32.76,6,若　松
2019-04-22, 16, 39, 53, 47, 54, 57, 41.50, 36.25, 35.63, 29.52, 39.73, 32.92, 61.22, 53.13, 55.00, 46.39, 58.90, 46.58,6,唐　津
2019-04-22, 66, 18, 23, 75, 54, 55, 44.44, 24.32, 43.24, 22.86, 17.86, 41.67, 61.11, 48.65, 59.46, 37.14, 35.71, 52.78,6,大　村
2019-04-22, 51, 35, 10, 11,  5, 62, 30.14, 29.31, 34.87, 48.41, 36.06, 26.67, 49.28, 48.85, 53.33, 63.06, 56.73, 46.67,7,戸　田
2019-04-22, 41, 57, 13, 72, 25, 24, 27.44, 44.68, 34.21, 52.58, 37.17, 34.57, 46.95, 61.17, 47.37, 63.92, 56.54, 49.47,7,平和島
2019-04-22, 14, 16, 63,  4, 39, 57,  0.00, 22.22,  0.00, 44.44,  0.00,  0.00, 50.00, 55.56,  0.00, 66.67, 50.00,  0.00,7,浜名湖
2019-04-22, 70, 22, 33, 60, 77, 52, 30.86, 37.35, 54.11, 36.68, 29.63, 32.21, 51.44, 54.47, 69.70, 57.21, 45.68, 50.00,7,蒲　郡
2019-04-22, 45, 26,  4, 32, 11,  9, 48.81, 33.33, 23.19, 28.24, 21.05, 30.23, 61.90, 60.00, 30.43, 47.06, 31.58, 47.67,7,常　滑
2019-04-22, 65, 47, 51, 24, 44, 26, 25.86, 25.60, 43.28, 22.55, 38.38, 16.96, 43.97, 43.20, 61.19, 35.29, 50.51, 33.93,7,　津　
2019-04-22, 60, 39, 33, 40, 16, 56, 26.70, 32.51, 31.86, 34.68, 35.44, 31.68, 39.32, 49.75, 43.14, 56.31, 55.34, 52.97,7,びわこ
2019-04-22, 23,  9,  4, 20, 15, 36,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,7,尼　崎
2019-04-22, 57, 12, 23,  7, 20, 26, 21.43, 21.35, 44.94, 24.44, 33.33, 30.77, 33.67, 35.96, 60.67, 48.89, 45.56, 47.25,7,丸　亀
2019-04-22, 47, 72, 21, 30, 64, 59, 32.74, 34.69, 40.00, 35.12, 33.89, 27.44, 47.53, 53.06, 53.19, 51.65, 51.05, 44.19,7,徳　山
2019-04-22,  4, 57, 46, 26, 37, 12, 21.25, 25.76, 17.14, 33.75, 28.81, 28.40, 37.50, 46.97, 35.71, 57.50, 38.98, 45.68,7,若　松
2019-04-22, 36, 59, 15, 13, 42, 23, 29.81, 31.33, 44.30, 31.71, 31.68, 29.61, 42.24, 42.77, 60.40, 48.78, 42.86, 40.79,7,唐　津
2019-04-22, 60, 69, 76, 33, 57, 51, 33.33, 28.21, 38.71, 33.33, 22.22, 35.14, 45.45, 48.72, 48.39, 51.52, 33.33, 48.65,7,大　村
2019-04-22, 12,  2,  3, 48, 18, 61, 33.65, 28.57, 41.14, 35.05, 29.05, 32.86, 50.71, 44.05, 58.86, 50.52, 51.35, 49.29,8,戸　田
2019-04-22, 30, 18, 68, 19, 62, 48, 32.12, 28.89, 32.12, 34.90, 46.88, 41.88, 50.26, 50.00, 50.26, 48.44, 63.02, 60.21,8,平和島
2019-04-22, 48, 54, 34, 59,  2, 55,  0.00,  0.00, 44.44,  0.00, 50.00,  0.00,  0.00,  0.00, 55.56,  0.00, 50.00,  0.00,8,浜名湖
2019-04-22, 76, 40, 20, 30, 16, 56, 34.44, 47.23, 34.07, 35.62, 39.65, 32.94, 53.11, 61.28, 46.46, 54.51, 58.59, 47.22,8,蒲　郡
2019-04-22, 12, 48, 44, 43, 17, 39,  9.84, 26.83, 25.30, 28.05, 24.68, 30.86, 18.03, 42.68, 39.76, 51.22, 36.36, 43.21,8,常　滑
2019-04-22, 17, 70, 15, 28, 34, 63, 25.95, 31.93, 32.06, 31.15, 32.00, 35.94, 45.04, 50.42, 48.85, 40.16, 44.00, 50.78,8,　津　
2019-04-22, 13, 15, 31, 46, 34, 50, 33.64, 27.94, 40.89, 30.66, 40.49, 35.75, 54.55, 47.06, 55.56, 48.58, 61.46, 52.85,8,びわこ
2019-04-22, 26, 39, 45, 10, 47, 30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,8,尼　崎
2019-04-22, 54, 62, 32, 14, 55, 10, 30.53, 27.27, 20.69, 41.30, 28.26, 23.40, 53.68, 38.64, 43.68, 55.43, 50.00, 39.36,8,丸　亀
2019-04-22, 68, 14, 36, 32, 16, 29, 36.47, 36.65, 37.30, 29.32, 29.19, 28.21, 54.90, 51.13, 56.56, 44.58, 46.41, 41.45,8,徳　山
2019-04-22,  8, 47, 32,  1, 18, 50, 20.27, 46.84, 38.96, 38.16, 32.89, 39.29, 29.73, 62.03, 62.34, 51.32, 53.95, 52.38,8,若　松
2019-04-22, 46, 31, 37, 62, 45, 29, 25.64, 28.03, 36.00, 19.85, 26.25, 32.74, 38.46, 38.64, 52.00, 33.09, 40.63, 52.98,8,唐　津
2019-04-22, 26, 56, 53, 63, 12, 39, 60.71, 11.43, 37.14, 29.03, 34.78, 34.29, 67.86, 22.86, 62.86, 48.39, 45.65, 48.57,8,大　村
2019-04-22, 29, 53, 24,  1, 30, 56, 30.77, 34.57, 24.27, 34.52, 31.75, 30.11, 44.06, 51.60, 40.78, 45.83, 45.50, 48.86,9,戸　田
2019-04-22, 20, 22, 37, 58, 28, 39, 27.75, 31.77, 30.37, 37.57, 34.02, 29.95, 52.02, 51.56, 50.79, 59.26, 51.03, 43.32,9,平和島
2019-04-22, 29, 58, 37,  3, 52, 47, 50.00,  0.00, 12.50, 44.44,  0.00,  0.00, 87.50,  0.00, 12.50, 66.67,  0.00,  0.00,9,浜名湖
2019-04-22, 67, 17, 53, 39, 12, 46, 42.49, 45.75, 28.80, 34.19, 34.98, 31.23, 57.51, 66.51, 47.83, 52.14, 49.78, 48.62,9,蒲　郡
2019-04-22, 40, 62,  3, 18, 13, 30, 36.25, 31.65, 24.36, 22.22, 32.91, 17.81, 53.75, 45.57, 39.74, 37.04, 49.37, 35.62,9,常　滑
2019-04-22, 19, 46, 57, 49, 18, 11, 49.61, 27.66, 36.84, 29.82, 36.72, 34.96, 70.08, 40.43, 52.63, 48.25, 55.47, 47.97,9,　津　
2019-04-22, 19, 22, 54, 21, 32, 55, 39.02, 27.70, 40.38, 33.65, 43.81, 30.05, 53.66, 46.95, 53.85, 51.66, 56.64, 48.77,9,びわこ
2019-04-22, 17, 12,  6,  3,  5, 34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,9,尼　崎
2019-04-22, 36, 11, 66, 45, 16, 19, 27.84, 24.42, 31.11, 44.57, 35.23, 25.51, 42.27, 37.21, 45.56, 54.35, 46.59, 40.82,9,丸　亀
2019-04-22, 20, 53, 66, 43, 34, 62, 35.39, 35.92, 39.59, 44.31, 39.83, 42.06, 58.44, 52.24, 57.55, 58.04, 58.44, 63.09,9,徳　山
2019-04-22, 16, 20, 27, 22,  2, 33, 30.86, 39.24, 41.77, 44.19, 24.39, 36.90, 46.91, 44.30, 53.16, 54.65, 36.59, 48.81,9,若　松
2019-04-22, 30, 32, 68, 27, 18, 48, 37.42, 26.75, 37.01, 24.85, 31.29, 30.30, 54.84, 42.68, 51.30, 41.82, 47.85, 49.70,9,唐　津
2019-04-22, 34, 41, 45, 21, 50, 48, 52.94, 40.00, 47.06, 30.56, 35.29, 42.42, 67.65, 54.29, 64.71, 38.89, 38.24, 57.58,9,大　村
2019-04-22, 39, 58, 65, 42, 25, 64, 38.98, 35.39, 33.15, 30.95, 36.00, 27.53, 56.50, 52.81, 46.63, 44.29, 55.43, 45.51,10,戸　田
2019-04-22, 54, 74, 63, 65, 15, 69, 47.18, 42.21, 37.17, 36.27, 33.86, 31.72, 62.56, 59.30, 57.07, 59.07, 52.38, 48.39,10,平和島
2019-04-22,  1, 12, 39, 64, 44, 65, 77.78, 50.00,  0.00,  0.00, 12.50,  0.00,100.00, 62.50, 50.00,  0.00, 50.00,  0.00,10,浜名湖
2019-04-22, 72, 54, 70, 19, 36, 29, 38.68, 34.80, 30.86, 42.01, 36.13, 35.62, 59.43, 51.20, 51.44, 59.36, 51.26, 50.21,10,蒲　郡
2019-04-22, 58, 16, 15, 23, 64, 59, 46.43, 45.00, 41.56, 27.38, 44.87, 41.03, 67.86, 66.25, 55.84, 51.19, 62.82, 61.54,10,常　滑
2019-04-22, 43, 41, 38, 14, 36, 56, 28.21, 36.07, 28.79, 24.43, 28.32, 36.59, 37.61, 52.46, 43.94, 41.22, 50.44, 46.34,10,　津　
2019-04-22, 48, 56, 66, 20, 11, 63, 41.86, 31.68, 28.06, 35.35, 44.39, 35.24, 62.79, 52.97, 41.84, 52.56, 61.21, 56.19,10,びわこ
2019-04-22, 35,  1, 43, 42, 21, 38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,10,尼　崎
2019-04-22,  9, 17, 31,  3, 40, 27, 25.77, 32.61, 23.91, 29.76, 37.63, 46.67, 39.18, 55.43, 39.13, 44.05, 59.14, 58.89,10,丸　亀
2019-04-22, 13, 55, 26, 19, 42, 23, 38.29, 45.45, 35.60, 33.74, 30.89, 35.60, 54.95, 63.64, 52.00, 51.22, 47.15, 52.80,10,徳　山
2019-04-22, 35, 51,  4, 30,  5, 13, 33.72, 32.50, 21.25, 25.37, 36.08, 29.47, 46.51, 45.00, 37.50, 38.81, 53.61, 53.68,10,若　松
2019-04-22, 21, 69, 60, 33, 65, 19, 33.54, 41.50, 36.42, 29.11, 31.52, 36.36, 54.88, 52.38, 52.98, 46.20, 49.09, 53.25,10,唐　津
2019-04-22, 23, 61, 38, 28, 60, 20, 43.24, 37.14, 50.00, 41.94, 33.33, 35.90, 59.46, 51.43, 70.59, 61.29, 45.45, 56.41,10,大　村
2019-04-22, 43,  9, 57,  5,  4, 44, 31.33, 40.49, 28.26, 36.06, 31.93, 29.35, 44.67, 47.85, 50.00, 56.73, 46.39, 47.76,11,戸　田
2019-04-22, 67, 26, 16, 66, 50, 57, 33.69, 43.24, 39.69, 35.79, 34.95, 44.68, 50.27, 56.22, 58.25, 47.37, 52.15, 61.17,11,平和島
2019-04-22, 30, 41, 14, 48, 28, 19, 33.33,  0.00,  0.00,  0.00, 20.00, 25.00, 33.33,  0.00, 50.00,  0.00, 40.00, 37.50,11,浜名湖
2019-04-22, 68, 25, 48, 33, 14, 76, 31.44, 27.89, 42.74, 54.11, 35.43, 34.44, 48.47, 44.74, 58.55, 69.70, 55.16, 53.11,11,蒲　郡
2019-04-22, 53, 10, 47, 41, 50, 51, 29.79, 28.21, 30.34, 22.58, 28.89, 41.03, 43.62, 55.13, 46.07, 37.10, 40.00, 57.69,11,常　滑
2019-04-22, 73, 51, 61, 25, 52, 72, 33.86, 43.28, 19.84, 40.44, 27.27, 53.57, 56.69, 61.19, 37.30, 53.68, 46.97, 67.86,11,　津　
2019-04-22, 40, 12, 14, 43, 36, 57, 34.68, 30.46, 29.30, 44.50, 28.97, 36.50, 56.31, 45.69, 46.51, 61.01, 48.13, 55.00,11,びわこ
2019-04-22, 15, 44,  8, 29, 18, 19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,尼　崎
2019-04-22, 20,  7, 64, 60, 62,  5, 33.33, 24.44, 28.28, 25.51, 27.27, 27.16, 45.56, 48.89, 42.42, 42.86, 38.64, 43.21,11,丸　亀
2019-04-22, 56, 70, 31, 64, 39, 17, 29.36, 28.79, 44.85, 33.89, 35.77, 35.08, 47.71, 45.96, 61.03, 51.05, 47.56, 52.82,11,徳　山
2019-04-22, 11, 14, 52, 47, 21, 41, 23.94, 25.86, 21.79, 46.84, 34.94, 26.19, 49.30, 32.76, 38.46, 62.03, 59.04, 40.48,11,若　松
2019-04-22, 35, 24, 67, 16, 55, 61, 33.33, 21.31, 26.88, 41.50, 34.38, 28.13, 54.90, 36.07, 51.25, 61.22, 56.25, 44.38,11,唐　津
2019-04-22, 29, 26, 13, 76, 75, 67, 27.27, 60.71, 42.11, 38.71, 22.86, 58.33, 42.42, 67.86, 57.89, 48.39, 37.14, 75.00,11,大　村
2019-04-22, 59, 26, 21, 61, 51, 40, 35.17, 40.24, 26.70, 32.86, 30.14, 32.34, 57.93, 60.37, 46.02, 49.29, 49.28, 47.23,12,戸　田
2019-04-22, 13, 48, 59, 56, 46, 12, 34.21, 41.88, 30.85, 56.35, 35.45, 35.75, 47.37, 60.21, 44.68, 73.10, 50.26, 52.85,12,平和島
2019-04-22,  7,  6, 46, 62, 50, 10, 44.44, 25.00, 75.00,  0.00,  0.00, 25.00, 55.56, 25.00, 87.50,  0.00,  0.00, 25.00,12,浜名湖
2019-04-22, 18, 34, 73, 27, 62, 45, 33.62, 36.21, 34.58, 47.00, 33.71, 32.77, 48.09, 51.29, 53.75, 65.44, 48.69, 53.78,12,蒲　郡
