date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-01,戸　田,1,.13,,.14,.20,.20,.06,.28,,,.09,,.25,.19,.14,,.11,.09,,.18,.22,.21,,.22,.05,.16,,,.08,,.15,.14,.15,,.07,.20,,.26,.17,.18,,.12,.17,.10,,,.13,,.13,.14,.15,,.04,.29,,2,,1,3,6,4,2,,,1,,5,4,6,,3,3,,6,4,2,,3,5,1,,,4,,6,6,5,,5,5,,6,3,2,,1,4,3,,,2,,2,5,5,,4,5,,2,,1,3,6,4,2,,,1,,5,4,6,,2,3,,6,4,2,,3,5,1,,,4,,6,5,5,,4,6,,6,3,2,,1,4,3,,,1,,2,3,5,,2,5,,4,,1,6,1,8,7,,,8,,3,12,7,,3,8,,4,11,2,,1,5,4,,,7,,1,8,7,,1,7,,1,8,7,,2,7,1,,,9,,1,7,10,,1,9,,４,,３,３,６,４,３,,,１,,３,５,３,,５,６,,６,６,１,,３,５,３,,,４,,６,５,６,,４,５,,５,６,３,,４,４,１,,,５,,４,４,５,,３,６,,0.15,0.19,0.18,0.16,0.16,0.14, 72, 29, 27, 22, 51, 23, 35.76, 33.33, 28.40, 37.11, 23.53, 38.22, 49.01, 45.51, 45.68, 53.46, 40.44, 56.69, 51, 39, 35, 47,  6, 56, 30.53, 38.99, 29.68, 21.50, 24.84, 32.32, 48.42, 56.60, 47.74, 39.25, 45.10, 51.22,F1,F0,F0,F1,F1,F0,L0,L0,L0,L0,L0,L0,40.91,22.22,23.81, 0.00,25.00, 0.00,20.55,22.83,20.00, 7.04,11.67, 0.00,59.09,22.22,42.86, 0.00,51.25, 0.00,34.25,34.78,36.47,16.90,36.67, 0.00,秋　田　　健太郎,松　尾　　光　広,庄　司　　孝　輔,原　田　　才一郎,小　澤　　和　也,定　野　　久　恵,3808,4557,4360,5028,4110,3298, 5.64, 3.56, 4.95, 0.00, 4.99, 0.00, 4.04, 4.25, 4.14, 2.85, 3.83, 1.88
2019-04-01,浜名湖,1,.16,.16,.18,,,,,,,.31,.22,.32,,,,,,,.14,.11,.18,,,,,,,.27,,.22,.23,,,,,,.23,.22,.18,,,,,,,.22,,.09,.10,,,,,,5,3,2,,,,,,,1,5,5,,,,,,,4,2,6,,,,,,,2,,2,2,,,,,,5,3,2,,,,,,,4,,1,5,,,,,,5,3,2,,,,,,,1,5,4,,,,,,,4,2,6,,,,,,,1,,3,5,,,,,,4,3,2,,,,,,,4,,1,5,,,,,,4,11,3,,,,,,,2,11,6,,,,,,,5,9,8,,,,,,,8,,2,7,,,,,,2,6,4,,,,,,,4,,1,5,,,,,,４,５,６,,,,,,,５,４,４,,,,,,,５,４,６,,,,,,,６,,４,５,,,,,,４,５,４,,,,,,,５,,１,６,,,,,,0.17,0.16,0.16,0.19,0.14,0.19, 20, 66, 70, 55, 62, 25, 21.05, 37.27, 38.74, 33.04, 33.03, 35.24, 35.79, 58.18, 47.75, 44.64, 56.88, 52.38, 31, 57, 63, 50, 19, 28, 35.74, 29.77, 37.83, 25.70, 35.04, 27.54, 49.36, 48.37, 56.09, 39.66, 48.82, 45.34,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,25.00,45.00,45.71,27.78,25.00, 6.25,21.65,42.28,37.12,41.56,18.81,10.17,37.50,60.00,71.43,61.11,37.50,21.88,30.93,58.54,56.06,57.14,29.70,27.12,小　黒　　竜　吾,北　中　　元　樹,上　之　　晃　弘,原　田　　富士男,田　中　　宏　樹,鈴　木　　秀　茉,3748,3965,3843,3360,4861,4840, 4.50, 5.90, 6.54, 5.61, 4.88, 2.80, 4.20, 5.85, 5.47, 5.83, 3.93, 2.95
2019-04-01,蒲　郡,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.20,0.19,0.21,0.19,0.17, 29, 26, 27, 47, 37, 34, 37.81, 33.00, 32.47, 33.68, 37.21, 30.05, 53.23, 49.50, 52.06, 50.00, 53.95, 45.36, 56, 53, 58, 26, 46, 59, 32.05, 29.94, 27.07, 32.33, 32.34, 43.98, 47.01, 49.10, 42.11, 52.59, 50.64, 60.73,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,31.71, 0.00,30.00,11.11, 0.00,16.67,40.57,22.54,33.72,29.11, 0.00,16.47,53.66, 0.00,50.00,33.33, 0.00,38.89,61.32,35.21,52.33,45.57, 4.35,31.76,黒　野　　元　基,富　永　　　　茂,天　野　　　　誠,赤　峰　　和　也,宮　田　　龍　馬,中　北　　将　史,4960,3491,3787,3471,5016,4623, 5.27, 1.00, 5.10, 3.78, 0.00, 4.11, 5.86, 3.99, 5.22, 4.73, 1.89, 3.87
2019-04-01,三　国,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.16,0.18,0.17,0.14,   -, 43, 44, 13, 28, 46, 30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 63, 18, 28, 17, 46, 62,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,60.00, 0.00,10.53,12.50,16.67, 0.00,44.34,29.13,20.48,19.10,25.40, 0.00,66.67,18.75,36.84,21.43,46.67, 0.00,66.98,46.60,37.35,30.34,39.68, 2.13,森　高　　一　真,片　岡　　秀　樹,浅　見　　宗　孝,中　山　　将　太,小　池　　哲　也,中　村　　駿　平,4030,4167,3880,4912,4788,5061, 7.20, 2.69, 3.84, 3.27, 4.23, 0.00, 6.59, 4.90, 4.25, 3.94, 4.37, 1.34
2019-04-01,住之江,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.17,0.20,0.19,0.21,0.21, 35, 33, 59, 88, 56, 58,  0.00, 33.33, 28.57, 28.57, 33.33, 33.33, 30.00, 41.67, 42.86, 57.14, 50.00, 50.00, 84, 20, 31, 52, 81, 72,  0.00, 21.43, 33.33, 28.57, 14.29,  0.00,  0.00, 42.86, 50.00, 42.86, 14.29, 12.50,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,28.33,30.00, 6.67,33.33,28.57, 0.00,31.43,39.24,20.41,38.98,16.67, 2.17,43.33,60.00,26.67,55.56,42.86, 0.00,42.86,54.43,42.86,61.02,34.52, 4.35,原　田　　智　和,畔　柳　　俊　吾,齋　藤　　達　希,田　中　　孝　明,小　林　　　　享,井　町　　　　泰,3607,4306,4740,4393,3673,4970, 4.87, 5.50, 3.33, 5.56, 4.57, 0.00, 4.86, 5.35, 4.50, 5.76, 4.17, 1.78
2019-04-01,丸　亀,1,.15,,.36,.26,.12,,,,,.18,,.15,.13,.24,,,,,.17,.09,.08,,.13,,,,,.23,,.31,.17,.23,,,,,.10,,.25,.28,.17,,,,,.20,.12,.23,,.20,.22,,,,2,,6,5,4,,,,,1,,6,5,6,,,,,6,3,2,,1,,,,,1,,5,3,2,,,,,1,,2,3,6,,,,,4,6,3,,2,1,,,,2,,6,5,4,,,,,1,,4,5,3,,,,,5,3,2,,1,,,,,1,,5,3,2,,,,,1,,2,3,6,,,,,4,5,3,,2,1,,,,7,,1,11,8,,,,,3,,4,8,7,,,,,3,10,10,,5,,,,,2,,1,6,2,,,,,6,,2,11,5,,,,,2,6,8,,1,6,,,,３,,３,２,４,,,,,３,,６,４,６,,,,,２,６,６,,２,,,,,２,,５,６,３,,,,,２,,１,６,４,,,,,４,４,６,,２,４,,,,0.21,0.15,0.15,0.18,0.20,0.16, 56, 46, 51, 13, 36, 11, 36.18, 39.74, 45.03, 37.66, 43.51, 23.13, 49.34, 55.13, 61.59, 50.65, 62.99, 48.98, 26, 10,  5, 20, 58, 52, 31.65, 20.55, 20.34, 32.50, 36.14, 41.46, 46.84, 32.88, 32.20, 43.75, 55.42, 63.41,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,44.83,30.00,20.00,17.17,20.00, 0.00,39.35,32.50,44.29,17.17,24.59,17.76,79.31,40.00,30.00,38.38,40.00, 0.00,65.16,51.25,58.57,36.36,39.34,38.32,杉　田　　篤　光,入　澤　　友　治,青　木　　幸太郎,長谷川　　親　王,田　上　　晋　六,出　本　　正　博,4076,4059,4314,3660,3236,3338, 6.97, 5.00, 4.40, 4.14, 4.20, 2.89, 6.10, 5.15, 5.82, 4.26, 4.39, 4.35
2019-04-01,芦　屋,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.19,0.17,0.19,0.17,0.16, 64, 17, 75, 29, 65, 54, 30.14, 31.51, 33.33, 40.00, 36.40, 35.59, 44.29, 47.95, 49.33, 52.34, 58.77, 47.30, 27, 25, 12, 30, 61, 21, 36.61, 35.20, 35.90, 35.11, 36.51, 34.52, 52.46, 50.51, 49.74, 49.47, 50.26, 53.81,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,42.42,29.73,11.11,29.73, 0.00,12.50,34.67,22.11,31.87,20.51,24.64,16.98,51.52,48.65,44.44,51.35, 0.00,12.50,46.67,48.42,48.35,39.74,47.83,26.42,藤　崎　　小百合,水　口　　由　紀,西　橋　　奈　未,高　田　　　　綾,喜多須　　杏　奈,佐　藤　　享　子,4304,3580,4961,4694,4714,4806, 6.09, 5.16, 4.56, 4.97, 0.00, 1.88, 5.41, 4.82, 5.03, 4.41, 5.00, 3.38
2019-04-01,戸　田,2,.08,.11,.17,,.14,.23,.15,,,.27,.02,.10,,.20,.05,.17,,,.26,,.20,.23,.19,,.16,.14,,.13,,.19,.14,.22,.09,.13,,,.33,.13,.15,.11,.18,,.10,,,.08,,.09,.14,.09,,.09,.02,,1,2,5,,3,6,2,,,5,1,6,,3,5,2,,,2,,3,4,1,,2,2,,4,,2,1,2,2,3,,,1,4,4,2,4,,5,,,3,,4,6,3,,1,5,,1,2,4,,3,5,2,,,5,1,6,,3,4,2,,,2,,3,4,1,,5,2,,4,,2,1,6,5,3,,,1,4,5,2,3,,6,,,3,,4,6,2,,1,5,,2,7,11,,2,6,2,,,1,6,11,,7,11,11,,,1,,2,10,3,,1,8,,12,,3,7,6,11,5,,,1,10,7,12,4,,10,,,3,,1,9,6,,3,12,,１,３,５,,３,６,３,,,２,２,４,,２,６,３,,,３,,４,５,６,,５,５,,１,,１,１,３,３,４,,,１,２,２,４,２,,２,,,６,,２,１,５,,１,Ｆ,,0.16,0.15,0.19,0.15,0.16,0.17, 62, 73, 18, 70, 56, 44, 39.84, 31.08, 26.35, 34.72, 34.62, 26.21, 57.03, 46.62, 44.59, 55.56, 51.28, 40.69, 31,  7, 24, 61, 48,  1, 19.54, 43.14, 26.88, 28.10, 32.95, 34.44, 42.53, 59.48, 43.01, 44.63, 49.43, 45.70,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,27.14,42.86,26.67,62.50,44.44,20.00,18.75,25.00,21.43,54.42,36.27,27.52,51.43,42.86,43.33,75.00,59.26,40.00,40.63,35.00,37.50,67.35,48.04,39.45,河　上　　年　昭,秋　元　　　　誠,田　中　　定　雄,林　　　　美　憲,野　村　　　　誠,中　嶋　　達　也,3596,3781,3066,3743,4486,4449, 4.91, 5.29, 4.95, 7.56, 6.04, 4.00, 4.30, 4.21, 4.50, 6.85, 5.50, 4.54
2019-04-01,浜名湖,2,.22,,.13,.14,,,,,,.24,,.17,.18,,,,,,.11,.17,.10,,,,,,,.19,.23,.33,,,,,,,.40,,.11,.24,,,,,,.05,,.15,.12,,,,,,6,,3,4,,,,,,4,,6,3,,,,,,6,2,1,,,,,,,5,6,6,,,,,,,5,,5,3,,,,,,4,,1,2,,,,,,6,,3,4,,,,,,4,,6,3,,,,,,6,2,1,,,,,,,5,6,6,,,,,,,3,,6,2,,,,,,4,,1,2,,,,,,6,,4,11,,,,,,7,,7,12,,,,,,5,12,12,,,,,,,1,9,4,,,,,,,3,,1,7,,,,,,1,,2,11,,,,,,４,,２,２,,,,,,３,,３,４,,,,,,４,２,２,,,,,,,３,５,６,,,,,,,６,,４,４,,,,,,２,,３,３,,,,,,0.15,0.18,0.14,0.13,0.22,0.13, 76, 32, 35, 30, 60, 26, 26.51, 41.82, 30.00, 33.33, 25.49, 31.86, 42.17, 63.64, 53.64, 53.15, 47.06, 51.33, 48, 13, 16, 15, 45,  8, 44.49, 28.70, 39.74, 27.27, 37.61, 40.60, 61.44, 43.52, 56.33, 47.37, 53.54, 54.70,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,22.22,20.00,44.44,20.00,21.05, 0.00,33.33,38.52,48.33,22.86,13.16,29.41,44.44,20.00,66.67,60.00,42.11, 0.00,50.54,60.66,70.83,35.71,34.21,39.50,向井田　　佑　紀,竹　田　　辰　也,渡　辺　　浩　司,山　下　　昂　大,小　林　　　　晋,宮　嵜　　隆太郎,4811,4239,4256,4842,4026,3825, 4.67, 3.00, 7.33, 5.40, 4.32, 2.00, 5.01, 5.92, 6.70, 4.07, 3.97, 4.59
2019-04-01,蒲　郡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.18,0.23,0.20,0.21,   -, 32, 60, 63, 55, 33, 31, 38.07, 35.24, 40.67, 33.33, 39.25, 39.59, 58.26, 50.95, 55.50, 47.76, 52.69, 56.35, 52, 61, 72, 45, 12, 51, 32.28, 29.39, 40.63, 33.93, 36.27, 27.67, 49.21, 49.56, 60.42, 54.46, 51.47, 47.57,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,41.38, 6.25,13.33,20.00,11.76, 0.00,46.36,22.64,23.86,17.07,15.38, 0.00,56.90,31.25,26.67,36.00,29.41, 0.00,60.00,35.85,38.64,39.02,29.67, 2.50,中　村　　泰　平,冨　好　　祐　真,前　川　　竜　次,飯　島　　　　誠,崎　　　　利　仁,佐々木　　大　河,4910,4712,3153,4031,3973,5054, 5.67, 3.56, 3.40, 4.60, 4.35, 0.00, 6.04, 4.32, 4.39, 3.93, 4.16, 1.40
