date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-01-22,戸　田,1,.27,,,,.09,.32,.09,,,,,.19,,,,.26,.15,.24,.19,,,,.12,,,.19,.21,.14,.15,,,,,.30,,,,.04,.29,.24,,,,,.23,,,,.16,.15,.13,.25,,,,.18,,,.10,.08,,.08,.22,,,,2,,,,3,5,6,,,,,3,,,,5,4,3,1,,,,5,,,3,1,2,4,,,,,6,,,,6,6,6,,,,,2,,,,6,4,1,2,,,,3,,,5,1,,4,2,,,,2,,,,3,4,6,,,,,3,,,,6,4,3,1,,,,5,,,3,1,2,4,,,,,5,,,,6,5,5,,,,,2,,,,6,4,1,3,,,,3,,,5,1,,4,2,,,,4,,,,2,6,4,,,,,5,,,,7,10,1,6,,,,2,,,8,1,10,7,,,,,8,,,,5,8,2,,,,,9,,,,2,11,3,7,,,,1,,,7,9,,4,8,,,,６,,,,１,５,６,,,,,５,,,,６,６,５,４,,,,３,,,４,４,４,６,,,,,６,,,,６,６,６,,,,,６,,,,４,５,３,３,,,,３,,,６,６,,５,４,,,,0.18,0.17,0.16,   -,0.17,0.17, 36, 52, 62, 73, 67, 60, 32.99, 25.00, 44.33, 29.03, 26.47, 25.53, 54.64, 41.35, 62.89, 47.31, 46.08, 44.68,  7, 33, 34, 65, 32, 60, 38.60, 35.45, 31.93, 35.40, 48.28, 33.93, 56.14, 53.64, 49.58, 51.33, 63.79, 51.79,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0, 0.00,20.00,31.43, 0.00,28.57,12.50, 9.43,27.83,29.49, 0.00,20.93,19.39, 0.00,60.00,51.43, 0.00,50.00,37.50,22.64,47.83,41.03, 0.00,41.86,37.76,岩　橋　　裕　馬,沢　田　　昭　宏,田野邊　　秀　樹,田　嶋　　　　塁,佐　竹　　太　一,山　口　　俊　英,4917,4411,3575,5062,4725,3051, 2.38, 5.00, 5.09, 0.00, 4.71, 4.13, 3.54, 4.92, 4.76, 1.29, 4.21, 4.27
2019-01-22,平和島,1,.35,,,.20,.10,,,,,,,.35,,,,.16,.10,,,,,,.15,,,.25,.17,,,,,,,.24,,,,.06,.17,,,,,,.23,,,.23,.20,,,,,,,.16,,,.20,.13,,,,,,,6,,,6,4,,,,,,,6,,,,3,1,,,,,,1,,,2,5,,,,,,,4,,,,4,3,,,,,,2,,,3,1,,,,,,,5,,,2,1,,,,,,,5,,,6,4,,,,,,,6,,,,3,1,,,,,,1,,,2,5,,,,,,,6,,,,4,3,,,,,,2,,,3,1,,,,,,,5,,,2,1,,,,,,,4,,,10,5,,,,,,,8,,,,3,7,,,,,,1,,,6,1,,,,,,,9,,,,6,11,,,,,,5,,,10,2,,,,,,,5,,,11,6,,,,,,,４,,,３,３,,,,,,,５,,,,４,４,,,,,,５,,,６,４,,,,,,,２,,,,２,２,,,,,,４,,,５,２,,,,,,,５,,,４,４,,,,,,,0.16,0.20,0.19,0.13,0.18,0.17, 46, 24, 32, 19, 74, 18, 29.46, 37.50, 35.14, 43.71, 24.56, 26.21, 44.96, 56.62, 54.05, 56.29, 38.60, 47.59, 47, 34, 25, 14, 36, 45, 41.09, 18.92, 44.70, 39.85, 25.00, 27.48, 66.67, 28.83, 62.88, 57.14, 36.21, 43.51,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,28.57,15.38, 0.00,25.00,29.41,32.04,21.28, 8.62,48.12,24.49,32.26,46.67,28.57,34.62, 0.00,37.50,35.29,51.46,43.62,18.97,59.40,45.92,50.00,片　岡　　秀　樹,山　口　　哲　治,齋　藤　　竜　次,堀　本　　和　也,浅　見　　宗　孝,岸　本　　　　隆,4167,3025,4696,4732,3880,3930, 4.60, 4.71, 3.81, 0.00, 4.92, 4.59, 4.94, 4.44, 3.07, 6.10, 4.65, 5.06
2019-01-22,蒲　郡,1,.15,,,,.19,.24,.15,,,,,.25,,,,.18,.20,.17,,,,,.20,,,,.07,.10,.46,,,,,.15,,,,.13,.18,.09,,,,,.14,,,,.19,.15,.10,,,,,.10,,,,.12,.15,.13,,,,,2,,,,6,6,3,,,,,6,,,,5,1,6,,,,,1,,,,2,6,4,,,,,6,,,,1,2,5,,,,,4,,,,2,6,3,,,,,1,,,,3,5,2,,,,,2,,,,6,5,4,,,,,4,,,,5,1,6,,,,,1,,,,2,6,4,,,,,6,,,,1,2,5,,,,,4,,,,2,6,3,,,,,1,,,,3,5,2,,,,,5,,,,1,7,6,,,,,4,,,,2,7,1,,,,,8,,,,6,10,3,,,,,8,,,,5,9,4,,,,,11,,,,5,12,1,,,,,3,,,,1,10,5,,,,,２,,,,６,４,２,,,,,６,,,,５,１,４,,,,,２,,,,５,５,４,,,,,５,,,,１,６,５,,,,,４,,,,６,５,５,,,,,２,,,,５,６,４,,,,,0.14,0.14,0.16,0.14,0.14,0.15, 77, 24, 65, 11, 63, 15, 35.14, 38.96, 39.26, 32.95, 42.35, 32.70, 54.73, 55.19, 58.28, 52.02, 58.24, 52.20, 52, 67, 30, 19, 46, 55, 27.61, 44.08, 35.06, 48.91, 34.50, 30.13, 46.27, 60.53, 52.60, 65.69, 54.97, 43.59,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,49.09,46.15,46.88, 0.00,29.41, 0.00,50.35,50.49,38.74,43.81,48.59,42.74,67.27,53.85,71.88, 0.00,41.18, 0.00,75.52,61.17,61.26,60.95,65.49,64.52,河　村　　　　了,黒　井　　達　矢,魚　谷　　智　之,金　子　　拓　矢,重　成　　一　人,青　木　　玄　太,4308,4528,3780,4305,3908,4448, 6.67, 6.31, 7.41, 0.00, 5.88, 0.00, 7.04, 6.19, 6.90, 6.52, 6.94, 6.27
2019-01-22,　津　,1,.20,,,.20,.23,.10,.09,,.11,.14,.17,.20,.17,,.19,.41,,.19,.24,.07,.25,.18,.18,.27,,,.28,.24,.24,,.21,.15,.36,.21,.28,,,.12,.09,.16,,.13,.20,.31,,,,,,,,,,,,.16,.31,,,.17,.14,.17,,.15,.13,.07,6,,,4,2,5,4,,4,1,2,4,4,,2,1,,4,6,5,6,6,6,5,,,2,5,5,,5,1,2,2,5,,,5,3,1,,4,6,4,,,,,,,,,,,,2,4,,,4,6,1,,5,3,2,5,,,4,2,6,3,,4,1,2,4,3,,2,1,,3,5,5,6,4,6,4,,,2,3,4,,5,1,1,2,5,,,4,3,1,,5,6,4,,,,,,,,,,,,2,4,,,4,6,1,,5,3,2,3,,,11,4,9,9,,3,11,9,2,7,,6,6,,3,7,3,12,3,1,9,,,2,8,2,,1,8,2,1,8,,,3,10,2,,2,7,2,,,,,,,,,,,,5,8,,,5,11,6,,5,11,4,５,,,５,１,２,４,,６,３,２,３,４,,１,５,,２,５,４,３,１,６,５,,,４,６,６,,３,５,６,５,５,,,６,６,３,,６,５,４,,,,,,,,,,,,２,６,,,３,５,５,,２,５,４,0.18,0.20,0.21,0.17,0.20,0.17, 61, 51, 49, 47, 74, 52, 44.44, 42.53, 31.15, 28.95, 33.33, 32.86, 55.56, 55.17, 45.90, 52.63, 49.28, 47.14, 19, 27, 47, 68, 60, 53, 46.84, 43.42, 21.05, 36.14, 24.44, 30.30, 70.89, 64.47, 43.42, 59.04, 40.00, 44.44,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.22,32.14,26.09,31.25,28.57,45.16,28.40,35.62,13.43,19.72,23.40,32.99,44.44,46.43,34.78,37.50,46.43,58.06,46.91,54.79,25.37,38.03,39.36,46.39,井　上　　恵　一,高　橋　　真　吾,塚　崎　　　　勝,武　田　　正　紀,原　田　　智　和,浦　上　　拓　也,3627,3793,3465,3306,3607,3881, 4.06, 4.68, 4.17, 4.31, 4.82, 6.06, 4.94, 5.53, 3.70, 4.42, 4.41, 5.06
2019-01-22,三　国,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.19,0.23,0.16,0.14,0.19, 63, 32, 44, 20, 58, 43, 24.43, 32.26, 44.15, 32.97, 28.57, 23.08, 38.07, 50.54, 60.11, 47.57, 48.35, 37.91, 45, 16, 48, 59, 41, 53, 29.53, 39.36, 36.65, 33.50, 33.33, 27.98, 49.74, 55.85, 52.88, 43.35, 46.77, 43.45,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00, 0.00,14.29, 9.80,20.00, 0.00,49.11,29.21,21.57, 7.27,28.57, 7.58, 0.00, 0.00,47.62,17.65,33.33, 0.00,66.07,44.94,40.20,20.00,46.15,24.24,飯　島　　昌　弘,志　道　　吉　和,市　川　　美　宏,佐　藤　　　　悠,榮　田　　将　彦,中　野　　夢　斗,3679,3953,4229,4930,4007,4979, 0.00, 0.00, 4.48, 3.04, 3.53, 1.57, 6.49, 4.64, 4.56, 2.96, 4.89, 3.05
2019-01-22,尼　崎,1,.08,,,.08,.07,.25,.19,,.11,.21,,.18,,,,.20,.36,.21,,.09,,,.26,,,,.27,.35,.21,,.42,.15,,.09,,,.24,.24,.15,.22,.16,.19,.26,,.18,,,,.17,.29,.12,,.19,,,.32,,,,.13,.39,.11,,.14,,,6,,,3,5,2,1,,3,5,,2,,,,1,4,3,,5,,,1,,,,3,6,2,,4,5,,5,,,2,3,5,4,1,3,1,,6,,,,4,6,5,,6,,,3,,,,1,4,2,,5,,,6,,,3,4,2,1,,3,5,,2,,,,1,4,3,,5,,,1,,,,3,6,2,,4,5,,5,,,2,3,6,4,1,3,1,,5,,,,4,6,5,,6,,,3,,,,1,4,2,,5,,,3,,,9,3,12,8,,6,10,,8,,,,2,9,5,,5,,,3,,,,5,9,9,,2,11,,7,,,11,2,8,5,12,3,9,,6,,,,2,7,1,,3,,,7,,,,3,7,1,,4,,,３,,,２,６,４,１,,３,２,,５,,,,３,５,４,,４,,,１,,,,３,３,４,,４,６,,１,,,２,１,２,６,１,２,１,,５,,,,６,４,５,,５,,,５,,,,５,６,６,,４,,,0.15,0.16,0.21,0.15,0.14,0.17, 44, 15, 51, 35, 58, 27, 39.26, 35.15, 45.64, 45.00, 41.98, 34.76, 58.28, 49.09, 63.76, 62.50, 56.17, 50.61, 34, 60,  5, 40, 30,  8, 43.60, 35.20, 40.24, 37.06, 35.03, 37.43, 62.79, 48.60, 57.99, 53.53, 52.54, 57.31,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,58.82, 7.14,37.50,50.00,16.67, 0.00,40.41,36.46,12.77,57.94,24.19,16.67,64.71,21.43,75.00,60.00,22.22, 0.00,65.07,42.71,27.66,63.55,48.39,38.46,松　尾　　　　充,堂　原　　洋　史,塚　田　　修　二,一　宮　　稔　弘,中　村　　魁　生,豊　田　　光　紀,4754,3503,3377,3788,4967,3762, 6.18, 2.93, 5.75, 6.40, 3.67, 0.00, 6.16, 4.90, 3.53, 6.83, 4.76, 4.24
2019-01-22,児　島,1,.12,,,,.27,.11,.20,.24,,,,.21,,,.09,.12,,.17,.12,,,,.25,,,,.21,.13,.39,,,,,.13,,,.24,.17,,.15,.19,,,,.18,,,,.16,.14,.15,,,,,.16,,,,.20,.07,.24,,,,,6,,,,2,4,3,5,,,,3,,,5,1,,5,6,,,,3,,,,2,5,2,,,,,2,,,5,6,,4,1,,,,3,,,,5,3,4,,,,,1,,,,2,2,3,,,,,6,,,,2,4,3,5,,,,3,,,5,1,,4,6,,,,3,,,,2,5,1,,,,,2,,,5,6,,3,1,,,,3,,,,5,1,4,,,,,1,,,,4,2,3,,,,,10,,,,4,8,2,8,,,,1,,,11,2,,3,9,,,,5,,,,2,8,5,,,,,2,,,9,2,,3,8,,,,7,,,,1,8,2,,,,,2,,,,3,9,7,,,,,６,,,,４,３,２,３,,,,４,,,６,１,,３,６,,,,５,,,,２,６,６,,,,,４,,,６,５,,６,４,,,,４,,,,６,５,５,,,,,１,,,,６,４,６,,,,,0.19,0.13,0.20,0.15,0.18,0.18, 71, 52, 65, 54, 11, 50, 42.71, 29.86, 33.50, 35.84, 39.41, 37.13, 60.80, 49.31, 55.00, 52.60, 55.29, 55.94, 72, 16, 71, 15, 68, 62,  0.00, 20.00,  0.00,  0.00,  0.00,  0.00,  0.00, 60.00,  0.00, 22.22,  0.00,  0.00,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,40.91,25.58,12.50, 0.00, 0.00,24.64,46.72,26.56,18.33,26.19,21.21,25.93,63.64,39.53,12.50, 0.00,16.67,39.13,68.61,42.97,26.67,38.10,30.30,37.04,宮　崎　　　　奨,勝　浦　　真　帆,藤　田　　美　代,横　家　　翔　一,坪　内　　　　実,原　　　　義　昭,4348,4884,3551,4310,3370,3058, 6.27, 4.42, 3.38, 1.25, 2.83, 4.26, 6.42, 4.66, 4.13, 4.50, 3.82, 4.32
2019-01-22,宮　島,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.15,0.17,0.16,0.13,0.18, 66, 36, 13, 14, 64, 42, 36.00, 31.33, 36.78, 21.43, 22.22, 19.70, 46.67, 48.19, 54.02, 35.71, 30.16, 39.39, 26, 30, 51, 66, 58, 35, 30.00, 26.39, 32.56, 36.25, 28.57, 22.39, 48.75, 55.56, 53.49, 58.75, 45.45, 32.84,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,35.29,36.00,30.26,26.92,11.11,22.22,29.33,37.14,14.71,21.36,27.52,23.08,41.18,40.00,44.74,38.46,11.11,27.78,42.67,54.29,29.41,33.98,38.53,38.46,川　上　　清　人,飯　山　　晃　三,岩　井　　　　繁,村　田　　友　也,宮　嵜　　隆太郎,岸　本　　雄　貴,4020,3906,3797,4333,3825,4270, 5.24, 4.68, 4.76, 4.38, 3.33, 4.39, 4.68, 5.47, 3.74, 4.08, 4.34, 4.50
2019-01-22,徳　山,1,.26,,,.12,,,,,,,,.15,,,,,,,,,,,.26,,,,,,,,,,,.26,,,,,,,,,,,.12,,,,,,,,,,,.28,,,,,,,,,,,5,,,4,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,5,,,4,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,3,,,12,,,,,,,,11,,,,,,,,,,,10,,,,,,,,,,,8,,,,,,,,,,,9,,,,,,,,,,,9,,,,,,,,,,,２,,,５,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,４,,,,,,,,,,,２,,,,,,,,,,,６,,,,,,,,,,,0.16,0.17,0.19,0.16,0.16,0.17, 40, 14, 42, 26, 64, 59, 24.14, 34.48, 16.67, 46.67, 27.59, 48.00, 44.83, 51.72, 38.89, 53.33, 55.17, 64.00, 21, 71, 66, 30, 41, 43, 40.52, 30.25, 41.52, 37.28, 29.63, 46.37, 52.29, 41.36, 60.82, 53.25, 47.41, 58.66,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,55.56,12.50, 0.00,42.86,20.00, 0.00,53.38,31.33,17.58,23.39,31.48, 8.11,75.00,12.50, 0.00,61.90,30.00, 0.00,71.62,44.58,35.16,43.55,53.70,22.97,古　結　　　　宏,土　屋　　　　南,伊　藤　　玲　奈,大　崎　　　　翔,長　畑　　友　輔,加　倉　　侑　征,4002,4964,4744,4656,4274,5012, 6.72, 2.75, 0.00, 6.05, 3.90, 0.00, 6.79, 4.75, 4.07, 4.78, 5.37, 2.96
2019-01-22,下　関,1,.23,,,.21,.15,.07,.18,,.22,.25,.25,.23,,,.29,.24,,.15,.20,.19,.11,.33,.32,,,,.17,.12,.12,,.21,.11,.15,.31,,,,.31,.29,.30,,.16,.21,.21,.08,,,,.21,.12,.13,,.15,.16,.13,.22,.35,,.19,.06,,.35,,.09,.14,.17,2,,,4,1,5,3,,5,3,2,2,,,5,1,,3,6,3,4,5,6,,,,1,4,3,,5,2,2,2,,,,5,4,1,,3,2,5,5,,,,2,5,3,,1,2,4,3,5,,5,2,,6,,2,5,1,2,,,4,1,5,3,,6,3,2,2,,,5,1,,3,6,3,4,5,6,,,,1,4,3,,5,2,2,2,,,,5,6,1,,3,2,5,6,,,,2,5,3,,1,2,4,3,5,,5,2,,4,,2,5,1,4,,,9,5,11,9,,2,11,8,3,,,7,4,,4,11,2,6,5,1,,,,2,6,1,,1,5,1,2,,,,2,7,3,,1,8,2,3,,,,2,8,5,,2,9,1,1,8,,5,1,,7,,1,9,3,５,,,４,３,５,５,,３,６,１,４,,,４,４,,１,３,５,２,５,６,,,,３,６,１,,５,２,２,５,,,,５,５,４,,３,５,５,５,,,,４,５,６,,２,６,４,３,５,,５,４,,６,,１,４,３,0.17,0.21,0.16,0.21,0.15,0.17, 26, 54, 40, 28, 61, 30, 40.59, 35.15, 40.10, 35.64, 25.00, 33.01, 58.91, 52.48, 57.43, 52.48, 44.39, 45.15, 35, 20, 66, 30, 24, 46, 33.17, 38.42, 37.24, 39.34, 38.86, 19.02, 50.00, 55.17, 53.06, 55.92, 55.92, 40.76,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,38.10,15.79,22.22,11.11, 0.00, 0.00,43.15,17.02,11.11,20.21,19.23,11.63,61.90,26.32,33.33,33.33, 0.00, 0.00,59.59,37.23,20.83,31.91,24.36,26.74,佐々木　　英　樹,貫地谷　　直　人,河　相　　秀　行,池　田　　雷　太,福　本　　忠　治,占　部　　一　真,3584,4097,3417,3340,3325,4899, 6.05, 3.95, 3.56, 3.67, 2.14, 0.00, 5.80, 4.36, 3.14, 4.04, 3.55, 3.35
