boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 11, 39, 31, 27, 46, 45, 46.88, 33.33, 31.20, 28.80, 36.15, 31.71, 66.41, 54.17, 49.60, 43.20, 56.92, 44.72,2019-06-03, 75, 67, 50, 11, 48, 43, 33.96, 43.12, 31.25, 56.57, 28.97, 38.24, 50.00, 63.30, 49.11, 74.75, 51.40, 55.88,1,桐　生
 62, 28, 23, 34, 63, 52, 31.25, 33.33, 28.57, 28.57, 40.00, 30.77, 50.00, 42.86, 47.62, 42.86, 66.67, 53.85,2019-06-03, 62, 16, 57, 15, 25, 52, 46.67, 42.86, 22.22, 30.00, 37.50, 33.33, 66.67, 57.14, 44.44, 45.00, 56.25, 40.00,1,江戸川
123,182,177,178,171,165,  0.00,  0.00,  0.00,  0.00,  0.00, 12.50,  0.00,  0.00,  0.00,  0.00,  0.00, 37.50,2019-06-03, 27, 29, 42, 52, 49, 23, 50.00, 55.56, 37.50, 44.44,  0.00, 50.00, 80.00, 88.89, 37.50, 55.56,  0.00, 70.00,1,多摩川
 26, 42, 27, 40, 22, 53, 36.44, 37.68, 31.98, 28.78, 38.60, 32.46, 52.44, 49.76, 48.65, 41.46, 55.70, 51.32,2019-06-03, 14,  8,  6, 63, 42, 32, 23.47, 35.04, 33.33, 37.50, 40.52, 23.68, 42.86, 49.57, 48.15, 53.13, 58.62, 43.86,1,常　滑
 14, 42, 13, 18, 33, 69, 53.13, 26.67, 19.35, 32.26, 41.94, 34.48, 62.50, 33.33, 35.48, 58.06, 64.52, 58.62,2019-06-03, 63, 70, 22, 34, 28, 32, 41.38, 45.16, 51.61,  7.69, 33.33, 36.11, 65.52, 61.29, 70.97, 26.92, 50.00, 58.33,1,三　国
 75, 37, 63, 55, 72, 60, 37.84, 61.11, 30.56, 33.33, 37.50, 42.11, 48.65, 72.22, 55.56, 39.39, 62.50, 57.89,2019-06-03, 84, 11, 74, 53, 27, 54, 26.83, 33.33, 42.50, 27.50, 48.84, 17.50, 41.46, 47.22, 65.00, 55.00, 60.47, 37.50,1,住之江
 29, 30, 41, 15, 18, 57, 30.56, 35.08, 27.32, 25.00, 27.13, 34.25, 51.11, 48.17, 39.89, 43.48, 42.55, 50.28,2019-06-03, 16, 28, 51, 44,  4,  7, 31.82, 22.55, 33.91, 22.41, 47.32, 24.56, 41.82, 41.18, 55.65, 34.48, 62.50, 52.63,1,丸　亀
 30, 56, 19, 38, 55, 18, 43.08, 46.97, 43.84, 38.46, 33.85, 28.79, 66.15, 53.03, 58.90, 52.31, 56.92, 42.42,2019-06-03, 64, 30, 46, 57, 49, 41, 36.96, 31.11, 27.45, 32.71, 38.61, 50.53, 52.17, 52.22, 38.24, 45.79, 52.48, 63.16,1,児　島
 24, 45, 61, 31, 70, 28, 32.11, 35.29, 25.00, 30.91, 24.74, 42.34, 47.71, 59.66, 38.46, 48.18, 46.39, 53.15,2019-06-03, 56, 20, 25, 53, 64, 11, 50.00, 50.00, 44.44, 30.00, 30.00, 11.11, 90.00, 70.00, 66.67, 55.00, 50.00, 22.22,1,徳　山
 20, 21, 54, 51, 62, 34, 33.87, 37.40, 34.65, 41.60, 42.50, 36.89, 50.00, 50.41, 50.39, 55.20, 61.67, 50.00,2019-06-03, 65, 61, 36, 18, 32, 22, 33.63, 31.34, 33.90, 28.00, 30.56, 35.48, 50.44, 49.25, 46.61, 45.33, 50.00, 55.91,2,桐　生
 27, 21, 70, 37, 45, 64, 50.00, 10.53, 31.25, 40.00, 35.00, 60.00, 62.50, 31.58, 31.25, 60.00, 55.00, 86.67,2019-06-03, 40, 45, 21, 65, 47, 55, 21.43, 40.00, 12.50, 50.00, 47.62, 35.29, 35.71, 65.00, 25.00, 81.25, 61.90, 35.29,2,江戸川
167,154,149,184,156,133,  0.00, 37.50, 50.00,  0.00, 25.00, 40.00, 25.00, 37.50, 66.67,  0.00, 25.00, 60.00,2019-06-03, 69, 62, 11, 44, 24, 55,  0.00,  0.00,  0.00, 50.00,  0.00, 33.33,  0.00,  0.00,  0.00, 70.00,  0.00, 55.56,2,多摩川
 31, 47, 44, 20, 58, 11, 35.96, 42.79, 32.43, 36.63, 33.94, 30.48, 49.56, 57.21, 46.40, 48.51, 54.59, 48.57,2019-06-03, 43,  2, 20,  4, 47, 40, 31.03, 30.56, 25.00, 20.62, 31.62, 42.37, 50.86, 50.93, 41.35, 26.80, 49.57, 61.02,2,常　滑
 11, 58, 32, 20, 59, 57, 25.00, 37.93, 41.67, 51.52, 19.44, 30.00, 33.33, 48.28, 54.17, 63.64, 27.78, 43.33,2019-06-03, 29, 64, 62, 39, 53, 61, 34.48, 14.81, 22.22, 22.22, 26.67, 27.78, 48.28, 29.63, 33.33, 41.67, 40.00, 44.44,2,三　国
 22, 11, 58, 66, 32, 79, 37.84, 22.50, 21.88, 16.67, 25.00, 30.30, 59.46, 40.00, 37.50, 28.57, 27.50, 45.45,2019-06-03, 57, 66, 14, 20, 52, 73, 19.51, 47.73, 21.21, 32.56, 20.00, 18.18, 31.71, 63.64, 27.27, 48.84, 44.44, 36.36,2,住之江
 65,  2, 34,  1, 49, 36, 30.43, 26.74, 33.15, 34.43, 31.82, 43.52, 48.91, 43.32, 48.37, 50.27, 47.73, 62.18,2019-06-03, 50, 41, 43, 24, 63, 37, 36.52, 41.53, 28.70, 40.37, 32.74, 40.52, 53.04, 60.17, 41.74, 59.63, 53.98, 56.03,2,丸　亀
 20, 37, 47, 11, 21, 62, 28.57, 26.42, 39.06, 22.73, 35.94, 33.96, 47.62, 43.40, 48.44, 38.64, 46.88, 41.51,2019-06-03, 68, 22, 26, 43, 34, 27, 37.50, 33.96, 32.98, 28.87, 33.33, 24.51, 63.54, 51.89, 45.74, 51.55, 58.33, 43.14,2,児　島
 41, 75, 71, 25, 48, 46, 25.89, 38.53, 32.48, 35.04, 37.04, 35.04, 49.11, 50.46, 45.30, 57.26, 53.70, 53.85,2019-06-03, 16, 21, 61, 26, 28, 29, 28.57, 16.67, 20.00,  0.00, 45.45,  0.00, 28.57, 50.00, 30.00, 12.50, 54.55,  0.00,2,徳　山
 17, 25, 12, 18, 67, 43, 31.01, 36.07, 34.92, 31.97, 34.92, 43.08, 48.84, 52.46, 56.35, 49.18, 51.59, 61.54,2019-06-03, 71, 73, 74, 25, 29, 28, 26.36, 41.67, 45.45, 35.35, 48.21, 29.81, 46.36, 53.70, 60.61, 56.57, 64.29, 43.27,3,桐　生
 10, 29, 17, 59, 13, 11, 15.79, 17.65, 31.25, 35.29, 37.50,  6.25, 47.37, 23.53, 37.50, 47.06, 50.00,  6.25,2019-06-03, 59, 38, 18, 27, 69, 43,  0.00, 63.64, 12.50, 37.50, 13.33, 52.17,  0.00, 90.91, 25.00, 50.00, 40.00, 60.87,3,江戸川
176,126,157,175,180,160,  0.00,  0.00,  0.00,  0.00,  0.00, 25.00,  0.00,  0.00,  0.00,  0.00,  0.00, 62.50,2019-06-03, 41, 40, 73, 19, 75, 57, 25.00,  0.00,  0.00, 30.00,  0.00, 33.33, 25.00,  0.00,  0.00, 60.00,  0.00, 33.33,3,多摩川
