boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 37, 77, 14, 63, 30, 73, 30.20, 31.68, 36.32, 30.43, 37.95, 31.03, 48.02, 48.51, 52.63, 44.44, 59.49, 48.28,2019-06-08, 19, 48, 34, 52,  9, 44, 40.72, 32.91, 33.04, 34.25, 40.00, 31.28, 53.61, 49.15, 52.61, 52.97, 49.27, 49.38,1,戸　田
 12, 55, 56, 32, 11, 45, 28.76, 41.51, 25.00, 38.51, 39.10, 33.55, 45.75, 52.83, 42.57, 60.87, 54.49, 47.37,2019-06-08, 41, 46, 12, 62,  2, 14, 21.43, 41.86, 54.35, 34.62, 32.50, 32.56, 38.10, 72.09, 73.91, 69.23, 45.00, 55.81,1,浜名湖
 50, 39, 44, 65, 32, 46, 32.48, 41.05, 32.74, 35.17, 33.33, 27.93, 46.58, 58.52, 47.35, 55.51, 50.22, 48.04,2019-06-08, 14, 55,  9, 34, 21, 60, 22.86, 37.31, 37.30, 24.30, 38.94, 28.21, 42.86, 55.22, 51.59, 42.06, 52.21, 40.17,1,常　滑
 37, 28, 64, 32, 20, 56, 39.22, 34.81, 30.71, 23.53, 37.66, 29.93, 56.21, 51.27, 47.14, 38.24, 51.95, 49.66,2019-06-08, 14, 44, 34, 11, 35, 63, 25.00, 35.43, 30.97, 38.27, 39.73, 33.55, 42.50, 49.61, 41.94, 50.62, 56.85, 49.34,1,　津　
 55, 32, 26, 59, 13, 53,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-06-08, 34, 47, 33, 31, 24, 17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,びわこ
 54, 10, 25, 66, 75, 72, 35.48, 12.00, 34.78, 41.38, 18.52, 20.00, 54.84, 28.00, 52.17, 58.62, 33.33, 36.00,2019-06-08, 39, 19, 35, 56, 57, 37, 36.36, 20.83, 54.55, 29.03, 42.31, 14.29, 45.45, 45.83, 66.67, 54.84, 61.54, 45.71,1,鳴　門
 29, 20, 36, 40, 65, 49, 30.56, 32.60, 43.52, 30.05, 30.43, 31.82, 51.11, 50.28, 62.18, 46.99, 48.91, 47.73,2019-06-08, 16, 12, 37, 62, 50, 63, 31.82, 25.23, 40.52, 30.36, 36.52, 32.74, 41.82, 41.12, 56.03, 44.64, 53.04, 53.98,1,丸　亀
 54, 30, 13, 40, 43, 57, 39.44, 39.55, 32.29, 35.68, 32.95, 32.92, 59.44, 56.50, 49.48, 55.68, 51.14, 49.07,2019-06-08, 21, 30, 59, 67, 50, 66, 32.54, 38.89, 40.79, 50.31, 44.31, 33.53, 47.93, 59.88, 57.89, 60.25, 62.28, 49.71,1,宮　島
 22, 25, 56, 16, 49, 11, 33.59, 35.94, 24.79, 26.09, 30.25, 37.07, 53.44, 57.03, 43.80, 41.74, 52.94, 55.17,2019-06-08, 29, 75, 19, 26, 28, 38, 16.67, 42.11, 35.29, 26.32, 33.33, 35.29, 22.22, 52.63, 47.06, 36.84, 52.38, 47.06,1,徳　山
 62, 65, 51, 61, 37, 59, 41.18, 19.23, 41.18, 35.29, 23.08, 25.00, 62.75, 25.00, 56.86, 52.94, 36.54, 50.00,2019-06-08, 57, 37, 60, 62, 20, 44, 36.36, 34.55, 33.33, 55.77, 32.73, 34.62, 52.73, 54.55, 47.06, 71.15, 49.09, 51.92,1,下　関
