boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
182,161,173,167,183,154, 31.82, 33.82, 35.85, 32.80, 30.15, 27.03, 50.00, 46.32, 47.17, 48.80, 48.53, 45.95,2019-03-25, 47, 71, 26, 56, 12, 21, 38.89, 32.89, 33.33, 32.35, 34.81, 38.16, 52.78, 52.35, 51.02, 49.26, 47.47, 55.92,1,多摩川
 15, 73, 72, 22, 77, 41, 32.16, 31.69, 27.92, 31.16, 37.63, 37.50, 50.25, 46.99, 45.45, 47.91, 56.70, 54.50,2019-03-25, 52, 68, 11, 53, 34, 73, 32.24, 32.16, 37.13, 29.94, 36.14, 35.94, 49.73, 49.25, 50.50, 49.68, 50.00, 56.22,1,蒲　郡
 46, 30, 69, 58, 36, 18, 38.36, 41.98, 25.58, 28.97, 30.00, 24.32, 50.68, 58.49, 42.33, 48.13, 45.45, 40.99,2019-03-25, 27, 35, 47, 48, 61, 53, 35.71, 30.58, 24.73, 37.02, 37.92, 26.63, 53.78, 49.17, 45.70, 53.62, 55.83, 41.30,1,三　国
 43, 28, 21, 40, 67, 34, 29.89, 38.55, 32.63, 34.57, 29.21, 49.72, 46.20, 50.28, 51.58, 51.60, 41.01, 65.36,2019-03-25, 61, 14, 40, 57, 60, 11, 35.35, 31.63, 37.25, 36.90, 27.41, 45.96, 48.84, 47.45, 59.31, 56.15, 39.59, 63.13,1,びわこ
 93, 78, 10, 87, 12, 23,  0.00,  0.00, 16.67,  0.00,  0.00,  0.00,  0.00,  0.00, 33.33,  0.00, 33.33, 50.00,2019-03-25, 62, 20, 36, 77, 32, 51, 16.67, 16.67, 16.67,  0.00,  0.00, 16.67, 16.67, 50.00, 33.33,  0.00, 33.33, 16.67,1,住之江
 17, 36, 35, 13, 28, 40, 38.50, 39.53, 44.50, 33.33, 42.35, 29.74, 62.44, 53.95, 61.24, 49.74, 59.18, 49.74,2019-03-25, 17, 59,  8, 18, 44, 10, 52.42, 34.12, 37.22, 25.14, 27.70, 33.17, 68.72, 49.29, 54.26, 43.72, 46.48, 50.99,1,尼　崎
 33, 60, 59, 26, 32, 54, 32.43, 33.56, 25.58, 28.67, 33.33, 31.91, 52.70, 50.34, 42.64, 45.45, 51.92, 45.39,2019-03-25, 46, 50,  1, 60,  3, 43, 39.71, 37.18, 30.88, 26.92, 33.85, 38.36, 47.06, 53.85, 52.94, 44.87, 47.69, 53.42,1,丸　亀
 50, 36, 17, 61, 22, 71, 60.00, 21.05, 25.00, 30.77,  0.00, 36.36, 80.00, 26.32, 41.67, 30.77, 11.11, 81.82,2019-03-25, 15, 19, 30, 71, 58, 33, 15.22, 48.94, 43.48, 25.00, 16.98, 28.07, 39.13, 63.83, 60.87, 35.42, 26.42, 40.35,1,児　島
 13, 39, 12, 51, 36, 64, 20.24, 33.95, 20.61, 35.21, 29.61, 31.43, 41.07, 52.09, 35.15, 53.99, 49.51, 46.19,2019-03-25, 39, 18, 62, 33, 44, 14, 32.60, 37.78, 22.15, 30.48, 43.72, 42.19, 56.91, 63.33, 35.44, 47.59, 61.31, 58.33,1,芦　屋
 36, 69, 45, 39, 44, 40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-25, 53, 47, 51, 35, 50, 46, 38.97, 32.86, 38.85, 31.11, 35.61, 24.81, 57.35, 47.86, 60.43, 52.59, 54.55, 39.10,1,唐　津
