date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-04, 43, 11, 37, 12, 31, 25, 31.58, 60.00, 11.11, 18.18, 30.77, 50.00, 47.37, 60.00, 11.11, 54.55, 46.15, 60.00,2,尼　崎
2019-05-04, 36, 74, 78, 16, 75, 12, 20.00, 60.00, 22.22, 16.67, 60.00, 57.14, 33.33, 80.00, 22.22, 50.00, 80.00, 71.43,2,鳴　門
2019-05-04,  7, 34, 53, 47, 11, 16, 25.51, 25.47, 33.98, 38.18, 26.60, 32.67, 53.06, 37.74, 53.40, 56.36, 40.43, 43.56,2,丸　亀
2019-05-04, 51, 53, 15, 35, 32, 38, 25.68, 46.34, 36.47, 20.25, 25.93, 23.75, 43.24, 56.10, 55.29, 39.24, 38.27, 37.50,2,児　島
2019-05-04, 65, 23, 41, 67, 70, 14, 32.00, 26.09, 28.00, 56.25, 52.17, 20.83, 36.00, 43.48, 56.00, 75.00, 60.87, 29.17,2,下　関
2019-05-04, 43, 14, 55, 38,  9, 11, 32.58, 29.85, 36.90, 32.53, 30.95, 26.25, 53.93, 35.82, 57.14, 43.37, 45.24, 51.25,2,若　松
2019-05-04, 24, 54, 61, 30,  6, 35, 30.23, 30.46, 34.45, 37.16, 40.42, 37.39, 41.86, 48.22, 49.76, 53.21, 56.25, 53.15,2,芦　屋
2019-05-04, 21, 45, 63, 61, 39, 62, 35.58, 29.41, 32.79, 36.90, 32.06, 38.59, 53.37, 44.12, 55.74, 52.41, 44.50, 53.26,2,福　岡
2019-05-04, 44, 37, 36, 11, 20, 69, 33.76, 35.85, 28.99, 42.31, 42.04, 41.67, 49.68, 51.57, 42.01, 60.26, 56.69, 53.85,2,唐　津
2019-05-04, 15, 53, 45, 68, 35, 73, 35.06, 32.22, 36.71, 30.68, 35.37, 35.96, 55.84, 56.67, 54.43, 39.77, 54.88, 48.31,3,桐　生
2019-05-04, 48, 52, 15, 61, 38, 30, 34.80, 33.51, 39.39, 35.81, 40.57, 30.65, 50.00, 51.83, 56.36, 52.03, 60.00, 46.23,3,戸　田
2019-05-04, 52, 63, 16, 57, 22, 60, 28.57,  0.00, 50.00,  0.00, 66.67,  0.00, 42.86,  0.00, 66.67,  0.00, 83.33,  0.00,3,江戸川
2019-05-04, 49, 31, 69, 48, 13, 37, 29.29, 27.32, 31.98, 41.58, 35.32, 28.86, 47.98, 45.36, 48.73, 59.90, 48.26, 48.76,3,平和島
2019-05-04, 56, 31, 23, 40, 12, 11, 36.05, 30.18, 30.30, 27.27, 32.81, 28.64, 52.33, 46.75, 43.03, 41.96, 43.75, 47.74,3,多摩川
2019-05-04, 64, 22, 50, 31,  1, 47, 55.56, 25.00, 43.75, 15.38, 72.22, 18.75, 55.56, 37.50, 62.50, 38.46, 94.44, 43.75,3,浜名湖
2019-05-04, 65, 45, 63, 24, 62, 28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,3,蒲　郡
2019-05-04, 58, 26, 57,  9, 39, 62, 45.83, 30.95, 46.08, 35.42, 28.09, 30.68, 66.67, 55.95, 64.71, 52.08, 39.33, 46.59,3,常　滑
2019-05-04, 19, 49, 18, 33, 59, 41, 49.28, 29.27, 34.31, 21.37, 38.64, 37.59, 69.57, 46.34, 53.28, 35.04, 53.03, 54.14,3,　津　
2019-05-04, 43, 15, 41, 45, 11, 39, 25.00, 36.36,100.00, 23.81, 63.64, 30.00, 45.00, 54.55,100.00, 61.90, 81.82, 60.00,3,三　国
2019-05-04, 58, 19, 20, 74, 16, 11, 27.27, 32.35, 33.33, 41.38, 32.00, 35.00, 51.52, 55.88, 45.45, 68.97, 48.00, 45.00,3,住之江
2019-05-04, 22,  7, 30, 13, 55, 59, 81.82, 18.75, 35.29, 17.65, 40.00,  0.00, 90.91, 43.75, 35.29, 35.29, 70.00,  0.00,3,尼　崎
2019-05-04, 28, 32, 30, 21, 14, 79, 29.41, 31.25, 31.25, 28.57, 66.67, 11.11, 47.06, 43.75, 50.00, 28.57, 83.33, 11.11,3,鳴　門
2019-05-04,  4, 60, 49, 25,  5, 37, 48.04, 24.76, 40.00, 21.51, 25.26, 40.00, 62.75, 42.86, 59.05, 38.71, 40.00, 55.24,3,丸　亀
2019-05-04, 41, 24, 30, 29, 27, 26, 48.72, 25.58, 33.33, 20.78, 21.05, 33.75, 60.26, 38.37, 54.67, 33.77, 40.79, 47.50,3,児　島
2019-05-04, 26, 57, 11, 27, 16, 17, 40.63, 40.74, 36.00, 30.43, 50.00, 21.74, 68.75, 59.26, 48.00, 47.83, 58.33, 47.83,3,下　関
2019-05-04, 29, 34, 12, 24, 37, 49, 32.97, 28.89, 28.89, 27.84, 28.36, 51.19, 50.55, 44.44, 46.67, 51.55, 41.79, 67.86,3,若　松
2019-05-04, 43,  2, 34, 63,  7, 38, 41.49, 37.89, 37.33, 31.34, 38.39, 43.53, 60.58, 60.79, 53.78, 47.76, 55.80, 62.93,3,芦　屋
2019-05-04, 33, 28, 13, 16, 60, 68, 38.75, 33.99, 43.00, 33.65, 37.16, 28.64, 57.50, 54.19, 58.00, 54.98, 55.50, 49.03,3,福　岡
2019-05-04, 43, 12, 54, 59, 25, 33, 46.79, 47.06, 39.61, 30.86, 32.72, 28.92, 63.46, 64.05, 58.44, 43.43, 48.15, 45.78,3,唐　津
2019-05-04, 21, 33, 58, 51, 63, 29, 37.80, 33.33, 32.00, 27.06, 29.33, 44.71, 53.66, 53.09, 44.00, 43.53, 45.33, 60.00,4,桐　生
2019-05-04,  2, 56, 16, 40,  3, 65, 28.81, 29.28, 33.54, 31.97, 42.51, 33.69, 44.07, 48.07, 50.63, 46.72, 59.88, 48.13,4,戸　田
2019-05-04, 30, 68, 59, 36, 65, 48,  0.00,  0.00,  0.00,  0.00,  0.00, 16.67, 14.29,  0.00,  0.00, 14.29,  0.00, 33.33,4,江戸川
2019-05-04, 66, 63, 33, 70, 72, 35, 34.50, 37.62, 34.00, 33.68, 51.22, 34.67, 47.00, 57.43, 56.00, 50.78, 65.37, 49.75,4,平和島
2019-05-04, 28, 55, 34, 61, 48, 18, 36.84, 28.03, 42.86, 51.90, 37.71, 42.17, 55.26, 45.86, 66.29, 68.35, 56.57, 59.64,4,多摩川
2019-05-04, 59, 30, 58, 51, 29, 56, 47.06, 44.44, 25.00, 50.00, 43.75, 37.50, 52.94, 55.56, 75.00, 56.25, 62.50, 62.50,4,浜名湖
2019-05-04, 22, 52, 54, 14, 49, 46,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,4,蒲　郡
2019-05-04, 64, 29, 44, 65, 14, 32, 42.05, 30.77, 24.18, 34.04, 24.14, 25.53, 61.36, 49.45, 38.46, 48.94, 45.98, 44.68,4,常　滑
2019-05-04, 72, 34, 55, 17, 27, 50, 53.28, 32.09, 34.04, 26.43, 45.26, 28.48, 66.39, 43.28, 56.74, 45.00, 66.42, 42.38,4,　津　
2019-05-04, 69, 21, 63, 48, 49, 65, 36.36, 22.22, 54.55, 40.91, 45.45, 18.18, 63.64, 27.78, 90.91, 45.45, 54.55, 27.27,4,三　国
2019-05-04, 73, 15, 26, 37, 66, 57, 28.57, 32.00, 40.74, 43.75, 41.18, 28.00, 50.00, 48.00, 59.26, 50.00, 55.88, 36.00,4,住之江
2019-05-04, 42, 52, 40, 33, 54, 27, 90.91, 36.36, 81.82,  0.00, 80.00, 31.58, 90.91, 54.55, 90.91, 18.75,100.00, 36.84,4,尼　崎
2019-05-04, 24, 76, 18, 77, 35, 29, 50.00,  0.00, 25.00, 27.27, 43.75, 20.00, 75.00, 33.33, 37.50, 45.45, 56.25, 26.67,4,鳴　門
2019-05-04, 13, 57, 18, 51, 32, 23, 40.59, 20.19, 26.67, 36.11, 21.51, 43.27, 57.43, 31.73, 40.00, 57.41, 44.09, 60.58,4,丸　亀
2019-05-04, 42, 58, 40, 59, 39, 52, 50.00, 16.44, 17.50, 37.66, 20.51, 43.75, 63.16, 24.66, 36.25, 53.25, 29.49, 58.75,4,児　島
2019-05-04, 44, 64, 62, 29, 42, 51, 45.83, 44.74, 60.00, 46.15, 57.14, 36.00, 58.33, 60.53, 80.00, 69.23, 67.86, 64.00,4,下　関
2019-05-04,  5, 44, 28, 35, 20, 21, 36.79, 53.26, 29.55, 36.84, 36.36, 33.33, 54.72, 68.48, 45.45, 48.42, 43.18, 57.78,4,若　松
2019-05-04, 19, 33, 14, 12,  1, 50, 34.60, 32.30, 40.69, 35.78, 36.05, 25.67, 51.66, 49.12, 56.28, 50.00, 53.65, 40.64,4,芦　屋
2019-05-04, 24, 58, 42, 26, 23, 49, 36.23, 29.21, 41.33, 21.92, 33.09, 34.55, 52.17, 48.31, 53.33, 47.26, 51.08, 49.09,4,福　岡
2019-05-04, 58, 16, 15, 34, 52, 13, 29.14, 41.03, 43.95, 39.87, 43.06, 32.95, 52.00, 60.26, 59.24, 56.33, 61.81, 50.87,4,唐　津
2019-05-04, 30, 49, 67, 65, 57, 62, 36.90, 28.42, 47.56, 34.83, 36.47, 29.63, 63.10, 45.26, 65.85, 52.81, 49.41, 39.51,5,桐　生
2019-05-04, 20, 34, 35, 11, 42, 41, 30.38, 33.33, 29.89, 46.91, 30.59, 30.00, 46.84, 52.74, 50.00, 61.11, 43.84, 47.89,5,戸　田
2019-05-04, 24, 39, 40, 66, 53, 28, 66.67,  0.00, 33.33,  0.00, 57.14, 83.33, 83.33,  0.00, 33.33,  0.00, 71.43,100.00,5,江戸川
2019-05-04, 46, 65, 16, 62, 75, 60, 34.67, 37.44, 39.51, 44.55, 29.02, 29.26, 49.75, 59.61, 58.54, 59.90, 44.56, 45.74,5,平和島
2019-05-04, 54, 65, 19, 14, 71, 25, 36.51, 50.29, 30.73, 36.78, 32.04, 30.94, 53.44, 73.14, 46.88, 54.02, 51.93, 48.20,5,多摩川
2019-05-04, 21, 65,  9, 28, 40, 11, 18.75, 25.00,  6.67, 21.43, 42.31, 41.18, 37.50, 50.00, 13.33, 35.71, 50.00, 70.59,5,浜名湖
2019-05-04, 55, 17, 13, 60, 27, 15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,蒲　郡
2019-05-04, 42, 35, 16, 61, 22, 24, 42.70, 46.39, 44.44, 38.04, 38.37, 36.17, 59.55, 67.01, 65.56, 52.17, 54.65, 59.57,5,常　滑
2019-05-04, 40, 35, 67, 60, 21, 61, 36.17, 43.08, 29.63, 25.85, 42.64, 24.09, 53.19, 59.23, 46.67, 40.82, 63.57, 40.88,5,　津　
2019-05-04, 68, 17, 29, 57, 22, 55, 20.00, 54.55, 42.11, 70.00, 50.00, 30.00, 60.00, 68.18, 52.63, 70.00, 70.00, 45.00,5,三　国
2019-05-04, 63, 53, 76, 56, 34, 17, 50.00, 30.30, 42.86, 36.00, 45.83, 65.38, 67.86, 60.61, 57.14, 44.00, 54.17, 73.08,5,住之江
2019-05-04, 61, 36, 49, 24, 15, 56, 12.50, 11.76, 33.33, 15.38, 50.00, 60.00, 12.50, 29.41, 55.56, 30.77, 66.67, 70.00,5,尼　崎
2019-05-04, 37, 19, 17, 34, 69, 64, 11.76, 50.00, 16.67, 31.25, 33.33, 80.00, 47.06, 87.50, 16.67, 37.50, 44.44,100.00,5,鳴　門
2019-05-04, 50, 45, 20, 46, 28, 33, 36.54, 42.06, 37.38, 34.00, 18.39, 33.33, 51.92, 52.34, 48.60, 46.00, 37.93, 56.67,5,丸　亀
2019-05-04, 63, 13, 37, 66, 47, 54, 26.32, 21.05, 32.10, 53.52, 28.40, 51.43, 42.11, 34.21, 45.68, 73.24, 43.21, 64.29,5,児　島
2019-05-04, 12, 58, 68, 32, 34, 69, 17.65, 12.50, 28.57, 17.86, 29.17, 41.67, 47.06, 31.25, 38.10, 46.43, 45.83, 54.17,5,下　関
2019-05-04, 58, 47, 10,  7,  3, 59, 43.02, 48.86, 44.44, 37.18, 22.78, 29.07, 62.79, 62.50, 68.89, 60.26, 44.30, 50.00,5,若　松
2019-05-04, 18, 45, 48, 25, 22, 44, 36.41, 37.87, 38.18, 37.33, 38.91, 40.08, 60.83, 53.19, 49.55, 53.46, 55.66, 58.23,5,芦　屋
2019-05-04, 31, 51, 11, 65, 37, 34, 33.33, 35.33, 36.20, 29.48, 48.13, 38.78, 43.79, 54.89, 51.53, 47.40, 58.13, 55.61,5,福　岡
2019-05-04, 23, 41, 50, 64, 68, 49, 29.38, 34.13, 37.18, 38.04, 35.80, 29.68, 41.25, 53.89, 56.41, 55.21, 50.00, 51.61,5,唐　津
2019-05-04, 44, 69, 22, 43, 59, 50, 33.33, 31.40, 39.19, 42.35, 25.71, 34.04, 50.00, 43.02, 60.81, 62.35, 44.29, 51.06,6,桐　生
2019-05-04,  5, 37, 57, 46, 36, 53, 35.02, 40.68, 29.70, 32.67, 34.29, 36.55, 56.68, 56.50, 50.50, 56.00, 45.71, 53.30,6,戸　田
2019-05-04, 29, 33, 55, 15, 56, 67, 28.57, 42.86,  0.00, 50.00,  0.00,  0.00, 42.86, 71.43,  0.00, 50.00,  0.00,  0.00,6,江戸川
2019-05-04, 12, 68, 54, 30, 51, 19, 36.95, 31.37, 49.27, 32.35, 32.63, 34.67, 53.69, 49.02, 63.90, 50.49, 47.89, 47.74,6,平和島
2019-05-04, 69, 45, 66, 72, 15, 39, 38.13, 32.02, 29.34, 38.15, 31.82, 32.00, 51.25, 45.51, 43.11, 54.91, 50.00, 53.50,6,多摩川
2019-05-04, 25, 24,  5, 61, 12,  8, 13.33, 60.00, 27.78, 62.50, 61.11, 20.00, 26.67, 60.00, 44.44, 87.50, 72.22, 26.67,6,浜名湖
2019-05-04, 30, 23, 51, 31, 18, 61,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,6,蒲　郡
2019-05-04, 45, 23, 18, 25, 27,  5, 44.68, 27.66, 23.08, 27.91, 38.04, 28.05, 58.51, 48.94, 37.36, 45.35, 48.91, 47.56,6,常　滑
2019-05-04, 43, 53, 13, 29, 20, 69, 26.56, 33.58, 37.80, 34.03, 36.22, 23.87, 35.94, 48.91, 56.69, 50.69, 52.76, 44.52,6,　津　
2019-05-04, 70, 56, 52, 47, 27, 44, 72.73, 63.16, 45.45, 54.55, 50.00, 20.00, 81.82, 73.68, 54.55, 72.73, 60.00, 20.00,6,三　国
2019-05-04, 85, 13, 87, 69, 78, 80, 50.00, 76.47, 48.15, 55.56, 29.41, 22.22, 67.86, 82.35, 48.15, 70.37, 58.82, 51.85,6,住之江
2019-05-04, 35, 44, 38, 28, 57, 58, 41.67, 63.64, 17.65, 25.00,  0.00, 27.27, 91.67, 81.82, 23.53, 50.00, 25.00, 45.45,6,尼　崎
2019-05-04, 33, 68, 36, 22, 63, 25, 13.33, 22.22, 20.00, 66.67, 66.67, 20.00, 33.33, 33.33, 33.33, 83.33, 77.78, 53.33,6,鳴　門
2019-05-04,  9, 30, 59, 43,  6, 62, 28.85, 37.37, 40.95, 31.13, 42.57, 27.37, 41.35, 55.56, 58.10, 45.28, 66.34, 41.05,6,丸　亀
2019-05-04, 45, 43, 28, 34, 44, 18, 37.33, 28.75, 50.63, 35.80, 26.25, 35.53, 52.00, 50.00, 73.42, 60.49, 45.00, 51.32,6,児　島
2019-05-04, 37, 47, 43, 39, 24, 31, 40.00, 58.62, 41.67, 30.43, 28.00, 36.00, 52.00, 75.86, 62.50, 43.48, 48.00, 60.00,6,下　関
2019-05-04,  6, 22, 19, 16, 55,  9, 35.87, 41.49, 36.96, 32.22, 36.90, 30.95, 52.17, 53.19, 52.17, 50.00, 57.14, 45.24,6,若　松
2019-05-04,  4, 53, 35, 15, 20, 39, 29.79, 25.26, 37.39, 32.45, 27.59, 35.35, 47.23, 43.68, 53.15, 48.94, 44.33, 58.60,6,芦　屋
2019-05-04, 75, 55, 46, 62, 12, 30, 30.73, 37.20, 33.76, 38.59, 40.99, 25.83, 50.84, 55.07, 52.23, 53.26, 57.14, 39.74,6,福　岡
2019-05-04, 11, 53, 62, 51, 17, 20, 42.31, 35.54, 23.61, 37.80, 42.24, 42.04, 60.26, 54.82, 36.11, 58.54, 59.01, 56.69,6,唐　津
2019-05-04, 53, 24, 11, 37, 71, 52, 32.22, 57.53, 57.50, 53.85, 26.83, 31.58, 56.67, 69.86, 73.75, 70.51, 47.56, 40.79,7,桐　生
2019-05-04, 60, 12,  1, 25,  4, 28, 29.63, 33.48, 35.59, 38.59, 33.71, 48.84, 47.09, 51.13, 46.33, 57.07, 48.00, 66.28,7,戸　田
2019-05-04, 46, 22, 69, 34, 54, 37, 42.86, 66.67,  0.00, 42.86, 28.57, 71.43, 57.14, 83.33,  0.00, 71.43, 28.57, 85.71,7,江戸川
2019-05-04, 57, 53, 59, 55, 67, 58, 45.23, 45.77, 30.81, 37.37, 34.34, 38.69, 62.31, 64.18, 43.94, 47.98, 51.52, 59.80,7,平和島
2019-05-04, 62, 26, 11, 27, 46, 53, 31.21, 33.15, 28.64, 38.41, 32.81, 36.27, 42.20, 50.56, 47.74, 55.49, 56.77, 57.51,7,多摩川
2019-05-04, 39, 36, 27, 18, 50, 16, 18.18, 41.18, 46.67, 26.67, 43.75, 27.78, 45.45, 47.06, 73.33, 46.67, 62.50, 55.56,7,浜名湖
2019-05-04, 58, 50, 28, 48, 12, 19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,7,蒲　郡
2019-05-04, 46,  6, 15, 59,  7, 20, 31.96, 33.70, 40.23, 39.77, 48.10, 23.46, 54.64, 47.83, 57.47, 57.95, 69.62, 39.51,7,常　滑
2019-05-04, 52, 23, 70, 26, 32, 37, 27.27, 33.10, 33.08, 17.36, 28.46, 24.04, 48.25, 51.03, 52.31, 35.54, 39.84, 42.31,7,　津　
2019-05-04, 20, 42, 72, 23, 45, 28, 36.36, 21.05, 30.00, 50.00, 23.81, 33.33, 63.64, 31.58, 70.00, 91.67, 61.90, 47.62,7,三　国
2019-05-04, 10, 20, 88, 38, 86, 82, 52.94, 33.33, 88.89, 27.27, 37.04, 51.85, 76.47, 45.45, 94.44, 36.36, 70.37, 70.37,7,住之江
2019-05-04, 14, 16, 50, 60, 48, 17,  6.25,  0.00, 80.00, 25.00, 22.22, 50.00, 12.50,  0.00, 80.00, 37.50, 55.56, 75.00,7,尼　崎
2019-05-04, 26, 20, 13, 14, 78, 65, 47.06, 14.29, 14.29, 66.67, 22.22, 54.55, 70.59, 28.57, 42.86, 83.33, 22.22, 63.64,7,鳴　門
2019-05-04, 10, 12, 55, 11, 37, 66, 24.24, 23.71, 29.29, 26.60, 40.00, 30.93, 39.39, 38.14, 49.49, 40.43, 55.24, 46.39,7,丸　亀
2019-05-04, 15, 33, 29, 55, 56, 64, 36.47, 25.97, 20.78, 22.54, 37.88, 38.67, 55.29, 38.96, 33.77, 40.85, 63.64, 52.00,7,児　島
2019-05-04, 45, 20, 48, 53, 56, 66, 48.15, 37.50, 39.29, 38.46, 32.35, 47.83, 55.56, 50.00, 64.29, 57.69, 50.00, 52.17,7,下　関
2019-05-04, 25, 12, 14, 31, 41, 51, 30.43, 28.89, 29.85, 41.49, 29.35, 33.71, 51.09, 46.67, 35.82, 56.38, 44.57, 46.07,7,若　松
2019-05-04, 59, 21, 63, 32, 17, 55, 33.79, 32.41, 31.34, 42.66, 36.89, 28.85, 48.86, 50.93, 47.76, 60.09, 53.33, 46.63,7,芦　屋
2019-05-04, 73, 19, 29, 48, 28, 72, 34.30, 36.59, 35.20, 30.56, 33.99, 37.14, 53.49, 50.73, 53.06, 51.11, 54.19, 60.00,7,福　岡
2019-05-04, 59, 27, 60, 55, 12, 36, 30.86, 25.29, 37.11, 34.32, 47.06, 28.99, 43.43, 43.10, 53.46, 56.21, 64.05, 42.01,7,唐　津
2019-05-04, 68, 72, 51, 13, 32, 20, 30.68, 37.04, 27.06, 39.02, 29.21, 25.88, 39.77, 54.32, 43.53, 57.32, 49.44, 43.53,8,桐　生
2019-05-04, 39, 48, 43, 10, 27, 23, 39.67, 34.80, 33.33, 34.80, 50.27, 33.68, 57.07, 50.00, 45.91, 52.45, 69.19, 46.84,8,戸　田
2019-05-04, 41, 20, 57, 59, 63, 30, 50.00, 16.67,  0.00,  0.00,  0.00,  0.00, 83.33, 33.33,  0.00,  0.00,  0.00, 14.29,8,江戸川
2019-05-04, 25, 15, 52, 14, 18, 11, 35.32, 33.17, 40.58, 37.81, 29.32, 30.68, 54.73, 51.76, 57.97, 56.22, 51.31, 44.32,8,平和島
2019-05-04, 21, 61, 58, 73, 44, 31, 36.90, 51.90, 37.43, 28.02, 34.90, 30.18, 54.01, 68.35, 55.31, 42.31, 55.03, 46.75,8,多摩川
2019-05-04, 45, 17, 13, 60, 22, 58, 29.41, 52.94, 33.33, 26.67, 25.00, 25.00, 47.06, 76.47, 66.67, 33.33, 37.50, 75.00,8,浜名湖
2019-05-04, 45, 57, 11, 22, 25, 56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,8,蒲　郡
