boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 28, 54, 73, 55, 71, 38, 30.67, 39.73, 22.67, 37.84, 50.65, 41.03, 38.67, 54.79, 36.00, 58.11, 67.53, 55.13,2019-03-12, 73, 74, 20, 11, 42, 18, 40.82, 47.27, 30.19, 70.37, 30.61, 24.44, 46.94, 61.82, 43.40, 75.93, 55.10, 42.22,1,桐　生
 47, 13, 35, 38, 71, 11, 35.61, 43.41, 37.37, 40.72, 37.62, 33.68, 48.78, 62.44, 52.53, 53.85, 53.96, 51.58,2019-03-12, 43, 61, 20, 21, 70, 57, 35.82, 43.19, 31.75, 35.10, 32.63, 35.38, 51.74, 58.22, 52.38, 53.85, 53.16, 51.89,1,江戸川
 30, 56, 39, 40, 20, 29, 38.75, 26.77, 31.45, 30.26, 37.72, 44.17, 52.50, 39.37, 48.43, 48.03, 51.50, 61.96,2019-03-12, 65, 28, 58, 39, 19, 20, 38.85, 33.96, 38.71, 31.25, 33.33, 24.66, 61.78, 50.94, 62.58, 45.00, 47.80, 49.32,1,平和島
180,127,170,184,125,128, 43.09, 30.95, 25.66, 35.77, 33.33, 34.92, 63.41, 46.03, 44.25, 55.28, 44.72, 49.21,2019-03-12, 21, 69, 59, 71, 15, 67, 39.01, 37.90, 29.63, 32.61, 35.04, 29.67, 55.32, 53.23, 47.22, 52.17, 49.57, 43.96,1,多摩川
 44, 59, 28, 70, 39, 47, 31.68, 31.00, 40.70, 39.81, 24.00, 17.58, 45.54, 47.00, 55.81, 49.51, 38.67, 34.07,2019-03-12, 22, 62, 10, 26, 27, 53, 36.89, 37.86, 32.72, 32.68, 26.96, 30.69, 50.49, 51.94, 52.53, 50.24, 41.67, 47.52,1,浜名湖
 71, 75, 13, 69, 61, 33, 29.61, 29.94, 36.41, 36.08, 35.68, 40.72, 46.71, 46.11, 57.14, 52.58, 51.89, 53.29,2019-03-12, 40, 73, 18, 48, 29, 34, 49.49, 36.54, 35.00, 43.81, 37.93, 37.31, 64.14, 57.69, 49.00, 58.76, 51.72, 51.30,1,蒲　郡
 67, 40, 30, 61, 45, 49, 21.90, 26.88, 30.61, 44.44, 35.00, 31.96, 40.95, 43.01, 48.98, 56.57, 62.50, 49.48,2019-03-12, 33, 36, 54, 73, 39, 40, 17.35, 29.03, 43.52, 37.37, 36.94, 38.74, 29.59, 49.46, 65.74, 59.60, 51.35, 54.05,1,　津　
 12, 53, 65, 14, 46, 69, 29.44, 32.86, 29.38, 38.46, 38.39, 26.09, 46.26, 53.81, 50.00, 51.92, 51.18, 42.51,2019-03-12, 31, 45, 35, 65, 37, 58, 41.71, 32.61, 29.61, 37.14, 38.27, 44.29, 57.82, 52.17, 48.93, 56.19, 53.91, 63.93,1,三　国
 57, 30, 56, 41, 17, 12, 30.64, 32.95, 39.33, 31.43, 32.04, 32.04, 49.13, 47.73, 59.55, 46.29, 50.83, 46.41,2019-03-12, 13, 36, 32, 56, 61, 21, 34.36, 30.16, 41.92, 32.77, 36.71, 34.07, 54.87, 49.74, 54.55, 54.24, 50.24, 51.10,1,びわこ
 25, 30, 13, 32, 21, 64,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-12, 62, 51, 27, 55, 14, 67,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,住之江
 77, 30, 58, 27, 69, 67, 29.63, 35.33, 40.21, 34.20, 31.55, 32.18, 44.44, 53.26, 55.67, 48.70, 48.66, 58.05,2019-03-12, 45, 23, 49, 18, 42, 10, 39.25, 32.62, 36.54, 26.01, 33.66, 35.14, 51.08, 52.41, 52.88, 45.66, 51.98, 53.51,1,尼　崎
 51, 40, 27, 15, 17, 59, 44.34, 36.89, 31.53, 42.20, 28.95, 35.04, 61.32, 57.38, 52.25, 57.80, 42.98, 48.72,2019-03-12, 27, 13, 59, 42, 37, 72, 49.12, 34.48, 46.15, 26.00, 36.79, 30.58, 63.16, 56.90, 63.25, 51.00, 53.77, 45.45,1,宮　島
 70, 49, 65, 34, 32, 64, 17.65, 41.51, 30.00, 30.00, 35.38, 40.68, 35.29, 58.49, 48.33, 45.00, 50.77, 62.71,2019-03-12, 36, 16, 54, 48, 53, 30, 41.46, 30.86, 29.23, 23.20, 36.49, 35.71, 58.54, 48.57, 40.51, 36.60, 54.98, 52.38,1,徳　山
 44, 31, 51, 48, 11, 34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-12, 67, 17, 59, 26, 68, 41,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,下　関
 50, 75, 24, 67, 63, 23, 31.31, 35.58, 36.57, 40.19, 35.19, 34.11, 47.66, 50.96, 53.70, 56.94, 48.61, 51.40,2019-03-12, 24, 50, 46, 23, 63, 55, 28.49, 29.80, 30.95, 29.51, 34.12, 29.27, 40.22, 46.36, 54.17, 50.27, 50.00, 48.17,1,芦　屋
123,105,135,109,154,170, 32.31, 32.23, 35.54, 33.05, 25.76, 26.89, 53.85, 48.76, 52.89, 52.54, 40.15, 40.34,2019-03-12, 18, 19, 68, 62, 31, 30, 35.37, 39.19, 34.18, 40.00, 41.51, 26.79, 54.42, 53.38, 53.80, 53.79, 50.94, 41.96,1,福　岡
 11, 33, 68, 13, 44, 25, 45.33, 30.99, 31.58, 32.47, 31.43, 39.19, 70.67, 52.11, 44.74, 50.65, 40.00, 56.76,2019-03-12, 46, 59, 66, 57, 23, 48, 27.45, 17.78, 35.09, 33.33, 21.74, 28.81, 45.10, 35.56, 52.63, 47.06, 52.17, 55.93,2,桐　生
 45, 66, 15, 48, 60, 22, 35.75, 31.22, 31.47, 33.85, 36.32, 39.35, 52.33, 42.86, 49.75, 55.90, 53.73, 55.09,2019-03-12, 33, 24, 68, 10, 37, 34, 30.48, 39.17, 31.28, 29.47, 42.65, 40.57, 46.52, 56.22, 49.23, 46.84, 60.66, 56.13,2,江戸川
 43, 51, 34, 24, 46, 15, 35.50, 35.15, 26.11, 35.90, 29.68, 29.33, 49.70, 53.94, 43.31, 53.21, 46.45, 46.00,2019-03-12, 51, 45, 69, 62, 60, 70, 33.33, 26.45, 31.88, 48.41, 30.19, 33.12, 50.00, 40.00, 48.13, 66.24, 45.91, 49.35,2,平和島
161,145,126,133,155,169, 35.43, 37.10, 29.79, 29.90, 36.89, 44.26, 46.46, 59.68, 47.87, 42.27, 56.56, 60.66,2019-03-12, 11, 63, 18, 29, 39, 49, 31.17, 35.65, 45.08, 30.60, 33.97, 33.04, 48.05, 48.70, 61.48, 47.01, 58.33, 46.96,2,多摩川
 38, 76, 72, 64, 27, 34, 30.77, 23.08, 36.46, 44.12, 33.01, 26.25, 45.19, 41.54, 55.21, 66.67, 47.57, 40.00,2019-03-12, 33, 46,  8,  5,  9, 20, 39.73, 36.62, 41.67, 33.18, 27.66, 33.16, 56.70, 53.05, 55.09, 45.74, 44.68, 49.49,2,浜名湖
 51, 55, 17, 34, 36, 53, 32.65, 33.69, 25.30, 31.10, 34.62, 30.77, 51.53, 47.06, 38.55, 44.51, 53.85, 49.70,2019-03-12, 27, 70, 49, 61, 67, 76, 46.11, 28.78, 29.35, 29.81, 42.78, 34.16, 64.44, 50.73, 44.57, 49.52, 58.76, 53.96,2,蒲　郡
 48, 41, 35, 60, 24, 29, 37.07, 33.33, 42.00, 43.30, 28.57, 28.89, 54.31, 51.85, 51.00, 59.79, 38.46, 40.00,2019-03-12, 50, 18, 38, 32, 71, 69, 29.20, 39.09, 26.32, 28.09, 26.15, 24.58, 42.48, 58.18, 42.98, 39.33, 41.54, 43.22,2,　津　
 23, 57, 51, 49, 22, 63, 47.47, 37.21, 33.00, 39.71, 41.51, 27.78, 63.59, 56.28, 49.26, 55.02, 57.08, 41.92,2019-03-12, 61, 29, 30, 66, 50, 28, 37.66, 27.41, 43.84, 38.74, 31.30, 47.49, 54.98, 42.64, 61.64, 59.91, 45.65, 61.19,2,三　国
 54, 70, 49, 67, 19, 62, 43.75, 26.79, 36.00, 30.36, 40.91, 26.51, 61.88, 42.26, 51.43, 40.48, 60.23, 42.17,2019-03-12, 18, 17, 64, 51, 67, 29, 26.40, 33.69, 26.44, 36.73, 33.68, 37.95, 42.70, 44.92, 44.25, 54.08, 48.19, 61.03,2,びわこ
 18, 57, 39, 22, 61, 53,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-12, 28, 34, 22, 26, 17, 13,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,住之江
 36, 21, 37, 74, 42, 50, 38.46, 30.90, 26.63, 24.68, 37.04, 33.16, 51.79, 52.25, 42.01, 42.41, 48.15, 54.92,2019-03-12, 62, 64, 14, 47, 59, 25, 32.65, 37.44, 35.07, 33.33, 36.36, 33.01, 47.45, 57.64, 53.55, 43.55, 51.01, 50.00,2,尼　崎
 37, 13, 41, 64, 11, 48, 34.13, 37.01, 37.29, 24.75, 37.10, 29.59, 51.59, 51.97, 55.93, 32.67, 52.42, 46.94,2019-03-12, 62, 18, 65, 21, 48, 44, 28.81, 25.49, 33.62, 37.39, 30.00, 36.72, 42.37, 52.94, 53.45, 52.17, 48.18, 51.56,2,宮　島
 69, 21, 72, 36, 27, 63, 31.15, 30.95, 32.00, 47.54, 29.31, 32.20, 52.46, 52.38, 48.00, 68.85, 51.72, 49.15,2019-03-12, 61, 41, 32, 25, 31, 52, 31.31, 28.83, 31.46, 27.03, 45.65, 30.28, 51.01, 48.47, 48.36, 40.54, 60.00, 49.08,2,徳　山
 16, 52, 36, 46, 30, 15,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-12, 15, 40, 61, 11, 60, 56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,下　関
 15, 25, 17, 27, 37, 47, 35.89, 29.67, 30.73, 37.81, 31.46, 38.16, 47.85, 49.28, 46.83, 53.73, 48.36, 52.66,2019-03-12, 40, 25, 41, 12, 30, 34, 32.56, 35.14, 37.95, 36.21, 34.83, 37.99, 48.84, 50.27, 53.01, 50.57, 48.88, 54.75,2,芦　屋
128,104,111,130,143,120, 35.16, 37.80, 34.81, 37.70, 36.76, 45.14, 50.78, 48.82, 51.11, 56.56, 55.15, 61.81,2019-03-12, 11, 71, 53, 57, 47, 44, 38.35, 45.97, 49.23, 30.39, 29.41, 32.93, 52.63, 70.16, 63.08, 42.16, 48.74, 45.73,2,福　岡
 45, 19, 49, 66, 22, 14, 35.62, 34.21, 47.37, 43.06, 31.08, 32.88, 52.05, 46.05, 60.53, 59.72, 39.19, 50.68,2019-03-12, 64, 44, 61, 24, 55, 51, 23.91, 27.45, 11.43, 61.22, 14.29, 30.91, 41.30, 41.18, 28.57, 75.51, 40.00, 49.09,3,桐　生
 18, 16, 56, 31, 61, 19, 36.18, 32.64, 38.05, 41.75, 32.46, 31.86, 51.76, 52.33, 50.73, 58.25, 50.26, 48.04,2019-03-12, 25, 19, 67, 53, 17, 32, 38.00, 27.27, 31.28, 29.23, 35.18, 36.87, 58.00, 44.39, 43.58, 42.05, 49.25, 53.92,3,江戸川
 31, 49, 18, 32, 25, 75, 33.53, 41.30, 24.54, 34.83, 41.04, 20.74, 47.06, 65.22, 46.01, 52.81, 59.54, 37.78,2019-03-12, 17, 56, 55, 18, 26, 13, 25.83, 56.60, 34.81, 25.33, 46.88, 37.58, 42.38, 74.21, 44.94, 48.67, 58.75, 52.23,3,平和島
132,137,151,130,163,157, 36.80, 42.28, 37.10, 38.21, 30.83, 42.98, 50.40, 56.10, 51.61, 55.28, 46.67, 56.20,2019-03-12, 31, 34, 36, 62, 57, 32, 29.41, 44.70, 46.21, 33.85, 41.04, 37.68, 46.32, 67.42, 62.76, 42.31, 58.21, 50.72,3,多摩川
 63, 31, 74, 37, 16, 69, 33.66, 22.22, 22.97, 27.88, 39.60, 33.66, 64.36, 38.27, 28.38, 45.19, 59.41, 44.55,2019-03-12, 15, 56, 60, 55, 63, 58, 27.08, 36.50, 39.73, 30.99, 38.97, 38.89, 47.92, 50.00, 59.82, 51.17, 57.75, 56.84,3,浜名湖
 11, 64, 62, 65, 12, 72, 33.81, 26.29, 38.76, 39.25, 21.82, 25.17, 52.38, 44.00, 57.42, 56.99, 40.61, 42.66,2019-03-12, 54, 69, 56, 16, 36, 53, 35.21, 29.84, 30.88, 41.94, 35.64, 27.40, 53.05, 46.60, 45.62, 60.22, 50.00, 47.26,3,蒲　郡
 57, 18, 59, 72, 64, 47, 33.33, 27.66, 27.45, 40.66, 29.67, 27.68, 49.49, 47.87, 45.10, 57.14, 47.25, 49.11,2019-03-12, 26, 65, 58, 30, 68, 23, 10.71, 30.34, 28.45, 25.69, 30.28, 34.51, 27.38, 48.31, 48.28, 42.20, 50.46, 52.21,3,　津　
 24, 48, 68, 71, 70, 37, 31.78, 35.27, 23.86, 31.46, 29.38, 37.74, 50.00, 54.11, 36.04, 50.70, 41.71, 57.55,2019-03-12, 17, 43, 64, 59, 57, 33, 33.04, 33.19, 35.34, 32.63, 31.42, 46.55, 48.70, 50.64, 53.45, 42.80, 47.79, 66.81,3,三　国
 40, 44, 32, 29, 71, 13, 35.20, 38.86, 38.92, 34.71, 31.18, 29.17, 53.07, 54.86, 55.69, 56.47, 44.12, 47.02,2019-03-12, 62, 48, 44, 33, 27, 37, 33.14, 42.16, 36.90, 31.87, 30.27, 46.08, 44.57, 62.70, 54.55, 43.96, 43.78, 59.31,3,びわこ
 65, 19, 54, 37, 52, 11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-12, 59, 38, 29, 37, 54, 30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,3,住之江
