date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-04-21, 60, 59, 71, 70, 16, 27, 41.73, 43.65, 28.79, 26.67, 41.13, 52.03, 52.76, 60.32, 40.15, 44.17, 58.06, 65.85,1,宮　島
2019-04-21, 59, 29, 58, 42, 30, 22, 27.44, 28.21, 36.44, 30.89, 35.12, 45.35, 44.19, 41.45, 55.11, 47.15, 51.65, 60.85,1,徳　山
2019-04-21, 54, 68, 55, 39, 14, 24, 17.86, 35.29, 41.67, 34.29, 54.05, 27.03, 35.71, 55.88, 52.78, 48.57, 75.68, 48.65,1,大　村
2019-04-21, 39, 48, 58, 26, 16, 33, 19.61, 25.30, 33.33, 20.69, 30.43, 36.49, 33.33, 49.40, 45.24, 41.38, 44.93, 55.41,2,桐　生
2019-04-21, 52, 63,  2, 51, 34, 33, 34.62, 24.51, 28.57, 30.14, 34.90, 31.55, 52.75, 37.25, 44.05, 49.28, 54.69, 49.40,2,戸　田
2019-04-21, 70, 47, 19, 54, 75, 41, 34.21, 34.43, 34.90, 47.18, 29.32, 27.44, 51.58, 58.47, 48.44, 62.56, 45.03, 46.95,2,平和島
2019-04-21, 53, 39, 48, 40, 50,  5,  0.00,  0.00,  0.00, 44.44,  0.00, 44.44,  0.00, 50.00,  0.00, 55.56,  0.00, 66.67,2,浜名湖
2019-04-21, 40, 22, 69, 26, 11, 41, 47.23, 37.35, 29.57, 31.60, 35.96, 37.85, 61.28, 54.47, 46.52, 50.80, 49.56, 56.57,2,蒲　郡
2019-04-21, 27, 43, 30, 13, 44, 41, 39.76, 28.05, 17.81, 32.91, 25.30, 22.58, 50.60, 51.22, 35.62, 49.37, 39.76, 37.10,2,常　滑
2019-04-21, 50, 55, 34, 27, 21, 47, 28.87, 35.38, 32.00, 46.09, 45.00, 25.60, 43.66, 56.15, 44.00, 67.97, 66.67, 43.20,2,　津　
2019-04-21, 28, 50, 67, 66, 72, 42, 20.00, 10.00,  0.00,  0.00,  0.00, 40.00, 40.00, 30.00,  0.00,  0.00,  0.00, 60.00,2,三　国
2019-04-21, 17, 35, 14, 39, 60, 44, 33.33, 30.85, 29.30, 32.51, 26.70, 34.88, 46.01, 47.76, 46.51, 49.75, 39.32, 53.02,2,びわこ
2019-04-21, 28, 11, 36,  8, 12, 39,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,尼　崎
2019-04-21, 51, 28, 60, 44, 18, 23, 40.00, 18.52, 25.51, 22.45, 28.00, 44.94, 62.11, 39.51, 42.86, 36.73, 42.00, 60.67,2,丸　亀
2019-04-21, 11, 37, 36, 48, 19, 56, 32.56, 34.68, 32.39, 29.13, 31.88, 36.64, 51.94, 51.61, 47.89, 46.46, 49.28, 58.78,2,宮　島
2019-04-21, 41, 16, 61, 70, 62, 38, 28.71, 29.19, 30.93, 28.79, 42.06, 25.33, 50.00, 46.41, 51.27, 45.96, 63.09, 41.78,2,徳　山
2019-04-21, 25, 20, 19, 32, 57, 34, 44.12, 35.90, 44.12, 47.50, 22.22, 52.94, 55.88, 56.41, 58.82, 65.00, 33.33, 67.65,2,大　村
2019-04-21, 71, 28, 57, 13, 40, 32, 28.36, 34.29, 36.36, 37.84, 25.86, 29.17, 47.76, 52.86, 50.65, 55.41, 32.76, 45.83,3,桐　生
2019-04-21,  1, 44, 43, 46, 12, 35, 34.52, 29.35, 31.33, 32.86, 33.65, 29.31, 45.83, 47.76, 44.67, 55.71, 50.71, 48.85,3,戸　田
2019-04-21, 50, 28, 33, 26, 37, 52, 34.95, 34.02, 34.03, 43.24, 30.37, 39.09, 52.15, 51.03, 56.54, 56.22, 50.79, 56.85,3,平和島
2019-04-21, 57,  6, 59, 41,  7, 15,  0.00, 25.00,  0.00,  0.00, 44.44, 14.29,  0.00, 25.00,  0.00,  0.00, 55.56, 71.43,3,浜名湖
2019-04-21, 19, 29, 48, 65, 76, 27, 42.01, 35.62, 42.74, 36.58, 34.44, 47.00, 59.36, 50.21, 58.55, 61.48, 53.11, 65.44,3,蒲　郡
2019-04-21, 40, 62, 51, 48, 47, 54, 36.25, 31.65, 41.03, 26.83, 30.34, 39.56, 53.75, 45.57, 57.69, 42.68, 46.07, 53.85,3,常　滑
2019-04-21, 25, 11, 19, 44, 28, 31, 40.44, 34.96, 49.61, 38.38, 31.15, 48.39, 53.68, 47.97, 70.08, 50.51, 40.16, 64.52,3,　津　
2019-04-21, 56, 43, 16, 38, 51, 32, 14.29, 30.00, 40.00,  0.00, 20.00, 37.50, 42.86, 40.00, 50.00,  0.00, 40.00, 50.00,3,三　国
2019-04-21, 36, 46, 45, 66, 25, 67, 28.97, 30.66, 26.70, 28.06, 29.52, 33.03, 48.13, 48.58, 42.93, 41.84, 40.00, 47.06,3,びわこ
2019-04-21, 38, 15,  5, 27, 41, 22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,3,尼　崎
2019-04-21, 66, 64,  3, 48, 57, 32, 31.11, 28.28, 29.76, 32.99, 21.43, 20.69, 45.56, 42.42, 44.05, 55.67, 33.67, 43.68,3,丸　亀
2019-04-21, 72, 65, 38, 45, 47, 35, 33.58, 33.08, 31.78, 34.15, 39.34, 31.09, 48.18, 52.63, 48.84, 52.85, 61.48, 39.50,3,宮　島
2019-04-21, 36, 40, 56, 54, 20, 68, 37.30, 37.80, 29.36, 31.33, 35.39, 36.47, 56.56, 54.88, 47.71, 42.92, 58.44, 54.90,3,徳　山
2019-04-21, 71, 33, 61, 62, 36, 60, 25.00, 33.33, 37.14, 38.89, 37.84, 33.33, 44.44, 51.52, 51.43, 61.11, 59.46, 45.45,3,大　村
2019-04-21, 25, 74, 41, 59, 23, 12, 35.62, 47.22, 22.00, 21.15, 20.97, 31.43, 58.90, 61.11, 40.00, 38.46, 46.77, 52.86,4,桐　生
2019-04-21, 15, 30, 62, 18, 39, 41, 40.00, 31.75, 26.67, 29.05, 38.98, 30.39, 56.13, 45.50, 46.67, 51.35, 56.50, 48.62,4,戸　田
2019-04-21, 24, 66, 14, 57, 58, 62, 34.57, 35.79, 37.37, 44.68, 37.57, 46.88, 49.47, 47.37, 55.79, 61.17, 59.26, 63.02,4,平和島
2019-04-21, 44, 29, 19, 34, 47, 56, 12.50, 50.00, 25.00, 44.44,  0.00,  0.00, 50.00, 87.50, 37.50, 55.56,  0.00,  0.00,4,浜名湖
2019-04-21, 52, 67, 45, 62, 36, 60, 32.21, 42.49, 32.77, 33.71, 36.13, 36.68, 50.00, 57.51, 53.78, 48.69, 51.26, 57.21,4,蒲　郡
2019-04-21, 33, 35, 23, 38, 19, 37, 34.18, 49.44, 27.38, 37.04, 23.29, 28.92, 48.10, 68.54, 51.19, 50.62, 31.51, 45.78,4,常　滑
2019-04-21, 13, 52, 67, 46, 41, 12, 39.34, 27.27, 31.75, 27.66, 36.07, 29.46, 58.20, 46.97, 47.62, 40.43, 52.46, 51.94,4,　津　
2019-04-21, 17, 48, 64, 53, 13, 35, 40.00, 27.27,  0.00, 22.22,  0.00,  0.00, 60.00, 27.27,  0.00, 33.33, 22.22,  0.00,4,三　国
2019-04-21, 53, 48, 55, 58, 28, 50, 30.30, 41.86, 30.05, 37.73, 32.71, 35.75, 48.48, 62.79, 48.77, 54.55, 50.93, 52.85,4,びわこ
2019-04-21, 18, 47, 24,  9, 23, 26,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,4,尼　崎
2019-04-21, 40, 10, 26, 45, 58, 43, 37.63, 23.40, 30.77, 44.57, 35.48, 33.33, 59.14, 39.36, 47.25, 54.35, 52.69, 48.39,4,丸　亀
2019-04-21, 41, 51, 12, 24, 57, 40, 27.87, 37.31, 48.46, 39.32, 25.00, 33.33, 43.44, 55.97, 63.85, 59.83, 42.86, 45.58,4,宮　島
2019-04-21, 21, 71, 57, 69, 13, 72, 40.00, 32.64, 43.64, 36.82, 38.29, 34.69, 53.19, 45.19, 57.27, 54.39, 54.95, 53.06,4,徳　山
2019-04-21, 69, 30, 56, 65, 73, 41, 28.21, 17.14, 11.43, 30.30, 48.65, 40.00, 48.72, 25.71, 22.86, 42.42, 70.27, 54.29,4,大　村
2019-04-21, 18, 63, 62, 36, 60, 38, 22.00, 28.81, 30.30, 32.93, 22.64, 13.95, 40.00, 47.46, 37.88, 43.90, 37.74, 30.23,5,桐　生
2019-04-21, 56, 29, 42, 20, 49, 25, 30.11, 30.77, 30.95, 28.67, 33.49, 36.00, 48.86, 44.06, 44.29, 46.00, 49.30, 55.43,5,戸　田
2019-04-21, 13, 51, 46, 39, 72, 35, 34.21, 32.45, 35.45, 29.95, 52.58, 35.45, 47.37, 47.87, 50.26, 43.32, 63.92, 50.79,5,平和島
2019-04-21, 16, 10, 55, 60, 12, 64, 22.22, 25.00,  0.00,  0.00, 50.00,  0.00, 55.56, 25.00,  0.00,  0.00, 62.50,  0.00,5,浜名湖
2019-04-21, 46, 68, 59, 16, 34, 24, 31.23, 31.44, 43.33, 39.65, 36.21, 33.47, 48.62, 48.47, 60.00, 58.59, 51.29, 52.54,5,蒲　郡
2019-04-21, 53, 49, 18, 50, 39,  7, 29.79, 40.43, 22.22, 28.89, 30.86, 49.30, 43.62, 53.19, 37.04, 40.00, 43.21, 69.01,5,常　滑
2019-04-21, 56, 59, 58, 39, 60, 65, 36.59, 39.34, 27.27, 33.81, 23.53, 25.86, 46.34, 54.10, 45.45, 49.64, 39.71, 43.97,5,　津　
2019-04-21, 71, 36, 39, 46, 60, 40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,三　国
2019-04-21, 12, 19, 21, 33, 34, 49, 30.46, 39.02, 33.65, 31.86, 40.49, 31.78, 45.69, 53.66, 51.66, 43.14, 61.46, 49.53,5,びわこ
2019-04-21, 10, 35, 16,  6, 40, 21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,尼　崎
2019-04-21, 14, 19,  5, 12,  2, 25, 41.30, 25.51, 27.16, 21.35, 27.66, 22.99, 55.43, 40.82, 43.21, 35.96, 43.62, 41.38,5,丸　亀
2019-04-21, 14, 29, 63, 59, 15, 43, 33.59, 44.92, 36.72, 43.65, 31.30, 47.46, 50.00, 60.17, 53.91, 60.32, 49.57, 60.17,5,宮　島
2019-04-21, 58, 47, 24, 23, 14, 34, 36.44, 32.74, 32.65, 35.60, 36.65, 39.83, 55.11, 47.53, 51.02, 52.80, 51.13, 58.44,5,徳　山
2019-04-21, 38, 29, 68, 12, 28, 18, 50.00, 27.27, 35.29, 34.78, 41.94, 24.32, 70.59, 42.42, 55.88, 45.65, 61.29, 48.65,5,大　村
2019-04-21, 35, 16, 37, 64, 45, 66, 33.33, 30.43, 57.75, 22.92, 38.89, 31.88, 54.17, 44.93, 73.24, 41.67, 58.33, 47.83,6,桐　生
2019-04-21, 24, 36, 63, 13, 53, 16, 24.27, 33.66, 24.51, 27.16, 34.57, 34.19, 40.78, 45.05, 37.25, 42.59, 51.60, 50.97,6,戸　田
2019-04-21, 10, 53, 22, 18, 19, 16, 42.70, 44.21, 31.77, 28.89, 34.90, 39.69, 56.22, 63.16, 51.56, 50.00, 48.44, 58.25,6,平和島
2019-04-21, 58, 46, 28,  1, 40,  4,  0.00, 75.00, 20.00, 77.78, 44.44, 44.44,  0.00, 87.50, 40.00,100.00, 55.56, 66.67,6,浜名湖
2019-04-21, 20, 56, 73, 41, 18, 13, 34.07, 32.94, 34.58, 37.85, 33.62, 31.88, 46.46, 47.22, 53.75, 56.57, 48.09, 43.96,6,蒲　郡
2019-04-21, 61, 59,  2, 26, 55, 32, 34.67, 41.03, 26.92, 33.33, 41.76, 28.24, 49.33, 61.54, 50.00, 60.00, 60.44, 47.06,6,常　滑
2019-04-21, 38, 26, 73, 55, 70, 18, 28.79, 16.96, 33.86, 35.38, 31.93, 36.72, 43.94, 33.93, 56.69, 56.15, 50.42, 55.47,6,　津　
2019-04-21, 19, 21, 37, 31, 42, 50, 30.00, 33.33,  0.00, 14.29, 40.00, 10.00, 30.00, 33.33,  0.00, 28.57, 60.00, 30.00,6,三　国
2019-04-21, 22, 16, 56, 43, 65, 20, 27.70, 35.44, 31.68, 44.50, 36.99, 35.35, 46.95, 55.34, 52.97, 61.01, 56.62, 52.56,6,びわこ
2019-04-21, 11, 14, 33, 42, 34, 46,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,6,尼　崎
2019-04-21, 29, 17, 61, 28, 59, 62, 32.61, 32.61, 20.73, 18.52, 41.49, 27.27, 42.39, 55.43, 40.24, 39.51, 59.57, 38.64,6,丸　亀
2019-04-21, 44, 11, 61, 60, 26, 58, 35.51, 32.56, 28.68, 41.73, 28.89, 33.58, 51.45, 51.94, 48.06, 52.76, 46.67, 50.75,6,宮　島
2019-04-21, 11, 32, 59, 26, 19, 66, 34.86, 29.32, 27.44, 35.60, 33.74, 39.59, 48.62, 44.58, 44.19, 52.00, 51.22, 57.55,6,徳　山
2019-04-21, 51, 57, 75, 19, 66, 59, 35.14, 22.22, 22.86, 44.12, 44.44, 33.33, 48.65, 33.33, 37.14, 58.82, 61.11, 47.22,6,大　村
2019-04-21, 26, 51, 42, 57, 55, 20, 20.69, 28.99, 26.39, 36.36, 20.41, 26.87, 41.38, 44.93, 50.00, 50.65, 38.78, 37.31,7,桐　生
2019-04-21, 57,  5, 17, 10, 60, 34, 28.26, 36.06, 24.53, 34.87, 31.11, 34.90, 50.00, 56.73, 39.62, 53.33, 49.44, 54.69,7,戸　田
2019-04-21, 63, 29, 65, 20, 47, 37, 37.17, 42.02, 36.27, 27.75, 34.43, 30.37, 57.07, 63.83, 59.07, 52.02, 58.47, 50.79,7,平和島
2019-04-21,  2, 59,  3, 14, 53, 62, 50.00,  0.00, 44.44,  0.00,  0.00,  0.00, 50.00,  0.00, 66.67, 50.00,  0.00,  0.00,7,浜名湖
2019-04-21, 53, 30, 39, 54, 29, 11, 28.80, 35.62, 34.19, 34.80, 35.62, 35.96, 47.83, 54.51, 52.14, 51.20, 50.21, 49.56,7,蒲　郡
2019-04-21, 10, 17, 27,  3, 12, 14, 28.21, 24.68, 39.76, 24.36,  9.84, 20.51, 55.13, 36.36, 50.60, 39.74, 18.03, 42.31,7,常　滑
2019-04-21, 27, 14, 49, 43, 31, 15, 46.09, 24.43, 29.82, 28.21, 48.39, 32.06, 67.97, 41.22, 48.25, 37.61, 64.52, 48.85,7,　津　
2019-04-21, 45, 32, 65, 72, 62, 38, 20.00, 37.50, 50.00,  0.00,  0.00,  0.00, 60.00, 50.00,100.00,  0.00,  0.00,  0.00,7,三　国
2019-04-21, 39, 40, 15, 64, 45, 13, 32.51, 34.68, 27.94, 29.27, 26.70, 33.64, 49.75, 56.31, 47.06, 48.29, 42.93, 54.55,7,びわこ
2019-04-21, 45, 36,  2, 44,  1, 27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,7,尼　崎
2019-04-21, 55,  3, 27, 11,  7, 18, 28.26, 29.76, 46.67, 24.42, 24.44, 28.00, 50.00, 44.05, 58.89, 37.21, 48.89, 42.00,7,丸　亀
2019-04-21, 36, 71, 33, 35, 50, 49, 32.39, 28.79, 36.62, 31.09, 44.44, 28.68, 47.89, 40.15, 54.93, 39.50, 60.32, 48.06,7,宮　島
2019-04-21, 30, 31, 63, 68, 55, 61, 35.12, 44.85, 35.18, 36.47, 45.45, 30.93, 51.65, 61.03, 52.17, 54.90, 63.64, 51.27,7,徳　山
2019-04-21, 67, 23, 48, 76, 25, 62, 58.33, 43.24, 42.42, 38.71, 44.12, 38.89, 75.00, 59.46, 57.58, 48.39, 55.88, 61.11,7,大　村
2019-04-21, 15, 40, 48, 49, 61, 46, 28.81, 25.86, 25.30, 31.25, 10.53, 27.27, 50.85, 32.76, 49.40, 50.00, 26.32, 44.16,8,桐　生
2019-04-21, 26,  8, 58, 44, 48,  4, 40.24, 32.30, 35.39, 29.35, 35.05, 31.93, 60.37, 46.58, 52.81, 47.76, 50.52, 46.39,8,戸　田
2019-04-21, 56, 52, 66, 25, 69, 30, 56.35, 39.09, 35.79, 37.17, 31.72, 32.12, 73.10, 56.85, 47.37, 56.54, 48.39, 50.26,8,平和島
2019-04-21, 65, 37,  5, 30, 54, 52,  0.00, 12.50, 44.44, 33.33,  0.00,  0.00,  0.00, 12.50, 66.67, 33.33,  0.00,  0.00,8,浜名湖
2019-04-21, 70, 36, 25, 33, 72, 35, 30.86, 36.13, 27.89, 54.11, 38.68, 36.61, 51.44, 51.26, 44.74, 69.70, 59.43, 51.18,8,蒲　郡
2019-04-21,  9, 64, 20,  4, 34, 31, 30.23, 44.87, 24.66, 23.19, 20.00, 29.11, 47.67, 62.82, 41.10, 30.43, 41.43, 48.10,8,常　滑
2019-04-21, 36, 61, 50, 32, 46, 17, 28.32, 19.84, 28.87, 28.07, 27.66, 25.95, 50.44, 37.30, 43.66, 38.60, 40.43, 45.04,8,　津　
2019-04-21, 64, 34, 66, 29, 18, 51,  0.00,  0.00,  0.00, 14.29, 22.22, 20.00,  0.00,  0.00,  0.00, 14.29, 33.33, 40.00,8,三　国
2019-04-21, 54, 11, 67, 14, 63, 58, 40.38, 44.39, 33.03, 29.30, 35.24, 37.73, 53.85, 61.21, 47.06, 46.51, 56.19, 54.55,8,びわこ
2019-04-21, 41, 29, 20, 32, 28, 43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,8,尼　崎
2019-04-21, 20, 58, 47,  9, 60, 46, 33.33, 35.48, 38.30, 25.77, 25.51, 39.08, 45.56, 52.69, 57.45, 39.18, 42.86, 52.87,8,丸　亀
2019-04-21, 66, 64, 70, 69, 46, 51, 29.63, 33.59, 26.67, 27.36, 37.29, 37.31, 48.89, 52.67, 44.17, 41.51, 55.08, 55.97,8,宮　島
2019-04-21, 29, 70, 40, 64, 12, 53, 28.21, 28.79, 37.80, 33.89, 32.17, 35.92, 41.45, 45.96, 54.88, 51.05, 50.43, 52.24,8,徳　山
2019-04-21, 14, 53, 63, 21, 32, 30, 54.05, 37.14, 29.03, 30.56, 47.50, 17.14, 75.68, 62.86, 48.39, 38.89, 65.00, 25.71,8,大　村
2019-04-21, 70, 25, 28, 68, 33, 58, 30.38, 35.62, 34.29, 33.78, 36.49, 33.33, 45.57, 58.90, 52.86, 43.24, 55.41, 45.24,9,桐　生
2019-04-21, 23, 61, 29, 65, 35, 18, 34.22, 32.86, 30.77, 33.15, 29.31, 29.05, 47.59, 49.29, 44.06, 46.63, 48.85, 51.35,9,戸　田
2019-04-21, 48, 15, 51, 12, 33, 67, 41.88, 33.86, 32.45, 35.75, 34.03, 33.69, 60.21, 52.38, 47.87, 52.85, 56.54, 50.27,9,平和島
2019-04-21, 55, 34, 51, 57, 63, 38,  0.00, 44.44,  0.00,  0.00,  0.00, 42.86,  0.00, 55.56,  0.00,  0.00,  0.00, 71.43,9,浜名湖
2019-04-21, 12, 62, 40, 46, 20, 14, 34.98, 33.71, 47.23, 31.23, 34.07, 35.43, 49.78, 48.69, 61.28, 48.62, 46.46, 55.16,9,蒲　郡
2019-04-21, 41, 53, 13, 40, 51, 18, 22.58, 29.79, 32.91, 36.25, 41.03, 22.22, 37.10, 43.62, 49.37, 53.75, 57.69, 37.04,9,常　滑
2019-04-21, 69, 24, 52, 59, 19, 34, 24.14, 22.55, 27.27, 39.34, 49.61, 32.00, 44.83, 35.29, 46.97, 54.10, 70.08, 44.00,9,　津　
2019-04-21, 37, 13, 53, 28, 43, 39,  0.00,  0.00, 22.22, 20.00, 30.00,  0.00,  0.00, 22.22, 33.33, 40.00, 40.00,  0.00,9,三　国
2019-04-21, 25, 31, 65, 44, 55, 34, 29.52, 40.89, 36.99, 34.88, 30.05, 40.49, 40.00, 55.56, 56.62, 53.02, 48.77, 61.46,9,びわこ
2019-04-21, 47, 40, 13,  7, 22,  8,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,9,尼　崎
2019-04-21, 12, 23, 36, 34, 10, 16, 21.35, 44.94, 27.84, 26.26, 23.40, 35.23, 35.96, 60.67, 42.27, 39.39, 39.36, 46.59,9,丸　亀
2019-04-21, 30, 12, 19, 13, 38, 25, 34.68, 48.46, 31.88, 36.09, 31.78, 26.55, 57.26, 63.85, 49.28, 58.65, 48.84, 40.71,9,宮　島
2019-04-21, 65, 17, 42, 71, 41, 39, 40.32, 35.08, 30.89, 32.64, 28.71, 35.77, 59.68, 52.82, 47.15, 45.19, 50.00, 47.56,9,徳　山
2019-04-21, 45, 34, 69, 38, 55, 75, 47.06, 52.94, 28.21, 50.00, 41.67, 22.86, 64.71, 67.65, 48.72, 70.59, 52.78, 37.14,9,大　村
2019-04-21, 13, 59, 35, 51, 41, 18, 37.84, 21.15, 33.33, 28.99, 22.00, 22.00, 55.41, 38.46, 54.17, 44.93, 40.00, 40.00,10,桐　生
2019-04-21, 64,  1, 30, 36, 20, 59, 27.53, 34.52, 31.75, 33.66, 28.67, 35.17, 45.51, 45.83, 45.50, 45.05, 46.00, 57.93,10,戸　田
2019-04-21, 57, 59, 28, 46, 41, 18, 44.68, 30.85, 34.02, 35.45, 27.44, 28.89, 61.17, 44.68, 51.03, 50.26, 46.95, 50.00,10,平和島
2019-04-21, 12, 50, 41,  6, 56, 28, 50.00,  0.00,  0.00, 25.00,  0.00, 20.00, 62.50,  0.00,  0.00, 25.00,  0.00, 40.00,10,浜名湖
2019-04-21, 18, 76, 60, 53, 68, 22, 33.62, 34.44, 36.68, 28.80, 31.44, 37.35, 48.09, 53.11, 57.21, 47.83, 48.47, 54.47,10,蒲　郡
2019-04-21, 55, 33, 38, 15, 16, 59, 41.76, 34.18, 37.04, 41.56, 45.00, 41.03, 60.44, 48.10, 50.62, 55.84, 66.25, 61.54,10,常　滑
2019-04-21, 14, 13, 28, 51, 58, 70, 24.43, 39.34, 31.15, 43.28, 27.27, 31.93, 41.22, 58.20, 40.16, 61.19, 45.45, 50.42,10,　津　
2019-04-21, 48, 56, 25, 71, 19, 67, 27.27, 14.29,  0.00,  0.00, 30.00,  0.00, 27.27, 42.86,  0.00,  0.00, 30.00,  0.00,10,三　国
2019-04-21, 48, 32, 27, 56, 46, 19, 41.86, 43.81, 29.41, 31.68, 30.66, 39.02, 62.79, 56.64, 42.65, 52.97, 48.58, 53.66,10,びわこ
2019-04-21,  9, 21, 15, 19, 39,  4,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,10,尼　崎
2019-04-21, 17, 45, 51, 54, 48,  5, 32.61, 44.57, 40.00, 30.53, 32.99, 27.16, 55.43, 54.35, 62.11, 53.68, 55.67, 43.21,10,丸　亀
2019-04-21, 26, 57, 45, 33, 14, 37, 28.89, 25.00, 34.15, 36.62, 33.59, 34.68, 46.67, 42.86, 52.85, 54.93, 50.00, 51.61,10,宮　島
2019-04-21, 14, 38, 22, 66, 72, 35, 36.65, 25.33, 45.35, 39.59, 34.69, 29.57, 51.13, 41.78, 60.85, 57.55, 53.06, 46.30,10,徳　山
2019-04-21, 65, 26, 67, 29, 20, 36, 30.30, 60.71, 58.33, 27.27, 35.90, 37.84, 42.42, 67.86, 75.00, 42.42, 56.41, 59.46,10,大　村
2019-04-21, 20, 32, 36, 74, 63, 15, 26.87, 29.17, 32.93, 47.22, 28.81, 28.81, 37.31, 45.83, 43.90, 61.11, 47.46, 50.85,11,桐　生
2019-04-21, 21, 46, 41, 25, 16,  3, 26.70, 32.86, 30.39, 36.00, 34.19, 41.14, 46.02, 55.71, 48.62, 55.43, 50.97, 58.86,11,戸　田
2019-04-21, 58, 72, 20, 16, 68, 54, 37.57, 52.58, 27.75, 39.69, 32.12, 47.18, 59.26, 63.92, 52.02, 58.25, 50.26, 62.56,11,平和島
2019-04-21,  7,  1, 14, 48, 10, 44, 44.44, 77.78,  0.00,  0.00, 25.00, 12.50, 55.56,100.00, 50.00,  0.00, 25.00, 50.00,11,浜名湖
2019-04-21, 54, 27, 77, 73, 70, 45, 34.80, 47.00, 29.63, 34.58, 30.86, 32.77, 51.20, 65.44, 45.68, 53.75, 51.44, 53.78,11,蒲　郡
2019-04-21, 47, 10, 50, 30,  3, 62, 30.34, 28.21, 28.89, 17.81, 24.36, 31.65, 46.07, 55.13, 40.00, 35.62, 39.74, 45.57,11,常　滑
2019-04-21, 11, 73, 40, 60, 67, 43, 34.96, 33.86, 35.88, 23.53, 31.75, 28.21, 47.97, 56.69, 53.44, 39.71, 47.62, 37.61,11,　津　
