date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-07-12,戸　田,1,.26,.19,.26,,,,,,,.07,,.16,,,,,,,.36,,.15,,,,,,,.09,,.11,.24,,,,,,.39,,.17,,,,,,,.16,,.22,,,,,,,5,2,4,,,,,,,6,,4,,,,,,,6,,4,,,,,,,3,,3,2,,,,,,2,,2,,,,,,,6,,6,,,,,,,5,2,3,,,,,,,6,,4,,,,,,,6,,4,,,,,,,3,,6,2,,,,,,2,,1,,,,,,,6,,5,,,,,,,3,7,1,,,,,,,2,,7,,,,,,,5,,8,,,,,,,10,,1,6,,,,,,1,,4,,,,,,,7,,2,,,,,,,６,４,３,,,,,,,６,,４,,,,,,,４,,４,,,,,,,５,,４,４,,,,,,６,,６,,,,,,,６,,５,,,,,,,0.23,0.20,0.21,0.17,0.23,0.16, 68, 41, 58, 34, 16, 31,  0.00, 14.29, 57.14, 55.56,  0.00, 33.33,  0.00, 28.57, 71.43, 77.78,  0.00, 44.44, 22,  8,  3,  4, 32, 27, 33.33, 55.56, 33.33, 44.44, 37.50, 12.50, 44.44, 55.56, 66.67, 77.78, 50.00, 37.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.75,18.75,52.38,35.48,34.15, 0.00,23.66,18.99,21.43,21.11,14.52, 0.00,48.75,31.25,61.90,51.61,46.34, 0.00,43.01,29.11,36.90,38.89,27.42, 2.50,山　崎　　善　庸,半　田　　尚　也,市　川　　　　猛,高　橋　　二　朗,齋　藤　　　　篤,中　村　　駿　平,4103,4708,3668,2538,4194,5061, 5.21, 3.75, 6.14, 5.35, 5.24, 0.00, 4.62, 3.91, 4.14, 4.48, 3.68, 1.33
2019-07-12,江戸川,1,.24,.43,,,,,,,,.07,.12,,,,,,,,.16,,,,,,,,,.16,,,,,,,,,.21,,,,,,,,,.14,,,,,,,,,2,6,,,,,,,,6,3,,,,,,,,6,,,,,,,,,5,,,,,,,,,1,,,,,,,,,2,,,,,,,,,2,6,,,,,,,,6,3,,,,,,,,6,,,,,,,,,5,,,,,,,,,1,,,,,,,,,2,,,,,,,,,3,11,,,,,,,,6,10,,,,,,,,2,,,,,,,,,5,,,,,,,,,7,,,,,,,,,4,,,,,,,,,５,６,,,,,,,,３,５,,,,,,,,５,,,,,,,,,５,,,,,,,,,５,,,,,,,,,５,,,,,,,,,0.23,0.19,0.16,0.16,0.21,0.18, 39, 50, 60, 49, 12, 30, 30.95, 26.83, 55.00, 26.19, 30.56, 38.10, 47.62, 46.34, 72.50, 47.62, 41.67, 54.76, 33, 25, 64, 59, 54, 37, 46.51, 25.71, 28.57, 40.54, 40.48, 37.21, 62.79, 51.43, 45.71, 45.95, 59.52, 51.16,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,41.67,36.36,37.50, 0.00, 1.82,56.25,19.19,21.92,13.25,23.73, 3.92,30.43,55.56,60.61,37.50, 0.00,10.91,68.75,32.32,45.21,22.89,33.90, 7.84,48.91,萩　原　　善　行,池　田　　雷　太,石　田　　貴　洋,立　具　　敬　司,金　山　　立　樹,岡　本　　慎　治,3376,3340,5005,4865,4976,3081, 5.89, 5.58, 4.88, 0.00, 2.42, 6.63, 4.03, 4.64, 3.76, 4.08, 2.49, 5.01
2019-07-12,蒲　郡,1,.15,,.07,.16,,,,,,.25,,.11,.22,,,,,,.26,.27,.29,,,,,,,.17,.24,.08,,,,,,,.03,.10,.03,,,,,,,.10,,.15,.27,,,,,,3,,5,2,,,,,,1,,5,2,,,,,,2,5,5,,,,,,,6,2,4,,,,,,,5,6,6,,,,,,,3,,6,6,,,,,,3,,6,2,,,,,,1,,6,2,,,,,,2,5,4,,,,,,,6,2,5,,,,,,,5,4,5,,,,,,,3,,4,2,,,,,,1,,2,8,,,,,,1,,3,11,,,,,,1,9,4,,,,,,,3,9,2,,,,,,,2,6,6,,,,,,,7,,3,9,,,,,,５,,５,３,,,,,,２,,５,６,,,,,,３,３,６,,,,,,,４,５,３,,,,,,,１,６,５,,,,,,,２,,６,４,,,,,,0.18,0.16,0.20,0.20,0.20,0.19, 63, 13, 64, 75, 17, 48, 28.95, 41.30, 36.17, 19.05, 23.08, 35.71, 44.74, 56.52, 61.70, 28.57, 50.00, 46.43, 27, 72, 68, 41, 64, 62, 48.94, 23.53, 42.86, 31.71, 45.45, 29.27, 63.83, 35.29, 57.14, 63.41, 63.64, 46.34,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,21.05,31.15,16.67, 0.00, 0.00,42.86,11.36,27.37,19.12,15.66, 0.00,25.96,31.58,49.18,38.89, 0.00, 0.00,85.71,27.27,41.05,42.65,31.33, 0.00,50.00,松　本　　真　吾,丹　下　　　　健,松　本　　一　毅,板　倉　　敦　史,木　下　　雄　介,松　下　　知　幸,3108,4139,4904,4615,5050,3910, 4.16, 5.02, 4.00, 0.00, 0.00, 7.29, 3.84, 4.55, 4.53, 4.01, 1.50, 5.05
2019-07-12,常　滑,1,.18,.20,.19,,,,,,,.18,,.10,,,,,,,.21,.23,.10,,,,,,,.15,,.16,.16,,,,,,.09,,.10,,,,,,,.11,,.16,.23,,,,,,3,6,2,,,,,,,3,,4,,,,,,,1,5,6,,,,,,,2,,2,6,,,,,,3,,4,,,,,,,2,,5,1,,,,,,3,5,2,,,,,,,3,,4,,,,,,,1,5,6,,,,,,,2,,3,6,,,,,,3,,4,,,,,,,2,,5,1,,,,,,3,7,8,,,,,,,2,,11,,,,,,,2,11,4,,,,,,,6,,2,8,,,,,,6,,4,,,,,,,8,,2,6,,,,,,２,５,５,,,,,,,１,,３,,,,,,,６,４,５,,,,,,,２,,５,２,,,,,,６,,４,,,,,,,６,,６,６,,,,,,0.16,0.14,0.15,0.17,0.15,0.16, 70, 51, 62, 53, 18, 68, 50.00, 53.33,  0.00, 50.00, 23.08, 57.14, 75.00, 73.33,  0.00, 75.00, 38.46, 85.71, 43, 56, 41, 45, 24, 27, 32.61, 42.76, 30.95, 44.90, 45.14, 33.82, 51.45, 55.86, 48.41, 60.54, 61.81, 45.59,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,60.87,62.10,62.50,41.67,43.38,53.33,52.59,47.75,45.65,54.31,41.96,42.42,82.61,70.97,75.00,58.33,66.91,66.67,64.66,65.77,65.22,74.14,60.71,56.57,寺　田　　千　恵,柳　沢　　　　一,羽　野　　直　也,魚　谷　　智　之,河　村　　　　了,笠　原　　　　亮,3435,4074,4831,3780,4308,4019, 7.70, 7.40, 7.38, 6.71, 6.59, 6.87, 6.96, 6.93, 6.83, 7.64, 6.36, 6.44
2019-07-12,三　国,1,.16,.10,.22,.15,.16,.07,.08,.19,,.17,,.16,.07,.09,,.17,.41,,.21,.09,.12,,.09,.15,.25,,,.15,,.22,.14,.19,,.17,.25,,.16,.21,.12,,.11,,.23,.28,,.14,,.07,.17,.09,,.33,,,4,2,3,1,2,5,1,4,,4,,2,6,5,,3,1,,2,5,1,,6,3,4,,,4,,2,4,1,,4,3,,5,3,1,,5,,6,2,,6,,6,5,5,,6,,,6,2,3,1,2,5,1,4,,4,,2,6,5,,3,1,,2,5,1,,6,3,4,,,4,,2,6,1,,5,3,,4,3,1,,5,,6,2,,6,,4,5,4,,6,,,5,12,3,12,2,7,4,8,,6,,6,12,10,,1,10,,3,11,6,,4,10,5,,,2,,1,5,5,,2,7,,3,10,5,,4,,3,10,,4,,1,11,2,,5,,,１,２,３,１,１,４,４,４,,１,,３,４,６,,２,３,,３,４,１,,５,４,落,,,６,,３,５,４,,５,５,,６,２,１,,６,,４,２,,６,,６,６,６,,４,,,0.16,0.16,0.16,0.20,0.16,0.19, 39, 44, 12, 55, 34, 33, 36.17, 35.71, 23.21, 42.00, 56.86, 25.93, 59.57, 50.00, 42.86, 52.00, 64.71, 42.59, 13, 66, 28, 63, 27, 41,  5.77, 33.33, 23.64, 27.27, 49.02, 52.63, 21.15, 45.61, 34.55, 47.27, 68.63, 66.67,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,51.72, 0.00,33.33,28.57,34.62, 0.00,53.77,21.74,25.56,12.66,21.52, 5.88,65.52, 0.00,42.86,28.57,48.08,20.00,73.58,29.35,44.44,29.11,45.57,15.29,吉　村　　正　明,竹之内　　　　極,石　岡　　将　太,上　條　　信　一,秋　元　　　　誠,山　下　　夏　鈴,4108,4957,4550,3006,3781,5013, 6.86, 0.00, 4.81, 3.71, 5.11, 2.80, 6.97, 3.82, 4.71, 3.66, 4.42, 2.48
2019-07-12,びわこ,1,.23,,.16,.28,.04,.12,,,,.16,.29,.16,,.28,,,,,.18,,.21,.21,.05,,,,,.07,.06,.13,,.10,,,,,.10,,.24,.18,.12,.19,,,,.11,,.18,.17,.09,,,,,2,,3,1,4,6,,,,5,2,3,,1,,,,,2,,5,6,1,,,,,2,5,1,,3,,,,,3,,2,6,4,1,,,,6,,6,6,6,,,,,2,,3,1,4,6,,,,5,2,3,,1,,,,,2,,4,6,1,,,,,2,5,1,,3,,,,,3,,2,6,4,1,,,,6,,6,5,6,,,,,7,,8,11,7,11,,,,2,9,5,,4,,,,,6,,3,11,9,,,,,1,7,4,,5,,,,,7,,2,12,1,7,,,,5,,4,8,10,,,,,２,,１,５,１,４,,,,６,６,４,,４,,,,,４,,４,６,１,,,,,４,４,６,,６,,,,,５,,２,６,５,５,,,,５,,５,２,６,,,,,0.18,0.18,0.14,0.18,0.17,0.16, 63, 52, 51, 46, 58, 59,  0.00, 38.89, 52.94, 40.00, 44.44, 27.27, 20.00, 66.67, 64.71, 65.00, 55.56, 50.00, 58, 26, 36, 62, 59, 24,  0.00, 25.00, 28.57, 25.00,  0.00, 13.79, 12.50, 33.33, 53.57, 33.33, 11.11, 41.38,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,46.88, 0.00,21.88, 0.00,40.00, 0.00,41.18,15.28,22.34,12.90,26.87, 6.38,59.38, 0.00,31.25, 0.00,40.00,11.11,52.94,29.17,36.17,23.66,40.30,14.89,浜　野　　孝　志,柴　田　　朋　哉,日　笠　　勝　弘,河　相　　秀　行,南　野　　利　騰,松　井　　友　汰,4156,4942,4666,3417,4405,5049, 6.66, 0.00, 4.22, 0.00, 5.15, 2.56, 5.33, 4.06, 4.24, 3.40, 4.75, 2.43
2019-07-12,住之江,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,0.18,0.17,0.16,0.17, 85, 74, 62, 31, 54, 83, 22.22, 36.21, 32.73, 26.67, 36.36, 41.27, 40.74, 50.00, 54.55, 40.00, 58.18, 57.14, 35, 51, 68, 80, 75, 62, 51.47, 30.00, 42.31, 31.25, 36.07, 29.31, 60.29, 41.67, 57.69, 56.25, 60.66, 51.72,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,30.00,45.16,40.00,29.41,12.50, 0.00,28.00,34.69,35.96,40.74,24.74,32.35,45.71,58.06,70.00,58.82,18.75, 0.00,41.33,50.00,57.30,62.04,37.11,51.96,雑　賀　　勇　貴,前　田　　光　昭,照　屋　　厚　仁,谷　本　　幸　司,岡　部　　大　輝,上　野　　秀　和,4639,3353,4375,3455,4883,4180, 4.96, 5.65, 5.90, 5.76, 3.00, 0.00, 4.79, 5.32, 5.66, 6.09, 4.29, 5.23
2019-07-12,児　島,1,.30,,,,,,,,,.14,,,,,,,,,.32,,,,,,,,,.19,,,,,,,,,.29,,,,,,,,,.25,,,,,,,,,4,,,,,,,,,3,,,,,,,,,4,,,,,,,,,5,,,,,,,,,6,,,,,,,,,6,,,,,,,,,4,,,,,,,,,3,,,,,,,,,4,,,,,,,,,5,,,,,,,,,6,,,,,,,,,6,,,,,,,,,8,,,,,,,,,3,,,,,,,,,5,,,,,,,,,6,,,,,,,,,5,,,,,,,,,2,,,,,,,,,１,,,,,,,,,４,,,,,,,,,４,,,,,,,,,６,,,,,,,,,６,,,,,,,,,６,,,,,,,,,0.14,0.17,0.15,0.19,0.16,   -, 58, 29, 23, 38, 13, 68, 20.25, 39.05, 40.19, 35.92, 33.33, 31.31, 36.71, 54.29, 56.07, 50.49, 53.33, 41.41, 17, 59, 65, 29, 25, 55, 36.29, 36.22, 29.69, 21.77, 26.40, 24.79, 58.06, 53.54, 48.44, 37.10, 39.20, 41.03,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,51.72,22.22,25.00,12.50, 0.00, 0.00,33.71,25.97,17.39,14.29,16.51, 0.00,65.52,44.44,37.50,25.00, 0.00, 0.00,50.56,37.66,34.78,32.65,27.52, 0.00,前　出　　達　吉,廣　中　　良　一,片　岡　　秀　樹,田　嶋　　　　茂,池　上　　裕　次,上　原　　健次郎,4711,3875,4167,2941,3245,5073, 6.21, 4.56, 4.25, 3.50, 0.00, 0.00, 5.36, 4.29, 4.07, 3.94, 3.95, 1.47
2019-07-12,宮　島,1,.18,.19,.28,,.07,.16,,,,.21,,.15,.21,.10,,,,,.36,,.20,.13,.12,,,,,.20,,.18,.28,.22,.15,,,,.30,.20,.04,,.16,,,,,.31,.26,.23,,.20,,,,,5,1,6,,3,2,,,,6,,1,3,4,,,,,6,,1,3,4,,,,,2,,5,6,1,5,,,,6,6,6,,6,,,,,5,5,3,,5,,,,,5,1,6,,3,2,,,,6,,1,3,4,,,,,6,,1,3,4,,,,,2,,4,6,1,5,,,,5,6,6,,4,,,,,4,5,3,,6,,,,,4,9,11,,5,12,,,,3,,2,6,2,,,,,7,,3,9,10,,,,,5,,1,10,4,9,,,,1,5,5,,5,,,,,2,7,3,,6,,,,,１,１,３,,落,５,,,,２,,６,３,３,,,,,４,,１,５,３,,,,,５,,３,５,１,５,,,,６,６,５,,２,,,,,３,５,６,,５,,,,,0.16,0.19,0.24,0.18,0.20,0.24, 67, 28, 62, 30, 22, 58, 29.84, 29.19, 29.41, 38.21, 26.40, 28.98, 53.93, 44.86, 47.06, 54.72, 38.20, 49.43, 61, 68, 72, 62, 14, 38, 33.33, 24.83, 32.11, 26.26, 33.68, 30.48, 54.87, 42.95, 47.89, 40.78, 49.47, 49.73,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,28.80,33.33, 0.00, 0.00, 0.00,32.17,18.28,27.06,21.43, 0.00, 7.41,58.56,49.60,53.33,14.29, 0.00, 0.00,56.52,36.56,51.76,27.38, 0.00,18.52,木　山　　和　幸,村　岡　　　　賢,土　性　　雅　也,多　田　　有　佑,松　山　　裕　基,大　山　　大　我,3663,4343,4340,4169,5046,4799, 5.59, 5.02, 4.87, 2.57, 0.00, 0.00, 5.45, 4.28, 4.96, 3.94, 1.25, 3.07
2019-07-12,若　松,1,.04,.31,.17,,.29,.23,,,,.19,.28,.18,,.38,.38,,,,.14,,.22,.19,.36,,,,,.05,,.17,.08,.17,.21,,,,.03,,.21,.14,.25,,,,,.17,,.48,,.18,.13,,,,5,4,4,,2,6,,,,5,2,6,,1,3,,,,5,,3,6,2,,,,,1,,5,6,2,3,,,,6,,6,5,5,,,,,6,,6,,6,6,,,,5,3,4,,2,6,,,,5,2,6,,1,3,,,,5,,3,4,2,,,,,1,,5,6,2,3,,,,6,,4,5,5,,,,,6,,6,,6,4,,,,4,11,6,,1,9,,,,2,7,8,,1,5,,,,5,,1,10,7,,,,,3,,4,12,3,9,,,,4,,3,8,2,,,,,1,,5,,4,8,,,,６,３,６,,３,３,,,,６,６,６,,５,５,,,,４,,３,５,５,,,,,１,,６,５,４,５,,,,５,,６,５,４,,,,,６,,３,,５,転,,,,0.17,0.19,0.24,0.16,0.18,   -, 27, 60, 28, 54, 63, 52, 20.00, 35.00, 30.00, 21.43, 63.64, 35.71, 50.00, 60.00, 45.00, 42.86, 72.73, 35.71, 33,  2, 24, 53,  4, 16, 36.17, 30.00, 26.90, 32.35, 34.04, 39.01, 51.06, 44.29, 48.97, 50.00, 48.94, 54.61,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,10.00,22.22, 0.00,25.93, 0.00, 0.00,14.86,28.72, 2.38,30.38, 0.00, 0.00,40.00,33.33, 0.00,40.74, 7.69, 0.00,37.84,44.68, 7.14,51.90, 4.62, 0.00,田野邊　　秀　樹,杉　江　　浩　明,栗　原　　直　也,津　留　　浩一郎,大　賀　　龍之介,野見山　　拓　己,3575,4035,4973,3773,5009,5071, 4.45, 4.11, 0.00, 4.78, 1.69, 0.00, 4.30, 4.66, 2.14, 5.14, 1.82, 1.39
