date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-01-18,桐　生,1,.12,.16,,.10,.13,,.14,.06,.16,,.18,.17,,,,.18,.22,.23,,.26,.36,.10,.14,,,.13,.19,,.12,,.31,.26,.01,.22,.18,,,.25,.12,.09,,.24,.24,.23,.07,,,,.19,.19,.13,,.24,.30,.27,.07,,,,.18,.21,.19,,.22,.04,.23,1,6,,5,6,,2,3,4,,3,1,,,,5,3,4,,3,3,4,2,,,5,4,,6,,1,3,5,3,1,,,3,5,1,,4,6,4,2,,,,5,3,1,,4,6,2,6,,,,6,6,6,,6,6,6,1,6,,5,6,,2,3,4,,3,1,,,,5,3,4,,2,3,6,2,,,5,4,,6,,1,3,4,3,1,,,4,5,1,,2,6,4,2,,,,5,3,1,,4,6,2,6,,,,6,5,4,,5,6,6,2,12,,11,11,,2,7,6,,8,5,,,,1,6,6,,1,8,6,3,,,7,4,,4,,2,6,6,7,12,,,2,11,8,,5,10,3,6,,,,3,9,5,,3,7,1,6,,,,1,5,8,,3,8,8,２,５,,５,６,,４,２,４,,４,５,,,,５,５,２,,６,５,５,５,,,２,４,,６,,５,６,４,５,１,,,６,２,１,,３,６,４,２,,,,６,４,１,,６,６,４,５,,,,転,６,６,,５,６,３,0.14,0.15,0.16,0.16,0.17,   -, 35, 50, 27, 65, 48, 73, 15.63, 21.43, 28.21, 43.24, 34.21, 31.58, 34.38, 42.86, 43.59, 56.76, 60.53, 47.37, 22, 64, 14, 13, 72, 75, 44.44, 40.00, 37.50, 25.00, 55.56, 40.00, 66.67, 70.00, 62.50, 43.75, 88.89, 60.00,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,14.29, 0.00, 0.00,20.00,26.09, 0.00,31.90,36.89,13.95,37.17,18.95, 0.00,42.86, 0.00, 0.00,40.00,47.83, 0.00,56.90,54.10,26.74,53.98,49.47, 4.76,幸　田　　智　裕,落　合　　敬　一,吉　田　　翔　悟,柳　橋　　宏　紀,今　出　　晋　二,國　分　　将太郎,4068,3151,4919,4146,3949,5047, 4.14, 0.00, 2.14, 5.10, 5.17, 0.00, 5.29, 5.52, 3.58, 5.49, 4.66, 1.76
2019-01-18,江戸川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.14,0.18,0.17,0.19,0.30, 11, 22, 48, 50, 40, 26, 34.87, 41.32, 33.93, 37.66, 31.25, 26.42, 55.26, 57.49, 56.55, 53.25, 48.75, 45.28, 12, 29, 23, 39, 20, 57, 27.15, 28.10, 31.90, 41.86, 32.69, 41.57, 48.34, 44.44, 48.47, 58.14, 51.28, 58.43,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,23.53,14.29,30.00,30.00,50.00, 0.00,16.67,20.41,20.79,20.78,17.82, 6.52,44.12,28.57,45.00,40.00,50.00, 0.00,22.22,38.78,33.66,37.66,36.63,15.22,小　林　　　　晋,小　林　　孝　弘,松　本　　真　吾,吉　崎　　悠　司,小　川　　広　大,櫻　井　　　　優,4026,4592,3108,4833,4355,5035, 5.24, 3.86, 5.10, 4.90, 5.25, 0.00, 3.56, 4.32, 4.20, 4.06, 4.24, 2.28
2019-01-18,浜名湖,1,.21,,,,,,,,,,,.15,,,,,,,,,,,.20,,,,,,,,,,,.19,,,,,,,,,,,.18,,,,,,,,,,,.19,,,,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,６,,,,,,,,,,,６,,,,,,,,,,,４,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,５,,,,,,,,,,,0.17,0.19,0.16,0.15,0.17,0.15, 31, 59, 23, 76, 15, 17, 21.54, 30.30, 40.58, 21.43, 34.33, 29.85, 40.00, 48.48, 52.17, 42.86, 59.70, 46.27,  2, 43,  8,  6, 59, 29, 24.44, 35.26, 40.22, 36.05, 40.12, 46.33, 43.70, 52.02, 52.51, 52.91, 57.41, 65.54,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,25.00, 7.14,34.48,16.13, 0.00,42.86,26.47,15.29,30.84,25.71,11.90,36.92,37.50,14.29,51.72,41.94, 0.00,71.43,49.02,30.59,49.53,36.19,21.43,54.62,石　田　　　　豪,橋　口　　真　樹,福　田　　　　理,永　田　　郁　弥,山　田　　和　佐,川　上　　聡　介,3273,3945,3982,4453,4978,3848, 5.25, 3.07, 5.38, 4.16, 0.00, 6.00, 5.13, 4.24, 4.97, 4.07, 3.18, 5.65
2019-01-18,常　滑,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.16,0.18,0.16,0.17,0.15, 52, 51, 41, 49, 65, 62, 30.71, 35.82, 42.64, 38.93, 31.78, 37.59, 52.76, 53.73, 62.02, 58.78, 52.71, 60.15, 13, 65,  7, 45, 29, 39, 42.31, 15.00, 51.85, 51.72, 26.09, 30.77, 53.85, 20.00, 74.07, 62.07, 47.83, 50.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,23.81,20.00,42.86,35.71,35.71,35.00,21.52,42.24,20.75,18.56,43.52,29.63,52.38,40.00,42.86,50.00,57.14,55.00,39.24,62.93,39.62,41.24,62.04,45.68,冨　田　　秀　幸,別　府　　昌　樹,古　澤　　信　二,河　上　　年　昭,照　屋　　厚　仁,平　田　　さやか,3519,3873,3670,3596,4375,4286, 4.71, 4.87, 5.07, 5.29, 5.64, 5.15, 4.65, 6.22, 4.13, 4.30, 6.08, 5.07
2019-01-18,　津　,1,.28,,,.28,,,,,,,,.17,,,.13,,,,,,,,.23,,,,,,,,,,,.30,,,,,,,,,,,.38,,,,,,,,,,,.25,,,,,,,,,,,5,,,5,,,,,,,,5,,,4,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,5,,,4,,,,,,,,5,,,4,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,7,,,12,,,,,,,,1,,,5,,,,,,,,8,,,,,,,,,,,3,,,,,,,,,,,7,,,,,,,,,,,2,,,,,,,,,,,４,,,５,,,,,,,,４,,,５,,,,,,,,４,,,,,,,,,,,３,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,0.16,0.19,0.19,0.23,0.17,0.17, 26, 55, 35, 31, 66, 75, 29.27, 33.33, 49.35, 40.51, 44.32, 26.83, 46.34, 49.33, 61.04, 64.56, 68.18, 42.68, 44, 36, 73, 17, 38, 37, 31.25, 32.31, 37.33, 22.73, 27.71, 24.64, 46.88, 55.38, 64.00, 42.05, 44.58, 42.03,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,20.00,14.29,16.67,30.00, 0.00,25.00,57.53,17.65,17.20,13.73,23.66,30.77,30.00,50.00,33.33,30.00, 0.00,50.00,76.03,35.29,31.18,19.61,35.48,45.19,都　築　　正　治,坂　本　　徳　克,松　下　　　　潤,有　田　　　　岳,遠　藤　　晃　司,内　野　　省　一,3550,3565,3456,3398,3336,3666, 4.40, 4.43, 3.89, 4.70, 0.00, 4.88, 7.16, 3.90, 3.74, 3.49, 4.40, 4.64
2019-01-18,尼　崎,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.17,0.15,0.16,0.17,   -, 68, 70, 19, 22, 47, 77, 39.51, 35.76, 25.53, 41.18, 35.33, 31.25, 53.09, 50.91, 39.01, 60.78, 52.69, 46.25, 47,  4, 27, 49, 13, 51, 35.29, 38.73, 30.81, 35.03, 31.10, 32.75, 45.88, 61.27, 44.19, 51.98, 43.90, 49.12,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,28.57,20.97,50.00, 0.00, 0.00, 0.00,25.58,20.69,37.19,31.63,57.94, 8.33,28.57,38.71,66.67,42.86, 0.00, 0.00,50.39,34.48,51.24,51.02,74.60, 8.33,塩　田　　雄　一,白　石　　浩　二,横　田　　　　茂,松　本　　弓　雄,内　堀　　　　学,品　川　　二千翔,3578,3498,3615,4390,4496,5064, 4.43, 4.13, 6.38, 4.57, 0.00, 0.00, 5.00, 4.20, 5.45, 5.02, 7.05, 1.96
2019-01-18,鳴　門,1,.13,,,.21,.18,.14,.15,.19,,,,.11,,,,.25,.23,.08,.22,,,,.23,,,.16,.22,,.22,.07,,,,.17,,,.12,.22,.18,.04,.12,,,,.24,,,,.19,.07,.13,,,,,.26,,,,.15,.26,.18,,,,,6,,,3,5,1,2,4,,,,1,,,,5,5,2,4,,,,2,,,6,4,,5,1,,,,3,,,1,4,6,5,2,,,,3,,,,4,2,6,,,,,6,,,,6,6,6,,,,,6,,,3,5,1,2,4,,,,1,,,,6,5,2,4,,,,2,,,6,4,,5,1,,,,3,,,1,4,6,5,2,,,,3,,,,4,2,6,,,,,6,,,,5,6,6,,,,,7,,,11,6,12,7,12,,,,6,,,,1,8,3,7,,,,5,,,11,8,,1,6,,,,6,,,11,2,10,4,11,,,,5,,,,6,10,8,,,,,5,,,,4,9,3,,,,,３,,,２,４,１,３,３,,,,２,,,,４,４,２,２,,,,１,,,６,２,,４,３,,,,３,,,１,２,５,１,５,,,,３,,,,５,４,５,,,,,６,,,,５,６,６,,,,,0.15,0.15,0.20,0.16,0.15,0.21, 15, 25, 74, 57, 53, 78, 41.94, 32.08, 34.18, 36.48, 34.03, 35.37, 56.77, 46.54, 49.37, 55.97, 51.39, 48.17, 23, 17, 32, 39, 10, 13, 31.13, 33.33, 32.74, 34.44, 35.10, 36.94, 42.38, 52.56, 52.98, 51.66, 53.64, 52.87,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,27.78, 0.00,12.50,50.00, 0.00, 0.00,59.31,23.68,20.34,33.67,21.88, 0.00,38.89, 0.00,25.00,62.50, 0.00, 0.00,75.17,44.74,38.98,55.10,31.25, 1.92,遠　藤　　エ　ミ,蜂　須　　瑞　生,加　藤　　　　綾,小　池　　礼　乃,中　北　　　　涼,計　盛　　　　光,4502,4819,4300,4764,4924,5021, 5.61, 0.00, 2.63, 6.25, 0.00, 1.17, 7.37, 4.71, 4.53, 5.39, 4.01, 1.31
2019-01-18,丸　亀,1,.06,,,.17,.19,,.08,.22,,,,.16,,,.17,.23,,.18,.18,,,,.12,,,.08,.32,,.15,.12,,,,.20,,,.28,.16,,.16,.16,,,,.34,,,.27,.17,,.09,.14,,,,.05,,,,.09,.16,.09,.31,,,,5,,,3,6,,4,2,,,,4,,,6,1,,4,5,,,,5,,,4,1,,2,3,,,,2,,,5,6,,1,4,,,,3,,,3,2,,3,1,,,,1,,,,3,2,5,4,,,,5,,,3,6,,4,2,,,,3,,,6,1,,4,5,,,,5,,,4,1,,2,3,,,,2,,,5,6,,1,4,,,,2,,,6,4,,3,1,,,,1,,,,3,2,5,4,,,,6,,,10,3,,3,8,,,,3,,,11,4,,1,5,,,,2,,,11,7,,5,10,,,,4,,,8,6,,3,12,,,,3,,,7,6,,2,9,,,,6,,,,1,11,2,7,,,,５,,,転,６,,２,３,,,,６,,,４,１,,２,４,,,,２,,,３,３,,２,４,,,,２,,,２,２,,４,１,,,,５,,,４,４,,４,３,,,,３,,,,３,３,３,２,,,,0.17,0.22,0.15,0.22,0.19,0.12, 40, 66, 29, 62, 57, 49, 38.83, 40.38, 24.04, 28.00, 38.32, 33.66, 56.31, 50.96, 45.19, 48.00, 56.07, 46.53, 61, 20, 31, 22, 27, 63,  5.00, 27.59, 19.23, 50.00, 51.72, 40.00,  5.00, 41.38, 26.92, 66.67, 65.52, 53.33,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,57.14, 0.00, 6.67,33.33, 0.00,38.75,31.25,35.00,15.38,20.83,20.56,50.00,67.86, 0.00,20.00,50.00,21.43,58.75,42.50,57.50,29.67,37.50,36.45,向　後　　龍　一,桑　島　　和　宏,田　路　　朋　史,上　村　　慎太郎,田　中　　定　雄,森　　　　悠　稀,4159,4379,4381,4567,3066,4925, 5.17, 6.54, 0.00, 3.80, 5.50, 3.14, 5.78, 4.75, 5.33, 3.91, 4.31, 4.11
2019-01-18,宮　島,1,.18,,,.15,.12,.19,,,,,,.32,,,.20,.19,,,,,,,.18,,,.28,.14,,,,,,,.28,,,,.13,.25,,,,,,.10,,,.18,.21,,,,,,,.20,,,,.27,.29,,,,,,3,,,6,1,5,,,,,,1,,,4,6,,,,,,,4,,,3,6,,,,,,,6,,,,1,3,,,,,,4,,,2,6,,,,,,,5,,,,1,4,,,,,,3,,,6,1,4,,,,,,1,,,4,6,,,,,,,4,,,3,6,,,,,,,6,,,,1,3,,,,,,4,,,2,6,,,,,,,5,,,,1,4,,,,,,6,,,10,7,12,,,,,,2,,,6,7,,,,,,,3,,,8,4,,,,,,,8,,,,2,8,,,,,,5,,,9,5,,,,,,,6,,,,5,11,,,,,,５,,,１,１,３,,,,,,２,,,３,５,,,,,,,５,,,６,３,,,,,,,４,,,,５,３,,,,,,６,,,２,５,,,,,,,４,,,,６,４,,,,,,0.18,0.20,0.18,0.20,0.17,0.20, 70, 29, 14, 63, 45, 52, 39.47, 31.17, 23.44, 46.03, 19.67, 24.00, 76.32, 46.75, 37.50, 57.14, 44.26, 42.67, 16, 47, 45, 11, 23, 35, 28.79, 43.08, 33.33, 38.16, 27.54, 24.59, 48.48, 58.46, 54.67, 53.95, 40.58, 36.07,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,44.94,21.05, 0.00,24.53,29.73,16.67,43.12,23.00,19.57,13.00,32.41,12.16,67.42,52.63,50.00,45.28,56.76,50.00,63.30,45.00,32.61,29.00,52.78,25.68,岡　谷　　健　吾,中　島　　真　二,森　田　　太　陽,半　田　　尚　也,村　田　　　　敦,和　田　　敏　彦,4173,4094,4849,4708,4211,3789, 6.47, 5.11, 5.00, 4.91, 5.22, 4.78, 6.07, 4.78, 4.24, 3.77, 5.19, 3.54
2019-01-18,下　関,1,.07,,,.34,,,,,,,,.22,,,.19,,,,,,,,.22,,,.21,,,,,,,,.40,,,,,,,,,,,.23,,,,,,,,,,,.17,,,,,,,,,,,4,,,4,,,,,,,,3,,,5,,,,,,,,5,,,2,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,5,,,4,,,,,,,,3,,,5,,,,,,,,5,,,2,,,,,,,,5,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,3,,,11,,,,,,,,1,,,5,,,,,,,,2,,,7,,,,,,,,8,,,,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,転,,,６,,,,,,,,３,,,５,,,,,,,,６,,,５,,,,,,,,４,,,,,,,,,,,１,,,,,,,,,,,１,,,,,,,,,,,0.14,0.17,0.19,0.18,0.19,0.20, 62, 30, 47, 69, 43, 25, 29.90, 33.01, 35.50, 28.14, 31.37, 28.41, 45.36, 45.15, 49.00, 45.73, 50.00, 43.75, 40, 46, 62, 63, 33, 68, 45.45, 19.02, 29.76, 31.35, 45.21, 37.93, 62.03, 40.76, 45.37, 45.95, 62.23, 54.68,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00, 0.00,18.60,26.67,20.00,31.58,51.88,11.63,11.36,16.67,13.64,23.53,75.00, 0.00,27.91,40.00,40.00,42.11,70.00,26.74,27.27,29.17,28.79,50.00,中　村　　晃　朋,占　部　　一　真,杉　本　　洋　一,藤　原　　真　也,深　澤　　　　勉,阿　波　　勝　哉,4739,4899,3979,4185,3916,3857, 6.50, 0.00, 3.72, 4.33, 4.80, 4.79, 6.63, 3.35, 3.45, 3.72, 3.64, 4.69
