date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-03-24,多摩川,1,.14,,.06,.09,.06,.19,,,,.13,,.16,.21,.21,,,,,.25,,.04,.09,.04,,,,,.25,,.16,.06,.22,.18,,,,.36,,.14,.14,.21,,,,,.28,,.10,.08,.09,,,,,4,,2,3,4,5,,,,3,,4,5,1,,,,,6,,2,4,1,,,,,3,,4,6,2,1,,,,6,,6,6,6,,,,,5,,2,4,1,,,,,4,,2,3,6,5,,,,3,,4,5,1,,,,,6,,2,4,1,,,,,3,,4,6,2,1,,,,6,,5,6,6,,,,,5,,2,4,1,,,,,8,,7,12,3,7,,,,6,,2,7,2,,,,,2,,2,9,4,,,,,7,,3,12,2,8,,,,1,,4,9,5,,,,,2,,1,10,6,,,,,２,,１,１,３,２,,,,４,,４,６,１,,,,,５,,２,２,２,,,,,３,,５,４,５,３,,,,５,,６,６,６,,,,,３,,６,４,１,,,,,0.16,0.16,0.18,0.16,0.21,0.18,181,173,175,132,176,161, 27.36, 35.85, 34.38, 35.82, 31.40, 33.82, 43.40, 47.17, 50.00, 49.25, 54.55, 46.32, 34, 26, 64, 73, 66, 71, 44.76, 33.33, 42.95, 28.10, 30.43, 32.89, 67.13, 51.02, 55.70, 42.48, 45.65, 52.35,F0,F0,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,60.00,31.82,29.17,51.06, 0.00,40.00,43.48,29.27,17.65,47.90, 2.04,31.19,74.29,50.00,41.67,63.83,12.50,60.00,63.04,46.34,30.59,64.71, 6.12,44.04,山　崎　　哲　司,竹　腰　　正　樹,本　吉　　正　樹,山　本　　英　志,宇留田　　翔　平,杉　江　　浩　明,4080,3692,3313,3888,5010,4035, 7.06, 5.05, 5.17, 6.38, 1.88, 5.53, 6.00, 4.65, 4.05, 6.36, 2.00, 4.37
2019-03-24,浜名湖,1,.24,,.37,.24,.24,.16,.24,,,.16,.02,.14,.24,.19,,.03,.07,,.37,.13,.32,,.25,.27,.18,,,.03,,.03,.09,.15,.21,.20,,,.30,.30,.16,,.15,,.31,.25,,.18,,.29,.22,.14,.13,.09,.19,,3,,4,1,4,3,4,,,2,5,1,4,5,,3,3,,4,1,3,,2,6,4,,,6,,5,6,6,6,6,,,2,6,1,,5,,3,5,,1,,5,3,4,2,2,3,,3,,4,1,6,3,4,,,2,5,1,4,6,,3,4,,4,1,3,,2,6,5,,,6,,5,4,5,6,4,,,2,5,1,,3,,3,6,,1,,5,3,4,2,2,3,,4,,4,9,1,5,4,,,4,9,6,12,4,,2,8,,1,9,4,,4,8,3,,,9,,1,5,4,10,5,,,1,7,3,,1,,5,9,,6,,3,7,4,9,1,7,,４,,５,６,５,３,４,,,３,３,５,４,３,,１,４,,３,６,３,,５,５,１,,,５,,１,４,６,５,３,,,５,５,５,,４,,５,３,,２,,６,３,２,４,１,４,,0.22,0.15,0.21,0.21,0.16,0.17, 25, 56, 14, 18, 19, 44, 37.11, 22.34, 40.00, 25.00, 23.96, 31.82, 54.64, 37.23, 53.00, 41.67, 35.42, 45.45, 43, 61, 36, 17, 54, 62, 38.50, 39.46, 32.08, 31.22, 35.53, 37.85, 55.75, 57.40, 43.40, 44.39, 52.19, 51.40,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,14.29,11.11,32.35,10.71,28.57,23.08,13.41,27.62,21.69, 1.59,16.83,21.88,28.57,44.44,55.88,10.71,42.86,34.62,28.05,41.90,30.12, 3.17,29.70,41.67,宮　西　　真　昭,佐　藤　　大　騎,森　林　　　　太,若　林　　義　人,飯　田　　庄　吾,品　田　　直　樹,3506,4651,3680,5034,4803,4077, 4.43, 4.33, 5.53, 2.36, 4.14, 4.08, 3.70, 4.50, 4.18, 1.81, 3.85, 4.49
2019-03-24,蒲　郡,1,.05,,,,,,,,,.11,,,,,,,,,.44,.20,,,,,,,,.15,,,,,,,,,.26,,,,,,,,,.28,.22,,,,,,,,4,,,,,,,,,3,,,,,,,,,5,1,,,,,,,,3,,,,,,,,,6,,,,,,,,,4,5,,,,,,,,4,,,,,,,,,3,,,,,,,,,5,1,,,,,,,,3,,,,,,,,,6,,,,,,,,,4,5,,,,,,,,1,,,,,,,,,7,,,,,,,,,1,6,,,,,,,,9,,,,,,,,,3,,,,,,,,,2,6,,,,,,,,５,,,,,,,,,２,,,,,,,,,６,４,,,,,,,,４,,,,,,,,,６,,,,,,,,,５,５,,,,,,,,0.18,0.25,0.16,   -,   -,0.21, 31, 24, 73, 39, 23, 35, 38.95, 42.08, 31.69, 33.83, 31.76, 34.29, 56.32, 57.43, 46.99, 54.73, 50.59, 54.76, 56, 14, 68, 70, 54, 72, 31.28, 34.69, 32.16, 28.97, 34.68, 42.62, 46.70, 54.59, 49.25, 50.47, 52.70, 62.84,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,15.79, 0.00,16.95, 0.00, 4.76, 3.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,28.95, 7.14,28.81, 0.00,11.90, 8.62,竹　野　　未　華,横　田　　悠　衣,佐　藤　　享　子,大　澤　　真　菜,西　岡　　成　美,来　田　　衣　織,4722,4742,4806,4414,5056,5003, 0.00, 1.71, 0.00, 0.00, 0.00, 1.00, 3.63, 2.32, 3.41, 0.00, 2.29, 2.05
2019-03-24,常　滑,1,.31,.10,.26,,.20,,,,,,,,,,,,,,.18,.11,.27,,.21,,,,,.01,,.24,,.24,.17,,,,.35,.29,.41,.52,.08,,,,,.17,.10,,,.01,.24,,,,2,2,5,,6,,,,,,,,,,,,,,5,2,4,,3,,,,,5,,1,,2,5,,,,6,6,6,6,6,,,,,3,1,,,4,6,,,,2,3,5,,6,,,,,,,,,,,,,,5,2,4,,3,,,,,6,,1,,2,5,,,,6,4,6,5,6,,,,,3,1,,,5,6,,,,6,10,4,,2,,,,,,,,,,,,,,3,8,6,,1,,,,,10,,5,,3,8,,,,1,5,1,6,1,,,,,1,7,,,1,7,,,,３,５,６,,６,,,,,,,,,,,,,,６,４,４,,３,,,,,４,,５,,３,５,,,,６,６,６,６,４,,,,,５,５,,,Ｆ,４,,,,0.16,0.19,0.20,0.17,0.16,0.16, 44, 56, 63, 45, 25, 19, 35.26, 38.46, 32.56, 26.71, 32.26, 31.08, 51.45, 49.11, 50.00, 41.78, 47.10, 46.62, 60, 29, 38, 46, 25,  8, 30.00, 27.94, 37.31, 32.86, 25.42, 32.79, 42.86, 50.00, 52.24, 55.71, 47.46, 45.90,F0,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,30.77,16.28,35.71,58.62, 0.00,21.88,23.58,20.51,17.39,39.58, 0.00,20.00,38.46,23.26,50.00,72.41, 0.00,34.38,39.62,33.33,39.13,53.13,10.87,38.82,寺　嶋　　　　雄,上　田　　健　太,酒　井　　俊　弘,畔　柳　　俊　吾,栗　原　　直　也,加　藤　　啓　太,3870,5002,4692,4306,4973,4665, 4.38, 3.14, 5.57, 6.79, 1.67, 4.28, 4.66, 4.09, 3.98, 5.39, 2.41, 4.34
2019-03-24,三　国,1,.28,.18,.29,,.17,.02,.09,.18,,.19,.24,.12,,.12,.10,.15,.11,,.12,.17,.17,,.07,,.11,.16,,.19,,.12,.16,.17,,.22,.22,,.23,,.17,.15,.06,.06,.20,.14,,.17,,.01,,.06,.15,.16,.19,,5,2,5,,1,4,5,3,,2,6,4,,3,5,1,4,,2,5,6,,4,,6,2,,4,,3,2,6,,1,6,,6,,4,1,5,2,3,5,,4,,1,,6,2,5,3,,6,2,3,,1,4,5,3,,2,6,4,,3,5,1,4,,1,5,6,,4,,6,2,,4,,3,2,6,,1,5,,6,,4,1,5,2,3,5,,4,,1,,6,2,5,3,,5,11,7,,1,7,5,11,,1,9,5,,1,11,5,11,,3,7,3,,3,,1,5,,1,,1,11,7,,3,11,,7,,3,9,1,7,3,9,,3,,7,,1,9,1,9,,５,４,２,,２,４,５,３,,３,５,３,,１,４,１,５,,５,５,６,,２,,３,６,,２,,３,２,３,,２,エ,,６,,５,１,３,６,３,３,,４,,１,,４,５,４,４,,0.13,0.18,0.20,0.15,0.16,0.17, 45, 63, 30, 27, 46, 36, 35.24, 27.32, 41.98, 38.12, 38.36, 30.00, 52.38, 40.98, 58.49, 52.91, 50.68, 45.45, 38, 57, 35, 66, 27, 61, 31.06, 32.05, 30.58, 37.99, 35.71, 37.92, 45.53, 48.29, 49.17, 59.39, 53.78, 55.83,F1,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,53.33,46.67,20.00, 0.00,25.00,12.75,42.42,40.17,21.70,28.38,37.17,22.11,63.33,63.33,50.00,30.00,56.25,22.55,65.15,58.12,34.91,40.54,59.29,33.68,向　所　　浩　二,松　本　　博　昭,長　尾　　京志郎,前　田　　健太郎,西　川　　新太郎,中　山　　将　太,3577,4000,4632,4346,4016,4912, 6.67, 6.57, 4.70, 3.00, 5.31, 3.22, 6.32, 5.89, 4.29, 4.57, 5.97, 4.05
2019-03-24,びわこ,1,.10,.10,.20,,,,,,,.10,,.16,.11,,,,,,.14,,.08,,,,,,,.10,.10,.03,,,,,,,.18,.06,.20,,,,,,,.16,,.06,.19,,,,,,2,4,6,,,,,,,1,,6,4,,,,,,6,,2,,,,,,,2,5,1,,,,,,,6,3,1,,,,,,,2,,1,6,,,,,,2,4,6,,,,,,,1,,5,4,,,,,,4,,2,,,,,,,2,5,1,,,,,,,6,3,1,,,,,,,2,,1,5,,,,,,4,11,12,,,,,,,7,,3,7,,,,,,6,,8,,,,,,,5,10,2,,,,,,,1,7,10,,,,,,,6,,5,11,,,,,,１,３,３,,,,,,,４,,５,６,,,,,,１,,２,,,,,,,３,５,３,,,,,,,５,３,４,,,,,,,５,,１,６,,,,,,0.15,0.16,0.15,0.14,0.15,0.17, 15, 13, 58, 52, 39, 23, 36.99, 31.84, 35.45, 30.94, 31.69, 44.63, 51.45, 49.72, 50.26, 47.51, 49.18, 59.32, 62, 67, 12, 53, 55, 36, 32.61, 34.48, 29.95, 32.02, 31.05, 28.79, 43.48, 48.28, 45.99, 49.44, 50.00, 48.48,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,48.65,32.26,43.48,44.74,18.75,30.00,44.92,36.84,43.41,45.53,47.14,41.59,65.77,51.61,65.22,55.26,31.25,40.00,65.25,55.64,66.67,60.16,64.29,64.60,丸　野　　一　樹,桑　原　　将　光,中　村　　辰　也,下　出　　卓　矢,谷　野　　錬　志,向　後　　龍　一,4686,4318,4523,4415,4342,4159, 6.47, 5.35, 6.22, 6.13, 4.94, 5.10, 6.51, 5.68, 6.29, 6.41, 6.34, 5.99
2019-03-24,住之江,1,.16,.35,.14,,.21,,,,,.19,.11,.12,.20,.10,,,,,.18,.12,.27,.23,.20,,,,,.19,,.21,,.14,.21,,,,.18,.20,.19,.17,.26,,,,,.37,,.16,.12,.28,.26,,,,5,3,6,,2,,,,,1,3,6,4,5,,,,,1,2,3,4,2,,,,,5,,2,,5,3,,,,5,3,1,4,6,,,,,6,,2,4,3,1,,,,5,3,4,,2,,,,,1,3,6,4,5,,,,,1,2,3,5,6,,,,,5,,2,,4,3,,,,5,3,1,4,6,,,,,5,,2,4,3,1,,,,1,8,5,,8,,,,,3,10,3,8,11,,,,,2,6,3,7,6,,,,,2,,7,,3,7,,,,5,9,3,10,10,,,,,6,,1,11,2,6,,,,４,４,４,,１,,,,,２,４,４,４,５,,,,,１,２,６,４,２,,,,,５,,２,,６,４,,,,２,６,２,５,５,,,,,６,,５,５,６,４,,,,0.17,0.17,0.22,0.18,0.17,0.19, 85, 78, 73, 70, 90, 92,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 81, 20, 33, 79, 69, 72,  0.00, 16.67,  0.00,  0.00,  0.00,  0.00,  0.00, 50.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.00,27.78,11.76,24.00,22.22,18.18,24.69,27.52,27.54,20.00,24.00,25.00,40.00,61.11,23.53,40.00,33.33,54.55,40.74,55.05,37.68,33.85,45.00,25.00,宇　土　　泰　就,汐　崎　　正　則,佐　野　　隆　仁,大　内　　裕　樹,小　松　　卓　司,津久井　　拓　也,3752,3893,3243,3819,4329,4420, 4.88, 5.44, 3.12, 4.28, 3.67, 4.82, 4.28, 5.12, 4.32, 4.11, 4.72, 3.88
2019-03-24,丸　亀,1,.19,.14,.15,,.21,.17,.21,,,.14,.15,.14,,.23,.23,.09,,,.25,.13,.25,,.04,.25,.11,,,.04,,.17,.17,.18,,.21,.25,,.19,.17,.18,,.13,.17,.34,,,.22,,.22,.15,.31,,.23,.09,,1,4,2,,3,6,6,,,5,4,3,,2,1,6,,,5,1,2,,6,6,4,,,1,,6,6,2,,6,4,,6,5,2,,1,3,3,,,1,,6,5,2,,5,3,,1,4,2,,3,6,5,,,5,4,3,,2,1,6,,,5,1,2,,3,6,4,,,1,,4,6,2,,5,3,,6,5,2,,1,3,3,,,1,,6,5,2,,4,3,,1,8,9,,6,12,10,,,2,9,6,,2,6,7,,,1,9,5,,3,8,1,,,3,,4,8,4,,2,12,,1,5,2,,4,8,6,,,2,,5,11,1,,2,7,,２,３,２,,３,６,４,,,６,６,４,,２,５,４,,,５,１,６,,６,５,４,,,１,,６,５,５,,４,５,,４,６,２,,１,２,５,,,１,,４,５,５,,３,５,,0.17,0.17,0.16,0.18,0.20,0.19, 53,  8, 26, 60, 55,  4, 41.06, 48.20, 28.67, 33.56, 32.87, 26.95, 56.29, 61.87, 45.45, 50.34, 51.75, 42.55,  9, 38, 60, 50, 56,  4, 26.92, 38.10, 26.92, 37.18, 48.61, 48.00, 38.46, 57.14, 44.87, 53.85, 66.67, 64.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.70, 0.00,28.57,18.18,16.67,32.20,32.79,19.57,43.94,25.00,19.81,28.03,54.92, 0.00,57.14,40.91,27.78,61.02,51.64,32.61,60.61,41.25,43.40,47.73,森　安　　弘　雅,中　北　　将　史,渋　谷　　明　憲,松　下　　哲　也,浮　田　　圭　浩,塩　田　　雄　一,4154,4623,4436,4252,4202,3578, 5.58, 0.00, 5.57, 4.41, 3.61, 5.67, 5.33, 4.13, 5.90, 4.68, 4.69, 4.92
2019-03-24,児　島,1,.33,.29,,,,,,,,.27,,,,,,,,,.10,.15,,,,,,,,.32,,,,,,,,,.07,,,,,,,,,.22,,,,,,,,,2,6,,,,,,,,1,,,,,,,,,2,6,,,,,,,,3,,,,,,,,,3,,,,,,,,,5,,,,,,,,,2,6,,,,,,,,1,,,,,,,,,2,6,,,,,,,,5,,,,,,,,,3,,,,,,,,,5,,,,,,,,,6,10,,,,,,,,4,,,,,,,,,1,11,,,,,,,,6,,,,,,,,,9,,,,,,,,,5,,,,,,,,,３,６,,,,,,,,６,,,,,,,,,３,６,,,,,,,,６,,,,,,,,,４,,,,,,,,,５,,,,,,,,,0.18,0.19,0.16,0.21,0.18,0.19, 27, 22, 63, 59, 25, 36, 44.44,  0.00, 15.38, 33.33, 33.33, 21.05, 55.56, 11.11, 38.46, 66.67, 33.33, 26.32, 72, 58, 14, 36, 22, 19, 39.29, 16.98, 26.79, 37.50, 32.81, 48.94, 58.93, 26.42, 35.71, 47.92, 46.88, 63.83,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,33.33,33.33,36.36,33.33,26.47,23.53,37.96,18.92,27.66,24.69,29.47,21.74,66.67,52.08,36.36,44.44,41.18,47.06,63.89,39.64,40.43,35.80,42.11,36.52,南　　　　佑　典,松　田　　英　数,木　場　　雄二郎,池　田　　雷　太,諏　訪　　忠　宏,武　藤　　綾　子,4466,3729,4158,3340,3433,3604, 5.89, 5.25, 5.00, 4.89, 4.56, 5.00, 6.16, 4.25, 4.55, 4.28, 4.47, 4.29
2019-03-24,芦　屋,1,.27,.15,.15,,.11,.18,.17,.09,,.24,,.09,.08,.17,.09,.05,,,.32,.19,.08,,.24,.07,.18,,,.16,,.21,.11,.21,,.11,.23,,.13,,.18,.09,.07,,.13,.04,,.28,.20,.14,,.11,,.14,.11,,2,1,5,,2,5,4,1,,4,,3,6,5,2,5,,,5,4,6,,2,3,5,,,5,,2,4,5,,3,1,,2,,4,1,5,,3,5,,3,6,4,,3,,1,5,,3,1,6,,2,5,4,1,,4,,3,6,5,2,3,,,5,4,6,,2,3,5,,,5,,2,4,6,,3,1,,2,,4,1,5,,3,6,,2,6,4,,3,,1,5,,6,11,9,,6,12,6,11,,5,,7,12,6,10,2,,,1,7,10,,3,8,6,,,10,,3,7,9,,1,9,,3,,1,9,5,,8,11,,1,10,4,,6,,7,10,,５,１,３,,１,５,４,２,,３,,３,６,５,６,５,,,１,５,６,,５,６,６,,,１,,６,２,５,,２,４,,２,,５,１,４,,４,６,,２,４,６,,３,,６,２,,0.16,0.16,0.19,0.20,0.18,0.13, 61, 35, 27, 57, 54, 42, 27.91, 35.85, 38.21, 33.64, 34.91, 39.63, 43.60, 57.08, 53.30, 50.45, 47.17, 58.53, 65, 61, 49, 20, 26, 17, 30.63, 38.33, 38.76, 27.88, 23.13, 34.76, 53.13, 51.67, 58.99, 44.85, 37.41, 51.87,F0,F1,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0, 0.00, 0.00,26.19,43.59,23.53,50.00,50.00,23.29,26.32,24.51,26.74,33.70, 0.00, 0.00,38.10,56.41,47.06,63.33,70.25,41.10,37.89,45.10,40.70,46.74,吉　川　　喜　継,澤　崎　　雄　哉,森　　　　照　夫,中　島　　真　二,嶋　田　　貴　支,和　田　　拓　也,4218,4880,4753,4094,3478,4794, 0.00, 0.00, 4.31, 5.51, 4.24, 6.53, 6.53, 4.52, 4.47, 4.77, 4.69, 5.15
