boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 38, 23, 26, 36, 72, 25, 35.54, 37.93, 40.17, 31.82, 38.79, 26.44, 56.20, 56.03, 53.85, 53.64, 53.45, 42.53,2019-02-04, 60, 40, 10, 27, 26, 32, 31.20, 31.74, 35.16, 53.15, 37.50, 45.53, 48.80, 47.31, 49.22, 71.33, 60.71, 63.41,1,戸　田
 28, 16, 63, 68, 34, 53, 38.04, 32.14, 33.92, 33.93, 34.09, 26.95, 51.63, 51.79, 53.22, 48.21, 45.45, 40.72,2019-02-04, 18, 30, 22, 57, 67, 54, 51.05, 23.29, 26.11, 39.01, 31.41, 27.59, 65.79, 39.73, 46.50, 56.59, 44.23, 45.40,1,江戸川
 54, 17, 50, 48, 14, 12, 35.96, 31.78, 35.38, 31.09, 28.67, 20.97, 57.02, 44.96, 51.54, 47.90, 44.76, 43.55,2019-02-04, 66, 29, 21, 40, 36, 69, 30.37, 41.61, 27.74, 15.32, 25.60, 33.80, 40.74, 64.23, 41.61, 32.26, 36.80, 49.30,1,平和島
148,172,165,130,159,146, 26.51, 23.38, 24.04, 34.95, 41.25, 38.68, 48.19, 38.96, 46.15, 53.40, 53.75, 52.83,2019-02-04, 21, 68, 66, 47, 16, 50, 36.04, 34.65, 30.91, 36.54, 30.00, 17.81, 50.45, 51.18, 46.36, 50.96, 40.00, 45.21,1,多摩川
 12, 38, 59, 57, 63, 67, 22.06, 29.41, 37.04, 34.07, 41.01, 25.63, 41.18, 47.06, 50.00, 42.86, 56.18, 43.13,2019-02-04, 45, 57, 15, 39, 68, 63, 34.73, 29.41, 28.57, 41.61, 37.50, 28.03, 55.09, 41.91, 43.45, 60.25, 53.29, 40.13,1,蒲　郡
 53, 12, 51, 60, 18, 40, 29.60, 30.23, 36.05, 32.58, 35.00, 34.40, 47.20, 48.84, 54.42, 46.97, 48.33, 51.20,2019-02-04, 64,  6, 47, 52, 54, 40, 47.06, 34.21, 36.59, 30.43, 54.29, 36.67, 67.65, 47.37, 51.22, 52.17, 65.71, 56.67,1,常　滑
 50, 65, 49, 15, 36, 21, 31.58, 28.07, 40.54, 35.14, 31.44, 41.54, 51.58, 50.88, 54.59, 48.65, 47.42, 58.97,2019-02-04, 69, 26, 65, 40, 34, 57, 35.41, 41.87, 38.97, 30.39, 34.16, 30.50, 53.59, 58.62, 58.46, 43.14, 49.01, 47.00,1,三　国
 38, 23, 22, 41, 50, 51, 37.25, 46.81, 25.00, 32.45, 28.93, 29.14, 54.25, 62.41, 40.71, 49.01, 45.91, 48.34,2019-02-04, 67, 30, 66, 56, 38, 54, 34.13, 32.96, 25.95, 34.81, 30.00, 40.12, 49.10, 50.28, 39.24, 58.23, 43.13, 55.23,1,びわこ
 58, 66, 65, 83, 60, 11, 28.57, 39.19, 32.91, 28.03, 31.45, 30.00, 45.96, 55.41, 55.70, 49.04, 50.94, 50.63,2019-02-04, 21, 25, 23, 35, 80, 12, 43.27, 34.18, 20.95, 29.49, 36.16, 28.33, 61.40, 49.37, 38.51, 44.23, 51.98, 52.78,1,住之江
 54, 59, 36, 17, 16, 34, 36.87, 35.06, 34.66, 27.91, 34.10, 28.82, 51.40, 52.87, 52.27, 48.26, 49.13, 47.06,2019-02-04, 36, 30, 59, 75, 24, 32, 29.38, 35.68, 36.47, 36.14, 30.00, 31.91, 43.50, 53.51, 55.88, 51.81, 41.88, 52.13,1,鳴　門
 31, 16, 66, 64, 61, 51, 28.74, 25.00, 38.37, 21.92, 33.33, 50.00, 49.43, 40.63, 50.00, 28.77, 48.28, 65.38,2019-02-04, 57, 15, 67, 35, 52, 20, 24.32, 28.99, 45.24, 23.68, 27.94, 24.00, 43.24, 44.93, 57.14, 32.89, 44.12, 36.00,1,宮　島
 32, 70, 16, 18, 71, 20, 37.93, 21.05, 28.95, 33.33, 51.22, 28.57, 58.62, 39.47, 55.26, 53.85, 63.41, 32.14,2019-02-04, 48, 31, 72, 64, 21, 66, 23.49, 44.00, 37.43, 37.43, 42.33, 39.66, 37.35, 58.50, 55.31, 54.97, 53.99, 59.22,1,徳　山
 33, 87, 89, 82, 81, 39, 23.90, 40.00, 34.21, 33.93, 35.75, 25.74, 44.39, 58.05, 53.95, 52.23, 49.77, 42.57,2019-02-04, 33, 47, 61, 15, 65, 28, 19.17, 33.90, 28.93, 46.02, 29.17, 19.28, 37.50, 48.31, 47.11, 61.95, 47.50, 32.53,1,唐　津
 75, 33, 22, 47, 32, 39, 36.07, 31.15, 30.58, 28.24, 26.55, 36.43, 51.64, 49.18, 49.59, 49.62, 41.59, 50.39,2019-02-04, 37, 58, 49, 54, 41, 29, 42.50, 36.79, 49.08, 37.56, 34.27, 37.57, 57.00, 50.78, 67.43, 56.85, 51.64, 51.93,1,大　村
 62, 43, 67, 56, 74, 19, 43.27, 43.33, 23.48, 37.82, 29.57, 40.83, 61.54, 55.00, 44.35, 54.62, 43.48, 58.33,2019-02-04, 36, 65, 56, 16,  7, 58, 36.67, 33.61, 34.65, 35.58, 37.50, 37.23, 48.00, 48.74, 51.97, 50.96, 55.00, 56.93,2,戸　田
 30, 56, 66, 57, 12, 45, 33.73, 37.85, 30.06, 31.21, 38.12, 36.20, 52.66, 50.28, 41.04, 47.40, 58.56, 52.76,2019-02-04, 13, 34, 26, 63, 65, 58, 36.47, 42.62, 27.27, 30.95, 41.18, 25.44, 54.12, 59.02, 37.58, 42.26, 57.75, 46.75,2,江戸川
 22, 60, 56, 57, 61, 59, 34.92, 32.03, 27.73, 34.31, 30.23, 40.74, 48.41, 46.09, 38.66, 51.09, 48.06, 59.26,2019-02-04, 12, 44, 49, 30, 38, 57, 34.53, 22.69, 30.46, 35.97, 33.58, 46.48, 50.36, 35.29, 47.02, 51.08, 47.45, 63.38,2,平和島
136,151,163,180,158,131, 34.58, 39.45, 31.82, 42.45, 32.38, 30.84, 51.40, 55.05, 47.27, 61.32, 48.57, 47.66,2019-02-04, 20, 38, 29, 25, 70, 46, 22.08, 17.14, 34.58, 22.89, 22.22, 31.67, 38.96, 35.71, 51.40, 42.17, 37.04, 57.50,2,多摩川
 41, 18, 60, 19, 11, 22, 36.20, 32.35, 36.02, 34.66, 32.97, 32.60, 52.76, 53.53, 52.17, 51.70, 51.10, 48.07,2019-02-04, 35, 69, 59, 34, 12, 16, 37.43, 30.52, 43.62, 40.88, 35.57, 41.94, 48.04, 50.00, 60.40, 55.35, 51.68, 60.65,2,蒲　郡
 55, 62, 17, 68, 72, 29, 30.51, 36.99, 39.06, 34.78, 31.34, 31.25, 53.39, 58.90, 50.78, 54.35, 50.75, 42.19,2019-02-04, 43,  8, 25,  1, 33,  2, 29.41, 31.58, 31.25, 23.53, 29.63, 34.29, 58.82, 47.37, 56.25, 47.06, 44.44, 60.00,2,常　滑
 18, 55, 11, 17, 32, 20, 24.19, 41.54, 27.04, 31.77, 31.79, 31.61, 41.94, 60.00, 41.84, 45.31, 50.26, 46.11,2019-02-04, 19, 43, 67, 51, 11, 54, 38.71, 30.77, 31.68, 43.00, 30.10, 33.33, 53.76, 49.04, 47.52, 60.87, 53.40, 54.73,2,三　国
 44, 24, 21, 35, 16, 47, 41.61, 28.37, 31.13, 33.13, 32.70, 21.28, 59.01, 51.77, 49.01, 49.40, 53.46, 39.01,2019-02-04, 33, 58, 57, 37, 26, 35, 34.13, 35.15, 36.14, 45.45, 24.84, 30.20, 47.31, 51.52, 54.82, 58.52, 34.64, 47.65,2,びわこ
 37, 86, 23, 26, 33, 25, 26.67, 35.26, 29.88, 34.29, 31.29, 21.47, 44.85, 52.56, 46.34, 47.86, 48.47, 39.26,2019-02-04, 72, 24, 75, 50, 86, 17, 25.16, 43.56, 35.09, 32.57, 25.00, 39.77, 40.25, 65.03, 61.99, 48.57, 40.85, 53.22,2,住之江
 27, 73, 68, 77, 13, 31, 31.43, 34.29, 28.32, 22.98, 30.95, 37.14, 42.29, 50.86, 47.40, 41.61, 48.81, 50.29,2019-02-04, 56, 53, 33, 57, 62, 17, 29.82, 31.25, 42.17, 30.41, 31.74, 32.39, 47.37, 43.18, 60.84, 47.95, 42.51, 51.14,2,鳴　門
 62, 23, 68, 50, 71, 59, 25.32, 34.94, 25.61, 26.32, 29.67, 36.05, 37.97, 46.99, 43.90, 43.42, 49.45, 51.16,2019-02-04, 14, 63, 11, 49, 40, 44, 29.63, 37.36, 34.94, 31.40, 33.70, 37.37, 39.51, 58.24, 51.81, 52.33, 46.74, 52.53,2,宮　島
 66, 27, 47, 68, 52, 24, 15.38, 17.86, 29.41, 32.26, 27.59, 36.36, 34.62, 39.29, 44.12, 48.39, 58.62, 45.45,2019-02-04, 39, 15, 54, 45, 65, 36, 33.33, 26.63, 28.48, 30.65, 37.50, 44.13, 46.24, 44.38, 40.00, 49.75, 55.43, 60.34,2,徳　山
 73, 71, 63, 53, 66, 65, 33.77, 26.98, 39.11, 41.21, 40.80, 24.24, 50.00, 42.33, 56.93, 60.80, 54.73, 43.94,2019-02-04, 17, 66, 29, 63, 34, 13, 46.34, 12.90, 39.02, 38.33, 39.13, 29.66, 65.85, 26.88, 60.16, 53.33, 55.65, 50.00,2,唐　津
 69, 43, 49, 27, 64, 17, 25.44, 40.80, 26.55, 27.03, 32.28, 37.90, 35.96, 54.40, 45.13, 39.64, 51.18, 54.03,2019-02-04, 45, 68, 69, 38, 34, 67, 37.75, 37.19, 33.82, 29.23, 24.49, 32.99, 56.37, 54.77, 48.04, 44.62, 39.29, 46.91,2,大　村
 14, 59, 22, 76, 50, 55, 41.80, 20.95, 33.93, 38.83, 36.89, 34.75, 57.38, 39.05, 49.11, 48.54, 48.36, 48.31,2019-02-04, 29, 43, 35, 30, 53, 59, 29.55, 30.12, 30.48, 31.97, 38.24, 37.14, 45.45, 36.14, 49.52, 43.44, 55.88, 58.10,3,戸　田
 13, 11, 65, 49, 64, 19, 45.30, 35.19, 41.67, 20.99, 32.93, 34.48, 65.75, 54.94, 53.89, 40.74, 53.29, 51.72,2019-02-04, 21, 59, 19, 56, 51, 35, 35.68, 26.83, 24.24, 24.39, 27.81, 35.50, 54.59, 39.63, 41.21, 44.51, 43.20, 51.48,3,江戸川
 74, 72, 25, 23, 26, 68, 25.20, 35.33, 42.86, 29.32, 37.93, 34.40, 39.02, 52.67, 60.39, 51.88, 55.86, 50.40,2019-02-04, 27, 33, 20, 43, 19, 41, 22.31, 36.50, 24.22, 24.81, 35.21, 21.19, 37.69, 59.85, 47.66, 42.64, 49.30, 41.53,3,平和島
181,160,156,183,138,121, 23.94, 32.08, 29.63, 31.00, 28.57, 27.88, 43.66, 46.23, 51.85, 50.00, 50.55, 49.04,2019-02-04, 35, 23, 43, 24, 40, 58, 26.85, 33.70, 21.69, 26.60, 26.04, 36.11, 47.22, 42.39, 40.96, 42.55, 40.63, 52.78,3,多摩川
 14, 20, 32, 28, 31, 16, 41.73, 19.42, 35.88, 32.37, 38.82, 35.85, 57.55, 42.45, 54.71, 46.82, 55.92, 54.09,2019-02-04, 46, 17, 48, 56, 73, 27, 33.52, 49.30, 40.12, 30.73, 40.12, 47.02, 53.07, 65.49, 54.32, 45.81, 61.63, 64.24,3,蒲　郡
 39, 26, 47, 15, 22, 35, 40.28, 36.69, 44.59, 34.33, 41.96, 35.29, 59.03, 54.68, 60.14, 45.52, 60.14, 49.26,2019-02-04, 22, 44, 31, 10, 17, 53, 41.94, 27.59, 25.00, 20.00, 29.03, 35.14, 58.06, 48.28, 44.44, 47.50, 35.48, 51.35,3,常　滑
 57, 67, 61, 30, 34, 46, 37.24, 33.85, 48.97, 43.08, 28.21, 38.74, 55.10, 50.26, 63.40, 60.00, 44.62, 50.26,2019-02-04, 48, 28, 33, 31, 16, 14, 36.00, 46.00, 48.56, 45.08, 38.58, 32.67, 52.50, 59.00, 69.71, 60.10, 55.33, 51.98,3,三　国
 45, 66, 37, 29, 30, 65, 28.39, 51.95, 36.42, 34.42, 34.00, 35.00, 41.29, 64.29, 54.32, 57.79, 47.33, 53.75,2019-02-04, 41, 48, 36, 27, 65, 49, 28.85, 43.79, 30.18, 31.88, 41.57, 31.90, 40.38, 64.50, 49.70, 46.25, 60.24, 47.85,3,びわこ
 32, 88, 67, 63, 13, 61, 35.44, 38.19, 29.45, 25.95, 29.30, 27.10, 51.27, 54.86, 49.69, 43.04, 43.31, 41.29,2019-02-04, 30, 57, 58, 37, 16, 71, 29.94, 39.66, 39.18, 29.56, 37.06, 37.29, 49.72, 54.02, 51.46, 50.94, 55.88, 51.41,3,住之江
 74, 51, 52, 26, 60, 65, 33.53, 30.17, 32.34, 30.29, 27.91, 32.75, 47.98, 49.16, 52.69, 48.00, 45.35, 50.88,2019-02-04, 63, 13, 18, 26, 52, 25, 26.09, 34.94, 24.54, 31.21, 30.32, 29.12, 45.34, 50.00, 42.94, 47.98, 50.00, 48.35,3,鳴　門
 57, 11, 38, 36, 60, 47, 46.25, 38.82, 29.07, 31.91, 37.89, 42.00, 58.75, 52.94, 52.33, 50.00, 54.74, 60.00,2019-02-04, 30, 50, 66, 72, 38, 37, 27.71, 41.18, 34.83, 32.98, 30.59, 39.02, 56.63, 54.12, 56.18, 48.94, 45.88, 57.32,3,宮　島
 11, 31, 36, 41, 60, 45, 35.00, 25.00, 51.22, 25.93, 28.13, 25.00, 55.00, 37.50, 70.73, 40.74, 43.75, 44.44,2019-02-04, 30, 47, 52, 38, 17, 69, 36.52, 29.87, 31.38, 28.75, 39.41, 37.72, 52.25, 47.40, 51.06, 43.75, 55.88, 54.49,3,徳　山
 85, 57, 48, 84, 58, 34, 26.57, 31.82, 30.26, 37.10, 34.86, 23.74, 41.55, 46.36, 45.61, 55.20, 55.05, 41.92,2019-02-04, 54, 50, 18, 69, 41, 11, 37.74, 40.20, 28.85, 36.44, 31.90, 44.26, 53.77, 58.82, 42.31, 48.31, 54.31, 62.30,3,唐　津
 11, 66, 41, 57, 31, 72, 27.73, 44.44, 36.80, 39.82, 28.32, 36.80, 41.18, 65.08, 51.20, 53.98, 46.90, 54.40,2019-02-04, 73, 32, 33, 55, 19, 70, 34.93, 32.00, 32.98, 48.99, 40.47, 32.14, 50.24, 50.50, 50.26, 63.64, 59.07, 50.00,3,大　村
 60, 34, 71, 69, 48, 63, 25.00, 37.29, 32.80, 42.28, 36.13, 30.25, 43.52, 53.39, 50.40, 57.72, 47.06, 45.38,2019-02-04, 12,  8, 49, 39, 38,  1, 36.42, 33.63, 34.44, 35.71, 44.62, 36.44, 51.66, 46.90, 50.33, 55.56, 63.85, 46.61,4,戸　田
 52, 58, 70, 67, 21, 69, 34.64, 24.34, 41.53, 31.18, 29.38, 27.11, 54.19, 46.05, 56.83, 48.24, 46.88, 49.40,2019-02-04, 16, 52, 62, 64, 28, 12, 29.24, 26.35, 23.65, 48.90, 45.36, 26.80, 47.37, 47.31, 36.49, 63.19, 61.75, 47.71,4,江戸川
 62, 24, 53, 64, 66, 75, 39.55, 35.86, 29.37, 33.33, 34.88, 21.05, 60.45, 53.79, 54.76, 48.48, 48.84, 37.59,2019-02-04, 13, 23, 15, 55, 51, 53, 36.57, 15.57, 35.86, 35.07, 29.85, 49.25, 52.24, 35.25, 55.17, 44.78, 45.52, 69.40,4,平和島
168,137,167,161,162,155, 38.68, 41.12, 30.48, 38.32, 32.41, 34.04, 59.43, 55.14, 45.71, 49.53, 52.78, 55.32,2019-02-04, 48, 67, 39, 63, 55, 60, 42.45, 23.68, 35.38, 32.95, 30.43, 23.96, 65.09, 40.79, 60.77, 46.59, 47.83, 43.75,4,多摩川
 29, 64, 21, 55, 73, 77, 39.19, 28.19, 31.25, 29.68, 31.39, 35.44, 54.73, 46.98, 45.14, 43.23, 46.72, 54.43,2019-02-04, 30, 13, 28, 36, 24, 26, 35.58, 30.32, 30.41, 36.20, 30.19, 31.76, 52.15, 40.65, 49.32, 51.53, 49.69, 49.41,4,蒲　郡
 24, 61, 27, 65, 21, 19, 38.52, 34.85, 34.04, 31.39, 32.41, 30.58, 54.81, 43.94, 53.19, 51.82, 52.41, 46.28,2019-02-04, 23, 46,  9, 36,  7, 60, 20.51, 33.33, 21.21, 67.31, 55.17, 32.43, 41.03, 51.28, 42.42, 80.77, 75.86, 43.24,4,常　滑
 14, 19, 25, 51, 58, 70, 38.12, 47.42, 40.53, 31.89, 28.42, 30.05, 51.93, 63.92, 62.63, 49.19, 47.37, 40.93,2019-02-04, 27, 46, 36, 50, 37, 59, 38.35, 29.25, 34.13, 31.86, 37.16, 32.23, 56.80, 48.58, 51.44, 44.61, 52.75, 42.18,4,三　国
 59, 28, 26, 55, 25, 19, 33.33, 38.71, 43.24, 20.98, 34.64, 40.51, 54.67, 51.61, 62.16, 36.36, 54.90, 58.23,2019-02-04, 64, 32, 15, 61, 40, 13, 26.11, 42.13, 25.58, 37.57, 36.16, 31.71, 43.95, 54.49, 45.93, 50.83, 57.63, 50.61,4,びわこ
 53, 68, 36, 39, 16, 27, 34.64, 48.99, 33.13, 31.74, 40.00, 38.31, 56.21, 65.77, 52.50, 44.91, 54.07, 53.90,2019-02-04, 34, 36, 32, 28, 27, 55, 28.40, 36.21, 33.89, 32.35, 32.37, 28.74, 42.60, 49.43, 47.22, 44.12, 52.02, 47.70,4,住之江
 55, 63, 30, 79, 32, 57, 28.00, 36.21, 30.64, 33.72, 30.90, 36.69, 45.14, 51.72, 47.98, 57.56, 49.44, 55.62,2019-02-04, 74, 77, 28, 29, 10, 72, 20.75, 27.39, 31.67, 25.15, 32.52, 41.67, 35.85, 42.68, 45.56, 41.10, 50.31, 55.00,4,鳴　門
