boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 60, 22, 17, 73, 37, 68, 27.45, 30.91, 32.69, 26.79, 25.86, 33.33, 37.25, 41.82, 48.08, 39.29, 39.66, 50.88,2019-02-17, 26, 50, 52, 51, 28, 17, 34.62, 35.14, 24.24, 44.44, 45.71, 39.29, 61.54, 62.16, 36.36, 59.26, 62.86, 53.57,1,桐　生
 40, 15, 37, 74, 53, 34, 34.88, 27.91, 33.60, 31.78, 28.80, 37.31, 48.84, 47.29, 50.40, 46.51, 42.40, 53.73,2019-02-17, 63, 35, 50, 61, 48, 39, 22.35, 29.75, 22.34, 25.47, 32.21, 36.30, 35.29, 49.59, 41.49, 42.45, 47.65, 56.30,1,戸　田
 53, 57, 44, 21, 11, 19, 29.41, 33.78, 37.68, 32.89, 32.28, 45.56, 54.41, 52.70, 50.72, 51.01, 52.53, 58.58,2019-02-17, 21, 69, 12, 26, 48, 64, 29.05, 31.79, 33.56, 47.68, 43.97, 26.24, 42.57, 47.02, 48.32, 59.60, 62.41, 42.55,1,平和島
 72, 46, 44, 29, 55, 66, 38.46, 27.14, 34.07, 33.71, 33.33, 38.37, 56.41, 47.14, 48.35, 49.44, 43.33, 58.14,2019-02-17, 15, 53, 63, 62, 39, 34, 28.16, 30.57, 41.71, 37.97, 37.04, 35.00, 47.13, 48.19, 60.80, 52.41, 53.97, 58.00,1,浜名湖
 56, 67, 54, 61, 33, 69, 38.46, 30.07, 33.10, 35.46, 21.01, 29.70, 50.35, 51.05, 46.48, 45.39, 38.66, 41.58,2019-02-17, 61, 31, 23,  5,  4, 45, 37.21, 28.89, 20.83, 25.00, 29.27, 52.27, 58.14, 46.67, 43.75, 40.00, 34.15, 63.64,1,常　滑
 62, 37, 41, 28, 52, 16, 29.90, 42.71, 28.13, 33.33, 32.50, 34.18, 48.45, 55.21, 45.31, 52.53, 46.25, 50.63,2019-02-17, 35, 12, 15, 46, 29, 57, 43.62, 38.64, 22.89, 18.75, 33.33, 42.71, 58.51, 59.09, 40.96, 31.25, 48.57, 60.42,1,　津　
  1, 57, 30, 21, 14, 24, 31.25, 34.43, 41.86, 47.20, 38.40, 29.73, 45.54, 51.64, 54.26, 60.80, 56.00, 40.54,2019-02-17, 30, 60, 26, 53, 14,  5, 34.00, 31.58, 16.28, 35.29, 45.83,  8.57, 52.00, 52.63, 30.23, 54.90, 58.33, 22.86,1,丸　亀
 36, 70, 30, 12, 42, 47, 35.64, 38.31, 31.25, 30.32, 32.52, 39.18, 54.67, 54.44, 47.12, 55.48, 51.22, 57.73,2019-02-17, 41, 44, 21, 23, 17, 58, 66.67, 13.79, 32.26, 21.43, 25.00, 17.24, 76.19, 34.48, 51.61, 35.71, 50.00, 27.59,1,児　島
 63, 69, 27, 26, 49, 37, 39.77, 45.56, 29.27, 30.43, 42.86, 33.67, 56.82, 61.11, 51.22, 44.57, 61.54, 50.00,2019-02-17, 67, 47, 55, 56, 57, 25, 45.16, 40.24, 47.87, 40.78, 24.68, 27.50, 55.91, 59.76, 69.15, 61.17, 42.86, 40.00,1,宮　島
 35, 25, 48, 59, 58, 39, 27.66, 38.30, 44.23, 37.78, 46.15, 27.08, 40.43, 63.83, 61.54, 57.78, 67.31, 39.58,2019-02-17, 61, 33, 56, 71, 24, 53, 29.95, 33.87, 30.59, 28.95, 34.43, 38.12, 49.20, 47.85, 47.65, 41.05, 50.82, 57.43,1,徳　山
