date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-21, 32, 31, 35, 21, 39, 22, 45.52, 33.56, 30.61, 33.11, 21.37, 24.82, 59.31, 44.52, 40.82, 49.01, 37.61, 42.55,2,宮　島
2019-05-21, 47, 42, 34, 70, 54, 52, 11.11, 22.22, 33.33,  0.00, 20.00, 36.36, 33.33, 44.44, 33.33,  0.00, 30.00, 54.55,2,徳　山
2019-05-21, 33, 42, 31, 63, 47, 44, 40.00, 57.89, 47.22, 62.16, 51.28, 37.21, 51.43, 68.42, 66.67, 72.97, 71.79, 55.81,2,下　関
2019-05-21,  9, 51, 29, 57, 18, 41, 29.17, 34.69, 32.41, 29.27, 30.00, 27.45, 42.71, 46.94, 48.15, 48.78, 46.00, 46.08,2,若　松
2019-05-21, 45, 51, 56, 24, 14, 64, 29.03, 34.02, 38.38, 37.58, 31.55, 40.22, 44.52, 53.61, 52.53, 53.69, 48.66, 55.43,2,福　岡
2019-05-21, 57, 60, 11, 51, 43, 17, 19.64, 40.68, 23.08, 29.63, 26.56, 28.85, 32.14, 55.93, 42.31, 42.59, 37.50, 51.92,2,大　村
2019-05-21, 44, 19, 47, 33, 11, 68, 37.11, 35.05, 50.63, 30.00, 55.56, 30.19, 53.61, 54.64, 63.29, 51.00, 73.33, 43.40,3,桐　生
2019-05-21, 11, 68, 70, 16, 30, 62, 32.09, 31.78, 32.50, 40.00, 30.99, 44.13, 45.99, 49.53, 49.00, 58.14, 48.36, 60.09,3,平和島
2019-05-21, 11, 46, 59, 53, 34, 37, 44.90, 31.20, 33.91, 31.00, 38.36, 43.94, 62.45, 49.15, 50.21, 50.22, 57.76, 57.20,3,びわこ
2019-05-21, 34, 27, 63, 55, 51, 23, 35.23, 23.66, 22.83, 23.46, 26.88, 27.27, 60.23, 43.01, 40.22, 40.74, 48.39, 45.45,3,児　島
2019-05-21, 27, 64, 24, 15, 16, 71, 48.94, 34.59, 40.44, 35.42, 36.88, 28.13, 62.41, 54.09, 62.50, 53.47, 53.90, 40.00,3,宮　島
2019-05-21, 36, 33, 50, 53, 63, 65,  0.00, 22.22, 27.27, 45.45,  0.00,  0.00, 25.00, 33.33, 54.55, 72.73,  0.00,  0.00,3,徳　山
2019-05-21, 19, 70, 32, 28, 68, 25, 24.44, 43.75, 30.61, 23.81, 35.00, 18.75, 35.56, 56.25, 53.06, 45.24, 40.00, 31.25,3,下　関
2019-05-21, 30, 35, 20, 36, 26, 53, 26.51, 36.54, 35.71, 33.98, 39.18, 29.47, 39.76, 49.04, 42.86, 48.54, 59.79, 45.26,3,若　松
2019-05-21, 21, 55, 19, 42, 61, 13, 36.56, 38.71, 36.65, 43.13, 36.23, 44.08, 53.74, 56.68, 50.68, 55.00, 50.72, 59.24,3,福　岡
2019-05-21, 71, 74, 52, 26, 35, 40, 31.58, 38.33, 20.00, 47.06, 18.18, 26.42, 50.88, 50.00, 52.00, 58.82, 36.36, 47.17,3,大　村
2019-05-21, 43, 37, 13, 28, 22, 67, 41.49, 54.17, 34.00, 29.47, 35.71, 43.00, 59.57, 69.79, 51.00, 43.16, 57.14, 63.00,4,桐　生
2019-05-21, 37, 33, 10, 29, 53, 20, 29.86, 33.01, 39.71, 40.10, 46.70, 29.90, 49.29, 54.55, 54.41, 61.35, 64.62, 54.64,4,平和島
2019-05-21, 25, 41, 56, 19, 49, 65, 30.71, 30.97, 31.90, 39.24, 30.99, 37.10, 43.57, 45.13, 52.16, 54.01, 48.35, 55.24,4,びわこ
2019-05-21, 44, 33, 56, 35, 57, 61, 25.58, 27.66, 32.93, 21.88, 32.65, 41.18, 44.19, 39.36, 59.76, 38.54, 45.92, 64.71,4,児　島
2019-05-21, 62, 41, 12, 46, 23, 53, 25.69, 30.99, 44.59, 37.16, 32.70, 26.61, 38.19, 45.77, 59.46, 57.43, 50.31, 43.55,4,宮　島
2019-05-21, 44, 49, 64, 40, 69, 75, 33.33, 54.55,  0.00, 30.00,  0.00,  0.00, 44.44, 54.55,  0.00, 50.00,  0.00,  0.00,4,徳　山
2019-05-21, 11, 40, 23, 22, 26, 38, 45.71, 16.28, 21.43, 48.78, 32.50, 51.28, 57.14, 55.81, 38.10, 70.73, 55.00, 79.49,4,下　関
2019-05-21, 17, 23, 43, 50,  1, 60, 26.51, 25.00, 31.13, 38.24, 34.44, 28.28, 46.99, 39.42, 52.83, 50.98, 47.78, 35.35,4,若　松
2019-05-21, 74, 22, 28, 11, 73, 46, 30.36, 27.49, 33.78, 35.63, 33.15, 35.71, 44.05, 42.69, 54.50, 52.87, 52.49, 53.57,4,福　岡
2019-05-21, 32, 46, 24, 44, 62, 68, 31.67, 33.33, 26.32, 27.78, 37.93, 33.33, 46.67, 68.89, 43.86, 38.89, 58.62, 59.65,4,大　村
2019-05-21, 71, 42, 74, 34, 69, 56, 27.72, 25.00, 43.82, 37.50, 30.48, 35.71, 48.51, 48.86, 59.55, 53.41, 44.76, 48.98,5,桐　生
2019-05-21, 72, 47, 56, 69, 52, 66, 52.56, 33.87, 56.22, 30.58, 39.63, 33.81, 66.98, 58.06, 74.65, 47.09, 57.60, 47.62,5,平和島
2019-05-21, 29, 61, 51, 58, 55, 20, 33.33, 34.25, 39.59, 36.40, 30.60, 34.57, 56.28, 47.64, 58.78, 52.80, 50.43, 51.85,5,びわこ
2019-05-21, 52, 69, 53, 46, 47, 32, 44.83, 25.53, 43.18, 26.88, 29.21, 26.14, 60.92, 50.00, 53.41, 37.63, 44.94, 38.64,5,児　島
2019-05-21, 42, 48, 25, 55, 47, 37, 27.78, 29.25, 26.43, 50.00, 42.14, 37.76, 52.38, 46.26, 41.43, 69.29, 62.86, 53.85,5,宮　島
2019-05-21, 43, 74, 67, 57, 41, 38, 33.33,  0.00,  0.00,  0.00, 22.22, 60.00, 33.33,  0.00,  0.00,  0.00, 44.44, 80.00,5,徳　山
2019-05-21, 64, 53, 57, 34, 37, 56, 41.67, 35.56, 33.33, 28.57, 35.56, 32.56, 60.42, 53.33, 51.11, 40.48, 57.78, 48.84,5,下　関
2019-05-21, 55, 14, 31, 45, 15, 37, 34.65, 29.41, 38.83, 31.37, 39.36, 26.19, 53.47, 37.65, 55.34, 45.10, 54.26, 42.86,5,若　松
2019-05-21, 32, 33, 12, 16, 72, 66, 29.76, 38.01, 40.66, 35.06, 35.57, 37.06, 47.80, 56.73, 58.79, 55.84, 57.73, 51.76,5,福　岡
2019-05-21, 72, 64, 20, 30, 65, 61, 22.81, 14.29, 28.81, 16.67, 35.85, 35.71, 33.33, 28.57, 50.85, 25.93, 52.83, 48.21,5,大　村
2019-05-21, 72, 45, 48, 31, 53, 27, 37.78, 35.42, 29.59, 44.44, 28.04, 35.05, 55.56, 52.08, 52.04, 60.00, 50.47, 56.70,6,桐　生
2019-05-21, 46, 15, 59, 55, 13, 19, 34.45, 32.06, 31.10, 36.06, 34.76, 35.24, 49.28, 50.24, 45.45, 47.12, 47.14, 48.57,6,平和島
2019-05-21, 43, 33, 57, 32, 24, 28, 42.45, 34.73, 35.65, 41.18, 33.48, 32.38, 58.37, 46.44, 54.78, 54.90, 51.10, 50.41,6,びわこ
2019-05-21, 28, 36, 58, 26, 30, 40, 53.49, 32.99, 20.93, 33.72, 32.93, 20.22, 75.58, 48.45, 29.07, 47.67, 54.88, 38.20,6,児　島
2019-05-21, 13, 63, 43, 17, 34, 31, 34.90, 38.36, 46.67, 30.61, 21.74, 33.56, 56.38, 55.48, 60.00, 48.98, 40.00, 44.52,6,宮　島
2019-05-21, 68, 46, 32, 58, 61, 48,  0.00, 44.44, 30.00,  0.00,  0.00,  0.00,  0.00, 44.44, 50.00,  0.00,  0.00,  0.00,6,徳　山
2019-05-21, 61, 62, 15, 18, 42, 43, 28.13, 60.00, 24.39, 28.13, 57.89, 42.86, 43.75, 77.14, 43.90, 34.38, 68.42, 65.71,6,下　関
2019-05-21, 27,  8, 51, 56, 47, 24, 47.96, 24.47, 34.69, 33.00, 48.00, 26.32, 58.16, 38.30, 46.94, 44.00, 63.00, 50.00,6,若　松
2019-05-21, 51, 35, 53, 52, 60, 39, 34.02, 31.98, 39.43, 47.71, 36.84, 33.48, 53.61, 47.72, 51.43, 63.40, 54.82, 45.65,6,福　岡
2019-05-21, 58, 13, 31, 19, 17, 37, 40.68, 33.33, 28.57, 32.08, 28.85, 27.45, 55.93, 47.37, 48.21, 47.17, 51.92, 39.22,6,大　村
2019-05-21, 33, 70, 75, 60, 30, 65, 30.00, 29.46, 30.53, 24.64, 38.83, 33.65, 51.00, 42.86, 46.32, 40.58, 61.17, 50.00,7,桐　生
2019-05-21, 54, 75, 58, 30, 48, 51, 49.30, 28.43, 37.86, 30.99, 40.09, 32.34, 64.19, 43.65, 59.22, 48.36, 58.49, 47.76,7,平和島
2019-05-21, 62, 12, 46, 49, 67, 31, 32.31, 32.60, 31.20, 30.99, 31.45, 42.41, 45.41, 47.58, 49.15, 48.35, 45.56, 56.81,7,びわこ
2019-05-21, 24, 43, 13, 27, 37, 29, 24.72, 28.41, 27.37, 23.66, 31.82, 17.20, 38.20, 50.00, 41.05, 43.01, 45.45, 27.96,7,児　島
2019-05-21, 35, 49, 45, 59, 15, 18, 30.61, 31.01, 32.00, 40.28, 35.42, 23.77, 40.82, 50.00, 49.33, 58.33, 53.47, 49.18,7,宮　島
2019-05-21, 37, 47, 75, 51, 55, 50, 50.00, 11.11,  0.00, 33.33, 22.22, 27.27, 50.00, 33.33,  0.00, 44.44, 33.33, 54.55,7,徳　山
2019-05-21, 27, 13, 19, 30, 39, 20, 33.33, 31.58, 24.44, 33.33, 47.06, 32.43, 47.62, 44.74, 35.56, 47.22, 61.76, 56.76,7,下　関
2019-05-21, 46,  4, 44, 54, 13, 18, 26.80, 27.00, 47.27, 34.34, 29.46, 30.00, 42.27, 44.00, 64.55, 51.52, 52.68, 46.00,7,若　松
2019-05-21, 47, 37, 23, 19, 69, 50, 27.88, 48.82, 33.56, 36.65, 47.12, 27.08, 48.48, 59.41, 51.68, 50.68, 61.26, 45.31,7,福　岡
2019-05-21, 75, 52, 39, 48, 11, 63, 25.45, 20.00, 33.33, 33.33, 23.08, 29.41, 38.18, 52.00, 43.86, 45.10, 42.31, 49.02,7,大　村
2019-05-21, 28, 15, 18, 68, 54, 24, 29.47, 34.74, 28.79, 30.19, 41.49, 59.34, 43.16, 53.68, 46.97, 43.40, 62.77, 72.53,8,桐　生
2019-05-21, 50, 53, 60, 12, 70, 74, 34.78, 46.70, 28.21, 36.62, 32.50, 40.55, 51.21, 64.62, 44.62, 53.99, 49.00, 57.14,8,平和島
2019-05-21, 63, 54, 34, 14, 41, 13, 32.35, 39.08, 38.36, 28.33, 30.97, 34.94, 53.36, 52.10, 57.76, 47.21, 45.13, 55.42,8,びわこ
2019-05-21, 55, 25, 17, 56, 62, 18, 23.46, 23.96, 32.29, 32.93, 28.13, 30.43, 40.74, 38.54, 54.17, 59.76, 41.67, 46.74,8,児　島
2019-05-21, 56, 21, 50, 70, 20, 41, 34.18, 33.11, 44.52, 26.62, 25.40, 30.99, 56.96, 49.01, 62.33, 46.04, 38.10, 45.77,8,宮　島
2019-05-21, 49, 70, 66, 45, 73, 63, 54.55,  0.00,  0.00, 45.45,  0.00,  0.00, 54.55,  0.00,  0.00, 72.73,  0.00,  0.00,8,徳　山
2019-05-21, 29, 67, 50, 33, 25, 40, 40.00, 54.05, 34.21, 40.00, 18.75, 16.28, 60.00, 64.86, 55.26, 51.43, 31.25, 55.81,8,下　関
2019-05-21, 20, 50, 40, 16, 29,  6, 35.71, 38.24, 32.32, 34.00, 32.41, 37.86, 42.86, 50.98, 53.54, 51.00, 48.15, 54.37,8,若　松
2019-05-21, 62, 13, 34, 28, 49, 65, 36.60, 44.08, 37.33, 33.78, 35.33, 28.65, 52.58, 59.24, 53.92, 54.50, 49.46, 46.35,8,福　岡
2019-05-21, 59, 43, 69, 70, 18, 44, 21.82, 26.56, 27.87, 25.00, 24.56, 27.78, 32.73, 37.50, 52.46, 36.36, 47.37, 38.89,8,大　村
2019-05-21, 13, 49, 14, 44, 42, 58, 34.00, 29.52, 41.58, 37.11, 25.00, 32.77, 51.00, 44.76, 59.41, 53.61, 48.86, 46.22,9,桐　生
2019-05-21, 69, 29, 67, 18, 65, 26, 30.58, 40.10, 32.85, 30.85, 38.50, 41.26, 47.09, 61.35, 50.24, 51.74, 60.56, 54.85,9,平和島
2019-05-21, 57, 59, 58, 56, 11, 66, 35.65, 33.91, 36.40, 31.90, 44.90, 30.87, 54.78, 50.21, 52.80, 52.16, 62.45, 45.65,9,びわこ
2019-05-21, 14, 44, 15, 41, 71, 51, 25.77, 25.58, 39.13, 48.84, 26.26, 26.88, 39.18, 44.19, 56.52, 60.47, 40.40, 48.39,9,児　島
2019-05-21, 55, 67, 69, 32, 57, 46, 50.00, 49.65, 26.02, 45.52, 26.92, 37.16, 69.29, 60.14, 39.02, 59.31, 43.08, 57.43,9,宮　島
2019-05-21, 60, 52, 72, 44, 57, 33,  0.00, 36.36,  0.00, 33.33,  0.00, 22.22,  0.00, 54.55,  0.00, 44.44,  0.00, 33.33,9,徳　山
2019-05-21, 14, 38, 68, 55, 56, 52, 30.30, 51.28, 35.00, 23.81, 32.56, 21.74, 39.39, 79.49, 40.00, 33.33, 48.84, 50.00,9,下　関
2019-05-21, 26, 10, 17, 39, 52, 15, 39.18, 45.00, 26.51, 28.28, 19.57, 39.36, 59.79, 67.00, 46.99, 43.43, 38.04, 54.26,9,若　松
2019-05-21, 71, 21, 22, 48, 31, 56, 46.06, 36.56, 27.49, 31.68, 33.53, 38.38, 66.67, 53.74, 42.69, 52.97, 45.66, 52.53,9,福　岡
2019-05-21, 53, 65, 26, 32, 29, 31, 49.12, 35.85, 47.06, 31.67, 38.71, 28.57, 66.67, 52.83, 58.82, 46.67, 58.06, 48.21,9,大　村
2019-05-21, 73, 61, 56, 66, 29, 37, 39.39, 26.79, 35.71, 29.03, 49.02, 54.17, 51.52, 46.43, 48.98, 43.01, 64.71, 69.79,10,桐　生
2019-05-21, 22, 25, 16, 20, 47, 59, 32.24, 34.43, 40.00, 29.90, 33.87, 31.10, 50.93, 54.72, 58.14, 54.64, 58.06, 45.45,10,平和島
2019-05-21, 19, 17, 12, 43, 61, 64, 39.24, 32.50, 32.60, 42.45, 34.25, 31.78, 54.01, 44.58, 47.58, 58.37, 47.64, 49.58,10,びわこ
2019-05-21, 11, 32, 61, 63, 28, 68, 36.05, 26.14, 41.18, 22.83, 53.49, 38.64, 52.33, 38.64, 64.71, 40.22, 75.58, 63.64,10,児　島
2019-05-21, 17, 24, 62, 54, 61, 33, 30.61, 40.44, 25.69, 28.46, 31.21, 35.85, 48.98, 62.50, 38.19, 41.54, 52.87, 54.72,10,宮　島
2019-05-21, 58, 65, 40, 43, 35, 42,  0.00,  0.00, 30.00, 33.33, 50.00, 22.22,  0.00,  0.00, 50.00, 33.33, 80.00, 44.44,10,徳　山
2019-05-21, 22, 43, 63, 27, 69, 70, 48.78, 42.86, 62.16, 33.33, 36.36, 43.75, 70.73, 65.71, 72.97, 47.62, 51.52, 56.25,10,下　関
2019-05-21, 23, 21, 45, 27,  4, 35, 25.00, 32.71, 31.37, 47.96, 27.00, 36.54, 39.42, 57.94, 45.10, 58.16, 44.00, 49.04,10,若　松
2019-05-21, 17, 74, 16, 18, 70, 52, 37.36, 30.36, 35.06, 32.20, 27.22, 47.71, 51.15, 44.05, 55.84, 49.76, 43.33, 63.40,10,福　岡
2019-05-21, 74, 20, 58, 68, 21, 45, 38.33, 28.81, 40.68, 33.33, 33.33, 45.45, 50.00, 50.85, 55.93, 59.65, 49.12, 65.45,10,大　村
2019-05-21, 70, 67, 52, 11, 59, 74, 29.46, 43.00, 29.47, 55.56, 25.00, 43.82, 42.86, 63.00, 42.11, 73.33, 43.75, 59.55,11,桐　生
2019-05-21, 56, 28, 54, 37, 15, 35, 56.22, 35.98, 49.30, 29.86, 32.06, 35.41, 74.65, 52.34, 64.19, 49.29, 50.24, 50.24,11,平和島
2019-05-21, 53, 25, 62, 63, 29, 32, 31.00, 30.71, 32.31, 32.35, 33.33, 41.18, 50.22, 43.57, 45.41, 53.36, 56.28, 54.90,11,びわこ
2019-05-21, 37, 62, 38, 57, 53, 36, 31.82, 28.13, 22.68, 32.65, 43.18, 32.99, 45.45, 41.67, 36.08, 45.92, 53.41, 48.45,11,児　島
2019-05-21, 43, 52, 64, 53, 45, 29, 46.67, 30.53, 34.59, 26.61, 32.00, 41.86, 60.00, 44.27, 54.09, 43.55, 49.33, 57.36,11,宮　島
2019-05-21, 61, 55, 39, 41, 64, 56,  0.00, 22.22, 30.00, 22.22,  0.00,  0.00,  0.00, 33.33, 50.00, 44.44,  0.00,  0.00,11,徳　山
2019-05-21, 18, 50, 11, 39, 64, 32, 28.13, 34.21, 45.71, 47.06, 41.67, 30.61, 34.38, 55.26, 57.14, 61.76, 60.42, 53.06,11,下　関
2019-05-21, 56, 36, 41, 60, 14, 22, 33.00, 33.98, 27.45, 28.28, 29.41, 37.27, 44.00, 48.54, 46.08, 35.35, 37.65, 48.18,11,若　松
2019-05-21, 53, 11, 36, 12, 59, 55, 39.43, 35.63, 27.36, 40.66, 31.91, 38.71, 51.43, 52.87, 41.79, 58.79, 55.32, 56.68,11,福　岡
2019-05-21, 24, 72, 40, 57, 48, 70, 26.32, 22.81, 26.42, 19.64, 33.33, 25.00, 43.86, 33.33, 47.17, 32.14, 45.10, 36.36,11,大　村
2019-05-21, 75, 54, 62, 21, 72, 19, 30.53, 41.49, 28.57, 32.00, 37.78, 35.05, 46.32, 62.77, 41.76, 47.00, 55.56, 54.64,12,桐　生
2019-05-21, 13, 57, 66, 14, 58, 60, 34.76, 46.67, 33.81, 37.44, 37.86, 28.21, 47.14, 62.86, 47.62, 55.92, 59.22, 44.62,12,平和島
2019-05-21, 50, 35, 48, 39, 30, 40, 33.33, 30.87, 43.95, 34.62, 37.14, 36.47, 50.23, 46.52, 65.73, 51.71, 53.88, 58.04,12,びわこ
2019-05-21, 41, 23, 18, 58, 29, 69, 48.84, 27.27, 30.43, 20.93, 17.20, 25.53, 60.47, 45.45, 46.74, 29.07, 27.96, 50.00,12,児　島
2019-05-21, 49, 34, 16, 56, 30, 68, 31.01, 21.74, 36.88, 34.18, 37.25, 20.17, 50.00, 40.00, 53.90, 56.96, 58.17, 37.82,12,宮　島
2019-05-21, 32, 36, 59, 73, 67, 51, 30.00,  0.00,  0.00,  0.00,  0.00, 33.33, 50.00, 25.00,  0.00,  0.00,  0.00, 44.44,12,徳　山
2019-05-21, 62, 30, 29, 14, 51, 47, 60.00, 33.33, 40.00, 30.30, 42.86, 51.28, 77.14, 47.22, 60.00, 39.39, 65.71, 71.79,12,下　関
2019-05-21, 40, 43, 47, 10, 55, 44, 32.32, 31.13, 48.00, 45.00, 34.65, 47.27, 53.54, 52.83, 63.00, 67.00, 53.47, 64.55,12,若　松
2019-05-21, 75, 27, 57, 29, 63, 44, 30.15, 30.93, 32.18, 36.89, 33.80, 32.13, 49.25, 48.31, 47.70, 54.37, 55.63, 45.25,12,福　岡
2019-05-21, 51, 63, 59, 37, 53, 30, 29.63, 29.41, 21.82, 27.45, 49.12, 16.67, 42.59, 49.02, 32.73, 39.22, 66.67, 25.93,12,大　村
