date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-26, 29, 21, 45, 54, 30, 11, 34.15, 21.88, 34.38, 18.18, 28.57, 37.14, 51.22, 37.50, 50.00, 42.42, 34.29, 57.14,3,浜名湖
2019-05-26, 30, 72, 22, 46, 36, 62, 36.84, 33.33, 50.00, 38.46, 14.29, 35.29, 47.37, 55.56, 75.00, 61.54, 28.57, 52.94,3,蒲　郡
2019-05-26, 17,  7, 58, 46, 22, 35, 26.47, 45.26, 41.44, 30.97, 33.66, 44.25, 39.22, 65.26, 62.16, 53.98, 52.48, 64.60,3,常　滑
2019-05-26, 54, 23, 55, 59, 34, 44, 50.34, 32.52, 34.18, 39.07, 30.77, 35.90, 70.07, 49.08, 56.33, 52.32, 41.26, 48.72,3,　津　
2019-05-26, 61, 19, 11, 55, 25, 50, 28.57, 41.38, 44.83, 21.43, 16.67, 13.79, 42.86, 48.28, 51.72, 32.14, 43.33, 44.83,3,三　国
2019-05-26, 51, 68, 11, 35, 53, 78, 45.45, 25.00, 39.13, 51.85, 29.17, 32.00, 59.09, 37.50, 52.17, 62.96, 41.67, 48.00,3,鳴　門
2019-05-26, 31,  7, 59, 52, 46,  8, 25.93, 25.23, 41.44, 36.36, 32.43, 35.14, 41.67, 51.40, 59.46, 55.45, 44.14, 52.25,3,丸　亀
2019-05-26, 56, 38, 44, 17, 55, 25, 38.18, 35.92, 45.45, 25.81, 36.04, 33.04, 48.18, 48.54, 62.81, 47.31, 54.05, 53.57,3,若　松
2019-05-26, 14, 25, 45,  1, 48, 17, 40.40, 35.74, 39.45, 36.80, 38.91, 37.19, 56.00, 53.19, 54.30, 54.00, 50.21, 53.31,3,芦　屋
2019-05-26, 39, 70, 13, 21, 22, 29, 33.48, 27.22, 44.08, 36.56, 27.49, 36.89, 45.65, 43.33, 59.24, 53.74, 42.69, 54.37,3,福　岡
2019-05-26, 61, 42, 44, 43, 49, 29, 26.79, 25.00, 37.11, 41.49, 29.52, 49.02, 46.43, 48.86, 53.61, 59.57, 44.76, 64.71,4,桐　生
2019-05-26, 13, 70, 30, 62, 55, 59, 36.82, 31.10, 29.86, 42.73, 35.05, 31.05, 48.64, 46.89, 47.06, 59.55, 45.79, 46.58,4,平和島
2019-05-26, 29, 60, 39, 13, 61, 35,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,4,多摩川
2019-05-26, 12,  4, 25, 40, 13, 32, 52.78, 27.78, 10.00, 36.36, 32.14, 13.04, 72.22, 50.00, 20.00, 54.55, 57.14, 26.09,4,浜名湖
2019-05-26, 29, 41, 21, 35, 74, 16, 33.33, 44.44, 23.53, 44.44, 50.00, 46.15, 57.14, 66.67, 41.18, 44.44, 80.00, 53.85,4,蒲　郡
2019-05-26, 49, 37, 28, 19, 23, 24, 38.79, 31.19, 40.74, 28.57, 26.61, 37.27, 50.86, 48.62, 63.89, 40.82, 47.71, 57.27,4,常　滑
2019-05-26, 38, 70, 62, 28, 72, 67, 27.63, 32.67, 41.45, 32.87, 51.08, 27.78, 45.39, 51.33, 61.84, 41.26, 64.03, 44.44,4,　津　
2019-05-26, 18, 15, 44, 42, 32, 49, 25.00, 17.24, 13.04, 21.43, 29.63, 38.71, 32.14, 37.93, 26.09, 35.71, 55.56, 51.61,4,三　国
2019-05-26, 16, 58, 34, 21, 26, 61, 26.09, 13.64, 38.46, 18.75, 44.44, 21.74, 43.48, 36.36, 53.85, 37.50, 66.67, 26.09,4,鳴　門
2019-05-26, 21, 55,  5, 14, 39, 11, 24.53, 30.91, 25.71, 39.09, 35.78, 25.96, 40.57, 50.91, 40.95, 56.36, 54.13, 38.46,4,丸　亀
2019-05-26, 26, 58, 51, 53, 27, 13, 37.96, 38.83, 34.31, 30.77, 46.79, 28.57, 58.33, 58.25, 46.08, 47.12, 57.80, 51.26,4,若　松
2019-05-26, 58, 65, 44, 53, 56, 50, 24.76, 33.18, 40.08, 27.54, 31.10, 24.51, 42.38, 53.00, 58.37, 44.93, 46.41, 39.22,4,芦　屋
2019-05-26, 73, 17, 31, 55, 14, 28, 33.15, 37.36, 33.53, 38.71, 31.55, 33.78, 52.49, 51.15, 45.66, 56.68, 48.66, 54.50,4,福　岡
2019-05-26, 69, 46, 58, 14, 18, 67, 30.48, 29.00, 32.77, 41.58, 28.79, 43.00, 44.76, 45.00, 46.22, 59.41, 46.97, 63.00,5,桐　生
2019-05-26, 63, 46, 20, 37, 53, 35, 37.56, 33.49, 30.73, 31.08, 45.50, 35.62, 56.56, 48.17, 54.63, 50.45, 63.06, 50.23,5,平和島
2019-05-26, 51, 45, 27, 70, 30, 65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,多摩川
2019-05-26, 27, 48, 64, 66, 28, 23, 30.30, 30.77, 46.15, 32.50, 18.75, 14.29, 48.48, 57.69, 50.00, 52.50, 34.38, 35.71,5,浜名湖
2019-05-26, 66, 69, 18, 12, 38, 65, 50.00, 44.44, 33.33, 40.00, 37.50, 23.53, 66.67, 66.67, 50.00, 50.00, 50.00, 29.41,5,蒲　郡
2019-05-26,  1, 15, 40, 65, 55, 33, 32.69, 39.62, 41.67, 35.14, 39.68, 40.37, 51.92, 56.60, 59.26, 50.45, 57.14, 54.13,5,常　滑
2019-05-26, 51, 47, 31, 73, 43, 27, 44.52, 24.34, 45.58, 35.37, 28.06, 46.79, 62.33, 42.11, 62.59, 57.82, 36.69, 67.95,5,　津　
2019-05-26, 65, 54, 58, 35, 60, 13, 20.69, 40.00, 25.00, 10.53, 18.18,  7.14, 31.03, 53.33, 50.00, 31.58, 40.91, 25.00,5,三　国
2019-05-26, 67, 25, 28, 56, 36, 73, 16.00, 20.83, 39.29, 21.74, 25.00, 41.94, 36.00, 41.67, 53.57, 56.52, 45.83, 87.10,5,鳴　門
2019-05-26, 60,  1, 26, 44, 19, 48, 25.44, 37.74, 31.13, 20.18, 28.07, 33.04, 42.98, 57.55, 48.11, 33.03, 44.74, 56.25,5,丸　亀
2019-05-26, 35, 15,  2, 14,  4,  1, 33.93, 36.89, 25.51, 31.96, 33.33, 34.00, 48.21, 52.43, 40.82, 40.21, 48.65, 50.00,5,若　松
2019-05-26, 57, 34, 55, 19, 49, 42, 22.58, 37.30, 27.23, 36.73, 33.91, 50.66, 36.02, 52.87, 44.20, 53.54, 54.94, 65.20,5,芦　屋
2019-05-26, 69, 74, 53, 65, 47, 33, 47.12, 30.36, 39.43, 28.65, 27.88, 38.01, 61.26, 44.05, 51.43, 46.35, 48.48, 56.73,5,福　岡
2019-05-26, 21, 33, 47, 15, 34, 20, 32.00, 30.00, 50.63, 34.74, 37.50, 29.47, 47.00, 51.00, 63.29, 53.68, 53.41, 45.26,6,桐　生
2019-05-26, 72, 15, 10, 26, 48, 28, 52.23, 32.42, 38.32, 40.74, 39.19, 35.27, 66.07, 50.68, 54.21, 54.63, 57.21, 51.79,6,平和島
2019-05-26, 41, 50, 58, 54, 67, 36,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,6,多摩川
2019-05-26, 61,  8,  6, 60, 58, 43, 53.57, 28.13, 48.48, 37.50, 38.24, 60.00, 71.43, 31.25, 51.52, 53.13, 61.76, 74.29,6,浜名湖
2019-05-26, 17, 54, 58, 45, 73, 24, 83.33, 33.33, 33.33, 46.15, 44.44, 44.44, 91.67, 50.00, 50.00, 61.54, 55.56, 50.00,6,蒲　郡
2019-05-26, 51, 59, 52, 64, 18,  2, 35.19, 41.07, 36.36, 40.37, 23.36, 29.00, 51.85, 62.50, 61.16, 57.80, 38.32, 50.00,6,常　滑
2019-05-26, 68, 32, 11, 13, 56, 41, 32.12, 25.71, 35.76, 36.11, 40.28, 37.76, 52.55, 37.14, 48.34, 52.78, 52.08, 53.15,6,　津　
2019-05-26, 24, 27, 21, 36, 64, 30, 31.03, 59.38, 37.93, 21.05, 10.53, 45.83, 62.07, 75.00, 44.83, 31.58, 26.32, 70.83,6,三　国
2019-05-26, 31, 55, 27, 24, 79, 77, 29.63,  9.09, 32.00, 57.89, 25.00, 22.22, 44.44, 13.64, 44.00, 73.68, 37.50, 40.74,6,鳴　門
2019-05-26, 62, 56, 58, 34, 61, 15, 30.48, 40.91, 33.94, 25.22, 20.62, 41.07, 44.76, 55.45, 51.38, 36.52, 39.18, 48.21,6,丸　亀
2019-05-26, 12, 45, 41, 33, 32,  7, 33.94, 30.09, 27.43, 36.63, 45.19, 36.08, 52.29, 46.02, 46.90, 50.50, 67.31, 60.82,6,若　松
2019-05-26, 32, 18, 40, 21,  2,  7, 43.40, 36.44, 33.97, 32.05, 36.89, 38.02, 60.43, 60.17, 48.33, 52.14, 59.02, 55.79,6,芦　屋
2019-05-26, 18, 51, 64, 37, 35, 48, 32.20, 34.02, 40.22, 48.82, 31.98, 31.68, 49.76, 53.61, 55.43, 59.41, 47.72, 52.97,6,福　岡
2019-05-26, 37, 56, 53, 59, 68, 66, 54.17, 35.71, 28.04, 25.00, 30.19, 29.03, 69.79, 48.98, 50.47, 43.75, 43.40, 43.01,7,桐　生
2019-05-26, 12, 69, 24, 74, 18, 58, 34.98, 30.56, 32.86, 39.56, 30.81, 38.89, 52.47, 46.76, 48.36, 57.33, 52.13, 60.65,7,平和島
2019-05-26, 20, 55, 52, 23, 74, 22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,7,多摩川
2019-05-26, 57, 22, 18, 29, 38, 52, 28.00, 29.41, 33.33, 34.15, 37.50, 25.93, 36.00, 41.18, 51.52, 51.22, 62.50, 59.26,7,浜名湖
2019-05-26, 72, 28, 48, 50, 55, 47, 33.33, 27.78, 58.33, 33.33, 42.11, 50.00, 55.56, 44.44, 83.33, 66.67, 57.89, 75.00,7,蒲　郡
2019-05-26, 41, 53, 43, 54, 46, 16, 30.43, 33.87, 28.30, 33.91, 30.97, 49.56, 45.65, 47.58, 48.11, 47.83, 53.98, 69.03,7,常　滑
2019-05-26, 49, 17, 16, 69, 39, 64, 28.87, 29.11, 34.36, 24.39, 36.94, 37.16, 46.48, 47.47, 52.76, 43.90, 54.14, 52.70,7,　津　
2019-05-26, 34, 57, 39, 41, 20, 25,  0.00, 48.28, 21.43, 73.33, 35.48, 16.67, 16.67, 58.62, 39.29, 80.00, 61.29, 43.33,7,三　国
2019-05-26, 37, 53, 33, 15, 76, 20, 10.71, 29.17, 23.08, 45.83,  0.00, 36.84, 46.43, 41.67, 34.62, 50.00, 27.27, 63.16,7,鳴　門
2019-05-26, 27,  8, 38, 28, 17, 63, 45.71, 35.14, 38.39, 16.84, 37.96, 34.26, 61.90, 52.25, 56.25, 36.84, 57.41, 55.56,7,丸　亀
2019-05-26, 10, 19, 17, 59, 43,  6, 49.55, 37.27, 25.81, 33.98, 30.17, 34.82, 70.27, 53.64, 47.31, 54.37, 50.86, 50.89,7,若　松
2019-05-26,  1, 22, 23, 54, 29,  3, 36.80, 37.66, 30.87, 29.13, 33.01, 39.02, 54.00, 55.65, 51.30, 46.12, 51.46, 54.47,7,芦　屋
2019-05-26, 56, 11, 23, 44, 32, 70, 38.38, 35.63, 33.56, 32.13, 29.76, 27.22, 52.53, 52.87, 51.68, 45.25, 47.80, 43.33,7,福　岡
2019-05-26, 49, 22, 71, 60, 75, 45, 29.52, 35.71, 27.72, 24.64, 30.53, 35.42, 44.76, 57.14, 48.51, 40.58, 46.32, 52.08,8,桐　生
2019-05-26, 29, 13, 19, 68, 47, 57, 41.01, 36.82, 33.79, 31.70, 35.20, 46.36, 62.21, 48.64, 46.58, 50.00, 58.67, 62.27,8,平和島
2019-05-26, 33, 43, 29, 59, 35, 47,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,8,多摩川
2019-05-26, 30, 26, 55, 47, 59, 35, 28.57, 13.33, 28.13, 26.47, 63.64, 42.86, 34.29, 26.67, 53.13, 44.12, 65.91, 67.86,8,浜名湖
2019-05-26, 21, 37, 25, 51, 31, 46, 23.53, 22.22, 33.33, 33.33, 33.33, 38.46, 41.18, 44.44, 52.38, 50.00, 52.38, 61.54,8,蒲　郡
2019-05-26, 58, 63, 50,  8, 27, 23, 41.44, 34.75, 30.09, 34.91, 34.58, 26.61, 62.16, 50.00, 39.82, 49.06, 45.79, 47.71,8,常　滑
2019-05-26, 52, 24, 21, 18, 70, 33, 27.95, 24.56, 41.01, 33.33, 32.67, 20.00, 50.31, 37.72, 60.43, 51.92, 51.33, 31.85,8,　津　
2019-05-26, 11, 35, 62, 51, 18, 12, 44.83, 10.53, 17.86, 14.29, 25.00, 37.93, 51.72, 31.58, 28.57, 25.00, 32.14, 58.62,8,三　国
2019-05-26, 34, 22, 65, 23, 11, 13, 38.46, 82.35, 40.91, 37.50, 39.13, 16.67, 53.85, 94.12, 50.00, 50.00, 52.17, 37.50,8,鳴　門
2019-05-26, 46, 29, 22, 66, 25, 40, 32.43, 33.64, 44.95, 28.85, 22.55, 38.18, 44.14, 45.79, 59.63, 47.12, 39.22, 58.18,8,丸　亀
2019-05-26, 16, 51, 21, 20, 38, 47, 33.64, 34.31, 31.30, 35.51, 35.92, 45.95, 50.91, 46.08, 57.39, 42.99, 48.54, 62.16,8,若　松
2019-05-26, 12, 14, 20, 58, 38, 39, 35.17, 40.40, 28.64, 24.76, 42.34, 35.19, 50.00, 56.00, 44.55, 42.38, 61.69, 58.37,8,芦　屋
2019-05-26, 63, 62, 72, 39, 34, 55, 33.80, 36.60, 35.57, 33.48, 37.33, 38.71, 55.63, 52.58, 57.73, 45.65, 53.92, 56.68,8,福　岡
2019-05-26, 30, 44, 14, 65, 48, 24, 38.83, 37.11, 41.58, 33.65, 29.59, 59.34, 61.17, 53.61, 59.41, 50.00, 52.04, 72.53,9,桐　生
2019-05-26, 67, 25, 65, 35, 11, 30, 32.24, 34.23, 38.12, 35.62, 33.33, 29.86, 50.47, 54.50, 59.64, 50.23, 48.48, 47.06,9,平和島
2019-05-26, 19, 65, 17, 64, 70, 26,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,9,多摩川
2019-05-26, 15, 66, 32, 62, 53, 20, 10.34, 32.50, 13.04, 50.00, 12.50, 32.35, 31.03, 52.50, 26.09, 81.25, 25.00, 38.24,9,浜名湖
2019-05-26, 38, 11, 63, 22, 41, 71, 37.50, 45.45, 40.00, 50.00, 44.44, 55.56, 50.00, 72.73, 55.00, 75.00, 66.67, 88.89,9,蒲　郡
2019-05-26,  5, 33, 42, 22, 21, 28, 29.59, 40.37, 40.57, 33.66, 37.50, 40.74, 46.94, 54.13, 59.43, 52.48, 50.00, 63.89,9,常　滑
2019-05-26, 48, 31, 37, 34, 57, 72, 29.45, 45.58, 22.12, 30.77, 39.22, 51.08, 43.56, 62.59, 40.71, 41.26, 56.21, 64.03,9,　津　
2019-05-26, 44, 36, 54, 61, 43, 72, 13.04, 21.05, 40.00, 28.57, 24.14, 40.91, 26.09, 31.58, 53.33, 42.86, 44.83, 77.27,9,三　国
2019-05-26, 21, 35, 29, 32, 25, 70, 18.75, 51.85, 16.67, 26.92, 20.83,  4.55, 37.50, 62.96, 33.33, 46.15, 41.67,  9.09,9,鳴　門
2019-05-26, 11, 52, 44,  1,  7, 55, 25.96, 36.36, 20.18, 37.74, 25.23, 30.91, 38.46, 55.45, 33.03, 57.55, 51.40, 50.91,9,丸　亀
2019-05-26, 14, 28, 42, 55, 36, 49, 31.96, 30.84, 41.67, 36.04, 34.51, 49.02, 40.21, 46.73, 60.19, 54.05, 48.67, 66.67,9,若　松
2019-05-26,  8,  7, 35, 50, 15, 63, 34.02, 38.02, 36.93, 24.51, 34.13, 29.82, 52.70, 55.79, 53.11, 39.22, 49.52, 46.33,9,芦　屋
2019-05-26, 16, 27, 59, 33, 13, 61, 35.06, 30.93, 31.91, 38.01, 44.08, 36.23, 55.84, 48.31, 55.32, 56.73, 59.24, 50.72,9,福　岡
2019-05-26, 29, 37, 52, 58, 61, 21, 49.02, 54.17, 29.47, 32.77, 26.79, 32.00, 64.71, 69.79, 42.11, 46.22, 46.43, 47.00,10,桐　生
2019-05-26, 48, 52, 66, 59, 46, 60, 39.19, 38.05, 33.94, 31.05, 33.49, 31.07, 57.21, 55.31, 48.42, 46.58, 48.17, 46.60,10,平和島
2019-05-26, 21, 58, 67, 37, 42, 34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,10,多摩川
2019-05-26, 31, 58,  4, 64, 49, 45, 16.13, 38.24, 27.78, 46.15, 33.33, 34.38, 41.94, 61.76, 50.00, 50.00, 55.56, 50.00,10,浜名湖
2019-05-26, 60, 33, 24, 18, 30, 53, 33.33, 26.32, 44.44, 33.33, 36.84, 33.33, 44.44, 47.37, 50.00, 50.00, 47.37, 33.33,10,蒲　郡
2019-05-26, 40,  2, 49, 61, 17,  9, 41.67, 29.00, 38.79, 40.00, 26.47, 38.26, 59.26, 50.00, 50.86, 56.36, 39.22, 53.91,10,常　滑
2019-05-26, 66, 11, 12, 55, 62, 43, 30.32, 35.76, 28.87, 34.18, 41.45, 28.06, 44.52, 48.34, 50.70, 56.33, 61.84, 36.69,10,　津　
2019-05-26, 60, 67, 55, 33, 21, 15, 18.18, 48.39, 21.43, 25.00, 37.93, 17.24, 40.91, 61.29, 32.14, 50.00, 44.83, 37.93,10,三　国
2019-05-26, 24, 36, 38, 61, 74, 54, 57.89, 25.00, 38.10, 21.74, 59.26, 29.41, 73.68, 45.83, 52.38, 26.09, 85.19, 35.29,10,鳴　門
2019-05-26, 28, 39, 34, 59, 31, 21, 16.84, 35.78, 25.22, 41.44, 25.93, 24.53, 36.84, 54.13, 36.52, 59.46, 41.67, 40.57,10,丸　亀
2019-05-26, 19, 50, 48, 15,  7, 58, 37.27, 39.29, 34.62, 36.89, 36.08, 38.83, 53.64, 50.89, 53.85, 52.43, 60.82, 58.25,10,若　松
2019-05-26, 43, 49, 29, 18, 25,  6, 42.15, 33.91, 33.01, 36.44, 35.74, 39.30, 61.69, 54.94, 51.46, 60.17, 53.19, 55.25,10,芦　屋
2019-05-26, 50, 31, 65, 17, 51, 19, 27.08, 33.53, 28.65, 37.36, 34.02, 36.65, 45.31, 45.66, 46.35, 51.15, 53.61, 50.68,10,福　岡
2019-05-26, 75, 19, 42, 56, 46, 69, 30.53, 35.05, 25.00, 35.71, 29.00, 30.48, 46.32, 54.64, 48.86, 48.98, 45.00, 44.76,11,桐　生
2019-05-26, 18, 72, 51, 63, 50, 62, 30.81, 52.23, 33.02, 37.56, 33.94, 42.73, 52.13, 66.07, 48.11, 56.56, 50.92, 59.55,11,平和島
2019-05-26, 30, 63, 44, 55, 53, 31,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,多摩川
2019-05-26, 60, 56, 11, 12, 57, 48, 37.50, 29.41, 37.14, 52.78, 28.00, 30.77, 53.13, 50.00, 57.14, 72.22, 36.00, 57.69,11,浜名湖
2019-05-26, 58, 50, 40, 62, 49, 35, 33.33, 33.33, 37.50, 35.29, 72.73, 44.44, 50.00, 66.67, 62.50, 52.94, 72.73, 44.44,11,蒲　郡
2019-05-26, 37, 62, 39, 35, 51, 65, 31.19, 29.13, 30.84, 44.25, 35.19, 35.14, 48.62, 43.69, 42.06, 64.60, 51.85, 50.45,11,常　滑
2019-05-26, 28, 16, 41, 23, 25, 53, 32.87, 34.36, 37.76, 32.52, 38.62, 34.19, 41.26, 52.76, 53.15, 49.08, 51.72, 50.32,11,　津　
2019-05-26, 51, 32, 65, 27, 19, 66, 14.29, 29.63, 20.69, 59.38, 41.38, 21.05, 25.00, 55.56, 31.03, 75.00, 48.28, 26.32,11,三　国
2019-05-26, 26, 15, 67, 50, 68, 27, 44.44, 45.83, 16.00, 71.43, 25.00, 32.00, 66.67, 50.00, 36.00, 90.48, 37.50, 44.00,11,鳴　門
2019-05-26, 17, 27, 14, 29, 54, 60, 37.96, 45.71, 39.09, 33.64, 37.50, 25.44, 57.41, 61.90, 56.36, 45.79, 58.04, 42.98,11,丸　亀
2019-05-26, 53, 10, 54, 35, 25, 41, 30.77, 49.55, 36.11, 33.93, 33.04, 27.43, 47.12, 70.27, 51.85, 48.21, 53.57, 46.90,11,若　松
2019-05-26, 13, 61, 48, 40, 34, 30, 36.61, 33.04, 38.91, 33.97, 37.30, 40.08, 58.27, 48.02, 50.21, 48.33, 52.87, 56.12,11,芦　屋
2019-05-26, 42, 37, 21, 60, 11, 74, 43.13, 48.82, 36.56, 36.84, 35.63, 30.36, 55.00, 59.41, 53.74, 54.82, 52.87, 44.05,11,福　岡
2019-05-26, 54, 73, 62, 11, 72, 74, 41.49, 39.39, 28.57, 55.56, 37.78, 43.82, 62.77, 51.52, 41.76, 73.33, 55.56, 59.55,12,桐　生
2019-05-26, 47, 37, 58, 56, 10, 70, 35.20, 31.08, 38.89, 56.83, 38.32, 31.10, 58.67, 50.45, 60.65, 74.45, 54.21, 46.89,12,平和島
2019-05-26, 61, 36, 47, 25, 38, 50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,12,多摩川
2019-05-26, 39, 27, 38, 59, 25, 21, 41.38, 30.30, 37.50, 63.64, 10.00, 21.88, 51.72, 48.48, 62.50, 65.91, 20.00, 37.50,12,浜名湖
