date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-02-27,桐　生,1,.09,,,.39,.13,,.12,.09,.14,,,.15,,,.14,.14,,.12,.08,.22,,,.20,,,,.28,.23,.23,,.06,.19,,.07,,,,.26,.27,.12,.21,.11,,,.18,,,.18,.25,,.15,,.14,.17,,.29,,,,.09,.11,.23,,.36,.20,,1,,,3,4,,4,2,5,,,2,,,6,4,,1,5,5,,,4,,,,1,5,3,,4,2,,6,,,,2,5,4,3,1,,,1,,,2,6,,3,,3,5,,6,,,,5,6,6,,6,6,,1,,,3,6,,4,2,5,,,2,,,4,3,,1,5,6,,,4,,,,1,5,3,,4,2,,6,,,,2,5,4,3,1,,,1,,,2,6,,3,,3,5,,6,,,,5,6,4,,5,6,,4,,,9,6,,2,8,4,,,4,,,8,8,,3,9,6,,,3,,,,5,9,6,,4,8,,7,,,,3,11,4,12,10,,,2,,,6,4,,2,,3,7,,6,,,,1,8,6,,1,8,,４,,,５,３,,５,４,４,,,２,,,６,４,,１,６,４,,,４,,,,５,６,４,,３,５,,４,,,,５,６,３,４,３,,,１,,,４,４,,６,,３,５,,６,,,,５,６,６,,５,６,,0.15,0.21,0.17,0.13,0.14,0.20, 25, 21, 39, 11, 14, 33, 43.86, 45.90, 32.31, 50.00, 34.38, 35.48, 61.40, 57.38, 50.77, 75.00, 53.13, 59.68, 38, 34, 59, 41, 55, 26, 17.24, 32.43, 19.44, 22.86, 11.54, 28.57, 27.59, 48.65, 33.33, 37.14, 42.31, 57.14,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0, 6.67, 4.76, 0.00, 0.00,11.11, 0.00,12.70,16.82,16.67,35.65, 9.09, 0.00,20.00,23.81, 0.00, 0.00,22.22, 0.00,26.98,31.78,26.19,54.78,23.64, 0.00,杉　村　　賢　也,土　井　　祥　伍,山　口　　貢　輝,四　宮　　与　寛,伊　倉　　　　光,藤　原　　孝　斗,4792,4905,4749,4839,4779,5033, 2.53, 3.00, 0.00, 0.00, 3.44, 0.00, 3.56, 3.93, 3.50, 5.56, 3.49, 1.46
2019-02-27,戸　田,1,.16,,,,.11,,.01,.19,.17,.18,,.22,,,,.23,,.08,.12,.12,.12,,.31,,,.22,.23,,.12,,.09,.12,,.26,,,,.17,.35,.24,,.25,.18,,.27,,,,.02,,.19,.18,.15,.16,,.14,,,,.14,,.24,.31,.19,.09,,2,,,,4,,5,6,6,1,,6,,,,3,,6,2,1,5,,3,,,6,5,,1,,4,2,,6,,,,4,3,3,,1,6,,6,,,,5,,6,6,6,6,,2,,,,5,,5,4,4,1,,2,,,,4,,3,5,6,1,,5,,,,3,,4,2,1,5,,3,,,6,5,,1,,4,2,,5,,,,4,2,3,,1,6,,6,,,,5,,5,6,6,5,,2,,,,5,,4,3,4,1,,7,,,,4,,1,5,2,6,,3,,,,6,,3,9,3,6,,1,,,11,4,,1,,1,6,,7,,,,2,10,7,,2,7,,6,,,,3,,2,6,4,8,,5,,,,2,,5,11,2,7,,６,,,,３,,６,５,５,６,,５,,,,５,,３,５,１,２,,６,,,４,４,,３,,１,３,,５,,,,６,６,３,,１,３,,６,,,,４,,４,３,３,６,,６,,,,５,,６,５,６,２,,0.15,0.15,0.17,0.16,0.23,0.17, 66, 72, 15, 20, 21, 18, 34.07, 36.00, 27.21, 29.23, 38.64, 28.57, 56.30, 49.60, 47.06, 49.23, 50.00, 46.62,  1, 37, 21, 34, 60, 24, 35.34, 42.66, 29.33, 33.55, 31.03, 27.59, 44.36, 61.54, 50.67, 51.97, 47.59, 44.83,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,12.28, 0.00,28.57, 7.14, 0.00, 5.56,16.92,14.63,39.47,18.29, 1.59,13.16,17.54, 0.00,42.86,28.57,14.29,11.11,33.85,30.49,64.04,34.15, 6.35,28.95,尾　上　　雅　也,宗　行　　治　哉,小　池　　公　生,尾　崎　　雄　二,平　川　　香　織,中　村　　聡　志,4953,4991,4521,4695,5045,4916, 2.96, 0.00, 4.29, 3.57, 2.14, 2.00, 4.02, 3.68, 6.05, 3.91, 1.76, 3.32
2019-02-27,江戸川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.20,0.19,0.21,0.17,0.21, 31, 15, 71, 24, 59, 21, 42.42, 31.75, 38.19, 35.03, 35.11, 28.16, 59.60, 49.74, 54.77, 51.27, 51.60, 45.98, 15, 20, 51, 24, 35, 17, 31.67, 32.04, 29.10, 40.00, 33.85, 35.60, 50.56, 52.49, 44.97, 57.14, 52.08, 49.74,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,20.00,15.00,13.04,29.09, 0.00, 0.00,16.46, 1.92,19.10,14.47,26.83,13.95,48.00,25.00,34.78,41.82,11.11, 0.00,25.32, 9.62,28.09,28.95,42.28,23.26,伏　見　　　　卓,片　岡　　大　地,渥　美　　卓　郎,塚　崎　　　　勝,谷　　　　勝　幸,吉　武　　真　也,4860,4911,4197,3465,3614,4952, 4.44, 3.45, 3.61, 4.60, 1.78, 0.00, 3.62, 2.37, 3.85, 3.75, 4.52, 3.40
2019-02-27,浜名湖,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.19,0.22,0.20,0.18,0.17, 29, 18, 58, 68, 50, 39, 33.67, 24.42, 26.80, 47.31, 25.00, 21.54, 48.98, 43.02, 41.24, 65.59, 43.75, 35.38,  8, 48, 58, 38, 65, 46, 40.58, 45.93, 38.39, 32.81, 38.54, 36.45, 54.11, 63.64, 55.80, 45.31, 54.63, 52.71,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.17,20.00, 0.00,28.57,16.67,16.67,24.75,17.11,22.06,14.95,12.50,18.27,45.83,25.00, 0.00,40.00,25.00,27.78,49.50,28.95,29.41,30.84,37.50,32.69,二　橋　　　　学,古　賀　　勝　則,佐　野　　隆　仁,鈴　木　　貴　司,渋　谷　　正　義,高　山　　哲　也,3220,3174,3243,3276,3136,3122, 4.89, 3.85, 0.00, 4.66, 3.42, 3.89, 4.99, 3.57, 3.91, 3.66, 3.86, 4.03
2019-02-27,　津　,1,.02,,,.06,,,,,,,,.19,,,,,,,,,,,.17,,,,,,,,,,,.21,,,,,,,,,,,.10,,,,,,,,,,,.16,,,.10,,,,,,,,4,,,5,,,,,,,,6,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,3,,,6,,,,,,,,4,,,5,,,,,,,,6,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,3,,,5,,,,,,,,3,,,7,,,,,,,,10,,,,,,,,,,,12,,,,,,,,,,,5,,,,,,,,,,,11,,,,,,,,,,,4,,,8,,,,,,,,３,,,５,,,,,,,,４,,,,,,,,,,,３,,,,,,,,,,,６,,,,,,,,,,,３,,,,,,,,,,,４,,,５,,,,,,,,0.17,0.16,0.11,0.14,0.13,0.14, 31, 60, 72, 29, 73, 53, 39.25, 41.38, 40.24, 30.12, 29.29, 39.00, 62.62, 58.62, 57.32, 39.76, 50.51, 57.00, 31, 51, 48, 17, 11, 55, 50.94, 42.61, 33.33, 24.76, 34.04, 40.00, 66.98, 61.74, 47.50, 43.81, 45.74, 62.86,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,49.28,29.73,47.06,38.71,65.00,47.37,55.83,43.90,42.11,45.03,57.04,59.56,68.84,54.05,47.06,74.19,90.00,68.42,70.83,60.16,64.66,70.20,69.63,78.68,安　達　　裕　樹,中　田　　元　泰,菊　地　　孝　平,河　村　　　　了,村　松　　修　二,上　條　　暢　嵩,4227,4437,3960,4308,4816,4719, 6.79, 5.19, 6.88, 6.84, 7.75, 6.16, 7.25, 6.31, 7.25, 6.83, 7.16, 7.55
2019-02-27,びわこ,1,.06,,,.17,.13,.15,.14,,,,,.11,,,.26,.24,,.20,.10,,,,.17,,,,.28,.23,.20,.19,,,,.20,,,,.20,.23,.35,,,,,.24,,,,.23,.16,.17,,,,,.11,,,.12,.16,,.17,.07,,,,2,,,6,1,3,4,,,,,5,,,3,5,,5,3,,,,1,,,,4,6,5,2,,,,6,,,,2,3,5,,,,,5,,,,5,3,2,,,,,5,,,2,3,,3,1,,,,2,,,6,1,3,4,,,,,4,,,3,5,,5,3,,,,1,,,,3,6,5,2,,,,5,,,,2,3,4,,,,,5,,,,4,3,2,,,,,5,,,2,3,,3,1,,,,5,,,9,8,11,6,,,,,5,,,11,7,,5,9,,,,4,,,,3,11,6,9,,,,4,,,,2,8,3,,,,,11,,,,3,10,7,,,,,3,,,9,5,,1,8,,,,１,,,５,２,６,１,,,,,３,,,４,４,,３,４,,,,２,,,,４,５,５,２,,,,５,,,,５,５,５,,,,,６,,,,５,６,３,,,,,６,,,２,３,,６,１,,,,0.16,0.19,0.20,0.22,0.17,0.13, 48, 14, 30, 55, 59, 24, 28.85, 22.22, 33.75, 20.92, 33.13, 29.61, 44.87, 44.44, 48.13, 37.25, 54.38, 52.63, 18, 21, 26, 33, 12, 30, 26.54, 34.86, 23.93, 32.95, 26.88, 32.45, 42.59, 51.43, 33.13, 45.45, 41.88, 49.47,F0,F0,F0,F2,F1,F0,L0,L0,L0,L0,L0,L0,41.43,57.89,53.85, 0.00,22.22,22.22,38.64,37.08,45.08,17.81,30.56,30.28,58.10,68.42,69.23, 0.00,27.78,27.78,56.82,64.04,61.48,28.77,50.00,40.37,松　山　　将　吾,平　高　　奈　菜,川　添　　英　正,森　脇　　　　徹,新　田　　有　理,宮　嵜　　隆太郎,4828,4450,3566,3164,4870,3825, 5.92, 7.21, 6.62, 0.00, 3.83, 3.67, 5.87, 5.97, 6.13, 3.81, 5.24, 4.61
2019-02-27,尼　崎,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.14,0.19,0.19,0.18,0.21, 48, 51, 25, 55, 77, 66, 36.65, 42.11, 38.73, 39.34, 31.11, 31.61, 56.52, 61.99, 55.49, 50.27, 46.11, 50.00, 54, 64, 51,  7,  8, 16, 28.18, 39.18, 30.37, 47.42, 36.98, 29.38, 48.07, 58.76, 47.12, 61.34, 55.21, 48.02,F0,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,13.33,20.00,45.45,14.29,26.32, 0.00,23.46,29.09,36.52,14.58,23.38, 0.00,40.00,26.67,63.64,14.29,47.37, 0.00,33.33,46.36,52.17,27.08,33.77, 1.85,田　村　　美　和,道　上　　千　夏,倉　田　　郁　美,木　村　　詳　子,清　水　　さくら,計　盛　　　　光,3207,3509,3518,4783,4913,5021, 4.60, 3.53, 5.82, 3.00, 5.05, 1.43, 4.12, 4.93, 5.44, 3.50, 4.04, 1.35
2019-02-27,丸　亀,1,.15,,,.26,.28,.15,.18,.21,,,,.14,,,.19,.21,.18,.27,,,,,.22,,,.19,.15,,.16,,,,,.26,,,,.18,.25,.25,,,,,.26,,,,.11,.16,.18,,,,,.27,,,.09,.06,.21,.11,,,,,3,,,6,1,5,2,4,,,,3,,,1,4,6,5,,,,,2,,,5,3,,1,,,,,5,,,,4,2,5,,,,,6,,,,1,3,5,,,,,2,,,3,5,4,1,,,,,3,,,6,1,5,3,4,,,,3,,,1,4,6,5,,,,,2,,,5,4,,1,,,,,5,,,,4,2,5,,,,,6,,,,1,3,4,,,,,2,,,3,5,4,1,,,,,4,,,10,5,11,4,10,,,,1,,,6,1,12,5,,,,,2,,,8,6,,3,,,,,2,,,,2,9,6,,,,,5,,,,2,8,7,,,,,3,,,8,4,12,7,,,,,１,,,５,２,５,４,４,,,,５,,,３,４,５,５,,,,,２,,,６,４,,４,,,,,６,,,,４,６,５,,,,,５,,,,１,４,６,,,,,４,,,３,６,３,２,,,,,0.17,0.22,0.19,0.20,0.15,0.15, 31, 46,  1, 25,  2, 44, 21.21, 40.58, 33.33, 29.51, 27.78, 37.21, 40.15, 53.62, 49.59, 49.18, 43.65, 48.06, 44, 13, 64, 14, 28, 62, 21.82, 54.84, 27.27, 42.86, 20.37, 24.56, 45.45, 70.97, 47.27, 57.14, 42.59, 31.58,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,47.62,16.25,20.00,33.33,24.14,29.41,38.71,15.31,16.07,24.10,23.68,39.47,76.19,38.75,40.00,66.67,39.08,47.06,58.87,34.69,31.25,39.76,34.21,55.26,木　山　　和　幸,柳　澤　　千　春,笠　井　　広　幸,板　倉　　敦　史,大　西　　隆　洋,西　村　　　　歩,3663,3254,3750,4615,3701,4243, 6.48, 4.03, 4.27, 5.75, 4.47, 4.71, 5.75, 4.11, 3.98, 4.51, 4.22, 5.71
2019-02-27,宮　島,1,.19,.20,,.23,.14,.21,.16,,.18,.16,.32,.24,.24,,,.17,.32,.24,,.18,.22,.17,.28,,,.09,.21,,.20,.19,.14,,.29,.18,.24,,.21,.33,,.19,.10,.17,,.18,.23,,,.20,.21,,.05,.21,.19,,.18,.23,,,,.12,.13,.21,.14,.25,,.51,3,6,,6,2,4,3,,1,5,2,2,3,,,6,5,1,,5,3,5,4,,,1,6,,2,5,3,,5,1,6,,4,5,,3,6,2,,3,3,,,2,5,,1,4,5,,4,6,,,,1,4,5,3,2,,4,3,6,,6,2,4,3,,1,5,2,2,3,,,6,5,1,,4,3,5,4,,,1,6,,2,5,3,,5,1,6,,4,5,,3,6,2,,3,3,,,2,6,,1,4,5,,4,6,,,,1,4,5,3,2,,4,2,10,,11,6,12,10,,8,12,2,3,8,,,5,9,8,,1,6,1,4,,,8,4,,2,6,3,,6,4,7,,9,6,,1,5,3,,3,3,,,11,3,,5,10,11,,8,4,,,,2,10,1,6,9,,4,２,４,,３,４,２,４,,１,５,２,４,６,,,４,６,５,,１,３,６,５,,,１,４,,妨,４,４,,４,１,５,,４,６,,５,６,２,,２,３,,,４,４,,１,２,６,,１,６,,,,５,６,２,２,６,,４,0.19,0.19,0.14,0.20,0.21,0.20, 70, 13, 14, 21, 37, 24, 39.81, 37.04, 20.45, 35.04, 34.26, 23.53, 72.82, 52.78, 32.95, 56.41, 51.85, 40.20, 19, 39, 40, 44, 71, 56, 32.67, 18.52, 35.14, 35.19, 29.59, 38.05, 49.50, 39.51, 49.55, 50.00, 40.82, 60.18,F0,F1,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,41.38,21.05,16.67,12.50,22.22,50.00,37.86,31.58,22.22,22.00,33.85,22.22,62.07,47.37,50.00,25.00,55.56,66.67,61.43,42.11,42.22,39.00,44.62,39.51,小野寺　　智　洋,池　田　　剛　規,伊　藤　　雄　二,長　尾　　京志郎,中　尾　　　　誠,土　性　　雅　也,3975,4674,3647,4632,4008,4340, 5.97, 4.37, 4.17, 3.88, 5.00, 6.00, 5.76, 4.33, 4.48, 4.40, 5.11, 4.41
2019-02-27,徳　山,1,.24,,,.18,,,,,,,,.03,,,,,,,,,,,.11,,,,,,,,,,,.22,,,,,,,,,,,.37,,,,,,,,,,,.06,,,.15,,,,,,,,2,,,4,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,6,,,6,,,,,,,,2,,,4,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,6,,,5,,,,,,,,7,,,12,,,,,,,,4,,,,,,,,,,,8,,,,,,,,,,,9,,,,,,,,,,,10,,,,,,,,,,,3,,,7,,,,,,,,２,,,２,,,,,,,,４,,,,,,,,,,,５,,,,,,,,,,,６,,,,,,,,,,,５,,,,,,,,,,,６,,,５,,,,,,,,0.16,0.17,0.20,0.14,0.17,   -, 44, 55, 66, 30, 71, 26, 25.93, 26.42, 25.86, 49.02, 47.27, 37.50, 35.19, 35.85, 46.55, 64.71, 61.82, 47.92, 71, 22, 36, 64, 45, 72, 29.50, 41.35, 42.56, 35.64, 31.05, 36.23, 41.50, 57.21, 58.46, 54.46, 49.32, 54.59,F0,F0,F0,F0,F0,F1,L0,L0,L0,L1,L0,L0,54.84,20.00,42.11,23.08,33.33, 0.00,42.86,12.31,21.88,25.81,28.70, 7.41,74.19,40.00,52.63,41.03,66.67, 0.00,63.03,27.69,41.67,40.86,46.96,14.81,山　本　　英　志,村　上　　橋　蔵,中　島　　真　二,榮　田　　将　彦,伊　達　　正　利,前　原　　大　道,3888,4307,4094,4007,3718,5058, 7.32, 4.00, 5.26, 4.59, 5.83, 0.00, 6.22, 3.58, 4.57, 4.62, 4.97, 2.59
