date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-02, 30, 72, 60, 58, 75, 13, 25.83, 37.14, 37.16, 29.21, 30.73, 43.00, 39.74, 60.00, 55.50, 48.31, 50.84, 58.00,4,福　岡
2019-05-02, 70, 69, 51, 15, 30, 13, 37.04, 41.67, 37.80, 43.95, 36.81, 32.95, 50.00, 53.85, 58.54, 59.24, 54.60, 50.87,4,唐　津
2019-05-02, 40, 47, 28, 67, 64, 33, 32.35, 20.00, 40.48, 55.32, 16.67, 32.56, 50.00, 45.00, 64.29, 70.21, 26.67, 48.84,4,大　村
2019-05-02, 50, 25, 52, 30, 72, 58, 34.04, 33.75, 31.58, 36.90, 37.04, 32.00, 51.06, 56.25, 40.79, 63.10, 54.32, 44.00,5,桐　生
2019-05-02, 33, 57, 32, 44, 16, 11, 30.11, 29.70, 40.96, 30.00, 33.54, 46.91, 47.73, 50.50, 59.04, 48.10, 50.63, 61.11,5,戸　田
2019-05-02, 52, 54, 66, 37, 31, 64, 28.57, 28.57,  0.00, 71.43,  0.00,  0.00, 42.86, 28.57,  0.00, 85.71, 14.29,  0.00,5,江戸川
2019-05-02, 54,  8, 43, 56, 34,  5, 23.53, 20.00, 68.75, 37.50, 46.15, 27.78, 58.82, 26.67, 75.00, 62.50, 53.85, 44.44,5,浜名湖
2019-05-02,  7, 64, 59, 35,  9,  8, 48.10, 42.05, 39.77, 46.39, 35.42, 32.95, 69.62, 61.36, 57.95, 67.01, 52.08, 45.45,5,常　滑
2019-05-02, 59, 55, 47, 63, 33, 19, 38.64, 34.04, 23.88, 34.33, 21.37, 49.28, 53.03, 56.74, 42.54, 48.51, 35.04, 69.57,5,　津　
2019-05-02, 55, 29, 17, 16, 45, 56, 30.00, 42.11, 54.55, 50.00, 23.81, 63.16, 45.00, 52.63, 68.18, 59.09, 61.90, 73.68,5,三　国
2019-05-02, 41, 31, 43, 67, 20, 34, 29.76, 42.62, 44.54, 32.61, 35.56, 41.40, 43.90, 57.38, 61.57, 46.09, 52.44, 61.40,5,びわこ
2019-05-02, 74, 11, 12, 25, 56, 30, 41.38, 35.00, 44.12, 28.57, 36.00, 46.15, 68.97, 45.00, 50.00, 51.43, 44.00, 50.00,5,住之江
2019-05-02, 46, 60, 32, 14, 61, 19, 12.50,  0.00, 11.11,  0.00,  0.00, 30.00, 12.50,  0.00, 22.22, 12.50,  0.00, 30.00,5,尼　崎
2019-05-02, 61, 35, 14, 57, 13, 17, 31.02, 29.85, 37.50, 43.23, 36.96, 34.88, 51.43, 47.39, 53.45, 56.77, 53.48, 53.49,5,徳　山
2019-05-02, 42, 48, 52, 62, 44, 23, 57.14, 39.29, 22.22, 60.00, 45.83, 26.09, 67.86, 64.29, 51.85, 80.00, 58.33, 43.48,5,下　関
2019-05-02, 12, 27, 43, 50, 29,  9, 28.89, 44.83, 32.58, 36.96, 32.97, 30.95, 46.67, 55.17, 53.93, 50.00, 50.55, 45.24,5,若　松
2019-05-02, 27, 24, 26, 35, 21, 28, 32.11, 36.23, 21.92, 35.00, 35.58, 33.99, 49.54, 52.17, 47.26, 51.11, 53.37, 54.19,5,福　岡
2019-05-02, 35, 43, 62, 68, 26, 42, 34.78, 46.79, 23.61, 35.80, 42.00, 30.77, 56.52, 63.46, 36.11, 50.00, 62.67, 42.60,5,唐　津
2019-05-02, 41, 72, 36, 35, 43, 54, 37.78, 26.09, 32.61, 15.63, 22.73, 13.51, 57.78, 39.13, 58.70, 37.50, 36.36, 40.54,5,大　村
2019-05-02, 29, 20, 53, 71, 74, 14, 44.71, 25.88, 32.22, 26.83, 46.25, 43.96, 60.00, 43.53, 56.67, 47.56, 60.00, 59.34,6,桐　生
2019-05-02, 46, 43, 42, 20, 28, 39, 32.67, 33.33, 30.59, 30.38, 48.84, 39.67, 56.00, 45.91, 43.84, 46.84, 66.28, 57.07,6,戸　田
2019-05-02, 43, 30, 63, 24, 15, 19, 14.29,  0.00,  0.00, 66.67, 50.00, 16.67, 14.29, 14.29,  0.00, 83.33, 50.00, 66.67,6,江戸川
2019-05-02, 52, 22,  4, 27, 17, 31, 33.33, 25.00, 33.33, 46.67, 52.94, 15.38, 66.67, 37.50, 50.00, 73.33, 76.47, 38.46,6,浜名湖
2019-05-02, 51, 55, 65, 27, 20, 52, 39.78, 43.12, 34.04, 38.04, 23.46, 30.39, 56.99, 61.47, 48.94, 48.91, 39.51, 55.88,6,常　滑
2019-05-02, 35, 13, 58, 45, 37, 52, 43.08, 37.80, 27.63, 54.41, 24.04, 27.27, 59.23, 56.69, 45.39, 72.79, 42.31, 48.25,6,　津　
2019-05-02, 26, 68, 63, 20, 69, 43, 57.14, 20.00, 54.55, 36.36, 36.36, 25.00, 76.19, 60.00, 90.91, 63.64, 63.64, 45.00,6,三　国
2019-05-02, 32, 21, 51, 11, 17, 65, 43.22, 33.03, 36.32, 44.64, 32.58, 36.40, 56.36, 50.23, 56.05, 61.16, 45.25, 56.14,6,びわこ
2019-05-02, 34, 10, 36, 37, 26, 16, 45.83, 52.94, 41.38, 43.75, 40.74, 32.00, 54.17, 76.47, 51.72, 50.00, 59.26, 48.00,6,住之江
2019-05-02, 52, 49, 51, 45, 16,  2,  0.00,  0.00,  0.00, 11.11,  0.00,  0.00,  0.00,  0.00,  0.00, 11.11,  0.00,  0.00,6,尼　崎
2019-05-02, 55, 38, 22, 64, 58, 12, 45.45, 25.53, 44.57, 34.40, 35.90, 30.96, 63.64, 42.98, 60.30, 50.80, 53.85, 48.54,6,徳　山
2019-05-02, 58, 43, 33, 64, 51, 22, 12.50, 41.67, 41.18, 44.74, 36.00, 47.83, 31.25, 62.50, 58.82, 60.53, 64.00, 65.22,6,下　関
2019-05-02, 48,  6, 55,  4, 53, 21, 31.40, 35.87, 36.90, 22.47, 34.18, 33.33, 52.33, 52.17, 57.14, 39.33, 51.90, 57.78,6,若　松
2019-05-02, 68, 11, 33, 69, 31, 48, 28.64, 36.20, 38.75, 45.86, 33.33, 30.56, 49.03, 51.53, 57.50, 60.77, 43.79, 51.11,6,福　岡
2019-05-02, 16, 34, 54, 37, 33, 41, 41.03, 39.87, 39.61, 35.85, 28.92, 34.13, 60.26, 56.33, 58.44, 51.57, 45.78, 53.89,6,唐　津
2019-05-02, 15, 23, 46, 73, 11, 38, 31.82, 48.98, 35.29, 44.68, 25.58, 53.33, 45.45, 67.35, 70.59, 65.96, 48.84, 71.11,6,大　村
2019-05-02, 51, 68, 45, 19, 37, 15, 27.06, 30.68, 36.71, 35.00, 53.85, 35.06, 43.53, 39.77, 54.43, 52.50, 70.51, 55.84,7,桐　生
2019-05-02, 52, 38, 53, 41, 26, 48, 33.51, 40.57, 36.55, 30.00, 40.23, 34.80, 51.83, 60.00, 53.30, 47.89, 59.77, 50.00,7,戸　田
2019-05-02, 38, 50, 69, 60, 28, 22, 71.43, 14.29,  0.00,  0.00, 83.33, 66.67,100.00, 14.29,  0.00,  0.00,100.00, 83.33,7,江戸川
2019-05-02, 47, 16,  9, 28, 11, 61, 18.75, 27.78,  6.67, 21.43, 41.18, 62.50, 43.75, 55.56, 13.33, 35.71, 70.59, 87.50,7,浜名湖
2019-05-02, 54,  1, 36,  5, 32, 15, 36.36, 33.71, 55.56, 28.05, 25.53, 40.23, 49.49, 52.81, 71.72, 47.56, 44.68, 57.47,7,常　滑
2019-05-02, 30, 62, 32, 50, 54, 69, 30.71, 42.86, 28.46, 28.48, 46.88, 23.87, 45.00, 60.15, 39.84, 42.38, 67.97, 44.52,7,　津　
2019-05-02, 48, 22, 57, 61, 23, 52, 40.91, 50.00, 70.00, 40.00, 50.00, 45.45, 45.45, 70.00, 70.00, 40.00, 91.67, 54.55,7,三　国
2019-05-02, 57, 36, 19, 53, 16, 50, 36.19, 28.57, 38.32, 29.47, 35.19, 35.96, 54.76, 47.77, 52.80, 48.79, 55.56, 53.20,7,びわこ
2019-05-02, 68, 27, 53, 57, 75, 66, 57.89, 53.85, 30.30, 28.00, 40.74, 41.18, 68.42, 69.23, 60.61, 36.00, 59.26, 55.88,7,住之江
2019-05-02, 58, 57, 37, 48, 38, 33,  0.00,  0.00,  0.00,  0.00, 33.33,  0.00,  0.00,  0.00,  0.00,  0.00, 33.33, 37.50,7,尼　崎
2019-05-02, 45, 32, 41, 69, 47, 70, 29.69, 29.07, 29.11, 35.89, 32.76, 30.62, 48.44, 44.57, 51.17, 52.82, 46.98, 47.37,7,徳　山
2019-05-02, 17, 37, 41, 53, 31, 24, 21.74, 40.00, 28.00, 38.46, 36.00, 28.00, 47.83, 52.00, 56.00, 57.69, 60.00, 48.00,7,下　関
2019-05-02, 26, 58, 47, 20, 46, 56, 33.33, 43.02, 48.86, 36.36, 24.05, 33.33, 56.32, 62.79, 62.50, 43.18, 40.51, 44.44,7,若　松
2019-05-02, 52, 62, 49, 45, 73, 19, 49.31, 38.59, 34.55, 29.41, 34.30, 36.59, 65.97, 53.26, 49.09, 44.12, 53.49, 50.73,7,福　岡
2019-05-02, 12, 52, 19, 64, 23, 20, 47.06, 43.06, 36.81, 38.04, 29.38, 42.04, 64.05, 61.81, 53.37, 55.21, 41.25, 56.69,7,唐　津
2019-05-02, 66, 14, 65, 53, 31, 29, 38.30, 50.00, 37.21, 52.17, 30.43, 43.18, 55.32, 67.39, 51.16, 71.74, 50.00, 54.55,7,大　村
2019-05-02, 70, 57, 33, 69, 75, 56, 32.29, 36.47, 33.33, 31.40, 30.43, 39.51, 47.92, 49.41, 53.09, 43.02, 46.74, 53.09,8,桐　生
2019-05-02, 34, 35, 51, 12, 54, 49, 33.33, 29.89, 31.19, 33.48, 43.53, 32.14, 52.74, 50.00, 50.46, 51.13, 55.88, 47.77,8,戸　田
2019-05-02, 32, 16, 67, 49, 33, 41, 42.86, 50.00,  0.00,  0.00, 42.86, 50.00, 71.43, 66.67,  0.00, 42.86, 71.43, 83.33,8,江戸川
2019-05-02, 35,  1, 12, 21, 18, 40, 66.67, 72.22, 61.11, 18.75, 26.67, 42.31, 77.78, 94.44, 72.22, 37.50, 46.67, 50.00,8,浜名湖
2019-05-02, 14, 24, 16,  6, 46, 18, 24.14, 36.17, 44.44, 33.70, 31.96, 23.08, 45.98, 59.57, 65.56, 47.83, 54.64, 37.36,8,常　滑
2019-05-02, 16, 27, 70, 21, 11, 29, 33.56, 45.26, 33.08, 42.64, 35.82, 34.03, 52.05, 66.42, 52.31, 63.57, 49.25, 50.69,8,　津　
2019-05-02, 67, 27, 70, 32, 19, 14, 27.27, 50.00, 72.73, 27.78, 45.00, 54.55, 45.45, 60.00, 81.82, 61.11, 45.00, 81.82,8,三　国
2019-05-02, 49, 35, 66, 30, 37, 55, 30.49, 30.48, 29.33, 37.05, 46.75, 30.52, 47.98, 46.67, 43.75, 53.57, 59.76, 49.77,8,びわこ
2019-05-02, 39, 85, 60, 78, 58, 15, 50.00, 50.00, 40.00, 29.41, 27.27, 32.00, 81.25, 67.86, 62.86, 58.82, 51.52, 48.00,8,住之江
2019-05-02,  8, 41, 28, 10, 30, 59, 20.00, 30.00, 25.00, 33.33, 33.33,  0.00, 50.00, 50.00, 50.00, 66.67, 33.33,  0.00,8,尼　崎
2019-05-02, 65, 19, 21, 20, 24, 56, 39.69, 32.94, 40.24, 34.92, 32.28, 31.00, 58.78, 49.80, 52.85, 57.94, 50.39, 48.91,8,徳　山
2019-05-02, 45, 65, 68, 16, 34, 20, 48.15, 32.00, 28.57, 50.00, 29.17, 37.50, 55.56, 36.00, 38.10, 58.33, 45.83, 50.00,8,下　関
2019-05-02, 16, 32, 41, 35,  3, 22, 32.22, 39.53, 29.35, 36.84, 22.78, 41.49, 50.00, 65.12, 44.57, 48.42, 44.30, 53.19,8,若　松
2019-05-02, 63, 75, 64, 34, 72, 61, 32.79, 30.73, 40.23, 38.78, 37.14, 36.90, 55.74, 50.84, 55.75, 55.61, 60.00, 52.41,8,福　岡
2019-05-02, 63, 67, 14, 58, 27, 15, 37.72, 27.81, 33.54, 29.14, 25.29, 43.95, 52.69, 50.89, 45.73, 52.00, 43.10, 59.24,8,唐　津
2019-05-02, 68, 17, 52, 70, 41, 32, 31.82, 29.27, 22.50, 29.41, 37.78, 38.78, 52.27, 56.10, 55.00, 44.12, 57.78, 57.14,8,大　村
2019-05-02, 27, 73, 22, 17, 50, 13, 32.91, 35.96, 39.19, 30.67, 34.04, 39.02, 51.90, 48.31, 60.81, 40.00, 51.06, 57.32,9,桐　生
2019-05-02,  3, 56, 19,  2, 21, 40, 42.51, 29.28, 40.74, 28.81, 27.42, 31.97, 59.88, 48.07, 54.32, 44.07, 46.24, 46.72,9,戸　田
2019-05-02, 65, 40, 71, 70, 51, 35,  0.00, 33.33,  0.00,  0.00, 42.86, 83.33,  0.00, 33.33,  0.00,  0.00, 42.86, 83.33,9,江戸川
2019-05-02, 66,  5, 29, 45, 58, 24, 16.67, 27.78, 43.75, 29.41, 25.00, 60.00, 25.00, 44.44, 62.50, 47.06, 75.00, 60.00,9,浜名湖
2019-05-02, 61, 28, 44, 17, 35, 43, 38.04, 42.39, 24.18, 24.71, 46.39, 27.78, 52.17, 65.22, 38.46, 37.65, 67.01, 48.89,9,常　滑
2019-05-02, 17, 26, 18, 34, 23, 65, 26.43, 17.36, 34.31, 32.09, 33.10, 24.00, 45.00, 35.54, 53.28, 43.28, 51.03, 41.60,9,　津　
2019-05-02, 24, 56, 47, 49, 53, 42, 45.45, 63.16, 54.55, 45.45, 21.05, 21.05, 72.73, 73.68, 72.73, 54.55, 36.84, 31.58,9,三　国
2019-05-02, 28, 13, 59, 20, 39, 62, 32.14, 33.91, 34.58, 35.56, 32.86, 32.38, 50.00, 54.78, 50.00, 52.44, 49.30, 45.24,9,びわこ
2019-05-02, 17, 63, 69, 28, 73, 56, 65.38, 50.00, 55.56, 36.00, 28.57, 36.00, 73.08, 67.86, 70.37, 56.00, 50.00, 44.00,9,住之江
2019-05-02, 27, 47,  4, 36, 60, 31,  0.00, 20.00, 25.00, 11.11,  0.00,  0.00,  0.00, 30.00, 25.00, 22.22,  0.00,  0.00,9,尼　崎
2019-05-02, 71, 16, 35, 66, 23, 58, 32.13, 29.22, 29.85, 41.41, 37.93, 35.90, 45.78, 46.58, 47.39, 59.38, 54.79, 53.85,9,徳　山
2019-05-02, 12, 32, 44, 39, 14, 69, 17.65, 17.86, 45.83, 30.43, 20.83, 41.67, 47.06, 46.43, 58.33, 43.48, 29.17, 54.17,9,下　関
2019-05-02, 50, 10, 19, 14, 51, 24, 36.96, 44.44, 36.96, 29.85, 33.71, 27.84, 50.00, 68.89, 52.17, 35.82, 46.07, 51.55,9,若　松
2019-05-02, 58, 12, 44, 24, 29, 71, 29.21, 40.99, 32.66, 36.23, 35.20, 46.79, 48.31, 57.14, 45.73, 52.17, 53.06, 67.31,9,福　岡
2019-05-02, 62, 39, 13, 65, 49, 59, 23.61, 35.71, 32.95, 32.18, 29.68, 30.86, 36.11, 53.57, 50.87, 51.15, 51.61, 43.43,9,唐　津
2019-05-02, 26, 35, 45, 23, 76, 37, 53.85, 15.63, 50.00, 48.98, 38.10, 28.13, 64.10, 37.50, 70.45, 67.35, 47.62, 40.63,9,大　村
2019-05-02, 36, 31, 14, 24, 67, 30, 31.31, 44.44, 43.96, 57.53, 47.56, 36.90, 44.44, 59.26, 59.34, 69.86, 65.85, 63.10,10,桐　生
2019-05-02, 15, 60, 39, 37, 57,  1, 39.39, 29.63, 39.67, 40.68, 29.70, 35.59, 56.36, 47.09, 57.07, 56.50, 50.50, 46.33,10,戸　田
2019-05-02, 62, 47, 68, 64, 24, 45,  0.00, 33.33,  0.00,  0.00, 66.67, 28.57,  0.00, 33.33,  0.00,  0.00, 83.33, 42.86,10,江戸川
2019-05-02, 59, 13, 25, 63, 36, 22, 47.06, 33.33, 13.33,  7.14, 41.18, 25.00, 52.94, 66.67, 26.67,  7.14, 47.06, 37.50,10,浜名湖
