date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-07-30,戸　田,1,.07,,,,.23,.20,.27,,.32,.17,,.05,,,,.21,.16,.29,,.12,.15,,.10,,,,.12,.17,.13,,.19,.29,,.04,,,.18,.12,,.16,,.31,.10,,.20,,,,.18,,.29,.23,.19,,,.21,,,,.21,.14,.16,,.22,.22,,3,,,,1,2,5,,4,6,,6,,,,2,4,1,,5,3,,4,,,,6,3,1,,2,4,,2,,,3,6,,1,,5,4,,5,,,,5,,6,5,6,,,3,,,,4,2,5,,1,3,,3,,,,1,2,5,,4,6,,6,,,,2,4,1,,5,3,,4,,,,6,3,1,,2,5,,2,,,3,6,,1,,5,4,,5,,,,4,,6,5,6,,,3,,,,4,2,5,,1,3,,1,,,,1,7,1,,5,8,,6,,,,1,5,2,,1,7,,5,,,,2,7,4,,2,9,,6,,,11,3,,1,,2,7,,1,,,,7,,4,7,7,,,7,,,,1,6,5,,3,8,,５,,,,２,５,４,,６,５,,５,,,,１,５,３,,５,２,,５,,,,６,３,１,,１,６,,３,,,６,５,,１,,４,３,,６,,,,４,,６,不,５,,,６,,,,３,３,５,,３,２,,0.17,0.19,0.19,0.17,0.22,0.22, 23, 40, 66, 61, 11, 15, 25.00, 53.85, 47.06, 27.78, 36.00, 31.82, 33.33, 76.92, 64.71, 50.00, 68.00, 36.36, 35, 25, 28, 41, 24, 20, 26.67, 33.33, 22.22,  7.14, 25.00, 62.50, 26.67, 58.33, 50.00, 14.29, 55.00, 81.25,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.50,25.00,14.29,25.00, 0.00,33.33,19.75,21.62,26.19,29.17, 2.00,15.12,50.00,37.50,14.29,25.00, 8.33,55.56,25.93,25.68,44.05,48.96, 8.00,37.21,小　川　　時　光,赤　池　　修　平,木　村　　亮　太,松　田　　隆　司,宇留田　　翔　平,渡　辺　　史　之,4186,4636,4648,4100,5010,4078, 5.13, 4.25, 3.57, 4.00, 2.50, 6.11, 3.67, 3.72, 4.82, 5.24, 2.06, 3.97
2019-07-30,江戸川,1,.09,,,.29,.21,,.04,.15,,,,,,,,.14,.18,.07,,,,,.20,,,,.26,.15,.22,,,,,.25,,,,.16,.19,.23,,,,,.31,,,,.18,.17,.04,.17,,,,.23,,,,.24,.26,.33,,,,,5,,,3,2,,6,4,,,,,,,,1,3,5,,,,,3,,,,2,5,4,,,,,1,,,,5,3,2,,,,,6,,,,4,5,6,5,,,,4,,,,1,3,5,,,,,5,,,3,2,,6,4,,,,,,,,1,3,5,,,,,3,,,,2,5,4,,,,,1,,,,5,3,2,,,,,6,,,,4,5,6,5,,,,4,,,,1,3,5,,,,,2,,,6,1,,1,6,,,,,,,,3,8,3,,,,,5,,,,2,8,4,,,,,5,,,,1,5,1,,,,,1,,,,1,7,3,8,,,,2,,,,5,12,10,,,,,Ｌ,,,４,６,,Ｌ,４,,,,,,,,４,６,４,,,,,６,,,,４,４,５,,,,,５,,,,４,６,３,,,,,５,,,,５,５,６,６,,,,３,,,,３,５,４,,,,,0.22,0.15,0.17,0.17,0.23,0.20, 14, 37, 41, 27, 34, 48, 21.62, 45.10, 43.75, 29.03, 26.53, 57.14, 40.54, 56.86, 58.33, 54.84, 42.86, 73.81, 15, 47, 20, 39, 54, 49, 34.88, 40.82, 33.33, 45.24, 35.29, 25.58, 48.84, 51.02, 50.00, 59.52, 54.90, 51.16,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.57,30.00, 0.00, 0.00,13.33,36.84,35.85,29.89,38.03,21.36, 9.33,19.78,35.71,40.00, 0.00, 0.00,13.33,47.37,52.83,47.13,64.79,33.98,33.33,43.96,嶋　　　　義　信,新　田　　有　理,渡　辺　　千　草,飯　田　　庄　吾,石　原　　　　翼,小　林　　　　享,4529,4870,3175,4803,4989,3673, 4.57, 4.50, 0.00, 3.00, 2.47, 5.42, 5.25, 4.99, 5.80, 4.03, 3.71, 4.63
2019-07-30,平和島,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.23,0.18,0.15,0.20,0.28, 24, 18, 41, 34, 16, 12, 40.00, 33.33, 27.27, 25.00, 14.29, 44.83, 52.00, 45.83, 45.45, 42.86, 14.29, 58.62, 72, 61, 33, 40, 45, 58, 34.48, 33.33, 27.59, 29.63, 39.13, 24.14, 48.28, 47.62, 41.38, 44.44, 52.17, 34.48,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,39.29,33.33,10.00,28.57,15.22,12.50,23.85,27.27,26.80,28.38,19.57, 0.00,60.71,33.33,40.00,42.86,39.13,12.50,39.45,43.18,38.14,47.30,35.87, 0.00,津久井　　拓　也,松　本　　庸　平,大　谷　　健　太,岡　村　　将　也,大　西　　　　賢,沓　名　　貴　輝,4420,4358,4836,4709,4465,4999, 5.82, 4.22, 4.60, 4.29, 4.20, 2.38, 4.30, 4.70, 4.45, 5.08, 4.28, 1.31
2019-07-30,　津　,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.16,0.17,0.19,0.17,0.16, 25, 41, 57, 23, 62, 30, 42.93, 35.54, 33.54, 33.51, 35.26, 35.20, 57.07, 53.01, 50.31, 54.45, 55.26, 54.19, 49, 31, 21, 16, 26, 53, 27.62, 43.09, 39.78, 33.65, 26.11, 34.00, 43.09, 59.67, 58.01, 52.40, 45.56, 51.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,31.91,26.67,20.00,22.22,29.41,36.00,48.92,24.56,19.40,13.43,19.40,30.10,51.06,46.67,30.00,44.44,52.94,48.00,66.19,50.88,29.85,23.88,35.07,41.75,渡　邊　　伸太郎,森　　　　智　也,山　田　　佑　樹,山　本　　良　一,森　岡　　真　希,富　永　　修　一,3284,4633,4323,4284,3802,4121, 5.21, 4.93, 4.10, 4.33, 5.29, 5.32, 6.58, 5.04, 3.78, 3.36, 4.09, 4.78
2019-07-30,三　国,1,.24,,,.21,.08,.27,,,,,,.23,,,,.16,.09,,,,,,.31,,,.27,.15,,,,,,,.21,,,.24,.31,,,,,,,.23,,,,.22,.06,,,,,,.33,,,,.08,,,,,,,3,,,1,5,3,,,,,,5,,,,6,5,,,,,,5,,,1,6,,,,,,,3,,,5,1,,,,,,,6,,,,3,2,,,,,,6,,,,6,,,,,,,3,,,1,6,4,,,,,,4,,,,6,3,,,,,,5,,,1,4,,,,,,,3,,,5,1,,,,,,,6,,,,3,2,,,,,,6,,,,4,,,,,,,3,,,12,5,9,,,,,,7,,,,3,7,,,,,,1,,,7,8,,,,,,,1,,,10,9,,,,,,,4,,,,1,6,,,,,,2,,,,5,,,,,,,２,,,２,３,１,,,,,,６,,,,５,５,,,,,,６,,,５,６,,,,,,,２,,,６,５,,,,,,,６,,,,５,３,,,,,,５,,,,５,,,,,,,0.17,0.20,0.16,0.21,0.18,0.22, 64, 68, 29, 39, 45, 36, 51.52, 34.92, 27.69, 38.81, 30.65, 16.92, 65.15, 55.56, 41.54, 58.21, 38.71, 30.77, 51, 64, 37, 54, 40, 26, 27.94, 29.85, 42.42, 40.85, 27.12, 38.33, 42.65, 43.28, 57.58, 53.52, 45.76, 58.33,F0,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0,64.52, 0.00, 8.33,10.00,22.22, 0.00,55.26, 5.77,28.57,22.34,21.43, 0.00,76.34, 0.00,29.17,20.00,33.33, 0.00,71.93,13.46,43.96,37.23,42.86, 2.44,松　田　　祐　季,田　邉　　亮　蔵,小　林　　孝　弘,市　川　　　　猛,齋　藤　　真　之,田　頭　　虎　親,4391,4995,4592,3668,4563,5037, 7.54, 0.00, 3.38, 3.30, 3.83, 0.00, 7.10, 2.33, 4.89, 4.26, 4.49, 1.37
2019-07-30,尼　崎,1,.17,,,,.25,.16,.12,,,,,.11,,,.07,.15,,.16,.11,,,,.26,,,.10,.24,,.11,.23,,,,.19,,,,.15,.19,.17,,,,,.19,,,,.29,.22,.07,,,,,.24,,,,.26,.36,.21,,,,,2,,,,3,6,5,,,,,1,,,2,4,,6,3,,,,4,,,5,3,,6,3,,,,6,,,,5,5,3,,,,,1,,,,3,6,5,,,,,5,,,,1,2,3,,,,,2,,,,3,6,5,,,,,1,,,2,4,,6,3,,,,4,,,5,3,,6,2,,,,6,,,,4,5,3,,,,,1,,,,2,6,4,,,,,5,,,,1,2,3,,,,,1,,,,1,7,6,,,,,2,,,11,6,,4,10,,,,4,,,10,5,,3,11,,,,5,,,,2,6,6,,,,,1,,,,2,9,1,,,,,9,,,,5,9,7,,,,,２,,,,４,５,２,,,,,３,,,５,３,,５,６,,,,４,,,２,４,,２,４,,,,６,,,,１,６,５,,,,,１,,,,６,６,４,,,,,５,,,,１,５,３,,,,,0.18,0.13,0.16,0.15,0.22,0.23, 47, 60, 54, 21, 18, 58, 30.00, 22.86, 37.50, 46.15, 39.53, 20.83, 44.00, 31.43, 52.50, 64.10, 62.79, 31.25, 58, 32, 60, 40, 47, 13, 23.91, 13.95, 21.43, 51.02, 33.33, 21.57, 36.96, 25.58, 35.71, 75.51, 42.22, 41.18,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,11.11,30.00,34.48, 0.00,11.11,28.57,18.89,25.66,41.74, 0.00, 6.98,23.53,25.00,40.00,48.28, 0.00,22.22,39.29,36.67,48.67,60.87, 5.80,23.26,43.14,谷　口　　健　一,小　林　　一　樹,三　宅　　　　潤,坂　本　　雅　佳,森　脇　　　　徹,山　崎　　善　庸,3891,4009,4319,5001,3164,4103, 3.92, 4.80, 5.59, 1.50, 3.72, 4.68, 4.14, 4.94, 5.88, 1.74, 3.26, 4.61
2019-07-30,丸　亀,1,.15,.18,,.00,.24,,.18,.20,.06,.13,.07,.15,,,,.28,.14,.17,.14,.06,.07,.11,.17,.22,,,.11,.20,.21,,.18,.29,.07,.14,,,.07,.18,,.12,.07,.07,.02,.14,.23,.12,,.15,.17,,.11,.40,.19,,.07,.31,.13,,.12,.32,,.25,.13,.08,,.03,1,2,,1,3,,4,4,1,2,3,3,,,,2,6,4,6,1,3,4,4,3,,,1,5,3,,2,6,4,4,,,5,6,,5,5,6,5,4,4,6,,5,5,,6,5,5,,4,6,6,,6,6,,6,6,6,,6,1,2,,2,3,,4,5,1,2,3,3,,,,2,5,4,6,1,3,4,4,2,,,1,5,3,,2,6,4,4,,,5,6,,4,5,6,4,4,4,6,,5,6,,6,5,4,,4,5,5,,6,6,,5,6,6,,6,1,9,,11,9,,5,10,8,12,4,7,,,,1,9,1,12,2,8,7,6,12,,,2,8,9,,2,11,4,1,,,9,5,,3,9,3,10,3,2,12,,7,2,,2,6,6,,1,2,6,,8,1,,1,5,1,,2,１,５,,１,３,,１,５,１,２,２,２,,,,２,５,３,６,２,５,３,４,５,,,１,５,６,,１,５,３,５,,,６,５,,１,４,５,４,６,５,６,,６,４,,６,６,６,,３,６,６,,６,４,,６,４,４,,５,0.16,0.17,0.16,0.17,0.20,0.16, 12,  6, 65, 17, 61,  4, 16.67, 16.67,  0.00,  0.00,  0.00,  0.00, 16.67, 66.67,  0.00, 42.86,  0.00,  0.00, 34, 28, 63, 36, 50, 53, 27.03, 22.31, 28.08, 27.78, 33.77, 26.00, 43.24, 42.31, 47.26, 42.36, 50.33, 42.67,F0,F0,F0,F0,F0,F0,L0,L0,L1,L0,L0,L0,43.18,22.22,22.22, 0.00, 0.00, 0.00,34.45,19.32,14.29, 7.81, 0.00, 7.14,62.12,22.22,33.33, 0.00, 0.00, 0.00,55.46,27.27,20.78,10.94, 0.00,17.86,古　田　　祐　貴,尾　上　　雅　也,二　宮　　博　貴,中　　　　亮　太,重　冨　　勇　哉,松　井　　友　汰,4583,4953,4921,5029,5027,5049, 6.04, 3.78, 3.89, 0.00, 1.33, 0.00, 5.65, 3.73, 3.04, 2.16, 1.53, 2.54
2019-07-30,下　関,1,.15,,,,,,,,,,,.08,,,,,,,,,,,.19,,,.23,,,,,,,,.27,,,,,,,,,,,.08,,,,,,,,,,,.28,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,4,,,6,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,4,,,6,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,6,,,,,,,,,,,5,,,,,,,,,,,2,,,10,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,7,,,,,,,,,,,３,,,,,,,,,,,３,,,,,,,,,,,５,,,５,,,,,,,,６,,,,,,,,,,,２,,,,,,,,,,,２,,,,,,,,,,,0.15,0.18,0.25,0.21,0.16,0.21, 55, 62, 64, 44, 21, 42, 44.44, 44.59, 23.29, 47.37, 36.99, 35.62, 59.72, 67.57, 42.47, 67.11, 53.42, 53.42, 22, 69, 66, 39, 42, 46, 50.00, 35.29, 26.47, 42.47, 46.05, 24.29, 69.74, 51.47, 35.29, 56.16, 59.21, 41.43,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,47.37,11.11,22.22,37.93,24.24,40.71,24.27,15.22, 2.48,12.63,24.24, 0.00,73.68,21.53,22.22,51.72,45.45,57.52,49.51,19.57, 5.79,32.63,48.48,小　宮　　淳　史,伊　藤　　喜　智,山　本　　宝　姫,計　盛　　　　光,阿　波　　勝　哉,坂　井　　康　嗣,3890,4389,4937,5021,3857,4106, 0.00, 6.53, 3.05, 3.33, 5.24, 4.73, 5.63, 4.72, 2.80, 1.85, 4.14, 4.71
2019-07-30,若　松,1,.25,,,.11,.22,,,,,,,.16,,,,.15,.17,,,,,,.21,,,.09,.14,,,,,,,.17,,,,.19,.12,,,,,,.15,,,,.17,.17,,,,,,.23,,,.20,.21,,,,,,,4,,,2,6,,,,,,,6,,,,5,3,,,,,,1,,,2,6,,,,,,,6,,,,2,2,,,,,,3,,,,4,6,,,,,,5,,,4,2,,,,,,,4,,,2,6,,,,,,,6,,,,4,3,,,,,,1,,,2,6,,,,,,,6,,,,1,2,,,,,,3,,,,4,6,,,,,,5,,,3,2,,,,,,,1,,,7,1,,,,,,,9,,,,5,11,,,,,,9,,,12,3,,,,,,,5,,,,1,9,,,,,,5,,,,3,9,,,,,,1,,,9,3,,,,,,,３,,,３,５,,,,,,,６,,,,５,１,,,,,,１,,,２,４,,,,,,,６,,,,２,５,,,,,,４,,,,２,６,,,,,,５,,,５,５,,,,,,,0.20,0.17,0.16,0.18,0.20,0.16, 16, 25, 14, 49, 32, 17, 47.83, 22.73, 31.25, 29.63, 28.57, 39.29, 65.22, 31.82, 50.00, 48.15, 35.71, 50.00, 31, 13, 44, 50, 54, 20, 32.00, 26.53, 46.34, 36.42, 39.10, 29.53, 52.00, 45.58, 64.02, 49.67, 53.85, 43.62,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,34.62,56.76, 0.00,16.67,20.00,24.27,33.96,56.25,19.00,16.28,21.05, 0.00,53.85,64.86, 0.00,33.33,40.00,40.78,51.89,68.75,34.00,37.21,36.84,籾　山　　佳　岳,山　田　　亮　太,前　田　　将　太,上　田　　健　太,山　根　　大　樹,水　原　　　　慎,4663,4644,4504,5002,3883,4691, 0.00, 5.54, 7.22, 0.00, 4.28, 4.06, 4.71, 5.35, 7.23, 3.94, 4.20, 4.09
2019-07-30,唐　津,1,.29,,,,,,,,,,,.27,,,.22,,,,,,,,.24,,,,,,,,,,,.21,,,,,,,,,,,.26,,,,,,,,,,,.36,,,.26,,,,,,,,2,,,,,,,,,,,4,,,4,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,2,,,1,,,,,,,,2,,,,,,,,,,,4,,,5,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,2,,,1,,,,,,,,11,,,,,,,,,,,1,,,10,,,,,,,,4,,,,,,,,,,,8,,,,,,,,,,,7,,,,,,,,,,,1,,,8,,,,,,,,１,,,,,,,,,,,６,,,５,,,,,,,,５,,,,,,,,,,,３,,,,,,,,,,,５,,,,,,,,,,,２,,,６,,,,,,,,0.20,0.20,0.17,0.18,0.21,0.24, 52, 88, 48, 59, 50, 65, 30.38, 37.33, 41.03, 27.03, 31.08, 25.33, 53.16, 53.33, 60.26, 37.84, 44.59, 36.00, 32, 50, 39, 21, 16, 25, 29.39, 37.55, 34.31, 30.84, 37.44, 34.38, 44.30, 55.02, 52.30, 51.40, 56.62, 49.55,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,48.94,11.11,22.22,27.03, 0.00, 0.00,40.38,19.17,25.93,23.16,12.70, 3.45,70.21,44.44,22.22,37.84, 0.00, 4.55,51.92,40.83,44.44,31.58,25.40,18.39,川　野　　芽　唯,千　葉　　真　弥,中　澤　　宏　奈,大　橋　　栄里佳,末　武　　里奈子,山　本　　梨　菜,4433,4775,4569,4224,4923,4994, 6.38, 4.56, 3.67, 4.65, 1.25, 1.77, 5.79, 4.26, 4.85, 3.95, 3.29, 2.75
