boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 75, 51, 59, 71, 46, 12, 19.64, 30.77, 40.00, 32.46, 29.73, 22.02, 34.82, 47.86, 57.39, 49.12, 44.14, 44.95,2019-01-07, 19, 25, 29, 46, 67, 68, 36.52, 45.90, 41.88, 40.00, 37.01, 37.07, 51.30, 63.93, 64.96, 54.17, 52.76, 56.03,2,平和島
184,144,124,136,177,139, 36.08, 41.30, 35.42, 34.74, 36.96, 29.49, 53.61, 54.35, 48.96, 51.58, 50.00, 37.18,2019-01-07, 48, 32, 23, 58, 49, 12, 40.70, 31.68, 34.21, 35.63, 40.23, 37.17, 65.12, 48.51, 43.42, 54.02, 49.43, 51.33,2,多摩川
 25, 29, 26, 58, 66, 64, 44.58, 32.56, 35.06, 29.55, 22.94, 20.81, 67.47, 54.65, 51.15, 49.43, 39.41, 36.99,2019-01-07, 44, 40, 17, 57, 61, 16, 27.89, 30.60, 34.81, 32.42, 39.11, 41.76, 47.37, 43.17, 51.38, 47.25, 55.31, 58.82,2,三　国
 37, 46, 63, 31, 55, 51, 35.07, 36.69, 41.35, 34.81, 21.43, 24.24, 51.49, 53.24, 57.14, 48.15, 38.10, 43.18,2019-01-07, 34, 49, 13, 63, 17, 53, 38.97, 31.25, 31.72, 33.56, 37.33, 29.01, 59.56, 47.22, 48.97, 57.53, 47.33, 46.56,2,びわこ
 35, 78, 33, 15, 90, 28, 21.68, 38.03, 31.17, 31.82, 32.21, 32.89, 34.27, 52.11, 48.05, 48.70, 46.98, 49.66,2019-01-07, 13, 85, 58, 27, 19, 39, 37.65, 36.18, 39.51, 33.54, 29.30, 38.67, 54.32, 52.63, 51.23, 53.05, 47.77, 50.00,2,住之江
 55, 29, 56, 51, 77, 20, 40.14, 34.87, 34.00, 46.62, 31.58, 31.91, 49.66, 52.63, 52.67, 65.41, 47.37, 51.06,2019-01-07, 10, 45, 12, 19, 30, 40, 35.71, 42.45, 39.87, 43.51, 35.22, 37.25, 57.14, 53.96, 49.02, 62.99, 52.20, 53.59,2,尼　崎
 30, 16, 23, 55, 54, 37, 27.15, 35.48, 26.49, 23.94, 37.33, 38.06, 43.05, 50.97, 46.36, 43.66, 53.33, 52.90,2019-01-07, 63, 19, 68, 75, 11, 59, 24.11, 33.33, 32.41, 36.30, 36.14, 33.77, 43.26, 50.00, 48.97, 52.74, 52.41, 55.63,2,鳴　門
 61, 73, 69, 40, 66, 56, 35.41, 37.17, 35.29, 36.27, 34.88, 26.62, 53.59, 51.83, 51.96, 54.41, 47.09, 47.48,2019-01-07, 17, 44, 32, 50, 35, 40, 28.19, 30.54, 33.60, 30.40, 43.80, 32.64, 45.81, 47.70, 48.99, 44.93, 55.37, 48.95,2,児　島
 30, 15, 36, 69, 46, 61, 44.78, 48.44, 30.30, 52.38, 35.14, 40.98, 61.19, 64.06, 46.97, 65.08, 52.70, 54.10,2019-01-07, 14, 11, 54, 26, 15, 48, 33.33, 41.79, 26.87, 31.17, 28.07, 34.25, 44.44, 56.72, 37.31, 50.65, 42.11, 56.16,2,宮　島
 44, 19, 37, 68, 23, 39, 28.14, 39.70, 32.16, 24.87, 40.10, 28.80, 46.23, 56.28, 45.23, 43.92, 55.84, 47.64,2019-01-07, 61, 63, 31, 67, 23, 24, 34.63, 32.02, 31.02, 39.81, 24.47, 39.60, 54.63, 46.63, 45.45, 59.22, 39.89, 54.95,2,下　関
 32, 73, 50, 57, 68, 17, 26.67, 38.06, 34.68, 29.66, 22.89, 22.88, 52.50, 52.99, 47.58, 50.34, 43.37, 42.37,2019-01-07, 18,  7, 52, 26, 40,  8, 34.21, 34.48, 24.32, 30.00, 36.59, 22.22, 52.63, 58.62, 35.14, 56.67, 56.10, 30.56,2,若　松
 69, 23, 42, 26, 34, 28, 41.03, 32.52, 45.57, 27.67, 32.34, 36.25, 60.90, 49.69, 60.76, 42.14, 44.31, 58.13,2019-01-07, 17, 49,  1, 25,  3, 58, 31.82, 41.22, 32.84, 34.33, 38.93, 25.98, 49.24, 60.31, 53.73, 52.24, 50.38, 42.52,2,芦　屋
133,122,131,146,138,125, 28.43, 26.17, 36.07, 34.82, 37.50, 30.00, 45.10, 41.12, 49.18, 53.57, 56.67, 53.33,2019-01-07, 27, 18, 30, 71, 60, 21, 36.43, 36.21, 20.99, 45.13, 36.42, 34.40, 51.16, 55.17, 40.74, 69.03, 53.64, 51.20,2,福　岡
 45, 37, 56, 14, 19, 63, 47.22, 34.29, 48.67, 32.74, 37.96, 35.65, 66.67, 49.52, 65.49, 49.56, 51.85, 49.57,2019-01-07, 37, 71, 33, 30, 43, 47, 43.09, 36.87, 33.72, 35.53, 41.44, 31.87, 58.01, 58.66, 50.58, 54.31, 54.70, 47.80,2,大　村
 61, 57, 11, 41, 13, 69, 26.47, 25.00, 66.67, 23.08, 31.03, 37.14, 50.00, 50.00, 81.48, 42.31, 51.72, 57.14,2019-01-07, 23, 46, 17, 25, 50, 35,  0.00,  0.00, 77.78, 44.44, 37.50, 14.29, 14.29, 14.29, 88.89, 66.67, 62.50, 42.86,3,桐　生
 70, 69, 24, 12, 21, 53, 34.69, 39.05, 41.86, 37.04, 38.83, 39.02, 55.10, 55.24, 48.84, 62.96, 49.51, 54.88,2019-01-07, 33, 12, 37, 17,  9, 16, 37.62, 35.56, 41.82, 30.43, 44.57, 41.11, 54.46, 51.85, 59.09, 44.35, 53.26, 56.67,3,戸　田
 65, 11, 41, 58, 67, 13, 25.25, 29.46, 33.33, 42.34, 35.83, 31.82, 39.39, 51.16, 50.43, 65.77, 48.33, 52.27,2019-01-07, 14, 65, 62, 57, 54, 56, 41.94, 39.34, 47.06, 46.90, 45.45, 51.75, 60.48, 62.30, 65.55, 62.83, 62.81, 70.18,3,平和島
122,135,156,176,145,127, 28.92, 36.84, 28.74, 27.71, 36.73, 33.71, 42.17, 54.74, 52.87, 54.22, 55.10, 51.69,2019-01-07, 31, 28, 57, 63, 53, 11, 31.58, 35.71, 42.86, 27.27, 34.38, 36.45, 46.32, 54.08, 62.24, 39.39, 50.00, 54.21,3,多摩川
 28, 51, 54, 44, 34, 46, 22.29, 31.74, 31.21, 45.29, 28.98, 37.36, 36.94, 49.10, 50.29, 62.35, 44.89, 50.00,2019-01-07, 14, 60, 33, 38, 50, 34, 32.79, 29.48, 49.20, 34.97, 33.90, 35.33, 52.46, 51.45, 69.52, 51.37, 44.63, 51.09,3,三　国
 56, 30, 35, 60, 16, 14, 40.43, 37.59, 33.56, 25.00, 31.88, 24.14, 61.70, 50.38, 49.32, 47.58, 52.17, 47.41,2019-01-07, 35, 65, 46, 21, 59, 25, 30.53, 44.59, 30.66, 36.05, 36.17, 29.73, 48.85, 63.51, 51.09, 54.42, 53.19, 37.84,3,びわこ
 32, 82, 79, 12, 34, 23, 36.91, 31.54, 33.11, 34.19, 36.88, 32.19, 51.01, 44.97, 43.71, 49.68, 55.32, 48.63,2019-01-07, 79, 56, 78, 38, 68, 87, 44.17, 31.10, 30.43, 39.31, 42.77, 44.67, 62.58, 43.90, 40.99, 53.10, 52.83, 64.00,3,住之江
 34, 73, 26, 46, 18, 54, 28.38, 30.07, 31.69, 19.86, 38.36, 42.14, 44.59, 43.14, 41.55, 39.73, 53.42, 60.71,2019-01-07, 31, 50, 35, 49, 47, 27, 31.41, 41.18, 33.97, 32.28, 37.42, 29.87, 53.21, 54.25, 52.56, 50.63, 47.74, 43.51,3,尼　崎
 34, 79, 77, 38, 70, 74, 29.08, 31.58, 25.17, 35.95, 27.61, 34.90, 46.81, 55.92, 44.06, 45.10, 44.03, 51.01,2019-01-07, 69, 67, 12, 71, 14, 53, 29.61, 41.40, 26.35, 38.41, 32.19, 33.77, 48.03, 58.60, 47.97, 53.64, 56.16, 46.10,3,鳴　門
 54, 55, 37, 39, 72, 50, 34.21, 35.63, 31.39, 37.78, 34.46, 37.57, 50.66, 54.02, 45.99, 48.89, 50.68, 55.80,2019-01-07, 15, 49, 34, 30, 68, 25, 34.62, 33.47, 32.79, 31.67, 35.19, 29.46, 48.29, 48.98, 49.18, 54.17, 55.36, 41.96,3,児　島
 63, 23, 40, 12, 20, 11, 50.94, 35.29, 35.71, 41.10, 32.00, 44.44, 62.26, 44.12, 48.57, 63.01, 52.00, 57.14,2019-01-07, 19, 37, 62, 55, 44, 47, 38.57, 40.58, 32.35, 49.25, 38.75, 44.83, 60.00, 57.97, 44.12, 70.15, 56.25, 60.34,3,宮　島
 14, 62, 67, 41, 12, 34, 30.10, 29.73, 33.33, 32.50, 43.72, 42.71, 46.43, 45.95, 54.55, 51.50, 57.29, 54.27,2019-01-07, 32, 34, 30, 42, 26, 41, 34.62, 29.13, 39.90, 26.15, 46.84, 32.51, 50.00, 46.60, 57.14, 35.90, 69.47, 52.71,3,下　関
 61, 58, 67, 34, 38, 59, 27.05, 22.41, 39.50, 29.20, 39.50, 31.01, 46.72, 37.93, 60.50, 46.02, 47.90, 48.06,2019-01-07,  2, 38, 51, 33, 28,  6, 28.57, 17.24, 28.57, 26.32, 11.11, 25.64, 35.71, 34.48, 39.29, 39.47, 25.93, 46.15,3,若　松
 25, 45, 37, 33, 21, 46, 26.03, 29.41, 29.63, 27.39, 37.82, 27.63, 45.21, 48.37, 49.38, 43.95, 58.33, 43.42,2019-01-07, 45,  7, 43, 60, 41, 31, 41.26, 41.48, 40.91, 25.00, 36.75, 25.00, 61.54, 57.78, 59.85, 37.90, 51.28, 48.21,3,芦　屋
126,137,127,132,104,166, 26.50, 42.86, 21.95, 36.44, 40.19, 43.14, 51.28, 53.57, 36.59, 54.24, 51.40, 58.82,2019-01-07, 14, 50, 37, 39, 44, 59, 32.41, 26.09, 42.02, 34.07, 31.06, 28.81, 51.85, 45.22, 52.10, 48.15, 43.18, 53.39,3,福　岡
 73, 15, 72, 44, 43, 58, 31.19, 34.55, 33.91, 33.91, 41.74, 30.09, 46.79, 58.18, 51.30, 49.57, 53.04, 47.79,2019-01-07, 22, 62, 29, 39, 45, 34, 40.68, 43.01, 33.33, 30.29, 38.25, 24.43, 55.93, 61.29, 48.43, 52.00, 56.83, 39.20,3,大　村
 70, 31, 34, 43, 36, 73, 36.36, 30.30, 36.11, 51.85, 56.25, 30.00, 59.09, 48.48, 50.00, 74.07, 75.00, 46.67,2019-01-07, 71, 38, 53, 56, 51, 47,  0.00,  0.00,  0.00, 42.86, 50.00, 77.78,  0.00, 33.33, 14.29, 42.86, 75.00, 88.89,4,桐　生
 71, 39, 63, 49, 34, 13, 35.29, 35.92, 31.07, 36.54, 37.27, 38.00, 50.00, 53.40, 45.63, 57.69, 54.55, 49.00,2019-01-07, 44, 26,  4, 32, 23, 40, 29.10, 37.50, 28.87, 50.47, 29.36, 31.16, 46.27, 61.46, 44.33, 66.36, 40.37, 49.28,4,戸　田
 36, 73, 64, 19, 60, 49, 26.13, 33.64, 27.93, 44.20, 33.33, 38.89, 40.54, 47.27, 44.14, 56.52, 46.15, 64.44,2019-01-07, 47, 75, 66, 11, 24, 48, 42.02, 35.00, 29.57, 28.93, 32.23, 38.02, 68.91, 50.00, 40.87, 37.19, 45.45, 57.85,4,平和島
168,128,173,165,163,182, 40.66, 32.18, 27.59, 27.47, 33.33, 32.61, 62.64, 48.28, 36.21, 48.35, 50.00, 50.00,2019-01-07, 35, 46, 68, 65, 52, 14, 28.74, 32.32, 34.58, 49.49, 29.79, 40.66, 49.43, 57.58, 52.34, 69.70, 45.74, 53.85,4,多摩川
 50, 19, 24, 22, 21, 68, 32.94, 44.83, 30.68, 44.83, 42.61, 24.07, 52.35, 62.64, 51.14, 61.49, 60.23, 35.80,2019-01-07, 30, 63, 41, 35, 67, 45, 45.61, 29.94, 33.51, 29.44, 31.87, 31.15, 62.57, 41.81, 47.12, 51.11, 46.15, 52.46,4,三　国
 71, 38, 29, 65, 47, 27, 28.89, 36.92, 34.33, 33.85, 22.95, 32.35, 40.74, 51.54, 59.70, 50.77, 40.98, 47.79,2019-01-07, 54, 29, 31, 62, 20, 57, 39.74, 41.45, 35.14, 34.13, 33.56, 38.24, 53.64, 61.84, 52.70, 47.62, 51.68, 54.41,4,びわこ
 77, 93, 60, 36, 10, 86, 30.57, 33.33, 32.00, 34.44, 56.62, 36.91, 49.68, 54.72, 52.00, 54.30, 70.59, 54.36,2019-01-07, 30, 21, 11, 55, 28, 20, 30.12, 39.60, 57.96, 29.45, 34.87, 35.76, 50.00, 59.73, 73.89, 49.08, 45.39, 52.98,4,住之江
 68, 64, 52, 33, 13, 38, 40.54, 38.16, 16.23, 30.88, 37.04, 42.47, 54.05, 53.29, 29.22, 44.85, 54.81, 52.74,2019-01-07, 55, 25, 34, 17,  8, 41, 40.13, 33.76, 44.87, 58.75, 39.74, 23.45, 57.96, 52.23, 65.38, 78.13, 60.26, 42.07,4,尼　崎
 26, 67, 76, 33, 28, 63, 31.21, 32.68, 35.71, 29.61, 29.73, 38.10, 48.41, 51.63, 51.95, 42.76, 40.54, 53.06,2019-01-07, 31, 21, 52, 32, 77, 29, 43.97, 47.37, 25.00, 32.48, 26.28, 26.71, 60.28, 61.40, 45.51, 52.23, 42.34, 42.47,4,鳴　門
 64, 59, 21, 18, 27, 20, 29.29, 19.88, 35.51, 26.81, 38.22, 34.48, 43.57, 31.68, 50.20, 50.72, 61.15, 48.28,2019-01-07, 42, 22, 60, 29, 24, 53, 41.49, 31.17, 41.49, 30.33, 37.34, 39.75, 61.41, 48.48, 56.43, 41.80, 54.77, 54.10,4,児　島
 60, 72, 32, 21, 29, 34, 40.28, 45.21, 38.67, 34.18, 33.80, 32.35, 59.72, 58.90, 56.00, 51.90, 50.70, 44.12,2019-01-07, 33, 56, 27, 72, 43, 53, 32.84, 36.49, 48.48, 35.21, 51.47, 30.77, 50.75, 55.41, 62.12, 46.48, 66.18, 46.15,4,宮　島
 48, 57, 53, 63, 17, 15, 34.38, 42.93, 37.76, 39.70, 28.88, 28.02, 52.08, 60.61, 54.08, 51.26, 47.59, 44.51,2019-01-07, 48, 68, 36, 65, 56, 58, 24.76, 36.22, 33.68, 34.55, 25.95, 30.35, 42.72, 53.57, 53.89, 54.97, 42.70, 49.75,4,下　関
 65, 47, 31, 71, 56, 35, 30.25, 30.22, 41.38, 27.83, 27.27, 43.55, 47.06, 51.80, 62.93, 40.00, 46.97, 62.10,2019-01-07, 21, 29, 42, 20,  4, 27, 36.84, 28.57, 56.25, 46.88, 27.03, 55.00, 55.26, 35.71, 71.88, 53.13, 37.84, 62.50,4,若　松
 44, 29, 56, 40, 41, 30, 46.58, 38.36, 29.88, 29.70, 38.85, 28.21, 61.49, 49.69, 42.68, 49.70, 56.05, 45.51,2019-01-07, 20, 29,  8, 19,  2, 44, 24.19, 35.34, 33.85, 34.62, 35.88, 41.13, 40.32, 54.89, 51.54, 51.54, 59.54, 60.99,4,芦　屋
108,129,107,121,149,145, 39.66, 41.03, 40.57, 28.00, 31.45, 35.40, 52.59, 55.56, 52.83, 45.60, 48.39, 51.33,2019-01-07, 17, 62, 28, 66, 11, 75, 36.36, 36.84, 29.60, 46.43, 38.21, 31.36, 45.45, 50.00, 48.00, 58.04, 53.66, 52.54,4,福　岡
 47, 39, 53, 46, 18, 16, 28.32, 39.29, 26.53, 43.81, 35.40, 30.91, 50.44, 54.46, 46.94, 60.00, 53.10, 52.73,2019-01-07, 13, 67, 65, 55, 41, 19, 44.00, 35.23, 37.10, 45.45, 34.02, 39.69, 57.00, 48.30, 55.91, 60.80, 52.06, 57.73,4,大　村
 65, 12, 17, 42, 45, 21, 42.86, 37.93, 37.14, 40.74, 17.24, 50.00, 57.14, 65.52, 48.57, 48.15, 41.38, 58.82,2019-01-07, 66, 18, 15, 12, 21, 27,  0.00, 44.44,  0.00,  0.00,  0.00, 14.29,  0.00, 44.44, 14.29,  0.00,  0.00, 42.86,5,桐　生
 58, 20, 27, 64, 50, 77, 27.88, 30.59, 29.70, 29.25, 40.40, 36.36, 42.31, 49.41, 45.54, 47.17, 49.49, 55.56,2019-01-07,  7, 60, 10, 35, 65, 13, 38.46, 36.46, 35.58, 29.33, 37.11, 30.56, 57.69, 55.21, 48.08, 50.67, 52.58, 47.22,5,戸　田
 57, 15, 69, 56, 63, 68, 34.19, 28.57, 35.94, 29.29, 38.74, 33.33, 52.99, 47.06, 53.13, 39.39, 53.15, 48.57,2019-01-07, 30, 26, 59, 22, 50, 15, 35.59, 45.83, 30.43, 33.06, 36.44, 33.60, 51.69, 58.33, 41.74, 53.72, 53.39, 52.80,5,平和島
152,125,132,141,171,167, 28.00, 34.07, 34.74, 45.74, 48.96, 33.72, 37.33, 40.66, 48.42, 56.38, 61.46, 51.16,2019-01-07, 40, 56, 24, 60, 47, 29, 25.68, 37.65, 27.03, 25.32, 35.29, 38.30, 39.19, 56.47, 40.54, 43.04, 51.76, 57.45,5,多摩川
 56, 30, 35, 18, 53, 11, 30.41, 43.98, 17.37, 22.64, 33.73, 26.79, 44.44, 60.24, 35.93, 38.99, 53.25, 42.86,2019-01-07, 27, 26, 66, 36, 69, 48, 33.71, 43.68, 38.64, 34.08, 33.33, 35.39, 54.49, 58.05, 59.66, 50.28, 52.22, 52.25,5,三　国
 58, 12, 70, 57, 48, 33, 33.85, 32.58, 20.34, 30.60, 32.56, 25.00, 43.85, 44.70, 37.29, 50.00, 44.96, 44.35,2019-01-07, 44, 30, 28, 64, 14, 26, 36.55, 31.54, 32.61, 27.89, 35.53, 28.57, 57.24, 48.32, 55.80, 45.58, 49.34, 39.85,5,びわこ
 65, 69, 16, 39, 30, 84, 31.76, 47.69, 43.33, 31.41, 38.46, 42.86, 55.41, 66.92, 57.50, 43.59, 57.05, 54.14,2019-01-07, 15, 17, 73, 63, 36, 67, 31.52, 40.12, 38.65, 36.77, 37.58, 38.82, 46.67, 52.47, 55.83, 52.26, 50.91, 63.82,5,住之江
 30, 39, 16, 62, 76, 27, 34.25, 26.45, 30.26, 34.64, 23.65, 31.37, 51.37, 43.87, 45.39, 55.56, 41.22, 48.37,2019-01-07, 51, 38, 42, 53, 57, 60, 32.47, 40.76, 32.48, 31.45, 30.38, 31.45, 47.40, 58.60, 50.32, 50.94, 43.67, 45.28,5,尼　崎
 17, 62, 69, 31, 39, 58, 26.06, 28.99, 28.78, 35.26, 33.55, 35.95, 46.48, 45.65, 41.73, 49.36, 51.32, 52.94,2019-01-07, 76, 16, 22, 20, 38, 27, 28.95, 37.42, 33.10, 31.48, 30.41, 38.89, 42.76, 58.71, 51.41, 45.06, 43.24, 55.56,5,鳴　門
 49, 15, 51, 69, 16, 71, 34.40, 33.52, 40.00, 35.29, 32.86, 41.57, 48.17, 50.84, 54.00, 51.96, 47.14, 59.55,2019-01-07, 62, 37, 54, 32, 67, 41, 38.91, 37.76, 39.92, 33.60, 32.78, 41.06, 52.72, 58.92, 60.48, 48.99, 50.62, 56.10,5,児　島
 13, 56, 70, 58, 44, 59, 34.29, 35.29, 38.46, 26.47, 46.55, 36.92, 48.57, 54.41, 73.85, 47.06, 62.07, 53.85,2019-01-07, 45, 64, 51, 59, 13, 32, 31.25, 30.56, 30.67, 36.76, 36.84, 37.31, 50.00, 51.39, 48.00, 58.82, 61.84, 53.73,5,宮　島
 50, 46, 13, 38, 69, 30, 39.70, 25.13, 33.17, 34.03, 29.32, 34.17, 52.26, 46.07, 55.78, 52.36, 47.64, 46.73,2019-01-07, 37, 20, 35, 18, 64, 62, 31.66, 39.69, 32.47, 32.24, 27.47, 30.81, 41.71, 56.19, 48.97, 47.66, 40.11, 46.97,5,下　関
 49, 44, 27, 22, 69, 18, 31.86, 30.00, 24.30, 36.89, 31.25, 28.91, 50.44, 43.64, 42.99, 56.56, 43.75, 44.53,2019-01-07, 57, 60, 30,  1, 22, 32,  8.33, 27.27, 25.00, 46.67, 42.50, 43.33, 25.00, 30.30, 35.00, 60.00, 55.00, 66.67,5,若　松
 63, 67, 47, 18, 20, 55, 37.42, 42.21, 40.99, 31.48, 33.54, 25.93, 50.97, 57.79, 55.90, 47.53, 46.34, 46.91,2019-01-07, 27, 53,  9, 39, 26, 35, 39.02, 19.49, 41.13, 30.58, 21.62, 39.34, 52.03, 38.14, 52.42, 52.89, 36.94, 55.74,5,芦　屋
