date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-03-07,桐　生,1,.16,,,.30,.14,,.11,.08,,,,.19,,,,.16,.17,.17,,,,,.15,,,,.13,.12,.19,,,,,.30,,,,.20,.14,.06,.17,,,,.17,,,,.12,.27,.09,,,,,.21,,,,.36,.30,.14,,,,,3,,,6,5,,2,5,,,,5,,,,4,6,3,,,,,5,,,,4,4,1,,,,,5,,,,5,3,2,1,,,,6,,,,1,3,4,,,,,6,,,,6,6,6,,,,,3,,,6,5,,2,4,,,,5,,,,4,6,3,,,,,5,,,,2,4,1,,,,,5,,,,6,3,2,1,,,,6,,,,1,3,4,,,,,6,,,,5,6,6,,,,,2,,,9,6,,2,10,,,,1,,,,4,9,6,,,,,6,,,,2,9,2,,,,,12,,,,3,9,7,12,,,,8,,,,3,7,3,,,,,6,,,,3,8,8,,,,,４,,,５,２,,１,２,,,,３,,,,６,６,２,,,,,３,,,,５,３,２,,,,,５,,,,２,４,１,２,,,,６,,,,３,エ,６,,,,,６,,,,６,６,６,,,,,0.17,0.14,0.16,0.16,0.19,   -, 19, 26, 47, 75, 21, 73, 33.33, 29.41, 48.53, 24.24, 44.29, 25.76, 45.45, 39.71, 70.59, 42.42, 55.71, 40.91, 58, 31, 22, 30, 28, 36, 35.19, 48.89, 42.11, 30.00, 44.44, 36.17, 50.00, 64.44, 60.53, 60.00, 60.00, 44.68,F0,F1,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0, 0.00, 0.00,22.22,60.71,16.67, 0.00,22.68,14.00,15.48,42.71,29.41, 0.00,14.29, 0.00,55.56,85.71,16.67, 0.00,38.14,22.00,35.71,63.54,40.20, 3.70,南　野　　利　騰,二　宮　　博　貴,齋　藤　　智　裕,北　村　　征　嗣,池　田　　剛　規,鈴　木　　孝　明,4405,4921,3583,3997,4674,5066, 2.71, 1.67, 4.89, 7.68, 3.50, 0.00, 4.40, 3.12, 4.19, 6.46, 4.23, 1.44
2019-03-07,戸　田,1,.26,,,,.20,.27,,,,,,.10,,,.27,.29,,,,,,,.18,,,.16,.09,,,,,,,.29,,,,.11,.23,,,,,,.23,,,,.23,,,,,,,.20,,,.35,.13,,,,,,,2,,,,5,3,,,,,,5,,,3,5,,,,,,,2,,,1,6,,,,,,,6,,,,5,3,,,,,,4,,,,1,,,,,,,5,,,1,2,,,,,,,2,,,,5,3,,,,,,5,,,3,4,,,,,,,2,,,1,6,,,,,,,6,,,,5,3,,,,,,4,,,,1,,,,,,,5,,,1,2,,,,,,,7,,,,2,10,,,,,,4,,,8,8,,,,,,,3,,,9,6,,,,,,,5,,,,3,7,,,,,,7,,,,5,,,,,,,3,,,8,1,,,,,,,４,,,,５,４,,,,,,２,,,５,３,,,,,,,３,,,４,３,,,,,,,３,,,,６,妨,,,,,,６,,,,５,,,,,,,５,,,６,４,,,,,,,0.21,0.16,0.13,0.17,0.17,0.16, 77, 63, 45, 15, 61, 14, 32.59, 30.99, 35.46, 27.66, 40.88, 40.77, 48.89, 45.07, 48.94, 48.23, 56.93, 56.92, 62, 46, 49, 64, 42, 35, 28.00, 27.88, 34.66, 29.80, 30.23, 30.66, 47.33, 49.04, 51.14, 47.02, 44.19, 49.64,F0,F0,F0,F1,F1,F0,L0,L0,L0,L0,L0,L0,31.48, 0.00,44.83,28.57,29.41,57.14,22.47,36.84,53.54,35.23,25.35,26.88,51.85,71.43,58.62,35.71,44.12,71.43,39.33,53.51,70.08,53.41,42.25,43.01,山　崎　　善　庸,上　之　　晃　弘,松　田　　竜　馬,加　藤　　翔　馬,関　　　　　　道,松　本　　弓　雄,4103,3843,4336,4857,3865,4390, 5.35, 4.57, 5.90, 4.71, 5.22, 6.14, 4.54, 5.39, 6.75, 5.24, 4.72, 4.69
2019-03-07,　津　,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,0.15,0.24,0.15,0.16, 65, 59, 45, 48, 29, 30, 30.84, 27.45, 35.00, 37.07, 28.89, 30.61, 54.21, 45.10, 62.50, 54.31, 40.00, 48.98, 59, 58, 39, 50, 69, 54, 38.46, 28.45, 36.94, 29.20, 24.58, 43.52, 54.81, 48.28, 51.35, 42.48, 43.22, 65.74,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,47.83,50.00,33.33,14.71,18.75,38.24,47.24,39.22,37.27,20.00,31.96,43.90,61.74,53.57,53.85,32.35,34.38,50.00,64.57,48.04,55.45,40.00,50.52,60.16,桐　本　　康　臣,鈴　木　　幸　夫,川　上　　聡　介,宇田川　　信　一,野　中　　義　生,渋　谷　　明　憲,4043,2876,3848,4660,3294,4436, 6.30, 6.04, 5.31, 3.88, 4.19, 5.29, 6.21, 5.28, 5.78, 4.31, 4.97, 5.90
2019-03-07,びわこ,1,.11,,,.19,.15,,.31,.16,.10,.26,,.17,,,.20,.16,,.10,.10,.27,,,.25,,,.18,.21,,.29,,.19,,,.17,,,.29,.17,,.14,,.15,,,.10,,,.18,.34,,.31,.09,.22,,,.07,,,.16,.26,,.35,,.13,,,3,,,1,5,,3,6,2,4,,3,,,2,4,,5,1,6,,,3,,,5,6,,3,,1,,,5,,,4,6,,5,,6,,,1,,,4,4,,6,3,2,,,3,,,6,5,,1,,2,,,3,,,1,5,,2,6,2,4,,3,,,2,4,,5,1,6,,,3,,,5,6,,2,,1,,,5,,,4,6,,5,,6,,,1,,,4,2,,6,3,2,,,3,,,4,5,,1,,2,,,6,,,10,9,,4,12,5,11,,5,,,10,1,,1,7,10,,,1,,,10,5,,9,,2,,,2,,,7,1,,5,,9,,,2,,,10,4,,4,8,2,,,2,,,8,5,,2,,1,,,２,,,１,１,,１,３,２,４,,５,,,２,２,,４,６,６,,,６,,,妨,５,,５,,２,,,６,,,６,５,,５,,３,,,１,,,３,５,,５,６,４,,,３,,,５,４,,６,,４,,,0.20,0.20,0.17,0.16,0.19,0.20, 53, 41, 61, 67, 20, 43, 39.16, 31.33, 35.43, 31.88, 25.60, 30.12, 56.02, 46.99, 53.71, 41.88, 43.45, 47.59, 63, 53, 49, 27, 36, 65, 34.50, 31.88, 33.52, 31.64, 30.56, 39.89, 57.31, 50.00, 50.00, 45.20, 50.00, 59.56,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,60.00,15.79,12.50, 0.00,33.33, 5.88,42.02,19.51,31.03, 3.64,21.43,14.46,80.00,34.21,75.00, 6.25,53.57, 5.88,60.50,36.59,51.72, 9.09,47.96,25.30,堀之内　　紀代子,篠　木　　亜衣花,前　田　　紗　希,島　倉　　　　都,水　口　　由　紀,寺　島　　美　里,4011,4548,4845,4987,3580,4891, 7.50, 4.29, 5.13, 2.25, 5.49, 2.47, 6.00, 4.29, 5.06, 1.98, 4.69, 3.64
2019-03-07,鳴　門,1,.08,,,.11,.04,,.16,.16,,,,.05,,,,.21,.08,.17,,,,,.21,,,,.14,.24,.16,,,,,.24,,,,.22,.22,.11,.21,,,,.16,,,,.30,.11,.03,,,,,.17,,,.29,.24,,.15,,,,,3,,,6,1,,2,4,,,,1,,,,6,3,5,,,,,1,,,,2,6,5,,,,,2,,,,4,6,1,3,,,,4,,,,6,3,2,,,,,3,,,1,2,,2,,,,,3,,,6,1,,2,4,,,,1,,,,6,3,5,,,,,1,,,,2,6,5,,,,,2,,,,4,6,1,3,,,,4,,,,6,3,2,,,,,3,,,1,5,,2,,,,,7,,,12,11,,2,10,,,,4,,,,1,10,3,,,,,6,,,,5,11,4,,,,,6,,,,6,12,4,11,,,,9,,,,3,7,5,,,,,5,,,10,4,,6,,,,,３,,,３,１,,３,２,,,,４,,,,６,４,５,,,,,１,,,,４,６,６,,,,,３,,,,２,６,１,６,,,,４,,,,６,５,５,,,,,３,,,４,５,,４,,,,,0.14,0.17,0.20,0.17,0.13,0.19, 37, 66, 63, 59, 52, 64, 41.75, 30.15, 35.71, 35.42, 29.57, 34.36, 56.19, 49.25, 51.53, 52.60, 48.92, 44.62, 39, 16, 79, 69, 23, 71, 35.29, 35.53, 36.60, 29.10, 32.07, 34.54, 52.94, 56.35, 52.58, 47.62, 46.20, 48.45,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,36.84,32.00,17.14, 0.00,10.00, 9.09,44.36,31.40,22.52,35.35,21.52,20.43,68.42,60.00,42.86,33.33,40.00,39.39,66.17,49.59,39.64,52.53,39.24,36.56,鳥居塚　　孝　博,森　　　　智　也,井　川　　真　人,福　田　　宗　平,鈴　谷　　一　平,中　西　　宏　文,3686,4633,3585,4710,4877,3123, 6.34, 5.44, 4.37, 4.17, 4.70, 4.18, 6.35, 5.15, 4.51, 5.21, 4.19, 4.22
2019-03-07,丸　亀,1,.21,,,,.20,.08,.12,.07,,,,.29,,,,.24,.17,.13,,,,,.20,,,,.12,.13,.26,,,,,.39,,,.13,.16,,.15,.15,,,,.11,,,,.11,.22,.09,,,,,.32,,,,.02,.17,.25,,,,,2,,,,3,5,5,4,,,,1,,,,6,5,3,,,,,1,,,,2,4,5,,,,,4,,,6,5,,5,5,,,,1,,,,4,3,6,,,,,6,,,,6,6,6,,,,,2,,,,3,5,6,4,,,,1,,,,6,4,3,,,,,1,,,,2,4,5,,,,,4,,,6,5,,6,5,,,,1,,,,4,3,6,,,,,6,,,,5,6,6,,,,,8,,,,5,12,4,9,,,,3,,,,5,10,6,,,,,2,,,,3,7,6,,,,,1,,,8,7,,2,9,,,,9,,,,2,8,7,,,,,1,,,,3,8,5,,,,,３,,,,１,５,３,１,,,,１,,,,６,４,１,,,,,１,,,,３,１,４,,,,,５,,,６,６,,５,３,,,,１,,,,１,６,６,,,,,６,,,,６,４,６,,,,,0.16,0.15,0.18,0.16,0.17,0.30, 60, 65, 53, 56, 57, 58, 32.06, 30.23, 39.44, 38.28, 34.78, 35.29, 47.33, 46.51, 54.93, 50.00, 50.72, 51.47, 65, 36,  1, 50, 32, 10, 50.00, 28.13, 25.42, 45.31, 21.05, 21.05, 64.29, 43.75, 49.15, 62.50, 42.11, 29.82,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,41.99, 0.00,20.22, 0.00,21.05, 0.00,39.45,15.87,33.33, 3.57,21.43, 3.33,60.22, 0.00,35.96, 0.00,31.58, 0.00,59.63,30.16,54.55, 5.36,30.36, 3.33,竹　田　　和　哉,尾　上　　雅　也,木　谷　　賢　太,梶　山　　涼　斗,五十嵐　　一　聡,河　野　　主　樹,4776,4953,4931,5014,4777,5004, 5.91, 0.00, 4.15, 1.93, 4.05, 0.00, 5.91, 3.84, 5.52, 2.05, 3.80, 1.97
2019-03-07,児　島,1,.17,,,,.10,,,,,,,.11,,,.18,.13,,,,,,,.20,,,,.19,.17,,,,,,.27,,,,.19,,,,,,,.07,,,,.10,.16,,,,,,.16,,,.18,.24,,,,,,,6,,,,5,,,,,,,5,,,3,6,,,,,,,2,,,,1,4,,,,,,3,,,,2,,,,,,,4,,,,2,1,,,,,,5,,,2,3,,,,,,,6,,,,5,,,,,,,5,,,3,6,,,,,,,2,,,,1,4,,,,,,3,,,,2,,,,,,,4,,,,2,1,,,,,,5,,,2,3,,,,,,,8,,,,2,,,,,,,4,,,8,1,,,,,,,2,,,,5,9,,,,,,5,,,,5,,,,,,,12,,,,2,10,,,,,,1,,,10,3,,,,,,,５,,,,２,,,,,,,５,,,３,３,,,,,,,４,,,,５,３,,,,,,５,,,,６,,,,,,,６,,,,４,１,,,,,,６,,,２,６,,,,,,,0.17,0.17,0.18,0.18,0.17,0.20, 21, 59, 34, 28, 60, 27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 60, 69, 46, 66, 30, 33, 35.90, 28.21, 34.21, 53.85, 43.24, 21.62, 51.28, 56.41, 47.37, 76.92, 62.16, 32.43,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 7.14,44.44,50.00, 0.00,50.00, 0.00,28.00,36.52,34.94,22.64,53.64,33.06,14.29,44.44,70.00, 0.00,71.67, 0.00,48.00,46.96,59.04,32.08,66.36,52.07,新　田　　有　理,佐々木　　裕　美,樋　口　　由加里,森　田　　太　陽,守　屋　　美　穂,津　田　　裕　絵,4870,4045,4501,4849,4482,4443, 2.89, 6.67, 6.88, 1.38, 6.98, 0.00, 5.04, 5.15, 5.59, 4.23, 6.88, 5.42
2019-03-07,宮　島,1,.05,,,,.19,.23,.18,,.06,.15,,.18,,,.10,.21,,.18,.23,.22,,,.15,,,.10,.09,,.22,,.17,.32,,.13,,,,.20,.20,.15,.09,.19,,,.16,,,,.36,,.20,.12,.11,.18,,.15,,,,.18,.35,.17,.15,.19,,,2,,,,3,1,5,,2,6,,5,,,1,4,,5,6,4,,,2,,,3,6,,5,,5,1,,3,,,,5,2,1,5,6,,,6,,,,6,,6,4,4,6,,5,,,,1,6,2,6,3,,,2,,,,5,1,4,,2,6,,5,,,1,3,,4,6,4,,,2,,,3,6,,5,,5,1,,3,,,,4,2,1,5,6,,,6,,,,6,,6,4,4,6,,5,,,,1,4,2,6,3,,,8,,,,3,9,11,,3,10,,2,,,7,3,,4,8,4,,,1,,,7,11,,1,,1,8,,5,,,,3,11,3,9,1,,,9,,,,3,,2,7,3,9,,5,,,,3,8,1,9,10,,,１,,,,５,２,５,,２,４,,４,,,３,６,,６,６,６,,,２,,,４,２,,４,,２,６,,１,,,,４,４,２,６,４,,,６,,,,３,,２,転,５,６,,５,,,,１,５,２,３,３,,,0.16,0.19,0.18,0.17,0.18,0.20, 36, 57, 70, 61, 23, 51, 31.90, 37.76, 40.35, 34.23, 34.21, 45.36, 49.14, 54.08, 71.05, 47.75, 48.25, 61.86, 49, 22, 71, 45, 26, 15, 27.93, 29.57, 30.84, 34.51, 29.36, 28.57, 47.75, 45.22, 42.06, 53.98, 45.87, 47.96,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,41.76,45.45,23.08,29.63,12.50,16.67,40.71,27.37,21.35,35.38,16.18, 7.32,57.14,72.73,30.77,50.00,12.50,33.33,63.72,44.21,41.57,53.85,26.47,24.39,亀　本　　勇　樹,山　崎　　聖　司,岩　川　　仁　士,岸　本　　　　隆,畑　　　　竜　生,坂　口　　明　義,3212,3812,4489,3930,4962,4309, 5.87, 6.27, 4.27, 5.20, 2.38, 3.67, 5.90, 4.53, 4.56, 5.40, 3.51, 3.46
2019-03-07,徳　山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.17,0.20,0.16,0.17, 24, 25, 49, 72, 12, 61, 30.36, 33.93, 41.51, 32.00, 33.90, 31.03, 42.86, 57.14, 58.49, 48.00, 54.24, 41.38, 24, 13, 16, 32, 72, 34, 32.34, 36.08, 30.86, 31.46, 35.02, 41.97, 49.25, 54.12, 48.57, 48.36, 53.00, 57.51,F0,F1,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,44.23,18.60, 0.00,40.00,28.89, 3.57,46.46,14.67,20.90,27.93,27.06, 1.47,73.08,32.56, 0.00,70.00,60.00, 3.57,65.66,26.67,37.31,42.34,38.82, 8.82,妹　尾　　忠　幸,坂　野　　泰　章,野　田　　貴　博,菅　沼　　佳　昭,木　場　　雄二郎,高　木　　圭　大,4089,3636,3365,3922,4158,5011, 6.58, 3.95, 0.00, 6.60, 5.49, 1.68, 6.49, 3.67, 4.19, 4.50, 4.51, 1.91
2019-03-07,若　松,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.20,0.17,0.20,0.20,0.16, 22, 25, 31, 15, 66, 56, 35.51, 32.03, 41.35, 31.72, 25.19, 24.83, 54.35, 47.66, 64.66, 46.21, 45.19, 44.30, 22, 23, 53, 43, 59, 24, 53.33, 34.43, 33.33, 42.19, 26.32, 30.77, 63.33, 49.18, 48.89, 70.31, 47.37, 55.38,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,36.84,12.00,11.76, 0.00, 5.56,30.77,27.93,16.39,21.21, 0.00, 7.69,28.40,47.37,24.00,19.61, 0.00,16.67,57.69,47.75,24.59,41.41, 6.82,21.79,44.44,松　尾　　宣　邦,安　東　　　　将,溝　口　　海義也,山　下　　夏　鈴,大古場　　　　貴,向　　　　達　哉,3434,3695,4958,5013,3926,3725, 5.58, 3.44, 3.03, 0.00, 3.28, 5.50, 4.78, 3.79, 4.64, 1.89, 3.46, 4.65
