boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 13, 15, 27, 23, 45, 17, 43.41, 31.47, 30.88, 37.91, 35.75, 31.44, 62.44, 49.75, 45.10, 56.87, 52.33, 47.42,2019-03-11, 61, 68, 50, 49, 33, 60, 43.19, 31.28, 27.66, 33.33, 30.48, 33.66, 58.22, 49.23, 46.81, 52.17, 46.52, 54.15,1,江戸川
 18, 50, 26, 34, 38, 40, 24.54, 38.26, 35.80, 26.11, 42.48, 30.26, 46.01, 53.02, 53.70, 43.31, 63.40, 48.03,2019-03-11, 55, 15, 74, 69, 68, 39, 34.81, 35.98, 38.51, 31.88, 33.96, 31.25, 44.94, 55.49, 56.52, 48.13, 53.46, 45.00,1,平和島
 71, 16, 53, 56, 28, 36, 38.61, 39.60, 23.46, 22.35, 40.70, 40.78, 59.41, 59.41, 45.68, 32.94, 55.81, 52.43,2019-03-11, 38, 63, 48,  6, 10, 24, 32.34, 38.97, 45.21, 37.02, 32.72, 36.18, 44.28, 57.75, 62.10, 53.85, 52.53, 53.77,1,浜名湖
 67, 40, 30, 61, 45, 49, 21.90, 26.88, 30.61, 44.44, 35.00, 31.96, 40.95, 43.01, 48.98, 56.57, 62.50, 49.48,2019-03-11, 33, 36, 54, 73, 39, 40, 17.35, 29.03, 43.52, 37.37, 36.94, 38.74, 29.59, 49.46, 65.74, 59.60, 51.35, 54.05,1,　津　
 57, 61, 38, 58, 44, 62, 37.21, 48.36, 39.07, 29.38, 43.96, 28.17, 56.28, 63.85, 58.60, 48.34, 60.39, 45.07,2019-03-11, 29, 52, 54, 60, 13, 20, 27.41, 44.74, 32.13, 30.43, 36.91, 36.21, 42.64, 65.35, 52.94, 51.74, 47.21, 57.20,1,三　国
 68, 28, 13, 33, 21, 37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-11, 19, 21, 27, 33, 14, 37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,住之江
 21, 60, 13, 26, 71, 67, 30.90, 29.95, 32.94, 32.57, 33.67, 32.18, 52.25, 47.72, 50.00, 42.86, 49.49, 58.05,2019-03-11, 64, 13, 16, 39, 27, 10, 37.44, 28.72, 28.11, 28.65, 31.86, 35.14, 57.64, 44.62, 45.95, 41.08, 44.12, 53.51,1,尼　崎
 69, 52, 19, 23, 37, 68, 31.15, 23.33, 48.00, 40.32, 22.92, 26.32, 52.46, 43.33, 52.00, 53.23, 45.83, 42.11,2019-03-11, 61, 17, 15, 58, 20, 21, 31.31, 38.10, 25.84, 37.63, 38.83, 41.12, 51.01, 55.71, 44.02, 58.06, 59.22, 54.31,1,徳　山
 40, 38, 18, 28, 22, 52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-03-11, 37, 49, 22, 53, 34, 40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,下　関
 52, 32, 22, 15, 56, 16, 41.96, 26.90, 35.51, 31.72, 24.83, 37.50, 55.24, 48.97, 54.35, 46.21, 44.30, 50.69,2019-03-11,  8, 45, 22, 43, 24, 30, 17.65, 26.00, 53.33, 42.19, 30.77, 25.49, 27.45, 42.00, 63.33, 70.31, 55.38, 39.22,1,若　松
