boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 29, 75, 63, 70, 34, 33, 36.54, 24.56, 22.22, 29.82, 33.33, 40.74, 48.08, 43.86, 42.59, 43.86, 53.70, 62.96,2019-02-19, 54, 39, 13, 71, 40, 46, 40.63, 28.57, 38.24, 31.25, 35.29, 35.29, 56.25, 42.86, 50.00, 43.75, 44.12, 52.94,1,桐　生
 48, 21, 25, 53, 52, 54, 28.68, 32.89, 41.46, 29.41, 30.23, 35.83, 44.96, 51.01, 60.37, 54.41, 42.64, 55.83,2019-02-19, 74, 26, 16, 21, 60, 49, 38.19, 47.68, 39.46, 29.05, 30.28, 29.87, 56.94, 59.60, 58.50, 42.57, 46.48, 46.10,1,平和島
 30, 75, 27, 64, 71, 29, 32.61, 41.18, 34.52, 45.88, 41.30, 33.71, 53.26, 56.47, 47.62, 68.24, 64.13, 49.44,2019-02-19, 13, 40, 23, 57, 37, 62, 29.63, 26.16, 45.18, 29.79, 37.67, 37.97, 44.44, 42.44, 60.91, 47.34, 55.81, 52.41,1,浜名湖
 43, 61, 27, 37, 66, 75, 47.86, 35.46, 33.12, 22.95, 36.54, 38.24, 64.29, 45.39, 51.30, 43.44, 60.26, 49.26,2019-02-19, 33,  5, 34, 18, 46, 65, 29.27, 25.00, 15.00, 17.02, 35.42, 30.00, 51.22, 40.00, 40.00, 34.04, 54.17, 40.00,1,常　滑
 69, 70, 31, 47, 62, 35, 31.61, 33.91, 35.09, 34.46, 33.14, 46.78, 48.28, 50.57, 53.22, 53.11, 53.71, 63.16,2019-02-19, 29, 25, 40, 36, 13, 63, 41.44, 32.97, 39.23, 33.33, 30.46, 41.27, 58.56, 51.65, 54.70, 51.61, 44.83, 64.55,1,尼　崎
 65, 34, 20, 57, 35, 38, 32.09, 28.09, 35.36, 35.68, 31.75, 34.62, 49.20, 46.07, 50.28, 54.05, 49.21, 44.51,2019-02-19, 51, 36, 71, 14, 62, 39, 40.51, 29.26, 34.95, 34.22, 32.07, 35.39, 60.00, 42.55, 48.92, 57.22, 42.39, 52.81,1,鳴　門
 15, 18, 14, 61, 22, 16, 40.00, 30.61, 34.69, 37.50, 34.15, 26.00, 60.00, 53.06, 48.98, 45.83, 63.41, 48.00,2019-02-19, 34, 55, 21, 35, 14, 13, 40.12, 48.63, 40.91, 30.81, 39.18, 37.14, 54.65, 67.76, 54.55, 46.97, 56.73, 56.57,1,徳　山
 70, 51, 11, 63, 43, 34, 33.78, 32.13, 29.96, 37.67, 31.22, 42.67, 52.25, 52.49, 42.73, 48.88, 48.87, 53.78,2019-02-19, 42, 60, 25, 30, 23, 18, 26.96, 34.67, 33.05, 37.66, 27.52, 33.33, 36.96, 48.00, 52.54, 53.56, 45.87, 47.22,1,下　関
 22, 68, 15, 56, 71, 57, 32.35, 28.00, 33.09, 48.89, 27.27, 41.54, 50.00, 46.40, 56.62, 64.44, 42.15, 56.15,2019-02-19, 26, 52, 51, 24, 45, 49,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,大　村
 12, 53, 73, 59, 50, 17, 33.93, 22.41, 26.79, 45.10, 23.21, 32.69, 62.50, 39.66, 39.29, 52.94, 48.21, 48.08,2019-02-19, 32, 34, 51, 29, 69, 52, 20.83, 39.29, 44.44, 42.86, 37.93, 24.24, 25.00, 57.14, 59.26, 57.14, 51.72, 36.36,2,桐　生
 60, 61, 39, 44, 58, 68, 33.09, 28.78, 30.99, 37.68, 41.96, 36.30, 46.04, 46.04, 47.18, 50.72, 62.24, 52.59,2019-02-19, 24, 53, 10, 12, 66, 11, 32.39, 48.53, 45.33, 33.56, 30.34, 28.67, 45.77, 69.12, 58.00, 48.32, 41.38, 39.86,2,平和島
 17, 49, 16, 36, 50, 38, 41.94, 39.02, 45.12, 41.49, 25.58, 31.82, 56.99, 56.10, 63.41, 52.13, 41.86, 44.32,2019-02-19, 58, 31, 10, 59, 66,  6, 37.21, 37.19, 34.34, 37.10, 34.21, 38.62, 54.42, 49.25, 53.54, 53.23, 46.84, 53.97,2,浜名湖
 64, 33, 15, 54, 31, 40, 24.80, 21.01, 33.57, 33.10, 36.60, 33.09, 41.60, 38.66, 45.00, 46.48, 49.67, 48.53,2019-02-19, 51,  4, 24, 23, 15, 19, 47.27, 29.27, 35.29, 20.83, 48.89, 26.09, 60.00, 34.15, 54.90, 43.75, 66.67, 32.61,2,常　滑
 17, 21, 73, 77, 18, 23, 40.59, 32.93, 32.18, 29.76, 36.21, 30.57, 65.29, 54.27, 45.98, 44.05, 51.15, 45.22,2019-02-19, 14,  4, 62,  7, 64, 50, 35.45, 36.81, 30.46, 47.25, 38.80, 40.45, 53.97, 60.44, 45.40, 60.44, 57.92, 55.06,2,尼　崎
 66, 61, 11, 21, 22, 77, 29.47, 29.51, 38.59, 37.23, 38.04, 26.47, 48.95, 45.90, 55.98, 57.45, 55.43, 44.71,2019-02-19, 58, 17, 78, 67, 15, 50, 35.38, 32.63, 44.61, 40.21, 46.08, 34.17, 52.31, 51.05, 60.78, 57.22, 63.73, 48.24,2,鳴　門
 66, 58, 30, 50, 25, 57, 23.91, 46.15, 56.10, 36.96, 38.30, 33.33, 43.48, 67.31, 68.29, 47.83, 63.83, 52.38,2019-02-19, 64, 24, 30, 19, 33, 68, 35.79, 34.43, 36.51, 30.65, 33.87, 35.47, 54.21, 50.82, 52.38, 46.77, 47.85, 54.68,2,徳　山
 13, 69, 53, 31, 38, 39, 35.16, 29.86, 39.64, 32.88, 35.16, 30.53, 57.53, 46.61, 55.86, 51.35, 52.51, 50.88,2019-02-19, 68, 55, 51, 20, 61, 28, 37.10, 32.05, 32.86, 37.34, 34.20, 37.90, 53.39, 52.99, 44.29, 52.79, 54.55, 54.79,2,下　関
 51, 61, 37, 16, 69, 35, 26.98, 33.33, 34.33, 34.35, 27.42, 25.98, 46.83, 48.48, 52.24, 55.73, 38.71, 40.94,2019-02-19, 35, 38, 21, 15, 20, 54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,大　村
 30, 23, 19, 60, 15, 44, 25.86, 18.37, 30.36, 27.45, 19.23, 54.55, 48.28, 34.69, 42.86, 37.25, 32.69, 63.64,2019-02-19, 42, 44, 24, 26, 45, 35, 40.00, 24.24, 61.11, 34.62, 52.00, 37.04, 56.67, 39.39, 88.89, 61.54, 68.00, 66.67,3,桐　生
 37, 40, 26, 32, 29, 50, 29.69, 31.85, 35.95, 34.38, 41.50, 35.61, 40.63, 49.63, 54.25, 53.75, 61.22, 51.52,2019-02-19, 52, 33, 22, 35, 45, 46, 40.56, 35.81, 32.21, 40.82, 26.62, 36.23, 60.84, 59.46, 52.35, 57.82, 41.73, 50.72,3,平和島
 44, 21, 65, 72, 67, 51, 34.07, 31.71, 31.91, 38.46, 38.89, 31.91, 48.35, 42.68, 50.00, 56.41, 56.67, 45.74,2019-02-19, 63, 54, 18, 15,  5, 55, 41.71, 35.89, 37.30, 28.16, 30.73, 32.20, 60.80, 52.15, 49.73, 47.13, 43.90, 52.20,3,浜名湖
 18, 19, 26, 56, 42, 44, 32.85, 28.89, 35.71, 38.46, 37.50, 38.41, 48.18, 43.70, 53.25, 50.35, 49.31, 54.97,2019-02-19, 52, 29, 57, 61, 45, 12, 32.73, 23.08, 37.50, 37.21, 52.27,  7.69, 56.36, 43.59, 58.33, 58.14, 63.64, 15.38,3,常　滑
