boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 57, 52, 60, 24, 69, 19, 29.17, 31.75, 27.64, 35.66, 33.86, 35.54, 51.67, 48.41, 41.46, 50.39, 56.69, 52.07,2019-06-02, 39, 68, 17, 37, 66, 59, 26.47, 29.57, 33.33, 54.21, 26.73, 24.72, 39.71, 41.74, 40.86, 71.03, 39.60, 46.07,1,桐　生
 19, 25, 32, 47, 64, 48, 40.11, 28.81, 35.35, 32.42, 33.16, 36.41, 59.32, 43.50, 55.56, 52.20, 55.10, 51.79,2019-06-02, 16,  1, 34, 57, 48, 55, 33.70, 35.05, 33.04, 34.40, 33.48, 40.57, 49.72, 46.91, 52.23, 52.80, 49.34, 56.60,1,戸　田
 62, 67, 37, 13, 68, 14, 31.25, 35.29, 40.00, 37.50, 47.06, 18.75, 50.00, 64.71, 60.00, 50.00, 58.82, 43.75,2019-06-02, 62, 17, 65, 69, 33, 68, 46.67, 33.33, 50.00, 13.33, 41.67, 26.67, 66.67, 33.33, 81.25, 40.00, 58.33, 33.33,1,江戸川
 35, 34, 42, 71, 72, 11, 35.27, 32.67, 37.68, 32.51, 30.80, 30.48, 50.00, 46.53, 49.76, 49.75, 49.55, 48.57,2019-06-02, 33, 26,  8, 12, 19, 40, 41.67, 27.36, 35.04, 15.56, 33.33, 42.37, 56.67, 53.77, 49.57, 26.67, 45.37, 61.02,1,常　滑
 66, 46, 17, 60, 51, 19, 41.94,  8.82, 39.39, 14.71, 53.33, 38.24, 54.84, 23.53, 63.64, 29.41, 63.33, 55.88,2019-06-02, 16, 44, 60, 72, 14, 24, 35.48, 22.58, 31.25, 37.93, 53.13, 25.00, 54.84, 38.71, 50.00, 72.41, 75.00, 55.56,1,三　国
 27, 13, 80, 37, 32, 75, 20.59, 32.35, 31.58, 61.11, 25.00, 37.84, 35.29, 58.82, 55.26, 72.22, 27.50, 48.65,2019-06-02, 10, 36, 72, 11, 52, 84, 37.14, 39.47, 16.28, 33.33, 20.00, 26.83, 54.29, 52.63, 27.91, 47.22, 44.44, 41.46,1,住之江
 47, 21, 40, 11, 15,  9, 44.33, 40.51, 30.05, 26.06, 25.00, 28.72, 60.31, 53.33, 46.99, 48.94, 43.48, 47.87,2019-06-02, 49, 45, 62, 61, 44, 11, 40.87, 42.74, 30.36, 19.42, 22.41, 27.93, 58.26, 53.85, 44.64, 37.86, 34.48, 40.54,1,丸　亀
 48, 73, 23, 49, 57, 29, 48.65, 27.78, 42.11, 41.33, 42.67, 38.81, 64.86, 38.89, 59.21, 62.67, 57.33, 52.24,2019-06-02, 18, 19, 62, 50, 28, 16, 30.69, 36.96, 29.52, 39.60, 53.68, 29.81, 49.50, 54.35, 42.86, 63.37, 76.84, 50.96,1,児　島
 36, 57, 17, 47, 27, 56, 32.53, 33.33, 30.57, 40.45, 30.32, 36.75, 50.60, 48.37, 45.86, 56.74, 51.61, 50.00,2019-06-02, 47, 60, 54, 48, 37, 36, 41.61, 37.66, 27.86, 28.39, 35.76, 30.00, 61.74, 51.30, 42.14, 45.16, 51.66, 45.29,1,宮　島
 18, 34, 73, 65, 51, 13, 25.69, 29.73, 41.28, 29.31, 33.63, 34.23, 43.12, 43.24, 50.46, 46.55, 46.90, 53.15,2019-06-02, 60, 13, 19, 17, 57, 66, 11.11, 11.11, 54.55, 80.00, 30.00, 22.22, 22.22, 33.33, 72.73, 80.00, 60.00, 33.33,1,徳　山
