date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-05-22,桐　生,1,.38,,,,,,,,,.29,,,,,,,,,.27,,,,,,,,,.09,,,,,,,,,.19,,,,,,,,,.20,,,,,,,,,5,,,,,,,,,5,,,,,,,,,1,,,,,,,,,2,,,,,,,,,6,,,,,,,,,1,,,,,,,,,5,,,,,,,,,5,,,,,,,,,1,,,,,,,,,2,,,,,,,,,6,,,,,,,,,1,,,,,,,,,2,,,,,,,,,6,,,,,,,,,4,,,,,,,,,10,,,,,,,,,1,,,,,,,,,5,,,,,,,,,２,,,,,,,,,５,,,,,,,,,４,,,,,,,,,２,,,,,,,,,３,,,,,,,,,４,,,,,,,,,0.19,0.17,0.20,0.14,0.18,0.16, 42, 54, 37, 12, 23, 59, 41.03, 36.44, 24.78, 33.04, 31.25, 29.46, 62.39, 51.69, 38.94, 55.65, 46.43, 38.39, 46, 53, 43, 61, 20, 71, 29.00, 28.04, 41.49, 26.79, 29.47, 27.72, 45.00, 50.47, 59.57, 46.43, 45.26, 48.51,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,32.04,25.00, 6.25,43.24, 0.00,24.32,29.81, 0.00,15.00,39.34, 1.59,17.07,56.31,44.12,31.25,59.46, 0.00,37.84,50.00, 0.00,28.33,59.84, 6.35,26.83,寺　本　　昇　平,金　子　　建　二,土井内　　大　助,川　尻　　泰　輔,久　永　　祥　平,坂　野　　泰　章,3947,3480,2907,4175,5023,3636, 5.46, 4.63, 3.81, 6.27, 1.50, 4.43, 5.33, 0.00, 3.53, 6.01, 1.79, 3.52
2019-05-22,平和島,1,.09,.13,.10,,.25,.12,.09,,,.15,,.19,.20,.17,,.15,.15,,.17,,.14,.10,.15,.19,.21,.14,,.12,.16,.25,,.21,,.20,.16,,.08,,.30,,.07,.20,.20,.40,,.08,.19,.10,,.12,.18,.49,,,2,5,3,,1,4,4,,,2,,3,6,5,,1,3,,6,,3,4,6,1,5,2,,5,6,4,,5,,6,6,,6,,6,,6,6,6,6,,2,2,1,,2,2,2,,,2,5,3,,1,4,6,,,2,,3,6,5,,1,4,,6,,3,4,5,1,4,2,,5,6,4,,4,,5,4,,6,,6,,5,6,6,5,,2,3,1,,5,4,2,,,3,10,9,,4,11,9,,,8,,3,7,8,,1,8,,9,,1,9,4,8,2,7,,1,5,3,,3,,3,7,,1,,2,,1,5,1,5,,1,10,6,,2,7,4,,,２,４,３,,４,６,６,,,５,,３,５,６,,３,５,,６,,３,５,６,２,５,３,,５,６,６,,６,,転,６,,６,,６,,４,６,６,６,,４,６,５,,５,６,６,,,0.18,0.17,0.17,0.20,   -,0.21, 64, 50, 68, 43, 21, 38, 30.73, 35.23, 31.22, 34.25, 31.03, 42.78, 47.80, 51.30, 48.68, 49.32, 49.26, 60.31, 26, 12, 75, 30, 52, 33, 41.26, 36.62, 28.43, 30.99, 39.63, 33.01, 54.85, 53.99, 43.65, 48.36, 57.60, 54.55,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,45.10,20.00,60.71, 0.00, 0.00,46.15,31.65,28.93,32.26, 0.00, 0.00,30.21,60.78,33.33,71.43, 0.00, 0.00,53.85,53.16,51.24,48.39, 0.00, 0.00,48.96,萬　　　　正　嗣,松　下　　知　幸,深　川　　和　仁,宮　村　　勇　哉,中　島　　　　航,竹　村　　祥　司,4177,3910,4220,5020,5070,3485, 5.92, 3.80, 7.29, 0.89, 0.00, 5.77, 5.35, 5.06, 5.29, 1.14, 0.00, 5.20
2019-05-22,三　国,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.17,0.17,0.17,0.17,0.24, 40, 71, 47, 46, 37, 32, 24.00, 11.11, 47.83,  7.41, 21.43, 47.62, 56.00, 14.81, 69.57, 18.52, 35.71, 61.90, 37, 24, 39, 63, 58, 42, 34.48, 31.03, 21.43, 50.00, 25.00, 21.43, 44.83, 62.07, 39.29, 72.73, 50.00, 35.71,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,29.41,19.66, 0.00,27.78, 0.00,41.86,23.53,17.59,20.00,30.61,16.48, 0.00,41.18,33.33,13.33,44.44,20.00,62.79,40.20,30.56,36.47,48.98,31.87,江　夏　　　　満,伏　島　　祐　介,信　濃　　由　行,橋　本　　　　明,内　野　　省　一,大　熊　　辰　弥,4136,4815,3620,4835,3666,3855, 0.00, 4.59, 4.18, 3.13, 4.78, 3.00, 6.32, 4.32, 4.02, 4.32, 4.77, 3.93
2019-05-22,児　島,1,.29,.09,.17,,,,,,,.26,,.17,.34,,,,,,.15,.35,.15,,,,,,,.14,.17,.36,,,,,,,.10,,.29,.28,,,,,,.17,.24,.14,,,,,,,2,6,5,,,,,,,6,,2,4,,,,,,4,2,5,,,,,,,3,4,1,,,,,,,6,,6,6,,,,,,1,5,3,,,,,,,2,6,4,,,,,,,6,,2,3,,,,,,4,2,5,,,,,,,3,4,1,,,,,,,6,,5,6,,,,,,1,5,3,,,,,,,3,11,5,,,,,,,4,,2,7,,,,,,2,9,6,,,,,,,1,6,3,,,,,,,6,,3,9,,,,,,2,10,9,,,,,,,４,６,１,,,,,,,６,,６,６,,,,,,４,４,６,,,,,,,４,５,４,,,,,,,６,,２,３,,,,,,３,４,２,,,,,,,0.19,0.17,0.17,0.20,   -,0.20, 23, 58, 70, 66, 48, 38, 43.28, 19.15, 16.36, 20.51, 52.24, 37.50, 61.19, 38.30, 30.91, 33.33, 68.66, 50.00, 46, 13, 30, 34, 51, 15, 26.88, 27.37, 32.93, 35.23, 26.88, 39.13, 37.63, 41.05, 54.88, 60.23, 48.39, 56.52,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,12.50, 0.00,27.78,30.00, 0.00,11.58,40.00,16.42,25.96,20.19, 3.57,12.50,25.00, 0.00,50.00,60.00, 0.00,26.32,61.00,32.84,36.54,36.54,10.71,25.00,鶴　田　　勇　雄,太　田　　克　哉,高　山　　哲　也,篠　原　　俊　夫,松　井　　友　汰,中　村　　　　格,4607,3560,3122,3187,5049,3879, 3.88, 0.00, 5.11, 5.60, 0.00, 3.47, 5.69, 3.39, 4.17, 4.18, 2.09, 3.74
2019-05-22,宮　島,1,.09,,.21,.19,.23,,,,,.26,,.16,.21,.27,,,,,.13,.12,.12,,.19,.18,,,,.09,.17,.15,,.09,,,,,.10,.14,.18,,.21,.31,,,,.21,,.29,.26,.12,,,,,5,,6,3,2,,,,,3,,3,1,4,,,,,1,4,2,,2,3,,,,6,3,2,,5,,,,,2,5,6,,3,1,,,,3,,1,5,5,,,,,5,,6,3,2,,,,,4,,3,1,5,,,,,1,4,5,,2,6,,,,6,3,2,,5,,,,,2,4,6,,3,1,,,,3,,1,5,4,,,,,8,,6,10,11,,,,,3,,1,6,4,,,,,3,10,4,,2,6,,,,1,8,1,,9,,,,,1,5,4,,2,7,,,,10,,3,9,8,,,,,１,,６,２,５,,,,,６,,１,３,５,,,,,３,５,５,,３,５,,,,５,４,３,,３,,,,,４,４,３,,２,４,,,,６,,３,６,５,,,,,0.18,0.18,0.16,0.17,0.17,0.18, 13, 62, 54, 46, 32, 43, 33.53, 30.67, 40.63, 39.87, 42.57, 36.71, 50.87, 48.00, 60.63, 58.23, 60.14, 55.70, 52, 23, 31, 57, 35, 70, 30.53, 32.70, 33.56, 26.92, 30.61, 26.62, 44.27, 50.31, 44.52, 43.08, 40.82, 46.04,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.84,25.00,35.14,22.22,33.33,17.86,30.37,31.25,41.74,31.63,17.50,21.92,64.86,50.00,43.24,33.33,66.67,46.43,57.78,49.11,57.39,46.94,46.25,36.99,米　田　　隆　弘,大　井　　清　貴,金　子　　良　昭,小　松　　卓　司,横　井　　光　弘,矢　橋　　成　介,3643,4425,3156,4329,3593,3644, 5.97, 5.09, 5.30, 4.56, 5.89, 4.68, 5.53, 4.94, 5.91, 4.88, 4.54, 4.27
2019-05-22,徳　山,1,.18,.34,.11,.18,.27,.12,,,,.07,,.24,.11,.23,.09,,,,.16,.24,.15,,.13,.38,,,,.13,,.17,.12,.07,.44,,,,.19,,.10,.20,.55,,,,,.27,,.23,.29,.20,,,,,1,3,5,4,2,6,,,,1,,5,3,4,6,,,,5,2,1,,4,3,,,,3,,5,1,6,2,,,,6,,3,2,1,,,,,6,,6,6,6,,,,,1,3,5,4,2,6,,,,1,,5,3,4,6,,,,5,2,1,,4,3,,,,3,,5,1,6,2,,,,6,,3,2,1,,,,,6,,6,5,6,,,,,2,8,7,12,2,10,,,,6,,4,11,7,12,,,,4,8,10,,4,10,,,,5,,1,6,2,9,,,,4,,5,11,9,,,,,11,,1,10,6,,,,,２,２,１,２,４,２,,,,１,,３,４,５,５,,,,４,４,２,,４,５,,,,５,,３,１,５,３,,,,５,,６,６,６,,,,,６,,６,６,５,,,,,0.14,0.18,0.15,0.17,0.18,   -, 64, 25, 31, 27, 47, 46, 33.65, 36.45, 31.68, 34.55, 32.43, 37.96, 57.69, 59.81, 48.51, 58.18, 49.55, 58.33, 42, 51, 40, 52, 60, 48, 22.22, 33.33, 30.00, 36.36,  0.00,  0.00, 44.44, 44.44, 50.00, 54.55,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.22, 0.00,39.53,45.45,25.32, 0.00,50.54,30.28,35.83,31.17,20.62, 0.00,44.44, 0.00,48.84,57.58,41.77, 0.00,64.52,46.79,49.17,54.55,31.96, 0.00,野　澤　　大　二,鈴　木　　峻　佑,飯　山　　晃　三,佐　川　　正　道,佐　藤　　駿　介,柳　瀬　　幹　太,3534,4380,3906,3533,4846,5083, 5.22, 0.00, 5.63, 5.85, 4.32, 0.00, 6.39, 4.93, 5.33, 5.31, 3.91, 0.00
2019-05-22,下　関,1,.21,,.30,.11,.17,.19,.24,.17,,.21,.28,.08,,.16,.21,.12,,,.27,.27,.13,,.25,.35,.33,,,.21,,.21,.21,.20,,.18,.19,,.29,,.21,.43,.27,,.26,.19,,.16,,.28,.16,.07,,.14,.20,,4,,1,5,3,2,6,2,,3,5,1,,2,6,3,,,3,6,1,,4,2,5,,,3,,2,5,6,,1,3,,1,,4,3,2,,2,5,,3,,2,4,5,,6,5,,4,,1,5,3,2,6,2,,3,5,1,,2,6,3,,,3,6,1,,4,2,5,,,3,,2,5,6,,1,3,,1,,6,3,2,,2,5,,3,,2,4,5,,6,5,,9,,1,11,6,12,6,10,,2,10,3,,3,11,5,,,1,10,6,,2,7,1,,,4,,5,12,2,,8,12,,2,,1,7,5,,2,6,,7,,1,9,1,,5,9,,５,,１,４,４,２,６,１,,５,５,２,,１,６,２,,,５,６,２,,４,３,５,,,１,,６,６,２,,１,６,,２,,４,６,６,,３,４,,４,,３,６,５,,５,４,,0.19,0.21,0.22,0.18,0.22,0.18, 27, 60, 30, 68, 53, 57, 40.00, 60.53, 26.83, 21.62, 55.26, 24.39, 60.00, 84.21, 46.34, 40.54, 71.05, 39.02, 43, 57, 54, 29, 42, 56, 42.86, 33.33, 31.43, 40.00, 57.89, 32.56, 65.71, 51.11, 40.00, 60.00, 68.42, 48.84,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,46.88,30.00,20.00,36.11,14.29,33.33,37.11,16.67,20.59,25.53, 2.50,13.56,65.63,46.67,45.00,58.33,42.86,33.33,47.42,33.33,40.20,39.36,10.00,22.03,高　橋　　淳　美,安　達　　美　帆,柳　澤　　千　春,大　橋　　栄里佳,長　田　　光　子,清　水　　さくら,3289,3778,3254,4224,3117,4913, 6.22, 4.70, 4.70, 5.61, 4.46, 4.78, 5.05, 3.72, 4.38, 4.52, 2.48, 3.08
2019-05-22,若　松,1,.19,.14,.23,,.31,.33,.16,,,.39,,.23,.29,.31,.21,.23,,,.21,.17,.26,,.37,.22,.27,,,.05,,.07,.08,.21,,.12,.03,,.27,,.09,.26,.20,,.21,.19,,.23,,.16,.09,.25,,.26,.03,,2,5,3,,3,4,4,,,5,,5,2,6,3,1,,,5,2,1,,5,6,3,,,4,,2,6,1,,3,5,,5,,3,2,4,,6,2,,6,,6,5,6,,4,6,,2,5,3,,3,4,4,,,5,,4,2,6,3,1,,,5,2,1,,4,6,3,,,4,,2,6,1,,3,5,,5,,3,2,4,,6,2,,6,,5,4,6,,4,6,,3,7,4,,4,9,2,,,6,,1,9,1,6,3,,,2,9,1,,3,10,5,,,9,,3,12,1,,2,8,,5,,2,6,6,,1,10,,2,,1,8,4,,1,8,,３,６,４,,６,４,５,,,３,,３,６,４,４,５,,,４,３,２,,４,５,３,,,６,,６,６,２,,４,６,,３,,３,転,６,,４,４,,６,,６,６,４,,６,５,,0.20,0.21,0.19,0.14,0.15,0.21, 61, 28, 52, 32, 47, 73, 31.55, 34.09, 39.13, 27.57, 29.26, 33.33, 51.87, 50.00, 51.09, 47.03, 51.60, 49.18, 57, 30, 31, 29, 21,  6, 29.27, 26.51, 38.83, 32.41, 32.71, 37.86, 48.78, 39.76, 55.34, 48.15, 57.94, 54.37,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 9.09,23.53,20.00, 0.00, 0.00, 0.00,19.05,23.53,16.67,27.71,14.44, 3.49,18.18,23.53,26.67, 0.00, 0.00, 0.00,34.92,40.00,29.17,45.78,22.22, 9.30,富　永　　　　茂,栗　原　　謙　治,齋　藤　　　　篤,鈴　木　　成　美,石　田　　貴　洋,来　田　　衣　織,3491,3419,4194,4244,5005,5003, 3.36, 4.29, 3.47, 0.00, 0.00, 0.00, 3.76, 4.61, 3.74, 4.90, 3.76, 2.14
2019-05-22,福　岡,1,.05,.14,,,,,,,,.08,,,,,,,,,.14,,,,,,,,,.09,,,,,,,,,.24,,,,,,,,,.08,,,,,,,,,2,6,,,,,,,,1,,,,,,,,,6,,,,,,,,,6,,,,,,,,,6,,,,,,,,,2,,,,,,,,,2,6,,,,,,,,1,,,,,,,,,6,,,,,,,,,6,,,,,,,,,6,,,,,,,,,2,,,,,,,,,3,11,,,,,,,,10,,,,,,,,,4,,,,,,,,,8,,,,,,,,,5,,,,,,,,,7,,,,,,,,,２,６,,,,,,,,１,,,,,,,,,２,,,,,,,,,４,,,,,,,,,６,,,,,,,,,２,,,,,,,,,0.17,0.15,0.13,0.13,0.16,0.15,162,153,129,116,145,158, 34.48, 29.05, 42.13, 30.25, 29.12, 31.28, 51.72, 43.58, 58.43, 46.91, 46.70, 48.60, 55, 17, 46, 65, 66, 37, 38.71, 37.36, 35.71, 28.65, 37.06, 48.82, 56.68, 51.15, 53.57, 46.35, 51.76, 59.41,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,46.43,72.00,31.58,65.00,25.00,56.63,52.83,55.63,36.45,62.14,59.26,52.46,71.43,76.00,42.11,75.00,50.00,72.29,73.58,76.06,57.01,71.43,73.33,68.85,今　垣　　光太郎,田　中　　信一郎,関　　　　浩　哉,徳　増　　秀　樹,平　尾　　崇　典,篠　崎　　仁　志,3388,3556,4851,3744,3822,4477, 7.29, 8.48, 5.11, 7.88, 5.00, 7.49, 7.42, 7.30, 6.26, 7.44, 7.36, 7.26
2019-05-22,大　村,1,.21,,,,,,,,,.09,,,,,,,,,.19,.25,,,,,,,,.19,,,,,,,,,.25,,,,,,,,,.11,,,,,,,,,6,,,,,,,,,3,,,,,,,,,5,6,,,,,,,,4,,,,,,,,,2,,,,,,,,,6,,,,,,,,,6,,,,,,,,,3,,,,,,,,,5,6,,,,,,,,4,,,,,,,,,2,,,,,,,,,5,,,,,,,,,1,,,,,,,,,8,,,,,,,,,1,5,,,,,,,,1,,,,,,,,,6,,,,,,,,,3,,,,,,,,,２,,,,,,,,,２,,,,,,,,,転,６,,,,,,,,５,,,,,,,,,６,,,,,,,,,６,,,,,,,,,0.16,0.12,0.23,0.17,0.16,0.17, 53, 61, 59, 64, 49, 75, 28.40, 33.69, 37.20, 29.81, 27.39, 34.63, 46.30, 49.20, 54.59, 47.83, 48.41, 52.20, 23, 69, 61, 67, 13, 35, 47.54, 27.87, 35.71, 54.24, 33.33, 18.18, 67.21, 52.46, 48.21, 69.49, 47.37, 36.36,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.00,10.00,22.22, 4.69,22.22,18.75, 6.82,27.71, 6.58, 1.33,23.33,18.10,40.00,20.00,33.33, 6.25,33.33,18.75,20.45,42.17,18.42, 5.33,42.22,26.67,山　戸　　信　二,岡　部　　大　輝,森　下　　愛　梨,高　木　　圭　大,宮　田　　政　勝,井　本　　昌　也,4747,4883,4984,5011,3734,4985, 4.36, 3.70, 4.44, 1.88, 4.56, 3.44, 3.02, 4.61, 2.88, 1.77, 4.42, 3.84
