boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 14, 15, 55, 47, 17, 49, 37.21, 36.36, 37.93, 19.23, 34.55, 45.45, 53.49, 60.00, 48.28, 36.54, 47.27, 58.18,2019-01-06, 44, 57, 49, 37, 22, 29, 35.40, 30.82, 25.95, 41.18, 40.63, 47.27, 57.14, 47.80, 40.51, 58.29, 54.38, 66.06,2,浜名湖
 13, 15, 69, 25, 70, 60, 37.89, 34.93, 33.09, 36.03, 29.52, 38.19, 59.63, 54.11, 50.74, 50.74, 48.57, 52.78,2019-01-06, 24, 12, 29, 28, 31, 69, 30.22, 38.84, 34.06, 31.03, 30.13, 34.92, 48.92, 52.89, 46.38, 44.83, 46.79, 53.97,2,蒲　郡
 17, 65, 44, 51, 59, 32, 36.46, 32.77, 40.00, 38.66, 26.55, 30.48, 46.88, 55.46, 58.26, 57.98, 48.67, 50.48,2019-01-06, 64, 50, 44,  3,  9,  6, 53.33, 27.78,  0.00, 22.22, 20.00, 33.33, 80.00, 50.00, 16.67, 22.22, 26.67, 33.33,2,常　滑
 20, 28, 40, 21, 22, 46, 32.00, 22.29, 38.41, 42.61, 44.83, 37.36, 45.14, 36.94, 53.05, 60.23, 61.49, 50.00,2019-01-06, 64, 14, 31, 67, 35, 34, 36.52, 32.79, 48.19, 31.87, 29.44, 35.33, 55.06, 52.46, 62.65, 46.15, 51.11, 51.09,2,三　国
 71, 31, 15, 27, 11, 24, 28.89, 34.81, 36.50, 32.35, 26.77, 31.25, 40.74, 48.15, 51.09, 47.79, 40.94, 54.69,2019-01-06, 54, 63, 61, 57, 60, 43, 39.74, 33.56, 41.14, 38.24, 31.97, 45.95, 53.64, 57.53, 55.70, 54.41, 44.90, 62.84,2,びわこ
 84, 35, 53, 77, 92, 52, 42.86, 21.68, 37.31, 30.57, 32.68, 37.41, 54.14, 34.27, 58.21, 49.68, 54.90, 56.12,2019-01-06, 67, 13, 80, 30, 24, 33, 38.82, 37.65, 36.90, 30.12, 39.86, 37.50, 63.82, 54.32, 52.38, 50.00, 61.54, 54.61,2,住之江
 18, 46, 60, 39, 54, 17, 38.36, 19.86, 29.41, 26.45, 42.14, 43.05, 53.42, 39.73, 47.71, 43.87, 60.71, 66.89,2019-01-06, 47, 49, 29, 38, 27, 14, 37.42, 32.28, 41.72, 40.76, 29.87, 36.42, 47.74, 50.63, 60.26, 58.60, 43.51, 51.85,2,尼　崎
 76, 74, 59, 66, 79, 75, 35.71, 34.90, 36.77, 31.21, 31.58, 41.89, 51.95, 51.01, 52.90, 50.96, 55.92, 59.46,2019-01-06, 52, 53, 37, 50, 67, 73, 25.00, 33.77, 24.44, 33.75, 41.40, 33.78, 45.51, 46.10, 38.52, 46.88, 58.60, 49.32,2,鳴　門
 20, 69, 60, 44, 18, 16, 34.48, 35.29, 29.71, 29.77, 26.81, 32.86, 48.28, 51.96, 47.10, 48.09, 50.72, 47.14,2019-01-06, 53, 32, 28, 58, 29, 67, 39.75, 33.60, 41.63, 35.15, 30.33, 32.78, 54.10, 48.99, 60.41, 48.54, 41.80, 50.62,2,児　島
 29, 61, 38, 28, 30, 60, 33.80, 40.98, 29.58, 26.87, 44.78, 40.28, 50.70, 54.10, 53.52, 47.76, 61.19, 59.72,2019-01-06, 43, 48, 58, 38, 14, 33, 51.47, 34.25, 27.87, 30.30, 33.33, 32.84, 66.18, 56.16, 42.62, 45.45, 44.44, 50.75,2,宮　島
 59, 48, 46, 37, 13, 66, 24.21, 34.38, 25.13, 32.16, 33.17, 30.81, 45.26, 52.08, 46.07, 45.23, 55.78, 46.49,2019-01-06, 46, 48, 20, 31, 35, 51, 19.32, 24.76, 39.69, 31.02, 32.47, 30.56, 40.91, 42.72, 56.19, 45.45, 48.97, 40.56,2,下　関
 45, 35, 72, 44, 18, 58, 38.89, 43.55, 33.06, 30.00, 28.91, 22.41, 54.76, 62.10, 48.39, 43.64, 44.53, 37.93,2019-01-06, 44, 27, 48, 60, 32, 38, 68.75, 55.00, 26.83, 27.27, 43.33, 17.24, 84.38, 62.50, 48.78, 30.30, 66.67, 34.48,2,若　松
 44, 24, 23, 20, 30, 19, 46.58, 38.61, 32.52, 33.54, 28.21, 29.76, 61.49, 56.33, 49.69, 46.34, 45.51, 49.40,2019-01-06, 20, 36, 49, 26, 44, 54, 24.19, 39.20, 41.22, 21.62, 41.13, 37.40, 40.32, 51.20, 60.31, 36.94, 60.99, 53.66,2,芦　屋
146,167,120,137,105,102, 34.82, 28.57, 47.15, 42.86, 29.00, 33.94, 53.57, 42.86, 62.60, 53.57, 45.00, 50.46,2019-01-06, 71, 32, 16, 50, 56, 40, 45.13, 36.44, 29.01, 26.09, 38.02, 30.37, 69.03, 56.78, 51.15, 45.22, 50.41, 51.85,2,福　岡
 42, 70, 79, 52, 56, 40, 33.83, 31.43, 39.18, 40.63, 29.91, 35.44, 52.24, 50.00, 52.63, 55.73, 40.19, 52.91,2019-01-06, 16, 49, 65, 33, 27, 15, 36.17, 28.43, 31.87, 16.30, 25.81, 52.38, 60.64, 51.96, 53.85, 34.78, 40.86, 67.86,2,唐　津
 19, 18, 55, 37, 56, 41, 37.96, 35.40, 37.72, 34.29, 48.67, 38.26, 51.85, 53.10, 53.51, 49.52, 65.49, 50.43,2019-01-06, 43, 41, 63, 71, 33, 59, 41.44, 34.02, 28.98, 36.87, 33.72, 30.46, 54.70, 52.06, 44.32, 58.66, 50.58, 43.71,2,大　村
 39, 58, 20, 63, 22, 12, 33.33, 23.53, 50.00, 28.57, 48.15, 37.93, 56.67, 38.24, 73.33, 42.86, 55.56, 65.52,2019-01-06, 68, 40, 63, 61, 59, 18,  0.00, 25.00,  0.00,  0.00,  0.00, 44.44,  0.00, 25.00,  0.00,  0.00,  0.00, 44.44,3,桐　生
 58, 40, 62, 72, 64, 39, 27.88, 37.50, 40.91, 35.64, 29.25, 35.92, 42.31, 53.85, 60.23, 51.49, 47.17, 53.40,2019-01-06,  7, 29, 15, 52, 35, 26, 38.46, 27.54, 42.27, 29.79, 29.33, 37.50, 57.69, 46.38, 58.76, 52.13, 50.67, 61.46,3,戸　田
 45, 25, 33, 37, 20, 11, 34.72, 46.75, 41.03, 32.43, 32.00, 34.53, 51.39, 61.04, 57.05, 49.32, 44.00, 54.68,2019-01-06, 13, 63, 27, 33, 70, 25, 36.49, 32.17, 38.51, 30.82, 32.89, 34.21, 54.05, 44.06, 55.41, 48.63, 53.02, 55.26,3,江戸川
 53, 38, 16, 70, 43, 73, 28.30, 44.07, 29.77, 46.03, 39.20, 33.64, 52.83, 64.41, 43.51, 58.73, 52.80, 47.27,2019-01-06, 10, 11, 74, 70, 69, 75, 47.46, 28.93, 35.65, 35.83, 30.97, 35.00, 59.32, 37.19, 54.78, 49.17, 45.13, 50.00,3,平和島
153,176,162,165,156,163, 39.56, 27.71, 32.63, 27.47, 28.74, 33.33, 59.34, 54.22, 50.53, 48.35, 52.87, 50.00,2019-01-06, 73, 63, 69, 65, 57, 52, 33.03, 27.27, 36.78, 49.49, 42.86, 29.79, 45.87, 39.39, 50.57, 69.70, 62.24, 45.74,3,多摩川
 53, 46, 37, 54, 65, 25, 18.60, 24.53, 28.30, 26.92, 23.21, 33.33, 41.86, 49.06, 49.06, 44.23, 39.29, 49.12,2019-01-06, 35,  6, 59, 62, 48, 20, 41.72, 35.22, 41.33, 40.14, 44.79, 30.00, 60.93, 51.57, 59.33, 53.74, 65.03, 44.29,3,浜名湖
 26, 47, 35, 11, 32, 43, 35.00, 36.57, 36.81, 35.53, 37.09, 39.39, 51.43, 52.24, 54.86, 53.95, 56.29, 56.82,2019-01-06, 14, 70, 77, 51, 61, 36, 39.68, 31.88, 29.41, 29.69, 29.30, 38.06, 61.90, 51.45, 47.06, 43.75, 48.41, 52.99,3,蒲　郡
 69, 48, 31, 50, 61, 39, 29.11, 34.62, 34.19, 31.82, 31.13, 44.74, 39.24, 48.08, 49.57, 44.55, 39.62, 64.04,2019-01-06, 49, 45, 11, 35, 19, 51, 33.33, 55.56, 21.43, 50.00,  7.69, 50.00, 46.67, 61.11, 42.86, 72.22, 15.38, 62.50,3,常　滑
 17, 55, 32, 56, 42, 63, 30.64, 40.80, 33.93, 30.41, 36.00, 25.79, 42.77, 59.20, 50.00, 44.44, 54.29, 37.74,2019-01-06, 70, 15, 23, 27, 54, 11, 36.84, 36.96, 30.77, 33.71, 35.87, 30.73, 49.71, 58.70, 45.56, 54.49, 57.07, 53.63,3,三　国
 56, 29, 58, 37, 18, 57, 40.43, 34.33, 33.85, 35.07, 33.62, 30.60, 61.70, 59.70, 43.85, 51.49, 50.00, 50.00,2019-01-06, 35, 31, 44, 34, 50, 64, 30.53, 35.14, 36.55, 38.97, 37.78, 27.89, 48.85, 52.70, 57.24, 59.56, 54.81, 45.58,3,びわこ
 66, 36, 60, 50, 38, 12, 40.00, 34.44, 32.00, 32.05, 34.01, 34.19, 54.62, 54.30, 52.00, 47.44, 55.78, 49.68,2019-01-06, 64, 55, 11, 57, 62, 38, 38.10, 29.45, 57.96, 38.65, 37.18, 39.31, 51.02, 49.08, 73.89, 53.37, 57.05, 53.10,3,住之江
 52, 56, 33, 29, 41, 77, 16.23, 34.00, 30.88, 34.87, 28.86, 31.58, 29.22, 52.67, 44.85, 52.63, 55.03, 47.37,2019-01-06, 34, 12, 17, 45,  2, 30, 44.87, 39.87, 58.75, 42.45, 43.87, 35.22, 65.38, 49.02, 78.13, 53.96, 58.06, 52.20,3,尼　崎
 64, 51, 58, 36, 32, 16, 37.16, 30.38, 35.95, 29.14, 32.70, 35.48, 48.65, 48.10, 52.94, 48.34, 49.69, 50.97,2019-01-06, 72, 57, 27, 23, 78, 19, 36.49, 31.08, 38.89, 31.97, 45.81, 33.33, 49.32, 47.30, 55.56, 43.54, 60.65, 50.00,3,鳴　門
 37, 51, 17, 42, 50, 61, 31.39, 40.00, 34.30, 35.15, 37.57, 35.41, 45.99, 54.00, 54.65, 54.46, 55.80, 53.59,2019-01-06, 34, 54, 18, 31, 25, 17, 32.79, 39.92, 30.49, 25.12, 29.46, 28.19, 49.18, 60.48, 50.00, 37.67, 41.96, 45.81,3,児　島
 44, 20, 54, 37, 11, 56, 46.55, 32.00, 43.42, 33.33, 44.44, 35.29, 62.07, 52.00, 60.53, 50.67, 57.14, 54.41,2019-01-06, 13, 44, 21, 65, 47, 64, 36.84, 38.75, 36.62, 36.23, 44.83, 30.56, 61.84, 56.25, 54.93, 57.97, 60.34, 51.39,3,宮　島
 19, 23, 61, 50, 30, 18, 39.70, 40.10, 24.60, 39.70, 34.17, 39.90, 56.28, 55.84, 42.78, 52.26, 46.73, 58.08,2019-01-06, 63, 23, 25, 37, 62, 53, 32.02, 24.47, 33.67, 31.66, 30.81, 38.07, 46.63, 39.89, 52.76, 41.71, 46.97, 51.27,3,下　関
 34, 17, 48, 51, 57, 27, 29.20, 22.88, 34.40, 25.69, 29.66, 24.30, 46.02, 42.37, 50.40, 45.87, 50.34, 42.99,2019-01-06, 33,  8,  9, 59, 26, 30, 26.32, 22.22, 26.32, 20.69, 30.00, 25.00, 39.47, 30.56, 39.47, 51.72, 56.67, 35.00,3,若　松
 15, 42, 25, 39, 40, 35, 33.95, 45.57, 26.03, 35.37, 29.70, 37.89, 46.30, 60.76, 45.21, 53.05, 49.70, 60.25,2019-01-06, 38,  1, 45, 50, 19, 24, 47.29, 32.84, 41.26, 29.52, 34.62, 29.71, 63.57, 53.73, 61.54, 48.57, 51.54, 39.86,3,芦　屋
144,117,123,128,107,133, 37.70, 43.22, 33.33, 31.78, 40.57, 28.43, 50.82, 56.78, 53.15, 45.79, 52.83, 45.10,2019-01-06, 69, 41, 68, 24, 28, 27, 46.76, 26.02, 35.38, 28.87, 29.60, 36.43, 58.99, 40.65, 54.62, 43.30, 48.00, 51.16,3,福　岡
 83, 69, 82, 90, 67, 55, 33.17, 42.13, 33.84, 31.78, 36.82, 37.86, 47.80, 56.18, 52.02, 47.20, 47.26, 53.40,2019-01-06, 41, 50, 51, 40, 60, 54, 31.40, 35.62, 41.24, 31.00, 41.11, 35.63, 52.33, 54.79, 62.89, 49.00, 56.67, 50.57,3,唐　津
 40, 34, 23, 73, 17, 72, 30.00, 30.63, 29.36, 31.19, 36.84, 33.91, 53.64, 45.95, 47.71, 46.79, 54.39, 51.30,2019-01-06, 23, 11, 49, 22, 38, 29, 37.23, 41.40, 50.00, 40.68, 29.71, 33.33, 51.06, 58.60, 68.37, 55.93, 46.29, 48.43,3,大　村
 49, 11, 38, 69, 40, 14, 56.67, 66.67, 45.16, 37.14, 37.50, 42.31, 70.00, 81.48, 58.06, 57.14, 50.00, 65.38,2019-01-06, 41, 17, 13, 35, 54, 28,  0.00, 77.78, 14.29, 14.29, 25.00, 28.57, 28.57, 88.89, 42.86, 42.86, 50.00, 28.57,4,桐　生
 31, 71, 41, 50, 19, 55, 40.66, 35.29, 37.63, 40.40, 37.37, 31.73, 57.14, 50.00, 47.31, 49.49, 56.57, 45.19,2019-01-06, 39, 44, 58, 65, 28,  1, 36.36, 29.10, 33.03, 37.11, 47.32, 36.89, 57.27, 46.27, 52.29, 52.58, 70.54, 47.57,4,戸　田
 19, 14, 16, 65, 47, 36, 35.37, 34.67, 31.51, 43.05, 33.33, 35.90, 53.74, 50.00, 50.00, 55.63, 47.71, 53.85,2019-01-06, 20, 40, 49, 23, 14, 67, 33.11, 41.67, 32.48, 30.97, 44.16, 33.58, 51.35, 56.41, 50.96, 48.39, 59.09, 46.72,4,江戸川
 46, 36, 55, 69, 58, 60, 29.73, 26.13, 35.25, 35.94, 42.34, 33.33, 44.14, 40.54, 53.28, 53.13, 65.77, 46.15,2019-01-06, 67, 47, 63, 59, 57, 24, 37.01, 42.02, 28.57, 30.43, 46.90, 32.23, 52.76, 68.91, 50.00, 41.74, 62.83, 45.45,4,平和島
164,141,123,143,144,124, 37.76, 45.74, 27.50, 37.36, 41.30, 35.42, 56.12, 56.38, 50.00, 57.14, 54.35, 48.96,2019-01-06, 18, 60, 71, 41, 32, 23, 41.11, 25.32, 34.00, 41.30, 31.68, 34.21, 57.78, 43.04, 53.00, 54.35, 48.51, 43.42,4,多摩川
 67, 11, 70, 62, 56, 69, 42.86, 41.18, 40.82, 22.73, 30.95, 40.74, 63.27, 58.82, 51.02, 50.00, 47.62, 55.56,2019-01-06, 33, 10, 47, 45, 24, 56, 43.79, 34.59, 25.68, 37.50, 38.30, 30.61, 61.54, 54.72, 48.65, 52.98, 57.45, 45.58,4,浜名湖
 28, 48, 54, 24, 33, 41, 31.58, 33.57, 34.75, 40.58, 39.37, 36.76, 44.74, 54.29, 54.61, 57.25, 51.18, 52.21,2019-01-06, 35, 56, 49, 73, 67, 19, 36.67, 29.73, 29.63, 39.44, 46.48, 50.39, 46.67, 44.59, 46.67, 64.79, 62.68, 66.93,4,蒲　郡
 62, 19, 27, 42, 36, 47, 38.52, 30.69, 35.96, 32.65, 41.74, 44.35, 61.48, 46.53, 53.51, 43.88, 63.48, 59.13,2019-01-06, 31, 47, 52, 54, 63,  2, 25.00, 40.00,  7.14, 58.82, 35.71, 35.29, 33.33, 53.33, 35.71, 76.47, 50.00, 64.71,4,常　滑
 27, 30, 50, 26, 39, 53, 38.01, 43.98, 32.94, 35.06, 38.04, 33.73, 49.71, 60.24, 52.35, 51.15, 54.60, 53.25,2019-01-06, 46, 26, 30, 17, 58, 69, 27.23, 43.68, 45.61, 34.81, 46.51, 33.33, 45.55, 58.05, 62.57, 51.38, 64.53, 52.22,4,三　国
 60, 66, 62, 40, 19, 14, 25.00, 53.03, 21.95, 36.36, 44.44, 24.14, 47.58, 63.64, 36.59, 56.06, 62.96, 47.41,2019-01-06, 21, 67, 48, 56, 51, 25, 36.05, 34.46, 43.26, 32.85, 35.33, 29.73, 54.42, 47.97, 63.12, 56.20, 54.00, 37.84,4,びわこ
 22, 15, 91, 16, 32, 34, 44.00, 31.82, 30.52, 43.33, 36.91, 36.88, 59.20, 48.70, 48.05, 57.50, 51.01, 55.32,2019-01-06, 14, 27, 75, 73, 79, 68, 29.09, 33.54, 34.78, 38.65, 44.17, 42.77, 45.45, 53.05, 60.87, 55.83, 62.58, 52.83,4,住之江
 76, 16, 25, 62, 65, 42, 23.65, 30.26, 35.29, 34.64, 29.23, 30.28, 41.22, 45.39, 52.29, 55.56, 45.38, 41.55,2019-01-06, 57, 42, 54, 53, 43, 15, 30.38, 32.48, 25.66, 31.45, 27.74, 34.42, 43.67, 50.32, 45.39, 50.94, 47.10, 55.84,4,尼　崎
 23, 28, 55, 62, 20, 15, 26.49, 29.73, 23.94, 28.99, 36.18, 41.38, 46.36, 40.54, 43.66, 45.65, 51.97, 56.55,2019-01-06, 68, 77, 75, 16, 60, 28, 32.41, 26.28, 36.30, 37.42, 25.87, 30.77, 48.97, 42.34, 52.74, 58.71, 41.96, 45.51,4,鳴　門
 28, 21, 49, 72, 36, 57, 31.16, 35.51, 34.40, 34.46, 36.55, 27.34, 46.38, 50.20, 48.17, 50.68, 54.62, 42.45,2019-01-06, 55, 60, 62, 68, 26, 65, 34.04, 41.49, 38.91, 35.19, 43.33, 29.66, 54.47, 56.43, 52.72, 55.36, 64.17, 50.00,4,児　島
 15, 65, 19, 27, 72, 63, 48.44, 37.68, 42.62, 30.56, 45.21, 50.94, 64.06, 55.07, 63.93, 52.78, 58.90, 62.26,2019-01-06, 11, 22, 63, 12, 56, 19, 41.79, 30.43, 36.23, 57.33, 36.49, 38.57, 56.72, 42.03, 59.42, 70.67, 55.41, 60.00,4,宮　島
