boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 19, 38, 73, 21, 65, 58, 52.63, 40.00, 48.39, 27.59, 31.71, 51.16, 55.26, 57.14, 58.06, 55.17, 53.66, 69.77,2019-02-07, 59, 23, 66, 48, 57, 72, 27.61, 36.46, 40.21, 23.86, 40.12, 36.17, 44.17, 53.59, 59.26, 37.50, 55.56, 53.19,1,徳　山
 18, 27, 67, 62, 34, 17, 38.68, 31.65, 33.64, 32.87, 42.40, 27.44, 56.60, 49.54, 53.92, 48.15, 53.46, 46.05,2019-02-07, 54, 26, 68, 18, 13, 45, 29.61, 46.12, 38.50, 34.02, 35.48, 30.67, 47.57, 67.96, 55.40, 47.95, 53.00, 45.78,1,下　関
 77, 89, 39, 51, 34, 49, 35.84, 34.21, 25.74, 35.06, 23.74, 36.79, 50.00, 53.95, 42.57, 52.81, 41.92, 53.89,2019-02-07, 43, 61, 28, 48, 11, 14, 44.74, 28.93, 19.28, 32.26, 44.26, 31.58, 58.77, 47.11, 32.53, 48.39, 62.30, 42.98,1,唐　津
 38, 61, 70, 42, 24, 39, 40.38, 31.11, 33.33, 47.92, 40.38, 34.69, 53.85, 53.33, 49.02, 64.58, 55.77, 55.10,2019-02-07, 37, 54, 21, 65, 44, 20, 62.96, 17.39, 30.77, 14.29, 24.00, 33.33, 70.37, 39.13, 42.31, 28.57, 40.00, 40.74,2,桐　生
 17, 21, 34, 60, 45, 62, 32.78, 29.38, 34.09, 35.09, 36.20, 33.53, 48.33, 46.88, 45.45, 53.22, 52.76, 56.47,2019-02-07, 70, 28, 67, 36, 58, 17, 31.98, 45.36, 31.41, 37.70, 25.44, 36.69, 54.07, 61.75, 44.23, 53.01, 46.75, 50.30,2,江戸川
 22, 17, 59, 64, 12, 62, 34.92, 31.78, 40.74, 33.33, 20.97, 39.55, 48.41, 44.96, 59.26, 48.48, 43.55, 60.45,2019-02-07, 12, 29, 57, 55, 69, 13, 34.53, 41.61, 46.48, 35.07, 33.80, 36.57, 50.36, 64.23, 63.38, 44.78, 49.30, 52.24,2,平和島
131,172,185,134,127,137, 30.84, 23.38, 34.62, 21.92, 30.28, 41.12, 47.66, 38.96, 52.88, 36.99, 46.79, 55.14,2019-02-07, 46, 68, 13, 73, 42, 67, 31.67, 34.65, 23.46, 30.47, 16.13, 23.68, 57.50, 51.18, 46.91, 46.09, 24.19, 40.79,2,多摩川
 61, 32, 52, 68, 13, 35, 29.11, 41.18, 54.12, 44.44, 36.14, 25.33, 44.30, 58.82, 69.41, 64.20, 53.01, 49.33,2019-02-07, 13, 51, 47, 32, 63, 54, 30.73, 26.28, 25.29, 18.99, 41.80, 36.68, 44.69, 46.15, 46.55, 35.44, 61.38, 52.26,2,浜名湖
 26, 54, 67, 38, 72, 58, 32.98, 31.22, 33.85, 40.31, 34.76, 28.42, 48.69, 50.79, 50.26, 60.20, 47.06, 47.37,2019-02-07, 70, 15, 28, 38, 45, 37, 36.22, 38.24, 46.00, 33.00, 32.35, 37.16, 49.49, 58.33, 59.00, 48.00, 51.96, 52.75,2,三　国
 28, 44, 43, 46, 47, 51, 38.71, 41.61, 29.49, 35.80, 21.28, 29.14, 51.61, 59.01, 45.51, 50.62, 39.01, 48.34,2019-02-07, 32, 33, 18, 60, 35, 54, 42.13, 34.13, 25.66, 28.90, 30.20, 40.12, 54.49, 47.31, 40.13, 42.20, 47.65, 55.23,2,びわこ
 38, 59, 41, 55, 26, 37, 18.69, 26.13, 24.07, 31.36, 27.52, 32.08, 30.84, 43.24, 37.96, 48.31, 45.87, 52.83,2019-02-07,  7, 11, 39, 41, 32, 45, 32.61, 17.39, 20.93, 53.06, 25.00, 40.82, 47.83, 30.43, 39.53, 73.47, 55.00, 48.98,2,丸　亀
 36, 39, 20, 34, 41, 27, 35.84, 35.61, 35.07, 36.90, 37.32, 37.06, 54.48, 48.86, 47.87, 53.87, 53.52, 58.88,2019-02-07, 12, 71, 17, 37, 20, 45, 45.00, 11.11, 27.78, 19.05, 30.00, 38.10, 60.00, 11.11, 55.56, 47.62, 50.00, 57.14,2,児　島
 60, 68, 32, 45, 59, 23, 37.89, 25.61, 40.00, 20.83, 36.05, 34.94, 54.74, 43.90, 57.65, 44.44, 51.16, 46.99,2019-02-07, 38, 11, 41, 64, 44, 63, 30.59, 34.94, 26.44, 32.26, 37.37, 37.36, 45.88, 51.81, 41.38, 52.69, 52.53, 58.24,2,宮　島
 53, 14, 35, 64, 11, 32, 28.95, 28.95, 29.73, 23.68, 35.56, 35.90, 39.47, 47.37, 40.54, 55.26, 53.33, 53.85,2019-02-07, 52, 43, 25, 19, 13, 12, 31.31, 44.72, 28.21, 29.55, 37.80, 29.59, 51.01, 59.30, 40.38, 46.59, 56.71, 46.75,2,徳　山
 56, 54, 65, 43, 31, 60, 36.57, 34.91, 35.94, 30.99, 33.33, 32.38, 52.78, 51.89, 53.46, 49.30, 51.64, 45.24,2019-02-07, 12, 39, 44, 63, 31, 24, 33.65, 46.15, 30.38, 29.44, 29.58, 38.18, 54.50, 62.02, 47.68, 43.15, 43.66, 55.00,2,下　関
 41, 83, 80, 63, 58, 87, 40.48, 35.27, 37.05, 39.11, 34.86, 40.00, 59.52, 50.00, 51.79, 56.93, 55.05, 58.05,2019-02-07, 64, 42, 68, 29, 41, 47, 33.87, 34.19, 36.79, 39.02, 31.90, 33.90, 54.03, 45.30, 49.06, 60.16, 54.31, 48.31,2,唐　津
 28, 75, 50, 18, 64, 29, 38.78, 22.92, 17.02, 17.65,  8.33, 34.09, 44.90, 41.67, 44.68, 43.14, 20.83, 45.45,2019-02-07, 19, 74, 27, 34, 73, 46, 23.08, 31.58, 25.93, 36.84, 39.13, 30.77, 42.31, 47.37, 51.85, 63.16, 43.48, 50.00,3,桐　生
 61, 53, 54, 47, 19, 58, 32.22, 26.95, 21.74, 35.23, 34.48, 24.34, 51.11, 40.72, 40.99, 48.86, 51.72, 46.05,2019-02-07, 15, 54, 11, 24, 35, 52, 31.36, 27.59, 33.14, 40.96, 35.50, 26.35, 49.70, 45.40, 51.74, 59.04, 51.48, 47.31,3,江戸川
 58, 69, 53, 11, 57, 66, 43.61, 34.69, 29.37, 32.43, 34.31, 34.88, 64.66, 51.70, 54.76, 53.38, 51.09, 48.84,2019-02-07, 68, 16, 15, 47, 30, 51, 36.09, 39.71, 35.86, 40.15, 35.97, 29.85, 54.89, 58.82, 55.17, 66.42, 51.08, 45.52,3,平和島
175,160,163,142,130,179, 36.73, 32.08, 31.82, 20.27, 34.95, 19.70, 53.06, 46.23, 47.27, 31.08, 53.40, 34.85,2019-02-07, 31, 23, 29, 52, 47, 71, 30.17, 33.70, 34.58, 28.95, 36.54, 35.09, 47.41, 42.39, 51.40, 44.74, 50.96, 57.02,3,多摩川
 11, 75, 63, 59, 73, 48, 38.75, 39.19, 34.15, 28.40, 28.00, 36.25, 55.00, 54.05, 63.41, 45.68, 37.33, 57.50,2019-02-07, 35, 48, 20, 28, 33, 40, 40.78, 45.03, 30.18, 30.00, 41.12, 25.47, 59.78, 63.35, 44.38, 47.50, 58.38, 40.37,3,浜名湖
 31, 11, 18, 17, 65, 21, 21.76, 27.04, 24.19, 31.77, 28.07, 41.54, 40.93, 41.84, 41.94, 45.31, 50.88, 58.97,2019-02-07, 17, 67, 19, 51, 26, 57, 31.84, 31.68, 38.71, 43.00, 41.87, 30.50, 47.76, 47.52, 53.76, 60.87, 58.62, 47.00,3,三　国
 52, 55, 24, 11, 23, 63, 30.06, 20.98, 28.37, 24.84, 46.81, 37.11, 47.85, 36.36, 51.77, 39.87, 62.41, 54.09,2019-02-07, 31, 61, 58, 25, 30, 51, 37.29, 37.57, 35.15, 28.92, 32.96, 34.48, 53.11, 50.83, 51.52, 37.95, 50.28, 52.30,3,びわこ
 58, 43, 66,  8, 65, 64, 32.79, 24.79, 37.90, 48.76, 29.73, 37.82, 49.18, 47.86, 50.00, 63.64, 45.95, 57.98,2019-02-07, 10, 25, 29, 49, 47,  1, 20.45, 22.86, 21.62, 42.55, 50.00, 18.42, 27.27, 37.14, 32.43, 55.32, 69.57, 31.58,3,丸　亀
 29, 45, 25, 22, 35, 58, 38.06, 32.93, 33.98, 28.93, 39.78, 31.41, 57.49, 50.90, 48.54, 44.03, 56.88, 50.00,2019-02-07, 55, 33, 24, 53, 62, 43, 38.10, 30.00, 25.00, 26.67, 35.00, 38.10, 61.90, 45.00, 35.00, 26.67, 50.00, 66.67,3,児　島
 71, 53, 40, 36, 46, 37, 29.67, 24.68, 38.04, 31.91, 35.71, 32.58, 49.45, 37.66, 55.43, 50.00, 53.57, 49.44,2019-02-07, 40, 53, 45, 72, 62, 29, 33.70, 27.27, 30.95, 32.98, 32.58, 47.67, 46.74, 44.16, 51.19, 48.94, 44.94, 62.79,3,宮　島
 13, 24, 26, 74, 48, 43, 30.00, 34.38, 41.03, 44.74, 43.90, 16.22, 50.00, 46.88, 48.72, 50.00, 58.54, 29.73,2019-02-07, 47, 64, 11, 22, 15, 56, 29.27, 36.46, 36.08, 40.96, 25.84, 32.30, 46.34, 54.70, 48.10, 57.98, 43.26, 50.31,3,徳　山
 25, 53, 70, 51, 30, 42, 30.10, 39.25, 35.05, 31.46, 32.09, 23.15, 45.92, 55.61, 52.80, 52.11, 44.65, 40.74,2019-02-07, 66, 59, 15, 43, 25, 55, 37.07, 28.83, 36.28, 45.45, 34.21, 31.70, 53.17, 45.95, 55.75, 61.11, 53.51, 51.79,3,下　関
 73, 74, 76, 65, 61, 62, 33.77, 32.89, 31.53, 24.24, 33.48, 29.07, 50.00, 50.44, 49.10, 43.94, 52.17, 46.70,2019-02-07, 17, 20, 26, 13, 49, 46, 46.34, 41.88, 37.93, 29.66, 29.31, 25.89, 65.85, 57.26, 60.34, 50.00, 51.72, 41.07,3,唐　津
 27, 67, 46, 25, 31, 56, 26.00, 22.50, 39.22, 41.67, 33.96, 39.22, 40.00, 37.50, 62.75, 58.33, 50.94, 50.98,2019-02-07, 41, 33, 12, 53, 61, 29, 22.22, 42.11, 36.36, 15.38, 11.11, 42.11, 40.74, 57.89, 72.73, 34.62, 33.33, 52.63,4,桐　生
 68, 15, 27, 10, 51, 35, 33.93, 32.37, 33.52, 31.68, 30.06, 36.53, 48.21, 49.13, 45.45, 48.45, 50.92, 51.50,2019-02-07, 57, 49, 40, 48, 27, 41, 39.01, 34.83, 39.11, 37.02, 41.81, 40.00, 56.59, 53.37, 54.75, 50.83, 58.76, 54.44,4,江戸川
 72, 60, 41, 73, 23, 26, 35.33, 32.03, 35.82, 35.66, 29.32, 37.93, 52.67, 46.09, 52.24, 48.84, 51.88, 55.86,2019-02-07, 33, 44, 21, 50, 43, 19, 36.50, 22.69, 27.74, 36.69, 24.81, 35.21, 59.85, 35.29, 41.61, 53.96, 42.64, 49.30,4,平和島
170,122,151,173,155,158, 24.42, 29.13, 39.45, 32.43, 34.04, 32.38, 44.19, 45.63, 55.05, 39.19, 55.32, 48.57,2019-02-07, 62, 54, 38, 53, 60, 70, 32.00, 33.63, 17.14, 35.59, 23.96, 22.22, 39.00, 48.67, 35.71, 53.39, 43.75, 37.04,4,多摩川
 18, 29, 21, 67, 19, 43, 22.22, 36.59, 31.94, 39.51, 26.03, 30.56, 37.50, 53.66, 41.67, 58.02, 38.36, 54.17,2019-02-07,  8, 27, 11, 10,  1, 30, 40.21, 27.92, 26.09, 34.39, 31.32, 26.86, 52.38, 43.15, 43.48, 53.97, 44.51, 49.14,4,浜名湖
 42, 40, 29, 27, 70, 30, 34.02, 36.90, 32.31, 38.54, 30.05, 43.08, 53.09, 51.87, 53.85, 51.56, 40.93, 60.00,2019-02-07, 20, 68, 35, 66, 59, 31, 37.33, 42.50, 28.64, 37.62, 32.23, 45.08, 57.60, 56.50, 48.06, 58.42, 42.18, 60.10,4,三　国
 41, 29, 57, 31, 30, 17, 32.45, 34.42, 27.15, 36.94, 34.00, 31.17, 49.01, 57.79, 45.70, 51.59, 47.33, 51.30,2019-02-07, 56, 27, 43, 23, 65, 16, 34.81, 31.88, 43.27, 23.45, 41.57, 33.78, 58.23, 46.25, 60.82, 44.83, 60.24, 54.73,4,びわこ
 56, 10, 27, 51, 31,  3, 40.35, 39.13, 37.82, 41.96, 20.17, 32.48, 52.63, 57.39, 53.78, 57.14, 40.34, 49.57,2019-02-07, 46, 12, 36, 37, 30, 35, 50.00, 27.66, 29.79, 37.50, 31.71, 45.65, 58.33, 40.43, 42.55, 56.25, 51.22, 60.87,4,丸　亀
 70, 16, 51, 56, 47, 69, 39.08, 38.80, 38.08, 26.88, 39.34, 34.16, 54.62, 54.10, 51.88, 46.25, 57.38, 50.62,2019-02-07, 69, 58, 27, 67, 54, 68, 30.00, 15.79, 10.00, 36.84, 42.86, 37.50, 65.00, 26.32, 20.00, 47.37, 71.43, 43.75,4,児　島
 26, 19, 22, 15, 28, 52, 30.12, 43.82, 26.97, 40.00, 28.75, 25.00, 43.37, 60.67, 41.57, 55.00, 46.25, 40.22,2019-02-07, 12, 70, 32, 43, 21, 23, 53.26, 30.26, 38.64, 47.56, 40.91, 31.40, 67.39, 48.68, 53.41, 59.76, 57.95, 48.84,4,宮　島
 49, 41, 40, 71, 55, 37, 37.50, 22.22, 35.90, 48.89, 27.78, 29.73, 57.50, 41.67, 53.85, 60.00, 36.11, 56.76,2019-02-07, 63, 26, 53, 62, 70, 69, 33.68, 34.81, 39.06, 39.77, 27.78, 37.64, 51.30, 49.17, 57.81, 62.57, 44.44, 56.18,4,徳　山
 14, 20, 55, 21, 68, 63, 31.16, 35.98, 33.64, 30.14, 24.07, 37.67, 47.91, 48.60, 50.47, 49.32, 43.52, 48.84,2019-02-07, 56, 29, 11, 61, 20, 64, 27.44, 27.18, 36.84, 32.74, 37.78, 25.96, 43.26, 39.81, 52.15, 53.36, 53.78, 39.90,4,下　関
 35, 82, 37, 67, 38, 53, 36.19, 33.93, 32.27, 37.66, 33.48, 41.21, 53.81, 52.23, 46.82, 49.35, 50.68, 60.80,2019-02-07, 22, 15, 44, 45, 58, 63, 25.00, 46.02, 33.93, 29.46, 31.36, 38.33, 48.15, 61.95, 50.00, 44.19, 53.39, 53.33,4,唐　津
 68, 44, 71, 32, 13, 36, 38.00,  0.00, 56.25, 23.53, 25.00, 54.90, 58.00,  0.00, 68.75, 43.14, 41.67, 70.59,2019-02-07, 39, 50, 64, 63, 67, 18, 38.10, 25.00, 20.69, 14.81, 47.37, 28.57, 57.14, 57.14, 41.38, 33.33, 63.16, 46.43,5,桐　生
 49, 56, 28, 11, 30, 64, 20.99, 37.85, 38.04, 35.19, 33.73, 32.93, 40.74, 50.28, 51.63, 54.94, 52.66, 53.29,2019-02-07, 56, 34, 18, 59, 13, 51, 24.39, 42.62, 51.05, 26.83, 36.47, 27.81, 44.51, 59.02, 65.79, 39.63, 54.12, 43.20,5,江戸川
 49, 25, 65, 48, 70, 71, 43.24, 42.86, 28.81, 31.09, 44.37, 28.79, 68.47, 60.39, 42.37, 47.90, 58.45, 46.97,2019-02-07, 31, 20, 59, 40, 73, 71, 27.01, 24.22, 31.11, 15.32, 18.18, 22.06, 45.26, 47.66, 41.48, 32.26, 29.75, 44.85,5,平和島
123,146,154,178,180,143, 30.00, 38.68, 26.03, 21.31, 42.45, 38.39, 53.00, 52.83, 46.58, 39.34, 61.32, 57.14,2019-02-07, 19, 50, 28, 56, 25, 63, 34.88, 17.81, 35.29, 35.35, 22.89, 32.95, 47.29, 45.21, 52.94, 53.54, 42.17, 46.59,5,多摩川
 47, 38, 50, 41, 24, 71, 17.81, 34.18, 25.33, 41.46, 37.97, 37.80, 36.99, 46.84, 42.67, 57.32, 48.10, 60.98,2019-02-07, 59, 31, 50, 18, 55, 44, 38.20, 38.42, 25.00, 38.07, 32.31, 35.79, 54.49, 50.53, 39.38, 49.43, 52.82, 57.89,5,浜名湖
 22, 45, 32, 23, 14, 57, 43.08, 34.59, 31.79, 50.00, 38.12, 37.24, 59.49, 51.35, 50.26, 66.84, 51.93, 55.10,2019-02-07, 22, 52, 11, 64, 27, 48, 27.08, 44.71, 30.10, 36.89, 38.35, 36.00, 43.75, 64.42, 53.40, 55.83, 56.80, 52.50,5,三　国
 26, 60, 50, 62, 59, 66, 43.24, 22.14, 28.93, 26.57, 33.33, 51.95, 62.16, 42.86, 45.91, 42.66, 54.67, 64.29,2019-02-07, 15, 29, 38, 50, 64, 48, 25.58, 39.41, 30.00, 37.82, 26.11, 43.79, 45.93, 61.76, 43.13, 55.13, 43.95, 64.50,5,びわこ
 22,  5, 33,  9,  4,  1, 32.74, 49.58, 32.48, 24.77, 30.43, 30.19, 51.33, 64.71, 52.99, 39.45, 45.22, 44.34,2019-02-07, 33, 28, 31, 40, 26, 38, 31.58, 18.42, 25.00, 32.56, 20.00, 37.25, 63.16, 47.37, 38.89, 51.16, 31.43, 54.90,5,丸　亀
 57, 65, 46, 43, 48, 62, 30.63, 31.65, 32.26, 23.42, 23.75, 30.13, 44.38, 51.38, 49.03, 39.24, 37.50, 42.95,2019-02-07, 36, 21, 26, 22, 50, 16, 50.00, 28.57, 41.67, 25.00, 25.00, 21.05, 55.00, 52.38, 58.33, 50.00, 55.00, 52.63,5,児　島
 11, 30, 67, 41, 47, 38, 38.82, 45.78, 25.33, 33.73, 42.00, 29.07, 52.94, 61.45, 49.33, 49.40, 60.00, 52.33,2019-02-07, 50, 25, 42, 33, 37, 66, 41.18, 27.14, 24.66, 29.27, 39.02, 34.83, 54.12, 40.00, 45.21, 46.34, 57.32, 56.18,5,宮　島
 70, 27, 65, 33, 42, 75, 21.95, 16.22, 31.71, 32.50, 12.50, 30.77, 41.46, 35.14, 53.66, 52.50, 31.25, 41.03,2019-02-07, 20, 68, 57, 55, 54, 39, 40.68, 34.20, 40.12, 47.98, 28.16, 34.52, 62.15, 52.85, 55.56, 67.63, 39.66, 47.21,5,徳　山
 32, 66, 22, 59, 67, 52, 39.91, 28.44, 35.85, 24.40, 33.64, 27.19, 49.08, 43.60, 52.83, 44.02, 53.92, 48.39,2019-02-07, 50, 47, 27, 48, 68, 19, 29.60, 34.50, 32.54, 23.18, 38.50, 32.27, 48.43, 52.84, 50.24, 42.06, 55.40, 50.45,5,下　関
 40, 54, 46, 44, 43, 51, 36.28, 34.68, 28.99, 39.73, 38.03, 35.06, 53.10, 52.70, 46.86, 60.27, 54.93, 52.81,2019-02-07, 21, 59, 60, 39, 23, 48, 25.47, 36.13, 40.50, 31.25, 26.21, 32.26, 50.94, 47.90, 57.02, 43.75, 36.89, 48.39,5,唐　津
 45, 72, 20, 70, 37, 60, 16.28, 26.19, 34.69, 33.33, 25.49, 32.56, 32.56, 52.38, 55.10, 49.02, 39.22, 41.86,2019-02-07, 52, 38, 62, 21, 58, 16, 17.39, 19.05, 20.69, 30.77, 22.22, 28.00, 21.74, 28.57, 24.14, 42.31, 37.04, 44.00,6,桐　生
 57, 66, 59, 16, 17, 23, 31.21, 30.06, 33.33, 32.14, 32.78, 36.46, 47.40, 41.04, 49.71, 51.79, 48.33, 55.25,2019-02-07, 63, 26, 55, 30, 70, 37, 30.95, 27.27, 35.59, 23.29, 31.98, 41.67, 42.26, 37.58, 50.28, 39.73, 54.07, 58.89,6,江戸川
 16, 27, 10, 20, 52, 12, 33.33, 29.13, 25.17, 35.57, 28.81, 20.97, 48.00, 44.88, 43.36, 48.99, 42.37, 43.55,2019-02-07, 10, 26, 35, 39, 24, 69, 46.76, 46.43, 40.15, 27.07, 31.30, 33.80, 60.43, 58.57, 56.93, 40.60, 45.80, 49.30,6,平和島
165,168,156,159,183,148, 24.04, 38.68, 29.63, 41.25, 31.00, 26.51, 46.15, 59.43, 51.85, 53.75, 50.00, 48.19,2019-02-07, 66, 48, 43, 16, 24, 21, 30.91, 42.45, 21.69, 30.00, 26.60, 36.04, 46.36, 65.09, 40.96, 40.00, 42.55, 50.45,6,多摩川
 52, 51, 36, 17, 62, 66, 54.12, 31.33, 44.71, 36.14, 28.17, 36.84, 69.41, 44.58, 56.47, 53.01, 54.93, 57.89,2019-02-07, 47,  5, 38, 56, 53, 62, 25.29, 30.41, 34.48, 31.79, 30.98, 37.29, 46.55, 43.30, 46.55, 47.40, 47.83, 51.98,6,浜名湖
 64, 72, 39, 19, 34, 52, 20.42, 34.76, 34.43, 47.42, 28.21, 36.08, 35.60, 47.06, 50.82, 63.92, 44.62, 54.64,2019-02-07, 61, 45, 58, 46, 16, 32, 37.56, 32.35, 45.50, 29.25, 38.58, 37.56, 55.12, 51.96, 63.50, 48.58, 55.33, 56.56,6,三　国
 37, 16, 12, 64, 44, 45, 36.42, 32.70, 31.88, 37.42, 41.61, 28.39, 54.32, 53.46, 43.75, 53.37, 59.01, 41.29,2019-02-07, 36, 26, 28, 39, 33, 41, 30.18, 24.84, 31.65, 26.28, 34.13, 28.85, 49.70, 34.64, 52.53, 44.23, 47.31, 40.38,6,びわこ
 30, 17, 62, 46, 41,  7, 42.15, 24.77, 33.33, 38.84, 24.07, 25.44, 55.37, 43.12, 51.28, 52.89, 37.96, 43.86,2019-02-07, 51, 13, 57, 27, 39, 64, 36.73, 52.83, 17.78, 41.03, 20.93, 32.43, 59.18, 69.81, 31.11, 56.41, 39.53, 54.05,6,丸　亀
 42, 67, 21, 39, 37, 60, 31.78, 38.82, 34.15, 35.61, 33.15, 28.93, 50.85, 52.94, 51.76, 48.86, 49.44, 45.91,2019-02-07, 63, 57, 49, 71, 64, 32, 25.00, 36.84, 40.00, 11.11, 30.00, 33.33, 45.00, 52.63, 50.00, 11.11, 45.00, 38.89,6,児　島
 21, 12, 63, 34, 61, 16, 35.85, 40.48, 40.00, 33.71, 33.33, 25.00, 55.66, 64.29, 56.25, 48.31, 48.28, 40.63,2019-02-07, 39, 65, 34, 69, 52, 15, 19.67, 35.23, 20.29, 26.87, 27.94, 28.99, 39.34, 56.82, 31.88, 37.31, 44.12, 44.93,6,宮　島
 66, 25, 52, 28, 19, 11, 27.03, 39.47, 28.21, 32.43, 52.63, 35.56, 43.24, 68.42, 58.97, 32.43, 55.26, 53.33,2019-02-07, 58, 61, 45, 16, 59, 13, 39.05, 29.78, 30.14, 29.86, 27.61, 37.80, 59.76, 49.44, 48.80, 48.61, 44.17, 56.71,6,徳　山
 47, 33, 50, 11, 60, 69, 34.72, 34.86, 40.55, 31.05, 32.38, 27.36, 48.15, 53.67, 53.00, 44.29, 45.24, 44.34,2019-02-07, 37, 57, 58, 35, 24, 52, 34.70, 36.92, 28.57, 30.91, 38.18, 52.58, 44.75, 57.48, 47.47, 48.18, 55.00, 68.54,6,下　関
 55, 58, 71, 48, 89, 69, 40.00, 34.86, 26.98, 30.26, 34.21, 42.23, 54.67, 55.05, 42.33, 45.61, 53.95, 55.83,2019-02-07, 67, 41, 66, 18, 61, 52, 25.62, 31.90, 12.90, 28.85, 28.93, 48.51, 50.41, 54.31, 26.88, 42.31, 47.11, 67.33,6,唐　津
