boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 20, 14, 43, 15, 23, 12, 36.62, 28.89, 38.62, 29.23, 31.20, 21.55, 49.30, 44.44, 53.10, 47.69, 55.20, 43.97,2019-01-23, 41, 73, 52, 71, 40, 28, 21.62, 17.70, 41.91, 22.83, 16.38, 35.38, 41.44, 28.32, 63.24, 46.46, 34.48, 49.23,1,平和島
 71, 16, 26, 33, 23, 72, 39.73, 50.68, 31.43, 37.14, 38.67, 42.86, 63.01, 69.86, 47.14, 67.14, 49.33, 62.86,2019-01-23, 37, 52,  8, 24, 36, 57, 38.35, 29.51, 39.46, 35.40, 32.57, 31.28, 56.31, 46.99, 51.35, 52.17, 44.00, 49.72,1,浜名湖
 21, 56, 11, 75, 40, 37, 31.11, 42.94, 32.95, 31.01, 37.35, 37.34, 45.93, 58.76, 52.02, 44.19, 54.22, 55.06,2019-01-23, 45, 63, 19, 53, 31, 70, 34.81, 28.38, 48.91, 27.34, 30.51, 30.38, 56.33, 41.22, 65.69, 46.88, 48.02, 51.27,1,蒲　郡
 59, 71, 25, 43, 56, 47, 39.46, 30.27, 42.31, 23.08, 30.32, 33.33, 54.05, 50.81, 63.74, 37.91, 44.15, 50.79,2019-01-23, 27, 63, 54, 53, 66, 70, 35.90, 30.61, 34.72, 27.98, 38.86, 37.37, 55.38, 41.84, 55.44, 43.45, 60.10, 51.05,1,三　国
 34, 64, 12, 65, 70, 30, 50.98, 39.10, 32.24, 35.76, 25.18, 35.66, 67.97, 55.13, 44.74, 53.64, 40.29, 48.95,2019-01-23, 19, 63, 52, 43, 61, 17, 40.00, 35.03, 20.73, 44.44, 38.15, 35.85, 56.25, 59.24, 34.76, 61.11, 51.45, 45.28,1,びわこ
 70, 24, 15, 28, 33, 77, 35.76, 37.35, 35.15, 46.34, 28.29, 31.25, 50.91, 51.81, 49.09, 63.41, 41.45, 46.25,2019-01-23,  4, 59, 60, 31, 62, 51, 38.73, 36.36, 35.20, 32.37, 30.91, 32.75, 61.27, 50.00, 48.60, 52.02, 46.67, 49.12,1,尼　崎
 38, 54, 12, 31, 64, 63, 31.43, 35.84, 30.82, 30.14, 30.46, 36.87, 50.71, 52.60, 56.85, 45.21, 44.37, 55.05,2019-01-23, 63, 15, 38, 69, 44, 40,  0.00,  0.00, 14.29,  0.00, 11.11, 20.00,  0.00, 22.22, 14.29,  0.00, 11.11, 30.00,1,児　島
 53, 11, 24, 56, 35, 59, 22.73, 42.11, 24.00, 37.21, 22.39, 37.35, 36.36, 55.26, 38.67, 55.81, 46.27, 53.01,2019-01-23, 63, 34, 16, 42, 31, 48, 37.50, 21.67, 32.43, 25.40, 34.57, 31.71, 60.00, 31.67, 52.70, 47.62, 46.91, 52.44,1,宮　島
 47, 34, 46, 43, 26, 74, 26.09, 47.62, 35.48, 20.00, 46.67, 53.33, 39.13, 66.67, 61.29, 25.00, 53.33, 60.00,2019-01-23, 24, 29, 47, 65, 30, 27, 34.16, 30.49, 30.34, 38.29, 37.28, 28.57, 50.31, 43.90, 48.28, 55.43, 53.25, 44.00,1,徳　山
 44, 51, 57, 65, 87, 43, 39.91, 36.20, 32.38, 23.16, 41.54, 38.42, 59.62, 54.75, 46.67, 43.16, 58.97, 56.16,2019-01-23, 48, 28, 11, 16, 61, 37, 31.86, 20.55, 46.43, 41.23, 30.63, 43.30, 46.02, 35.62, 64.29, 63.16, 47.75, 56.70,1,唐　津
 22, 69, 67, 49, 12, 71, 31.53, 27.88, 34.17, 26.47, 23.00, 27.45, 48.65, 39.42, 50.00, 44.12, 39.00, 43.14,2019-01-23, 50, 40, 67, 17, 36, 62, 40.61, 32.64, 34.24, 33.51, 34.85, 42.05, 59.39, 53.89, 47.28, 51.31, 54.04, 60.00,1,大　村
 37, 38, 75, 18, 70, 32, 31.67, 42.74, 20.97, 26.21, 44.53, 35.14, 43.33, 62.10, 35.48, 47.59, 59.12, 54.05,2019-01-23, 20, 75, 70, 45, 18, 25, 25.83, 33.85, 35.11, 27.48, 23.02, 44.70, 50.83, 49.23, 50.38, 43.51, 46.83, 62.88,2,平和島
 54, 40, 27, 57, 37, 44, 28.57, 36.62, 28.13, 44.59, 27.40, 34.72, 42.86, 50.70, 42.19, 62.16, 45.21, 51.39,2019-01-23, 62, 31, 10, 39, 27, 16, 39.29, 37.22, 32.02, 36.09, 29.26, 41.08, 54.17, 49.44, 52.25, 53.25, 44.68, 61.08,2,浜名湖
 36, 28, 77, 25, 39, 38, 37.01, 32.32, 35.14, 34.25, 37.11, 30.00, 57.79, 45.73, 54.73, 50.00, 58.49, 48.18,2019-01-23, 25, 29, 52, 60, 76, 36, 26.19, 36.48, 27.61, 39.16, 33.95, 37.01, 46.83, 48.43, 46.27, 60.14, 55.56, 52.60,2,蒲　郡
 57, 23, 31, 38, 13, 44, 37.63, 49.19, 22.70, 42.25, 35.33, 44.15, 55.38, 67.03, 42.16, 62.03, 51.09, 60.11,2019-01-23, 31, 69, 43, 40, 57, 48, 45.90, 33.84, 32.00, 31.79, 31.77, 36.65, 60.66, 53.03, 50.50, 44.10, 47.92, 52.88,2,三　国
 11, 24, 44, 58, 39, 18, 26.21, 28.57, 43.51, 38.56, 29.66, 32.59, 41.38, 52.14, 59.74, 49.02, 44.14, 48.15,2019-01-23, 62, 64, 23, 57, 25, 37, 34.25, 26.28, 24.64, 36.94, 28.03, 45.24, 46.58, 44.23, 44.93, 54.78, 36.31, 58.33,2,びわこ
 18, 44, 22, 49, 19, 11, 36.97, 39.26, 41.18, 35.19, 25.53, 36.05, 51.52, 58.28, 60.78, 56.17, 39.01, 56.46,2019-01-23, 11, 34, 49, 42, 27, 35, 37.36, 43.60, 35.03, 32.54, 30.81, 32.37, 55.75, 62.79, 51.98, 50.89, 44.19, 49.71,2,尼　崎
 50, 39, 59, 25, 70, 51, 37.13, 36.73, 23.20, 34.95, 38.99, 40.00, 55.94, 49.39, 34.81, 49.46, 53.67, 53.64,2019-01-23, 62, 23, 47, 20, 18, 13,  0.00,  0.00, 30.00, 30.00, 30.00, 11.11,  0.00,  0.00, 50.00, 50.00, 40.00, 11.11,2,児　島
 13, 61, 19, 50, 39, 34, 36.78, 35.06, 43.04, 25.76, 21.54, 35.00, 54.02, 49.35, 62.03, 43.94, 30.77, 47.50,2019-01-23, 51, 64, 17, 32, 38, 39, 32.56, 33.73, 20.59, 39.74, 31.58, 19.61, 53.49, 54.22, 39.71, 55.13, 44.74, 37.25,2,宮　島
 52, 40, 48, 72, 63, 44, 21.05, 24.14, 36.67, 36.67, 15.79, 18.52, 47.37, 44.83, 50.00, 50.00, 31.58, 25.93,2019-01-23, 48, 21, 34, 45, 22, 58, 22.44, 40.52, 36.42, 30.69, 39.08, 39.74, 34.62, 52.29, 51.66, 50.26, 57.47, 60.26,2,徳　山
 61, 40, 39, 71, 70, 35, 33.18, 35.35, 26.56, 27.80, 32.29, 37.81, 52.27, 52.56, 44.27, 43.41, 50.67, 56.22,2019-01-23, 33, 57, 32, 66, 65, 27, 17.27, 34.86, 27.59, 13.25, 30.91, 25.66, 36.36, 50.46, 46.55, 27.71, 49.09, 39.82,2,唐　津
 39, 19, 37, 51, 44, 68, 37.50, 37.29, 33.64, 27.88, 33.60, 29.52, 52.50, 52.54, 48.60, 46.15, 49.60, 46.67,2019-01-23, 59, 32, 71, 19, 65, 73, 29.81, 32.28, 35.83, 40.89, 36.08, 36.18, 44.72, 50.79, 58.29, 59.11, 55.67, 51.76,2,大　村
