boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 20, 19, 73, 64, 40, 52, 34.69, 35.42, 26.53,  8.33, 29.41, 29.41, 55.10, 50.00, 40.82, 20.83, 41.18, 43.14,2019-02-08, 62, 60, 11, 73, 70, 15, 20.69, 21.43, 75.00, 39.13, 30.77, 33.33, 24.14, 42.86, 82.14, 43.48, 50.00, 48.15,1,桐　生
 64, 33, 20, 70, 76, 25, 31.40, 29.66, 30.65, 33.06, 40.54, 27.66, 50.41, 50.85, 50.81, 56.20, 50.45, 42.55,2019-02-08, 55, 18, 33, 23, 50,  8, 42.95, 22.73, 34.62, 32.86, 24.14, 33.61, 59.73, 43.18, 51.54, 47.14, 41.38, 47.54,1,戸　田
 32, 29, 22, 48, 71, 14, 34.62, 42.07, 34.92, 31.09, 28.79, 28.67, 53.21, 62.07, 48.41, 47.90, 46.97, 44.76,2019-02-08, 66, 63, 12, 40, 71, 36, 30.37, 32.88, 34.53, 15.32, 22.06, 25.60, 40.74, 53.42, 50.36, 32.26, 44.85, 36.80,1,平和島
167,153,127,149,151,183, 30.48, 33.03, 30.28, 43.88, 39.45, 31.00, 45.71, 53.21, 46.79, 56.12, 55.05, 50.00,2019-02-08, 39, 26, 42, 51, 38, 24, 35.38, 33.64, 16.13, 21.13, 17.14, 26.60, 60.77, 50.91, 24.19, 26.76, 35.71, 42.55,1,多摩川
 36, 43, 73, 15, 70, 21, 44.71, 30.56, 28.00, 32.91, 38.82, 31.94, 56.47, 54.17, 37.33, 55.70, 47.06, 41.67,2019-02-08, 38, 30, 33, 58,  7, 11, 34.48, 26.86, 41.12, 37.56, 31.90, 26.09, 46.55, 49.14, 58.38, 55.12, 47.24, 43.48,1,浜名湖
 50, 29, 45, 33, 36, 46, 31.28, 38.22, 34.83, 42.04, 37.20, 26.61, 45.81, 54.78, 55.62, 54.14, 56.71, 42.20,2019-02-08, 34, 68, 24, 45, 14, 54, 38.69, 36.65, 30.77, 32.95, 38.51, 36.92, 52.98, 52.80, 49.70, 52.84, 57.76, 53.85,1,蒲　郡
 24, 66, 11, 35, 31, 28, 28.37, 51.95, 24.84, 33.13, 36.94, 38.71, 51.77, 64.29, 39.87, 49.40, 51.59, 51.61,2019-02-08, 58, 48, 25, 37, 23, 32, 35.15, 43.79, 28.92, 45.45, 23.45, 42.13, 51.52, 64.50, 37.95, 58.52, 44.83, 54.49,1,びわこ
  3, 41, 55, 43, 53, 56, 32.48, 24.07, 31.36, 24.79, 41.88, 40.35, 49.57, 37.96, 48.31, 47.86, 55.56, 52.63,2019-02-08, 35, 39, 41, 25, 48, 46, 45.65, 20.93, 53.06, 22.86, 28.57, 50.00, 60.87, 39.53, 73.47, 37.14, 48.98, 58.33,1,丸　亀
 21, 43, 45, 34, 27, 54, 34.15, 23.42, 32.93, 36.90, 37.06, 36.46, 51.76, 39.24, 50.90, 53.87, 58.88, 53.65,2019-02-08, 49, 22, 33, 37, 45, 29, 40.00, 25.00, 30.00, 19.05, 38.10, 35.00, 50.00, 50.00, 45.00, 47.62, 57.14, 50.00,1,児　島
 19, 66, 16, 28, 51, 17, 43.82, 38.37, 25.00, 28.75, 50.00, 22.67, 60.67, 50.00, 40.63, 46.25, 65.38, 40.00,2019-02-08, 70, 67, 15, 21, 20, 17, 30.26, 45.24, 28.99, 40.91, 24.00, 24.36, 48.68, 57.14, 44.93, 57.95, 36.00, 41.03,1,宮　島
 28, 71, 50, 70, 25, 37, 32.43, 48.89, 39.47, 21.95, 39.47, 29.73, 32.43, 60.00, 47.37, 41.46, 68.42, 56.76,2019-02-08, 16, 62, 65, 20, 61, 69, 29.86, 39.77, 37.11, 40.68, 29.78, 37.64, 48.61, 62.57, 55.67, 62.15, 49.44, 56.18,1,徳　山
 63, 14, 70, 17, 67, 11, 37.67, 31.16, 35.05, 27.44, 33.64, 31.05, 48.84, 47.91, 52.80, 46.05, 53.92, 44.29,2019-02-08, 64, 56, 15, 45, 68, 35, 25.96, 27.44, 36.28, 30.67, 38.50, 30.91, 39.90, 43.26, 55.75, 45.78, 55.40, 48.18,1,下　関
 44, 52, 63, 43, 65, 89, 39.73, 38.29, 39.11, 38.03, 24.24, 34.21, 60.27, 53.60, 56.93, 54.93, 43.94, 53.95,2019-02-08, 39, 62, 29, 23, 13, 61, 31.25, 15.31, 39.02, 26.21, 29.66, 28.93, 43.75, 27.55, 60.16, 36.89, 50.00, 47.11,1,唐　津
 72, 57, 36, 39, 53, 51, 26.19, 22.00, 54.90, 34.69, 25.49, 55.10, 52.38, 46.00, 70.59, 55.10, 41.18, 63.27,2019-02-08, 38, 13, 18, 20, 48, 40, 19.05, 34.62, 28.57, 33.33, 47.62, 35.71, 28.57, 50.00, 46.43, 40.74, 80.95, 42.86,2,桐　生
 51, 22, 23, 72, 18, 24, 22.61, 34.17, 37.90, 36.59, 26.67, 38.26, 40.87, 50.00, 55.65, 50.41, 45.00, 47.83,2019-02-08, 13, 43, 31,  9, 57, 49, 27.13, 29.35, 18.92, 42.61, 21.92, 35.00, 43.41, 35.87, 43.24, 52.17, 45.21, 51.88,2,戸　田
 18, 61, 73, 69, 38, 12, 25.49, 30.23, 35.66, 34.69, 41.35, 20.97, 45.75, 48.06, 48.84, 51.70, 61.65, 43.55,2019-02-08, 17, 38, 50, 16, 60, 69, 26.87, 33.58, 36.69, 39.71, 30.00, 33.80, 42.54, 47.45, 53.96, 58.82, 46.43, 49.30,2,平和島
181,178,156,136,165,142, 23.94, 21.31, 29.63, 34.58, 24.04, 20.27, 43.66, 39.34, 51.85, 51.40, 46.15, 31.08,2019-02-08, 35, 56, 43, 20, 66, 52, 26.85, 35.35, 21.69, 22.08, 30.91, 28.95, 47.22, 53.54, 40.96, 38.96, 46.36, 44.74,2,多摩川
 44, 13, 40, 14, 37, 58, 33.33, 36.14, 39.51, 34.72, 24.39, 30.00, 48.15, 53.01, 53.09, 48.61, 41.46, 43.75,2019-02-08, 46, 63, 25, 23, 24, 34, 35.33, 41.80, 34.24, 44.92, 34.12, 36.46, 51.63, 61.38, 58.15, 60.96, 51.18, 60.42,2,浜名湖
 24, 21, 49, 15, 76, 48, 39.16, 32.05, 34.71, 33.33, 28.28, 35.98, 54.82, 45.51, 50.59, 52.30, 48.28, 55.49,2019-02-08, 12, 19, 27, 76, 26, 35, 34.81, 46.10, 46.58, 33.91, 33.15, 36.90, 50.63, 62.34, 63.98, 54.60, 51.38, 48.13,2,蒲　郡
 22, 69, 55, 16, 54, 41, 25.00, 34.94, 20.98, 32.70, 45.39, 32.45, 40.71, 52.41, 36.36, 53.46, 64.47, 49.01,2019-02-08, 66, 24, 61, 26, 30, 56, 25.95, 37.79, 37.57, 24.84, 32.96, 34.81, 39.24, 56.40, 50.83, 34.64, 50.28, 58.23,2,びわこ
 16, 37, 28, 40, 45, 59, 26.72, 32.08, 30.91, 37.61, 40.71, 26.13, 39.66, 52.83, 51.82, 55.05, 61.95, 43.24,2019-02-08,  2, 45, 52,  9, 44, 11, 31.91, 40.82, 44.00, 21.28, 23.40, 17.39, 48.94, 48.98, 66.00, 34.04, 51.06, 30.43,2,丸　亀
 11, 41, 58, 65, 62, 48, 37.02, 37.32, 31.41, 31.65, 30.13, 23.75, 51.93, 53.52, 50.00, 51.38, 42.95, 37.50,2019-02-08, 46, 20, 43, 21, 16, 50, 36.84, 30.00, 38.10, 28.57, 21.05, 25.00, 57.89, 50.00, 66.67, 52.38, 52.63, 55.00,2,児　島
 45, 23, 50, 62, 41, 53, 20.83, 34.94, 26.32, 25.32, 33.73, 24.68, 44.44, 46.99, 43.42, 37.97, 49.40, 37.66,2019-02-08, 64, 63, 49, 14, 33, 53, 32.26, 37.36, 31.40, 29.63, 29.27, 27.27, 52.69, 58.24, 52.33, 39.51, 46.34, 44.16,2,宮　島
 31, 74, 46, 27, 23, 22, 23.53, 44.74, 32.50, 16.22, 42.86, 37.50, 35.29, 50.00, 55.00, 35.14, 52.38, 59.38,2019-02-08, 38, 22, 24, 68, 17, 21, 27.81, 40.96, 34.30, 34.20, 38.12, 41.92, 43.79, 57.98, 50.58, 52.85, 55.80, 53.29,2,徳　山
 31, 65, 22, 47, 30, 23, 33.33, 35.94, 35.85, 34.72, 32.09, 40.19, 51.64, 53.46, 52.83, 48.15, 44.65, 57.01,2019-02-08, 31, 44, 27, 37, 25, 30, 29.58, 30.38, 32.54, 34.70, 34.21, 38.26, 43.66, 47.68, 50.24, 44.75, 53.51, 54.35,2,下　関
 79, 77, 57, 74, 42, 67, 39.11, 35.84, 31.82, 32.89, 35.50, 37.66, 52.48, 50.00, 46.36, 50.44, 53.68, 49.35,2019-02-08, 12, 43, 50, 20, 69, 45, 47.41, 44.74, 40.20, 41.88, 36.44, 29.46, 65.52, 58.77, 58.82, 57.26, 48.31, 44.19,2,唐　津
 30, 12, 74, 61, 75, 71, 27.45, 29.79, 32.00, 31.11, 22.92, 56.25, 47.06, 57.45, 46.00, 53.33, 41.67, 68.75,2019-02-08, 30, 56, 59, 54, 74, 64, 37.50, 40.74, 17.86, 17.39, 31.58, 20.69, 70.83, 48.15, 32.14, 39.13, 47.37, 41.38,3,桐　生
