boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 19, 23, 25, 28, 21, 27, 39.18, 31.96, 40.21, 27.84, 35.79, 27.27, 53.61, 46.39, 55.67, 40.21, 48.42, 41.41,2019-04-24, 20, 50, 32, 67, 41, 36, 27.27, 35.63, 30.86, 45.83, 27.12, 32.97, 44.16, 52.87, 46.91, 62.50, 44.07, 46.15,1,桐　生
 25, 41, 53, 60, 50, 36, 30.67, 34.10, 29.75, 29.03, 34.52, 27.59, 44.00, 46.24, 47.47, 45.81, 44.64, 47.59,2019-04-24, 52,  7, 46, 35, 38, 60, 34.62, 41.28, 32.86, 29.31, 41.28, 31.11, 52.75, 57.56, 55.71, 48.85, 61.05, 49.44,1,戸　田
 46, 51, 31, 35, 19, 54, 32.24, 34.55, 31.98, 31.89, 41.95, 33.74, 48.09, 52.36, 45.69, 52.43, 55.12, 54.60,2019-04-24, 30, 69, 59, 22, 39, 29, 32.12, 31.72, 30.85, 31.77, 29.95, 42.02, 50.26, 48.39, 44.68, 51.56, 43.32, 63.83,1,平和島
 21, 69, 43, 25, 61, 71, 30.48, 33.06, 34.38, 37.07, 40.52, 46.71, 54.29, 51.61, 51.04, 48.28, 54.31, 61.84,2019-04-24, 24, 27, 47, 58, 34, 49, 22.55, 46.09, 25.60, 27.27, 32.00, 29.82, 35.29, 67.97, 43.20, 45.45, 44.00, 48.25,1,　津　
 86, 89, 11, 14, 93, 35, 47.37, 18.75, 37.50,  8.33, 47.06, 20.00, 84.21, 25.00, 43.75, 16.67, 58.82, 40.00,2019-04-24, 59, 61, 23, 84, 66, 11, 33.33,  3.45, 28.57, 20.00, 26.09, 43.75, 33.33, 17.24, 35.71, 25.00, 47.83, 56.25,1,住之江
 32, 12, 52, 14, 23, 50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-04-24, 20, 30, 11, 45, 23, 16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,1,尼　崎
 37, 61, 32, 29, 39, 17, 32.95, 27.63, 33.33, 21.92, 20.93, 31.87, 55.68, 36.84, 46.43, 35.62, 33.72, 50.55,2019-04-24, 55, 11, 34, 32, 42, 12, 45.45, 34.86, 39.83, 29.32, 30.89, 32.17, 63.64, 48.62, 58.44, 44.58, 47.15, 50.43,1,徳　山
 42, 63, 19, 18, 30, 27, 41.82, 36.69, 32.95, 32.53, 41.83, 25.64, 56.97, 56.21, 48.86, 46.99, 54.90, 44.23,2019-04-24, 57, 30, 54, 39, 23, 21, 25.76, 25.37, 33.33, 30.95, 25.84, 34.94, 46.97, 38.81, 52.38, 48.81, 40.45, 59.04,1,若　松
131,141,101,136,138,107, 32.54, 36.09, 28.57, 24.84, 42.35, 47.34, 44.97, 51.48, 47.83, 35.29, 60.00, 63.31,2019-04-24, 51, 26, 36, 18, 22, 57, 35.47, 22.22, 30.05, 32.97, 28.00, 32.90, 53.49, 46.67, 45.36, 49.73, 44.00, 49.03,1,福　岡
 64, 79, 63, 70, 87, 75, 50.00, 41.18, 41.67, 31.25, 58.82, 40.91, 55.56, 58.82, 66.67, 37.50, 70.59, 54.55,2019-04-24, 65, 57, 29, 68, 31, 32, 31.52, 32.92, 32.74, 37.01, 28.03, 26.75, 49.09, 46.58, 52.98, 51.30, 38.64, 42.68,1,唐　津
