boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 50, 32, 60, 21, 31, 22, 38.59, 35.75, 36.60, 28.16, 42.42, 40.38, 53.80, 48.19, 54.12, 45.98, 59.60, 55.77,2019-03-03, 63, 18, 36, 17, 15, 64, 29.89, 48.60, 36.27, 35.60, 31.67, 50.00, 42.39, 63.08, 52.45, 49.74, 50.56, 64.22,1,江戸川
 71, 34, 40, 10, 39, 62, 27.27, 27.52, 30.77, 26.80, 31.79, 39.33, 45.45, 43.62, 48.25, 45.10, 47.68, 60.67,2019-03-03, 75, 44, 38, 29, 65, 47, 33.11, 24.62, 30.77, 43.23, 39.60, 38.71, 49.32, 36.15, 44.87, 66.45, 61.74, 64.52,1,平和島
171,159,132,175,181,185, 47.06, 35.71, 35.90, 34.75, 30.77, 33.91, 59.66, 48.98, 49.57, 50.00, 48.35, 53.91,2019-03-03, 63, 14, 54, 23, 48, 56, 34.91, 39.17, 35.07, 34.82, 40.80, 34.45, 48.11, 52.50, 52.24, 44.64, 62.40, 51.26,1,多摩川
 68, 73, 50, 46, 31, 56, 47.31, 26.97, 25.00, 27.85, 19.72, 25.00, 65.59, 38.20, 43.75, 45.57, 36.62, 34.21,2019-03-03, 38, 33, 65, 41, 62, 28, 32.81, 41.12, 38.54, 34.58, 37.76, 29.82, 45.31, 57.94, 54.63, 53.74, 52.04, 47.25,1,浜名湖
 70, 30, 64, 37, 67, 43, 26.87, 35.56, 27.71, 35.11, 24.72, 37.29, 47.01, 51.11, 46.39, 51.06, 41.57, 54.24,2019-03-03, 29, 65, 77, 56, 13, 20, 37.31, 37.98, 28.65, 30.92, 30.30, 32.96, 51.30, 62.98, 44.79, 45.41, 41.21, 45.25,1,蒲　郡
 40, 45, 75, 55, 35, 64, 33.56, 27.91, 36.62, 34.46, 36.08, 26.09, 48.99, 41.86, 47.18, 53.38, 49.37, 43.48,2019-03-03, 39, 14, 24, 51, 32, 19, 33.33, 23.64, 35.09, 45.90, 26.42, 25.49, 48.15, 43.64, 52.63, 60.66, 43.40, 31.37,1,常　滑
 49, 11, 14, 66, 30, 17, 30.68, 35.96, 31.33, 40.54, 30.34, 35.06, 47.73, 46.07, 50.60, 61.26, 48.31, 50.65,2019-03-03, 29, 57, 25, 20, 67, 58, 32.46, 39.05, 43.40, 37.36, 34.95, 29.25, 49.12, 55.24, 56.60, 54.95, 51.46, 47.17,1,　津　
 47, 13, 27, 31, 59, 72, 32.35, 35.38, 39.15, 23.70, 40.69, 34.63, 49.51, 52.83, 53.77, 42.65, 55.39, 46.34,2019-03-03, 66, 64, 14, 15, 58, 40, 37.74, 36.44, 32.88, 38.84, 45.02, 28.51, 59.91, 54.67, 52.70, 58.93, 63.98, 40.27,1,三　国
 22, 63, 61, 21, 46, 26, 26.45, 37.65, 35.43, 32.54, 34.29, 44.03, 41.29, 54.12, 53.71, 53.25, 48.00, 62.89,2019-03-03, 52, 54, 49, 62, 22, 26, 24.08, 40.11, 33.52, 33.54, 28.98, 24.12, 39.79, 54.40, 50.00, 45.12, 47.16, 33.53,1,びわこ
 88, 90, 82, 93, 23, 65, 36.75, 30.81, 33.89, 33.16, 29.67, 34.29, 53.61, 44.32, 47.22, 52.94, 44.51, 56.00,2019-03-03, 10, 13, 64, 27, 61, 26, 39.02, 36.50, 40.86, 34.65, 33.82, 37.76, 57.07, 52.00, 54.84, 53.47, 51.69, 49.49,1,住之江
 12, 22, 59, 71, 21, 47, 27.06, 44.00, 24.79, 31.72, 32.35, 33.16, 44.71, 61.71, 42.74, 47.85, 54.71, 52.11,2019-03-03, 34, 57, 49, 43, 19, 27, 42.56, 30.43, 38.19, 30.11, 43.75, 30.57, 62.05, 42.39, 54.27, 49.43, 62.50, 43.52,1,尼　崎
 13, 70, 18, 12, 30, 55, 34.75, 40.35, 28.70, 42.72, 39.64, 34.26, 50.00, 71.05, 43.52, 65.05, 55.86, 50.00,2019-03-03, 32, 71, 56, 14, 13, 67, 40.74, 30.84, 36.89, 36.94, 35.51, 48.08, 54.63, 42.06, 59.02, 51.35, 58.88, 59.62,1,宮　島
 15, 30, 51, 59, 65, 26, 41.18, 49.02, 36.54, 38.18, 34.00, 37.50, 64.71, 64.71, 44.23, 56.36, 52.00, 47.92,2019-03-03, 65, 64, 69, 47, 15, 72, 37.74, 35.64, 35.86, 31.61, 26.63, 36.23, 57.08, 54.46, 53.03, 48.28, 44.72, 54.59,1,徳　山
 36, 56, 32, 14, 15, 22, 41.43, 26.62, 25.93, 40.00, 33.33, 37.98, 55.71, 47.48, 49.63, 52.14, 47.41, 56.59,2019-03-03, 60, 31, 59,  4,  3,  8, 32.00, 40.00, 23.40, 20.37, 13.89, 21.43, 38.00, 56.00, 48.94, 33.33, 38.89, 28.57,1,若　松
 67, 23, 31, 14, 44, 63, 40.61, 34.15, 33.82, 35.50, 45.45, 34.95, 57.87, 51.71, 52.45, 51.50, 62.63, 48.06,2019-03-03, 60, 50, 59, 13, 20,  8, 24.14, 29.58, 33.13, 35.06, 29.49, 34.52, 35.86, 46.48, 47.50, 57.47, 46.79, 52.38,1,芦　屋
157,136,150,127,145,133, 27.97, 27.64, 33.60, 25.37, 33.33, 29.46, 50.85, 38.21, 53.60, 40.30, 51.22, 46.43,2019-03-03, 56, 45, 74, 15, 41, 19, 41.13, 22.09, 30.51, 16.67, 25.00, 40.29, 53.19, 34.88, 40.68, 30.00, 38.57, 54.68,1,福　岡
 54, 72, 15, 73, 57, 45, 38.62, 35.57, 32.17, 29.93, 39.13, 45.77, 53.79, 51.68, 54.55, 45.26, 53.62, 63.38,2019-03-03, 73, 29, 62, 57, 35, 18,  0.00, 28.57,  0.00,  0.00,  0.00,  0.00,  0.00, 28.57,  0.00,  0.00, 12.50, 33.33,1,大　村
 43, 14, 51, 52, 28, 64, 28.80, 31.72, 32.26, 34.33, 36.71, 33.88, 40.76, 49.46, 52.15, 53.23, 51.21, 54.64,2019-03-03, 10, 45, 23, 32, 14, 11, 28.96, 35.08, 31.05, 36.54, 39.02, 31.79, 46.45, 47.12, 46.32, 53.85, 58.05, 50.26,2,江戸川
 68, 60, 28, 37, 45, 57, 35.42, 32.43, 23.53, 28.47, 39.84, 33.76, 52.78, 45.27, 33.61, 39.42, 54.69, 53.50,2019-03-03, 45, 33, 64, 60, 24, 59, 27.21, 34.62, 26.00, 29.80, 31.79, 31.17, 41.50, 57.69, 41.33, 46.36, 45.03, 44.16,2,平和島
133,143,123,134,170,147, 32.22, 37.61, 31.97, 23.08, 25.47, 34.71, 45.56, 55.56, 55.74, 35.16, 44.34, 57.85,2019-03-03, 15, 32, 19, 53, 72, 44, 37.27, 36.43, 33.33, 38.13, 38.84, 29.35, 52.73, 50.39, 48.00, 56.83, 56.20, 50.00,2,多摩川
 55, 53, 39, 60, 18, 49, 34.69, 25.35, 21.54, 23.29, 24.42, 36.26, 43.88, 49.30, 35.38, 43.84, 43.02, 51.65,2019-03-03, 31,  4, 46, 11, 48, 18, 36.06, 36.71, 36.45, 26.11, 45.93, 37.11, 47.60, 53.14, 52.71, 44.83, 63.64, 49.48,2,浜名湖
 58, 18, 40, 49, 13, 14, 36.56, 30.48, 34.41, 35.45, 37.50, 39.74, 51.61, 50.27, 50.00, 52.38, 58.17, 55.63,2019-03-03, 28, 68, 34, 33, 46, 64, 30.17, 34.64, 38.04, 52.78, 33.82, 28.02, 46.93, 50.84, 52.17, 70.00, 52.66, 44.51,2,蒲　郡
 57, 29, 49, 58, 38, 39, 28.70, 30.46, 37.04, 32.84, 34.48, 39.63, 44.35, 45.70, 58.02, 50.75, 57.24, 57.32,2019-03-03, 18, 31, 64, 59, 35, 63, 15.09, 27.45, 49.12, 42.00, 48.33, 37.74, 30.19, 45.10, 63.16, 64.00, 68.33, 49.06,2,常　滑
 12, 23, 26, 55, 37, 73, 38.00, 32.98, 32.76, 33.70, 39.62, 29.29, 52.00, 58.51, 45.69, 47.83, 54.72, 50.51,2019-03-03, 21, 27, 40, 60, 15, 11, 45.36, 41.84, 42.16, 26.36, 27.17, 34.04, 69.07, 64.29, 56.86, 40.00, 45.65, 45.74,2,　津　
 38, 62, 42, 52, 67, 12, 39.32, 27.59, 33.80, 35.58, 34.95, 29.13, 58.25, 43.84, 53.05, 52.88, 51.94, 46.12,2019-03-03, 52, 70, 20, 63, 27, 41, 45.21, 36.74, 36.17, 33.19, 37.67, 32.46, 65.30, 50.23, 57.45, 46.90, 56.50, 45.61,2,三　国
