date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-03-13,芦　屋,3,.07,,,,.14,.08,.12,.12,,,.17,,,,.21,.26,.09,.20,,,.27,,,.09,.06,.16,.15,,,,.14,,,,.14,.17,.18,,,,.24,,,.19,.17,,.19,.11,,,.17,,,.23,.17,,.13,.21,,,2,,,,4,1,3,6,,,5,,,,1,2,2,2,,,1,,,4,2,2,4,,,,5,,,,4,2,4,,,,3,,,1,6,,4,2,,,3,,,4,1,,2,5,,,2,,,,4,1,3,6,,,5,,,,1,4,6,3,,,1,,,4,2,6,5,,,,5,,,,3,2,4,,,,3,,,1,6,,4,2,,,3,,,4,1,,2,5,,,9,,,,4,10,6,12,,,5,,,,7,11,1,8,,,1,,,12,5,9,3,,,,4,,,,1,8,7,,,,3,,,8,6,,4,12,,,7,,,11,9,,2,6,,,１,,,,５,２,４,５,,,４,,,,６,４,３,２,,,１,,,３,２,３,２,,,,５,,,,６,２,５,,,,５,,,１,３,,３,３,,,２,,,１,４,,２,６,,,0.15,0.15,0.15,0.17,0.16,0.20, 74, 23, 19, 34, 69, 25, 42.44, 34.11, 27.62, 36.45, 40.10, 29.67, 61.46, 51.40, 45.24, 49.07, 60.39, 49.28, 13, 55,  6, 45, 17, 25, 36.07, 29.27, 38.54, 43.16, 35.80, 35.14, 57.92, 48.17, 53.65, 60.53, 51.70, 50.27,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00,46.43,55.88,40.00,35.71,32.95,48.46,30.63,41.09,31.52,39.69,48.60,65.00,67.86,72.06,66.67,45.71,60.23,65.38,46.85,62.79,44.57,61.07,64.49,谷　野　　錬　志,落　合　　敬　一,篠　崎　　仁　志,後　藤　　陽　介,安　東　　幸　治,川　添　　英　正,4342,3151,4477,4062,4122,3566, 6.35, 6.29, 7.41, 5.40, 5.27, 5.73, 6.47, 5.00, 7.03, 4.78, 5.82, 6.37
2019-03-13,桐　生,4,.23,,,,,,,,,,.19,,,.23,,,,,,,.16,,,.14,,,,,,,.16,,,.09,,,,,,,.23,,,.22,,,,,,,.38,,,,,,,,,,4,,,,,,,,,,3,,,5,,,,,,,2,,,4,,,,,,,2,,,5,,,,,,,2,,,6,,,,,,,6,,,,,,,,,,4,,,,,,,,,,3,,,5,,,,,,,2,,,4,,,,,,,2,,,5,,,,,,,2,,,6,,,,,,,6,,,,,,,,,,9,,,,,,,,,,3,,,11,,,,,,,9,,,12,,,,,,,6,,,10,,,,,,,5,,,11,,,,,,,2,,,,,,,,,,５,,,,,,,,,,６,,,６,,,,,,,２,,,２,,,,,,,５,,,５,,,,,,,４,,,４,,,,,,,４,,,,,,,,,,0.16,0.17,0.15,0.16,0.18,0.19, 12, 49, 31, 61, 57, 25, 38.67, 47.37, 30.99, 36.49, 26.32, 39.19, 65.33, 60.53, 53.52, 54.05, 47.37, 56.76, 38, 61, 36, 40, 12, 48, 16.22, 11.43, 30.36, 28.85, 38.89, 28.81, 29.73, 28.57, 37.50, 34.62, 59.26, 55.93,F0,F0,F0,F0,F0,F2,L0,L0,L0,L0,L0,L0,31.25,42.31,63.16,50.00,40.00,14.81,31.68,40.86,44.80,27.84,38.74,21.18,62.50,57.69,68.42,83.33,50.00,29.63,54.46,54.84,63.20,53.61,52.25,34.12,伊　藤　　喜　智,畔　柳　　俊　吾,松　崎　　祐太郎,大須賀　　　　友,井　上　　大　輔,金　澤　　一　洋,4389,4306,4451,4518,4410,3310, 5.75, 5.35, 7.16, 7.17, 6.00, 4.02, 5.21, 5.53, 6.73, 5.06, 5.46, 4.19
2019-03-13,江戸川,4,.25,,,.28,.16,,.23,.16,,,.06,,,.02,.22,,.08,.19,,,.08,,,.01,.16,,.18,.09,,,.26,,,,.51,.22,.15,,,,.15,,,,.19,.31,.12,,,,.16,,,.09,.17,,.17,.31,,,6,,,4,2,,3,1,,,2,,,1,3,,5,6,,,3,,,5,2,,4,1,,,1,,,,3,5,2,,,,1,,,,2,4,3,,,,5,,,3,4,,1,2,,,6,,,4,2,,3,1,,,2,,,1,3,,5,6,,,3,,,5,2,,4,1,,,1,,,,3,5,2,,,,1,,,,2,4,3,,,,5,,,3,4,,1,2,,,2,,,8,3,,1,6,,,6,,,12,7,,5,9,,,4,,,12,10,,8,12,,,2,,,,1,6,8,,,,3,,,,2,6,7,,,,3,,,8,4,,7,11,,,３,,,５,３,,３,２,,,１,,,２,３,,３,３,,,３,,,５,１,,２,１,,,４,,,,５,５,３,,,,２,,,,２,４,１,,,,４,,,６,４,,４,５,,,0.20,0.18,0.15,0.17,0.23,0.15, 35, 57, 32, 27, 20, 10, 37.37, 31.22, 35.82, 30.88, 32.26, 31.25, 52.53, 47.09, 48.26, 45.10, 45.70, 46.88, 20, 35, 29, 50, 48, 28, 31.75, 33.67, 28.34, 27.66, 35.07, 44.86, 52.38, 51.76, 43.32, 46.81, 47.87, 63.08,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,19.23,44.68,48.15,28.26,42.31,31.25,18.67,45.59,45.61,15.79,23.26,10.17,38.46,68.09,59.26,43.48,53.85,45.83,37.33,63.97,62.28,28.95,34.88,27.12,土　性　　雅　也,橋　本　　久　和,中　嶋　　健一郎,山　来　　和　人,萩　原　　善　行,杉　村　　賢　也,4340,3475,4579,3141,3376,4792, 4.38, 6.30, 6.26, 4.93, 5.69, 4.69, 4.23, 6.32, 6.30, 3.68, 4.31, 3.66
2019-03-13,平和島,4,.26,,,.28,.19,,.13,.16,,,.20,,,,.06,.18,.09,.13,,,.15,,,.13,.17,,.09,.07,,,.11,,,.20,.13,.22,.22,,,,.19,,,,.17,.18,.19,.19,,,.28,,,,.26,.26,.23,,,,3,,,2,6,,5,5,,,6,,,,1,6,3,5,,,2,,,1,4,,6,5,,,6,,,3,1,2,5,,,,6,,,,1,2,3,4,,,2,,,,5,1,3,,,,3,,,2,6,,5,4,,,6,,,,1,5,3,4,,,2,,,1,4,,6,5,,,6,,,3,1,2,5,,,,6,,,,1,2,3,4,,,2,,,,4,1,3,,,,3,,,7,2,,1,6,,,2,,,,1,9,3,10,,,4,,,9,9,,7,12,,,6,,,12,5,9,9,,,,7,,,,8,12,4,11,,,5,,,,1,7,2,,,,６,,,５,６,,３,２,,,５,,,,２,４,５,６,,,４,,,１,３,,３,２,,,６,,,６,１,２,１,,,,２,,,,１,３,４,６,,,４,,,,３,４,６,,,,0.19,0.16,0.17,0.15,0.18,0.18, 20, 18, 22, 74, 17, 34, 37.72, 24.54, 36.81, 24.80, 33.99, 26.11, 51.50, 46.01, 48.61, 38.40, 47.06, 43.31, 19, 55, 12, 53, 41, 69, 33.33, 34.81, 34.62, 46.75, 27.01, 31.88, 47.80, 44.94, 50.00, 66.23, 45.99, 48.13,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,12.50,20.00,36.36,52.94,41.18,25.00,16.48,29.70,35.21,50.00,44.62,19.70,43.75,65.00,54.55,82.35,54.90,37.50,36.26,44.55,54.93,60.64,62.31,25.76,小　川　　広　大,梶　原　　　　正,大　瀧　　明日香,船　岡　　洋一郎,乙　津　　康　志,池　上　　隆　行,4355,3714,3999,4398,3463,3411, 4.19, 5.45, 5.27, 7.53, 5.55, 4.50, 4.10, 4.99, 5.41, 6.59, 5.97, 3.82
2019-03-13,多摩川,4,.17,,,,,,,,,,.19,,,.09,,,,,,,.15,,,.11,,,,,,,.11,,,.15,,,,,,,.16,,,.24,,,,,,,.14,,,.09,,,,,,,6,,,,,,,,,,4,,,3,,,,,,,4,,,1,,,,,,,3,,,1,,,,,,,4,,,6,,,,,,,2,,,4,,,,,,,6,,,,,,,,,,4,,,3,,,,,,,4,,,1,,,,,,,3,,,1,,,,,,,3,,,6,,,,,,,2,,,4,,,,,,,6,,,,,,,,,,2,,,11,,,,,,,5,,,11,,,,,,,1,,,6,,,,,,,3,,,10,,,,,,,5,,,12,,,,,,,６,,,,,,,,,,６,,,５,,,,,,,４,,,１,,,,,,,２,,,５,,,,,,,５,,,４,,,,,,,１,,,６,,,,,,,0.17,0.17,0.16,0.20,0.16,0.14,158,133,134,170,151,148, 29.75, 29.90, 22.45, 25.66, 37.10, 28.85, 44.63, 42.27, 35.71, 44.25, 51.61, 48.08, 35, 29, 46, 59, 36, 25, 28.57, 30.60, 32.19, 29.63, 46.21, 27.18, 47.62, 47.01, 58.22, 47.22, 62.76, 46.60,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,22.22,46.67,42.31,20.00,25.00,62.50,22.73,38.38,43.51,13.19,29.25,50.00,38.89,53.33,50.00,40.00,62.50,87.50,32.95,54.55,56.49,24.18,44.34,63.85,小　黒　　竜　吾,三　浦　　洋次朗,益　田　　啓　司,寺　島　　美　里,間　野　　兼　礼,島　川　　光　男,3748,4706,4102,4891,4731,3158, 4.89, 5.53, 5.50, 4.00, 6.00, 7.38, 4.31, 5.67, 6.02, 3.55, 4.87, 6.43
2019-03-13,浜名湖,4,.21,.16,,.11,.24,.14,.06,,.19,.15,.31,.22,,,.14,.20,.15,,.11,.14,.26,.20,,,.18,.16,.13,,.09,.12,,,,,,,,,,,.09,.17,,,.18,.28,.19,,.12,.28,.31,,,.21,.14,,.12,.27,.25,.18,2,4,,6,1,3,5,,3,2,5,3,,,2,4,1,,5,5,6,2,,,4,2,5,,1,4,,,,,,,,,,,1,3,,,3,6,2,,4,6,2,,,4,1,,4,6,5,1,2,4,,6,1,3,5,,3,2,6,3,,,2,4,1,,5,5,6,2,,,4,2,5,,1,4,,,,,,,,,,,1,3,,,3,6,2,,4,6,2,,,4,1,,3,6,5,1,2,10,,7,7,12,5,,3,2,4,8,,,4,10,9,,4,1,1,5,,,1,8,3,,3,1,,,,,,,,,,,6,10,,,4,8,11,,1,4,1,,,7,2,,3,11,6,5,１,６,,２,１,５,３,,５,１,６,４,,,２,２,１,,５,４,６,５,,,６,５,６,,１,５,,,,,,,,,,,１,３,,,３,６,３,,１,５,２,,,５,２,,３,６,４,２,0.15,0.18,0.15,0.15,0.19,0.18, 76, 39, 70, 66, 56, 43, 23.08, 24.00, 39.81, 36.79, 22.35, 25.84, 41.54, 38.67, 49.51, 58.49, 32.94, 44.94, 46, 27, 26, 41,  6, 18, 36.62, 26.96, 32.68, 34.08, 37.02, 36.45, 53.05, 41.67, 50.24, 53.36, 53.85, 49.26,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,50.00,35.29,27.27,18.92,31.25, 6.25,40.71,28.05,25.00,24.51,20.69,27.71,60.00,47.06,31.82,40.54,46.88,25.00,58.41,45.12,35.87,35.29,40.23,43.37,草　場　　康　幸,冨　田　　秀　幸,秋　元　　　　誠,永　田　　郁　弥,樋　口　　範　政,林　　　　恵　祐,3892,3519,3781,4453,4081,3928, 6.25, 5.24, 3.91, 4.14, 4.78, 3.31, 5.81, 4.90, 4.28, 3.99, 4.54, 4.57
2019-03-13,蒲　郡,4,.24,,,.08,,,,,,,.18,,,.10,,,,,,,.06,,,,,,,,,,.14,,,,,,,,,,.33,,,.20,,,,,,,.16,,,,,,,,,,2,,,5,,,,,,,1,,,5,,,,,,,2,,,,,,,,,,1,,,,,,,,,,3,,,1,,,,,,,5,,,,,,,,,,2,,,5,,,,,,,1,,,5,,,,,,,2,,,,,,,,,,1,,,,,,,,,,3,,,1,,,,,,,5,,,,,,,,,,1,,,5,,,,,,,5,,,10,,,,,,,10,,,,,,,,,,2,,,,,,,,,,8,,,12,,,,,,,9,,,,,,,,,,４,,,６,,,,,,,２,,,３,,,,,,,４,,,,,,,,,,１,,,,,,,,,,２,,,２,,,,,,,５,,,,,,,,,,0.16,0.21,0.17,0.17,0.17,0.18, 75, 19, 26, 51, 28, 59, 29.94, 34.63, 33.51, 32.65, 32.34, 38.42, 46.11, 50.73, 48.65, 51.53, 46.27, 51.05, 73, 72, 26, 27, 30, 45, 36.54, 43.68, 32.38, 46.11, 35.60, 32.68, 57.69, 63.79, 51.90, 64.44, 53.93, 52.68,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,15.00,11.11,32.20,34.78,53.19,25.00,12.28,23.53,39.81,28.18,47.89,41.82,25.00,22.22,54.24,47.83,72.34,50.00,28.07,34.12,61.17,48.18,69.72,59.09,福　本　　　　悠,栗　原　　謙　治,服　部　　達　哉,伊　達　　正　利,杉　山　　正　樹,山　谷　　　　央,4701,3419,4435,3718,4084,3681, 3.25, 3.11, 5.34, 5.26, 7.11, 5.00, 3.77, 4.41, 5.85, 4.97, 6.85, 5.80
2019-03-13,常　滑,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.14,0.19,0.14,0.18,0.16, 60, 13, 61, 15, 12, 27, 35.26, 25.93, 34.38, 32.05, 28.95, 31.93, 50.64, 48.15, 44.38, 44.23, 46.71, 48.80, 65, 30, 47,  1, 25, 11, 28.30, 17.54, 32.81, 33.33, 26.32, 24.56, 35.85, 35.09, 46.88, 54.39, 49.12, 33.33,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00,14.29, 0.00, 0.00,44.00,16.67,42.86,20.00,34.62,46.61,54.41,16.52,66.67,42.86, 0.00, 0.00,56.00,16.67,68.03,32.63,48.72,64.41,69.85,38.26,松　尾　　　　充,染　川　　直　哉,堤　　　　啓　輔,上　田　　龍　星,高　野　　哲　史,澤　田　　尚　也,4754,4859,4778,4908,4512,5017, 6.17, 3.71, 0.00, 0.00, 6.36, 2.83, 6.25, 3.91, 4.92, 6.19, 6.85, 4.31
2019-03-13,三　国,4,.30,,,.06,.19,.15,.29,.10,,,.05,,,,.23,.19,.04,.15,,,.14,,,.12,.15,,.16,.09,,,.20,,,,.09,.17,.27,,,,.19,,,,.17,.19,.13,.21,,,.16,,,.21,.23,,.29,.07,,,1,,,4,3,2,3,5,,,5,,,,1,5,4,2,,,2,,,6,5,,1,4,,,5,,,,4,2,3,,,,1,,,,2,6,4,4,,,6,,,2,3,,4,1,,,1,,,4,3,2,3,6,,,6,,,,1,5,4,2,,,2,,,6,5,,1,4,,,5,,,,4,2,3,,,,1,,,,2,6,4,3,,,6,,,2,3,,4,1,,,1,,,12,4,11,3,7,,,7,,,,2,11,7,12,,,6,,,10,7,,4,12,,,5,,,,2,7,2,,,,5,,,,3,11,5,10,,,3,,,8,12,,2,6,,,１,,,６,３,６,２,２,,,１,,,,５,５,１,２,,,３,,,４,５,,２,３,,,４,,,,４,４,３,,,,２,,,,１,４,２,４,,,４,,,２,４,,４,３,,,0.16,0.18,0.14,0.15,0.16,0.16, 68, 50, 36, 51, 72, 49, 23.86, 34.30, 30.33, 33.00, 34.13, 39.71, 36.04, 53.62, 45.02, 49.26, 45.67, 55.02, 64, 11, 38, 30, 16, 66, 35.34, 30.77, 31.42, 43.84, 38.22, 38.74, 53.45, 52.14, 45.13, 61.64, 54.22, 59.91,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,30.00,51.52,42.11,24.00,30.43,30.00,41.25,39.32,29.55,20.37,22.68,29.35,60.00,69.70,63.16,40.00,45.22,53.33,61.25,58.12,47.73,40.74,40.21,45.65,北　川　　幸　典,松　尾　　　　祭,柳　田　　英　明,西　尾　　亮　輔,寺　嶋　　　　雄,吉　永　　泰　弘,3054,4452,3488,4752,3870,3710, 5.50, 6.82, 5.84, 4.24, 5.00, 5.27, 6.11, 5.85, 5.14, 4.20, 4.58, 4.72
2019-03-13,びわこ,4,.18,,,.18,,,,,,,.09,,,.22,,,,,,,.22,,,.15,,,,,,,.24,,,.14,,,,,,,.24,,,,,,,,,,.11,,,.12,,,,,,,3,,,6,,,,,,,1,,,5,,,,,,,5,,,2,,,,,,,1,,,5,,,,,,,6,,,,,,,,,,1,,,4,,,,,,,3,,,6,,,,,,,1,,,5,,,,,,,5,,,2,,,,,,,1,,,5,,,,,,,6,,,,,,,,,,1,,,4,,,,,,,1,,,10,,,,,,,4,,,11,,,,,,,2,,,7,,,,,,,6,,,10,,,,,,,5,,,,,,,,,,5,,,12,,,,,,,２,,,４,,,,,,,１,,,６,,,,,,,４,,,１,,,,,,,２,,,５,,,,,,,３,,,,,,,,,,１,,,３,,,,,,,0.17,0.17,0.20,0.16,0.17,0.14, 56, 33, 19, 61, 58, 51, 39.33, 26.44, 40.91, 34.43, 35.75, 31.95, 59.55, 46.55, 60.23, 52.46, 49.16, 49.70, 32, 16, 67, 22, 12, 39, 41.92, 37.29, 33.68, 27.96, 29.94, 28.32, 54.55, 56.50, 48.19, 46.77, 44.63, 46.24,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00,56.00,35.85,47.83,27.27,36.25,30.00,36.84,40.32,45.12,31.33,51.22,65.63,84.00,50.94,65.22,63.64,51.25,47.69,58.77,62.10,63.41,54.22,67.48,森　　　　智　也,村　田　　　　敦,平　野　　和　明,山　崎　　哲　司,伏　田　　裕　隆,谷　川　　祐　一,4633,4211,4142,4080,4619,4594, 6.41, 7.20, 5.60, 6.30, 5.27, 5.44, 5.05, 5.43, 5.89, 6.10, 5.41, 6.41
2019-03-13,住之江,4,.24,,,,.19,.20,.11,,,,.24,,,.24,.09,,.10,,,,.19,,,,.35,.13,.29,.22,,,.35,,,.17,.23,,.13,,,,.12,,,.12,.14,.18,.11,.04,,,.20,,,,.10,.21,.26,.12,,,2,,,,3,3,6,,,,1,,,4,6,,4,,,,5,,,,3,5,6,6,,,5,,,2,6,,6,,,,3,,,1,4,6,6,2,,,1,,,,4,6,5,1,,,2,,,,3,5,6,,,,1,,,4,6,,4,,,,5,,,,2,4,3,6,,,5,,,2,6,,6,,,,3,,,1,4,5,6,2,,,1,,,,4,6,5,1,,,5,,,,4,9,11,,,,2,,,9,4,,10,,,,6,,,,1,9,5,12,,,5,,,10,3,,7,,,,6,,,12,6,12,3,10,,,3,,,,4,11,2,6,,,６,,,,２,５,６,,,,３,,,３,３,,６,,,,５,,,,４,６,６,４,,,５,,,３,５,,６,,,,２,,,１,５,３,２,２,,,１,,,,１,４,５,転,,,0.17,0.17,0.17,0.23,0.14,0.13, 67, 23, 28, 24, 11, 61,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 58, 65, 21, 12, 30, 17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,34.38,28.57,12.50, 0.00,40.54,38.89,26.97,38.14,20.27,22.64,38.71,47.73,46.88,57.14,37.50, 0.00,56.76,72.22,46.07,53.39,44.59,41.51,62.90,68.18,藤　井　　　　徹,中　里　　英　夫,浦　田　　晃　嗣,村　上　　奈　穂,中　島　　孝　平,池　田　　雄　祐,3507,3406,4143,4844,4013,4526, 5.14, 5.71, 4.50, 1.71, 7.19, 5.89, 4.90, 5.72, 4.45, 4.45, 6.96, 6.43
