boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
 70, 59, 65, 50, 19, 60, 25.25, 32.99, 41.24, 22.68, 39.18, 29.17, 38.38, 41.24, 54.64, 41.24, 53.61, 41.67,2019-04-25, 66, 16, 71, 75, 20, 56, 28.95, 28.95, 28.38, 30.49, 27.27, 42.47, 43.42, 42.11, 50.00, 46.34, 44.16, 57.53,1,桐　生
 33, 31, 25, 67, 44, 36, 30.49, 38.92, 30.67, 23.81, 26.62, 27.59, 54.27, 54.49, 44.00, 45.58, 40.26, 47.59,2019-04-25, 17, 41, 52, 49, 13, 60, 24.53, 30.39, 34.62, 33.49, 27.16, 31.11, 39.62, 48.62, 52.75, 49.30, 42.59, 49.44,1,戸　田
 25, 52, 44, 45, 31, 19, 38.00, 29.82, 37.14, 40.85, 31.98, 41.95, 57.50, 44.44, 53.71, 56.10, 45.69, 55.12,2019-04-25, 37, 60, 48, 62, 59, 39, 30.37, 29.57, 41.88, 46.88, 30.85, 29.95, 50.79, 45.70, 60.21, 63.02, 44.68, 43.32,1,平和島
 20, 71, 63, 29, 57, 27, 18.97, 34.92, 34.11, 37.88, 36.36, 33.07, 32.76, 56.35, 62.02, 53.79, 54.55, 48.03,2019-04-25, 55, 21, 20,  7,  9, 32, 22.22, 25.00, 44.44, 64.71, 12.50, 12.50, 66.67, 25.00, 44.44, 76.47, 25.00, 37.50,1,浜名湖
 43, 77, 46, 19, 40, 47, 37.79, 38.74, 33.33, 35.86, 35.27, 33.33, 52.53, 57.66, 50.60, 51.05, 49.11, 49.54,2019-04-25, 67, 30, 16, 39, 62, 14, 42.50, 34.58, 38.46, 33.61, 34.43, 35.65, 57.08, 54.58, 57.69, 51.04, 49.08, 55.65,1,蒲　郡
 19, 61, 30, 71, 57, 40, 32.18, 32.29, 32.98, 34.12, 28.57, 31.35, 47.13, 44.27, 55.32, 51.18, 44.90, 45.41,2019-04-25,  5, 30, 57, 65, 33, 48, 27.03, 20.24, 49.47, 34.48, 36.36, 25.84, 45.95, 35.71, 67.37, 45.98, 51.14, 42.70,1,常　滑
 68, 20, 69, 31, 27, 66, 24.76, 40.94, 33.06, 37.40, 32.31, 32.41, 37.14, 55.91, 51.61, 59.35, 56.15, 51.03,2019-04-25, 28, 17, 27, 26, 44, 23, 31.15, 25.95, 46.09, 16.96, 38.38, 34.04, 40.16, 45.04, 67.97, 33.93, 50.51, 52.48,1,　津　
 11, 31, 50, 62, 39, 15, 37.50, 41.18, 29.41, 41.18, 47.37, 33.33, 43.75, 52.94, 47.06, 58.82, 63.16, 53.33,2019-04-25, 23, 70, 67, 52, 54, 89, 28.57, 20.83, 46.67, 15.38, 13.04, 29.41, 35.71, 29.17, 46.67, 42.31, 47.83, 47.06,1,住之江
 51, 34, 17, 65, 36, 40, 35.48, 19.35, 24.24, 51.61, 20.69, 35.14, 45.16, 38.71, 45.45, 74.19, 24.14, 67.57,2019-04-25, 53, 34, 37, 23, 18, 25, 43.06, 33.80, 33.33, 29.63, 38.81, 27.85, 54.17, 61.97, 45.83, 45.68, 55.22, 45.57,1,児　島
 18, 19, 64, 24, 35, 20, 32.53, 32.95, 24.54, 39.88, 43.95, 34.86, 46.99, 48.86, 39.26, 56.55, 61.15, 50.29,2019-04-25, 39, 54, 18, 52,  6, 34, 30.95, 33.33, 32.89, 21.79, 36.90, 30.12, 48.81, 52.38, 53.95, 38.46, 52.38, 46.99,1,若　松
 53, 13, 24, 33, 48, 16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2019-04-25, 32, 14,  3, 61, 44, 54, 40.87, 41.63, 40.37, 34.67, 40.53, 31.91, 59.13, 56.56, 55.05, 49.25, 58.59, 50.00,1,芦　屋
115,167,103,108,110,148, 33.33, 30.82, 35.29, 39.16, 29.01, 31.76, 54.35, 47.26, 49.67, 55.42, 41.36, 51.18,2019-04-25, 17, 54, 50, 43, 25, 20, 35.42, 26.53, 24.56, 24.26, 26.17, 35.80, 47.92, 46.94, 42.11, 40.83, 40.94, 53.98,1,福　岡
 64, 82, 54, 46, 79, 67, 50.00, 10.00, 40.00, 29.41, 41.18, 21.05, 55.56, 10.00, 53.33, 35.29, 58.82, 47.37,2019-04-25, 65, 46, 18, 41, 57, 48, 31.52, 25.64, 31.29, 34.59, 32.92, 30.30, 49.09, 38.46, 47.85, 54.72, 46.58, 49.70,1,唐　津
