date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-16,江戸川,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.16,0.17,0.16,0.15,0.16, 52, 45, 19, 23, 35, 40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 11, 22, 10, 40, 50, 18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,18.60,36.00,11.11,15.38, 0.00,20.83,12.24,37.96,11.49,12.90,16.00,26.60,44.19,68.00,22.22,15.38, 0.00,20.83,34.69,62.96,21.84,30.11,32.00,39.36,小　林　　　　晋,岩　永　　雅　人,中　村　　聡　志,白　井　　弘　文,宗　行　　治　哉,小　川　　時　光,4026,4630,4916,3723,4991,4186, 4.98, 5.96, 2.89, 2.62, 0.00, 3.92, 3.90, 5.87, 2.93, 3.81, 3.87, 4.38
2019-04-16,多摩川,1,.19,,.26,.17,.17,,,,,.18,.20,.20,,.19,.09,,,,.22,,.19,.16,.26,,,,,.07,,.15,.10,.16,,,,,.18,,.34,.18,.12,,,,,.11,,.29,.17,.20,,,,,5,,3,6,3,,,,,1,3,5,,4,6,,,,1,,5,2,4,,,,,3,,6,3,1,,,,,1,,6,3,4,,,,,4,,5,1,5,,,,,5,,2,6,3,,,,,1,3,5,,4,6,,,,1,,5,2,4,,,,,3,,6,2,1,,,,,1,,6,3,4,,,,,3,,4,1,5,,,,,3,,1,10,4,,,,,2,8,7,,2,11,,,,9,,4,11,5,,,,,1,,3,9,4,,,,,6,,1,11,8,,,,,4,,1,6,1,,,,,２,,６,３,４,,,,,１,６,１,,５,６,,,,４,,転,４,４,,,,,２,,２,２,１,,,,,１,,５,６,６,,,,,６,,３,６,５,,,,,0.15,0.19,0.14,0.12,0.16,0.16,179,132,144,180,156,136, 32.79, 35.10, 41.41, 41.79, 33.56, 33.33, 45.90, 49.01, 53.54, 63.43, 53.42, 48.98, 37, 44, 14, 45, 49, 27, 33.93, 36.43, 39.10, 31.88, 31.43, 41.38, 51.19, 55.81, 54.49, 46.25, 44.29, 58.62,F0,F0,F1,F1,F0,F1,L0,L0,L0,L0,L0,L0,26.92, 0.00,50.00,20.83,42.86,32.26,31.25,21.05,45.79,26.32,23.96,16.85,53.85,50.00,66.67,35.42,42.86,51.61,53.57,42.11,65.42,43.42,48.96,37.08,大　野　　芳　顕,坂　井　　康　嗣,川　尻　　泰　輔,岡　部　　大　輝,中　岡　　健　人,一　柳　　和　孝,4363,4106,4175,4883,4511,3772, 5.42, 3.50, 6.50, 4.02, 4.86, 5.26, 5.29, 4.49, 6.40, 4.67, 4.98, 4.44
2019-04-16,蒲　郡,1,.19,,.24,.17,.18,,.26,.27,,.47,,.27,.18,.19,,.08,,,.11,.14,.19,,.14,.25,.15,,,.32,,.09,.27,.23,,.22,,,.08,.23,.11,,.26,.19,.22,,,.37,.28,.20,,.17,.33,.03,,,6,,3,2,4,,2,6,,4,,4,6,6,,1,,,1,5,3,,4,6,5,,,3,,4,2,1,,3,,,3,6,3,,1,5,2,,,1,3,6,,5,2,4,,,5,,3,2,4,,2,6,,2,,4,6,5,,1,,,1,5,3,,4,6,5,,,5,,6,2,1,,3,,,2,6,3,,1,5,2,,,1,3,6,,5,2,4,,,1,,1,6,6,,2,7,,2,,1,7,5,,1,,,1,5,10,,2,10,3,,,2,,2,12,4,,2,,,6,10,7,,3,8,5,,,3,10,8,,1,7,1,,,６,,２,５,４,,４,６,,６,,４,６,６,,２,,,１,５,５,,３,６,６,,,４,,１,５,６,,５,,,２,４,４,,１,６,６,,,４,６,６,,４,６,Ｆ,,,0.20,0.17,0.16,0.17,0.16,0.18, 39, 43, 71, 55, 50, 41, 33.48, 37.13, 30.17, 32.52, 30.40, 35.81, 52.94, 52.48, 46.93, 47.09, 47.14, 53.02, 11, 14, 76, 12, 36, 77, 36.82, 35.65, 34.76, 35.65, 36.52, 30.51, 50.91, 56.02, 53.22, 50.93, 51.74, 47.03,F0,F1,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0, 0.00,37.50,32.08,18.75, 0.00,22.22,13.79,13.24,26.92, 9.68,36.36,26.67, 0.00,37.50,49.06,43.75, 0.00,33.33,28.74,32.35,41.35,22.58,58.59,40.00,半　田　　尚　也,占　部　　一　真,丹　下　　　　健,鵜　飼　　菜穂子,大　場　　広　孝,諏　訪　　忠　宏,4708,4899,4139,2983,4272,3433, 0.00, 4.88, 5.09, 4.13, 0.00, 3.61, 3.95, 3.66, 4.54, 3.16, 5.65, 4.41
2019-04-16,　津　,1,.15,.19,.10,.17,.04,,.17,.18,,.18,.15,.13,,.21,.02,.17,.12,,.19,,.30,.13,.14,,.37,.31,,.22,,.07,.07,.15,,.17,.09,,.30,,.18,,.26,.20,.13,,,.12,.16,.06,,.15,.16,.30,,,3,2,4,5,4,,1,5,,5,5,2,,3,1,3,6,,2,,5,5,1,,6,6,,6,,1,3,5,,2,4,,6,,6,,6,6,6,,,4,6,3,,2,5,1,,,3,2,4,6,4,,1,5,,5,4,2,,3,1,3,6,,2,,5,4,1,,3,6,,6,,1,3,5,,2,4,,6,,6,,6,4,6,,,4,6,3,,2,5,1,,,3,10,8,12,8,,5,11,,2,6,5,,1,6,1,10,,2,,1,11,7,,3,12,,1,,2,7,5,,2,10,,4,,4,,1,9,2,,,2,9,2,,1,7,4,,,５,１,１,３,２,,１,３,,３,５,２,,１,１,３,４,,２,,４,１,２,,３,６,,３,,２,５,４,,３,６,,６,,６,,６,６,６,,,６,５,６,,４,４,１,,,0.15,0.18,0.22,0.18,0.30,0.16, 43, 32, 71, 73, 39, 11, 30.23, 24.04, 47.18, 30.25, 38.54, 38.89, 46.51, 35.58, 61.27, 50.42, 52.08, 47.22, 27, 48, 62, 58, 52, 61, 44.07, 32.12, 43.09, 27.07, 29.27, 19.66, 66.10, 45.26, 59.35, 44.36, 50.41, 38.46,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,23.53, 0.00,31.25,16.25, 0.00,15.00,28.57,34.94,32.95,14.29, 4.35,27.63,41.18,11.11,46.88,30.00, 0.00,30.00,44.05,49.40,48.86,31.17, 7.25,44.74,中　村　　有　裕,小　林　　遼　太,佐　藤　　　　旭,畑　　　　竜　生,河　野　　主　樹,井　手　　良　太,4012,4638,4273,4962,5004,4675, 4.53, 3.22, 4.75, 3.64, 0.00, 3.35, 4.88, 5.39, 4.97, 3.64, 2.17, 4.62
2019-04-16,三　国,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,0.18,0.16,0.18,0.23, 57, 54, 21, 61, 45, 22,  0.00, 30.00, 14.29,  0.00, 50.00, 30.00,  0.00, 60.00, 42.86,  0.00, 60.00, 30.00, 25, 39, 13, 43, 38, 62,  0.00,  0.00,  0.00, 30.00,  0.00,  0.00,  0.00,  0.00, 22.22, 40.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,36.84,35.48,14.29,16.67,16.67, 0.00, 5.56,27.96,24.76,27.27,22.64,27.43,57.89,48.39,14.29,30.56,55.56, 0.00,22.22,36.56,47.62,42.73,45.28,43.36,金　子　　龍　介,伴　　　　将　典,豊　田　　　　聡,梅　木　　敬　太,柴　田　　友　和,村　上　　奈　穂,3795,4285,3884,4876,4023,4844, 6.08, 5.42, 2.71, 3.86, 4.94, 0.00, 4.39, 4.59, 4.89, 4.81, 4.70, 4.77
2019-04-16,住之江,1,.16,.18,.07,,,,,,,.16,,.12,.14,,,,,,.14,.23,.09,.26,,,,,,.34,,.20,,,,,,,.19,,.10,.20,,,,,,.20,,.14,,,,,,,3,2,5,,,,,,,3,,5,4,,,,,,5,3,1,2,,,,,,6,,5,,,,,,,4,,2,3,,,,,,6,,6,,,,,,,4,2,6,,,,,,,3,,6,4,,,,,,6,4,1,2,,,,,,6,,5,,,,,,,4,,2,3,,,,,,5,,4,,,,,,,4,10,8,,,,,,,6,,3,10,,,,,,4,9,5,11,,,,,,9,,4,,,,,,,5,,1,6,,,,,,3,,3,,,,,,,２,４,２,,,,,,,５,,５,４,,,,,,６,３,２,４,,,,,,５,,４,,,,,,,５,,２,２,,,,,,６,,６,,,,,,,0.15,0.17,0.16,0.18,0.18,   -, 75, 27, 81, 82, 29, 11, 25.00, 37.50, 44.44, 44.44,  4.76, 75.00, 25.00, 43.75, 77.78, 44.44, 38.10, 87.50, 56, 22, 86, 80, 35, 30, 26.67, 25.00, 35.29, 37.50, 50.00, 75.00, 40.00, 43.75, 64.71, 75.00, 50.00, 87.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,11.11,25.00,34.21,12.50, 0.00, 0.00,30.34,27.71,25.78, 7.92,13.46, 0.00,33.33,37.50,63.16,37.50, 0.00, 4.55,39.33,48.19,52.34,21.78,23.08, 4.82,小　芦　　るり華,千　葉　　真　弥,渡　辺　　千　草,安　井　　瑞　紀,森　田　　太　陽,上　田　　紗　奈,4938,4775,3175,4974,4849,5057, 3.72, 4.75, 5.79, 4.13, 0.00, 1.77, 4.65, 4.81, 5.12, 3.16, 3.52, 1.69
2019-04-16,児　島,1,.29,.01,,,,,,,,.39,,,,,,,,,.25,,,,,,,,,.26,,,,,,,,,.15,.13,,,,,,,,.18,.10,,,,,,,,3,4,,,,,,,,6,,,,,,,,,6,,,,,,,,,6,,,,,,,,,1,3,,,,,,,,5,3,,,,,,,,3,4,,,,,,,,6,,,,,,,,,6,,,,,,,,,6,,,,,,,,,1,3,,,,,,,,4,3,,,,,,,,6,10,,,,,,,,6,,,,,,,,,3,,,,,,,,,4,,,,,,,,,2,10,,,,,,,,4,8,,,,,,,,３,１,,,,,,,,５,,,,,,,,,６,,,,,,,,,３,,,,,,,,,３,６,,,,,,,,６,６,,,,,,,,0.14,0.19,0.17,0.19,0.20,0.15, 49, 52, 18, 24, 22, 23, 57.14, 18.52, 29.63, 24.14, 27.59, 62.07, 71.43, 55.56, 44.44, 41.38, 34.48, 68.97, 49, 48, 12, 63, 14, 65, 40.00, 38.57, 39.39, 29.85, 25.37, 32.84, 50.00, 61.43, 63.64, 46.27, 37.31, 53.73,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,57.89,20.00,17.86, 0.00,12.94, 0.00,48.61, 7.69,16.00, 3.30,19.10,23.75,68.42,20.00,42.86,13.33,28.24, 0.00,65.97, 7.69,29.33,23.08,37.08,35.00,上　村　　純　一,松　下　　誉　士,武　田　　正　紀,高　橋　　竜　矢,中　村　　　　格,吉　川　　勇　作,4645,4693,3306,5015,3879,4705, 6.68, 4.20, 4.07, 2.13, 3.61, 1.25, 6.42, 2.85, 3.87, 3.24, 4.47, 4.00
2019-04-16,宮　島,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.16,0.17,0.17,0.17,0.19, 62, 22, 34, 61, 44, 72, 31.97, 28.03, 42.86, 35.88, 44.76, 44.64, 45.90, 41.67, 55.71, 49.62, 58.10, 62.50, 56, 67, 70, 26, 71, 45, 36.64, 49.60, 26.67, 28.89, 28.79, 34.15, 58.78, 60.00, 44.17, 46.67, 40.15, 52.85,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,66.67,56.25, 0.00,63.04,71.43,56.60,45.58,57.86,56.93,54.76,51.56,50.40,66.67,75.00, 0.00,80.43,89.29,69.81,63.27,75.00,72.26,80.95,82.81,62.40,一　瀬　　　　明,大　場　　　　敏,武　田　　光　史,上　平　　真　二,白　水　　勝　也,間　嶋　　仁　志,3641,3489,3654,3737,3576,3362, 6.80, 7.38, 0.00, 7.24, 7.50, 7.04, 6.27, 7.19, 7.18, 7.20, 7.11, 6.49
2019-04-16,下　関,1,.27,.13,,,,,,,,.19,,,,,,,,,.19,,,,,,,,,.17,,,,,,,,,.15,,,,,,,,,.17,.22,,,,,,,,2,3,,,,,,,,5,,,,,,,,,5,,,,,,,,,6,,,,,,,,,3,,,,,,,,,4,3,,,,,,,,6,3,,,,,,,,5,,,,,,,,,5,,,,,,,,,6,,,,,,,,,3,,,,,,,,,4,3,,,,,,,,3,10,,,,,,,,9,,,,,,,,,5,,,,,,,,,7,,,,,,,,,5,,,,,,,,,1,7,,,,,,,,２,４,,,,,,,,２,,,,,,,,,４,,,,,,,,,５,,,,,,,,,２,,,,,,,,,４,６,,,,,,,,0.14,0.17,0.16,0.17,0.16,0.17, 20, 55, 56, 64, 47, 57, 31.25, 52.94, 18.75, 29.41, 56.25, 35.71, 62.50, 76.47, 50.00, 41.18, 75.00, 50.00, 38, 51, 25, 59, 61, 18, 52.94, 31.25, 18.75, 21.74,  7.69, 33.33, 70.59, 62.50, 31.25, 43.48, 15.38, 40.00,F1,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,47.62,30.00, 3.70, 7.14,31.25,15.38,33.33,26.55, 2.33,17.72,32.26,16.25,65.48,40.00, 7.41,25.00,56.25,23.08,49.55,46.90, 6.98,29.11,44.09,30.00,小　林　　一　樹,松　下　　知　幸,上　野　　　　励,藤　井　　　　理,鈴　木　　裕　隆,白　石　　浩　二,4009,3910,4820,3846,4231,3498, 6.40, 3.80, 2.00, 3.79, 5.31, 3.15, 5.16, 4.84, 1.98, 4.00, 4.78, 3.76
2019-04-16,若　松,1,.04,,.12,.13,.08,,,,,.12,,.19,.17,.16,.18,,,,.19,,.13,.16,.42,,,,,.22,.16,.21,,.15,,,,,.13,.17,.23,,.25,.09,,,,.18,,.21,.19,.27,.21,,,,5,,4,2,3,,,,,1,,4,2,3,5,,,,2,,5,6,2,,,,,6,6,6,,5,,,,,4,6,1,,3,6,,,,1,,6,6,3,6,,,,5,,4,2,3,,,,,1,,4,2,3,6,,,,2,,5,6,1,,,,,4,5,6,,5,,,,,4,2,1,,3,6,,,,1,,6,5,3,2,,,,6,,1,6,3,,,,,4,,3,12,2,9,,,,9,,1,5,4,,,,,1,8,6,,2,,,,,3,7,3,,4,8,,,,2,,2,11,1,9,,,,５,,５,６,５,,,,,２,,５,６,２,６,,,,６,,３,６,６,,,,,４,６,５,,４,,,,,５,４,２,,２,４,,,,４,,５,５,５,４,,,,0.14,0.17,0.16,0.20,0.17,0.18, 70, 12, 68, 60, 50, 19, 31.41, 33.33, 24.63, 37.32, 32.28, 34.52, 42.31, 48.15, 42.54, 54.23, 46.20, 50.60, 36, 49,  9, 43, 20, 47, 36.71, 51.32, 31.58, 35.37, 40.85, 52.11, 49.37, 69.74, 44.74, 58.54, 46.48, 67.61,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,25.00,23.53, 0.00,16.67,15.79,20.99,39.62,42.28, 0.00,30.68,33.33, 0.00,54.17,52.94, 8.11,27.78,36.84,27.16,59.43,56.91,10.17,42.05,50.51,中　林　　秀　人,佐　竹　　友　樹,渋　谷　　明　憲,羽　野　　　　諒,遠　藤　　晃　司,長　野　　道　臣,3626,4201,4436,5008,3336,3796, 1.25, 5.33, 5.24, 1.84, 3.94, 4.42, 3.91, 5.92, 5.67, 1.95, 4.86, 5.16
