date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-11, 20, 25, 63, 57, 27, 56, 29.17, 51.79, 27.50, 23.91, 40.35,  9.09, 52.08, 64.29, 45.00, 32.61, 52.63, 22.73,1,大　村
2019-05-11, 38, 17, 39, 42, 69, 18, 15.69, 32.14, 22.41, 25.32, 31.25, 25.42, 29.41, 40.48, 34.48, 49.37, 45.83, 44.07,2,桐　生
2019-05-11, 34, 32, 36,  9, 18, 48, 32.54, 38.86, 36.07, 39.56, 28.48, 34.43, 52.15, 56.57, 47.03, 47.80, 52.53, 50.00,2,戸　田
2019-05-11, 44, 24, 65, 27, 20, 63, 16.00, 37.50, 27.78, 36.00, 41.18, 13.04, 56.00, 41.67, 38.89, 56.00, 41.18, 13.04,2,浜名湖
2019-05-11,  3, 44, 59, 45, 39, 31, 25.26, 27.45, 39.80, 44.23, 30.00, 29.90, 42.11, 40.20, 60.20, 58.65, 40.00, 46.39,2,常　滑
2019-05-11, 63, 44, 11, 40, 57, 68, 34.27, 37.04, 33.57, 38.16, 38.89, 32.58, 48.95, 49.07, 46.85, 54.61, 54.86, 52.27,2,　津　
2019-05-11, 53, 41, 28, 59, 11, 50, 30.73, 31.34, 32.48, 34.82, 45.11, 34.60, 50.00, 45.62, 50.43, 50.89, 61.70, 52.13,2,びわこ
2019-05-11, 38, 71, 35, 67, 62, 63, 22.99, 28.89, 18.82, 35.48, 28.24, 25.30, 35.63, 44.44, 37.65, 46.24, 38.82, 42.17,2,児　島
2019-05-11, 45, 44, 17, 36, 28, 69, 33.33, 35.67, 32.12, 31.88, 16.09, 28.07, 51.77, 53.50, 48.91, 47.50, 31.03, 41.23,2,宮　島
2019-05-11, 27, 36, 23, 32, 20, 16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,2,徳　山
2019-05-11, 35, 50, 36, 68, 55, 66, 21.21, 34.48, 25.71, 38.71, 30.30, 35.48, 39.39, 62.07, 42.86, 45.16, 42.42, 38.71,2,下　関
2019-05-11, 15, 30, 13, 48, 29, 52, 41.38, 26.67, 30.10, 35.42, 33.00, 20.00, 57.47, 40.00, 52.43, 54.17, 50.00, 37.65,2,若　松
2019-05-11, 35, 48, 59, 36, 70, 54, 33.51, 30.00, 29.38, 28.65, 25.44, 26.28, 48.94, 51.58, 53.11, 43.75, 41.42, 46.79,2,福　岡
2019-05-11, 48, 56, 50, 12, 22, 38, 29.48, 37.13, 39.76, 44.79, 25.60, 31.90, 48.55, 52.69, 57.83, 61.96, 45.83, 47.24,2,唐　津
2019-05-11, 24, 41, 75, 51, 50, 64, 31.91, 35.71, 28.26, 31.82, 33.93, 17.50, 48.94, 51.79, 43.48, 45.45, 44.64, 27.50,2,大　村
2019-05-11, 41, 52, 19, 67, 48, 28, 25.37, 28.24, 34.44, 45.65, 24.44, 32.18, 41.79, 37.65, 53.33, 65.22, 48.89, 47.13,3,桐　生
2019-05-11, 26, 10,  4, 20, 35, 57, 39.56, 34.74, 33.51, 28.74, 31.09, 33.03, 58.79, 52.11, 48.65, 46.11, 51.30, 52.29,3,戸　田
2019-05-11, 37, 10, 61, 43, 64, 12, 28.00, 33.33, 57.89, 65.38, 33.33, 57.14, 44.00, 45.83, 78.95, 80.77, 38.89, 71.43,3,浜名湖
2019-05-11, 65,  9, 38, 42, 20, 52, 36.54, 38.32, 37.50, 42.42, 24.44, 36.28, 50.96, 55.14, 48.96, 59.60, 41.11, 60.18,3,常　滑
2019-05-11, 23, 55, 18, 33, 38, 73, 32.47, 33.33, 34.01, 19.84, 27.46, 36.23, 49.35, 55.33, 53.74, 32.54, 45.07, 58.70,3,　津　
2019-05-11, 49, 27, 66, 65, 29, 24, 31.33, 28.64, 30.59, 35.44, 34.23, 34.70, 48.50, 42.25, 45.21, 54.43, 57.21, 52.97,3,びわこ
2019-05-11, 27, 39, 42, 66, 72, 22, 22.89, 22.62, 48.19, 50.65, 41.86, 33.68, 43.37, 32.14, 61.45, 68.83, 62.79, 50.53,3,児　島
2019-05-11, 56, 14, 46, 34, 62, 39, 34.46, 32.41, 37.23, 21.90, 26.12, 23.15, 57.43, 48.97, 56.20, 40.00, 38.81, 40.74,3,宮　島
2019-05-11, 45, 33, 47, 29, 18, 40,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,3,徳　山
2019-05-11, 65, 54, 24, 60, 17, 44, 29.41, 20.83, 23.53, 36.36, 33.33, 36.36, 32.35, 29.17, 41.18, 45.45, 57.58, 51.52,3,下　関
2019-05-11, 54, 14, 21, 46, 33, 22, 32.97, 27.63, 32.32, 22.99, 37.63, 39.81, 50.55, 34.21, 58.59, 37.93, 51.61, 51.46,3,若　松
2019-05-11, 31, 39, 16, 47, 20, 30, 33.74, 33.18, 33.94, 23.38, 35.14, 25.00, 44.79, 45.91, 54.75, 44.81, 53.51, 38.75,3,福　岡
2019-05-11, 60, 33, 63, 11, 68, 21, 40.24, 27.43, 35.59, 41.21, 35.09, 33.33, 56.21, 43.43, 51.98, 58.79, 49.12, 54.02,3,唐　津
2019-05-11, 18, 15, 34, 13, 71, 59, 21.74, 30.36, 64.91, 38.30, 24.44, 26.67, 43.48, 44.64, 75.44, 53.19, 42.22, 37.78,3,大　村
2019-05-11, 36, 27, 37, 35, 61, 44, 34.86, 36.36, 57.47, 35.87, 17.02, 36.36, 47.71, 54.55, 73.56, 55.43, 38.30, 53.41,4,桐　生
2019-05-11, 58, 19, 30, 15, 54, 64, 33.85, 40.94, 29.95, 39.43, 43.35, 29.41, 50.77, 53.80, 46.38, 57.14, 55.49, 46.52,4,戸　田
2019-05-11,  9, 21, 55,  2, 49, 41, 12.50, 28.00, 31.25, 26.09, 20.00, 20.00, 25.00, 48.00, 62.50, 34.78, 50.00, 32.00,4,浜名湖
2019-05-11, 43,  2, 21,  7, 30, 40, 27.27, 29.79, 38.89, 46.59, 20.88, 39.00, 48.48, 51.06, 52.22, 65.91, 36.26, 57.00,4,常　滑
2019-05-11, 45, 32, 20, 70, 31, 39, 54.79, 27.27, 35.77, 33.33, 44.29, 34.90, 73.97, 38.64, 54.01, 52.48, 60.71, 51.68,4,　津　
2019-05-11, 20, 52, 30, 19, 40, 54, 35.04, 30.21, 36.75, 38.22, 36.33, 40.17, 51.71, 45.11, 53.42, 52.44, 57.55, 53.28,4,びわこ
2019-05-11, 64, 31, 58, 14, 55, 56, 39.02, 46.07, 17.33, 23.53, 24.36, 35.62, 53.66, 58.43, 25.33, 35.29, 42.31, 63.01,4,児　島
2019-05-11, 66, 30, 53, 35, 51, 71, 29.41, 34.97, 23.89, 31.16, 38.82, 28.67, 46.41, 56.64, 40.71, 41.30, 56.58, 40.67,4,宮　島
2019-05-11, 49, 52, 26, 31, 37, 11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,4,徳　山
2019-05-11, 33, 59, 19, 46, 53, 30, 40.00, 18.75, 25.00, 27.27, 38.89, 20.00, 52.00, 37.50, 36.11, 51.52, 58.33, 24.00,4,下　関
2019-05-11, 43, 25, 32, 53, 39, 57, 31.63, 33.01, 43.75, 31.03, 29.67, 24.66, 52.04, 53.40, 66.67, 48.28, 46.15, 43.84,4,若　松
2019-05-11, 49, 22, 66, 12, 51, 18, 35.80, 26.88, 37.50, 41.28, 34.38, 32.31, 50.00, 41.88, 51.88, 57.56, 54.17, 49.23,4,福　岡
2019-05-11, 14, 58, 61, 35, 55, 40, 32.18, 31.18, 27.38, 34.71, 33.71, 27.95, 44.83, 53.23, 44.05, 55.88, 55.06, 46.58,4,唐　津
2019-05-11, 49, 21, 40, 16, 66, 22, 34.88, 34.04, 28.26, 25.00, 43.33, 23.40, 51.16, 51.06, 50.00, 41.67, 56.67, 44.68,4,大　村
2019-05-11, 64, 13, 26, 51, 68, 30, 27.27, 36.26, 22.39, 24.47, 27.84, 36.56, 43.64, 53.85, 44.78, 40.43, 40.21, 60.22,5,桐　生
2019-05-11, 39, 65, 38,  1, 53, 40, 39.38, 33.85, 39.46, 36.02, 36.89, 33.07, 56.48, 48.21, 59.46, 47.31, 53.88, 48.21,5,戸　田
2019-05-11, 57, 38, 34, 35, 40, 26, 25.00, 30.43, 37.50, 42.11, 41.67,  6.67, 37.50, 60.87, 50.00, 63.16, 58.33, 26.67,5,浜名湖
2019-05-11, 41, 27, 49, 34,  4, 61, 24.68, 35.00, 38.53, 17.86, 22.62, 41.18, 40.26, 45.00, 50.46, 38.10, 29.76, 55.88,5,常　滑
2019-05-11, 53, 30, 62, 64, 35, 48, 33.56, 30.20, 41.26, 36.43, 41.43, 30.52, 50.00, 43.62, 60.84, 52.14, 59.29, 44.81,5,　津　
2019-05-11, 25, 17, 43, 31, 12, 34, 29.13, 31.30, 43.22, 43.15, 33.79, 39.73, 42.17, 43.48, 59.75, 57.26, 49.32, 59.38,5,びわこ
2019-05-11, 70, 51, 59, 54, 36, 25, 53.25, 24.69, 34.94, 50.65, 35.23, 25.29, 70.13, 43.21, 50.60, 63.64, 51.14, 41.38,5,児　島
2019-05-11, 41, 48, 57, 65, 72, 40, 27.48, 27.21, 25.00, 35.53, 32.47, 31.71, 42.75, 44.12, 42.50, 53.29, 47.40, 43.90,5,宮　島
2019-05-11, 53, 50, 13, 24, 17, 51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,5,徳　山
2019-05-11, 48, 61, 18, 13, 52, 41, 32.43, 18.18, 26.09, 15.38, 16.67, 31.43, 54.05, 36.36, 30.43, 26.92, 47.22, 57.14,5,下　関
2019-05-11, 24, 38, 37, 44, 23, 36, 27.36, 33.70, 28.95, 49.50, 25.00, 34.74, 49.06, 44.57, 43.42, 67.33, 38.54, 47.37,5,若　松
2019-05-11, 45, 26, 44, 14, 61, 67, 28.28, 25.00, 31.10, 32.77, 35.71, 26.71, 43.45, 48.72, 44.02, 49.15, 50.51, 34.93,5,福　岡
2019-05-11, 47, 39, 37, 15, 64, 41, 29.89, 35.39, 35.50, 41.57, 39.66, 34.09, 46.55, 53.37, 52.07, 57.23, 56.90, 53.41,5,唐　津
2019-05-11, 55, 54, 12, 62, 47, 37, 35.09, 10.87, 33.33, 36.96, 18.00, 26.19, 43.86, 32.61, 42.59, 56.52, 46.00, 40.48,5,大　村
2019-05-11, 46, 45, 17, 40, 32, 16, 27.47, 37.93, 32.14, 23.08, 31.31, 26.83, 42.86, 56.32, 40.48, 32.31, 49.49, 39.02,6,桐　生
2019-05-11, 27, 12, 25, 51, 46,  7, 49.74, 32.75, 37.50, 31.56, 33.54, 42.47, 68.72, 49.78, 57.29, 51.11, 56.33, 58.06,6,戸　田
2019-05-11, 52, 31, 20, 48, 32, 33, 36.84, 13.64, 41.18, 35.29, 18.75, 38.89, 73.68, 36.36, 41.18, 47.06, 37.50, 55.56,6,浜名湖
2019-05-11, 62, 53, 37, 54, 31, 64, 28.13, 34.23, 30.11, 35.19, 29.90, 41.24, 42.71, 47.75, 46.24, 49.07, 46.39, 59.79,6,常　滑
2019-05-11, 44, 36, 61, 47, 12, 15, 37.04, 28.46, 23.29, 24.48, 30.08, 33.11, 49.07, 50.41, 41.10, 42.66, 52.63, 50.99,6,　津　
2019-05-11, 56, 44, 39, 64, 32, 50, 32.43, 33.05, 32.74, 30.97, 42.51, 34.60, 52.70, 50.64, 49.78, 49.12, 56.28, 52.13,6,びわこ
2019-05-11, 60, 50, 49, 57, 29, 48, 33.71, 36.67, 38.46, 33.33, 19.05, 32.18, 49.44, 61.11, 53.85, 45.16, 30.95, 54.02,6,児　島
2019-05-11, 42, 64, 15, 68, 44, 22, 25.86, 32.21, 33.58, 21.10, 35.67, 25.95, 50.00, 51.01, 51.49, 37.61, 53.50, 42.75,6,宮　島
2019-05-11, 38, 35, 36, 39, 19, 21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,6,徳　山
2019-05-11, 22, 40, 21, 35, 49, 37, 51.52, 12.50, 20.00, 21.21,  9.52, 29.41, 72.73, 53.13, 33.33, 39.39, 14.29, 52.94,6,下　関
2019-05-11, 17, 18,  3, 28, 42,  2, 25.68, 32.26, 21.59, 27.84, 42.42, 22.22, 45.95, 49.46, 44.32, 43.30, 59.60, 38.89,6,若　松
2019-05-11, 17, 74, 28, 72, 36, 43, 37.80, 30.38, 32.86, 36.22, 28.65, 23.03, 52.44, 43.04, 53.52, 58.38, 43.75, 38.76,6,福　岡
2019-05-11, 36, 52, 67, 31, 42, 50, 28.09, 44.16, 28.49, 27.14, 29.78, 39.76, 41.01, 62.99, 50.84, 38.57, 41.01, 57.83,6,唐　津
2019-05-11, 69, 61, 57, 43, 33, 38, 22.92, 35.56, 23.91, 22.22, 30.19, 55.17, 45.83, 48.89, 32.61, 35.19, 49.06, 72.41,6,大　村
2019-05-11, 67, 65, 53, 70, 21, 54, 45.65, 32.63, 30.30, 31.73, 34.07, 40.00, 65.22, 49.47, 54.55, 46.15, 48.35, 61.18,7,桐　生
2019-05-11, 10, 34, 44,  3, 55, 59, 34.74, 32.54, 30.45, 40.91, 41.62, 35.58, 52.11, 52.15, 48.64, 59.09, 57.87, 57.06,7,戸　田
2019-05-11, 58, 64, 24, 29,  3, 60, 23.53, 33.33, 37.50, 28.00, 40.91, 32.00, 52.94, 38.89, 41.67, 44.00, 63.64, 48.00,7,浜名湖
2019-05-11, 42, 60, 50, 16, 59, 17, 42.42, 26.04, 28.57, 49.50, 39.80, 26.32, 59.60, 38.54, 39.05, 69.31, 60.20, 38.95,7,常　滑
2019-05-11, 27, 23, 66, 49, 56, 57, 45.58, 32.47, 30.92, 30.08, 40.30, 38.89, 67.35, 49.35, 45.39, 47.37, 50.75, 54.86,7,　津　
2019-05-11, 46, 37, 33, 63, 62, 14, 30.04, 45.10, 33.48, 33.48, 32.73, 28.76, 47.09, 57.65, 45.37, 55.22, 45.91, 47.35,7,びわこ
2019-05-11, 17, 21, 38, 27, 46, 13, 29.07, 38.89, 22.99, 22.89, 29.76, 22.89, 51.16, 55.56, 35.63, 43.37, 41.67, 36.14,7,児　島
2019-05-11, 49, 54, 36, 19, 61, 25, 28.57, 27.27, 31.88, 30.13, 27.89, 27.69, 46.94, 41.32, 47.50, 46.79, 51.02, 41.54,7,宮　島
2019-05-11, 43, 22, 34, 26, 41, 12,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,7,徳　山
2019-05-11, 25, 24, 50, 38, 28, 16, 13.64, 23.53, 34.48, 50.00, 19.35, 42.86, 22.73, 41.18, 62.07, 71.43, 35.48, 57.14,7,下　関
2019-05-11, 19, 60, 29, 59,  7,  8, 36.63, 29.35, 33.00, 28.42, 37.08, 22.62, 52.48, 36.96, 50.00, 50.53, 61.80, 34.52,7,若　松
2019-05-11, 65, 58, 50, 57, 21, 40, 29.51, 27.81, 25.41, 33.33, 35.78, 28.80, 47.54, 47.59, 43.09, 49.09, 52.75, 49.74,7,福　岡
2019-05-11, 12, 53, 18, 26, 51, 33, 44.79, 33.71, 30.39, 42.21, 39.43, 27.43, 61.96, 53.14, 46.96, 62.99, 60.00, 43.43,7,唐　津
2019-05-11, 60, 30, 36, 14, 56, 76, 37.78, 15.91, 39.66, 46.55,  9.09, 33.96, 51.11, 27.27, 60.34, 60.34, 22.73, 49.06,7,大　村
2019-05-11, 33, 23, 27, 18, 71, 50, 32.97, 20.29, 36.36, 25.42, 24.18, 32.04, 52.75, 46.38, 54.55, 44.07, 46.15, 49.51,8,桐　生
2019-05-11, 21, 28, 19, 57, 48, 61, 28.21, 47.78, 40.94, 33.03, 34.43, 38.85, 47.69, 66.11, 53.80, 52.29, 50.00, 54.78,8,戸　田
2019-05-11, 56,  4, 25, 41, 59, 27, 17.65, 25.93, 16.67, 20.00, 59.26, 36.00, 41.18, 44.44, 29.17, 32.00, 62.96, 56.00,8,浜名湖
2019-05-11, 38,  3,  2, 33, 26, 22, 37.50, 25.26, 29.79, 37.50, 30.11, 35.79, 48.96, 42.11, 51.06, 53.13, 55.91, 52.63,8,常　滑
2019-05-11, 19, 65, 55, 32, 58, 11, 49.32, 24.44, 33.33, 27.27, 29.63, 33.57, 69.59, 42.96, 55.33, 38.64, 47.53, 46.85,8,　津　
2019-05-11, 55, 16, 11, 51, 24, 58, 29.28, 33.78, 45.11, 38.03, 34.70, 36.93, 49.10, 53.33, 61.70, 57.69, 52.97, 53.53,8,びわこ
2019-05-11, 18, 45, 23, 39, 71, 33, 34.15, 37.35, 30.00, 22.62, 28.89, 27.38, 48.78, 53.01, 47.78, 32.14, 44.44, 39.29,8,児　島
2019-05-11, 31, 11, 20, 26, 23, 35, 32.59, 31.76, 26.50, 31.82, 32.89, 31.16, 43.70, 52.03, 35.90, 49.35, 51.01, 41.30,8,宮　島
2019-05-11, 48, 28, 42, 14, 30, 33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,8,徳　山
2019-05-11, 27, 58, 32, 67, 45, 63, 25.81, 12.00, 25.64, 50.00, 43.24, 67.86, 45.16, 32.00, 48.72, 61.54, 56.76, 71.43,8,下　関
2019-05-11, 49, 11, 12, 55, 45, 30, 50.00, 24.14, 29.00, 35.48, 30.85, 26.67, 69.15, 48.28, 48.00, 54.84, 44.68, 40.00,8,若　松
2019-05-11, 34, 19, 31, 32, 68, 51, 37.38, 36.57, 33.74, 30.26, 27.83, 34.38, 54.37, 50.93, 44.79, 46.67, 47.64, 54.17,8,福　岡
2019-05-11, 11, 23, 22, 70, 35, 46, 41.21, 27.81, 25.60, 36.63, 34.71, 25.61, 58.79, 39.64, 45.83, 50.00, 55.88, 38.41,8,唐　津
2019-05-11, 16, 49, 41, 34, 63, 39, 25.00, 34.88, 35.71, 64.91, 27.50, 29.55, 41.67, 51.16, 51.79, 75.44, 45.00, 40.91,8,大　村
2019-05-11, 57, 68, 15, 41, 55, 60, 35.79, 27.84, 31.76, 25.37, 17.86, 21.67, 48.42, 40.21, 50.59, 41.79, 35.71, 38.33,9,桐　生
2019-05-11, 38, 52, 20, 18, 37, 54, 39.46, 34.00, 28.74, 28.48, 40.11, 43.35, 59.46, 52.00, 46.11, 52.53, 55.08, 55.49,9,戸　田
2019-05-11, 40, 18, 43, 14, 44, 39, 41.67, 25.00, 65.38, 34.62, 16.00, 52.38, 58.33, 45.83, 80.77, 57.69, 56.00, 66.67,9,浜名湖
2019-05-11, 39, 41,  5, 43, 11, 48, 30.00, 24.68, 29.67, 27.27, 20.00, 24.21, 40.00, 40.26, 47.25, 48.48, 32.22, 40.00,9,常　滑
2019-05-11, 30, 33, 31, 13, 14, 40, 30.20, 19.84, 44.29, 37.04, 26.06, 38.16, 43.62, 32.54, 60.71, 54.81, 42.96, 54.61,9,　津　
2019-05-11, 28, 40, 49, 56, 13, 57, 32.48, 36.33, 31.33, 32.43, 34.31, 36.65, 50.43, 57.55, 48.50, 52.70, 54.81, 55.66,9,びわこ
2019-05-11, 66, 19, 20, 70, 64, 12, 50.65, 39.02, 43.68, 53.25, 39.02, 38.37, 68.83, 52.44, 58.62, 70.13, 53.66, 60.47,9,児　島
2019-05-11, 70, 71, 58, 56, 38, 28, 25.58, 28.67, 35.06, 34.46, 31.91, 16.09, 42.64, 40.67, 52.60, 57.43, 49.65, 31.03,9,宮　島
2019-05-11, 54, 44, 18, 47, 32, 25,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,9,徳　山
2019-05-11, 54, 23, 53, 57, 62, 36, 20.83, 18.75, 38.89, 31.43, 64.00, 25.71, 29.17, 34.38, 58.33, 48.57, 80.00, 42.86,9,下　関
2019-05-11, 57, 28, 54, 32, 14, 24, 24.66, 27.84, 32.97, 43.75, 27.63, 27.36, 43.84, 43.30, 50.55, 66.67, 34.21, 49.06,9,若　松
2019-05-11, 66, 15, 27, 75, 56, 39, 37.50, 17.19, 31.28, 30.16, 37.77, 33.18, 51.88, 31.25, 48.90, 50.26, 52.66, 45.91,9,福　岡
2019-05-11, 57, 24, 45, 49, 15, 27, 31.36, 21.54, 26.19, 28.83, 41.57, 25.68, 44.97, 36.15, 39.88, 50.31, 57.23, 43.72,9,唐　津
2019-05-11, 71, 66, 62, 15, 61, 25, 24.44, 43.33, 36.96, 30.36, 35.56, 51.79, 42.22, 56.67, 56.52, 44.64, 48.89, 64.29,9,大　村
2019-05-11, 45, 35, 29, 16, 42, 37, 37.93, 35.87, 46.81, 26.83, 25.32, 57.47, 56.32, 55.43, 62.77, 39.02, 49.37, 73.56,10,桐　生
2019-05-11, 35, 27, 40, 16, 30, 49, 31.09, 49.74, 33.07, 33.93, 29.95, 31.62, 51.30, 68.72, 48.21, 50.60, 46.38, 47.44,10,戸　田
2019-05-11, 65, 12, 48, 28, 34, 55, 27.78, 57.14, 35.29, 20.00, 37.50, 31.25, 38.89, 71.43, 47.06, 36.00, 50.00, 62.50,10,浜名湖
2019-05-11,  9, 61, 53, 12, 21, 44, 38.32, 41.18, 34.23, 14.10, 38.89, 27.45, 55.14, 55.88, 47.75, 23.08, 52.22, 40.20,10,常　滑
2019-05-11, 17, 48, 73, 68, 59, 72, 28.67, 30.52, 36.23, 32.58, 40.14, 52.27, 46.67, 44.81, 58.70, 52.27, 53.52, 65.15,10,　津　
2019-05-11, 19, 39, 46, 17, 66, 53, 38.22, 32.74, 30.04, 31.30, 30.59, 30.73, 52.44, 49.78, 47.09, 43.48, 45.21, 50.00,10,びわこ
2019-05-11, 14, 42, 57, 62, 65, 16, 23.53, 48.19, 33.33, 28.24, 29.55, 32.56, 35.29, 61.45, 45.16, 38.82, 52.27, 55.81,10,児　島
2019-05-11, 15, 46, 41, 14, 30, 52, 33.58, 37.23, 27.48, 32.41, 34.97, 29.17, 51.49, 56.20, 42.75, 48.97, 56.64, 43.33,10,宮　島
2019-05-11, 24, 19, 53, 27, 31, 39,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,10,徳　山
2019-05-11, 28, 48, 34, 30, 21, 55, 19.35, 32.43, 30.30, 20.00, 20.00, 30.30, 35.48, 54.05, 45.45, 24.00, 33.33, 42.42,10,下　関
2019-05-11, 59, 46,  2, 25, 38, 17, 28.42, 22.99, 22.22, 33.01, 33.70, 25.68, 50.53, 37.93, 38.89, 53.40, 44.57, 45.95,10,若　松
2019-05-11, 59, 18, 26, 16, 74, 53, 29.38, 32.31, 25.00, 33.94, 30.38, 41.57, 53.11, 49.23, 48.72, 54.75, 43.04, 54.22,10,福　岡
2019-05-11, 61, 62, 19, 47, 31, 30, 27.38, 27.27, 35.09, 29.89, 27.14, 36.42, 44.05, 40.26, 51.46, 46.55, 38.57, 54.91,10,唐　津
2019-05-11, 38, 60, 47, 74, 21, 18, 55.17, 37.78, 18.00, 40.43, 34.04, 21.74, 72.41, 51.11, 46.00, 55.32, 51.06, 43.48,10,大　村
2019-05-11, 48, 54, 30, 19, 25, 56, 24.44, 40.00, 36.56, 34.44, 35.56, 35.56, 48.89, 61.18, 60.22, 53.33, 58.89, 47.78,11,桐　生
2019-05-11,  5, 58, 43, 46, 65, 55, 34.51, 33.85, 33.33, 33.54, 33.85, 41.62, 56.19, 50.77, 46.43, 56.33, 48.21, 57.87,11,戸　田
2019-05-11,  6, 63, 33,  9, 58, 61, 37.50, 13.04, 38.89, 12.50, 23.53, 57.89, 41.67, 13.04, 55.56, 25.00, 52.94, 78.95,11,浜名湖
2019-05-11, 50, 52, 62, 27, 40, 45, 28.57, 36.28, 28.13, 35.00, 39.00, 44.23, 39.05, 60.18, 42.71, 45.00, 57.00, 58.65,11,常　滑
2019-05-11, 47, 16, 39, 46, 54, 64, 24.48, 33.77, 34.90, 30.48, 50.72, 36.43, 42.66, 52.60, 51.68, 43.81, 70.29, 52.14,11,　津　
2019-05-11, 65, 25, 55, 30, 48, 64, 35.44, 29.13, 29.28, 36.75, 44.12, 30.97, 54.43, 42.17, 49.10, 53.42, 65.55, 49.12,11,びわこ
2019-05-11, 54, 72, 60, 17, 58, 35, 50.65, 41.86, 33.71, 29.07, 17.33, 18.82, 63.64, 62.79, 49.44, 51.16, 25.33, 37.65,11,児　島
2019-05-11, 64, 19, 49, 48, 34, 66, 32.21, 30.13, 28.57, 27.21, 21.90, 29.41, 51.01, 46.79, 46.94, 44.12, 40.00, 46.41,11,宮　島
