,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-04-16,江戸川,1,6.7,6.73,6.78,6.74,6.78,6.79,0.16,0.06,0.03,0.08,0.04,0.08,1,2,3,4,5,6.0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,小　林　　　　晋,岩　永　　雅　人,中　村　　聡　志,白　井　　弘　文,宗　行　　治　哉,小　川　　時　光,-0.5,1.0,0.0,0.0,0.0,0.0,54.4,50.5,52.8,54.5,51.0,55.5
1,2019-04-16,多摩川,1,6.78,6.78,6.85,6.71,6.78,6.88,0.08,0.23,0.19,0.12,0.06,0.09,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,大　野　　芳　顕,坂　井　　康　嗣,川　尻　　泰　輔,岡　部　　大　輝,中　岡　　健　人,一　柳　　和　孝,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.4,51.0,55.5,51.0,57.1,52.5
2,2019-04-16,蒲　郡,1,6.71,6.73,6.74,6.69,6.7,6.75,0.09,0.12,0.01,0.13,0.18,0.24,1,4,2,3,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,半　田　　尚　也,占　部　　一　真,丹　下　　　　健,鵜　飼　　菜穂子,大　場　　広　孝,諏　訪　　忠　宏,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.7,51.4,52.7,46.0,56.9,54.2
3,2019-04-16,　津　,1,6.72,6.74,6.73,6.74,6.79,6.75,0.02,0.2,0.13,0.15,0.08,0.05,1,2,3,4,6,5.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,中　村　　有　裕,小　林　　遼　太,佐　藤　　　　旭,畑　　　　竜　生,河　野　　主　樹,井　手　　良　太,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,58.9,51.0,53.2,51.0,52.4,51.2
4,2019-04-16,三　国,1,6.71,6.65,6.71,6.71,6.67,6.67,0.1,0.13,0.03,0.12,0.12,0.18,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,金　子　　龍　介,伴　　　　将　典,豊　田　　　　聡,梅　木　　敬　太,柴　田　　友　和,村　上　　奈　穂,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.8,58.9,52.3,51.5,51.0,48.3
5,2019-04-16,住之江,1,6.74,6.8,6.77,6.75,6.76,6.69,0.3,0.26,0.07,0.03,0.08,0.24,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,小　芦　　るり華,千　葉　　真　弥,渡　辺　　千　草,安　井　　瑞　紀,森　田　　太　陽,上　田　　紗　奈,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,49.6,48.6,48.3,51.8,47.0,47.0
6,2019-04-16,児　島,1,6.69,6.73,6.78,6.84,6.92,6.78,0.07,0.12,0.18,0.23,0.22,0.05,1,2,3,5,4,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,上　村　　純　一,松　下　　誉　士,武　田　　正　紀,高　橋　　竜　矢,中　村　　　　格,吉　川　　勇　作,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.0,53.1,53.2,56.8,53.5
7,2019-04-16,宮　島,1,6.73,6.72,6.76,6.67,6.67,6.73,0.2,0.16,0.05,0.27,0.21,0.12,1,2,6,3,4,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,一　瀬　　　　明,大　場　　　　敏,武　田　　光　史,上　平　　真　二,白　水　　勝　也,間　嶋　　仁　志,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.7,53.5,51.9,51.4,52.0
8,2019-04-16,下　関,1,6.74,6.73,6.76,6.79,6.75,6.77,0.12,0.09,0.25,0.27,0.04,0.03,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,小　林　　一　樹,松　下　　知　幸,上　野　　　　励,藤　井　　　　理,鈴　木　　裕　隆,白　石　　浩　二,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,56.2,50.5,55.0,57.7,57.7,51.5
9,2019-04-16,若　松,1,6.95,6.97,6.97,6.92,6.93,6.92,0.26,0.11,0.09,0.09,0.01,0.09,1,2,3,5,4,6.0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,中　林　　秀　人,佐　竹　　友　樹,渋　谷　　明　憲,羽　野　　　　諒,遠　藤　　晃　司,長　野　　道　臣,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,59.1,52.6,51.8,54.0,52.9,53.9
