,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-04-27,桐　生,1,7.15,7.48,7.26,7.26,7.19,7.11,0.04,0.04,0.01,0.08,0.11,0.02,1,2,3,4,5,6.0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,加　藤　　裕　太,小　川　　時　光,彦　坂　　径　冶,小　川　　知　行,塚　原　　武　之,渡　辺　　史　之,0.0,0.0,-0.5,-0.5,0.0,0.0,53.3,54.5,55.2,52.6,54.4,50.5
1,2019-04-27,多摩川,1,6.77,6.86,6.78,6.81,6.79,6.77,0.24,0.18,0.02,0.14,0.07,0.05,1,2,3,4,5,6.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,長　岡　　茂　一,池　田　　雷　太,塚　田　　修　二,荻　野　　裕　介,宮　内　　由紀英,澤　崎　　雄　哉,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.7,56.1,51.0,51.0,51.0
2,2019-04-27,浜名湖,1,6.88,6.93,7.05,6.95,6.96,6.91,0.11,0.2,0.14,0.24,0.21,0.26,1,5,2,3,4,6.0,1,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,岸　本　　雄　貴,有　田　　　　岳,山　崎　　善　庸,森　　　　弘　行,鈴　木　　幸　夫,石　原　　　　翼,0.0,-0.5,0.0,-0.5,-0.5,0.0,63.1,50.5,51.1,51.6,50.5,50.0
3,2019-04-27,蒲　郡,1,6.77,6.77,6.72,6.71,6.70,6.68,0.03,0.17,0.15,0.11,0.14,0.11,1,2,3,5,6,4.0,1,0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,鈴　木　　智　啓,中　村　　将　隆,樋　口　　喜　彦,前　田　　　　滉,籾　山　　佳　岳,齋　藤　　和　政,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,58.3,55.9,53.6,50.5,51.0,51.9
4,2019-04-27,住之江,1,6.95,6.93,6.99,6.89,6.97,7.04,0.04,0.0,0.19,0.02,0.01,0.05,1,2,3,4,5,6.0,0,0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,山　川　　雄　大,白　石　　浩　二,田　中　　京　介,野　中　　一　平,吉　崎　　悠　司,信　濃　　由　行,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.0,54.5,52.6,53.4,53.8
5,2019-04-27,尼　崎,1,6.84,6.99,6.93,6.92,6.96,6.96,0.11,0.09,0.08,0.03,0.07,0.06,1,2,3,4,5,6.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,高　山　　哲　也,松　本　　真　吾,尾　嶋　　一　広,照　屋　　厚　仁,小　寺　　拳　人,西　山　　祐　希,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.2,51.0,53.5,50.5,55.2,51.0
6,2019-04-27,鳴　門,1,7.03,7.12,7.03,7.2,7.04,7.03,0.09,0.01,0.02,0.15,0.09,0.06,1,3,2,4,5,6.0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,菅　　　　章　哉,笠　井　　広　幸,池　田　　剛　規,近　藤　　稔　也,浜　崎　　準　也,粟　田　　　　祥,0.0,0.0,-0.5,0.0,0.0,0.0,51.4,57.5,51.7,54.1,50.5,55.1
7,2019-04-27,丸　亀,1,6.68,6.74,6.74,6.75,6.80,6.76,0.06,0.17,0.08,0.01,0.06,0.07,1,2,3,4,5,6.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,三　好　　勇　人,嶋　田　　貴　支,木　谷　　賢　太,藤　原　　真　也,谷　口　　知　優,越　智　　照　浩,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.6,52.0,52.3,51.1,51.3,55.0
8,2019-04-27,児　島,1,6.83,6.79,6.74,6.81,6.87,6.85,0.03,0.06,0.07,0.08,0.1,0.12,1,2,3,4,5,6.0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,山　地　　正　樹,早　川　　尚　人,大　川　　茂　実,坂　口　　貴　彦,池　田　　真　治,松　山　　裕　基,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,54.2,53.1,51.0,52.5,53.3,52.8
9,2019-04-27,宮　島,1,6.69,6.7,6.68,6.76,6.72,6.76,0.06,0.15,0.07,0.06,0.36,0.15,1,2,3,4,6,5.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,松　本　　博　昭,山　根　　大　樹,福　田　　慶　尚,谷　　　　勝　幸,山　下　　流　心,長谷川　　　　巌,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.9,55.4,52.4,53.6,53.2,50.5
