,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-20,平和島,1,6.77,6.68,6.73,6.85,6.69,6.81,0.13,0.2,0.34,0.13,0.08,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,今　泉　　　　徹,松　下　　哲　也,三　上　　泰　教,野　末　　智　一,谷　口　　健　一,生　方　　靖　亜,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,3,曇り,51.6,51.1,51.5,49.5,53.4,53.3,1
1,2019-10-20,蒲　郡,1,6.72,6.73,6.67,6.76,6.73,6.78,0.08,0.33,0.2,0.05,0.15,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,彦　坂　　真太郎,川　崎　　公　靖,植　田　　太　一,南　野　　利　騰,西　川　　真　人,金　子　　建　二,20.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,22.0,0,曇り,52.1,51.5,59.1,53.1,55.3,57.2,1
2,2019-10-20,常　滑,1,6.67,6.72,6.75,6.76,6.69,6.73,0.26,0.22,0.17,0.02,0.02,0.04,1,2,3,5,6,4.0,0,0,0,0,1,0.0,0,0,0,0,0,0,畑　　　　竜　生,水　野　　暁　広,篠　原　　俊　夫,笠　置　　博　之,塩　崎　　桐　加,乙　津　　康　志,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,晴,51.3,55.5,52.2,57.3,49.4,51.0,4
3,2019-10-20,　津　,1,6.69,6.67,6.66,6.67,6.64,6.66,0.07,0.03,0.06,0.29,0.17,0.2,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,宮　地　　元　輝,中　嶋　　誠一郎,井　内　　将太郎,栗　城　　　　匠,山　下　　和　彦,金　子　　賢　志,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,晴,54.3,50.5,51.5,51.0,49.5,50.0,3
4,2019-10-20,住之江,1,6.88,6.96,6.91,6.89,6.89,7.01,0.06,0.18,0.01,0.21,0.18,0.09,1,2,5,3,4,6.0,0,0,1,0,1,0.0,0,0,0,0,0,0,山　田　　和　佐,百　武　　　　翔,前　田　　篤　哉,井　上　　一　輝,松　尾　　　　充,竹之内　　　　極,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,曇り,53.2,51.0,51.0,49.0,50.0,55.0,3
5,2019-10-20,尼　崎,1,6.64,6.67,6.75,6.77,6.69,6.69,0.2,0.02,0.02,0.01,0.06,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,田　路　　朋　史,下　河　　雅　史,原　田　　秀　弥,松　下　　直　也,谷　川　　将　太,中　島　　昂　章,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.7,0,曇り,51.1,55.6,53.3,50.5,52.1,51.0,3
6,2019-10-20,丸　亀,1,6.78,6.78,6.82,6.75,6.77,6.74,0.07,0.02,0.11,0.04,0.03,0.13,1,2,3,4,5,6.0,0,0,0,1,0,0.0,0,0,0,0,0,0,淺　香　　文　武,寺　本　　武　司,藤　原　　真　也,岡　本　　慎　治,坂　口　　貴　彦,篠　原　　晟　弥,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,2,曇り,54.1,52.9,51.2,51.1,54.7,51.0,2
7,2019-10-20,宮　島,1,6.76,6.75,6.78,6.86,6.74,6.79,0.15,0.14,0.04,0.08,0.13,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,木　村　　仁　紀,小　林　　基　樹,宮　本　　裕　之,田　上　　晋　六,酒　見　　峻　介,吉　本　　玲　緒,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,2,曇り,51.9,52.2,51.0,51.0,50.5,57.0,2
8,2019-10-20,徳　山,1,6.92,6.88,6.92,6.95,7.04,6.99,0.09,0.03,0.03,0.21,0.3,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,大　橋　　純一郎,柳　瀬　　興　志,日　笠　　勝　弘,鈴　木　　賢　一,鈴　木　　裕　隆,齊　藤　　大　将,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,2,晴,50.5,57.8,51.0,54.2,56.4,54.5,2
9,2019-10-20,下　関,1,6.82,6.78,6.86,6.81,6.83,6.79,0.01,0.03,0.14,0.03,0.04,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,前　田　　聖　文,藤　田　　竜　弘,橋　本　　健　造,吉　田　　　　稔,津　留　　浩一郎,柳　瀬　　幹　太,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,4,曇り,52.6,55.4,50.0,53.0,53.2,55.9,4
