,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-02-25,桐　生,1,6.77,6.75,6.76,6.72,6.72,6.73,0.35,0.27,0.13,0.2,0.16,0.21,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,加　倉　　侑　征,金　児　　隆　太,佐　藤　　駿　介,西　野　　雄　貴,金　山　　立　樹,浜　本　　裕　己,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.0,51.3,51.0,53.2,50.5
1,2019-02-25,戸　田,1,6.76,6.68,6.7,6.79,6.74,6.81,0.03,0.01,0.08,0.04,0.07,0.23,1,2,5,6,3,4.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,小　池　　公　生,近　藤　　友　宝,尾　上　　雅　也,船　越　　健　吾,都　築　　正　治,石　川　　哲　秀,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,51.0,54.7,52.3,51.1,51.2,55.3
2,2019-02-25,多摩川,1,6.79,6.81,6.88,6.85,6.85,6.96,0.09,0.16,0.12,0.02,0.14,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,堀之内　　紀代子,坂　　　　咲友理,本　部　　真　吾,水　野　　望　美,堤　　　　啓　輔,増　田　　　　進,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,46.5,45.0,55.2,45.5,51.0,52.5
3,2019-02-25,常　滑,1,6.82,6.79,6.79,6.75,6.73,6.73,0.05,0.18,0.23,0.22,0.26,0.21,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,永　井　　亮　次,飯　島　　　　誠,黒　田　　誠　司,岩　永　　節　也,高　橋　　竜　矢,小　寺　　拳　人,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,53.6,53.0,52.3,54.7,53.3,56.0
4,2019-02-25,三　国,1,6.71,6.73,6.81,6.76,6.77,6.71,0.19,0.03,0.07,0.31,0.24,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,石　田　　政　吾,森　　　　智　也,北　中　　元　樹,佐　藤　　　　悠,廣　瀬　　篤　哉,桐　村　　翔　太,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,51.5,51.0,55.9,53.7,57.9,50.0
5,2019-02-25,びわこ,1,6.81,6.71,6.76,6.73,6.8,6.77,0.12,0.3,0.25,0.05,0.07,0.21,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,中　村　　　　真,孫　崎　　百　世,阪　本　　聖　秀,森　　　　照　夫,木　場　　雄二郎,赤　井　　星璃菜,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.2,47.3,51.0,55.3,56.4,53.5
6,2019-02-25,住之江,1,6.79,6.86,6.88,6.93,6.83,6.81,0.19,0.31,0.26,0.08,0.28,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,河　合　　三　弘,中　島　　浩　哉,夏　山　　亮　平,庄　司　　樹良々,大　山　　大　我,中　村　　駿　平,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.3,55.2,56.4,52.0,49.5,52.2
7,2019-02-25,尼　崎,1,6.74,6.78,6.71,6.76,6.76,6.8,0.14,0.2,0.05,0.17,0.07,0.09,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,松　尾　　宣　邦,古　川　　　　健,金　子　　和　之,宮　田　　龍　馬,山　崎　　聖　司,冨　田　　　　祥,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.5,51.0,51.2,54.3,51.0,56.5
8,2019-02-25,丸　亀,1,6.78,6.77,6.79,6.88,6.78,6.82,0.09,0.01,0.03,0.06,0.16,0.09,1,2,3,4,5,6.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,渡　辺　　真　至,岩　田　　優　一,松　本　　真　吾,柳　澤　　千　春,沼　田　　克　彦,矢　後　　　　剛,-0.5,-0.5,-0.5,-0.5,0.0,0.0,52.1,51.0,51.0,47.0,51.6,54.2
9,2019-02-25,児　島,1,6.6,6.71,6.7,6.65,6.72,6.77,0.06,0.11,0.19,0.12,0.13,0.02,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,芦　澤　　　　望,松　浦　　　　努,小　川　　時　光,落　合　　　　純,大　熊　　辰　弥,渥　美　　卓　郎,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,56.2,56.1,53.9,53.9,51.6,52.5
