,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-01-17,桐　生,1,6.88,6.82,6.95,6.9,6.88,6.9,0.08,0.08,0.03,0.07,0.29,0.29,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,谷　口　　健　一,今　出　　晋　二,三　上　　泰　教,岩　津　　徹　郎,中　嶋　　達　也,久　永　　祥　平,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.7,56.1,51.0,54.3,52.3,51.5
1,2019-01-17,平和島,1,6.88,6.84,6.87,6.91,6.87,6.89,0.17,0.11,0.25,0.18,0.07,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,岡　本　　　　大,浦　田　　信　義,武　藤　　直　志,岡　本　　　　猛,田　上　　晋　六,中　村　　守　成,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,53.5,51.0,54.5,50.0,51.0,52.1
2,2019-01-17,浜名湖,1,6.73,6.84,6.71,6.86,6.74,6.73,0.18,0.16,0.06,0.09,0.11,0.11,1,5,2,3,4,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,齋　藤　　和　政,豊　田　　泰　洋,加　藤　　啓　太,中　村　　智　也,森　　　　秋　光,石　原　　　　翼,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.2,54.7,52.1,51.2,54.8,49.5
3,2019-01-17,　津　,1,6.61,6.64,6.56,6.62,6.62,6.61,0.21,0.2,0.19,0.26,0.4,0.33,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,馬　袋　　義　則,武　田　　正　紀,竹　村　　祥　司,桑　原　　　　啓,坂　本　　徳　克,塚　崎　　　　勝,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.3,53.6,51.0,52.3,52.9,54.3
4,2019-01-17,びわこ,1,6.69,6.72,6.69,6.83,6.77,6.76,0.24,0.08,0.04,0.17,0.12,0.27,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,伊　藤　　啓　三,柾　田　　敏　行,尾　上　　雅　也,吉　田　　慎二郎,泉　　　　啓　文,吉　川　　勇　作,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,52.0,52.0,51.9,57.6,58.9,53.0
5,2019-01-17,住之江,1,6.71,6.8,6.76,6.81,6.74,6.82,0.2,0.18,0.06,0.14,0.06,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,近　藤　　稔　也,宮　内　　由紀英,崎　　　　利　仁,渥　美　　卓　郎,盛　本　　真　輔,河　野　　主　樹,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.7,51.2,52.6,53.2,51.0,51.0
6,2019-01-17,鳴　門,1,6.86,6.91,6.93,6.95,6.97,6.88,0.09,0.06,0.11,0.08,0.03,0.12,1,2,3,4,5,6.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,五反田　　　　忍,宮　本　　紀　美,末　武　　里奈子,原　田　　佑　実,加　藤　　　　綾,道　上　　千　夏,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,48.0,48.9,47.0,47.0,48.2,48.4
7,2019-01-17,丸　亀,1,6.82,6.77,6.74,6.81,6.8,6.9,0.05,0.15,0.12,0.07,0.18,0.03,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,眞　田　　英　二,坂　口　　貴　彦,丸　山　　龍太郎,桑　島　　和　宏,松　下　　知　幸,荒　田　　泰　明,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.5,53.8,51.0,53.2,50.0,52.7
8,2019-01-17,宮　島,1,6.71,6.68,6.64,6.81,6.71,6.73,0.01,0.18,0.05,0.08,0.34,0.15,1,2,3,4,5,6.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,日　高　　逸　子,古　川　　　　舞,村　上　　奈　穂,實　森　　美　祐,前　原　　　　哉,高　田　　　　綾,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,47.0,46.5,47.0,46.5,46.0,46.5
9,2019-01-17,徳　山,1,6.88,6.96,7.02,6.96,6.94,6.94,0.1,0.02,0.13,0.04,0.09,0.07,1,2,3,4,5,6.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,大　澤　　大　夢,寺　嶋　　　　雄,安　田　　吉　宏,長谷川　　親　王,渡　邉　　俊　介,山　下　　夏　鈴,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,52.3,51.1,57.5,57.2,51.4,46.0
10,2019-01-17,下　関,1,6.74,6.78,6.76,6.69,6.7,6.67,0.08,0.25,0.02,0.02,0.05,0.18,1,2,3,4,5,6.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,広　次　　　　修,久　富　　政　弘,占　部　　一　真,石　倉　　洋　行,畑　　　　和　宏,河　相　　秀　行,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,54.5,51.1,51.8,51.0,50.0
11,2019-01-17,若　松,1,6.76,6.76,6.83,6.88,6.73,6.82,0.19,0.23,0.24,0.19,0.19,0.31,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,原　田　　正　己,横　田　　貴　満,岡　部　　　　浩,河　上　　哲　也,高　橋　　竜　矢,高　岡　　竜　也,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.2,51.0,51.0,53.1,52.0,52.3
12,2019-01-17,芦　屋,1,6.79,6.82,6.77,6.83,6.81,6.87,0.06,0.04,0.13,0.04,0.05,0.07,1,2,3,4,5,6.0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,島　村　　隆　幸,篠　崎　　仁　志,本　多　　宏　和,麻　生　　慎　介,丸　岡　　正　典,前　田　　将　太,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,50.0,52.3,51.0,51.1,50.5,51.0
