date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-07-28,桐　生,1,6.71,6.74,6.69,6.76,6.78,6.84,.09,.28,.17,.09,.06,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,金　子　　建　二,杉　本　　洋　一,玄　馬　　　　徹,服　部　　達　哉,伊　藤　　紘　章,牟　田　　奨　太,26.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,1,曇り,55.9,51.3,50.5,54.7,51.0,54.1,1
2019-07-28,戸　田,1,6.65,6.81,6.73,6.59,6.78,6.82,.03,.42,.03,.13,.21,0.15,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,松　田　　隆　司,彦　坂　　径　冶,南　野　　利　騰,小　澤　　　　学,小　川　　時　光,生　方　　靖　亜,32.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,31.0,1,晴,51.0,54.4,51.7,51.1,54.0,52.2,1
2019-07-28,江戸川,1,6.93,6.89,6.89,6.91,6.88,7.03,.04,.04,.09,.08,.05,0.05,1,2,3,4,5,6.0,1,1,1,1,0,0,0,0,0,0,0,0,雑　賀　　勇　貴,嶋　　　　義　信,吉　本　　正　昭,石　原　　　　翼,飯　田　　庄　吾,杉　江　　浩　明,30.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15,晴,51.0,54.2,55.2,50.5,54.3,50.0,6
2019-07-28,浜名湖,1,6.69,6.65,6.67,6.70,6.67,6.72,.04,.09,.05,.03,.02,0.1,1,4,2,3,5,6.0,1,1,0,1,1,0,0,0,0,0,0,0,金　子　　和　之,今　井　　美　亜,前　川　　守　嗣,西　島　　義　則,小　林　　　　泰,萬　　　　正　嗣,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,29.0,3,晴,51.0,47.2,54.2,53.5,52.3,51.1,6
2019-07-28,常　滑,1,6.77,6.80,6.76,6.82,6.76,6.76,.02,.10,.30,.15,.05,0.06,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,鈴　木　　貴　司,横　川　　聖　志,井　上　　大　輔,近　藤　　雄一郎,峰　重　　侑　治,尾　崎　　雄　二,30.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,30.0,1,晴,57.2,54.0,51.0,54.9,51.2,53.9,2
2019-07-28,三　国,1,6.65,6.73,6.75,6.70,6.64,6.63,.22,.08,.03,.23,.39,0.11,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,杉　山　　貴　博,大　石　　和　彦,市　川　　　　猛,金　田　　智　博,小　林　　孝　弘,谷　村　　啓　司,32.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,28.0,1,晴,52.2,53.6,51.6,53.3,51.5,51.0,2
2019-07-28,びわこ,1,6.85,6.73,6.82,6.69,6.87,6.89,.25,.06,.09,.14,.25,0.13,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,前　田　　聖　文,吉　田　　和　仁,水　口　　由　紀,溝　口　　海義也,鋤　柄　　貴　俊,佐々木　　　　巌,32.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,28.0,2,晴,54.1,54.0,47.3,54.9,51.8,56.1,2
2019-07-28,尼　崎,1,6.64,6.75,6.69,6.71,6.67,6.81,.11,.03,.06,.00,.01,0.11,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,鈴　谷　　一　平,高　倉　　孝　太,谷　口　　健　一,東　本　　勝　利,梶　山　　涼　斗,松　山　　裕　基,31.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,30.1,0,晴,54.2,50.0,54.3,53.5,50.0,52.3,4
2019-07-28,鳴　門,1,6.68,6.73,6.70,6.75,6.78,6.81,.10,.16,.09,.06,.20,0.25,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,岡　瀬　　正　人,金　森　　史　吉,近　藤　　稔　也,寺　本　　武　司,山　川　　雄　大,村　田　　友　也,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,26.0,3,晴,52.2,52.9,53.8,53.3,50.5,62.6,3
2019-07-28,丸　亀,1,6.73,6.76,6.79,6.85,6.89,6.92,.02,.09,.05,.13,.24,0.19,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,春　園　　功　太,西　尾　　亮　輔,金　子　　　　萌,竹之内　　　　極,妻　鳥　　晋　也,松　井　　友　汰,29.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,24.0,1,曇り,51.0,51.0,51.0,54.2,54.1,53.1,1
2019-07-28,宮　島,1,6.78,6.81,6.75,6.78,6.76,6.79,.06,.26,.16,.18,.16,0.15,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,半　田　　尚　也,板　倉　　敦　史,渥　美　　卓　郎,末　永　　和　也,上　條　　信　一,杉　山　　勝　匡,31.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5,28.0,1,晴,52.4,54.1,53.2,51.1,53.0,50.5,1
2019-07-28,若　松,1,6.94,6.96,6.99,6.99,7.03,7.0,.12,.08,.19,.11,.04,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,吉　村　　和　也,長　野　　壮志郎,奥　平　　拓　也,籾　山　　佳　岳,水　原　　　　慎,原　田　　才一郎,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,29.0,2,晴,51.0,55.4,51.0,51.9,50.5,51.6,2
2019-07-28,芦　屋,1,6.82,6.92,6.89,6.84,6.89,6.83,.02,.20,.09,.09,.00,0.01,1,2,3,4,5,6.0,1,0,0,0,0,1,0,0,0,0,0,0,大　橋　　純一郎,尾　崎　　鉄　也,廣　中　　良　一,阪　本　　聖　秀,松　下　　知　幸,竹　野　　未　華,32.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,29.0,2,晴,50.5,55.4,51.0,51.0,50.0,49.2,2
2019-07-28,福　岡,1,6.85,6.94,6.88,6.84,6.91,6.9,.19,.01,.04,.11,.18,0.15,1,2,3,5,4,6.0,0,1,0,0,0,0,0,0,0,0,0,0,岡　村　　　　仁,池　田　　雷　太,大　川　　茂　実,眞　鳥　　康　太,川　田　　正　人,本　村　　　　大,30.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,27.0,3,晴,53.2,52.0,51.0,52.6,49.5,52.9,2
2019-07-28,大　村,1,6.76,6.77,6.81,6.89,6.80,6.79,.11,.02,.12,.03,.07,0.09,1,2,3,4,5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,津　留　　浩一郎,北　川　　敏　弘,齋　藤　　　　勇,堂　原　　洋　史,丹　下　　　　健,安河内　　　　健,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,31.0,1,晴,54.4,52.4,52.3,51.0,52.3,53.9,1
