,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-21,桐　生,1,6.71,6.86,6.72,6.71,6.81,6.75,0.04,0.01,0.02,0.09,0.12,0.06,1,2,3,4,5,6.0,1,0,1,0,0,0,0,0,0,0,0,0,今　井　　裕　梨,田　村　　美　和,原　　　　加央理,清　水　　沙　樹,池　田　　浩　美,孫　崎　　百　世,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,0,曇り,44.5,53.0,46.5,46.0,51.9,46.0,0
1,2019-10-21,平和島,1,6.69,6.72,6.73,6.71,6.73,6.75,0.04,0.05,0.04,0.02,0.04,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,塚　田　　修　二,野　中　　義　生,國　弘　　翔　平,武　田　　正　紀,小　畑　　実　成,生　方　　靖　亜,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,3,曇り,55.8,52.4,49.0,54.2,51.0,53.2,3
2,2019-10-21,蒲　郡,1,6.76,6.77,6.74,6.74,6.76,6.8,0.09,0.03,0.02,0.02,0.02,0.16,1,2,3,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,金　子　　建　二,金　山　　立　樹,齋　藤　　達　希,横　井　　健　太,幸　田　　智　裕,田　嶋　　　　茂,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,0,雨,57.5,51.9,52.6,53.1,52.7,51.9,0
3,2019-10-21,常　滑,1,6.76,6.85,6.76,6.71,6.81,6.79,0.26,0.14,0.15,0.1,0.02,0.13,1,2,3,4,6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,太　田　　克　哉,篠　原　　俊　夫,尾　崎　　鉄　也,宇田川　　信　一,笠　置　　博　之,小　川　　時　光,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,0,雨,50.5,52.3,55.5,51.2,57.0,53.0,1
4,2019-10-21,びわこ,1,6.85,6.83,6.79,6.78,6.87,6.85,0.04,0.05,0.03,0.12,0.11,0.07,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,上　田　　洋　平,染　川　　直　哉,吉　武　　真　也,坂　　　　咲友理,岩　永　　節　也,村　岡　　　　賢,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,雨,51.0,51.0,51.6,44.0,51.2,52.3,2
5,2019-10-21,住之江,1,6.97,7.0,6.95,6.89,6.98,6.97,0.07,0.1,0.06,0.03,0.02,0.18,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,羽　野　　　　諒,鈴　木　　雅　希,権　藤　　俊　光,佐々木　　大　河,谷　口　　知　優,高　岡　　竜　也,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,53.1,53.8,50.5,51.0,51.1,51.0,3
6,2019-10-21,尼　崎,1,6.84,6.68,6.68,6.71,6.80,6.76,0.01,0.2,0.19,0.05,0.08,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,吉　岡　　　　誠,沖　　　　　　悟,切　田　　潤　二,向　所　　浩　二,鋤　柄　　貴　俊,大　澤　　誠　也,19.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.8,0,雨,55.8,51.2,49.5,54.3,52.0,53.2,4
7,2019-10-21,鳴　門,1,6.77,6.78,6.73,6.81,6.80,6.75,0.02,0.03,0.03,0.13,0.11,0.05,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,黒　井　　達　矢,宮　崎　　光　基,早　川　　尚　人,赤　池　　修　平,中　　　　亮　太,小　林　　孝　弘,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,雨,51.4,53.5,53.2,51.5,54.5,51.6,3
8,2019-10-21,丸　亀,1,6.8,6.78,6.8,6.83,6.85,6.94,0.08,0.13,0.09,0.07,0.06,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,齊　藤　　　　優,渡　辺　　空　依,齋　藤　　和　政,金　森　　史　吉,相　原　　利　章,秋　田　　健太郎,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,52.0,52.9,53.0,52.4,51.4,60.4,1
9,2019-10-21,宮　島,1,6.8,6.83,6.85,6.91,6.82,6.86,0.13,0.14,0.01,0.04,0.08,0.13,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,中　島　　友　和,下　寺　　秀　和,古　澤　　信　二,栗　原　　謙　治,森　作　　雄　大,田　中　　伸　二,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,4,晴,52.2,51.2,53.7,54.6,51.5,52.3,3
10,2019-10-21,徳　山,1,6.94,7.0,6.93,6.88,6.97,7.01,0.08,0.12,0.23,0.08,0.02,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,松　井　　賢　治,渡　邊　　哲　也,向　　　　達　哉,金　田　　大　輔,一　柳　　和　孝,佐　藤　　駿　介,23.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,22.0,3,晴,51.4,52.5,52.7,51.0,51.4,51.0,3
11,2019-10-21,桐　生,2,6.77,6.75,6.71,6.78,6.75,6.8,0.04,0.19,0.02,0.11,0.04,0.07,1,2,3,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,久保田　　美　紀,渋　田　　治　代,長　田　　光　子,島　倉　　　　都,倉　田　　郁　美,中　川　　り　な,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,48.4,47.3,50.2,46.0,47.1,49.0,1
12,2019-10-21,平和島,2,6.68,6.77,6.64,6.72,6.74,6.85,0.07,0.04,0.22,0.09,0.02,0.02,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,三　上　　泰　教,山　本　　光　雄,松　下　　哲　也,東　口　　　　晃,桑　島　　和　宏,宇　野　　博　之,20.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,23.0,3,曇り,51.0,52.5,50.5,51.3,53.9,53.7,6
13,2019-10-21,蒲　郡,2,6.75,6.76,6.75,6.7,6.81,6.74,0.16,0.06,0.05,0.06,0.16,0.23,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,彦　坂　　真太郎,竹　田　　吉　行,高　山　　秀　雄,阪　本　　聖　秀,深　澤　　　　勉,角　山　　雄　哉,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,0,雨,52.2,51.0,52.2,51.0,54.9,53.8,0
14,2019-10-21,常　滑,2,6.72,6.78,6.78,6.76,6.75,6.83,0.15,0.16,0.03,0.08,0.05,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,菅　野　　はやか,間　野　　兼　礼,和　合　　俊　介,山　口　　　　亮,水　野　　暁　広,阿　波　　勝　哉,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,21.0,0,曇り,50.3,51.4,57.8,51.0,55.3,54.5,0
15,2019-10-21,びわこ,2,6.81,6.74,6.78,6.69,6.78,6.78,0.01,0.04,0.05,0.03,0.01,0.09,1,2,3,4,5,6.0,0,1,1,0,1,0,0,0,0,0,0,0,中　西　　宏　文,佐　野　　隆　仁,広　瀬　　聖　仁,菅　　　　章　哉,桂　林　　　　寛,中　澤　　宏　奈,19.0,-0.5,-0.5,-0.5,0.5,0.0,-0.5,19.0,3,曇り,51.0,51.2,52.0,51.4,52.2,46.5,3
16,2019-10-21,住之江,2,6.94,6.95,6.92,6.89,6.94,6.91,0.04,0.05,0.01,0.23,0.16,0.08,6,1,2,3,4,5.0,1,1,0,0,0,0,0,0,0,0,0,0,井　上　　一　輝,新　田　　洋　一,山　田　　和　佐,宇留田　　翔　平,中　村　　将　隆,加　藤　　翔　馬,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,49.5,53.2,53.5,53.0,55.1,54.0,1
17,2019-10-21,尼　崎,2,6.7,6.68,6.62,6.58,6.70,6.72,0.08,0.01,0.18,0.0,0.01,0.08,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,坂　本　　雅　佳,山　本　　景士郎,井　本　　昌　也,山　室　　展　弘,稲　田　　浩　二,中　村　　栄　治,21.9,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,19.9,3,曇り,59.0,52.9,50.5,51.0,51.0,52.4,5
18,2019-10-21,鳴　門,2,6.8,6.84,6.74,6.83,6.75,6.74,0.1,0.07,0.15,0.08,0.02,0.12,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,武　重　　雄　介,森　作　　広　大,興　津　　　　藍,古　賀　　智　之,富　永　　正　人,山　崎　　哲　司,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,曇り,55.9,55.2,49.5,51.3,52.4,52.5,3
19,2019-10-21,丸　亀,2,6.84,6.82,6.9,6.88,6.87,6.88,0.07,0.29,0.14,0.16,0.06,0.22,1,2,3,4,5,6.0,0,0,0,0,1,1,0,0,0,0,0,0,河　上　　哲　也,宮　内　　由紀英,田　中　　　　堅,伏　見　　　　卓,浦　田　　晃　嗣,浦　野　　　　海,20.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,22.0,3,曇り,51.8,51.1,52.1,51.9,55.6,51.8,3
20,2019-10-21,宮　島,2,6.84,6.82,6.88,6.89,6.86,6.89,0.05,0.13,0.03,0.05,0.16,0.09,1,2,3,4,5,6.0,1,1,1,1,1,1,0,0,0,0,0,0,吉　本　　玲　緒,山　口　　裕　二,永　田　　郁　弥,渥　美　　卓　郎,野見山　　拓　己,田　上　　晋　六,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,曇り,57.2,51.0,52.8,52.8,51.6,51.0,3
21,2019-10-21,徳　山,2,6.94,6.95,6.96,6.98,6.93,6.99,0.05,0.03,0.03,0.1,0.07,0.03,1,2,3,4,5,6.0,1,0,0,1,1,1,0,0,0,0,0,0,都　築　　正　治,大　橋　　純一郎,岩　永　　雅　人,岩　崎　　正　哉,佐々木　　和　伸,木　場　　雄二郎,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,51.1,51.0,51.4,54.9,54.5,56.2,1
22,2019-10-21,桐　生,3,6.7,6.71,6.65,6.73,6.72,6.83,0.08,0.01,0.02,0.02,0.29,0.11,1,2,3,4,5,6.0,0,1,1,0,0,0,0,0,0,0,0,0,平　田　　さやか,池　田　　紫　乃,高　田　　ひかる,渡　辺　　千　草,中　田　　夕　貴,赤　澤　　文　香,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,48.3,45.5,47.4,48.7,46.5,46.0,1
23,2019-10-21,平和島,3,6.73,6.76,6.71,6.69,6.76,6.72,0.01,0.03,0.02,0.03,0.06,0.08,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,川　上　　清　人,吉　田　　凌太朗,吉　川　　昭　男,小　川　　広　大,原　　　　義　昭,鶴　田　　勇　雄,20.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,23.0,3,曇り,60.2,50.0,51.1,55.7,55.3,52.6,3
24,2019-10-21,蒲　郡,3,6.71,6.64,6.62,6.73,6.72,6.67,0.1,0.25,0.06,0.02,0.06,0.11,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,西　川　　真　人,乃　村　　康　友,森　安　　弘　雅,海老澤　　泰　行,久　富　　政　弘,岡　　　　祐　臣,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,0,雨,55.4,53.5,51.0,55.3,54.0,54.3,1
25,2019-10-21,常　滑,3,6.77,6.67,6.77,6.67,6.76,6.8,0.11,0.2,0.21,0.08,0.05,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,浜　本　　裕　己,吉　川　　貴　仁,下　田　　哲　也,大　野　　芳　顕,日　高　　逸　子,高　倉　　孝　太,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,1,曇り,50.5,51.1,54.4,51.7,47.0,50.5,2
26,2019-10-21,びわこ,3,6.95,6.79,6.78,6.81,6.88,6.83,0.01,0.23,0.07,0.1,0.05,0.04,1,2,3,4,5,6.0,0,0,0,0,1,1,0,0,0,0,0,0,豊　田　　　　聡,森　永　　　　隆,坪　口　　竜　也,冨　成　　謙　児,加　倉　　侑　征,橋　本　　年　光,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,19.0,3,曇り,52.5,51.0,52.1,52.2,51.0,52.8,4
27,2019-10-21,住之江,3,6.93,6.86,6.94,6.91,7.03,7.01,0.25,0.02,0.09,0.05,0.04,0.04,1,2,3,4,5,6.0,0,1,1,0,1,1,0,0,0,0,0,0,西　山　　祐　希,佐　藤　　隆太郎,山　崎　　　　郡,和　田　　拓　也,櫻　井　　　　優,竹之内　　　　極,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,50.5,51.6,50.5,51.0,52.1,55.0,3
28,2019-10-21,尼　崎,3,6.78,6.83,6.71,6.67,6.74,6.85,0.11,0.43,0.16,0.07,0.05,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,松　下　　直　也,赤　羽　　克　也,中　北　　将　史,三　好　　勇　人,野　口　　勝　弘,杉　山　　貴　博,22.2,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,19.9,5,曇り,51.0,53.6,52.9,54.4,52.5,52.4,7
29,2019-10-21,鳴　門,3,6.75,6.76,6.79,6.88,6.75,6.79,0.14,0.11,0.3,0.02,0.05,0.16,1,2,3,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,0,杉　山　　裕　也,渋　谷　　明　憲,南　部　　圭　史,本　岡　　勝　利,小　西　　英　輝,坂　東　　　　満,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,2,曇り,54.2,51.4,51.0,55.7,55.1,53.3,2
30,2019-10-21,丸　亀,3,6.85,6.9,6.94,6.77,6.94,6.79,0.06,0.1,0.08,0.19,0.25,0.11,1,2,3,4,6,5.0,0,1,0,0,0,0,0,0,0,0,0,0,信　濃　　由　行,藤　原　　真　也,川　合　　理　司,柴　田　　朋　哉,寺　本　　武　司,山　崎　　義　明,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,3,曇り,53.1,51.0,61.0,51.7,54.3,50.5,3
31,2019-10-21,宮　島,3,6.77,6.87,6.83,6.89,6.83,6.83,0.04,0.22,0.01,0.08,0.01,0.01,1,2,3,4,6,5.0,1,0,1,0,1,1,0,0,0,0,0,0,雑　賀　　勇　貴,平　田　　健之佑,大　熊　　辰　弥,長谷川　　　　巌,関　野　　　　龍,中　里　　昌　志,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,4,曇り,52.8,50.5,53.1,50.0,51.0,50.0,3
32,2019-10-21,徳　山,3,6.86,6.96,7.0,6.94,6.96,6.91,0.07,0.09,0.04,0.16,0.04,0.03,1,2,3,4,5,6.0,0,1,1,1,1,0,0,0,0,0,0,0,末　永　　由　楽,鈴　木　　裕　隆,山　崎　　　　毅,竹　田　　辰　也,新　田　　泰　章,西　尾　　亮　輔,18.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,51.0,56.4,49.5,52.6,51.8,51.0,1
33,2019-10-21,桐　生,4,6.74,6.72,6.76,6.76,6.92,6.79,0.05,0.08,0.1,0.14,0.22,0.02,1,2,3,4,5,6.0,1,0,0,0,0,1,0,0,0,0,0,0,加　藤　　　　綾,大豆生田　　　　蒼,野　田　　祥　子,香　川　　素　子,高　橋　　悠　花,櫻　本　　あゆみ,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,48.2,46.5,46.5,47.4,47.0,51.3,1
34,2019-10-21,平和島,4,6.67,6.81,6.81,6.7,6.72,6.7,0.04,0.01,0.09,0.0,0.16,0.11,1,2,4,3,5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,大　町　　利　克,秋　元　　　　哲,大　塚　　康　雅,谷　口　　健　一,加　藤　　高　史,里　岡　　右　貴,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,23.0,3,曇り,53.9,50.5,50.0,53.2,51.2,50.5,3
35,2019-10-21,蒲　郡,4,6.8,6.78,6.77,6.77,6.77,6.75,0.06,0.12,0.2,0.11,0.03,0.1,1,4,5,6,2,3.0,1,1,1,1,0,0,0,0,0,0,0,0,南　野　　利　騰,植　田　　太　一,中　渡　　修　作,宮　迫　　暢　彦,正　木　　聖　賢,菊　池　　峰　晴,20.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,22.0,0,雨,53.1,59.3,52.5,51.3,51.6,51.3,0
36,2019-10-21,常　滑,4,6.71,6.73,6.75,6.71,6.76,6.71,0.01,0.34,0.01,0.03,0.06,0.1,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,牧　　　　宏　次,柴　田　　　　光,山　口　　修　路,五反田　　　　忍,新　田　　智　彰,畑　　　　竜　生,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,0,曇り,51.9,51.0,51.0,47.6,53.8,51.2,1
37,2019-10-21,びわこ,4,6.93,6.89,6.88,6.84,6.86,6.92,0.1,0.07,0.16,0.14,0.19,0.06,1,2,3,4,6,5.0,1,1,0,1,1,1,0,0,0,0,0,0,黄金井　　力　良,峰　重　　力　也,葛　原　　大　陽,島　田　　一　生,中　村　　かなえ,吉　永　　則　雄,20.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,4,曇り,55.2,52.9,49.5,53.8,47.0,52.2,5
38,2019-10-21,住之江,4,6.87,6.98,6.96,6.91,6.90,6.98,0.02,0.07,0.11,0.11,0.24,0.08,1,2,3,5,6,4.0,1,0,1,0,0,1,0,0,0,0,0,0,竹　下　　大　樹,福　田　　宗　平,前　田　　篤　哉,倉　田　　茂　将,渡　邉　　　　翼,石　原　　　　翼,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,51.8,51.8,51.0,53.7,50.0,51.0,2
